"plh0036","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No worries","1984","Not Working","secondary school degree","35","0.0662161498929838","0.0472598965967525","0.085172403189215"
"No worries","1984","Part Time","college entrance qualification","10","","",""
"No worries","1984","Part Time","lower secondary degree","73","0.0788341525488481","0.0613446769631269","0.0963236281345692"
"No worries","1984","Part Time","no degree/no degree yet","28","","",""
"No worries","1984","Part Time","Other degree","37","0.241583210383733","0.179735087518339","0.303431333249127"
"No worries","1984","Part Time","secondary school degree","10","","",""
"Some worries","1984","Full Time","college entrance qualification","160","0.280997837953662","0.243967603413272","0.318028072494052"
"Some worries","1984","Full Time","lower secondary degree","1071","0.418005586553243","0.398861773182353","0.437149399924133"
"Some worries","1984","Full Time","no degree/no degree yet","257","0.44535170819985","0.404903946336874","0.485799470062827"
"Some worries","1984","Full Time","Other degree","389","0.41209882347379","0.380396181972427","0.443801464975152"
"Some worries","1984","Full Time","secondary school degree","335","0.355660556585382","0.325074147697035","0.386246965473729"
"Some worries","1984","Not Working","college entrance qualification","105","0.26671860010006","0.224869952185912","0.308567248014208"
"Some worries","1984","Not Working","lower secondary degree","1174","0.454726298513481","0.435560401744319","0.473892195282643"
"Some worries","1984","Not Working","no degree/no degree yet","204","0.325457152491099","0.286856774594833","0.364057530387364"
"Some worries","1984","Not Working","Other degree","143","0.482280948640092","0.427099901100147","0.537461996180038"
"Some worries","1984","Not Working","secondary school degree","246","0.387716102799473","0.350572784540773","0.424859421058174"
"Some worries","1984","Part Time","college entrance qualification","56","0.204429718099633","0.157934267547907","0.25092516865136"
"Some worries","1984","Part Time","lower secondary degree","385","0.413450224201078","0.381489638880933","0.445410809521223"
"Some worries","1984","Part Time","no degree/no degree yet","56","0.402687504991444","0.317053216164823","0.488321793818064"
"Some worries","1984","Part Time","Other degree","78","0.416817806503387","0.345579360212863","0.48805625279391"
"Some worries","1984","Part Time","secondary school degree","111","0.331282402929511","0.281178817924451","0.381385987934572"
"Big worries","1985","Full Time","college entrance qualification","329","0.582478984291684","0.541561371136831","0.623396597446538"
"Big worries","1985","Full Time","lower secondary degree","959","0.43853425004554","0.417851079491331","0.459217420599749"
"Big worries","1985","Full Time","no degree/no degree yet","117","0.266348402760885","0.224950244751213","0.307746560770558"
"Big worries","1985","Full Time","Other degree","288","0.379286972270952","0.345170275551966","0.413403668989938"
"Big worries","1985","Full Time","secondary school degree","475","0.543879490754158","0.511009094478485","0.576749887029831"
"Big worries","1985","Not Working","college entrance qualification","254","0.637248730995378","0.589592611927535","0.684904850063221"
"Big worries","1985","Not Working","lower secondary degree","933","0.39727419656923","0.377223699102035","0.417324694036424"
"Big worries","1985","Not Working","no degree/no degree yet","203","0.51711584093867","0.474083139400053","0.560148542477288"
"Big worries","1985","Not Working","Other degree","94","0.318820954585631","0.262606215886877","0.375035693284386"
"Big worries","1985","Not Working","secondary school degree","344","0.51919995833224","0.480308606882701","0.558091309781779"
"Big worries","1985","Part Time","college entrance qualification","195","0.701998003088952","0.647940090757708","0.756055915420197"
"Big worries","1985","Part Time","lower secondary degree","384","0.423536954820294","0.39159056946946","0.455483340171129"
"Big worries","1985","Part Time","no degree/no degree yet","39","0.413419428860455","0.322623129589786","0.504215728131123"
"Big worries","1985","Part Time","Other degree","62","0.459231343784515","0.383875841864084","0.534586845704946"
"Big worries","1985","Part Time","secondary school degree","209","0.607254108175762","0.556017964620898","0.658490251730626"
"No worries","1985","Full Time","college entrance qualification","13","","",""
"No worries","1985","Full Time","lower secondary degree","180","0.074567433259033","0.0636177714411426","0.0855170950769233"
"No worries","1985","Full Time","no degree/no degree yet","113","0.239856960099901","0.199868483457348","0.279845436742453"
"No worries","1985","Full Time","Other degree","134","0.157229485223843","0.13163424297354","0.182824727474146"
"No worries","1985","Full Time","secondary school degree","34","0.0349931942141893","0.0228657082645163","0.0471206801638623"
"No worries","1985","Not Working","college entrance qualification","13","","",""
"No worries","1985","Not Working","lower secondary degree","250","0.116023325527056","0.102900929562755","0.129145721491357"
"No worries","1985","Not Working","no degree/no degree yet","96","0.113164860853715","0.085883850244998","0.140445871462431"
"No worries","1985","Not Working","Other degree","40","0.139515450188968","0.0977200181937404","0.181310882184196"
"No worries","1985","Not Working","secondary school degree","33","0.0589052351336976","0.0405779942597002","0.077232476007695"
"No worries","1985","Part Time","college entrance qualification","6","","",""
"No worries","1985","Part Time","lower secondary degree","71","0.07355202656143","0.0566749129174086","0.0904291402054514"
"No worries","1985","Part Time","no degree/no degree yet","25","","",""
"No worries","1985","Part Time","Other degree","26","","",""
"No worries","1985","Part Time","secondary school degree","9","","",""
"Some worries","1985","Full Time","college entrance qualification","216","0.391054142434152","0.350564981474806","0.431543303393497"
"Some worries","1985","Full Time","lower secondary degree","1072","0.486898316695427","0.466064224772599","0.507732408618255"
"Some worries","1985","Full Time","no degree/no degree yet","208","0.493794637139214","0.446972892592481","0.540616381685947"
"Some worries","1985","Full Time","Other degree","355","0.463483542505205","0.4284207691326","0.498546315877811"
"Some worries","1985","Full Time","secondary school degree","373","0.421127315031653","0.388542742142096","0.453711887921209"
"Some worries","1985","Not Working","college entrance qualification","124","0.330986683716516","0.284344126365859","0.377629241067172"
"Some worries","1985","Not Working","lower secondary degree","1105","0.486702477903714","0.466222171796572","0.507182784010857"
"Some worries","1985","Not Working","no degree/no degree yet","219","0.369719298207615","0.328148699810101","0.411289896605129"
"Some worries","1985","Not Working","Other degree","130","0.541663595225401","0.4815596294588","0.601767560992002"
"Some worries","1985","Not Working","secondary school degree","257","0.421894806534062","0.383452539850489","0.460337073217636"
"Some worries","1985","Part Time","college entrance qualification","74","0.271787972055322","0.219207342138124","0.32436860197252"
"Some worries","1985","Part Time","lower secondary degree","464","0.502911018618275","0.470584943403679","0.535237093832871"
"Some worries","1985","Part Time","no degree/no degree yet","49","0.418660128663047","0.327699233504372","0.509621023821722"
"Some worries","1985","Part Time","Other degree","80","0.421089059869326","0.346429348306985","0.495748771431667"
"Some worries","1985","Part Time","secondary school degree","131","0.366404912180477","0.315854823477313","0.416955000883642"
"Big worries","1986","Full Time","college entrance qualification","322","0.551097998136595","0.510619510120572","0.591576486152617"
"Big worries","1986","Full Time","lower secondary degree","849","0.398443866787699","0.377725472425092","0.419162261150306"
"Big worries","1986","Full Time","no degree/no degree yet","107","0.30549372771972","0.260578185837766","0.350409269601675"
"Big worries","1986","Full Time","Other degree","248","0.314484000182858","0.281187708652511","0.347780291713206"
"Big worries","1986","Full Time","secondary school degree","436","0.500755212061431","0.467568872123074","0.533941551999789"
"Big worries","1986","Not Working","college entrance qualification","217","0.540225282154965","0.490507192351538","0.589943371958391"
"Big worries","1986","Not Working","lower secondary degree","788","0.362183523654878","0.341607347768001","0.382759699541756"
"Big worries","1986","Not Working","no degree/no degree yet","176","0.42214312949519","0.37898087691877","0.46530538207161"
"Big worries","1986","Not Working","Other degree","88","0.368970272627051","0.308050234311411","0.42989031094269"
"Big worries","1986","Not Working","secondary school degree","280","0.429880372821807","0.390301113770543","0.469459631873071"
"Big worries","1986","Part Time","college entrance qualification","177","0.594662811351687","0.537663543616903","0.651662079086471"
"Big worries","1986","Part Time","lower secondary degree","358","0.428077623903774","0.395236375598083","0.460918872209466"
"Big worries","1986","Part Time","no degree/no degree yet","29","","",""
"Big worries","1986","Part Time","Other degree","46","0.372271459435984","0.29736764955124","0.447175269320729"
"Big worries","1986","Part Time","secondary school degree","200","0.55904702004526","0.507252829795285","0.610841210295236"
"No worries","1986","Full Time","college entrance qualification","22","","",""
"No worries","1986","Full Time","lower secondary degree","210","0.0932112579040997","0.0809079558304005","0.105514559977799"
"No worries","1986","Full Time","no degree/no degree yet","98","0.215706965614758","0.175599181170615","0.255814750058901"
"No worries","1986","Full Time","Other degree","118","0.157754707776146","0.131615149131311","0.183894266420982"
"No worries","1986","Full Time","secondary school degree","45","0.0499897018679086","0.0355255065250825","0.0644538972107346"
"No worries","1986","Not Working","college entrance qualification","22","","",""
"No worries","1986","Not Working","lower secondary degree","290","0.156914362702987","0.141343250079441","0.172485475326534"
"No worries","1986","Not Working","no degree/no degree yet","102","0.178829487879832","0.145340629896903","0.212318345862762"
"No worries","1986","Not Working","Other degree","45","0.184227460475022","0.135283253801869","0.233171667148175"
"No worries","1986","Not Working","secondary school degree","53","0.106930075739639","0.0822240138949297","0.131636137584349"
"No worries","1986","Part Time","college entrance qualification","9","","",""
"No worries","1986","Part Time","lower secondary degree","89","0.0916334726269806","0.0724844116357385","0.110782533618223"
"No worries","1986","Part Time","no degree/no degree yet","27","","",""
"No worries","1986","Part Time","Other degree","28","","",""
"No worries","1986","Part Time","secondary school degree","18","","",""
"Some worries","1986","Full Time","college entrance qualification","236","0.412013921939052","0.371957370107248","0.452070473770856"
"Some worries","1986","Full Time","lower secondary degree","1086","0.508344875308202","0.487188368952583","0.529501381663821"
"Some worries","1986","Full Time","no degree/no degree yet","199","0.478799306665522","0.430087228574389","0.527511384756655"
"Some worries","1986","Full Time","Other degree","381","0.527761292040995","0.491960935797927","0.563561648284064"
"Some worries","1986","Full Time","secondary school degree","391","0.44925508607066","0.41624006358488","0.48227010855644"
"Some worries","1986","Not Working","college entrance qualification","147","0.387911707354317","0.339301450192238","0.436521964516396"
"Some worries","1986","Not Working","lower secondary degree","1018","0.480902113642134","0.459512377608253","0.502291849676015"
"Some worries","1986","Not Working","no degree/no degree yet","225","0.399027382624977","0.356232406305497","0.441822358944457"
"Some worries","1986","Not Working","Other degree","108","0.446802266897927","0.384034388477656","0.509570145318199"
"Some worries","1986","Not Working","secondary school degree","268","0.463189551438554","0.423323730452362","0.503055372424745"
"Some worries","1986","Part Time","college entrance qualification","99","0.373068072630871","0.316920640807626","0.429215504454116"
"Some worries","1986","Part Time","lower secondary degree","425","0.480288903469245","0.447128323331748","0.513449483606742"
"Some worries","1986","Part Time","no degree/no degree yet","57","0.520597550498316","0.428486856637238","0.612708244359393"
"Some worries","1986","Part Time","Other degree","86","0.479283003818041","0.401875156413762","0.55669085122232"
"Some worries","1986","Part Time","secondary school degree","135","0.387698950646451","0.336872409861974","0.438525491430928"
"Big worries","1987","Full Time","college entrance qualification","429","0.72077293725562","0.684634844558512","0.756911029952728"
"Big worries","1987","Full Time","lower secondary degree","1172","0.554518540858714","0.533572946722427","0.575464134995001"
"Big worries","1987","Full Time","no degree/no degree yet","130","0.391115727942896","0.343112233200888","0.439119222684904"
"Big worries","1987","Full Time","Other degree","279","0.389041985276362","0.353772105391657","0.424311865161067"
"Big worries","1987","Full Time","secondary school degree","595","0.66671862106111","0.63585329257207","0.69758394955015"
"Big worries","1987","Not Working","college entrance qualification","245","0.658303798622088","0.609311242748082","0.707296354496094"
"Big worries","1987","Not Working","lower secondary degree","1061","0.520625088456343","0.498935755384958","0.542314421527728"
"Big worries","1987","Not Working","no degree/no degree yet","218","0.578588533683109","0.53413595026036","0.623041117105859"
"Big worries","1987","Not Working","Other degree","85","0.347995779879628","0.28859231100504","0.407399248754216"
"Big worries","1987","Not Working","secondary school degree","353","0.590199633493117","0.549719475344074","0.63067979164216"
"Big worries","1987","Part Time","college entrance qualification","216","0.780575467649262","0.731838528985151","0.829312406313373"
"Big worries","1987","Part Time","lower secondary degree","481","0.571234579132259","0.538061777267014","0.604407380997504"
"Big worries","1987","Part Time","no degree/no degree yet","54","0.590311955329068","0.502688002537037","0.6779359081211"
"Big worries","1987","Part Time","Other degree","73","0.507182181444013","0.428221129545822","0.586143233342204"
"Big worries","1987","Part Time","secondary school degree","237","0.673285024940176","0.62428901012518","0.722281039755172"
"No worries","1987","Full Time","college entrance qualification","8","","",""
"No worries","1987","Full Time","lower secondary degree","121","0.0455619581339005","0.0367738601163249","0.0543500561514762"
"No worries","1987","Full Time","no degree/no degree yet","74","0.152597030340221","0.117224113796851","0.18796994688359"
"No worries","1987","Full Time","Other degree","107","0.133302225737073","0.10871256130305","0.157891890171097"
"No worries","1987","Full Time","secondary school degree","17","","",""
"No worries","1987","Not Working","college entrance qualification","11","","",""
"No worries","1987","Not Working","lower secondary degree","148","0.0780180385403497","0.0663739707010062","0.0896621063796931"
"No worries","1987","Not Working","no degree/no degree yet","75","0.121612637022429","0.0921893415788084","0.15103593246605"
"No worries","1987","Not Working","Other degree","49","0.162198919324443","0.116226850240116","0.208170988408771"
"No worries","1987","Not Working","secondary school degree","28","","",""
"No worries","1987","Part Time","college entrance qualification","6","","",""
"No worries","1987","Part Time","lower secondary degree","40","0.0370458549128759","0.0243857399941808","0.049705969831571"
"No worries","1987","Part Time","no degree/no degree yet","20","","",""
"No worries","1987","Part Time","Other degree","27","","",""
"No worries","1987","Part Time","secondary school degree","6","","",""
"Some worries","1987","Full Time","college entrance qualification","155","0.268389081353819","0.232693887183215","0.304084275524424"
"Some worries","1987","Full Time","lower secondary degree","870","0.399919501007385","0.379274691543065","0.420564310471706"
"Some worries","1987","Full Time","no degree/no degree yet","193","0.456287241716883","0.407291677594883","0.505282805838883"
"Some worries","1987","Full Time","Other degree","348","0.477655788986565","0.441520130192512","0.513791447780618"
"Some worries","1987","Full Time","secondary school degree","284","0.314789529307409","0.284379543273862","0.345199515340956"
"Some worries","1987","Not Working","college entrance qualification","104","0.304870905510031","0.257316849597545","0.352424961422518"
"Some worries","1987","Not Working","lower secondary degree","829","0.401356873003308","0.380075710217964","0.422638035788652"
"Some worries","1987","Not Working","no degree/no degree yet","181","0.299798829294461","0.258552500183008","0.341045158405915"
"Some worries","1987","Not Working","Other degree","113","0.489805300795929","0.427463502472642","0.552147099119215"
"Some worries","1987","Not Working","secondary school degree","186","0.352450105747601","0.313127525936493","0.391772685558709"
"Some worries","1987","Part Time","college entrance qualification","55","0.198468301265308","0.151498996276187","0.245437606254429"
"Some worries","1987","Part Time","lower secondary degree","334","0.391719565954865","0.359000221822197","0.424438910087532"
"Some worries","1987","Part Time","no degree/no degree yet","47","0.309506872650681","0.22713665101914","0.391877094282222"
"Some worries","1987","Part Time","Other degree","54","0.280859945554883","0.209879393368329","0.351840497741437"
"Some worries","1987","Part Time","secondary school degree","109","0.316966029928755","0.268358419540359","0.365573640317151"
"Big worries","1988","Full Time","college entrance qualification","361","0.642502084023225","0.602878481286033","0.682125686760418"
"Big worries","1988","Full Time","lower secondary degree","1088","0.538995085207482","0.517495343457219","0.560494826957746"
"Big worries","1988","Full Time","no degree/no degree yet","104","0.332498168375481","0.28212499491735","0.382871341833612"
"Big worries","1988","Full Time","Other degree","249","0.388561989462481","0.351090773494628","0.426033205430333"
"Big worries","1988","Full Time","secondary school degree","533","0.624989432640789","0.592652069375698","0.657326795905881"
"Big worries","1988","Not Working","college entrance qualification","233","0.67830142275719","0.628575348289891","0.728027497224489"
"Big worries","1988","Not Working","lower secondary degree","972","0.505878225846773","0.483450506323254","0.528305945370292"
"Big worries","1988","Not Working","no degree/no degree yet","191","0.523534777811979","0.477592921822707","0.569476633801252"
"Big worries","1988","Not Working","Other degree","98","0.424069880963005","0.361933126703011","0.486206635223"
"Big worries","1988","Not Working","secondary school degree","311","0.560152849512111","0.517612464833537","0.602693234190684"
"Big worries","1988","Part Time","college entrance qualification","197","0.723812239260459","0.671159207586126","0.776465270934791"
"Big worries","1988","Part Time","lower secondary degree","470","0.556306622283744","0.523217310589064","0.589395933978424"
"Big worries","1988","Part Time","no degree/no degree yet","38","0.398522853800112","0.306186569461296","0.490859138138928"
"Big worries","1988","Part Time","Other degree","63","0.375734533050917","0.302059683322288","0.449409382779545"
"Big worries","1988","Part Time","secondary school degree","255","0.702118823423717","0.65539363943591","0.748844007411524"
"No worries","1988","Full Time","college entrance qualification","12","","",""
"No worries","1988","Full Time","lower secondary degree","103","0.042098417455707","0.0334371511175211","0.050759683793893"
"No worries","1988","Full Time","no degree/no degree yet","59","0.132019360650806","0.0958240520298013","0.168214669271811"
"No worries","1988","Full Time","Other degree","84","0.136642659351746","0.11023804319673","0.163047275506763"
"No worries","1988","Full Time","secondary school degree","23","","",""
"No worries","1988","Not Working","college entrance qualification","13","","",""
"No worries","1988","Not Working","lower secondary degree","142","0.0804425699004627","0.0682420728564263","0.0926430669444991"
"No worries","1988","Not Working","no degree/no degree yet","72","0.103472244573013","0.0754557387781866","0.131488750367839"
"No worries","1988","Not Working","Other degree","39","0.13276521570992","0.0901018168522214","0.175428614567618"
"No worries","1988","Not Working","secondary school degree","22","","",""
"No worries","1988","Part Time","college entrance qualification","6","","",""
"No worries","1988","Part Time","lower secondary degree","47","0.0460663997052543","0.0321046337398152","0.0600281656706933"
"No worries","1988","Part Time","no degree/no degree yet","20","","",""
"No worries","1988","Part Time","Other degree","24","","",""
"No worries","1988","Part Time","secondary school degree","8","","",""
"Some worries","1988","Full Time","college entrance qualification","189","0.335693842559038","0.296651509690973","0.374736175427102"
"Some worries","1988","Full Time","lower secondary degree","874","0.418906497336811","0.397626595463346","0.440186399210275"
"Some worries","1988","Full Time","no degree/no degree yet","173","0.535482470973713","0.482154859121649","0.588810082825777"
"Some worries","1988","Full Time","Other degree","317","0.474795351185773","0.436406163504738","0.513184538866808"
"Some worries","1988","Full Time","secondary school degree","305","0.356606340067149","0.324611537550853","0.388601142583445"
"Some worries","1988","Not Working","college entrance qualification","93","0.279050838559219","0.231304263058178","0.326797414060259"
"Some worries","1988","Not Working","lower secondary degree","795","0.413679204252765","0.391586716619672","0.435771691885857"
"Some worries","1988","Not Working","no degree/no degree yet","191","0.372992977615008","0.328508684398495","0.417477270831521"
"Some worries","1988","Not Working","Other degree","106","0.443164903327075","0.380706491929115","0.505623314725035"
"Some worries","1988","Not Working","secondary school degree","190","0.404515009573262","0.362452035471887","0.446577983674636"
"Some worries","1988","Part Time","college entrance qualification","74","0.251575588332786","0.200476114613332","0.30267506205224"
"Some worries","1988","Part Time","lower secondary degree","349","0.397626978011002","0.365031314724501","0.430222641297502"
"Some worries","1988","Part Time","no degree/no degree yet","50","0.435954904042816","0.342432877124307","0.529476930961325"
"Some worries","1988","Part Time","Other degree","79","0.522750335888022","0.446767758167405","0.59873291360864"
"Some worries","1988","Part Time","secondary school degree","105","0.279130229414229","0.233299578551931","0.324960880276527"
"Big worries","1989","Full Time","college entrance qualification","432","0.728279747315017","0.692714897724152","0.763844596905881"
"Big worries","1989","Full Time","lower secondary degree","1196","0.606079168413602","0.584776496103743","0.62738184072346"
"Big worries","1989","Full Time","no degree/no degree yet","100","0.370461233401819","0.316084965031273","0.424837501772364"
"Big worries","1989","Full Time","Other degree","271","0.442158271241242","0.403499518521757","0.480817023960726"
"Big worries","1989","Full Time","secondary school degree","600","0.696417609211999","0.665846488270202","0.726988730153797"
"Big worries","1989","Not Working","college entrance qualification","232","0.711390234048295","0.662502424161544","0.760278043935047"
"Big worries","1989","Not Working","lower secondary degree","1038","0.56671366150883","0.543960421719791","0.589466901297869"
"Big worries","1989","Not Working","no degree/no degree yet","213","0.634192040346144","0.589390435110358","0.678993645581929"
"Big worries","1989","Not Working","Other degree","91","0.420975059946961","0.359026673812217","0.482923446081706"
"Big worries","1989","Not Working","secondary school degree","330","0.642379883135167","0.60011384379153","0.684645922478804"
"Big worries","1989","Part Time","college entrance qualification","205","0.773476041431236","0.722887667396339","0.824064415466132"
"Big worries","1989","Part Time","lower secondary degree","486","0.63692551165861","0.603434544485758","0.670416478831462"
"Big worries","1989","Part Time","no degree/no degree yet","58","0.58593531610937","0.499239890851981","0.672630741366758"
"Big worries","1989","Part Time","Other degree","69","0.506612276966427","0.423795924711357","0.589428629221497"
"Big worries","1989","Part Time","secondary school degree","239","0.699391531879513","0.650653338974473","0.748129724784553"
"No worries","1989","Full Time","college entrance qualification","9","","",""
"No worries","1989","Full Time","lower secondary degree","90","0.0379941568284537","0.0296590303408286","0.0463292833160788"
"No worries","1989","Full Time","no degree/no degree yet","62","0.163647933537814","0.121992025419346","0.205303841656282"
"No worries","1989","Full Time","Other degree","83","0.149476187362915","0.121721732173112","0.177230642552718"
"No worries","1989","Full Time","secondary school degree","14","","",""
"No worries","1989","Not Working","college entrance qualification","6","","",""
"No worries","1989","Not Working","lower secondary degree","108","0.0628692501423789","0.0517239148242237","0.0740145854605341"
"No worries","1989","Not Working","no degree/no degree yet","69","0.124855002504649","0.0941082262758145","0.155601778733484"
"No worries","1989","Not Working","Other degree","42","0.175330886559732","0.127619475954962","0.223042297164503"
"No worries","1989","Not Working","secondary school degree","17","","",""
"No worries","1989","Part Time","college entrance qualification","7","","",""
"No worries","1989","Part Time","lower secondary degree","39","0.0372135794110619","0.024030975576413","0.0503961832457107"
"No worries","1989","Part Time","no degree/no degree yet","19","","",""
"No worries","1989","Part Time","Other degree","21","","",""
"No worries","1989","Part Time","secondary school degree","11","","",""
"Some worries","1989","Full Time","college entrance qualification","160","0.255162146911406","0.22030836987495","0.290015923947861"
"Some worries","1989","Full Time","lower secondary degree","735","0.355926674757944","0.335052329644945","0.376801019870944"
"Some worries","1989","Full Time","no degree/no degree yet","141","0.465890833060367","0.409723490667553","0.522058175453182"
"Some worries","1989","Full Time","Other degree","280","0.408365541395844","0.370104680595425","0.446626402196263"
"Some worries","1989","Full Time","secondary school degree","255","0.291596490545194","0.261378213314525","0.321814767775862"
"Some worries","1989","Not Working","college entrance qualification","92","0.276144168257179","0.227906634232401","0.324381702281957"
"Some worries","1989","Not Working","lower secondary degree","676","0.370417088348791","0.348242994698308","0.392591181999275"
"Some worries","1989","Not Working","no degree/no degree yet","162","0.240952957149207","0.20117366208841","0.280732252210005"
"Some worries","1989","Not Working","Other degree","111","0.403694053493306","0.342131882892546","0.465256224094067"
"Some worries","1989","Not Working","secondary school degree","147","0.318651988859165","0.277562813092668","0.359741164625662"
"Some worries","1989","Part Time","college entrance qualification","51","0.204624979442226","0.155868143451562","0.25338181543289"
"Some worries","1989","Part Time","lower secondary degree","267","0.325860908930328","0.293218936917584","0.358502880943072"
"Some worries","1989","Part Time","no degree/no degree yet","47","0.319543244606304","0.237469861852551","0.401616627360056"
"Some worries","1989","Part Time","Other degree","50","0.364831888142729","0.285092148766483","0.444571627518975"
"Some worries","1989","Part Time","secondary school degree","90","0.27954568388637","0.231843501138177","0.327247866634563"
"Big worries","1990","Full Time","college entrance qualification","448","0.758274806228979","0.723932046032435","0.792617566425522"
"Big worries","1990","Full Time","lower secondary degree","1161","0.614284288950536","0.592618348012592","0.63595022988848"
"Big worries","1990","Full Time","no degree/no degree yet","124","0.503327962026468","0.445583248471393","0.561072675581543"
"Big worries","1990","Full Time","Other degree","282","0.484696753288668","0.445004483059903","0.524389023517433"
"Big worries","1990","Full Time","secondary school degree","600","0.680843079532023","0.650026864199006","0.71165929486504"
"Big worries","1990","Not Working","college entrance qualification","220","0.714721282225604","0.664697218802178","0.76474534564903"
"Big worries","1990","Not Working","lower secondary degree","976","0.529187973348331","0.506064645732616","0.552311300964047"
"Big worries","1990","Not Working","no degree/no degree yet","211","0.589975593262284","0.543325122488873","0.636626064035694"
"Big worries","1990","Not Working","Other degree","103","0.403278615783675","0.342711594091604","0.463845637475745"
"Big worries","1990","Not Working","secondary school degree","298","0.622558607397457","0.578308685114493","0.666808529680421"
"Big worries","1990","Part Time","college entrance qualification","230","0.82120688640074","0.777029414972421","0.86538435782906"
"Big worries","1990","Part Time","lower secondary degree","482","0.625010517981578","0.591122726519539","0.658898309443617"
"Big worries","1990","Part Time","no degree/no degree yet","56","0.541443132615637","0.453385184586985","0.62950108064429"
"Big worries","1990","Part Time","Other degree","64","0.49791595104681","0.413573262908699","0.58225863918492"
"Big worries","1990","Part Time","secondary school degree","240","0.71793032550615","0.669884850828442","0.765975800183858"
"No worries","1990","Full Time","college entrance qualification","5","","",""
"No worries","1990","Full Time","lower secondary degree","86","0.040328659464071","0.0315722241815079","0.049085094746634"
"No worries","1990","Full Time","no degree/no degree yet","38","0.131219081460047","0.0922243906930395","0.170213772227054"
"No worries","1990","Full Time","Other degree","66","0.0797133789924413","0.0582020814042861","0.101224676580596"
"No worries","1990","Full Time","secondary school degree","20","","",""
"No worries","1990","Not Working","college entrance qualification","10","","",""
"No worries","1990","Not Working","lower secondary degree","131","0.085554725884308","0.0725971894845801","0.098512262284036"
"No worries","1990","Not Working","no degree/no degree yet","68","0.133459879246755","0.101204373559691","0.165715384933818"
"No worries","1990","Not Working","Other degree","40","0.13820393694481","0.0955940599115472","0.180813813978072"
"No worries","1990","Not Working","secondary school degree","28","","",""
"No worries","1990","Part Time","college entrance qualification","5","","",""
"No worries","1990","Part Time","lower secondary degree","22","","",""
"No worries","1990","Part Time","no degree/no degree yet","14","","",""
"No worries","1990","Part Time","Other degree","17","","",""
"No worries","1990","Part Time","secondary school degree","6","","",""
"Some worries","1990","Full Time","college entrance qualification","144","0.23157489904744","0.197736684586725","0.265413113508155"
"Some worries","1990","Full Time","lower secondary degree","692","0.345387051585393","0.324222722379855","0.366551380790931"
"Some worries","1990","Full Time","no degree/no degree yet","126","0.365452956513485","0.309836988653145","0.421068924373825"
"Some worries","1990","Full Time","Other degree","261","0.435589867718891","0.396209866066106","0.474969869371676"
"Some worries","1990","Full Time","secondary school degree","259","0.304866761397832","0.274433904786418","0.335299618009246"
"Some worries","1990","Not Working","college entrance qualification","83","0.244380702789578","0.196774789941203","0.291986615637953"
"Some worries","1990","Not Working","lower secondary degree","683","0.385257300767361","0.362712640034641","0.407801961500081"
"Some worries","1990","Not Working","no degree/no degree yet","148","0.276564527490961","0.234138507569903","0.31899054741202"
"Some worries","1990","Not Working","Other degree","109","0.458517447271516","0.396997212038838","0.520037682504193"
