"plh0036","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No worries","1991","Rural Area","235","0.055993122668138","0.0493650380583977","0.0626212072778784","3"
"No worries","1991","Urban Area","578","0.0513519882106975","0.0467590248250807","0.0559449515963142","3"
"Some worries","1991","Rural Area","2264","0.476670496175151","0.462271577918085","0.491069414432218","2"
"Some worries","1991","Urban Area","3879","0.419719210962645","0.409449450317235","0.429988971608055","2"
"Big worries","1992","Rural Area","2383","0.538453779552051","0.523730442636521","0.553177116467581","1"
"Big worries","1992","Urban Area","5012","0.599698988983943","0.589442880886788","0.609955097081097","1"
"No worries","1992","Rural Area","170","0.0415170065273269","0.0356254553061154","0.0474085577485383","3"
"No worries","1992","Urban Area","446","0.0425268941827054","0.0383029544500634","0.0467508339153473","3"
"Some worries","1992","Rural Area","1851","0.420029213920622","0.405452244467371","0.434606183373874","2"
"Some worries","1992","Urban Area","3309","0.357774116833352","0.347740189552456","0.367808044114248","2"
"Big worries","1993","Rural Area","2051","0.474485561729493","0.459682160345219","0.489288963113767","1"
"Big worries","1993","Urban Area","4426","0.519819355574714","0.509327131381505","0.530311579767922","1"
"No worries","1993","Rural Area","173","0.0400652813280278","0.0342514472156419","0.0458791154404138","3"
"No worries","1993","Urban Area","441","0.044498251774239","0.0401678695535647","0.0488286339949132","3"
"Some worries","1993","Rural Area","2147","0.485449156942479","0.470632722272539","0.50026559161242","2"
"Some worries","1993","Urban Area","3843","0.435682392651047","0.425269154076051","0.446095631226043","2"
"Big worries","1994","Rural Area","1487","0.345955892097798","0.33171670377591","0.360195080419687","1"
"Big worries","1994","Urban Area","3430","0.412245477516987","0.401823288162482","0.422667666871492","1"
"No worries","1994","Rural Area","266","0.0650889685511895","0.0577046540345813","0.0724732830677977","3"
"No worries","1994","Urban Area","579","0.0597201561265613","0.0547028332466648","0.0647374790064579","3"
"Some worries","1994","Rural Area","2534","0.588955139351012","0.574226688546421","0.603683590155604","2"
"Some worries","1994","Urban Area","4560","0.528034366356452","0.51746450471956","0.538604227993343","2"
"Big worries","1995","Rural Area","1762","0.410868658154928","0.396393876782237","0.425343439527618","1"
"Big worries","1995","Urban Area","3886","0.454761253860946","0.444368081574509","0.465154426147382","1"
"No worries","1995","Rural Area","237","0.0558810654089009","0.0491233463193861","0.0626387844984156","3"
"No worries","1995","Urban Area","545","0.0564609169716311","0.0516434698715149","0.0612783640717474","3"
"Some worries","1995","Rural Area","2439","0.533250276436172","0.518572440756534","0.547928112115809","2"
"Some worries","1995","Urban Area","4387","0.488777829167423","0.478344482617909","0.499211175716938","2"
"Big worries","1996","Rural Area","1508","0.351144486036661","0.337067771040326","0.365221201032995","1"
"Big worries","1996","Urban Area","3199","0.386104811756462","0.375844991344339","0.396364632168585","1"
"No worries","1996","Rural Area","310","0.0712125064649982","0.0636281155950047","0.0787968973349917","3"
"No worries","1996","Urban Area","685","0.0681904174198026","0.0628783289673205","0.0735025058722848","3"
"Some worries","1996","Rural Area","2599","0.577643007498341","0.563076548323619","0.592209466673063","2"
"Some worries","1996","Urban Area","4766","0.545704770823735","0.535212052833184","0.556197488814287","2"
"Big worries","1997","Rural Area","1380","0.328233736966025","0.314274747672029","0.342192726260021","1"
"Big worries","1997","Urban Area","2977","0.362950987367078","0.352737685236376","0.373164289497781","1"
"No worries","1997","Rural Area","364","0.0830079967188048","0.0748064453083205","0.091209548129289","3"
"No worries","1997","Urban Area","786","0.0821053924182415","0.0762744599088316","0.0879363249276513","3"
"Some worries","1997","Rural Area","2603","0.58875826631517","0.574130757433158","0.603385775197182","2"
"Some worries","1997","Urban Area","4752","0.55494362021468","0.544387903856003","0.565499336573357","2"
"Big worries","1998","Rural Area","1482","0.318551386673492","0.305460521657005","0.33164225168998","1"
"Big worries","1998","Urban Area","3095","0.343844961895437","0.334239229215125","0.353450694575749","1"
"No worries","1998","Rural Area","377","0.0817258564573355","0.0740287417831822","0.0894229711314889","3"
"No worries","1998","Urban Area","776","0.0788880002348131","0.0734366055869842","0.084339394882642","3"
"Some worries","1998","Rural Area","3007","0.599722756869172","0.585956440276632","0.613489073461712","2"
"Some worries","1998","Urban Area","5522","0.57726703786975","0.567276994671704","0.587257081067796","2"
"Big worries","1999","Rural Area","1000","0.227592192633057","0.21562706983112","0.239557315434994","1"
"Big worries","1999","Urban Area","2060","0.236702600738629","0.227919016437822","0.245486185039435","1"
"No worries","1999","Rural Area","651","0.141484665512851","0.131538770570815","0.151430560454886","3"
"No worries","1999","Urban Area","1168","0.116512505056691","0.109882561349617","0.123142448763765","3"
"Some worries","1999","Rural Area","3066","0.630923141854092","0.617152258836048","0.644694024872136","2"
"Some worries","1999","Urban Area","5768","0.64678489420468","0.636907942366197","0.656661846043164","2"
"Big worries","2000","Rural Area","2058","0.252106141824826","0.242730035231695","0.261482248417957","1"
"Big worries","2000","Urban Area","4262","0.277095277432685","0.27012120877188","0.284069346093491","1"
"No worries","2000","Rural Area","1107","0.138919953415768","0.131451771007738","0.146388135823797","3"
"No worries","2000","Urban Area","2413","0.148852130751383","0.143305731076043","0.154398530426724","3"
"Some worries","2000","Rural Area","5074","0.608973904759406","0.598437000070904","0.619510809447908","2"
"Some worries","2000","Urban Area","9146","0.574052591815931","0.566347373349652","0.58175781028221","2"
"Big worries","2001","Rural Area","1769","0.241700652969506","0.231997461226918","0.251403844712094","1"
"Big worries","2001","Urban Area","3685","0.258589594475353","0.251440501229215","0.26573868772149","1"
"No worries","2001","Rural Area","1070","0.147366205682171","0.139332136217479","0.155400275146862","3"
"No worries","2001","Urban Area","2199","0.14858989375819","0.142782515194368","0.154397272322012","3"
"Some worries","2001","Rural Area","4639","0.610933141348324","0.599883089333496","0.621983193363151","2"
"Some worries","2001","Urban Area","8526","0.592820511766457","0.584798733418766","0.600842290114148","2"
"Big worries","2002","Rural Area","1648","0.220995139701852","0.211685801480665","0.230304477923039","1"
"Big worries","2002","Urban Area","3541","0.242107830249292","0.235341294630457","0.248874365868126","1"
"No worries","2002","Rural Area","1182","0.161414135684635","0.153159423879655","0.169668847489615","3"
"No worries","2002","Urban Area","2499","0.158106856793114","0.152343678132895","0.163870035453332","3"
"Some worries","2002","Rural Area","4801","0.617590724613513","0.606687073283174","0.628494375943852","2"
"Some worries","2002","Urban Area","9355","0.599785312957595","0.592045995362159","0.60752463055303","2"
"Big worries","2003","Rural Area","1745","0.245823208691508","0.235952072738299","0.255694344644717","1"
"Big worries","2003","Urban Area","3425","0.250311648669175","0.243345501027793","0.257277796310556","1"
"No worries","2003","Rural Area","968","0.138738068773994","0.130813337247062","0.146662800300926","3"
"No worries","2003","Urban Area","2251","0.142038142349537","0.136424454689558","0.147651830009516","3"
"Some worries","2003","Rural Area","4596","0.615438722534498","0.604285655950357","0.626591789118639","2"
"Some worries","2003","Urban Area","9179","0.607650208981289","0.599798299188001","0.615502118774576","2"
"Big worries","2004","Rural Area","1596","0.23354380915087","0.223742590181044","0.243345028120697","1"
"Big worries","2004","Urban Area","3280","0.237986897984769","0.231035801386283","0.244937994583255","1"
"No worries","2004","Rural Area","1117","0.162095955464052","0.153558361889475","0.170633549038628","3"
"No worries","2004","Urban Area","2365","0.157252168950302","0.151310031077732","0.163194306822872","3"
"Some worries","2004","Rural Area","4445","0.604360235385078","0.593032315934105","0.61568815483605","2"
"Some worries","2004","Urban Area","8773","0.604760933064929","0.596780666886243","0.612741199243615","2"
"Big worries","2005","Rural Area","1830","0.276860104378879","0.26626172949249","0.287458479265267","1"
"Big worries","2005","Urban Area","3804","0.28781431343595","0.280270691144475","0.295357935727424","1"
"No worries","2005","Rural Area","979","0.14821358894992","0.139797558607286","0.156629619292555","3"
"No worries","2005","Urban Area","2017","0.136968866914884","0.131240230181512","0.142697503648255","3"
"Some worries","2005","Rural Area","4038","0.574926306671201","0.563216866503718","0.586635746838683","2"
"Some worries","2005","Urban Area","8016","0.575216819649166","0.566980625701784","0.583453013596549","2"
"Big worries","2006","Rural Area","1874","0.25361160713107","0.243676563980584","0.263546650281556","1"
"Big worries","2006","Urban Area","3890","0.275720145289621","0.268455522210294","0.282984768368949","1"
"No worries","2006","Rural Area","1011","0.142109935468369","0.13413676964888","0.150083101287858","3"
"No worries","2006","Urban Area","1989","0.139950117469481","0.134310182609925","0.145590052329037","3"
"Some worries","2006","Rural Area","4482","0.604278457400561","0.593111980838025","0.615444933963097","2"
"Some worries","2006","Urban Area","8657","0.584329737240898","0.576317955563286","0.59234151891851","2"
"Big worries","2007","Rural Area","2388","0.348067767672479","0.336861262405319","0.359274272939639","1"
"Big worries","2007","Urban Area","5035","0.380866343321732","0.372690040869441","0.389042645774022","1"
"No worries","2007","Rural Area","797","0.117296456776753","0.109726612413489","0.124866301140016","3"
"No worries","2007","Urban Area","1451","0.109763568362052","0.104500242804815","0.115026893919289","3"
"Some worries","2007","Rural Area","3756","0.534635775550768","0.52290133001178","0.546370221089756","2"
"Some worries","2007","Urban Area","7064","0.509370088316217","0.500952800576776","0.517787376055658","2"
"Big worries","2008","Rural Area","1706","0.27298051942364","0.262188593828625","0.283772445018656","1"
"Big worries","2008","Urban Area","3598","0.293514901000182","0.28563012684723","0.301399675153133","1"
"No worries","2008","Rural Area","882","0.146788492024857","0.138215459976129","0.155361524073586","3"
"No worries","2008","Urban Area","1744","0.135412284398069","0.129487722508495","0.141336846287642","3"
"Some worries","2008","Rural Area","3958","0.580230988551502","0.56827554377884","0.592186433324165","2"
"Some worries","2008","Urban Area","7471","0.57107281460175","0.56250322137921","0.579642407824289","2"
"Big worries","2009","Rural Area","1529","0.243386969905124","0.232730226824415","0.254043712985833","1"
"Big worries","2009","Urban Area","3199","0.276089521850507","0.268029365024887","0.284149678676127","1"
"No worries","2009","Rural Area","903","0.147258017390581","0.138457925186219","0.156058109594943","3"
"No worries","2009","Urban Area","1579","0.136950497751977","0.130752152559032","0.143148842944921","3"
"Some worries","2009","Rural Area","3797","0.609355012704295","0.597238845791301","0.621471179617289","2"
"Some worries","2009","Urban Area","7040","0.586959980397516","0.578082772102306","0.595837188692726","2"
"Big worries","2010","Rural Area","2165","0.283072001408247","0.273332766763815","0.292811236052679","1"
"Big worries","2010","Urban Area","4802","0.311731490639172","0.304500497638617","0.318962483639727","1"
"No worries","2010","Rural Area","1088","0.13133852922966","0.124036224462978","0.138640833996342","3"
"No worries","2010","Urban Area","1861","0.117478521851571","0.112451965776116","0.122505077927026","3"
"Some worries","2010","Rural Area","4966","0.585589469362094","0.57493944450789","0.596239494216297","2"
"Some worries","2010","Urban Area","9100","0.570789987509257","0.563063150546498","0.578516824472016","2"
"Big worries","2011","Rural Area","2052","0.294995142257972","0.284411237801667","0.305579046714277","1"
"Big worries","2011","Urban Area","4208","0.311927667474465","0.304103747296776","0.319751587652154","1"
"No worries","2011","Rural Area","912","0.124384547454343","0.116725366193277","0.132043728715409","3"
"No worries","2011","Urban Area","1528","0.116761420783609","0.111338052271649","0.12218478929557","3"
"Some worries","2011","Rural Area","4168","0.580620310287684","0.569168023039078","0.59207259753629","2"
"Some worries","2011","Urban Area","7733","0.571310911741925","0.562953190369573","0.579668633114278","2"
"Big worries","2012","Rural Area","1884","0.266171935659176","0.25600644928698","0.276337422031373","1"
"Big worries","2012","Urban Area","3809","0.282376476121652","0.274703530771549","0.290049421471755","1"
"No worries","2012","Rural Area","1008","0.136027787042032","0.12814257136786","0.143913002716203","3"
"No worries","2012","Urban Area","1635","0.126492001435539","0.120826159039302","0.132157843831776","3"
"Some worries","2012","Rural Area","4369","0.597800277298792","0.586521843047247","0.609078711550337","2"
"Some worries","2012","Urban Area","7778","0.591131522442809","0.582751727552484","0.599511317333133","2"
"Big worries","2013","Rural Area","1633","0.247402587604242","0.237028464391851","0.257776710816633","1"
"Big worries","2013","Urban Area","3311","0.269115771716715","0.261253730959283","0.276977812474147","1"
"No worries","2013","Rural Area","1036","0.153436983150482","0.144772102324829","0.162101863976134","3"
"No worries","2013","Urban Area","1738","0.145115571590995","0.138871726322523","0.151359416859467","3"
"Some worries","2013","Rural Area","3977","0.599160429245276","0.587378272981921","0.610942585508631","2"
"Some worries","2013","Urban Area","7175","0.58576865669229","0.577036410652767","0.594500902731814","2"
"Big worries","2014","Rural Area","2265","0.244808407238089","0.236051768355304","0.253565046120875","1"
"Big worries","2014","Urban Area","5010","0.276456112900507","0.269889708981619","0.283022516819395","1"
"No worries","2014","Rural Area","1522","0.165066145128663","0.157505641209965","0.17262664904736","3"
"No worries","2014","Urban Area","2590","0.14701399012818","0.141814840186439","0.15221314006992","3"
"Some worries","2014","Rural Area","5475","0.590125447633248","0.580109469866888","0.600141425399608","2"
"Some worries","2014","Urban Area","10221","0.576529896971313","0.569275449341375","0.583784344601251","2"
"Big worries","2015","Rural Area","1986","0.240190577085367","0.231190528056246","0.249190626114488","1"
"Big worries","2015","Urban Area","4432","0.273184829845857","0.266353855962633","0.280015803729081","1"
"No worries","2015","Rural Area","1439","0.159273594328041","0.151564314862342","0.16698287379374","3"
"No worries","2015","Urban Area","2396","0.145119668264502","0.139720111081054","0.150519225447951","3"
"Some worries","2015","Rural Area","5230","0.600535828586592","0.590217177374534","0.61085447979865","2"
"Some worries","2015","Urban Area","9518","0.58169550188964","0.574133505532423","0.589257498246858","2"
"Big worries","2016","Rural Area","2155","0.256753974877324","0.247375760103419","0.266132189651229","1"
"Big worries","2016","Urban Area","4681","0.291900313240467","0.284823188624349","0.298977437856585","1"
"No worries","2016","Rural Area","1303","0.154660950980924","0.146898460286959","0.162423441674889","3"
"No worries","2016","Urban Area","2196","0.146104614447404","0.140606336874666","0.151602892020142","3"
"Some worries","2016","Rural Area","4877","0.588585074141752","0.57802079342047","0.599149354863034","2"
"Some worries","2016","Urban Area","8976","0.561995072312129","0.554271857520426","0.569718287103832","2"
"Big worries","2017","Rural Area","2909","0.313459403574557","0.304070459768474","0.322848347380641","1"
"Big worries","2017","Urban Area","5901","0.341104674745574","0.33401664760857","0.348192701882578","1"
"No worries","2017","Rural Area","1216","0.122357164919757","0.115724827917727","0.128989501921787","3"
"No worries","2017","Urban Area","1995","0.124119482716202","0.119189836706864","0.129049128725541","3"
"Some worries","2017","Rural Area","5253","0.564183431505685","0.554147561916794","0.574219301094577","2"
"Some worries","2017","Urban Area","9289","0.534775842538224","0.52731839267759","0.542233292398857","2"
"Big worries","2018","Rural Area","2509","0.283394645007505","0.2740900507319","0.292699239283111","1"
"Big worries","2018","Urban Area","5382","0.321626942710113","0.31454131397182","0.328712571448406","1"
"No worries","2018","Rural Area","1378","0.142704380097396","0.135482578545536","0.149926181649255","3"
"No worries","2018","Urban Area","2099","0.124967864101733","0.119951615387004","0.129984112816462","3"
"Some worries","2018","Rural Area","5124","0.573900974895099","0.563690749070496","0.584111200719702","2"
"Some worries","2018","Urban Area","9213","0.553405193188154","0.545863891137356","0.560946495238953","2"
"Big worries","2019","Rural Area","3745","0.430732844278042","0.420406275687149","0.441059412868935","1"
"Big worries","2019","Urban Area","7269","0.454438129161431","0.446576105568341","0.46230015275452","1"
"No worries","2019","Rural Area","752","0.0870176563023782","0.0811396661226284","0.092895646482128","3"
"No worries","2019","Urban Area","1118","0.081061906135333","0.0767524100590049","0.085371402211661","3"
"Some worries","2019","Rural Area","4336","0.48224949941958","0.471828961644244","0.492670037194916","2"
"Some worries","2019","Urban Area","7021","0.464499964703236","0.456625019315057","0.472374910091416","2"
