"plh0036","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1988","inadequately","Female","137","0.371273695688243","0.325012272923333","0.417535118453153","1"
"Big worries","1988","inadequately","Male","86","0.361038552323034","0.304064004808641","0.418013099837428","1"
"Big worries","1988","middle vocational","Female","1275","0.59869378614912","0.577906979120193","0.619480593178048","1"
"Big worries","1988","middle vocational","Male","1367","0.547940030611048","0.528705696781126","0.567174364440969","1"
"Big worries","1988","vocational + Abi","Female","73","0.684344446478329","0.600127546492643","0.768561346464015","1"
"Big worries","1988","vocational + Abi","Male","94","0.648490515986475","0.573084140089707","0.723896891883242","1"
"No worries","1988","higher vocational","Male","16","","","","3"
"No worries","1988","in school","Female","5","","","","3"
"No worries","1988","in school","Male","8","","","","3"
"No worries","1988","inadequately","Female","82","0.168739547900569","0.132878904302566","0.204600191498573","3"
"No worries","1988","inadequately","Male","51","0.128601353838131","0.0888915283728506","0.168311179303412","3"
"No worries","1988","middle vocational","Female","92","0.0390036873705238","0.0307933470169324","0.0472140277241152","3"
"No worries","1988","vocational + Abi","Male","5","","","","3"
"No worries","1988","middle vocational","Male","147","0.0471519320872808","0.0389602293478332","0.0553436348267283","3"
"No worries","1988","vocational + Abi","Female","2","","","","3"
"No worries","1988","general elemantary","Female","144","0.071263282979166","0.0591579268085041","0.0833686391498279","3"
"No worries","1988","general elemantary","Male","95","0.0845109688076279","0.0670066450783386","0.102015292536917","3"
"No worries","1988","higher education","Female","6","","","","3"
"No worries","1988","higher education","Male","14","","","","3"
"No worries","1988","higher vocational","Female","8","","","","3"
"Some worries","1988","higher vocational","Male","116","0.400807770879284","0.346077967804079","0.455537573954489","2"
"Some worries","1988","in school","Female","26","","","","2"
"Some worries","1988","in school","Male","27","","","","2"
"Some worries","1988","inadequately","Female","200","0.459986756411188","0.412265051717915","0.50770846110446","2"
"Some worries","1988","inadequately","Male","136","0.510360093838835","0.451061618808694","0.569658568868975","2"
"Some worries","1988","middle vocational","Female","769","0.362302526480356","0.341918475524437","0.382686577436274","2"
"Some worries","1988","middle vocational","Male","1058","0.404908037301671","0.385937359414464","0.423878715188879","2"
"Some worries","1988","vocational + Abi","Female","42","0.30840212477377","0.224718464818098","0.392085784729442","2"
"Some worries","1988","vocational + Abi","Male","55","0.337020609278946","0.262364393148898","0.411676825408995","2"
"Some worries","1988","general elemantary","Female","748","0.416705736216103","0.393507394379867","0.43990407805234","2"
"Some worries","1988","general elemantary","Male","439","0.431299940578462","0.400133044000565","0.462466837156359","2"
"Some worries","1988","higher education","Female","54","0.243297402276911","0.187724676587892","0.298870127965929","2"
"Some worries","1988","higher education","Male","183","0.385308558779508","0.341403961003438","0.429213156555578","2"
"Some worries","1988","higher vocational","Female","60","0.278761610271681","0.220302827092006","0.337220393451357","2"
"Big worries","1989","general elemantary","Female","908","0.561605277057202","0.5377501996483","0.585460354466105","1"
"Big worries","1989","general elemantary","Male","440","0.53909283336793","0.506544841018482","0.571640825717378","1"
"Big worries","1989","higher education","Female","165","0.730144675934672","0.672273297323383","0.788016054545961","1"
"Big worries","1989","higher education","Male","316","0.682705088941114","0.640402228164778","0.725007949717451","1"
"Big worries","1989","higher vocational","Female","169","0.774667604922725","0.719333161301935","0.830002048543515","1"
"Big worries","1989","higher vocational","Male","185","0.604023989421718","0.547929758641033","0.660118220202404","1"
"Big worries","1989","in school","Female","58","0.799961816142267","0.714920551781927","0.885003080502607","1"
"Big worries","1989","in school","Male","62","0.752334931274829","0.66265586463295","0.842013997916708","1"
"Big worries","1989","inadequately","Female","137","0.421253975394798","0.372312649717808","0.470195301071788","1"
"Big worries","1989","inadequately","Male","90","0.439185217912406","0.378391081779358","0.499979354045453","1"
"Big worries","1989","middle vocational","Female","1371","0.66306958478854","0.642805611228881","0.683333558348198","1"
"Big worries","1989","middle vocational","Male","1486","0.617335721337143","0.598317608240297","0.636353834433988","1"
"Big worries","1989","vocational + Abi","Female","94","0.796477893102171","0.727532523963081","0.865423262241261","1"
"Big worries","1989","vocational + Abi","Male","101","0.650915042385151","0.575872081100295","0.725958003670007","1"
"No worries","1989","middle vocational","Male","121","0.0413069973616623","0.033520370697956","0.0490936240253686","3"
"No worries","1989","vocational + Abi","Female","6","","","","3"
"No worries","1989","vocational + Abi","Male","6","","","","3"
"No worries","1989","higher vocational","Male","6","","","","3"
"No worries","1989","in school","Female","5","","","","3"
"No worries","1989","in school","Male","5","","","","3"
"No worries","1989","middle vocational","Female","80","0.0309222016209176","0.0235007395243802","0.0383436637174551","3"
"No worries","1989","inadequately","Female","79","0.229936070480726","0.188227370313396","0.271644770648056","3"
"No worries","1989","inadequately","Male","55","0.188933916991206","0.14098142374048","0.236886410241931","3"
"No worries","1989","general elemantary","Female","119","0.0603963039953501","0.0489435450284111","0.0718490629622891","3"
"No worries","1989","general elemantary","Male","98","0.0790483770567786","0.0614306213659997","0.0966661327475574","3"
"No worries","1989","higher education","Female","4","","","","3"
"No worries","1989","higher education","Male","13","","","","3"
"No worries","1989","higher vocational","Female","5","","","","3"
"Some worries","1989","vocational + Abi","Female","31","0.159376182193544","0.0966967579839978","0.222055606403091","2"
"Some worries","1989","middle vocational","Male","902","0.341357281301195","0.32280371957759","0.3599108430248","2"
"Some worries","1989","vocational + Abi","Male","48","0.328712684051003","0.25476157461104","0.402663793490967","2"
"Some worries","1989","higher vocational","Male","101","0.370805818402494","0.315404221341637","0.42620741546335","2"
"Some worries","1989","in school","Female","22","","","","2"
"Some worries","1989","in school","Male","22","","","","2"
"Some worries","1989","inadequately","Female","175","0.348809954124476","0.301570156981658","0.396049751267294","2"
"Some worries","1989","inadequately","Male","111","0.371880865096389","0.312676866918431","0.431084863274346","2"
"Some worries","1989","middle vocational","Female","639","0.306008213590543","0.286251320262845","0.32576510691824","2"
"Some worries","1989","general elemantary","Female","635","0.377998418947448","0.354686752669044","0.401310085225851","2"
"Some worries","1989","general elemantary","Male","363","0.381858789575292","0.350135300957541","0.413582278193042","2"
"Some worries","1989","higher education","Female","57","0.249986201293466","0.193533267472244","0.306439135114688","2"
"Some worries","1989","higher education","Male","136","0.292314930682847","0.250975248797543","0.33365461256815","2"
"Some worries","1989","higher vocational","Female","45","0.196700394778007","0.144054146671954","0.24934664288406","2"
"Big worries","1990","general elemantary","Female","1048","0.541554386815979","0.519562647164848","0.563546126467111","1"
"Big worries","1990","general elemantary","Male","525","0.56603282029737","0.535237423784706","0.596828216810034","1"
"Big worries","1990","higher education","Female","505","0.711812778383952","0.67980134130565","0.743824215462255","1"
"Big worries","1990","higher education","Male","582","0.657749864452442","0.627206953781648","0.688292775123236","1"
"Big worries","1990","higher vocational","Female","203","0.741495530429609","0.689369849344658","0.79362121151456","1"
"Big worries","1990","higher vocational","Male","309","0.592291246972649","0.549044850278032","0.635537643667266","1"
"Big worries","1990","in school","Female","62","0.78938918561639","0.701136671816629","0.87764169941615","1"
"Big worries","1990","in school","Male","73","0.740877641246053","0.659732080055561","0.822023202436544","1"
"Big worries","1990","inadequately","Female","156","0.442491640141217","0.392749217740148","0.492234062542287","1"
"Big worries","1990","inadequately","Male","108","0.426659212337916","0.366884540603015","0.486433884072818","1"
"Big worries","1990","middle vocational","Female","2107","0.634920216504308","0.618701285567623","0.651139147440993","1"
"Big worries","1990","middle vocational","Male","2190","0.604110203160662","0.588305459059329","0.619914947261994","1"
"Big worries","1990","vocational + Abi","Female","113","0.722079064068218","0.652881921433598","0.791276206702838","1"
"Big worries","1990","vocational + Abi","Male","151","0.716186337183758","0.655209048648451","0.777163625719064","1"
"No worries","1990","general elemantary","Female","146","0.0767394287218928","0.0649913712855518","0.0884874861582338","3"
"No worries","1990","general elemantary","Male","84","0.0700669274675312","0.0542063522419078","0.0859275026931546","3"
"No worries","1990","inadequately","Female","61","0.162197168144323","0.125278905958517","0.199115430330128","3"
"No worries","1990","inadequately","Male","47","0.176714319483133","0.130616395335779","0.222812243630486","3"
"No worries","1990","middle vocational","Female","116","0.0360227264180395","0.0297451726381237","0.0423002801979553","3"
"No worries","1990","middle vocational","Male","155","0.0421471390309279","0.0356536863683815","0.0486405916934742","3"
"No worries","1990","vocational + Abi","Female","3","","","","3"
"No worries","1990","vocational + Abi","Male","6","","","","3"
"No worries","1990","higher education","Female","11","","","","3"
"No worries","1990","higher education","Male","21","","","","3"
"No worries","1990","higher vocational","Female","7","","","","3"
"No worries","1990","in school","Male","9","","","","3"
"No worries","1990","higher vocational","Male","11","","","","3"
"No worries","1990","in school","Female","2","","","","3"
"Some worries","1990","general elemantary","Female","778","0.381706184462128","0.360264609375825","0.403147759548431","2"
"Some worries","1990","inadequately","Female","166","0.39531119171446","0.346346364726253","0.444276018702667","2"
"Some worries","1990","inadequately","Male","108","0.396626468178951","0.337503777492712","0.45574915886519","2"
"Some worries","1990","middle vocational","Female","1162","0.329057057077652","0.313228287618436","0.344885826536868","2"
"Some worries","1990","middle vocational","Male","1333","0.35374265780841","0.33829051579369","0.369194799823131","2"
"Some worries","1990","vocational + Abi","Female","45","0.241031481161424","0.174964582739","0.307098379583847","2"
"Some worries","1990","vocational + Abi","Male","53","0.254663809304128","0.195739002960477","0.313588615647778","2"
"Some worries","1990","general elemantary","Male","386","0.363900252235099","0.334005817861588","0.39379468660861","2"
"Some worries","1990","higher education","Female","253","0.276679555879824","0.245061233281338","0.308297878478311","2"
"Some worries","1990","higher education","Male","324","0.318952586451633","0.288949912524611","0.348955260378655","2"
"Some worries","1990","higher vocational","Female","61","0.219497931803819","0.170218500090127","0.268777363517512","2"
"Some worries","1990","higher vocational","Male","176","0.38045259951826","0.337726347261521","0.423178851774999","2"
"Some worries","1990","in school","Female","18","","","","2"
"Some worries","1990","in school","Male","30","0.204497227233506","0.129800144582348","0.279194309884663","2"
"Big worries","1991","general elemantary","Female","843","0.456815553756659","0.434304397771586","0.479326709741733","1"
"Big worries","1991","general elemantary","Male","423","0.46404014087833","0.43284864132611","0.49523164043055","1"
"Big worries","1991","higher education","Female","392","0.556414295614001","0.521000285760114","0.591828305467888","1"
"Big worries","1991","higher education","Male","460","0.521694252512848","0.489468129069297","0.553920375956399","1"
"Big worries","1991","higher vocational","Female","170","0.673029121314375","0.616117716938766","0.729940525689983","1"
"Big worries","1991","higher vocational","Male","232","0.487512003177874","0.443478828599164","0.531545177756584","1"
"Big worries","1991","in school","Female","55","0.853550483567211","0.771311545446229","0.935789421688193","1"
"Big worries","1991","in school","Male","50","0.606328935606196","0.505948681834837","0.706709189377555","1"
"Big worries","1991","inadequately","Female","125","0.405784137822703","0.357236123720076","0.45433215192533","1"
"Big worries","1991","inadequately","Male","75","0.378550977273375","0.32004354101655","0.437058413530199","1"
"Big worries","1991","middle vocational","Female","1785","0.545760726868309","0.528857332867572","0.562664120869047","1"
"Big worries","1991","middle vocational","Male","1658","0.476871997245902","0.460499498630398","0.493244495861406","1"
"Big worries","1991","vocational + Abi","Female","101","0.670872249178818","0.599174044077265","0.742570454280371","1"
"Big worries","1991","vocational + Abi","Male","119","0.600889299888981","0.535123181453679","0.666655418324283","1"
"No worries","1991","general elemantary","Female","148","0.0752543944916586","0.0633328983054447","0.0871758906778726","3"
"No worries","1991","general elemantary","Male","100","0.084043527281715","0.0666902342361463","0.101396820327284","3"
"No worries","1991","higher vocational","Female","8","","","","3"
"No worries","1991","higher vocational","Male","26","","","","3"
"No worries","1991","in school","Female","1","","","","3"
"No worries","1991","in school","Male","7","","","","3"
"No worries","1991","inadequately","Female","69","0.161138979227401","0.124789589219476","0.197488369235326","3"
"No worries","1991","inadequately","Male","52","0.193792442312019","0.146112252224529","0.241472632399509","3"
"No worries","1991","middle vocational","Female","118","0.0342255793900857","0.0280533268385274","0.0403978319416441","3"
"No worries","1991","middle vocational","Male","202","0.051769771600956","0.0445069547855461","0.059032588416366","3"
"No worries","1991","vocational + Abi","Female","7","","","","3"
"No worries","1991","vocational + Abi","Male","12","","","","3"
"No worries","1991","higher education","Female","12","","","","3"
"No worries","1991","higher education","Male","35","0.0435357799366731","0.0303712677988639","0.0567002920744822","3"
"Some worries","1991","general elemantary","Female","890","0.467930051751682","0.445380987337118","0.490479116166246","2"
"Some worries","1991","higher vocational","Male","237","0.458893391211664","0.414995585474921","0.502791196948408","2"
"Some worries","1991","in school","Female","15","","","","2"
"Some worries","1991","in school","Male","34","0.350991872891255","0.252929817292256","0.449053928490254","2"
"Some worries","1991","inadequately","Female","199","0.433076882949896","0.384088128210233","0.482065637689559","2"
"Some worries","1991","inadequately","Male","137","0.427656580414606","0.36797750941178","0.487335651417432","2"
"Some worries","1991","middle vocational","Female","1430","0.420013693741605","0.403257667606786","0.436769719876424","2"
"Some worries","1991","middle vocational","Male","1715","0.471358231153142","0.454995102202391","0.487721360103893","2"
"Some worries","1991","vocational + Abi","Female","57","0.281983820018411","0.213326739970798","0.350640900066024","2"
"Some worries","1991","vocational + Abi","Male","82","0.342281235388714","0.278562088744327","0.406000382033101","2"
"Some worries","1991","general elemantary","Male","459","0.451916331839955","0.420788792118103","0.483043871561808","2"
