"plh0036","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1986","middle vocational","Urban Area","1739","0.446984171418609","0.431394346477745","0.462573996359474","1"
"Big worries","1986","middle vocational","Rural Area","440","0.414498015657103","0.384757177811004","0.444238853503202","1"
"Big worries","1986","vocational + Abi","Urban Area","116","0.533149607196855","0.468391510104928","0.597907704288782","1"
"Big worries","1986","vocational + Abi","Rural Area","22","","","","1"
"Big worries","1986","higher vocational","Urban Area","231","0.492631799268423","0.446744921034079","0.538518677502767","1"
"Big worries","1986","higher vocational","Rural Area","46","0.353589664774995","0.268405409125766","0.438773920424224","1"
"Big worries","1986","higher education","Urban Area","332","0.523927781705237","0.484835910990648","0.563019652419827","1"
"Big worries","1986","higher education","Rural Area","63","0.509966763559264","0.420524831345475","0.599408695773053","1"
"No worries","1986","higher education","Urban Area","23","","","","3"
"No worries","1986","higher vocational","Rural Area","8","","","","3"
"No worries","1986","higher vocational","Urban Area","33","0.0829598853456483","0.0576439540652396","0.108275816626057","3"
"No worries","1986","higher education","Rural Area","6","","","","3"
"No worries","1986","middle vocational","Rural Area","106","0.105283561965969","0.0867546132791304","0.123812510652807","3"
"No worries","1986","vocational + Abi","Urban Area","16","","","","3"
"No worries","1986","general elemantary","Rural Area","107","0.157566689440176","0.13012229027445","0.185011088605902","3"
"No worries","1986","vocational + Abi","Rural Area","7","","","","3"
"No worries","1986","middle vocational","Urban Area","359","0.0911341233446764","0.082109755391272","0.100158491298081","3"
"No worries","1986","inadequately","Urban Area","171","0.248247801515363","0.21561002097376","0.280885582056966","3"
"No worries","1986","inadequately","Rural Area","34","0.337360609135456","0.245604747931193","0.429116470339718","3"
"No worries","1986","general elemantary","Urban Area","297","0.137326715693919","0.122927742608445","0.151725688779393","3"
"No worries","1986","in school","Urban Area","12","","","","3"
"No worries","1986","in school","Rural Area","1","","","","3"
"Some worries","1986","higher education","Urban Area","272","0.440974862496773","0.402111810299469","0.479837914694076","2"
"Some worries","1986","higher education","Rural Area","51","0.43023607934285","0.341651453733365","0.518820704952335","2"
"Some worries","1986","higher vocational","Urban Area","192","0.424408315385929","0.379043947107621","0.469772683664237","2"
"Some worries","1986","higher vocational","Rural Area","67","0.562539265218559","0.474149625092863","0.650928905344256","2"
"Some worries","1986","middle vocational","Rural Area","508","0.480218422376929","0.450056596018793","0.510380248735065","2"
"Some worries","1986","vocational + Abi","Urban Area","96","0.413103427298028","0.349190184480342","0.477016670115714","2"
"Some worries","1986","vocational + Abi","Rural Area","17","","","","2"
"Some worries","1986","general elemantary","Rural Area","334","0.482547503411389","0.44490668682485","0.520188319997928","2"
"Some worries","1986","middle vocational","Urban Area","1809","0.461881705236714","0.446249125796347","0.477514284677081","2"
"Some worries","1986","inadequately","Urban Area","325","0.468561440852734","0.430860658454684","0.506262223250785","2"
"Some worries","1986","inadequately","Rural Area","37","0.258217424272951","0.173283910553814","0.343150937992087","2"
"Some worries","1986","general elemantary","Urban Area","1081","0.489648739490814","0.468736153246046","0.510561325735582","2"
"Some worries","1986","in school","Urban Area","68","0.389510047415335","0.31464952016312","0.464370574667551","2"
"Some worries","1986","in school","Rural Area","13","","","","2"
"Big worries","1987","in school","Urban Area","110","0.746167833460236","0.679561158058977","0.812774508861495","1"
"Big worries","1987","in school","Rural Area","19","","","","1"
"Big worries","1987","inadequately","Urban Area","221","0.379230070268791","0.341958789598925","0.416501350938658","1"
"Big worries","1987","inadequately","Rural Area","33","0.520009744854661","0.421596750727092","0.61842273898223","1"
"Big worries","1987","general elemantary","Urban Area","1049","0.521727595379448","0.500681136812341","0.542774053946555","1"
"Big worries","1987","general elemantary","Rural Area","321","0.492195014256995","0.453672640903913","0.530717387610076","1"
"Big worries","1987","middle vocational","Urban Area","2257","0.598386867294671","0.582941878833866","0.613831855755475","1"
"Big worries","1987","middle vocational","Rural Area","599","0.56939079549986","0.539721783943051","0.599059807056669","1"
"Big worries","1987","vocational + Abi","Urban Area","142","0.679036958526401","0.619093147535826","0.738980769516977","1"
"Big worries","1987","vocational + Abi","Rural Area","29","","","","1"
"Big worries","1987","higher vocational","Urban Area","292","0.64122442199359","0.596660382617072","0.685788461370107","1"
"Big worries","1987","higher vocational","Rural Area","66","0.551728671452953","0.460835254814175","0.642622088091732","1"
"Big worries","1987","higher education","Urban Area","426","0.684581381254761","0.648121772779182","0.721040989730339","1"
"Big worries","1987","higher education","Rural Area","85","0.675581086089552","0.591818651426628","0.759343520752477","1"
"No worries","1987","higher education","Urban Area","13","","","","3"
"No worries","1987","higher vocational","Rural Area","2","","","","3"
"No worries","1987","higher vocational","Urban Area","12","","","","3"
"No worries","1987","higher education","Rural Area","","","","","3"
"No worries","1987","general elemantary","Rural Area","69","0.09644932874893","0.0737024500408712","0.119196207456989","3"
"No worries","1987","middle vocational","Urban Area","189","0.0396106843592623","0.0334656765184865","0.045755692200038","3"
"No worries","1987","middle vocational","Rural Area","62","0.0547645871822324","0.0411320684449579","0.0683971059195069","3"
"No worries","1987","vocational + Abi","Urban Area","18","","","","3"
"No worries","1987","vocational + Abi","Rural Area","1","","","","3"
"No worries","1987","in school","Urban Area","11","","","","3"
"No worries","1987","in school","Rural Area","1","","","","3"
"No worries","1987","inadequately","Urban Area","117","0.153714508272503","0.126008530937627","0.18142048560738","3"
"No worries","1987","inadequately","Rural Area","34","0.218636187340078","0.137218612258828","0.300053762421328","3"
"No worries","1987","general elemantary","Urban Area","210","0.0798003671017977","0.0683830796533648","0.0912176545502306","3"
"Some worries","1987","higher vocational","Urban Area","141","0.327893436146271","0.284276664716433","0.37151020757611","2"
"Some worries","1987","higher vocational","Rural Area","47","0.433094961691557","0.342532984645926","0.523656938737187","2"
"Some worries","1987","higher education","Urban Area","185","0.298225287344058","0.262330871776123","0.334119702911992","2"
"Some worries","1987","higher education","Rural Area","35","0.324418913910447","0.240656479247523","0.408181348573372","2"
"Some worries","1987","general elemantary","Rural Area","257","0.411355656994075","0.373438900881899","0.449272413106252","2"
"Some worries","1987","middle vocational","Urban Area","1424","0.362002448346067","0.346861332981838","0.377143563710296","2"
"Some worries","1987","middle vocational","Rural Area","409","0.375844617317907","0.346823994432422","0.404865240203393","2"
"Some worries","1987","vocational + Abi","Urban Area","73","0.266558587520276","0.209784628007776","0.323332547032776","2"
"Some worries","1987","vocational + Abi","Rural Area","12","","","","2"
"Some worries","1987","in school","Urban Area","43","0.207301815634395","0.14526040673576","0.269343224533031","2"
"Some worries","1987","in school","Rural Area","4","","","","2"
"Some worries","1987","inadequately","Urban Area","313","0.467055421458705","0.428730362656262","0.505380480261149","2"
"Some worries","1987","inadequately","Rural Area","32","0.261354067805261","0.174804823357629","0.347903312252893","2"
"Some worries","1987","general elemantary","Urban Area","905","0.398472037518755","0.377844551644475","0.419099523393035","2"
"Big worries","1988","in school","Urban Area","76","0.627650123400628","0.545797970238054","0.709502276563203","1"
"Big worries","1988","in school","Rural Area","19","","","","1"
"Big worries","1988","inadequately","Urban Area","184","0.32624098388235","0.288664247929461","0.363817719835238","1"
"Big worries","1988","inadequately","Rural Area","39","0.522130908281598","0.421152542860799","0.623109273702397","1"
"Big worries","1988","general elemantary","Urban Area","984","0.512455091017889","0.491142631990606","0.533767550045171","1"
"Big worries","1988","general elemantary","Rural Area","295","0.482367285386689","0.442115326664642","0.522619244108737","1"
"Big worries","1988","middle vocational","Urban Area","2101","0.585629626111379","0.569746106714474","0.601513145508284","1"
"Big worries","1988","middle vocational","Rural Area","541","0.524923588314134","0.494171603850226","0.555675572778042","1"
"Big worries","1988","vocational + Abi","Urban Area","143","0.665570093628034","0.605249776907217","0.72589041034885","1"
"Big worries","1988","vocational + Abi","Rural Area","24","","","","1"
"Big worries","1988","higher vocational","Urban Area","269","0.618930362221424","0.572704158355308","0.66515656608754","1"
"Big worries","1988","higher vocational","Rural Area","65","0.53036596576696","0.437100824310451","0.623631107223469","1"
"Big worries","1988","higher education","Urban Area","380","0.653425248958769","0.615026373917956","0.691824123999582","1"
"Big worries","1988","higher education","Rural Area","64","0.530553236707999","0.43771128525943","0.623395188156568","1"
"No worries","1988","general elemantary","Rural Area","45","0.0788518901608323","0.0571419800919211","0.100561800229744","3"
"No worries","1988","middle vocational","Urban Area","192","0.0426792914651564","0.0361618341292491","0.0491967488010638","3"
"No worries","1988","vocational + Abi","Urban Area","6","","","","3"
"No worries","1988","vocational + Abi","Rural Area","1","","","","3"
"No worries","1988","middle vocational","Rural Area","47","0.0455643592638609","0.0327224580043267","0.058406260523395","3"
"No worries","1988","higher vocational","Rural Area","5","","","","3"
"No worries","1988","higher education","Urban Area","17","","","","3"
"No worries","1988","higher vocational","Urban Area","19","","","","3"
"No worries","1988","higher education","Rural Area","3","","","","3"
"No worries","1988","in school","Urban Area","11","","","","3"
"No worries","1988","in school","Rural Area","2","","","","3"
"No worries","1988","inadequately","Urban Area","105","0.141484252585925","0.113550731415076","0.169417773756773","3"
"No worries","1988","inadequately","Rural Area","28","","","","3"
"No worries","1988","general elemantary","Urban Area","194","0.0733299048754736","0.0622151093567636","0.0844447003941836","3"
"Some worries","1988","general elemantary","Rural Area","252","0.438780824452478","0.398806852050547","0.47875479685441","2"
"Some worries","1988","middle vocational","Urban Area","1402","0.371691082423464","0.356109249176021","0.387272915670907","2"
"Some worries","1988","middle vocational","Rural Area","425","0.429512052422005","0.399029292708721","0.45999481213529","2"
"Some worries","1988","vocational + Abi","Urban Area","86","0.324663237275132","0.264795766191282","0.384530708358983","2"
"Some worries","1988","vocational + Abi","Rural Area","11","","","","2"
"Some worries","1988","higher vocational","Urban Area","136","0.332320036905572","0.287483960754269","0.377156113056875","2"
"Some worries","1988","higher vocational","Rural Area","40","0.408405711630567","0.316549265629425","0.500262157631709","2"
"Some worries","1988","higher education","Urban Area","193","0.31758650305848","0.280022064020759","0.355150942096201","2"
"Some worries","1988","higher education","Rural Area","44","0.440921592089214","0.348557398054124","0.533285786124303","2"
"Some worries","1988","in school","Urban Area","47","0.327640212255109","0.248171686410783","0.407108738099435","2"
"Some worries","1988","in school","Rural Area","6","","","","2"
"Some worries","1988","inadequately","Urban Area","309","0.532274763531726","0.492283894804089","0.572265632259363","2"
"Some worries","1988","inadequately","Rural Area","27","","","","2"
"Some worries","1988","general elemantary","Urban Area","935","0.414215004106637","0.393212050288076","0.435217957925198","2"
"Big worries","1989","in school","Urban Area","102","0.794383918985633","0.729050831210293","0.859717006760973","1"
"Big worries","1989","in school","Rural Area","18","","","","1"
"Big worries","1989","inadequately","Urban Area","192","0.401625509308294","0.361131472465344","0.442119546151244","1"
"Big worries","1989","inadequately","Rural Area","35","0.533731100193611","0.427049891578974","0.640412308808248","1"
"Big worries","1989","general elemantary","Urban Area","1039","0.550013464464904","0.528291605683108","0.5717353232467","1"
"Big worries","1989","general elemantary","Rural Area","309","0.572684788495004","0.531266722847806","0.614102854142201","1"
"Big worries","1989","middle vocational","Urban Area","2265","0.646060819723518","0.630504896145242","0.661616743301795","1"
"Big worries","1989","middle vocational","Rural Area","592","0.613845157143931","0.583190507115343","0.644499807172519","1"
"Big worries","1989","vocational + Abi","Urban Area","164","0.703711353117143","0.647109210561257","0.760313495673029","1"
"Big worries","1989","vocational + Abi","Rural Area","31","0.832370924633859","0.710351220908423","0.954390628359296","1"
"Big worries","1989","higher vocational","Urban Area","284","0.694795096664286","0.64989145803124","0.739698735297332","1"
"Big worries","1989","higher vocational","Rural Area","70","0.616336361767781","0.524198014506799","0.708474709028763","1"
"Big worries","1989","higher education","Urban Area","406","0.706733793868757","0.669842057398613","0.743625530338901","1"
"Big worries","1989","higher education","Rural Area","75","0.657427621407288","0.567084455958823","0.747770786855753","1"
"No worries","1989","higher education","Rural Area","2","","","","3"
"No worries","1989","higher education","Urban Area","15","","","","3"
"No worries","1989","general elemantary","Rural Area","49","0.0831970379297533","0.0600737414377123","0.106320334421794","3"
"No worries","1989","middle vocational","Urban Area","157","0.0342001625696206","0.0282879175009229","0.0401124076383184","3"
"No worries","1989","middle vocational","Rural Area","44","0.0441149458510097","0.0311854404074652","0.0570444512945542","3"
"No worries","1989","vocational + Abi","Urban Area","12","","","","3"
"No worries","1989","vocational + Abi","Rural Area","","","","","3"
"No worries","1989","higher vocational","Rural Area","3","","","","3"
"No worries","1989","higher vocational","Urban Area","8","","","","3"
"No worries","1989","in school","Urban Area","10","","","","3"
"No worries","1989","in school","Rural Area","","","","","3"
"No worries","1989","inadequately","Urban Area","113","0.210621439110236","0.176940216713359","0.244302661507112","3"
"No worries","1989","inadequately","Rural Area","21","","","","3"
"No worries","1989","general elemantary","Urban Area","168","0.0593228607416474","0.0490085098091897","0.069637211674105","3"
"Some worries","1989","higher education","Rural Area","29","","","","2"
"Some worries","1989","higher education","Urban Area","164","0.270357402562813","0.234366363825619","0.306348441300007","2"
"Some worries","1989","general elemantary","Rural Area","190","0.344118173575243","0.304341870593123","0.383894476557364","2"
"Some worries","1989","middle vocational","Urban Area","1208","0.319739017706861","0.304567452862679","0.334910582551043","2"
"Some worries","1989","middle vocational","Rural Area","333","0.342039897005059","0.312170643697338","0.37190915031278","2"
"Some worries","1989","vocational + Abi","Urban Area","74","0.259207142626914","0.204888368252774","0.313525917001054","2"
"Some worries","1989","vocational + Abi","Rural Area","5","","","","2"
"Some worries","1989","higher vocational","Urban Area","112","0.288605326354992","0.244421341225818","0.332789311484166","2"
"Some worries","1989","higher vocational","Rural Area","34","0.320763959844479","0.232321798762842","0.409206120926116","2"
"Some worries","1989","in school","Urban Area","35","0.178760874433324","0.116822404211174","0.240699344655474","2"
"Some worries","1989","in school","Rural Area","9","","","","2"
"Some worries","1989","inadequately","Urban Area","258","0.38775305158147","0.347505930492222","0.428000172670719","2"
"Some worries","1989","inadequately","Rural Area","28","","","","2"
"Some worries","1989","general elemantary","Urban Area","808","0.390663674793449","0.369360682227851","0.411966667359047","2"
"Big worries","1990","in school","Urban Area","98","0.760949831573644","0.690551709470259","0.831347953677028","1"
"Big worries","1990","in school","Rural Area","37","0.76209539784561","0.647460658612243","0.876730137078977","1"
"Big worries","1990","inadequately","Urban Area","217","0.418209996961945","0.377209319993776","0.459210673930114","1"
"Big worries","1990","inadequately","Rural Area","47","0.498471431594891","0.395172742266704","0.601770120923077","1"
"Big worries","1990","general elemantary","Urban Area","1109","0.559783551198647","0.538485980628457","0.581081121768838","1"
"Big worries","1990","general elemantary","Rural Area","460","0.520533187763512","0.487355776112433","0.553710599414591","1"
"Big worries","1990","middle vocational","Urban Area","2722","0.630519238991612","0.616221897234174","0.64481658074905","1"
"Big worries","1990","middle vocational","Rural Area","1547","0.594934537587944","0.576176609555437","0.613692465620451","1"
"Big worries","1990","vocational + Abi","Urban Area","204","0.727757565478713","0.676260981989463","0.779254148967963","1"
"Big worries","1990","vocational + Abi","Rural Area","59","0.676307281474074","0.575649456587018","0.77696510636113","1"
"Big worries","1990","higher vocational","Urban Area","348","0.69457769971838","0.653628940570735","0.735526458866025","1"
"Big worries","1990","higher vocational","Rural Area","161","0.552113895403288","0.49355318457684","0.610674606229736","1"
"Big worries","1990","higher education","Urban Area","679","0.70986571767132","0.681766006512779","0.737965428829861","1"
"Big worries","1990","higher education","Rural Area","394","0.609265021075351","0.572457169167648","0.646072872983055","1"
"No worries","1990","higher vocational","Urban Area","10","","","","3"
"No worries","1990","higher vocational","Rural Area","8","","","","3"
"No worries","1990","higher education","Urban Area","17","","","","3"
"No worries","1990","higher education","Rural Area","15","","","","3"
"No worries","1990","vocational + Abi","Rural Area","1","","","","3"
"No worries","1990","general elemantary","Rural Area","59","0.0722641269668378","0.0550687156524721","0.0894595382812034","3"
"No worries","1990","middle vocational","Urban Area","185","0.0406698658409289","0.0348188587344229","0.046520872947435","3"
"No worries","1990","vocational + Abi","Urban Area","8","","","","3"
"No worries","1990","middle vocational","Rural Area","80","0.0351929403952633","0.028151918736354","0.0422339620541727","3"
"No worries","1990","in school","Urban Area","8","","","","3"
"No worries","1990","in school","Rural Area","3","","","","3"
"No worries","1990","inadequately","Urban Area","94","0.178484590665764","0.146655889551695","0.210313291779833","3"
"No worries","1990","inadequately","Rural Area","14","","","","3"
"No worries","1990","general elemantary","Urban Area","170","0.0758520277279453","0.0644929983824696","0.0872110570734211","3"
"Some worries","1990","higher vocational","Urban Area","128","0.285465728079116","0.245312683918258","0.325618772239974","2"
"Some worries","1990","higher vocational","Rural Area","108","0.387422169730188","0.330052667907646","0.444791671552731","2"
"Some worries","1990","higher education","Urban Area","306","0.271798942967992","0.24425261179347","0.299345274142513","2"
"Some worries","1990","higher education","Rural Area","266","0.371337962022015","0.334888636404954","0.407787287639076","2"
"Some worries","1990","vocational + Abi","Rural Area","23","","","","2"
"Some worries","1990","general elemantary","Rural Area","352","0.40720268526965","0.374574160088376","0.439831210450925","2"
"Some worries","1990","middle vocational","Urban Area","1471","0.328810895167459","0.314895172618749","0.342726617716169","2"
"Some worries","1990","middle vocational","Rural Area","1004","0.369872522016793","0.351425430155459","0.388319613878127","2"
"Some worries","1990","vocational + Abi","Urban Area","75","0.242895226766317","0.193282325444015","0.292508128088619","2"
"Some worries","1990","in school","Urban Area","35","0.205121455207176","0.138472328006076","0.271770582408275","2"
"Some worries","1990","in school","Rural Area","13","","","","2"
"Some worries","1990","inadequately","Urban Area","245","0.403305412372291","0.362529492265982","0.4440813324786","2"
"Some worries","1990","inadequately","Rural Area","29","","","","2"
"Some worries","1990","general elemantary","Urban Area","808","0.364364421073407","0.343717326495336","0.385011515651479","2"
"Big worries","1991","in school","Urban Area","80","0.721149895255514","0.641576781245926","0.800723009265101","1"
"Big worries","1991","in school","Rural Area","25","","","","1"
"Big worries","1991","inadequately","Urban Area","158","0.373091679784221","0.332525737485288","0.413657622083154","1"
"Big worries","1991","inadequately","Rural Area","41","0.455200335113701","0.362138534581817","0.548262135645585","1"
"Big worries","1991","general elemantary","Urban Area","881","0.47115047101068","0.449350082484265","0.492950859537095","1"
"Big worries","1991","general elemantary","Rural Area","382","0.433713970521718","0.400179863952147","0.467248077091289","1"
"Big worries","1991","middle vocational","Urban Area","2204","0.526457440910505","0.511511182320795","0.541403699500214","1"
"Big worries","1991","middle vocational","Rural Area","1211","0.47688617179332","0.457557150198794","0.496215193387845","1"
"Big worries","1991","vocational + Abi","Urban Area","173","0.642141000704024","0.58734541194359","0.696936589464458","1"
"Big worries","1991","vocational + Abi","Rural Area","47","0.607348802276137","0.502290205022567","0.712407399529708","1"
"Big worries","1991","higher vocational","Urban Area","278","0.599549015862442","0.555484569684418","0.643613462040467","1"
"Big worries","1991","higher vocational","Rural Area","124","0.473244009023313","0.414658083709985","0.53182993433664","1"
"Big worries","1991","higher education","Urban Area","565","0.585926380450046","0.555212836878306","0.616639924021785","1"
"Big worries","1991","higher education","Rural Area","279","0.429340192716643","0.391888086441575","0.46679229899171","1"
"No worries","1991","in school","Urban Area","5","","","","3"
"No worries","1991","middle vocational","Urban Area","213","0.0422814019277338","0.0362576788369049","0.0483051250185627","3"
"No worries","1991","middle vocational","Rural Area","106","0.0455530470859527","0.0374836883985984","0.053622405773307","3"
"No worries","1991","vocational + Abi","Urban Area","15","","","","3"
"No worries","1991","vocational + Abi","Rural Area","4","","","","3"
"No worries","1991","higher vocational","Urban Area","20","","","","3"
"No worries","1991","higher vocational","Rural Area","14","","","","3"
"No worries","1991","higher education","Urban Area","28","","","","3"
"No worries","1991","higher education","Rural Area","17","","","","3"
"No worries","1991","in school","Rural Area","3","","","","3"
"No worries","1991","inadequately","Urban Area","106","0.184012398837523","0.151509874435536","0.21651492323951","3"
"No worries","1991","inadequately","Rural Area","15","","","","3"
"No worries","1991","general elemantary","Rural Area","71","0.0914051380036007","0.0719050059112792","0.110905270095922","3"
"No worries","1991","general elemantary","Urban Area","177","0.0717571494816208","0.0604856484924698","0.0830286504707718","3"
"Some worries","1991","in school","Urban Area","37","0.259320538302111","0.181552385393142","0.337088691211081","2"
"Some worries","1991","in school","Rural Area","12","","","","2"
"Some worries","1991","middle vocational","Urban Area","1870","0.431261157161761","0.416436045735993","0.44608626858753","2"
"Some worries","1991","middle vocational","Rural Area","1248","0.477560781120728","0.458230569037315","0.496890993204141","2"
"Some worries","1991","vocational + Abi","Urban Area","106","0.309819483095388","0.256961554972834","0.362677411217941","2"
"Some worries","1991","vocational + Abi","Rural Area","32","0.319352591671644","0.219051568120586","0.419653615222701","2"
"Some worries","1991","higher vocational","Urban Area","177","0.356634580428145","0.31355793564013","0.39971122521616","2"
"Some worries","1991","higher vocational","Rural Area","141","0.480859421085738","0.422232438492319","0.539486403679156","2"
"Some worries","1991","higher education","Urban Area","395","0.383039022275858","0.352726646449417","0.4133513981023","2"
"Some worries","1991","higher education","Rural Area","375","0.537648434451238","0.499924047581611","0.575372821320864","2"
"Some worries","1991","inadequately","Urban Area","282","0.442895921378256","0.401230979617182","0.48456086313933","2"
"Some worries","1991","inadequately","Rural Area","54","0.396823027529316","0.305396429910008","0.488249625148623","2"
"Some worries","1991","general elemantary","Urban Area","956","0.4570923795077","0.43533616574807","0.47884859326733","2"
"Some worries","1991","general elemantary","Rural Area","386","0.474880891474682","0.441090877691741","0.508670905257622","2"
"Big worries","1992","in school","Urban Area","98","0.781239334647676","0.710174772687706","0.852303896607646","1"
"Big worries","1992","in school","Rural Area","35","0.637511583475639","0.511605943706912","0.763417223244367","1"
"Big worries","1992","inadequately","Urban Area","169","0.377885865482178","0.336212192693091","0.419559538271265","1"
"Big worries","1992","inadequately","Rural Area","42","0.394916413358518","0.299106958451317","0.490725868265719","1"
"Big worries","1992","general elemantary","Urban Area","997","0.54832125858509","0.52623857632311","0.570403940847071","1"
"Big worries","1992","general elemantary","Rural Area","400","0.477093879616889","0.442739361468076","0.511448397765702","1"
"Big worries","1992","middle vocational","Urban Area","2497","0.601490084845381","0.58673253007455","0.616247639616213","1"
"Big worries","1992","middle vocational","Rural Area","1310","0.548482811916816","0.528622864503304","0.568342759330328","1"
"Big worries","1992","vocational + Abi","Urban Area","199","0.670844328912368","0.617846733312198","0.723841924512538","1"
"Big worries","1992","vocational + Abi","Rural Area","54","0.654542820892887","0.552242925896311","0.756842715889463","1"
"Big worries","1992","higher vocational","Urban Area","328","0.65962098295234","0.617363546530691","0.701878419373988","1"
"Big worries","1992","higher vocational","Rural Area","162","0.595543704902174","0.538261970969896","0.652825438834452","1"
"Big worries","1992","higher education","Urban Area","654","0.648728293634559","0.619200279529631","0.678256307739487","1"
"Big worries","1992","higher education","Rural Area","357","0.552260138686655","0.51305539828349","0.591464879089821","1"
"No worries","1992","in school","Urban Area","10","","","","3"
"No worries","1992","inadequately","Urban Area","81","0.148454598618945","0.117895034832714","0.179014162405177","3"
"No worries","1992","inadequately","Rural Area","15","","","","3"
"No worries","1992","general elemantary","Urban Area","145","0.0626041145439905","0.0518547592797859","0.0733534698081951","3"
"No worries","1992","general elemantary","Rural Area","54","0.0664577501872753","0.0493256785088681","0.0835898218656824","3"
"No worries","1992","middle vocational","Urban Area","160","0.0380625950940672","0.0322948878892371","0.0438303022988972","3"
"No worries","1992","middle vocational","Rural Area","73","0.0315136565863689","0.0245416853151114","0.0384856278576265","3"
"No worries","1992","vocational + Abi","Urban Area","12","","","","3"
"No worries","1992","vocational + Abi","Rural Area","2","","","","3"
"No worries","1992","higher vocational","Urban Area","8","","","","3"
"No worries","1992","higher vocational","Rural Area","5","","","","3"
"No worries","1992","higher education","Urban Area","16","","","","3"
"No worries","1992","higher education","Rural Area","14","","","","3"
"No worries","1992","in school","Rural Area","4","","","","3"
