"plh0036","year","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","5987","0.522105683494613","0.513192197837883","0.531019169151343"
"No worries","1984","1273","0.0813741688989094","0.0764953461922371","0.0862529916055817"
"Some worries","1984","4804","0.396520147606478","0.387791108401296","0.405249186811659"
"Big worries","1985","4946","0.47059704636557","0.461239205478014","0.479954887253125"
"No worries","1985","1072","0.0791903343224275","0.0741276727007473","0.0842529959441076"
"Some worries","1985","4911","0.450212619312003","0.440885144313261","0.459540094310745"
"Big worries","1986","4382","0.428549750784159","0.419086059359426","0.438013442208892"
"No worries","1986","1200","0.105560998846603","0.0996847815939039","0.111437216099301"
"Some worries","1986","4922","0.465889250369238","0.456349703659812","0.475428797078664"
"Big worries","1987","5708","0.581536142508399","0.572049785751674","0.591022499265123"
"No worries","1987","757","0.0536419210613931","0.0493091870441467","0.0579746550786395"
"Some worries","1987","3923","0.364821936430208","0.355564934844808","0.374078938015608"
"Big worries","1988","5260","0.560856854604953","0.551088288902305","0.5706254203076"
"No worries","1988","691","0.0523549407748729","0.0479706089154433","0.0567392726343026"
"Some worries","1988","3964","0.386788204620174","0.377202068477983","0.396374340762366"
"Big worries","1989","5656","0.625361481866102","0.615685100255118","0.635037863477086"
"No worries","1989","620","0.0458338636512293","0.0416531883007603","0.0500145390016983"
"Some worries","1989","3336","0.328804654482669","0.319413161109826","0.338196147855512"
"Big worries","1990","8220","0.613047898859126","0.604941412766091","0.621154384952162"
"No worries","1990","694","0.0470504979638182","0.0435261896931969","0.0505748062344396"
"Some worries","1990","4953","0.339901603177055","0.332017763596487","0.347785442757624"
"Big worries","1991","6577","0.509254918775551","0.500847826106354","0.517662011444748"
"No worries","1991","816","0.0527828896739274","0.0490225975141169","0.056543181833738"
"Some worries","1991","6190","0.437962191550521","0.429618633024471","0.446305750076572"
"Big worries","1992","7461","0.581179223793179","0.572790979128838","0.589567468457521"
"No worries","1992","622","0.0422893243495091","0.0388676830610153","0.045710965638003"
"Some worries","1992","5206","0.376531451857312","0.368293678397757","0.384769225316866"
"Big worries","1993","6477","0.506037618707783","0.497469885041838","0.514605352373728"
"No worries","1993","614","0.0431506029884976","0.0396684901017154","0.0466327158752797"
"Some worries","1993","5990","0.450811778303719","0.442284982701028","0.459338573906411"
"Big worries","1994","4917","0.392365218483545","0.383924843865488","0.400805593101602"
"No worries","1994","845","0.0613302639742516","0.0571827392459442","0.065477788702559"
"Some worries","1994","7094","0.546304517542204","0.537698647519165","0.554910387565242"
"Big worries","1995","5648","0.441430972225714","0.432977956646773","0.449883987804654"
"No worries","1995","782","0.0562848147267424","0.0523614567556377","0.0602081726978471"
"Some worries","1995","6826","0.502284213047544","0.493772689291335","0.510795736803753"
"Big worries","1996","4708","0.375725674241921","0.367422068864315","0.384029279619528"
"No worries","1996","995","0.0690858653047409","0.0647378312075954","0.0734338994018865"
"Some worries","1996","7365","0.555188460453338","0.546668221670217","0.563708699236458"
"Big worries","1997","4358","0.352716329998991","0.344459048982767","0.360973611015215"
"No worries","1997","1150","0.0823606151422836","0.0776097492688232","0.087111481015744"
"Some worries","1997","7355","0.564923054858725","0.556355544446311","0.57349056527114"
"Big worries","1998","4577","0.336209720890429","0.328455750583004","0.343963691197853"
"No worries","1998","1153","0.0797446492457336","0.0752982494627186","0.0841910490287485"
"Some worries","1998","8529","0.584045629863838","0.575955606206896","0.592135653520779"
"Big worries","1999","3060","0.233958136015046","0.226872527044479","0.241043744985613"
"No worries","1999","1819","0.124035243077797","0.118518309937936","0.129552176217658"
"Some worries","1999","8834","0.642006620907157","0.633982654463412","0.650030587350902"
"Big worries","2000","6320","0.269336510049212","0.26373111020419","0.274941909894234"
"No worries","2000","3520","0.145768332465291","0.141309514872901","0.150227150057681"
"Some worries","2000","14220","0.584895157485497","0.578669027372577","0.591121287598418"
"Big worries","2001","5454","0.253364706331384","0.247602718092918","0.25912669456985"
"No worries","2001","3269","0.148211324543648","0.143504243495832","0.152918405591465"
"Some worries","2001","13165","0.598423969124967","0.59192965288665","0.604918285363285"
"Big worries","2002","5189","0.235522067601871","0.230041353849908","0.241002781353834"
"No worries","2002","3681","0.159138508999612","0.15441365149837","0.163863366500855"
"Some worries","2002","14156","0.605339423398517","0.599026214016367","0.611652632780666"
"Big worries","2003","5170","0.248921136828026","0.243228707096826","0.254613566559226"
"No worries","2003","3219","0.14101578460246","0.136433833227451","0.14559773597747"
"Some worries","2003","13775","0.610063078569514","0.603641991328401","0.616484165810627"
"Big worries","2004","4876","0.236603523506303","0.230932671627389","0.242274375385217"
"No worries","2004","3482","0.158760302344155","0.153883968145423","0.163636636542887"
"Some worries","2004","13218","0.604636174149542","0.598112261268798","0.611160087030286"
"Big worries","2005","5634","0.28439359319162","0.278245678384845","0.290541507998395"
"No worries","2005","2996","0.140480306956489","0.13574480014091","0.145215813772067"
"Some worries","2005","12054","0.575126099851891","0.568389474558755","0.581862725145028"
"Big worries","2006","5764","0.268785800148033","0.262914669314002","0.274656930982063"
"No worries","2006","3000","0.140627544594689","0.13602368361315","0.145231405576229"
"Some worries","2006","13139","0.590586655257278","0.584074584641001","0.597098725873555"
"Big worries","2007","7423","0.37045420339113","0.363841981149661","0.377066425632599"
"No worries","2007","2248","0.11215493709386","0.107834334675115","0.116475539512605"
"Some worries","2007","10820","0.51739085951501","0.510549007729133","0.524232711300887"
"Big worries","2008","5304","0.287047344917795","0.280674787700891","0.293419902134699"
"No worries","2008","2626","0.138995360935186","0.134122213739692","0.143868508130681"
"Some worries","2008","11429","0.573957294147018","0.566991462276284","0.580923126017753"
"Big worries","2009","4728","0.265665546403979","0.259221477848844","0.272109614959115"
"No worries","2009","2482","0.140236031303207","0.135170033367543","0.145302029238871"
"Some worries","2009","10837","0.594098422292813","0.586933934433503","0.601262910152124"
"Big worries","2010","6967","0.302821217779441","0.297005937875907","0.308636497682975"
"No worries","2010","2949","0.121787616357114","0.117648508577061","0.125926724137168"
"Some worries","2010","14066","0.575391165863445","0.569135385401229","0.581646946325661"
"Big worries","2011","6260","0.306578823005316","0.300282694743885","0.312874951266747"
"No worries","2011","2440","0.119169503358952","0.114745324501534","0.123593682216369"
"Some worries","2011","11901","0.574251673635732","0.567499687381626","0.581003659889838"
"Big worries","2012","5693","0.277209782726695","0.271079765179434","0.283339800273956"
"No worries","2012","2643","0.129532413511579","0.124933906645168","0.134130920377991"
"Some worries","2012","12147","0.593257803761726","0.586530629884883","0.599984977638569"
"Big worries","2013","4944","0.261984944653698","0.255711112163105","0.268258777144291"
"No worries","2013","2774","0.1478484064642","0.142783996026821","0.152912816901579"
"Some worries","2013","11152","0.590166648882102","0.583149622309","0.597183675455204"
"Big worries","2014","7275","0.266443813231398","0.26117856054341","0.271709065919386"
"No worries","2014","4112","0.152725101937232","0.148440928068181","0.157009275806283"
"Some worries","2014","15696","0.58083108483137","0.574954579075204","0.586707590587537"
"Big worries","2015","6418","0.262787391272745","0.257331470690313","0.268243311855178"
"No worries","2015","3835","0.149579977697248","0.145158953709011","0.154001001685485"
"Some worries","2015","14748","0.587632631030007","0.581530739279057","0.593734522780956"
"Big worries","2016","6836","0.280922073505786","0.275257998152812","0.286586148858759"
