"plh0036","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","1984","Part Time","general elemantary","69","0.0960693540299287","0.0712374827131632","0.120901225346694","3"
"No worries","1984","Part Time","higher education","8","","","","3"
"No worries","1984","Not Working","in school","10","","","","3"
"No worries","1984","Not Working","middle vocational","150","0.0815154828791742","0.0691037647341343","0.0939272010242142","3"
"No worries","1984","Part Time","in school","1","","","","3"
"No worries","1984","Part Time","middle vocational","49","0.0581813458176107","0.0426086516736712","0.0737540399615502","3"
"No worries","1984","Part Time","vocational + Abi","1","","","","3"
"No worries","1984","Part Time","higher vocational","3","","","","3"
"No worries","1984","Not Working","inadequately","116","0.285327016613349","0.23943873961375","0.331215293612949","3"
"No worries","1984","Not Working","general elemantary","203","0.124138399490929","0.108631713380691","0.139645085601168","3"
"No worries","1984","Not Working","vocational + Abi","2","","","","3"
"No worries","1984","Not Working","higher vocational","13","","","","3"
"No worries","1984","Not Working","higher education","13","","","","3"
"No worries","1984","Full Time","in school","","","","","3"
"No worries","1984","Full Time","inadequately","149","0.26864514595171","0.229870324607254","0.307419967296165","3"
"No worries","1984","Full Time","general elemantary","182","0.113637852328504","0.0952389427519693","0.132036761905039","3"
"No worries","1984","Full Time","middle vocational","230","0.0578491250382898","0.0493857748985074","0.0663124751780722","3"
"No worries","1984","Full Time","vocational + Abi","13","","","","3"
"No worries","1984","Full Time","higher vocational","11","","","","3"
"No worries","1984","Full Time","higher education","12","","","","3"
"Some worries","1984","Not Working","in school","49","0.28278236364657","0.216058573630027","0.349506153663113","2"
"Some worries","1984","Not Working","inadequately","148","0.400167706804214","0.350381096114411","0.449954317494017","2"
"Some worries","1984","Not Working","general elemantary","779","0.448680420486794","0.425291054530575","0.472069786443013","2"
"Some worries","1984","Not Working","middle vocational","766","0.4214434167838","0.399044939792959","0.443841893774641","2"
"Some worries","1984","Not Working","vocational + Abi","25","","","","2"
"Some worries","1984","Not Working","higher vocational","63","0.348477668863256","0.279629672008594","0.417325665717917","2"
"Some worries","1984","Not Working","higher education","48","0.345062643638687","0.270937012971371","0.419188274306002","2"
"Some worries","1984","Full Time","in school","1","","","","2"
"Some worries","1984","Full Time","inadequately","222","0.436212939992862","0.39283159061921","0.479594289366514","2"
"Some worries","1984","Full Time","general elemantary","486","0.437114219501483","0.408357947562738","0.465870491440228","2"
"Some worries","1984","Full Time","middle vocational","1182","0.39498237260438","0.377260624691824","0.412704120516937","2"
"Some worries","1984","Full Time","vocational + Abi","56","0.288050240614517","0.221709491613085","0.354390989615949","2"
"Some worries","1984","Full Time","higher vocational","124","0.345474477926812","0.296556774920231","0.394392180933393","2"
"Some worries","1984","Full Time","higher education","144","0.301592932718085","0.259788485181401","0.343397380254769","2"
"Some worries","1984","Part Time","in school","","","","","2"
"Some worries","1984","Part Time","inadequately","58","0.520342544410562","0.429428837879202","0.611256250941922","2"
"Some worries","1984","Part Time","general elemantary","219","0.413012542710217","0.371522346409758","0.454502739010676","2"
"Some worries","1984","Part Time","middle vocational","334","0.368310597567995","0.336222266371637","0.400398928764354","2"
"Some worries","1984","Part Time","vocational + Abi","11","","","","2"
"Some worries","1984","Part Time","higher vocational","30","0.287594366386861","0.201829372300177","0.373359360473545","2"
"Some worries","1984","Part Time","higher education","35","0.223938147990224","0.159940133878176","0.287936162102271","2"
"Big worries","1985","Full Time","in school","","","","","1"
"Big worries","1985","Full Time","inadequately","104","0.269347762335985","0.22554393832953","0.31315158634244","1"
"Big worries","1985","Full Time","general elemantary","374","0.405534776427792","0.374934367986278","0.436135184869307","1"
"Big worries","1985","Full Time","middle vocational","1162","0.474770261500904","0.455346508424318","0.494194014577489","1"
"Big worries","1985","Full Time","vocational + Abi","85","0.606992713713761","0.528304574871294","0.685680852556229","1"
"Big worries","1985","Full Time","higher vocational","178","0.506371133337895","0.45369125225834","0.55905101441745","1"
"Big worries","1985","Full Time","higher education","268","0.58517681935232","0.540152802245356","0.630200836459284","1"
"Big worries","1985","Part Time","in school","4","","","","1"
"Big worries","1985","Part Time","inadequately","31","0.336329114921905","0.243730027618414","0.428928202225396","1"
"Big worries","1985","Part Time","general elemantary","218","0.43127214147543","0.389345154849793","0.473199128101068","1"
"Big worries","1985","Part Time","middle vocational","440","0.504336978836231","0.471544365540256","0.537129592132206","1"
"Big worries","1985","Part Time","vocational + Abi","36","0.781855210942827","0.666221186673957","0.897489235211697","1"
"Big worries","1985","Part Time","higher vocational","67","0.638841381912337","0.546525391602413","0.731157372222261","1"
"Big worries","1985","Part Time","higher education","97","0.65646794922499","0.578633749049345","0.734302149400635","1"
"Big worries","1985","Not Working","in school","111","0.653617189198284","0.58410647720072","0.723127901195849","1"
"Big worries","1985","Not Working","inadequately","83","0.287129303630691","0.237866431773933","0.336392175487449","1"
"Big worries","1985","Not Working","general elemantary","609","0.393343019974322","0.368696205586731","0.417989834361913","1"
"Big worries","1985","Not Working","middle vocational","810","0.462365532950922","0.438685786679983","0.486045279221861","1"
"Big worries","1985","Not Working","vocational + Abi","53","0.691654768155216","0.589168873701983","0.794140662608449","1"
"Big worries","1985","Not Working","higher vocational","82","0.489720428101711","0.414129156411589","0.565311699791834","1"
"Big worries","1985","Not Working","higher education","87","0.555788575077774","0.47600662884446","0.635570521311088","1"
"No worries","1985","Not Working","vocational + Abi","4","","","","3"
"No worries","1985","Not Working","middle vocational","140","0.0877403795766326","0.0743034590818504","0.101177300071415","3"
"No worries","1985","Part Time","higher vocational","5","","","","3"
"No worries","1985","Part Time","middle vocational","44","0.0437506818616717","0.0303353832590917","0.0571659804642517","3"
"No worries","1985","Part Time","vocational + Abi","2","","","","3"
"No worries","1985","Not Working","general elemantary","177","0.121226530316781","0.104758533391529","0.137694527242032","3"
"No worries","1985","Not Working","in school","8","","","","3"
"No worries","1985","Part Time","in school","1","","","","3"
"No worries","1985","Part Time","higher education","5","","","","3"
"No worries","1985","Not Working","higher vocational","12","","","","3"
"No worries","1985","Not Working","higher education","4","","","","3"
"No worries","1985","Part Time","inadequately","23","","","","3"
"No worries","1985","Part Time","general elemantary","57","0.0891019467249707","0.0649837863053524","0.113220107144589","3"
"No worries","1985","Not Working","inadequately","89","0.238080484376843","0.191704618274998","0.284456350478688","3"
"No worries","1985","Full Time","middle vocational","190","0.0606334679345386","0.0513504222808923","0.0699165135881849","3"
"No worries","1985","Full Time","vocational + Abi","11","","","","3"
"No worries","1985","Full Time","higher vocational","11","","","","3"
"No worries","1985","Full Time","higher education","13","","","","3"
"No worries","1985","Full Time","general elemantary","145","0.106694550838638","0.0874538424917283","0.125935259185548","3"
"No worries","1985","Full Time","in school","","","","","3"
"No worries","1985","Full Time","inadequately","107","0.242052343989312","0.199758784892497","0.284345903086127","3"
"Some worries","1985","Not Working","higher education","58","0.416837732201991","0.337672739306204","0.496002725097778","2"
"Some worries","1985","Not Working","higher vocational","74","0.432742411970419","0.357822313786777","0.50766251015406","2"
"Some worries","1985","Not Working","in school","61","0.316074290206273","0.248152223958843","0.383996356453704","2"
"Some worries","1985","Not Working","inadequately","152","0.474790211992466","0.42041601326857","0.529164410716363","2"
"Some worries","1985","Not Working","general elemantary","723","0.485430449708897","0.460213705087806","0.510647194329989","2"
"Some worries","1985","Not Working","middle vocational","753","0.449894087472445","0.426266517049976","0.473521657894914","2"
"Some worries","1985","Not Working","vocational + Abi","21","","","","2"
"Some worries","1985","Part Time","middle vocational","409","0.451912339302097","0.419270511166623","0.484554167437572","2"
"Some worries","1985","Part Time","vocational + Abi","11","","","","2"
"Some worries","1985","Part Time","higher vocational","32","0.315975426718952","0.226625556134833","0.405325297303071","2"
"Some worries","1985","Part Time","higher education","41","0.301861688928011","0.226620646024057","0.377102731831965","2"
"Some worries","1985","Full Time","higher vocational","157","0.457526908952083","0.405033175392245","0.510020642511921","2"
"Some worries","1985","Full Time","higher education","179","0.384680794296967","0.340220773387233","0.429140815206701","2"
"Some worries","1985","Part Time","in school","2","","","","2"
"Some worries","1985","Part Time","inadequately","46","0.469985087674878","0.37216361997603","0.567806555373727","2"
"Some worries","1985","Part Time","general elemantary","261","0.479625911799599","0.437332293003918","0.521919530595279","2"
"Some worries","1985","Full Time","in school","","","","","2"
"Some worries","1985","Full Time","inadequately","183","0.488599893674702","0.439241948509352","0.537957838840053","2"
"Some worries","1985","Full Time","general elemantary","470","0.487770672733569","0.456618380544354","0.518922964922785","2"
"Some worries","1985","Full Time","middle vocational","1187","0.464596270564558","0.445196557956903","0.483995983172212","2"
"Some worries","1985","Full Time","vocational + Abi","52","0.362817551262135","0.285354735487564","0.440280367036707","2"
"Big worries","1986","Full Time","in school","","","","","1"
"Big worries","1986","Full Time","inadequately","95","0.300869291796163","0.25322715705579","0.348511426536535","1"
"Big worries","1986","Full Time","general elemantary","354","0.371799819062456","0.341846034171549","0.401753603953363","1"
"Big worries","1986","Full Time","middle vocational","1047","0.439776340870201","0.420185719614342","0.459366962126059","1"
"Big worries","1986","Full Time","vocational + Abi","70","0.50044229412529","0.42069252181597","0.580192066434609","1"
"Big worries","1986","Full Time","higher vocational","148","0.461330729201983","0.406280376384892","0.516381082019074","1"
"Big worries","1986","Full Time","higher education","256","0.539018277486717","0.494000791653713","0.584035763319722","1"
"Big worries","1986","Part Time","in school","1","","","","1"
"Big worries","1986","Part Time","inadequately","30","0.432965798635563","0.337738197458672","0.528193399812454","1"
"Big worries","1986","Part Time","general elemantary","202","0.415756143548311","0.373557463916012","0.45795482318061","1"
"Big worries","1986","Part Time","middle vocational","427","0.503575535829359","0.470390006586045","0.536761065072672","1"
"Big worries","1986","Part Time","vocational + Abi","29","","","","1"
"Big worries","1986","Part Time","higher vocational","57","0.565716499562948","0.468079015190855","0.66335398393504","1"
"Big worries","1986","Part Time","higher education","67","0.507381251825875","0.422094062681692","0.592668440970059","1"
"Big worries","1986","Not Working","in school","90","0.544146388993314","0.471388110655087","0.616904667331541","1"
"Big worries","1986","Not Working","inadequately","83","0.278256515863811","0.228767716062411","0.32774531566521","1"
"Big worries","1986","Not Working","general elemantary","497","0.355352770593659","0.329802585062014","0.380902956125304","1"
"Big worries","1986","Not Working","middle vocational","705","0.411933850420972","0.387988805157008","0.435878895684936","1"
"Big worries","1986","Not Working","vocational + Abi","39","0.497359056501078","0.381058213456054","0.613659899546102","1"
"Big worries","1986","Not Working","higher vocational","72","0.417873789028092","0.342158177989575","0.493589400066609","1"
"Big worries","1986","Not Working","higher education","72","0.483789065716116","0.402166833274321","0.565411298157911","1"
"No worries","1986","Part Time","vocational + Abi","4","","","","3"
"No worries","1986","Not Working","middle vocational","183","0.127394305453896","0.111173483392238","0.143615127515555","3"
"No worries","1986","Part Time","higher vocational","4","","","","3"
"No worries","1986","Not Working","general elemantary","198","0.165163293474909","0.145340690610818","0.184985896339","3"
"No worries","1986","Part Time","in school","","","","","3"
"No worries","1986","Part Time","inadequately","26","","","","3"
"No worries","1986","Part Time","higher education","4","","","","3"
"No worries","1986","Part Time","middle vocational","66","0.0704955707290411","0.0535054487907247","0.0874856926673574","3"
"No worries","1986","Not Working","inadequately","91","0.335720664438977","0.283570315048026","0.387871013829927","3"
"No worries","1986","Not Working","higher education","5","","","","3"
"No worries","1986","Not Working","in school","13","","","","3"
"No worries","1986","Not Working","vocational + Abi","8","","","","3"
"No worries","1986","Not Working","higher vocational","17","","","","3"
"No worries","1986","Part Time","general elemantary","67","0.0983597620114361","0.0728616617407622","0.12385786228211","3"
"No worries","1986","Full Time","general elemantary","139","0.121237688301633","0.101007374201008","0.141468002402258","3"
"No worries","1986","Full Time","middle vocational","216","0.0746487851449763","0.0642755021341546","0.085022068155798","3"
"No worries","1986","Full Time","in school","","","","","3"
"No worries","1986","Full Time","inadequately","88","0.22137935845193","0.17825182599006","0.2645068909138","3"
"No worries","1986","Full Time","vocational + Abi","11","","","","3"
"No worries","1986","Full Time","higher vocational","20","","","","3"
"No worries","1986","Full Time","higher education","20","","","","3"
"Some worries","1986","Not Working","inadequately","141","0.386022819697213","0.332260819455974","0.439784819938452","2"
"Some worries","1986","Not Working","higher vocational","74","0.467198837764715","0.390606072835944","0.543791602693486","2"
"Some worries","1986","Not Working","higher education","67","0.473142165796975","0.391594902117831","0.554689429476119","2"
"Some worries","1986","Not Working","in school","77","0.395178816321521","0.323758435200453","0.466599197442588","2"
"Some worries","1986","Not Working","general elemantary","653","0.479483935931432","0.452814904432022","0.506152967430842","2"
"Some worries","1986","Not Working","middle vocational","735","0.460671844125132","0.436421873743878","0.484921814506386","2"
"Some worries","1986","Not Working","vocational + Abi","24","","","","2"
"Some worries","1986","Full Time","higher vocational","147","0.465809159451254","0.410722676574507","0.520895642328002","2"
"Some worries","1986","Full Time","higher education","195","0.424243219491777","0.379609341389497","0.468877097594057","2"
"Some worries","1986","Part Time","in school","4","","","","2"
"Some worries","1986","Part Time","inadequately","48","0.386308892433394","0.292730907470361","0.479886877396426","2"
"Some worries","1986","Part Time","general elemantary","255","0.485884094440252","0.443090446557439","0.528677742323066","2"
"Some worries","1986","Part Time","middle vocational","379","0.4259288934416","0.39310869186633","0.458749095016871","2"
"Some worries","1986","Part Time","vocational + Abi","19","","","","2"
"Some worries","1986","Part Time","higher vocational","38","0.388560626099538","0.292546178023522","0.484575074175553","2"
"Some worries","1986","Part Time","higher education","61","0.448291120855333","0.363451995860452","0.533130245850214","2"
"Some worries","1986","Full Time","in school","","","","","2"
"Some worries","1986","Full Time","inadequately","173","0.477751349751907","0.42586385332307","0.529638846180745","2"
"Some worries","1986","Full Time","general elemantary","507","0.506962492635911","0.475975745703568","0.537949239568254","2"
"Some worries","1986","Full Time","middle vocational","1203","0.485574873984823","0.465848796065911","0.505300951903736","2"
"Some worries","1986","Full Time","vocational + Abi","70","0.466552125065329","0.386980963469829","0.546123286660829","2"
"Big worries","1987","Full Time","in school","","","","","1"
"Big worries","1987","Full Time","inadequately","117","0.415736825376188","0.364250693583931","0.467222957168445","1"
"Big worries","1987","Full Time","general elemantary","462","0.5104824390221","0.479514978419187","0.541449899625012","1"
"Big worries","1987","Full Time","middle vocational","1440","0.599131567538509","0.580072868020961","0.618190267056057","1"
"Big worries","1987","Full Time","vocational + Abi","96","0.739209880590274","0.669864557042354","0.808555204138194","1"
"Big worries","1987","Full Time","higher vocational","190","0.619870397539503","0.564757118203415","0.674983676875591","1"
"Big worries","1987","Full Time","higher education","310","0.688484651842006","0.645884904765409","0.731084398918603","1"
"Big worries","1987","Part Time","in school","10","","","","1"
"Big worries","1987","Part Time","inadequately","46","0.4884538332972","0.396694585708133","0.580213080886267","1"
"Big worries","1987","Part Time","general elemantary","269","0.543137303407887","0.500322487157446","0.585952119658328","1"
"Big worries","1987","Part Time","middle vocational","516","0.638801637136313","0.606004164226534","0.671599110046092","1"
"Big worries","1987","Part Time","vocational + Abi","38","0.759941485367728","0.640350433713901","0.879532537021554","1"
"Big worries","1987","Part Time","higher vocational","73","0.689058687992906","0.599667069923469","0.778450306062343","1"
"Big worries","1987","Part Time","higher education","115","0.785446740054901","0.719085368531013","0.851808111578789","1"
"Big worries","1987","Not Working","in school","119","0.754845922667478","0.69129227613364","0.818399569201317","1"
"Big worries","1987","Not Working","inadequately","91","0.364099291891031","0.30813725770503","0.420061326077032","1"
"Big worries","1987","Not Working","general elemantary","639","0.506826717452308","0.479544305854368","0.534109129050248","1"
"Big worries","1987","Not Working","middle vocational","900","0.562523217293803","0.538031585862152","0.587014848725454","1"
"Big worries","1987","Not Working","vocational + Abi","37","0.571956724870218","0.457666978929401","0.686246470811035","1"
"Big worries","1987","Not Working","higher vocational","95","0.591713592768858","0.515314577192893","0.668112608344824","1"
"Big worries","1987","Not Working","higher education","86","0.59068607929329","0.510095050867525","0.671277107719054","1"
"No worries","1987","Not Working","higher education","4","","","","3"
"No worries","1987","Not Working","higher vocational","6","","","","3"
"No worries","1987","Part Time","higher vocational","2","","","","3"
"No worries","1987","Not Working","inadequately","60","0.169355194736711","0.125734170476607","0.212976218996814","3"
"No worries","1987","Not Working","vocational + Abi","5","","","","3"
"No worries","1987","Part Time","in school","","","","","3"
"No worries","1987","Part Time","inadequately","22","","","","3"
"No worries","1987","Part Time","middle vocational","20","","","","3"
"No worries","1987","Part Time","vocational + Abi","2","","","","3"
"No worries","1987","Part Time","higher education","2","","","","3"
"No worries","1987","Not Working","in school","12","","","","3"
"No worries","1987","Not Working","general elemantary","131","0.0996443036720156","0.0832992431706284","0.115989364173403","3"
"No worries","1987","Not Working","middle vocational","94","0.0606724014567071","0.0488861929930687","0.0724586099203455","3"
"No worries","1987","Part Time","general elemantary","51","0.0613825224400913","0.0407518633235015","0.0820131815566811","3"
"No worries","1987","Full Time","general elemantary","97","0.0663667035975483","0.0509463496749966","0.0817870575201","3"
"No worries","1987","Full Time","middle vocational","137","0.0367687304035186","0.0294499985396807","0.0440874622673565","3"
"No worries","1987","Full Time","in school","","","","","3"
"No worries","1987","Full Time","inadequately","69","0.157594498329514","0.119531071712867","0.195657924946161","3"
"No worries","1987","Full Time","vocational + Abi","12","","","","3"
"No worries","1987","Full Time","higher vocational","6","","","","3"
"No worries","1987","Full Time","higher education","7","","","","3"
"Some worries","1987","Not Working","higher vocational","58","0.365688720807921","0.290827564922029","0.440549876693812","2"
"Some worries","1987","Not Working","higher education","53","0.381111293002652","0.301511440999121","0.460711145006182","2"
"Some worries","1987","Not Working","in school","45","0.194937696154655","0.136410944914086","0.253464447395224","2"
"Some worries","1987","Not Working","inadequately","133","0.466545513372259","0.408524592722544","0.524566434021973","2"
"Some worries","1987","Not Working","general elemantary","520","0.393528978875677","0.366869808993727","0.420188148757626","2"
"Some worries","1987","Not Working","middle vocational","582","0.37680438124949","0.352880030983591","0.400728731515388","2"
"Some worries","1987","Not Working","vocational + Abi","30","0.368369918091788","0.256951926847502","0.479787909336074","2"
"Some worries","1987","Full Time","higher vocational","102","0.358682806345051","0.304228568963367","0.413137043726736","2"
"Some worries","1987","Full Time","higher education","137","0.302364651985514","0.260117259192192","0.344612044778836","2"
"Some worries","1987","Part Time","in school","2","","","","2"
"Some worries","1987","Part Time","inadequately","46","0.32711009113868","0.2409879846062","0.413232197671161","2"
"Some worries","1987","Part Time","general elemantary","200","0.395480174152022","0.353454561643339","0.437505786660705","2"
"Some worries","1987","Part Time","middle vocational","288","0.34107114530706","0.308702372238591","0.373439918375529","2"
"Some worries","1987","Part Time","vocational + Abi","9","","","","2"
"Some worries","1987","Part Time","higher vocational","28","","","","2"
"Some worries","1987","Part Time","higher education","30","0.201629127798852","0.136770403658769","0.266487851938935","2"
"Some worries","1987","Full Time","in school","","","","","2"
"Some worries","1987","Full Time","inadequately","166","0.426668676294298","0.375000280887702","0.478337071700894","2"
"Some worries","1987","Full Time","general elemantary","442","0.423150857380352","0.392544630690322","0.453757084070382","2"
"Some worries","1987","Full Time","middle vocational","963","0.364099702057972","0.345387025599511","0.382812378516433","2"
"Some worries","1987","Full Time","vocational + Abi","46","0.21917214798891","0.153835317836111","0.284508978141709","2"
"Big worries","1988","Full Time","in school","","","","","1"
"Big worries","1988","Full Time","inadequately","90","0.370755616751871","0.316007896402185","0.425503337101558","1"
"Big worries","1988","Full Time","general elemantary","419","0.49332763260131","0.461485332403338","0.525169932799282","1"
"Big worries","1988","Full Time","middle vocational","1297","0.570510938276928","0.550665660502783","0.590356216051072","1"
"Big worries","1988","Full Time","vocational + Abi","90","0.65736055588083","0.579574711343196","0.735146400418464","1"
"Big worries","1988","Full Time","higher vocational","186","0.615717003194895","0.559924888455125","0.671509117934665","1"
"Big worries","1988","Full Time","higher education","262","0.613493275581251","0.567306506388988","0.659680044773515","1"
"Big worries","1988","Part Time","in school","3","","","","1"
"Big worries","1988","Part Time","inadequately","34","0.334451599962846","0.241514962649452","0.427388237276241","1"
"Big worries","1988","Part Time","general elemantary","287","0.545124549462482","0.504064640052568","0.586184458872395","1"
"Big worries","1988","Part Time","middle vocational","508","0.638609985274931","0.605947178183389","0.671272792366473","1"
"Big worries","1988","Part Time","vocational + Abi","38","0.698627504847857","0.57950733336616","0.817747676329554","1"
"Big worries","1988","Part Time","higher vocational","57","0.597962323965885","0.49831241547062","0.697612232461151","1"
"Big worries","1988","Part Time","higher education","101","0.706892590907225","0.632546702048074","0.781238479766376","1"
"Big worries","1988","Not Working","in school","92","0.644929628344764","0.569350633371866","0.720508623317661","1"
"Big worries","1988","Not Working","inadequately","99","0.372961525757793","0.317683371061297","0.428239680454289","1"
"Big worries","1988","Not Working","general elemantary","573","0.496649651091049","0.468277770488893","0.525021531693206","1"
"Big worries","1988","Not Working","middle vocational","837","0.542959376217497","0.517639960628612","0.568278791806382","1"
"Big worries","1988","Not Working","vocational + Abi","39","0.655730593805141","0.545213143950027","0.766248043660255","1"
"Big worries","1988","Not Working","higher vocational","91","0.576147113888138","0.496800348991658","0.655493878784619","1"
"Big worries","1988","Not Working","higher education","81","0.616455523007797","0.532869212587066","0.700041833428529","1"
"No worries","1988","Not Working","higher education","6","","","","3"
"No worries","1988","Not Working","higher vocational","9","","","","3"
"No worries","1988","Part Time","general elemantary","44","0.0533362377156328","0.03480805041074","0.0718644250205256","3"
"No worries","1988","Not Working","vocational + Abi","3","","","","3"
"No worries","1988","Part Time","in school","1","","","","3"
"No worries","1988","Part Time","inadequately","19","","","","3"
"No worries","1988","Part Time","middle vocational","27","","","","3"
"No worries","1988","Part Time","vocational + Abi","1","","","","3"
"No worries","1988","Not Working","in school","12","","","","3"
"No worries","1988","Not Working","inadequately","59","0.159201679024353","0.117380702872428","0.201022655176279","3"
"No worries","1988","Part Time","higher vocational","10","","","","3"
"No worries","1988","Part Time","higher education","3","","","","3"
"No worries","1988","Not Working","general elemantary","114","0.0894108205049965","0.0732194298231296","0.105602211186863","3"
"No worries","1988","Not Working","middle vocational","85","0.0606008356315084","0.0484737345391876","0.0727279367238293","3"
"No worries","1988","Full Time","in school","","","","","3"
"No worries","1988","Full Time","inadequately","55","0.132953590314935","0.0944692803633318","0.171437900266537","3"
"No worries","1988","Full Time","general elemantary","81","0.0585461795866385","0.0435934013327093","0.0734989578405677","3"
"No worries","1988","Full Time","middle vocational","127","0.0362688814096604","0.02877349266056","0.0437642701587609","3"
"No worries","1988","Full Time","vocational + Abi","3","","","","3"
"No worries","1988","Full Time","higher vocational","5","","","","3"
"No worries","1988","Full Time","higher education","11","","","","3"
"Some worries","1988","Not Working","middle vocational","565","0.396439788150995","0.371577475381549","0.42130210092044","2"
"Some worries","1988","Not Working","in school","50","0.308000888233053","0.235085954811009","0.380915821655098","2"
"Some worries","1988","Not Working","inadequately","136","0.467836795217854","0.410801455159565","0.524872135276143","2"
"Some worries","1988","Not Working","general elemantary","506","0.413939528403954","0.385990447259355","0.441888609548553","2"
"Some worries","1988","Not Working","vocational + Abi","29","","","","2"
"Some worries","1988","Not Working","higher vocational","49","0.356223563101554","0.279331092209501","0.433116033993606","2"
"Some worries","1988","Not Working","higher education","43","0.344391732509074","0.262709991822485","0.426073473195662","2"
"Some worries","1988","Full Time","in school","","","","","2"
"Some worries","1988","Full Time","inadequately","154","0.496290792933194","0.439618530497359","0.552963055369028","2"
"Some worries","1988","Full Time","general elemantary","447","0.448126187812051","0.416452899307181","0.479799476316921","2"
"Some worries","1988","Full Time","middle vocational","966","0.393220180313412","0.373637027907182","0.412803332719642","2"
"Some worries","1988","Full Time","vocational + Abi","50","0.329430105710903","0.252395876602095","0.406464334819711","2"
"Some worries","1988","Full Time","higher vocational","101","0.359560908375907","0.304520478622288","0.414601338129525","2"
"Some worries","1988","Full Time","higher education","154","0.361134673120789","0.315575754567947","0.406693591673631","2"
"Some worries","1988","Part Time","in school","3","","","","2"
"Some worries","1988","Part Time","inadequately","46","0.490252550611756","0.391779372315556","0.588725728907956","2"
"Some worries","1988","Part Time","higher education","40","0.264650324423151","0.192597665349537","0.336702983496766","2"
"Some worries","1988","Part Time","general elemantary","234","0.401539212821886","0.361118338945005","0.441960086698766","2"
"Some worries","1988","Part Time","middle vocational","296","0.337068793106513","0.304929147479693","0.369208438733334","2"
"Some worries","1988","Part Time","vocational + Abi","18","","","","2"
"Some worries","1988","Part Time","higher vocational","26","","","","2"
"Big worries","1989","Full Time","in school","","","","","1"
"Big worries","1989","Full Time","inadequately","84","0.398416967843006","0.339583564087066","0.457250371598945","1"
"Big worries","1989","Full Time","general elemantary","484","0.567702652602652","0.536100705561011","0.599304599644294","1"
"Big worries","1989","Full Time","middle vocational","1435","0.638252007556582","0.618910894052903","0.65759312106026","1"
"Big worries","1989","Full Time","vocational + Abi","114","0.780763555870948","0.715419833327966","0.84610727841393","1"
"Big worries","1989","Full Time","higher vocational","197","0.6733016242108","0.618850859957723","0.727752388463878","1"
"Big worries","1989","Full Time","higher education","295","0.689997432616323","0.646435160301666","0.733559704930979","1"
"Big worries","1989","Part Time","in school","12","","","","1"
"Big worries","1989","Part Time","inadequately","44","0.533096319056938","0.434320294302126","0.63187234381175","1"
"Big worries","1989","Part Time","general elemantary","270","0.587636332431617","0.543781250494238","0.631491414368995","1"
"Big worries","1989","Part Time","middle vocational","534","0.695137807165011","0.663077126414452","0.727198487915569","1"
"Big worries","1989","Part Time","vocational + Abi","40","0.741737065932535","0.62710394699497","0.8563701848701","1"
"Big worries","1989","Part Time","higher vocational","59","0.719400142603971","0.623886015525825","0.814914269682116","1"
"Big worries","1989","Part Time","higher education","103","0.744557192101662","0.671262165281013","0.817852218922312","1"
"Big worries","1989","Not Working","in school","108","0.777364091389871","0.71187151341225","0.842856669367492","1"
"Big worries","1989","Not Working","inadequately","99","0.418984539650749","0.361500442242963","0.476468637058536","1"
"Big worries","1989","Not Working","general elemantary","594","0.540015671738263","0.511020555121779","0.569010788354747","1"
