"plh0036","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","general elemantary","1483","0.44208412846139","0.425442019016929","0.45872623790585","1"
"Big worries","1984","higher education","524","0.665805281905777","0.632786315943315","0.69882424786824","1"
"Big worries","1984","higher vocational","410","0.614992885284887","0.577699772021045","0.652285998548729","1"
"Big worries","1984","in school","123","0.672858024781184","0.605067494135792","0.740648555426576","1"
"Big worries","1984","inadequately","270","0.305016935806433","0.276336907117994","0.333696964494872","1"
"Big worries","1984","middle vocational","2947","0.532017553797992","0.51901602620402","0.545019081391963","1"
"Big worries","1984","vocational + Abi","201","0.708318313705724","0.657638189833785","0.758998437577663","1"
"No worries","1984","vocational + Abi","16","","","","3"
"No worries","1984","general elemantary","454","0.117385251811154","0.106599164985718","0.128171338636591","3"
"No worries","1984","middle vocational","429","0.0668888685828824","0.0603791797487606","0.0733985574170042","3"
"No worries","1984","higher education","33","0.0381598360520092","0.024749342433569","0.0515703296704493","3"
"No worries","1984","inadequately","292","0.263220311990508","0.235788214488357","0.290652409492659","3"
"No worries","1984","higher vocational","27","","","","3"
"No worries","1984","in school","11","","","","3"
"Some worries","1984","middle vocational","2282","0.401093577619126","0.388322752476178","0.413864402762074","2"
"Some worries","1984","inadequately","428","0.431762752203059","0.400908293657718","0.462617210748401","2"
"Some worries","1984","vocational + Abi","92","0.270306334354848","0.220787860549157","0.319824808160538","2"
"Some worries","1984","general elemantary","1484","0.440530619727456","0.423894663642236","0.457166575812677","2"
"Some worries","1984","higher education","227","0.296034882042214","0.264080010695722","0.327989753388705","2"
"Some worries","1984","higher vocational","217","0.33742095991462","0.301182970663431","0.373658949165809","2"
"Some worries","1984","in school","50","0.273182900593226","0.208798819224104","0.337566981962347","2"
"Big worries","1985","general elemantary","1201","0.40237051259719","0.384921559117483","0.419819466076896","1"
"Big worries","1985","higher education","452","0.591338061858032","0.556203124571616","0.626472999144448","1"
"Big worries","1985","higher vocational","327","0.522136636947085","0.482754633590112","0.561518640304059","1"
"Big worries","1985","in school","115","0.650134762341541","0.581778331478284","0.718491193204798","1"
"Big worries","1985","inadequately","218","0.286575151040339","0.255589200725818","0.317561101354859","1"
"Big worries","1985","middle vocational","2412","0.474929394390331","0.461270949799766","0.488587838980897","1"
"Big worries","1985","vocational + Abi","174","0.668589052437415","0.612954474218168","0.724223630656662","1"
"No worries","1985","middle vocational","374","0.068193665452613","0.0612990076878664","0.0750883232173596","3"
"No worries","1985","inadequately","219","0.233861084007086","0.204853992845352","0.26286817516882","3"
"No worries","1985","vocational + Abi","17","","","","3"
"No worries","1985","general elemantary","379","0.112561832798594","0.101315655336859","0.12380801026033","3"
"No worries","1985","higher vocational","28","","","","3"
"No worries","1985","higher education","22","","","","3"
"No worries","1985","in school","9","","","","3"
"Some worries","1985","middle vocational","2349","0.456876940157056","0.443252250850548","0.470501629463563","2"
"Some worries","1985","vocational + Abi","84","0.306745222754867","0.25224263993978","0.361247805569954","2"
"Some worries","1985","inadequately","381","0.479563764952575","0.445328130314997","0.513799399590154","2"
"Some worries","1985","in school","63","0.314911240933038","0.248338752598115","0.381483729267961","2"
"Some worries","1985","general elemantary","1454","0.485067654604216","0.467284182945184","0.502851126263248","2"
"Some worries","1985","higher vocational","263","0.427482538619899","0.388478694524933","0.466486382714865","2"
"Some worries","1985","higher education","278","0.377075536064838","0.342436081668611","0.411714990461065","2"
"Big worries","1986","general elemantary","1053","0.369452699250261","0.351800690639258","0.387104707861264","1"
"Big worries","1986","higher education","395","0.521500826162093","0.485678326550843","0.557323325773344","1"
"Big worries","1986","higher vocational","277","0.461907798282922","0.421229181149735","0.502586415416108","1"
"Big worries","1986","in school","91","0.528917148857892","0.456988036924481","0.600846260791303","1"
"Big worries","1986","inadequately","208","0.31054490370336","0.277967802569079","0.34312200483764","1"
"Big worries","1986","middle vocational","2179","0.439531941084481","0.42572065467073","0.453343227498231","1"
"Big worries","1986","vocational + Abi","138","0.521461064171424","0.462312747052369","0.580609381290478","1"
"No worries","1986","vocational + Abi","23","","","","3"
"No worries","1986","middle vocational","465","0.0943799637106032","0.086244610904631","0.102515316516575","3"
"No worries","1986","inadequately","205","0.268354874416766","0.237158636366397","0.299551112467135","3"
"No worries","1986","general elemantary","404","0.142829075379805","0.130032377955598","0.155625772804013","3"
"No worries","1986","higher vocational","41","0.0831612289061331","0.0606309214210502","0.105691536391216","3"
"No worries","1986","higher education","29","","","","3"
"No worries","1986","in school","13","","","","3"
"Some worries","1986","middle vocational","2317","0.466088095204916","0.452206726652459","0.479969463757373","2"
"Some worries","1986","inadequately","362","0.421100221879875","0.386339269522607","0.455861174237143","2"
"Some worries","1986","vocational + Abi","113","0.406262086872647","0.348108922985591","0.464415250759702","2"
"Some worries","1986","general elemantary","1415","0.487718225369934","0.469437441321633","0.505999009418234","2"
"Some worries","1986","higher education","323","0.439108053856491","0.403519274425964","0.474696833287017","2"
"Some worries","1986","higher vocational","259","0.454930972810945","0.414299862570043","0.495562083051848","2"
"Some worries","1986","in school","81","0.413186525182108","0.342231143475799","0.484141906888417","2"
"Big worries","1987","general elemantary","1370","0.513941962999494","0.495465502749862","0.532418423249127","1"
"Big worries","1987","higher education","511","0.68302575168885","0.649591458038405","0.716460045339295","1"
"Big worries","1987","higher vocational","358","0.62211160977962","0.58195380119436","0.662269418364879","1"
"Big worries","1987","in school","129","0.765092876921358","0.70449263767279","0.825693116169926","1"
"Big worries","1987","inadequately","254","0.408257848682268","0.373081481670885","0.443434215693651","1"
"Big worries","1987","middle vocational","2856","0.591695924800546","0.577989450285642","0.605402399315451","1"
"Big worries","1987","vocational + Abi","171","0.691842738279704","0.637270515837024","0.746414960722384","1"
"No worries","1987","middle vocational","251","0.0431074991370553","0.0374438987056051","0.0487710995685055","3"
"No worries","1987","vocational + Abi","19","","","","3"
"No worries","1987","inadequately","151","0.167100901725593","0.140401406423553","0.193800397027633","3"
"No worries","1987","higher vocational","14","","","","3"
"No worries","1987","general elemantary","279","0.0841895091938841","0.0739247334872157","0.0944542849005525","3"
"No worries","1987","higher education","13","","","","3"
"No worries","1987","in school","12","","","","3"
"Some worries","1987","vocational + Abi","85","0.262664186796555","0.210650835171424","0.314677538421685","2"
"Some worries","1987","middle vocational","1833","0.365196576062398","0.351769928309469","0.378623223815328","2"
"Some worries","1987","inadequately","345","0.424641249592139","0.389266130536199","0.460016368648079","2"
"Some worries","1987","general elemantary","1162","0.401868527806622","0.383744363385083","0.41999269222816","2"
"Some worries","1987","higher education","220","0.302752647744705","0.269738580228929","0.335766715260481","2"
"Some worries","1987","higher vocational","188","0.350360391171775","0.310846679466532","0.389874102877019","2"
"Some worries","1987","in school","47","0.189252551385576","0.133259667878051","0.245245434893101","2"
"Big worries","1988","general elemantary","1279","0.504694218169803","0.485852724886859","0.523535711452747","1"
"Big worries","1988","higher education","444","0.63349175619879","0.597821893334219","0.66916161906336","1"
"Big worries","1988","higher vocational","334","0.600143028719105","0.558594353447288","0.641691703990922","1"
"Big worries","1988","in school","95","0.639694160164645","0.565536332966998","0.713851987362291","1"
"Big worries","1988","inadequately","223","0.366921061394482","0.331011483750297","0.402830639038666","1"
"Big worries","1988","middle vocational","2642","0.571665454921155","0.557530566347629","0.585800343494682","1"
"Big worries","1988","vocational + Abi","167","0.665139553023603","0.608950494023935","0.721328612023272","1"
"No worries","1988","vocational + Abi","7","","","","3"
"No worries","1988","middle vocational","239","0.0433429417724137","0.0375263685959141","0.0491595149489132","3"
"No worries","1988","higher education","20","","","","3"
"No worries","1988","higher vocational","24","","","","3"
"No worries","1988","inadequately","133","0.151670233506822","0.12494462671345","0.178395840300195","3"
"No worries","1988","general elemantary","239","0.0747542502130489","0.0648433991300953","0.0846651012960024","3"
"No worries","1988","in school","13","","","","3"
"Some worries","1988","middle vocational","1827","0.384991603306431","0.371092204521566","0.398891002091296","2"
"Some worries","1988","vocational + Abi","97","0.323731404945228","0.268023673724286","0.379439136166171","2"
"Some worries","1988","general elemantary","1187","0.420551531617148","0.401948596325554","0.439154466908742","2"
