"plh0036","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","1991","35-65 y.","East Germany","1115","0.498100405392699","0.477296910051829","0.518903900733569"
"Some worries","1991","66 and older","West Germany","542","0.503662602780477","0.473662397012471","0.533662808548482"
"Some worries","1991","66 and older","East Germany","213","0.524833473468305","0.476317520213679","0.573349426722932"
"No worries","1991","16-34 y.","West Germany","211","0.0370762026509887","0.0309354723454735","0.043216932956504"
"No worries","1991","16-34 y.","East Germany","53","0.0364044279336696","0.0269670112567807","0.0458418446105586"
"No worries","1991","35-65 y.","West Germany","332","0.0466314329318996","0.0406289806639962","0.052633885199803"
"No worries","1991","35-65 y.","East Germany","60","0.0261092465427491","0.0194745398131838","0.0327439532723145"
"No worries","1991","66 and older","West Germany","130","0.115806564440109","0.0966063484889459","0.135006780391272"
"No worries","1991","66 and older","East Germany","30","0.0837636489006596","0.0568493891580387","0.11067790864328"
"Big worries","1992","16-34 y.","West Germany","2215","0.671376017980387","0.655991692151954","0.68676034380882"
"Big worries","1992","16-34 y.","East Germany","784","0.58065673921105","0.554697143332734","0.606616335089367"
"Big worries","1992","35-65 y.","West Germany","2485","0.566169420443156","0.551961287177892","0.58037755370842"
"Big worries","1992","35-65 y.","East Germany","1266","0.593651657460585","0.573034208274138","0.614269106647031"
"Big worries","1992","66 and older","West Germany","495","0.473866376577641","0.443976324347008","0.503756428808275"
"Big worries","1992","66 and older","East Germany","216","0.523703368866108","0.474388098460391","0.573018639271825"
"Some worries","1992","16-34 y.","West Germany","1204","0.301377591407167","0.286348848151843","0.316406334662491"
"Some worries","1992","16-34 y.","East Germany","562","0.389832609912471","0.364174956317555","0.415490263507386"
"Some worries","1992","35-65 y.","West Germany","1931","0.393229504894773","0.379225926967084","0.407233082822462"
"Some worries","1992","35-65 y.","East Germany","866","0.38767413024899","0.367221717018118","0.408126543479862"
"Some worries","1992","66 and older","West Germany","486","0.437169337751581","0.407475630686984","0.466863044816178"
"Some worries","1992","66 and older","East Germany","157","0.410321644713479","0.361751456435885","0.458891832991074"
"No worries","1992","16-34 y.","West Germany","162","0.027246390612446","0.0219142469100432","0.0325785343148487"
"No worries","1992","16-34 y.","East Germany","42","0.0295106508764787","0.0206076146848497","0.0384136870681077"
"No worries","1992","35-65 y.","West Germany","258","0.0406010746620711","0.0349429551652229","0.0462591941589193"
"No worries","1992","35-65 y.","East Germany","48","0.0186742122904257","0.0129916056327796","0.0243568189480718"
"No worries","1992","66 and older","West Germany","91","0.088964285670778","0.0719220625234143","0.106006508818142"
"No worries","1992","66 and older","East Germany","21","","",""
"Big worries","1993","16-34 y.","West Germany","2012","0.601503545291713","0.58544355384408","0.617563536739346"
"Big worries","1993","16-34 y.","East Germany","651","0.488321015033492","0.461385848406442","0.515256181660543"
"Big worries","1993","35-65 y.","West Germany","2149","0.485024654087729","0.470585228727126","0.499464079448332"
"Big worries","1993","35-65 y.","East Germany","1038","0.501027470548529","0.479667968279538","0.52238697281752"
"Big worries","1993","66 and older","West Germany","460","0.436176288033241","0.406722792409206","0.465629783657277"
"Big worries","1993","66 and older","East Germany","167","0.404952659340819","0.356358626317078","0.453546692364561"
"Some worries","1993","16-34 y.","West Germany","1394","0.368854974364104","0.353027690660026","0.384682258068181"
"Some worries","1993","16-34 y.","East Germany","640","0.486962308877687","0.460028952410281","0.513895665345094"
"Some worries","1993","35-65 y.","West Germany","2191","0.471582068484797","0.457159513653442","0.486004623316151"
"Some worries","1993","35-65 y.","East Germany","1015","0.474041281409239","0.452710539944547","0.495372022873932"
"Some worries","1993","66 and older","West Germany","543","0.481310081817851","0.451634411758221","0.510985751877482"
"Some worries","1993","66 and older","East Germany","207","0.538884530851839","0.489537870978239","0.588231190725439"
"No worries","1993","16-34 y.","West Germany","164","0.0296414803441833","0.0240782116082542","0.0352047490801124"
"No worries","1993","16-34 y.","East Germany","32","0.0247166760888205","0.0163504691781108","0.0330828829995302"
"No worries","1993","35-65 y.","West Germany","262","0.0433932774274739","0.0375068373872788","0.0492797174676689"
"No worries","1993","35-65 y.","East Germany","52","0.0249312480422314","0.0182706738524144","0.0315918222320485"
"No worries","1993","66 and older","West Germany","86","0.0825136301489075","0.0661719461305925","0.0988553141672224"
"No worries","1993","66 and older","East Germany","18","","",""
"Big worries","1994","16-34 y.","West Germany","1551","0.463780876813265","0.447306677081873","0.480255076544657"
"Big worries","1994","16-34 y.","East Germany","514","0.412664331316488","0.385577454407923","0.439751208225054"
"Big worries","1994","35-65 y.","West Germany","1643","0.392049731084024","0.377737776907495","0.406361685260552"
"Big worries","1994","35-65 y.","East Germany","753","0.364466587340326","0.343906730080307","0.385026444600345"
"Big worries","1994","66 and older","West Germany","328","0.30876963818938","0.28143121419984","0.336108062178921"
"Big worries","1994","66 and older","East Germany","128","0.303100211134973","0.257776253062596","0.34842416920735"
"Some worries","1994","16-34 y.","West Germany","1765","0.493159358946841","0.47664331176979","0.509675406123892"
"Some worries","1994","16-34 y.","East Germany","705","0.546891584268498","0.519503039066703","0.574280129470293"
"Some worries","1994","35-65 y.","West Germany","2493","0.550110765915715","0.535526915475128","0.564694616356303"
"Some worries","1994","35-65 y.","East Germany","1248","0.588276964077873","0.567252954515253","0.609300973640493"
"Some worries","1994","66 and older","West Germany","647","0.579622882510531","0.550412511551482","0.608833253469579"
"Some worries","1994","66 and older","East Germany","236","0.607813370507848","0.559665059222276","0.65596168179342"
"No worries","1994","16-34 y.","West Germany","204","0.0430597642398935","0.0363538963880438","0.0497656320917432"
"No worries","1994","16-34 y.","East Germany","50","0.0404440844150137","0.0296053162358021","0.0512828525942254"
"No worries","1994","35-65 y.","West Germany","334","0.0578395030002614","0.0509961482899035","0.0646828577106192"
"No worries","1994","35-65 y.","East Germany","104","0.0472564485818013","0.0381920166900304","0.0563208804735721"
"No worries","1994","66 and older","West Germany","122","0.111607479300089","0.0929740034950161","0.130240955105162"
"No worries","1994","66 and older","East Germany","31","0.0890864183571787","0.0609936924876078","0.11717914422675"
"Big worries","1995","16-34 y.","West Germany","1757","0.50993279758182","0.49383604469639","0.526029550467249"
"Big worries","1995","16-34 y.","East Germany","539","0.450339294313835","0.422421221044261","0.47825736758341"
"Big worries","1995","35-65 y.","West Germany","1962","0.436155133712751","0.422040564560478","0.450269702865024"
"Big worries","1995","35-65 y.","East Germany","807","0.409592276443585","0.388294463453624","0.430890089433546"
"Big worries","1995","66 and older","West Germany","408","0.370192788607781","0.342089356856712","0.39829622035885"
"Big worries","1995","66 and older","East Germany","175","0.424805556612026","0.376782110451319","0.472829002772733"
"Some worries","1995","16-34 y.","West Germany","1763","0.45101859020958","0.43499609960859","0.467041080810569"
"Some worries","1995","16-34 y.","East Germany","630","0.5124224670839","0.484374324920942","0.540470609246858"
"Some worries","1995","35-65 y.","West Germany","2449","0.509135805157343","0.494907118566929","0.523364491747756"
"Some worries","1995","35-65 y.","East Germany","1170","0.556548665811317","0.53503285728287","0.578064474339764"
"Some worries","1995","66 and older","West Germany","601","0.521978041743634","0.492904924213861","0.551051159273406"
"Some worries","1995","66 and older","East Germany","213","0.516157710595394","0.467607176894175","0.564708244296613"
"No worries","1995","16-34 y.","West Germany","185","0.0390486122086008","0.0328111561975393","0.0452860682196623"
"No worries","1995","16-34 y.","East Germany","51","0.0372382386022645","0.0266134045095031","0.0478630726950259"
"No worries","1995","35-65 y.","West Germany","331","0.0547090611299068","0.0482364473333751","0.0611816749264384"
"No worries","1995","35-65 y.","East Germany","71","0.0338590577450979","0.0260258293016198","0.041692286188576"
"No worries","1995","66 and older","West Germany","125","0.107829169648585","0.0897768213512445","0.125881517945926"
"No worries","1995","66 and older","East Germany","19","","",""
"Big worries","1996","16-34 y.","West Germany","1437","0.435195093873599","0.418934200893134","0.451455986854065"
"Big worries","1996","16-34 y.","East Germany","471","0.398975878741298","0.371141826709659","0.426809930772937"
"Big worries","1996","35-65 y.","West Germany","1575","0.359784291014236","0.346017890019631","0.37355069200884"
"Big worries","1996","35-65 y.","East Germany","727","0.369295371833849","0.348515007533835","0.390075736133862"
"Big worries","1996","66 and older","West Germany","353","0.330561245744573","0.303313740734322","0.357808750754823"
"Big worries","1996","66 and older","East Germany","145","0.346286680814003","0.300892161028389","0.391681200599618"
"Some worries","1996","16-34 y.","West Germany","1866","0.508996680905009","0.492600116658502","0.525393245151515"
"Some worries","1996","16-34 y.","East Germany","650","0.55209978540971","0.523834290885768","0.580365279933652"
"Some worries","1996","35-65 y.","West Germany","2712","0.574354050743428","0.560171633744432","0.588536467742425"
"Some worries","1996","35-65 y.","East Germany","1233","0.574310674978945","0.553020803503956","0.595600546453933"
"Some worries","1996","66 and older","West Germany","667","0.564972650607106","0.536257087266308","0.593688213947904"
"Some worries","1996","66 and older","East Germany","237","0.548260051496478","0.500778006437416","0.59574209655554"
"No worries","1996","16-34 y.","West Germany","268","0.0558082252213918","0.0482793104979975","0.0633371399447861"
"No worries","1996","16-34 y.","East Germany","68","0.0489243358489925","0.0366632998451172","0.0611853718528678"
"No worries","1996","35-65 y.","West Germany","382","0.0658616582423361","0.05874693381048","0.0729763826741922"
"No worries","1996","35-65 y.","East Germany","112","0.0563939531872065","0.046461309808552","0.0663265965658609"
"No worries","1996","66 and older","West Germany","125","0.104466103648321","0.0867497614426789","0.122182445853963"
"No worries","1996","66 and older","East Germany","40","0.105453267689519","0.0761495040132688","0.134757031365769"
"Big worries","1997","16-34 y.","West Germany","1305","0.398352413628677","0.38203068924187","0.414674138015484"
"Big worries","1997","16-34 y.","East Germany","449","0.398288282556715","0.370165091310288","0.426411473803141"
"Big worries","1997","35-65 y.","West Germany","1451","0.340044045929045","0.326366224832302","0.353721867025789"
"Big worries","1997","35-65 y.","East Germany","663","0.34389364924956","0.32326590324737","0.364521395251749"
"Big worries","1997","66 and older","West Germany","312","0.295377597595035","0.269146767925614","0.321608427264456"
"Big worries","1997","66 and older","East Germany","178","0.41371736657902","0.367488820247236","0.459945912910803"
"Some worries","1997","16-34 y.","West Germany","1860","0.534520458879916","0.517890403741688","0.551150514018144"
"Some worries","1997","16-34 y.","East Germany","643","0.553208920943042","0.52464824807763","0.581769593808454"
"Some worries","1997","35-65 y.","West Germany","2719","0.581576488190503","0.567333427782519","0.595819548598486"
"Some worries","1997","35-65 y.","East Germany","1232","0.581180438474575","0.559755403006534","0.602605473942616"
"Some worries","1997","66 and older","West Germany","676","0.573507389666587","0.545071272733134","0.60194350660004"
"Some worries","1997","66 and older","East Germany","225","0.503090384975323","0.456158655880042","0.550022114070605"
"No worries","1997","16-34 y.","West Germany","291","0.0671271274914068","0.0587841420099396","0.075470112972874"
"No worries","1997","16-34 y.","East Germany","72","0.0485027965002431","0.0361615579080731","0.0608440350924131"
"No worries","1997","35-65 y.","West Germany","438","0.078379465880452","0.0706193344489502","0.0861395973119537"
"No worries","1997","35-65 y.","East Germany","142","0.0749259122758654","0.0634930004442149","0.0863588241075159"
"No worries","1997","66 and older","West Germany","174","0.131115012738378","0.111708281809812","0.150521743666944"
"No worries","1997","66 and older","East Germany","33","0.0831922484456566","0.0572692391396037","0.10911525775171"
"Big worries","1998","16-34 y.","West Germany","1206","0.348093887722894","0.332673596138077","0.36351417930771"
"Big worries","1998","16-34 y.","East Germany","333","0.267546958364402","0.242583512919635","0.292510403809168"
"Big worries","1998","35-65 y.","West Germany","1765","0.347502380644686","0.334728373223726","0.360276388065645"
"Big worries","1998","35-65 y.","East Germany","668","0.314184754691649","0.294694586033711","0.333674923349588"
"Big worries","1998","66 and older","West Germany","413","0.307514388547764","0.283228837732169","0.331799939363359"
"Big worries","1998","66 and older","East Germany","192","0.419334830075636","0.375236828428389","0.463432831722883"
"Some worries","1998","16-34 y.","West Germany","2168","0.579499634810194","0.563520191966519","0.595479077653868"
"Some worries","1998","16-34 y.","East Germany","791","0.668055256774637","0.64149980376546","0.694610709783814"
"Some worries","1998","35-65 y.","West Germany","3127","0.577487941505617","0.56423690591324","0.590738977097994"
"Some worries","1998","35-65 y.","East Germany","1384","0.6279299157816","0.607634991316577","0.648224840246624"
"Some worries","1998","66 and older","West Germany","801","0.567074047504485","0.540998312609212","0.593149782399759"
"Some worries","1998","66 and older","East Germany","258","0.51422804105328","0.469562803178547","0.558893278928013"
"No worries","1998","16-34 y.","West Germany","292","0.0724064774669129","0.0640172991776588","0.080795655756167"
"No worries","1998","16-34 y.","East Germany","84","0.0643977848609614","0.0505558848094322","0.0782396849124907"
"No worries","1998","35-65 y.","West Germany","446","0.0750096778496973","0.0679434758087961","0.0820758798905986"
"No worries","1998","35-65 y.","East Germany","127","0.0578853295267505","0.0480801485449182","0.0676905105085828"
"No worries","1998","66 and older","West Germany","173","0.12541156394775","0.107982240971208","0.142840886924292"
"No worries","1998","66 and older","East Germany","31","0.0664371288710842","0.0441808391431347","0.0886934185990337"
"Big worries","1999","16-34 y.","West Germany","802","0.24336352921482","0.229000841051451","0.257726217378188"
"Big worries","1999","16-34 y.","East Germany","224","0.184477791067387","0.162271592121831","0.206683990012942"
"Big worries","1999","35-65 y.","West Germany","1158","0.238059101577309","0.226431800402454","0.249686402752163"
"Big worries","1999","35-65 y.","East Germany","449","0.217968591772616","0.200451583280711","0.235485600264521"
"Big worries","1999","66 and older","West Germany","279","0.21758310700426","0.195425254101472","0.239740959907048"
"Big worries","1999","66 and older","East Germany","148","0.313945777326124","0.27293744734029","0.354954107311959"
"Some worries","1999","16-34 y.","West Germany","2094","0.619695646195777","0.603446923776188","0.635944368615365"
"Some worries","1999","16-34 y.","East Germany","771","0.670787276964574","0.643883391899858","0.697691162029291"
"Some worries","1999","35-65 y.","West Germany","3352","0.649169769113289","0.636140995672716","0.662198542553862"
"Some worries","1999","35-65 y.","East Germany","1464","0.679211523302567","0.659407073306092","0.699015973299041"
"Some worries","1999","66 and older","West Germany","859","0.633915722085862","0.608045373592137","0.659786070579587"
"Some worries","1999","66 and older","East Germany","294","0.587090773189939","0.543585143294212","0.630596403085665"
"No worries","1999","16-34 y.","West Germany","533","0.136940824589404","0.125434116259971","0.148447532918837"
"No worries","1999","16-34 y.","East Germany","177","0.144734931968039","0.12459206274983","0.164877801186248"
"No worries","1999","35-65 y.","West Germany","644","0.112771129309403","0.104135526053293","0.121406732565512"
"No worries","1999","35-65 y.","East Germany","221","0.102819884924817","0.0899335545950199","0.115706215254615"
"No worries","1999","66 and older","West Germany","194","0.148501170909878","0.129404707495717","0.167597634324039"
"No worries","1999","66 and older","East Germany","50","0.0989634494839367","0.0725774131439116","0.125349485823962"
"Big worries","2000","16-34 y.","West Germany","1531","0.291131730393434","0.279039793452391","0.303223667334477"
"Big worries","2000","16-34 y.","East Germany","438","0.263832829336208","0.242651432008499","0.285014226663916"
"Big worries","2000","35-65 y.","West Germany","2619","0.27015532565833","0.261492921767464","0.278817729549197"
"Big worries","2000","35-65 y.","East Germany","868","0.275789296059195","0.260499560452949","0.291079031665441"
"Big worries","2000","66 and older","West Germany","599","0.221093596283263","0.205486794040541","0.236700398525986"
"Big worries","2000","66 and older","East Germany","264","0.321374349092012","0.290536727320461","0.352211970863562"
"Some worries","2000","16-34 y.","West Germany","3057","0.558169151909711","0.544950740428341","0.571387563391081"
"Some worries","2000","16-34 y.","East Germany","1014","0.616321491775146","0.592949842580585","0.639693140969706"
"Some worries","2000","35-65 y.","West Germany","5998","0.589902498706019","0.580307385119104","0.599497612292934"
"Some worries","2000","35-65 y.","East Germany","2070","0.619014448493331","0.60240009491766","0.635628802069002"
"Some worries","2000","66 and older","West Germany","1570","0.581581779229213","0.563029644127369","0.600133914331057"
"Some worries","2000","66 and older","East Germany","510","0.564645058450589","0.531905739428602","0.597384377472575"
"No worries","2000","16-34 y.","West Germany","834","0.150699117696855","0.141176541052615","0.160221694341095"
"No worries","2000","16-34 y.","East Germany","211","0.119845678888647","0.104236050321614","0.135455307455679"
"No worries","2000","35-65 y.","West Germany","1477","0.13994217563565","0.133174265599016","0.146710085672285"
"No worries","2000","35-65 y.","East Germany","344","0.105196255447474","0.0946997958223534","0.115692715072595"
"No worries","2000","66 and older","West Germany","547","0.197324624487524","0.182357312182279","0.212291936792768"
"No worries","2000","66 and older","East Germany","107","0.1139805924574","0.0929961608965079","0.134965024018292"
"Big worries","2001","16-34 y.","West Germany","1270","0.275506602608852","0.262778517799956","0.288234687417747"
"Big worries","2001","16-34 y.","East Germany","367","0.247273493284943","0.225634554443793","0.268912432126092"
"Big worries","2001","35-65 y.","West Germany","2245","0.252993231953647","0.244094997908907","0.261891465998387"
"Big worries","2001","35-65 y.","East Germany","805","0.260150666725223","0.244603814607899","0.275697518842547"
"Big worries","2001","66 and older","West Germany","549","0.217999473267661","0.202002265218142","0.23399668131718"
"Big worries","2001","66 and older","East Germany","218","0.274179426501826","0.244029784334722","0.30432906866893"
"Some worries","2001","16-34 y.","West Germany","2657","0.555914960014285","0.541759724776233","0.570070195252336"
"Some worries","2001","16-34 y.","East Germany","945","0.626076066471024","0.601808079376811","0.650344053565237"
"Some worries","2001","35-65 y.","West Germany","5647","0.615770337818899","0.605814176347081","0.625726499290716"
"Some worries","2001","35-65 y.","East Germany","1932","0.630462909537719","0.61335814338907","0.647567675686368"
"Some worries","2001","66 and older","West Germany","1479","0.579834213282512","0.560710368519283","0.598958058045742"
