"plh0036","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1993","higher education","East Germany","458","0.539177180930546","0.506073845586076","0.572280516275016"
"Some worries","1993","in school","West Germany","38","0.245510828942338","0.170361579012063","0.320660078872613"
"Some worries","1993","in school","East Germany","23","","",""
"Some worries","1993","inadequately","West Germany","297","0.472568313622756","0.432042735283748","0.513093891961763"
"Some worries","1993","inadequately","East Germany","9","","",""
"Some worries","1993","general elemantary","West Germany","1093","0.48048335038546","0.459875863645382","0.501090837125538"
"Some worries","1993","general elemantary","East Germany","209","0.526262655058564","0.478847914499056","0.573677395618073"
"Some worries","1993","middle vocational","West Germany","1997","0.44497270462434","0.430481688682213","0.459463720566468"
"Some worries","1993","middle vocational","East Germany","1069","0.503506107617699","0.4822976796729","0.524714535562497"
"Some worries","1993","vocational + Abi","West Germany","118","0.349545688528785","0.296889043213602","0.402202333843969"
"Some worries","1993","vocational + Abi","East Germany","33","0.407760528149874","0.292640645796753","0.522880410502995"
"Some worries","1993","higher vocational","West Germany","214","0.414215447871788","0.371754965607143","0.456675930136433"
"Some worries","1993","higher vocational","East Germany","113","0.478000920812022","0.412586527643063","0.543415313980982"
"Some worries","1993","higher education","West Germany","296","0.401635648380425","0.366896724911035","0.436374571849814"
"Some worries","1993","higher education","East Germany","395","0.438742381844637","0.405787107433086","0.471697656256188"
"No worries","1993","in school","West Germany","7","","",""
"No worries","1993","in school","East Germany","3","","",""
"No worries","1993","inadequately","West Germany","91","0.15847349369359","0.128830229147987","0.188116758239194"
"No worries","1993","inadequately","East Germany","2","","",""
"No worries","1993","general elemantary","West Germany","176","0.0720520325162184","0.0613867822021928","0.0827172828302441"
"No worries","1993","general elemantary","East Germany","17","","",""
"No worries","1993","middle vocational","West Germany","186","0.0365079775034533","0.0310391663544056","0.0419767886525009"
"No worries","1993","middle vocational","East Germany","56","0.0277721021783632","0.0208020253047684","0.034742179051958"
"No worries","1993","vocational + Abi","West Germany","5","","",""
"No worries","1993","vocational + Abi","East Germany","3","","",""
"No worries","1993","higher vocational","West Germany","9","","",""
"No worries","1993","higher vocational","East Germany","3","","",""
"No worries","1993","higher education","West Germany","24","","",""
"No worries","1993","higher education","East Germany","18","","",""
"Big worries","1994","in school","West Germany","77","0.501519968151462","0.422806284042166","0.580233652260758"
"Big worries","1994","in school","East Germany","42","0.478765440978317","0.371937109260805","0.585593772695828"
"Big worries","1994","inadequately","West Germany","147","0.332690055634359","0.292912561838677","0.372467549430041"
"Big worries","1994","inadequately","East Germany","","","",""
"Big worries","1994","general elemantary","West Germany","749","0.372095377592628","0.35134772158081","0.392843033604447"
"Big worries","1994","general elemantary","East Germany","166","0.375563907978136","0.328165710287689","0.422962105668583"
"Big worries","1994","middle vocational","West Germany","1745","0.388942185239498","0.37466185601034","0.403222514468657"
"Big worries","1994","middle vocational","East Germany","740","0.351447334384114","0.330969426030799","0.37192524273743"
"Big worries","1994","vocational + Abi","West Germany","154","0.470615176905272","0.415669039555332","0.525561314255213"
"Big worries","1994","vocational + Abi","East Germany","36","0.568789572806823","0.455952276549637","0.681626869064009"
"Big worries","1994","higher vocational","West Germany","233","0.447267182689025","0.404490652459381","0.490043712918669"
"Big worries","1994","higher vocational","East Germany","89","0.374171378557706","0.312169741733586","0.436173015381825"
"Big worries","1994","higher education","West Germany","351","0.446825279211891","0.412200618167912","0.481449940255871"
"Big worries","1994","higher education","East Germany","317","0.392349616215343","0.359678200670796","0.42502103175989"
"Some worries","1994","in school","West Germany","73","0.469510769577863","0.39094320213781","0.548078337017915"
"Some worries","1994","in school","East Germany","37","0.451319032826109","0.344902226755571","0.557735838896646"
"Some worries","1994","inadequately","West Germany","300","0.495642725047705","0.453433515300981","0.537851934794429"
"Some worries","1994","inadequately","East Germany","8","","",""
"Some worries","1994","general elemantary","West Germany","1138","0.547970471560883","0.526607727256352","0.569333215865415"
"Some worries","1994","general elemantary","East Germany","213","0.560381990010529","0.511802189475742","0.608961790545316"
"Some worries","1994","middle vocational","West Germany","2473","0.556513658269772","0.541961326674608","0.571065989864937"
"Some worries","1994","middle vocational","East Germany","1242","0.59454093443855","0.573481474382011","0.615600394495089"
"Some worries","1994","vocational + Abi","West Germany","149","0.486223546694389","0.431203170997853","0.541243922390924"
"Some worries","1994","vocational + Abi","East Germany","35","0.40149779401788","0.289809748618711","0.51318583941705"
"Some worries","1994","higher vocational","West Germany","258","0.483920475646972","0.440926290178273","0.526914661115672"
"Some worries","1994","higher vocational","East Germany","132","0.552355345278572","0.488644092570634","0.61606659798651"
"Some worries","1994","higher education","West Germany","398","0.497526213794687","0.46270449619915","0.532347931390224"
"Some worries","1994","higher education","East Germany","509","0.576399416824866","0.543336246975771","0.609462586673961"
"No worries","1994","in school","West Germany","5","","",""
"No worries","1994","in school","East Germany","5","","",""
"No worries","1994","inadequately","West Germany","92","0.171667219317936","0.139832588413542","0.20350185022233"
"No worries","1994","inadequately","East Germany","3","","",""
"No worries","1994","general elemantary","West Germany","198","0.0799341508464882","0.0682936759201596","0.0915746257728167"
"No worries","1994","general elemantary","East Germany","22","","",""
"No worries","1994","middle vocational","West Germany","259","0.0545441564907294","0.0478922017756856","0.0611961112057732"
"No worries","1994","middle vocational","East Germany","106","0.054011731177336","0.0443162410612024","0.0637072212934695"
"No worries","1994","vocational + Abi","West Germany","14","","",""
"No worries","1994","vocational + Abi","East Germany","3","","",""
"No worries","1994","higher vocational","West Germany","28","","",""
"No worries","1994","higher vocational","East Germany","13","","",""
"No worries","1994","higher education","West Germany","43","0.0556485069934218","0.0396831330766826","0.071613880910161"
"No worries","1994","higher education","East Germany","32","0.0312509669597905","0.0196085856814069","0.0428933482381741"
"Big worries","1995","in school","West Germany","101","0.548112760840467","0.477347308696432","0.618878212984503"
"Big worries","1995","in school","East Germany","49","0.513316938676988","0.412808575182148","0.613825302171828"
"Big worries","1995","inadequately","West Germany","155","0.351830897710116","0.310627370920511","0.393034424499722"
"Big worries","1995","inadequately","East Germany","2","","",""
"Big worries","1995","general elemantary","West Germany","823","0.408945234203865","0.387942855830489","0.429947612577242"
"Big worries","1995","general elemantary","East Germany","143","0.348133707917454","0.300110132455","0.396157283379909"
"Big worries","1995","middle vocational","West Germany","2040","0.437175092730212","0.422945350696226","0.451404834764197"
"Big worries","1995","middle vocational","East Germany","840","0.425625141515915","0.404179868978938","0.447070414052892"
"Big worries","1995","vocational + Abi","West Germany","213","0.535301562588441","0.486965496843187","0.583637628333695"
"Big worries","1995","vocational + Abi","East Germany","29","","",""
"Big worries","1995","higher vocational","West Germany","266","0.52107258716589","0.478462238215591","0.563682936116189"
"Big worries","1995","higher vocational","East Germany","94","0.407884744476064","0.344647060626598","0.47112242832553"
"Big worries","1995","higher education","West Germany","434","0.472470939381697","0.440245906018955","0.504695972744439"
"Big worries","1995","higher education","East Germany","359","0.451541049144754","0.417685510490485","0.485396587799023"
"Some worries","1995","in school","West Germany","75","0.402762729992538","0.333024747475572","0.472500712509504"
"Some worries","1995","in school","East Germany","38","0.418182199310971","0.3189934163093","0.517370982312642"
"Some worries","1995","inadequately","West Germany","279","0.491241062485915","0.448106380843858","0.534375744127973"
"Some worries","1995","inadequately","East Germany","8","","",""
"Some worries","1995","general elemantary","West Germany","1093","0.506436056812908","0.485078279064493","0.527793834561323"
"Some worries","1995","general elemantary","East Germany","204","0.562243474339575","0.512230726415424","0.612256222263726"
"Some worries","1995","middle vocational","West Germany","2363","0.508837093713704","0.494495915612288","0.52317827181512"
"Some worries","1995","middle vocational","East Germany","1131","0.542251993054562","0.520643024792208","0.563860961316916"
"Some worries","1995","vocational + Abi","West Germany","186","0.441745115113093","0.39361813837272","0.489872091853466"
"Some worries","1995","vocational + Abi","East Germany","36","0.4055848509879","0.289731301835672","0.521438400140127"
"Some worries","1995","higher vocational","West Germany","242","0.42559511631646","0.383421726565573","0.467768506067348"
"Some worries","1995","higher vocational","East Germany","133","0.54845846572824","0.484422373278742","0.612494558177738"
"Some worries","1995","higher education","West Germany","450","0.487426854633286","0.455163072126158","0.519690637140413"
"Some worries","1995","higher education","East Germany","449","0.519033097133435","0.485042079486444","0.553024114780426"
"No worries","1995","in school","West Germany","14","","",""
"No worries","1995","in school","East Germany","8","","",""
"No worries","1995","inadequately","West Germany","82","0.156928039803968","0.125544217376421","0.188311862231516"
"No worries","1995","inadequately","East Germany","","","",""
"No worries","1995","general elemantary","West Germany","189","0.0846187089832267","0.072729409838465","0.0965080081279885"
"No worries","1995","general elemantary","East Germany","31","0.0896228177429704","0.0608274804415058","0.118418155044435"
"No worries","1995","middle vocational","West Germany","265","0.0539878135560843","0.04750477055051","0.0604708565616585"
"No worries","1995","middle vocational","East Germany","71","0.0321228654295228","0.0244750486244109","0.0397706822346348"
"No worries","1995","vocational + Abi","West Germany","10","","",""
"No worries","1995","vocational + Abi","East Germany","4","","",""
"No worries","1995","higher vocational","West Germany","20","","",""
"No worries","1995","higher vocational","East Germany","5","","",""
"No worries","1995","higher education","West Germany","38","0.0401022059850174","0.0274379622887833","0.0527664496812514"
"No worries","1995","higher education","East Germany","22","","",""
"Big worries","1996","in school","West Germany","90","0.45230330129669","0.382265554399852","0.522341048193528"
"Big worries","1996","in school","East Germany","50","0.455565628031072","0.356964179323163","0.554167076738982"
"Big worries","1996","inadequately","West Germany","105","0.277513621855632","0.237330295380577","0.317696948330688"
"Big worries","1996","inadequately","East Germany","5","","",""
"Big worries","1996","general elemantary","West Germany","672","0.355055251879291","0.334202692074208","0.375907811684374"
"Big worries","1996","general elemantary","East Germany","137","0.345306179364115","0.296924333643586","0.393688025084644"
"Big worries","1996","middle vocational","West Germany","1659","0.374061631179013","0.360073870032935","0.388049392325091"
"Big worries","1996","middle vocational","East Germany","731","0.373664092840175","0.352603744270502","0.394724441409849"
"Big worries","1996","vocational + Abi","West Germany","172","0.441634324535513","0.39309141189803","0.490177237172995"
"Big worries","1996","vocational + Abi","East Germany","30","0.509058383141902","0.395918381554532","0.622198384729271"
"Big worries","1996","higher vocational","West Germany","208","0.385675683674944","0.344506625647064","0.426844741702824"
"Big worries","1996","higher vocational","East Germany","82","0.349232553127626","0.287487720254385","0.410977386000866"
"Big worries","1996","higher education","West Germany","379","0.398249324295312","0.366736012889201","0.429762635701423"
"Big worries","1996","higher education","East Germany","296","0.370346967577345","0.337710350253551","0.402983584901139"
"Some worries","1996","in school","West Germany","87","0.491218114721107","0.420870361217153","0.561565868225062"
"Some worries","1996","in school","East Germany","44","0.502892140785596","0.403900666540543","0.60188361503065"
"Some worries","1996","inadequately","West Germany","277","0.548065952516594","0.503403471595447","0.592728433437741"
"Some worries","1996","inadequately","East Germany","8","","",""
"Some worries","1996","general elemantary","West Germany","1137","0.55533836483359","0.533684081320239","0.576992648346942"
"Some worries","1996","general elemantary","East Germany","204","0.561275234255238","0.510780609226577","0.611769859283898"
"Some worries","1996","middle vocational","West Germany","2617","0.5617725030712","0.547429473615679","0.576115532526721"
"Some worries","1996","middle vocational","East Germany","1169","0.566018947161356","0.544442889911117","0.587595004411596"
"Some worries","1996","vocational + Abi","West Germany","209","0.519799168038165","0.470960444050615","0.568637892025715"
"Some worries","1996","vocational + Abi","East Germany","43","0.476675955716637","0.363640568386904","0.589711343046371"
"Some worries","1996","higher vocational","West Germany","307","0.555334703947784","0.51330513137505","0.597364276520518"
"Some worries","1996","higher vocational","East Germany","137","0.577142341319203","0.513158704933624","0.641125977704783"
"Some worries","1996","higher education","West Germany","493","0.541504163101642","0.509428412931783","0.573579913271501"
"Some worries","1996","higher education","East Germany","500","0.568394955768324","0.534920119880892","0.601869791655756"
"No worries","1996","in school","West Germany","17","","",""
"No worries","1996","in school","East Germany","4","","",""
"No worries","1996","inadequately","West Germany","95","0.174420425627773","0.140366511053617","0.20847434020193"
"No worries","1996","inadequately","East Germany","","","",""
"No worries","1996","general elemantary","West Germany","214","0.0896063832871186","0.0771602563526338","0.102052510221603"
"No worries","1996","general elemantary","East Germany","30","0.0934185863806476","0.0638056695181964","0.123031503243099"
"No worries","1996","middle vocational","West Germany","321","0.0641658657497869","0.0570821306971725","0.0712496008024014"
"No worries","1996","middle vocational","East Germany","127","0.0603169599984683","0.0499528590771437","0.0706810609197929"
"No worries","1996","vocational + Abi","West Germany","21","","",""
"No worries","1996","vocational + Abi","East Germany","2","","",""
"No worries","1996","higher vocational","West Germany","22","","",""
"No worries","1996","higher vocational","East Germany","10","","",""
"No worries","1996","higher education","West Germany","55","0.0602465126030466","0.0449292501688421","0.0755637750372511"
"No worries","1996","higher education","East Germany","45","0.061258076654331","0.0450509928295363","0.0774651604791257"
"Big worries","1997","in school","West Germany","81","0.485629802930273","0.417213165598435","0.554046440262111"
"Big worries","1997","in school","East Germany","59","0.532798468139176","0.439135383847446","0.626461552430906"
"Big worries","1997","inadequately","West Germany","107","0.329032165881407","0.285668114672992","0.372396217089821"
"Big worries","1997","inadequately","East Germany","4","","",""
"Big worries","1997","general elemantary","West Germany","613","0.323251287548107","0.30267054177975","0.343832033316464"
"Big worries","1997","general elemantary","East Germany","130","0.362869667220109","0.312567811543006","0.413171522897211"
"Big worries","1997","middle vocational","West Germany","1550","0.348159645962569","0.334257830632506","0.362061461292632"
"Big worries","1997","middle vocational","East Germany","698","0.374245980762648","0.352951960967646","0.395540000557649"
"Big worries","1997","vocational + Abi","West Germany","153","0.386047767690148","0.337354346060776","0.434741189319519"
"Big worries","1997","vocational + Abi","East Germany","34","0.539893958289751","0.425561415417529","0.654226501161972"
"Big worries","1997","higher vocational","West Germany","189","0.367249554880149","0.326131932049308","0.408367177710991"
"Big worries","1997","higher vocational","East Germany","75","0.349779214583452","0.288544520322552","0.411013908844351"
"Big worries","1997","higher education","West Germany","300","0.337048605066139","0.306733312468489","0.36736389766379"
"Big worries","1997","higher education","East Germany","275","0.348460140530486","0.316199489277524","0.380720791783448"
"Some worries","1997","in school","West Germany","105","0.425991059975478","0.358300090961538","0.493682028989417"
"Some worries","1997","in school","East Germany","38","0.368470818917793","0.277911509250126","0.45903012858546"
"Some worries","1997","inadequately","West Germany","242","0.469459419999733","0.423400033078889","0.515518806920577"
"Some worries","1997","inadequately","East Germany","5","","",""
"Some worries","1997","general elemantary","West Germany","1131","0.568914669540059","0.547123404374245","0.590705934705874"
"Some worries","1997","general elemantary","East Germany","187","0.535772021004579","0.483598493139718","0.587945548869439"
"Some worries","1997","middle vocational","West Germany","2579","0.576349649153438","0.561929874308012","0.590769423998865"
"Some worries","1997","middle vocational","East Germany","1163","0.567260192488734","0.54545892041143","0.589061464566037"
"Some worries","1997","vocational + Abi","West Germany","206","0.553352579532055","0.503628601797474","0.603076557266636"
"Some worries","1997","vocational + Abi","East Germany","35","0.41131395006998","0.298434404384236","0.524193495755724"
"Some worries","1997","higher vocational","West Germany","309","0.574055606575037","0.531877744309829","0.616233468840244"
"Some worries","1997","higher vocational","East Germany","145","0.571303597657565","0.507759015336705","0.634848179978426"
"Some worries","1997","higher education","West Germany","560","0.572748931297146","0.541024169090834","0.604473693503458"
"Some worries","1997","higher education","East Germany","508","0.577901953418316","0.544462448875009","0.611341457961622"
"No worries","1997","in school","West Germany","19","","",""
"No worries","1997","in school","East Germany","12","","",""
"No worries","1997","inadequately","West Germany","102","0.20150841411886","0.164487973393018","0.238528854844703"
"No worries","1997","inadequately","East Germany","2","","",""
"No worries","1997","general elemantary","West Germany","240","0.107834042911834","0.094185759728361","0.121482326095307"
"No worries","1997","general elemantary","East Germany","34","0.101358311775313","0.0697851919496468","0.132931431600979"
"No worries","1997","middle vocational","West Germany","382","0.0754907048839923","0.0677814206369092","0.0831999891310754"
"No worries","1997","middle vocational","East Germany","123","0.0584938267486185","0.0481675476184831","0.0688201058787539"
"No worries","1997","vocational + Abi","West Germany","25","","",""
"No worries","1997","vocational + Abi","East Germany","4","","",""
"No worries","1997","higher vocational","West Germany","30","0.0586948385448139","0.0386456728088672","0.0787440042807605"
"No worries","1997","higher vocational","East Germany","13","","",""
"No worries","1997","higher education","West Germany","74","0.0902024636367152","0.0718304723495685","0.108574454923862"
"No worries","1997","higher education","East Germany","55","0.0736379060511981","0.0559544484758213","0.091321363626575"
"Big worries","1998","in school","West Germany","53","0.222126961041156","0.16781295590501","0.276440966177301"
"Big worries","1998","in school","East Germany","35","0.365955044343369","0.27552583433471","0.456384254352027"
"Big worries","1998","inadequately","West Germany","91","0.229001708511902","0.18919353280434","0.268809884219464"
"Big worries","1998","inadequately","East Germany","2","","",""
"Big worries","1998","general elemantary","West Germany","647","0.319302686338189","0.299646511245294","0.338958861431085"
"Big worries","1998","general elemantary","East Germany","111","0.304546146402486","0.258152030371219","0.350940262433752"
"Big worries","1998","middle vocational","West Germany","1668","0.346055393723262","0.332784388873511","0.359326398573012"
"Big worries","1998","middle vocational","East Germany","639","0.320611611822982","0.30064563533419","0.340577588311773"
"Big worries","1998","vocational + Abi","West Germany","174","0.39283234601849","0.347354052347493","0.438310639689487"
"Big worries","1998","vocational + Abi","East Germany","27","","",""
"Big worries","1998","higher vocational","West Germany","211","0.382680107496692","0.343361138632382","0.421999076361001"
"Big worries","1998","higher vocational","East Germany","69","0.282448625100379","0.225253917315589","0.339643332885169"
"Big worries","1998","higher education","West Germany","384","0.349794196531554","0.321649792584035","0.377938600479073"
"Big worries","1998","higher education","East Germany","282","0.336111733880064","0.304650302429304","0.367573165330823"
"Some worries","1998","in school","West Germany","149","0.660339859445141","0.598458067554187","0.722221651336094"
"Some worries","1998","in school","East Germany","63","0.54588874763505","0.452419651092239","0.639357844177861"
"Some worries","1998","inadequately","West Germany","264","0.609737459305336","0.563523191287154","0.655951727323518"
"Some worries","1998","inadequately","East Germany","12","","",""
"Some worries","1998","general elemantary","West Germany","1265","0.567757800520086","0.546871292134149","0.588644308906022"
"Some worries","1998","general elemantary","East Germany","236","0.615843416701653","0.566810076057129","0.664876757346177"
"Some worries","1998","middle vocational","West Germany","2900","0.583439356844179","0.569686355228379","0.59719235845998"
"Some worries","1998","middle vocational","East Germany","1327","0.620257594940432","0.599495438194928","0.641019751685936"
"Some worries","1998","vocational + Abi","West Germany","245","0.535268410162214","0.488824034215092","0.581712786109336"
"Some worries","1998","vocational + Abi","East Germany","36","0.522118365857463","0.402511710861747","0.641725020853178"
"Some worries","1998","higher vocational","West Germany","343","0.562185182185253","0.522051041776097","0.602319322594409"
"Some worries","1998","higher vocational","East Germany","156","0.62522748087167","0.563729265835954","0.686725695907387"
"Some worries","1998","higher education","West Germany","638","0.573484306133029","0.544297363027821","0.602671249238237"
"Some worries","1998","higher education","East Germany","540","0.613316215582325","0.580881555654182","0.645750875510468"
"No worries","1998","in school","West Germany","23","","",""
"No worries","1998","in school","East Germany","11","","",""
"No worries","1998","inadequately","West Germany","73","0.161260832182762","0.126418748698868","0.196102915666655"
"No worries","1998","inadequately","East Germany","","","",""
"No worries","1998","general elemantary","West Germany","249","0.112939513141725","0.0995944608323345","0.126284565451116"
"No worries","1998","general elemantary","East Germany","31","0.0796104368958614","0.0523223532656788","0.106898520526044"
"No worries","1998","middle vocational","West Germany","368","0.070505249432559","0.0633636627338937","0.0776468361312243"
"No worries","1998","middle vocational","East Germany","133","0.059130793236586","0.0490402777856198","0.0692213086875523"
"No worries","1998","vocational + Abi","West Germany","24","","",""
"No worries","1998","vocational + Abi","East Germany","4","","",""
"No worries","1998","higher vocational","West Germany","33","0.0551347103180553","0.0366706786423123","0.0735987419937983"
"No worries","1998","higher vocational","East Germany","13","","",""
"No worries","1998","higher education","West Germany","81","0.076721497335417","0.0610147871007691","0.092428207570065"
"No worries","1998","higher education","East Germany","44","0.0505720505376115","0.0359780138777187","0.0651660871975043"
"Big worries","1999","in school","West Germany","54","0.326096119960931","0.263288404266904","0.388903835654957"
"Big worries","1999","in school","East Germany","21","","",""
"Big worries","1999","inadequately","West Germany","71","0.197796923634144","0.158954230272883","0.236639616995406"
"Big worries","1999","inadequately","East Germany","2","","",""
"Big worries","1999","general elemantary","West Germany","455","0.224164762984785","0.206203930400501","0.24212559556907"
"Big worries","1999","general elemantary","East Germany","89","0.256593123687535","0.212090765717698","0.301095481657371"
"Big worries","1999","middle vocational","West Germany","1114","0.235932407734249","0.22401149318209","0.247853322286407"
"Big worries","1999","middle vocational","East Germany","445","0.221087236065841","0.203270609423566","0.238903862708117"
"Big worries","1999","vocational + Abi","West Germany","108","0.243944528682101","0.203540413775571","0.284348643588632"
"Big worries","1999","vocational + Abi","East Germany","20","","",""
"Big worries","1999","higher vocational","West Germany","148","0.263277325091834","0.227279777420902","0.299274872762767"
"Big worries","1999","higher vocational","East Germany","65","0.257527460849508","0.202773313601208","0.312281608097809"
"Big worries","1999","higher education","West Germany","235","0.218650393798291","0.194268839663969","0.243031947932612"
"Big worries","1999","higher education","East Germany","171","0.219893509760679","0.192212494386155","0.247574525135203"
"Some worries","1999","in school","West Germany","120","0.509889373750993","0.44291228841011","0.576866459091877"
"Some worries","1999","in school","East Germany","66","0.669902934473113","0.579957274371946","0.75984859457428"
"Some worries","1999","inadequately","West Germany","252","0.60545733977331","0.557798203549642","0.653116475996979"
"Some worries","1999","inadequately","East Germany","10","","",""
"Some worries","1999","general elemantary","West Germany","1289","0.634242315246396","0.613498798881345","0.654985831611446"
"Some worries","1999","general elemantary","East Germany","218","0.579128227289923","0.528823419344583","0.629433035235262"
"Some worries","1999","middle vocational","West Germany","3149","0.651101397321458","0.637719311397382","0.664483483245534"
"Some worries","1999","middle vocational","East Germany","1420","0.678492123395395","0.658439673149899","0.698544573640891"
"Some worries","1999","vocational + Abi","West Germany","285","0.664257595480195","0.61982777187479","0.708687419085599"
"Some worries","1999","vocational + Abi","East Germany","44","0.537563881568324","0.423965238093515","0.651162525043133"
"Some worries","1999","higher vocational","West Germany","361","0.609390905560001","0.569512909300907","0.649268901819094"
"Some worries","1999","higher vocational","East Germany","150","0.584660331857616","0.522955585849275","0.646365077865957"
"Some worries","1999","higher education","West Germany","717","0.640179608406607","0.611868468333976","0.668490748479239"
"Some worries","1999","higher education","East Germany","593","0.673844661241774","0.642512452789755","0.705176869693793"
"No worries","1999","in school","West Germany","40","0.164014506288076","0.114403080827596","0.213625931748556"
"No worries","1999","in school","East Germany","18","","",""
"No worries","1999","inadequately","West Germany","81","0.196745736592545","0.157981021786471","0.23551045139862"
"No worries","1999","inadequately","East Germany","4","","",""
"No worries","1999","general elemantary","West Germany","327","0.141592921768819","0.126577917556822","0.156607925980816"
"No worries","1999","general elemantary","East Germany","63","0.164278649022543","0.126524165011841","0.202033133033244"
"No worries","1999","middle vocational","West Germany","610","0.112966194944293","0.104078396008185","0.121853993880401"
"No worries","1999","middle vocational","East Germany","219","0.100420640538764","0.0875164588747467","0.113324822202781"
"No worries","1999","vocational + Abi","West Germany","41","0.091797875837704","0.0646328076882652","0.118962943987143"
"No worries","1999","vocational + Abi","East Germany","10","","",""
"No worries","1999","higher vocational","West Germany","66","0.127331769348165","0.100085494169795","0.154578044526535"
"No worries","1999","higher vocational","East Germany","30","0.157812207292876","0.112162308708017","0.203462105877735"
"No worries","1999","higher education","West Germany","152","0.141169997795102","0.120630568978443","0.161709426611762"
"No worries","1999","higher education","East Germany","96","0.106261828997547","0.0856653652312635","0.126858292763831"
"Big worries","2000","in school","West Germany","96","0.276659135408964","0.229793115033736","0.323525155784192"
"Big worries","2000","in school","East Germany","48","0.333665832859973","0.256383186960019","0.410948478759926"
"Big worries","2000","inadequately","West Germany","61","0.164031233079931","0.126551994618731","0.201510471541132"
"Big worries","2000","inadequately","East Germany","7","","",""
"Big worries","2000","general elemantary","West Germany","682","0.22524391743721","0.210379450612733","0.240108384261686"
"Big worries","2000","general elemantary","East Germany","121","0.250380508340214","0.21266979001473","0.288091226665697"
"Big worries","2000","middle vocational","West Germany","2495","0.266352928350362","0.257480140972519","0.275225715728205"
"Big worries","2000","middle vocational","East Germany","848","0.275800399640016","0.260406939381985","0.291193859898047"
"Big worries","2000","vocational + Abi","West Germany","315","0.317208157765325","0.288334676081289","0.346081639449361"
"Big worries","2000","vocational + Abi","East Germany","39","0.336548471502111","0.253378671112607","0.419718271891615"
"Big worries","2000","higher vocational","West Germany","394","0.30784811909525","0.283431710931438","0.332264527259061"
"Big worries","2000","higher vocational","East Germany","145","0.311600637782393","0.271246113575188","0.351955161989598"
"Big worries","2000","higher education","West Germany","694","0.280067572766722","0.262573968414935","0.297561177118509"
"Big worries","2000","higher education","East Germany","363","0.290488287587426","0.265714219113647","0.315262356061205"
"Some worries","2000","in school","West Germany","190","0.547699193526793","0.495555858988145","0.599842528065442"
"Some worries","2000","in school","East Germany","76","0.575651230066682","0.494644469616716","0.656657990516648"
"Some worries","2000","inadequately","West Germany","209","0.544156367446401","0.493748043075423","0.594564691817379"
"Some worries","2000","inadequately","East Germany","9","","",""
"Some worries","2000","general elemantary","West Germany","1717","0.580863994508075","0.563306804209211","0.598421184806939"
"Some worries","2000","general elemantary","East Germany","296","0.572413953323212","0.529350289205415","0.615477617441009"
"Some worries","2000","middle vocational","West Germany","5585","0.581507487413026","0.571605799269761","0.59140917555629"
"Some worries","2000","middle vocational","East Germany","2032","0.616454148043888","0.599705926250198","0.633202369837578"
"Some worries","2000","vocational + Abi","West Germany","575","0.579034880277887","0.548404087334335","0.609665673221439"
"Some worries","2000","vocational + Abi","East Germany","71","0.561676394269558","0.474343517842196","0.649009270696919"
"Some worries","2000","higher vocational","West Germany","811","0.573195828497564","0.54703336347669","0.599358293518439"
"Some worries","2000","higher vocational","East Germany","312","0.588181107427066","0.545298468709215","0.631063746144918"
"Some worries","2000","higher education","West Germany","1523","0.586667311891662","0.567482928719638","0.605851695063687"
"Some worries","2000","higher education","East Germany","798","0.612111173755982","0.585520948025098","0.638701399486866"
"No worries","2000","in school","West Germany","64","0.175641671064242","0.135777213031731","0.215506129096753"
"No worries","2000","in school","East Germany","19","","",""
"No worries","2000","inadequately","West Germany","105","0.291812399473668","0.245801736908705","0.337823062038631"
"No worries","2000","inadequately","East Germany","3","","",""
"No worries","2000","general elemantary","West Germany","635","0.193892088054715","0.179824587579152","0.207959588530278"
"No worries","2000","general elemantary","East Germany","90","0.177205538336575","0.143968031721923","0.210443044951226"
"No worries","2000","middle vocational","West Germany","1455","0.152139584236612","0.14493065048058","0.159348517992644"
"No worries","2000","middle vocational","East Germany","358","0.107745452316096","0.0970658881803475","0.118425016451844"
"No worries","2000","vocational + Abi","West Germany","108","0.103756961956788","0.084837693425925","0.122676230487651"
"No worries","2000","vocational + Abi","East Germany","14","","",""
"No worries","2000","higher vocational","West Germany","168","0.118956052407186","0.101832065770794","0.136080039043578"
"No worries","2000","higher vocational","East Germany","49","0.10021825479054","0.0740536102274837","0.126382899353597"
"No worries","2000","higher education","West Germany","314","0.133265115341616","0.120024645498651","0.146505585184581"
"No worries","2000","higher education","East Germany","129","0.0974005386565923","0.0812204293873501","0.113580647925835"
"Big worries","2001","in school","West Germany","108","0.267364967052384","0.223326892782898","0.31140304132187"
"Big worries","2001","in school","East Germany","38","0.233354169491622","0.16719295993053","0.299515379052715"
"Big worries","2001","inadequately","West Germany","44","0.187889786334371","0.143085894733103","0.232693677935638"
"Big worries","2001","inadequately","East Germany","3","","",""
"Big worries","2001","general elemantary","West Germany","566","0.208916968968849","0.193379935209931","0.224454002727766"
"Big worries","2001","general elemantary","East Germany","115","0.239796396854285","0.200608499833776","0.278984293874793"
"Big worries","2001","middle vocational","West Germany","2111","0.250591392660306","0.241419729040645","0.259763056279967"
"Big worries","2001","middle vocational","East Germany","742","0.25068959889209","0.235167561835777","0.266211635948402"
"Big worries","2001","vocational + Abi","West Germany","280","0.292990710204366","0.264079311546556","0.321902108862177"
"Big worries","2001","vocational + Abi","East Germany","39","0.323846373593872","0.240469114200762","0.407223632986982"
