"plh0036","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","1984","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","1984","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","1984","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","1984","college entrance qualification","(2c_gen) general maturity certificate","8","","",""
"No worries","1984","college entrance qualification","(2c_voc) vocational maturity certificate","13","","",""
"No worries","1984","college entrance qualification","(3a) lower tertiary education","12","","",""
"No worries","1984","college entrance qualification","(3b) higher tertiary education","13","","",""
"No worries","1984","Other degree","(0) in school","","","",""
"No worries","1984","Other degree","(1a) inadequately completed","","","",""
"No worries","1984","Other degree","(1b) general elementary school","158","0.215305897575007","0.185590429284","0.245021365866015"
"No worries","1984","Other degree","(1c) basic vocational qualification","84","0.166450801314054","0.131725540154366","0.201176062473743"
"No worries","1984","Other degree","(2b) intermediate general qualification","","","",""
"No worries","1984","Other degree","(2a) intermediate vocational","","","",""
"No worries","1984","Other degree","(2c_gen) general maturity certificate","16","","",""
"No worries","1984","Other degree","(2c_voc) vocational maturity certificate","9","","",""
"No worries","1984","Other degree","(3a) lower tertiary education","","","",""
"No worries","1984","Other degree","(3b) higher tertiary education","7","","",""
"No worries","1984","no degree/no degree yet","(0) in school","11","","",""
"No worries","1984","no degree/no degree yet","(1a) inadequately completed","316","0.266666052582104","0.240365314316769","0.292966790847439"
"No worries","1984","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","1984","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","1984","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","1984","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","1984","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","1984","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","1984","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","1985","lower secondary degree","(0) in school","","","",""
"Big worries","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","1985","lower secondary degree","(1b) general elementary school","727","0.362520561971997","0.341297688165445","0.383743435778549"
"Big worries","1985","lower secondary degree","(1c) basic vocational qualification","1531","0.447521548178399","0.430834793581935","0.464208302774863"
"Big worries","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","1985","lower secondary degree","(2c_gen) general maturity certificate","5","","",""
"Big worries","1985","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1985","lower secondary degree","(3a) lower tertiary education","6","","",""
"Big worries","1985","lower secondary degree","(3b) higher tertiary education","5","","",""
"Big worries","1985","secondary school degree","(0) in school","","","",""
"Big worries","1985","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","1985","secondary school degree","(1b) general elementary school","","","",""
"Big worries","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","1985","secondary school degree","(2b) intermediate general qualification","288","0.601712271821488","0.557454243821464","0.645970299821511"
"Big worries","1985","secondary school degree","(2a) intermediate vocational","699","0.522165179254764","0.495330159817054","0.549000198692473"
"Big worries","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","1985","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1985","secondary school degree","(3a) lower tertiary education","30","0.594257557478323","0.455345466446245","0.7331696485104"
"Big worries","1985","secondary school degree","(3b) higher tertiary education","10","","",""
"Big worries","1985","college entrance qualification","(0) in school","","","",""
"Big worries","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","1985","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","1985","college entrance qualification","(2c_gen) general maturity certificate","210","0.719091842494384","0.667804353159902","0.770379331828865"
"Big worries","1985","college entrance qualification","(2c_voc) vocational maturity certificate","199","0.622516830804654","0.569237485914827","0.675796175694482"
"Big worries","1985","college entrance qualification","(3a) lower tertiary education","104","0.571070137480371","0.498363182445191","0.64377709251555"
"Big worries","1985","college entrance qualification","(3b) higher tertiary education","265","0.594747282035065","0.548505629719274","0.640988934350855"
"Big worries","1985","Other degree","(0) in school","","","",""
"Big worries","1985","Other degree","(1a) inadequately completed","","","",""
"Big worries","1985","Other degree","(1b) general elementary school","195","0.308031445791415","0.271720045468004","0.344342846114826"
"Big worries","1985","Other degree","(1c) basic vocational qualification","149","0.395375099827419","0.346151184200493","0.444599015454345"
"Big worries","1985","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","1985","Other degree","(2a) intermediate vocational","","","",""
"Big worries","1985","Other degree","(2c_gen) general maturity certificate","25","","",""
"Big worries","1985","Other degree","(2c_voc) vocational maturity certificate","47","0.608943932262182","0.505808704137726","0.712079160386639"
"Big worries","1985","Other degree","(3a) lower tertiary education","2","","",""
"Big worries","1985","Other degree","(3b) higher tertiary education","26","","",""
"Big worries","1985","no degree/no degree yet","(0) in school","115","0.650134762341541","0.581778331478284","0.718491193204798"
"Big worries","1985","no degree/no degree yet","(1a) inadequately completed","242","0.291340203826591","0.261319154899524","0.321361252753658"
"Big worries","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","1985","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Some worries","1985","lower secondary degree","(0) in school","","","",""
"Some worries","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","1985","lower secondary degree","(1b) general elementary school","997","0.512716305887233","0.49064976378874","0.534782847985725"
"Some worries","1985","lower secondary degree","(1c) basic vocational qualification","1628","0.475616732190862","0.458857265044385","0.492376199337339"
"Some worries","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","1985","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Some worries","1985","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Some worries","1985","lower secondary degree","(3a) lower tertiary education","11","","",""
"Some worries","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","1985","secondary school degree","(0) in school","","","",""
"Some worries","1985","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","1985","secondary school degree","(1b) general elementary school","","","",""
"Some worries","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","1985","secondary school degree","(2b) intermediate general qualification","164","0.357388648665565","0.314063133477438","0.400714163853693"
"Some worries","1985","secondary school degree","(2a) intermediate vocational","575","0.433560705306016","0.406937477578141","0.460183933033891"
"Some worries","1985","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Some worries","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1985","secondary school degree","(3a) lower tertiary education","17","","",""
"Some worries","1985","secondary school degree","(3b) higher tertiary education","4","","",""
"Some worries","1985","college entrance qualification","(0) in school","","","",""
"Some worries","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","1985","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","1985","college entrance qualification","(2c_gen) general maturity certificate","81","0.268426465260529","0.217858120021394","0.318994810499664"
"Some worries","1985","college entrance qualification","(2c_voc) vocational maturity certificate","110","0.349042503558879","0.296652309768481","0.401432697349278"
"Some worries","1985","college entrance qualification","(3a) lower tertiary education","67","0.388395066230608","0.316795493251955","0.459994639209261"
"Some worries","1985","college entrance qualification","(3b) higher tertiary education","156","0.372846046482498","0.327299442994682","0.418392649970315"
"Some worries","1985","Other degree","(0) in school","","","",""
"Some worries","1985","Other degree","(1a) inadequately completed","","","",""
"Some worries","1985","Other degree","(1b) general elementary school","307","0.511610482052188","0.472295763131807","0.550925200972569"
"Some worries","1985","Other degree","(1c) basic vocational qualification","173","0.473241509149097","0.422975353264344","0.523507665033851"
"Some worries","1985","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","1985","Other degree","(2a) intermediate vocational","","","",""
"Some worries","1985","Other degree","(2c_gen) general maturity certificate","35","0.526711895332784","0.409748914198015","0.643674876467553"
"Some worries","1985","Other degree","(2c_voc) vocational maturity certificate","27","","",""
"Some worries","1985","Other degree","(3a) lower tertiary education","1","","",""
"Some worries","1985","Other degree","(3b) higher tertiary education","22","","",""
"Some worries","1985","no degree/no degree yet","(0) in school","63","0.314911240933038","0.248338752598115","0.381483729267961"
"Some worries","1985","no degree/no degree yet","(1a) inadequately completed","413","0.473279819987413","0.440291839627726","0.5062678003471"
"Some worries","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","1985","lower secondary degree","(0) in school","","","",""
"No worries","1985","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","1985","lower secondary degree","(1b) general elementary school","247","0.12476313214077","0.110174629610283","0.139351634671258"
"No worries","1985","lower secondary degree","(1c) basic vocational qualification","252","0.0768617196307387","0.0679225812585081","0.0858008580029694"
"No worries","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","1985","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"No worries","1985","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","1985","secondary school degree","(0) in school","","","",""
"No worries","1985","secondary school degree","(1a) inadequately completed","","","",""
"No worries","1985","secondary school degree","(1b) general elementary school","","","",""
"No worries","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","1985","secondary school degree","(2b) intermediate general qualification","18","","",""
"No worries","1985","secondary school degree","(2a) intermediate vocational","57","0.0442741154392199","0.0332231382094662","0.0553250926689737"
"No worries","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1985","secondary school degree","(3a) lower tertiary education","1","","",""
"No worries","1985","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","1985","college entrance qualification","(0) in school","","","",""
"No worries","1985","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","1985","college entrance qualification","(1b) general elementary school","","","",""
"No worries","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","1985","college entrance qualification","(2c_gen) general maturity certificate","4","","",""
"No worries","1985","college entrance qualification","(2c_voc) vocational maturity certificate","9","","",""
"No worries","1985","college entrance qualification","(3a) lower tertiary education","7","","",""
"No worries","1985","college entrance qualification","(3b) higher tertiary education","12","","",""
"No worries","1985","Other degree","(0) in school","","","",""
"No worries","1985","Other degree","(1a) inadequately completed","","","",""
"No worries","1985","Other degree","(1b) general elementary school","119","0.180358072156397","0.150118045737508","0.210598098575285"
"No worries","1985","Other degree","(1c) basic vocational qualification","57","0.131383391023484","0.0973729092351136","0.165393872811854"
"No worries","1985","Other degree","(2b) intermediate general qualification","","","",""
"No worries","1985","Other degree","(2a) intermediate vocational","","","",""
"No worries","1985","Other degree","(2c_gen) general maturity certificate","10","","",""
"No worries","1985","Other degree","(2c_voc) vocational maturity certificate","12","","",""
"No worries","1985","Other degree","(3a) lower tertiary education","","","",""
"No worries","1985","Other degree","(3b) higher tertiary education","2","","",""
"No worries","1985","no degree/no degree yet","(0) in school","9","","",""
"No worries","1985","no degree/no degree yet","(1a) inadequately completed","225","0.235379976185996","0.207350541045598","0.263409411326393"
"No worries","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","1986","lower secondary degree","(0) in school","","","",""
"Big worries","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","1986","lower secondary degree","(1b) general elementary school","628","0.334111074070638","0.312617503964558","0.355604644176718"
"Big worries","1986","lower secondary degree","(1c) basic vocational qualification","1347","0.412790970220465","0.39581474732035","0.42976719312058"
"Big worries","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","1986","lower secondary degree","(2c_gen) general maturity certificate","5","","",""
"Big worries","1986","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1986","lower secondary degree","(3a) lower tertiary education","10","","",""
"Big worries","1986","lower secondary degree","(3b) higher tertiary education","2","","",""
"Big worries","1986","secondary school degree","(0) in school","","","",""
"Big worries","1986","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","1986","secondary school degree","(1b) general elementary school","","","",""
"Big worries","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","1986","secondary school degree","(2b) intermediate general qualification","250","0.531505903069677","0.485954292596191","0.577057513543163"
"Big worries","1986","secondary school degree","(2a) intermediate vocational","632","0.468677160047078","0.441550735633114","0.495803584461043"
"Big worries","1986","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Big worries","1986","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1986","secondary school degree","(3a) lower tertiary education","21","","",""
"Big worries","1986","secondary school degree","(3b) higher tertiary education","9","","",""
"Big worries","1986","college entrance qualification","(0) in school","","","",""
"Big worries","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","1986","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","1986","college entrance qualification","(2c_gen) general maturity certificate","213","0.635694390427515","0.58329421936721","0.68809456148782"
"Big worries","1986","college entrance qualification","(2c_voc) vocational maturity certificate","177","0.554666420713747","0.500041201856274","0.60929163957122"
"Big worries","1986","college entrance qualification","(3a) lower tertiary education","86","0.451435691948411","0.378938610459693","0.523932773437128"
"Big worries","1986","college entrance qualification","(3b) higher tertiary education","240","0.549806269404661","0.502672652049903","0.596939886759419"
"Big worries","1986","Other degree","(0) in school","","","",""
"Big worries","1986","Other degree","(1a) inadequately completed","","","",""
"Big worries","1986","Other degree","(1b) general elementary school","188","0.356474719540133","0.317728778374578","0.395220660705688"
"Big worries","1986","Other degree","(1c) basic vocational qualification","113","0.288332669850248","0.241144633915687","0.33552070578481"
"Big worries","1986","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","1986","Other degree","(2a) intermediate vocational","","","",""
"Big worries","1986","Other degree","(2c_gen) general maturity certificate","26","","",""
"Big worries","1986","Other degree","(2c_voc) vocational maturity certificate","32","0.31281592746404","0.212464827753788","0.413167027174291"
"Big worries","1986","Other degree","(3a) lower tertiary education","1","","",""
"Big worries","1986","Other degree","(3b) higher tertiary education","22","","",""
"Big worries","1986","no degree/no degree yet","(0) in school","92","0.53169568437849","0.459984438705501","0.603406930051479"
"Big worries","1986","no degree/no degree yet","(1a) inadequately completed","218","0.283234234443881","0.252618271215611","0.313850197672152"
"Big worries","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","1986","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Some worries","1986","lower secondary degree","(0) in school","","","",""
"Some worries","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","1986","lower secondary degree","(1b) general elementary school","958","0.511298580831331","0.488520280198315","0.534076881464347"
"Some worries","1986","lower secondary degree","(1c) basic vocational qualification","1562","0.481119336864929","0.463891142558144","0.498347531171714"
"Some worries","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","1986","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Some worries","1986","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
