"plh0036","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","66 and older","secondary school degree","78","0.437250416454224","0.364984833464799","0.509515999443649"
"Some worries","1984","66 and older","college entrance qualification","40","0.433069300536434","0.33395047186612","0.532188129206749"
"Some worries","1984","66 and older","Other degree","","","",""
"Some worries","1984","66 and older","no degree/no degree yet","","","",""
"No worries","1984","16-34 y.","lower secondary degree","155","0.0655909897151301","0.0542047382812626","0.0769772411489977"
"No worries","1984","16-34 y.","secondary school degree","30","0.0260960194147757","0.0162836403462988","0.0359083984832526"
"No worries","1984","16-34 y.","college entrance qualification","","","",""
"No worries","1984","16-34 y.","Other degree","79","0.144731452482287","0.114196607900467","0.175266297064107"
"No worries","1984","16-34 y.","no degree/no degree yet","97","0.109489654036279","0.0824161999527218","0.136563108119836"
"No worries","1984","35-65 y.","lower secondary degree","224","0.0700137241787888","0.0612758456316338","0.0787516027259438"
"No worries","1984","35-65 y.","secondary school degree","","","",""
"No worries","1984","35-65 y.","college entrance qualification","","","",""
"No worries","1984","35-65 y.","Other degree","195","0.207410658627502","0.181038552431378","0.233782764823627"
"No worries","1984","35-65 y.","no degree/no degree yet","222","0.294535262170058","0.261758957510053","0.327311566830064"
"No worries","1984","66 and older","lower secondary degree","156","0.172876007068423","0.148993076370924","0.196758937765922"
"No worries","1984","66 and older","secondary school degree","","","",""
"No worries","1984","66 and older","college entrance qualification","","","",""
"No worries","1984","66 and older","Other degree","","","",""
"No worries","1984","66 and older","no degree/no degree yet","","","",""
"Big worries","1985","16-34 y.","lower secondary degree","735","0.4797731257648","0.455400031039953","0.504146220489647"
"Big worries","1985","16-34 y.","secondary school degree","585","0.60934143660803","0.578700809964261","0.639982063251798"
"Big worries","1985","16-34 y.","college entrance qualification","463","0.723870731512322","0.689179119442122","0.758562343582522"
"Big worries","1985","16-34 y.","Other degree","145","0.376983250168701","0.329311211328111","0.424655289009292"
"Big worries","1985","16-34 y.","no degree/no degree yet","183","0.548931799808034","0.501734793305794","0.596128806310273"
"Big worries","1985","35-65 y.","lower secondary degree","1280","0.428684857457438","0.410937347897135","0.446432367017741"
"Big worries","1985","35-65 y.","secondary school degree","380","0.525652910441202","0.489280133043353","0.56202568783905"
"Big worries","1985","35-65 y.","college entrance qualification","276","0.54938928878448","0.505777496168756","0.593001081400203"
"Big worries","1985","35-65 y.","Other degree","297","0.376802833520862","0.343327881297071","0.410277785744654"
"Big worries","1985","35-65 y.","no degree/no degree yet","175","0.286419103502039","0.251004407157706","0.321833799846372"
"Big worries","1985","66 and older","lower secondary degree","261","0.321362316913165","0.289339943072772","0.353384690753558"
"Big worries","1985","66 and older","secondary school degree","63","0.381075959076939","0.307418911431006","0.454733006722872"
"Big worries","1985","66 and older","college entrance qualification","39","0.473402670456757","0.367878112073385","0.578927228840129"
"Big worries","1985","66 and older","Other degree","","","",""
"Big worries","1985","66 and older","no degree/no degree yet","","","",""
"Some worries","1985","16-34 y.","lower secondary degree","735","0.448747072907224","0.424482503184811","0.473011642629636"
"Some worries","1985","16-34 y.","secondary school degree","356","0.359774059897091","0.3296335795502","0.389914540243981"
"Some worries","1985","16-34 y.","college entrance qualification","166","0.264257047821034","0.230042240674636","0.298471854967432"
"Some worries","1985","16-34 y.","Other degree","193","0.485322584525113","0.43615989380529","0.534485275244937"
"Some worries","1985","16-34 y.","no degree/no degree yet","179","0.372117195578171","0.326269942748333","0.417964448408009"
"Some worries","1985","35-65 y.","lower secondary degree","1494","0.499391689697136","0.481460869211378","0.517322510182894"
"Some worries","1985","35-65 y.","secondary school degree","319","0.439107981596295","0.402958331036966","0.475257632155624"
"Some worries","1985","35-65 y.","college entrance qualification","209","0.417113685426014","0.373893936678993","0.460333434173035"
"Some worries","1985","35-65 y.","Other degree","368","0.474438702923378","0.439944040933572","0.508933364913185"
"Some worries","1985","35-65 y.","no degree/no degree yet","288","0.463728011273794","0.424663252588218","0.502792769959371"
"Some worries","1985","66 and older","lower secondary degree","412","0.505975563329369","0.471692781898903","0.540258344759834"
"Some worries","1985","66 and older","secondary school degree","86","0.516262437085677","0.440469275171535","0.592055598999819"
"Some worries","1985","66 and older","college entrance qualification","39","0.443864461018352","0.338858397794163","0.548870524242541"
"Some worries","1985","66 and older","Other degree","","","",""
"Some worries","1985","66 and older","no degree/no degree yet","","","",""
"No worries","1985","16-34 y.","lower secondary degree","144","0.0714798013279766","0.0589112948872778","0.0840483077686754"
"No worries","1985","16-34 y.","secondary school degree","33","0.0308845034948798","0.0200195794739163","0.0417494275158433"
"No worries","1985","16-34 y.","college entrance qualification","","","",""
"No worries","1985","16-34 y.","Other degree","59","0.137694165306185","0.103798725855943","0.171589604756427"
"No worries","1985","16-34 y.","no degree/no degree yet","65","0.0789510046137954","0.053373725051469","0.104528284176122"
"No worries","1985","35-65 y.","lower secondary degree","213","0.0719234528454259","0.0626581921613907","0.0811887135294612"
"No worries","1985","35-65 y.","secondary school degree","","","",""
"No worries","1985","35-65 y.","college entrance qualification","","","",""
"No worries","1985","35-65 y.","Other degree","140","0.14875846355576","0.124176453252877","0.173340473858642"
"No worries","1985","35-65 y.","no degree/no degree yet","163","0.249852885224167","0.215939094922494","0.283766675525839"
"No worries","1985","66 and older","lower secondary degree","144","0.172662119757467","0.146745577895167","0.198578661619767"
"No worries","1985","66 and older","secondary school degree","","","",""
"No worries","1985","66 and older","college entrance qualification","","","",""
"No worries","1985","66 and older","Other degree","","","",""
"No worries","1985","66 and older","no degree/no degree yet","","","",""
"Big worries","1986","16-34 y.","lower secondary degree","673","0.455423126749338","0.430859405328426","0.479986848170251"
"Big worries","1986","16-34 y.","secondary school degree","540","0.561413713009251","0.530057068126922","0.592770357891579"
"Big worries","1986","16-34 y.","college entrance qualification","442","0.650225058249514","0.614248268992611","0.686201847506416"
"Big worries","1986","16-34 y.","Other degree","114","0.344764715033212","0.294611522041139","0.394917908025286"
"Big worries","1986","16-34 y.","no degree/no degree yet","158","0.473857871321283","0.425407891799877","0.522307850842689"
"Big worries","1986","35-65 y.","lower secondary degree","1099","0.393832311600124","0.375699051229631","0.411965571970617"
"Big worries","1986","35-65 y.","secondary school degree","325","0.455593329885786","0.418647044795398","0.492539614976174"
"Big worries","1986","35-65 y.","college entrance qualification","245","0.492300853984819","0.448035029059469","0.53656667891017"
"Big worries","1986","35-65 y.","Other degree","265","0.325144361744326","0.292623467107375","0.357665256381278"
"Big worries","1986","35-65 y.","no degree/no degree yet","152","0.259304102098474","0.223971224092918","0.294636980104031"
"Big worries","1986","66 and older","lower secondary degree","223","0.293345030252136","0.260651408713624","0.326038651790647"
"Big worries","1986","66 and older","secondary school degree","51","0.317894243376089","0.247057067882556","0.388731418869622"
"Big worries","1986","66 and older","college entrance qualification","","","",""
"Big worries","1986","66 and older","Other degree","","","",""
"Big worries","1986","66 and older","no degree/no degree yet","","","",""
"Some worries","1986","16-34 y.","lower secondary degree","746","0.462937015079183","0.438342934580499","0.487531095577866"
"Some worries","1986","16-34 y.","secondary school degree","375","0.390506256669495","0.359677275026342","0.421335238312647"
"Some worries","1986","16-34 y.","college entrance qualification","212","0.320544103081359","0.285337774610357","0.355750431552362"
"Some worries","1986","16-34 y.","Other degree","175","0.490708652264432","0.437957305682906","0.543459998845957"
"Some worries","1986","16-34 y.","no degree/no degree yet","194","0.433455153151789","0.385370416536847","0.481539889766731"
"Some worries","1986","35-65 y.","lower secondary degree","1435","0.514191589644501","0.495642660901598","0.532740518387403"
"Some worries","1986","35-65 y.","secondary school degree","335","0.488362272053198","0.451279455447326","0.52544508865907"
"Some worries","1986","35-65 y.","college entrance qualification","224","0.46321401964882","0.419062924462374","0.507365114835265"
"Some worries","1986","35-65 y.","Other degree","397","0.509243988226453","0.474537178097515","0.543950798355392"
"Some worries","1986","35-65 y.","no degree/no degree yet","280","0.45581363128807","0.415660276658143","0.495966985917997"
"Some worries","1986","66 and older","lower secondary degree","348","0.463340418691168","0.427533290440437","0.499147546941899"
"Some worries","1986","66 and older","secondary school degree","84","0.493866325904259","0.417810695425386","0.569921956383132"
"Some worries","1986","66 and older","college entrance qualification","46","0.502434350234555","0.396761426789309","0.608107273679802"
"Some worries","1986","66 and older","Other degree","","","",""
"Some worries","1986","66 and older","no degree/no degree yet","","","",""
"No worries","1986","16-34 y.","lower secondary degree","160","0.081639858171479","0.0681342340054062","0.0951454823375518"
"No worries","1986","16-34 y.","secondary school degree","47","0.0480800303212547","0.0345610747655007","0.0615989858770088"
"No worries","1986","16-34 y.","college entrance qualification","","","",""
"No worries","1986","16-34 y.","Other degree","56","0.164526632702356","0.125404461139719","0.203648804264993"
"No worries","1986","16-34 y.","no degree/no degree yet","56","0.0926869755269279","0.0645481518873452","0.120825799166511"
"No worries","1986","35-65 y.","lower secondary degree","255","0.0919760987553754","0.0812507859733889","0.102701411537362"
"No worries","1986","35-65 y.","secondary school degree","38","0.0560443980610156","0.0389811278478776","0.0731076682741535"
"No worries","1986","35-65 y.","college entrance qualification","","","",""
"No worries","1986","35-65 y.","Other degree","135","0.16561165002922","0.139803998364643","0.191419301693798"
"No worries","1986","35-65 y.","no degree/no degree yet","159","0.284882266613456","0.248492788050054","0.321271745176858"
"No worries","1986","66 and older","lower secondary degree","174","0.243314551056696","0.212503132977954","0.274125969135439"
"No worries","1986","66 and older","secondary school degree","31","0.188239430719652","0.128774170547421","0.247704690891882"
"No worries","1986","66 and older","college entrance qualification","","","",""
"No worries","1986","66 and older","Other degree","","","",""
"No worries","1986","66 and older","no degree/no degree yet","","","",""
"Big worries","1987","16-34 y.","lower secondary degree","853","0.582236832763123","0.557879892927","0.606593772599247"
"Big worries","1987","16-34 y.","secondary school degree","664","0.691723045634722","0.66264783599113","0.720798255278314"
"Big worries","1987","16-34 y.","college entrance qualification","503","0.777978543036531","0.746028408119626","0.809928677953437"
"Big worries","1987","16-34 y.","Other degree","128","0.431644465178537","0.377376162708199","0.485912767648875"
"Big worries","1987","16-34 y.","no degree/no degree yet","200","0.674061883249876","0.626934453647103","0.72118931285265"
"Big worries","1987","35-65 y.","lower secondary degree","1510","0.556511196409233","0.537786144490178","0.575236248328288"
"Big worries","1987","35-65 y.","secondary school degree","433","0.630293704441317","0.593958036189036","0.666629372693597"
"Big worries","1987","35-65 y.","college entrance qualification","341","0.684060441150398","0.642813910788103","0.725306971512692"
"Big worries","1987","35-65 y.","Other degree","304","0.373028703659996","0.339662539783168","0.406394867536824"
"Big worries","1987","35-65 y.","no degree/no degree yet","195","0.336720871196483","0.298651962988331","0.374789779404634"
"Big worries","1987","66 and older","lower secondary degree","351","0.465724499870434","0.430650543785088","0.50079845595578"
"Big worries","1987","66 and older","secondary school degree","88","0.514039763137105","0.438462323499158","0.589617202775051"
"Big worries","1987","66 and older","college entrance qualification","46","0.533928372002071","0.431435130752042","0.636421613252101"
"Big worries","1987","66 and older","Other degree","","","",""
"Big worries","1987","66 and older","no degree/no degree yet","","","",""
"Some worries","1987","16-34 y.","lower secondary degree","616","0.375683791313121","0.351765984915988","0.399601597710255"
"Some worries","1987","16-34 y.","secondary school degree","285","0.293650656274271","0.264975125626168","0.322326186922374"
"Some worries","1987","16-34 y.","college entrance qualification","136","0.209329704975951","0.178054183848191","0.24060522610371"
"Some worries","1987","16-34 y.","Other degree","144","0.422170658566161","0.368055751078317","0.476285566054005"
"Some worries","1987","16-34 y.","no degree/no degree yet","141","0.263595028591884","0.219297116580274","0.307892940603494"
"Some worries","1987","35-65 y.","lower secondary degree","1085","0.402053565049856","0.383572889330164","0.420534240769548"
"Some worries","1987","35-65 y.","secondary school degree","229","0.347694888819777","0.311847478405135","0.383542299234418"
"Some worries","1987","35-65 y.","college entrance qualification","141","0.304421883444642","0.263594732969671","0.345249033919613"
"Some worries","1987","35-65 y.","Other degree","369","0.468189446299989","0.433762332956188","0.502616559643789"
"Some worries","1987","35-65 y.","no degree/no degree yet","273","0.470167038214402","0.429961783891993","0.510372292536812"
"Some worries","1987","66 and older","lower secondary degree","332","0.415923336810403","0.381267279502576","0.45057939411823"
"Some worries","1987","66 and older","secondary school degree","65","0.385556432326631","0.311956328377628","0.459156536275634"
"Some worries","1987","66 and older","college entrance qualification","37","0.372131730350527","0.272817835558107","0.471445625142948"
"Some worries","1987","66 and older","Other degree","","","",""
"Some worries","1987","66 and older","no degree/no degree yet","","","",""
"No worries","1987","16-34 y.","lower secondary degree","106","0.0420793759237554","0.0321640448724774","0.0519947069750334"
"No worries","1987","16-34 y.","secondary school degree","","","",""
"No worries","1987","16-34 y.","college entrance qualification","","","",""
"No worries","1987","16-34 y.","Other degree","48","0.146184876255302","0.10747638485715","0.184893367653454"
"No worries","1987","16-34 y.","no degree/no degree yet","39","0.0623430881582396","0.0380337895738902","0.086652386742589"
"No worries","1987","35-65 y.","lower secondary degree","109","0.0414352385409108","0.0339235011122508","0.0489469759695709"
"No worries","1987","35-65 y.","secondary school degree","","","",""
"No worries","1987","35-65 y.","college entrance qualification","","","",""
"No worries","1987","35-65 y.","Other degree","134","0.158781850040015","0.133566437972603","0.183997262107428"
"No worries","1987","35-65 y.","no degree/no degree yet","124","0.193112090589115","0.161314180694099","0.224910000484131"
"No worries","1987","66 and older","lower secondary degree","94","0.118352163319163","0.0956392284752294","0.141065098163097"
"No worries","1987","66 and older","secondary school degree","","","",""
"No worries","1987","66 and older","college entrance qualification","","","",""
"No worries","1987","66 and older","Other degree","","","",""
"No worries","1987","66 and older","no degree/no degree yet","","","",""
"Big worries","1988","16-34 y.","lower secondary degree","823","0.582800519362617","0.558141015884028","0.607460022841206"
"Big worries","1988","16-34 y.","secondary school degree","602","0.666409555858868","0.635975485574312","0.696843626143424"
"Big worries","1988","16-34 y.","college entrance qualification","436","0.726433127399253","0.691143471223524","0.761722783574982"
"Big worries","1988","16-34 y.","Other degree","113","0.429207552530259","0.371540512534969","0.486874592525548"
"Big worries","1988","16-34 y.","no degree/no degree yet","162","0.570300473322903","0.517290206384262","0.623310740261544"
"Big worries","1988","35-65 y.","lower secondary degree","1392","0.545253971800243","0.52591950252307","0.564588441077417"
"Big worries","1988","35-65 y.","secondary school degree","419","0.624809647073251","0.587955104812094","0.661664189334407"
"Big worries","1988","35-65 y.","college entrance qualification","315","0.647992911628929","0.60517800760953","0.690807815648327"
"Big worries","1988","35-65 y.","Other degree","295","0.375075258466045","0.340812409071203","0.409338107860887"
"Big worries","1988","35-65 y.","no degree/no degree yet","168","0.323332238491838","0.283989877078839","0.362674599904837"
"Big worries","1988","66 and older","lower secondary degree","315","0.429488575159315","0.394203164678569","0.46477398564006"
"Big worries","1988","66 and older","secondary school degree","78","0.460482271778045","0.384886209728535","0.536078333827554"
"Big worries","1988","66 and older","college entrance qualification","40","0.511263242283113","0.40622480513123","0.616301679434997"
"Big worries","1988","66 and older","Other degree","","","",""
"Big worries","1988","66 and older","no degree/no degree yet","","","",""
"Some worries","1988","16-34 y.","lower secondary degree","609","0.371642489185633","0.347475721424752","0.395809256946514"
"Some worries","1988","16-34 y.","secondary school degree","291","0.314712042504551","0.284735891950776","0.344688193058326"
"Some worries","1988","16-34 y.","college entrance qualification","167","0.260229080432794","0.225495912599226","0.294962248266361"
"Some worries","1988","16-34 y.","Other degree","131","0.452876869169951","0.394882279370853","0.510871458969048"
"Some worries","1988","16-34 y.","no degree/no degree yet","133","0.352060540795896","0.300915729812758","0.403205351779034"
"Some worries","1988","35-65 y.","lower secondary degree","1053","0.414173719135036","0.395047722568412","0.43329971570166"
"Some worries","1988","35-65 y.","secondary school degree","229","0.352649476308755","0.316280364060314","0.389018588557197"
"Some worries","1988","35-65 y.","college entrance qualification","154","0.331807758737068","0.289596517252791","0.374019000221346"
"Some worries","1988","35-65 y.","Other degree","366","0.48667143515835","0.451298910896018","0.522043959420682"
"Some worries","1988","35-65 y.","no degree/no degree yet","271","0.52043536384513","0.478415450644249","0.56245527704601"
"Some worries","1988","66 and older","lower secondary degree","356","0.450353092841188","0.414887627517546","0.485818558164829"
"Some worries","1988","66 and older","secondary school degree","80","0.496192361695375","0.420361277297376","0.572023446093374"
"Some worries","1988","66 and older","college entrance qualification","35","0.356503887378435","0.255858572377946","0.457149202378924"
"Some worries","1988","66 and older","Other degree","","","",""
"Some worries","1988","66 and older","no degree/no degree yet","","","",""
"No worries","1988","16-34 y.","lower secondary degree","104","0.0455569914517495","0.0351288959069765","0.0559850869965224"
"No worries","1988","16-34 y.","secondary school degree","","","",""
"No worries","1988","16-34 y.","college entrance qualification","","","",""
"No worries","1988","16-34 y.","Other degree","39","0.117915578299791","0.0803408765562468","0.155490280043335"
"No worries","1988","16-34 y.","no degree/no degree yet","40","0.077638985881201","0.048982951895374","0.106295019867028"
"No worries","1988","35-65 y.","lower secondary degree","103","0.0405723090647209","0.0329115929971823","0.0482330251322595"
"No worries","1988","35-65 y.","secondary school degree","","","",""
"No worries","1988","35-65 y.","college entrance qualification","","","",""
"No worries","1988","35-65 y.","Other degree","106","0.138253306375605","0.113825864693184","0.162680748058026"
"No worries","1988","35-65 y.","no degree/no degree yet","104","0.156232397663032","0.125694077202705","0.186770718123359"
"No worries","1988","66 and older","lower secondary degree","85","0.120158331999498","0.0969808420413583","0.143335821957637"
"No worries","1988","66 and older","secondary school degree","","","",""
"No worries","1988","66 and older","college entrance qualification","","","",""
"No worries","1988","66 and older","Other degree","","","",""
"No worries","1988","66 and older","no degree/no degree yet","","","",""
"Big worries","1989","16-34 y.","lower secondary degree","881","0.634852604609503","0.610405607946453","0.659299601272553"
"Big worries","1989","16-34 y.","secondary school degree","658","0.735665779498811","0.70696713265914","0.764364426338482"
"Big worries","1989","16-34 y.","college entrance qualification","496","0.814668655287528","0.784229971685698","0.845107338889358"
"Big worries","1989","16-34 y.","Other degree","98","0.435726610977688","0.374138023410707","0.497315198544669"
"Big worries","1989","16-34 y.","no degree/no degree yet","194","0.705578389104917","0.656771270973926","0.754385507235908"
"Big worries","1989","35-65 y.","lower secondary degree","1484","0.622083576790794","0.602709432480789","0.641457721100798"
"Big worries","1989","35-65 y.","secondary school degree","420","0.670708474422932","0.634040190509797","0.707376758336068"
"Big worries","1989","35-65 y.","college entrance qualification","322","0.671490556563543","0.629430077181117","0.713551035945969"
"Big worries","1989","35-65 y.","Other degree","329","0.441264154140713","0.405985796837061","0.476542511444366"
"Big worries","1989","35-65 y.","no degree/no degree yet","171","0.340846180111988","0.300145484518913","0.381546875705063"
"Big worries","1989","66 and older","lower secondary degree","355","0.484169850903561","0.448138702521623","0.520200999285498"
"Big worries","1989","66 and older","secondary school degree","91","0.538275886976167","0.462208261528476","0.614343512423857"
"Big worries","1989","66 and older","college entrance qualification","51","0.590546014414338","0.488385631862173","0.692706396966504"
"Big worries","1989","66 and older","Other degree","","","",""
"Big worries","1989","66 and older","no degree/no degree yet","","","",""
"Some worries","1989","16-34 y.","lower secondary degree","516","0.328188796312773","0.304346918745798","0.352030673879748"
"Some worries","1989","16-34 y.","secondary school degree","225","0.247328353580873","0.219249189230088","0.275407517931658"
"Some worries","1989","16-34 y.","college entrance qualification","120","0.176394492856985","0.14653633179396","0.20625265392001"
"Some worries","1989","16-34 y.","Other degree","117","0.444022742120351","0.382309332950437","0.505736151290264"
"Some worries","1989","16-34 y.","no degree/no degree yet","105","0.24224796409074","0.196368396998238","0.288127531183243"
"Some worries","1989","35-65 y.","lower secondary degree","847","0.345724822771173","0.326720789471707","0.36472885607064"
"Some worries","1989","35-65 y.","secondary school degree","202","0.313136283298808","0.276950715186303","0.349321851411312"
"Some worries","1989","35-65 y.","college entrance qualification","146","0.299994846072702","0.258956688951762","0.341033003193641"
"Some worries","1989","35-65 y.","Other degree","321","0.389803460008859","0.355152643092078","0.42445427692564"
"Some worries","1989","35-65 y.","no degree/no degree yet","240","0.42844903143073","0.385957117356424","0.470940945505035"
"Some worries","1989","66 and older","lower secondary degree","315","0.41504284048308","0.379517817663568","0.450567863302592"
"Some worries","1989","66 and older","secondary school degree","65","0.407374839100762","0.332403846129133","0.482345832072391"
"Some worries","1989","66 and older","college entrance qualification","37","0.405496609423076","0.303491043601372","0.507502175244779"
"Some worries","1989","66 and older","Other degree","","","",""
"Some worries","1989","66 and older","no degree/no degree yet","","","",""
"No worries","1989","16-34 y.","lower secondary degree","93","0.036958599077724","0.0273792679416003","0.0465379302138476"
"No worries","1989","16-34 y.","secondary school degree","","","",""
"No worries","1989","16-34 y.","college entrance qualification","","","",""
"No worries","1989","16-34 y.","Other degree","34","0.120250646901962","0.0798515547046262","0.160649739099297"
"No worries","1989","16-34 y.","no degree/no degree yet","36","0.0521736468043427","0.0283605611437217","0.0759867324649637"
"No worries","1989","35-65 y.","lower secondary degree","75","0.0321916004380328","0.0251387242925654","0.0392444765835002"
"No worries","1989","35-65 y.","secondary school degree","","","",""
"No worries","1989","35-65 y.","college entrance qualification","","","",""
"No worries","1989","35-65 y.","Other degree","111","0.168932385850427","0.142311015958344","0.195553755742511"
"No worries","1989","35-65 y.","no degree/no degree yet","110","0.230704788457282","0.19453016257587","0.266879414338694"
"No worries","1989","66 and older","lower secondary degree","69","0.100787308613359","0.0790822976365976","0.122492319590121"
"No worries","1989","66 and older","secondary school degree","","","",""
"No worries","1989","66 and older","college entrance qualification","","","",""
"No worries","1989","66 and older","Other degree","","","",""
"No worries","1989","66 and older","no degree/no degree yet","","","",""
"Big worries","1990","16-34 y.","lower secondary degree","970","0.637745395090057","0.614223271247346","0.661267518932769"
"Big worries","1990","16-34 y.","secondary school degree","1352","0.656815236591312","0.636671664281481","0.676958808901142"
"Big worries","1990","16-34 y.","college entrance qualification","621","0.793037989931435","0.765706130355883","0.820369849506988"
"Big worries","1990","16-34 y.","Other degree","105","0.447134486345745","0.385502392758529","0.50876657993296"
"Big worries","1990","16-34 y.","no degree/no degree yet","204","0.677459386686035","0.628133786372501","0.72678498699957"
"Big worries","1990","35-65 y.","lower secondary degree","2164","0.61077244474456","0.594728993737488","0.626815895751632"
"Big worries","1990","35-65 y.","secondary school degree","872","0.668988777180438","0.643997392891662","0.693980161469215"
"Big worries","1990","35-65 y.","college entrance qualification","541","0.698788389989537","0.666775986399418","0.730800793579655"
"Big worries","1990","35-65 y.","Other degree","364","0.485324447316999","0.450273042536694","0.520375852097304"
"Big worries","1990","35-65 y.","no degree/no degree yet","212","0.450711879383775","0.407780697366946","0.493643061400604"
"Big worries","1990","66 and older","lower secondary degree","510","0.449593720256971","0.42026326794382","0.478924172570123"
"Big worries","1990","66 and older","secondary school degree","105","0.483482051730902","0.417297151209007","0.549666952252797"
"Big worries","1990","66 and older","college entrance qualification","60","0.614551345025316","0.520559141174478","0.708543548876153"
"Big worries","1990","66 and older","Other degree","","","",""
"Big worries","1990","66 and older","no degree/no degree yet","","","",""
"Some worries","1990","16-34 y.","lower secondary degree","559","0.327991775401523","0.305016290816026","0.350967259987021"
"Some worries","1990","16-34 y.","secondary school degree","726","0.320785867839601","0.300981460340194","0.340590275339009"
"Some worries","1990","16-34 y.","college entrance qualification","214","0.199176987333166","0.172232822938057","0.226121151728275"
"Some worries","1990","16-34 y.","Other degree","119","0.488012239140183","0.426050552174265","0.5499739261061"
"Some worries","1990","16-34 y.","no degree/no degree yet","102","0.240222131527027","0.195141668195723","0.285302594858332"
"Some worries","1990","35-65 y.","lower secondary degree","1263","0.352468764855838","0.336748966713101","0.368188562998575"
"Some worries","1990","35-65 y.","secondary school degree","471","0.316441552019152","0.291741713288047","0.341141390750257"
"Some worries","1990","35-65 y.","college entrance qualification","239","0.288267103582999","0.256661386270118","0.31987282089588"
"Some worries","1990","35-65 y.","Other degree","319","0.406844994662475","0.372392461254711","0.441297528070239"
"Some worries","1990","35-65 y.","no degree/no degree yet","228","0.407532238569245","0.365135096047091","0.4499293810914"
"Some worries","1990","66 and older","lower secondary degree","485","0.430465346775327","0.401271177169596","0.459659516381058"
"Some worries","1990","66 and older","secondary school degree","98","0.424809956127003","0.359341958656958","0.490277953597048"
"Some worries","1990","66 and older","college entrance qualification","32","0.278850698977283","0.192248695178973","0.365452702775592"
"Some worries","1990","66 and older","Other degree","","","",""
"Some worries","1990","66 and older","no degree/no degree yet","","","",""
"No worries","1990","16-34 y.","lower secondary degree","75","0.0342628295084192","0.0253608416962454","0.043164817320593"
"No worries","1990","16-34 y.","secondary school degree","56","0.0223988955690874","0.0161205527249756","0.0286772384131992"
"No worries","1990","16-34 y.","college entrance qualification","","","",""
"No worries","1990","16-34 y.","Other degree","","","",""
"No worries","1990","16-34 y.","no degree/no degree yet","39","0.0823184817869374","0.0533161302616495","0.111320833312225"
"No worries","1990","35-65 y.","lower secondary degree","121","0.0367587903996023","0.0305671686295594","0.0429504121696453"
"No worries","1990","35-65 y.","secondary school degree","","","",""
"No worries","1990","35-65 y.","college entrance qualification","","","",""
"No worries","1990","35-65 y.","Other degree","98","0.107830558020526","0.0860776575672179","0.129583458473834"
"No worries","1990","35-65 y.","no degree/no degree yet","76","0.141755882046979","0.111660545633488","0.17185121846047"
"No worries","1990","66 and older","lower secondary degree","110","0.119940932967702","0.100784855960974","0.139097009974429"
"No worries","1990","66 and older","secondary school degree","","","",""
"No worries","1990","66 and older","college entrance qualification","","","",""
"No worries","1990","66 and older","Other degree","","","",""
