"plh0036","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","Employed","(Married) couple without C. ","805","0.580182953478334","0.555047711039935","0.605318195916734","1"
"Big worries","1984","Employed","1-pers.-HH","347","0.577442498370112","0.540011422330058","0.614873574410166","1"
"Big worries","1984","Employed","Couple + C. GT 16 ","664","0.572339014522463","0.545129379121962","0.599548649922963","1"
"Big worries","1984","Employed","Couple + C. LE 16 ","1100","0.549838463746003","0.528867325796299","0.570809601695707","1"
"Big worries","1984","Employed","Couple + C. LE and GT 16","510","0.510021355458595","0.480452829312552","0.539589881604638","1"
"Big worries","1984","Employed","Single parent ","174","0.549951982551131","0.497682249573568","0.602221715528693","1"
"Big worries","1984","Not Employed","(Married) couple without C. ","545","0.452866864418667","0.424726634695982","0.481007094141351","1"
"Big worries","1984","Not Employed","1-pers.-HH","272","0.398438577794218","0.360801829722523","0.436075325865913","1"
"Big worries","1984","Not Employed","Couple + C. GT 16 ","380","0.572906935252144","0.535700633556797","0.610113236947491","1"
"Big worries","1984","Not Employed","Couple + C. LE 16 ","427","0.53185652883917","0.498794401258573","0.564918656419768","1"
"Big worries","1984","Not Employed","Couple + C. LE and GT 16","300","0.579144135036303","0.539508576336021","0.618779693736586","1"
"Big worries","1984","Not Employed","Single parent ","121","0.51679096506412","0.452068458375924","0.581513471752316","1"
"No worries","1984","Not Employed","1-pers.-HH","104","0.168618691411308","0.139835138639631","0.197402244182986","3"
"No worries","1984","Not Employed","Couple + C. GT 16 ","55","0.0541684423424016","0.0371432009766559","0.0711936837081474","3"
"No worries","1984","Not Employed","Couple + C. LE and GT 16","67","0.0671090450886386","0.0470213118738317","0.0871967783034455","3"
"No worries","1984","Not Employed","Single parent ","25","","","","3"
"No worries","1984","Employed","(Married) couple without C. ","118","0.0502431225088358","0.0391177362933436","0.061368508724328","3"
"No worries","1984","Employed","1-pers.-HH","89","0.0902101805087043","0.0685015041307343","0.111918856886674","3"
