"plh0036","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1986","direct migration background","West Germany","517","0.160554424682208","0.146978180740122","0.174130668624293"
"No worries","1986","direct migration background","East Germany","","","",""
"No worries","1986","indirect migration background","West Germany","22","","",""
"No worries","1986","indirect migration background","East Germany","","","",""
"Big worries","1987","no migration background","West Germany","4505","0.596410530450376","0.585241307752729","0.607579753148023"
"Big worries","1987","no migration background","East Germany","","","",""
"Big worries","1987","direct migration background","West Germany","1103","0.44627870803443","0.427865995592031","0.464691420476829"
"Big worries","1987","direct migration background","East Germany","","","",""
"Big worries","1987","indirect migration background","West Germany","100","0.708038741911056","0.640867576831244","0.775209906990868"
"Big worries","1987","indirect migration background","East Germany","","","",""
"Some worries","1987","no migration background","West Germany","2602","0.357038088943782","0.346130461814887","0.367945716072678"
"Some worries","1987","no migration background","East Germany","","","",""
"Some worries","1987","direct migration background","West Germany","1262","0.438277959631608","0.419899689813607","0.456656229449608"
"Some worries","1987","direct migration background","East Germany","","","",""
"Some worries","1987","indirect migration background","West Germany","59","0.256132932073882","0.191645937981286","0.320619926166478"
"Some worries","1987","indirect migration background","East Germany","","","",""
"No worries","1987","no migration background","West Germany","305","0.0465513806058417","0.0417552023518717","0.0513475588598117"
"No worries","1987","no migration background","East Germany","","","",""
"No worries","1987","direct migration background","West Germany","435","0.115443332333962","0.103607022286684","0.127279642381241"
"No worries","1987","direct migration background","East Germany","","","",""
"No worries","1987","indirect migration background","West Germany","17","","",""
"No worries","1987","indirect migration background","East Germany","","","",""
"Big worries","1988","no migration background","West Germany","4100","0.571969864579832","0.560407682954051","0.583532046205613"
"Big worries","1988","no migration background","East Germany","","","",""
"Big worries","1988","direct migration background","West Germany","1041","0.455313005952665","0.436377328619999","0.474248683285331"
"Big worries","1988","direct migration background","East Germany","","","",""
"Big worries","1988","indirect migration background","West Germany","119","0.662269304400953","0.600196946933495","0.72434166186841"
"Big worries","1988","indirect migration background","East Germany","","","",""
"Some worries","1988","no migration background","West Germany","2629","0.380785751593048","0.36943886131405","0.392132641872047"
"Some worries","1988","no migration background","East Germany","","","",""
"Some worries","1988","direct migration background","West Germany","1262","0.449019219233433","0.430106542297211","0.467931896169655"
"Some worries","1988","direct migration background","East Germany","","","",""
"Some worries","1988","indirect migration background","West Germany","73","0.2634580477769","0.205641768641264","0.321274326912535"
"Some worries","1988","indirect migration background","East Germany","","","",""
"No worries","1988","no migration background","West Germany","306","0.0472443838271196","0.0422866649887877","0.0522021026654516"
"No worries","1988","no migration background","East Germany","","","",""
"No worries","1988","direct migration background","West Germany","354","0.0956677748139023","0.0844837234345137","0.106851826193291"
"No worries","1988","direct migration background","East Germany","","","",""
"No worries","1988","indirect migration background","West Germany","31","0.0742726478221475","0.0398573398054448","0.10868795583885"
"No worries","1988","indirect migration background","East Germany","","","",""
"Big worries","1989","no migration background","West Germany","4389","0.639161146331703","0.627737440336613","0.650584852326794"
"Big worries","1989","no migration background","East Germany","","","",""
"Big worries","1989","direct migration background","West Germany","1123","0.510634972152342","0.491289641875112","0.529980302429573"
"Big worries","1989","direct migration background","East Germany","","","",""
"Big worries","1989","indirect migration background","West Germany","144","0.636353189513335","0.57765465724614","0.695051721780529"
"Big worries","1989","indirect migration background","East Germany","","","",""
"Some worries","1989","no migration background","West Germany","2167","0.323139143291148","0.312014408382993","0.334263878199302"
"Some worries","1989","no migration background","East Germany","","","",""
"Some worries","1989","direct migration background","West Germany","1079","0.378804419883584","0.360031747385779","0.397577092381388"
"Some worries","1989","direct migration background","East Germany","","","",""
"Some worries","1989","indirect migration background","West Germany","90","0.290281123686967","0.234896295351456","0.345665952022479"
"Some worries","1989","indirect migration background","East Germany","","","",""
"No worries","1989","no migration background","West Germany","233","0.0376997103771492","0.0331689666082424","0.0422304541460561"
"No worries","1989","no migration background","East Germany","","","",""
"No worries","1989","direct migration background","West Germany","363","0.110560607964074","0.0984249648749123","0.122696251053236"
"No worries","1989","direct migration background","East Germany","","","",""
"No worries","1989","indirect migration background","West Germany","24","","",""
"No worries","1989","indirect migration background","East Germany","","","",""
"Big worries","1990","no migration background","West Germany","4239","0.630290956823026","0.6186643207791","0.641917592866952"
"Big worries","1990","no migration background","East Germany","2518","0.582854525495975","0.568099386684624","0.597609664307326"
"Big worries","1990","direct migration background","West Germany","1219","0.546319325706846","0.526877706660225","0.565760944753466"
"Big worries","1990","direct migration background","East Germany","84","0.55917795286044","0.477803750287901","0.64055215543298"
"Big worries","1990","indirect migration background","West Germany","158","0.623411810826292","0.567741652414376","0.679081969238208"
"Big worries","1990","indirect migration background","East Germany","2","","",""
"Some worries","1990","no migration background","West Germany","2112","0.32277250623251","0.311511711018878","0.334033301446142"
"Some worries","1990","no migration background","East Germany","1654","0.385600356848804","0.371035251309475","0.400165462388134"
"Some worries","1990","direct migration background","West Germany","1031","0.373810613236365","0.354917102167248","0.392704124305481"
"Some worries","1990","direct migration background","East Germany","57","0.416610502852532","0.335808061516704","0.497412944188359"
"Some worries","1990","indirect migration background","West Germany","99","0.305905613225505","0.25296309610624","0.358848130344769"
"Some worries","1990","indirect migration background","East Germany","","","",""
"No worries","1990","no migration background","West Germany","271","0.0469365369444646","0.0418424079874525","0.0520306659014767"
"No worries","1990","no migration background","East Germany","118","0.031545117655221","0.0263148343074511","0.0367754010029909"
"No worries","1990","direct migration background","West Germany","269","0.0798700610567899","0.0692836050662063","0.0904565170473736"
"No worries","1990","direct migration background","East Germany","2","","",""
"No worries","1990","indirect migration background","West Germany","34","0.0706825759482031","0.04123565972655","0.100129492169856"
"No worries","1990","indirect migration background","East Germany","","","",""
"Big worries","1991","no migration background","West Germany","3576","0.533489975295337","0.521469790469535","0.54551016012114"
"Big worries","1991","no migration background","East Germany","1843","0.458301748897564","0.442849256637065","0.473754241158063"
"Big worries","1991","direct migration background","West Germany","923","0.436015799360999","0.41649907930075","0.455532519421249"
"Big worries","1991","direct migration background","East Germany","63","0.440677212343869","0.35901982651997","0.522334598167768"
"Big worries","1991","indirect migration background","West Germany","170","0.588037803304502","0.536251529938113","0.63982407667089"
"Big worries","1991","indirect migration background","East Germany","2","","",""
"Some worries","1991","no migration background","West Germany","2721","0.415566478533824","0.403692251817507","0.427440705250141"
"Some worries","1991","no migration background","East Germany","2016","0.504371806371811","0.488865889070774","0.519877723672848"
"Some worries","1991","direct migration background","West Germany","1241","0.469695876249433","0.450053540674061","0.489338211824805"
"Some worries","1991","direct migration background","East Germany","71","0.488642438458412","0.406425395776283","0.570859481140541"
"Some worries","1991","indirect migration background","West Germany","140","0.342794870339462","0.292854589174108","0.392735151504816"
"Some worries","1991","indirect migration background","East Germany","1","","",""
"No worries","1991","no migration background","West Germany","320","0.0509435461708386","0.04564559277635","0.0562414995653272"
"No worries","1991","no migration background","East Germany","135","0.037326444730625","0.0314476012881052","0.0432052881731448"
"No worries","1991","direct migration background","West Germany","316","0.0942883243895675","0.0827870439609848","0.10578960481815"
"No worries","1991","direct migration background","East Germany","8","","",""
"No worries","1991","indirect migration background","West Germany","37","0.0691673263560361","0.0424698839984754","0.0958647687135968"
"No worries","1991","indirect migration background","East Germany","","","",""
"Big worries","1992","no migration background","West Germany","3956","0.591400365356219","0.579479307816197","0.603321422896241"
"Big worries","1992","no migration background","East Germany","2160","0.572628049086835","0.556915778940481","0.588340319233189"
"Big worries","1992","direct migration background","West Germany","1021","0.513817023654424","0.493812527373745","0.533821519935104"
"Big worries","1992","direct migration background","East Germany","101","0.704008874743586","0.629708243796785","0.778309505690388"
"Big worries","1992","indirect migration background","West Germany","218","0.604685251436198","0.556591457925406","0.65277904494699"
"Big worries","1992","indirect migration background","East Germany","5","","",""
"Some worries","1992","no migration background","West Germany","2360","0.369646899030209","0.357940846101476","0.381352951958943"
"Some worries","1992","no migration background","East Germany","1537","0.396247952396538","0.380712909921942","0.411782994871134"
"Some worries","1992","direct migration background","West Germany","1115","0.400300554732852","0.380690291598017","0.419910817867687"
"Some worries","1992","direct migration background","East Germany","44","0.295991125256414","0.221690494309612","0.370291756203215"
"Some worries","1992","indirect migration background","West Germany","146","0.31732326996846","0.27153952139626","0.363107018540659"
"Some worries","1992","indirect migration background","East Germany","4","","",""
"No worries","1992","no migration background","West Germany","216","0.0389527356135715","0.0342606453524606","0.0436448258746825"
"No worries","1992","no migration background","East Germany","111","0.0311239985166269","0.0256085426535119","0.0366394543797418"
"No worries","1992","direct migration background","West Germany","262","0.0858824216127239","0.0746680053431369","0.0970968378823109"
"No worries","1992","direct migration background","East Germany","","","",""
"No worries","1992","indirect migration background","West Germany","33","0.0779914785953425","0.0516133560172116","0.104369601173474"
"No worries","1992","indirect migration background","East Germany","","","",""
"Big worries","1993","no migration background","West Germany","3432","0.52006322948033","0.507894414405866","0.532232044554795"
"Big worries","1993","no migration background","East Germany","1773","0.479563241755541","0.46340244293563","0.495724040575451"
"Big worries","1993","direct migration background","West Germany","956","0.456405167405195","0.436180421838285","0.476629912972106"
"Big worries","1993","direct migration background","East Germany","75","0.514935125573285","0.430629340123354","0.599240911023216"
"Big worries","1993","indirect migration background","West Germany","233","0.549698997697383","0.504034403873456","0.595363591521309"
"Big worries","1993","indirect migration background","East Germany","8","","",""
"Some worries","1993","no migration background","West Germany","2802","0.437966728859937","0.425882198496622","0.450051259223253"
"Some worries","1993","no migration background","East Germany","1801","0.491176900477344","0.475005103688275","0.507348697266413"
"Some worries","1993","direct migration background","West Germany","1130","0.466688600293438","0.44643164543532","0.486945555151556"
"Some worries","1993","direct migration background","East Germany","55","0.436263123677617","0.352607781213919","0.519918466141314"
"Some worries","1993","indirect migration background","West Germany","196","0.417760546264214","0.372493704382267","0.463027388146161"
"Some worries","1993","indirect migration background","East Germany","6","","",""
"No worries","1993","no migration background","West Germany","241","0.0419700416597324","0.0370859090187442","0.0468541743007207"
"No worries","1993","no migration background","East Germany","97","0.0292598577671152","0.0238080127847428","0.0347117027494875"
"No worries","1993","direct migration background","West Germany","244","0.076906232301367","0.0660875639492219","0.0877249006535121"
"No worries","1993","direct migration background","East Germany","5","","",""
"No worries","1993","indirect migration background","West Germany","27","","",""
"No worries","1993","indirect migration background","East Germany","","","",""
"Big worries","1994","no migration background","West Germany","2613","0.399593937789359","0.387597441909987","0.41159043366873"
"Big worries","1994","no migration background","East Germany","1322","0.363979325533398","0.348284067335683","0.379674583731113"
"Big worries","1994","direct migration background","West Germany","706","0.378459595091302","0.358220561074121","0.398698629108484"
"Big worries","1994","direct migration background","East Germany","62","0.441115235043109","0.359735319171187","0.522495150915031"
"Big worries","1994","indirect migration background","West Germany","203","0.462173861181809","0.417432154726616","0.506915567637002"
"Big worries","1994","indirect migration background","East Germany","11","","",""
"Some worries","1994","no migration background","West Germany","3444","0.54203937623028","0.529836789111493","0.554241963349066"
"Some worries","1994","no migration background","East Germany","2110","0.583196063606059","0.567113040421861","0.599279086790257"
"Some worries","1994","direct migration background","West Germany","1225","0.523606277989159","0.502764691530444","0.544447864447874"
"Some worries","1994","direct migration background","East Germany","74","0.513500654942379","0.43158032304106","0.595420986843699"
"Some worries","1994","indirect migration background","West Germany","236","0.48852293718476","0.443664466599603","0.533381407769918"
"Some worries","1994","indirect migration background","East Germany","5","","",""
"No worries","1994","no migration background","West Germany","347","0.058366685980362","0.052624915152689","0.064108456808035"
"No worries","1994","no migration background","East Germany","178","0.0528246108605424","0.0455278880948526","0.0601213336262321"
"No worries","1994","direct migration background","West Germany","275","0.0979341269195388","0.0855309913292853","0.110337262509792"
"No worries","1994","direct migration background","East Germany","7","","",""
"No worries","1994","indirect migration background","West Germany","38","0.0493032016334309","0.0298743345005006","0.0687320687663611"
"No worries","1994","indirect migration background","East Germany","","","",""
"Big worries","1995","no migration background","West Germany","2941","0.450945182248604","0.438799964497202","0.463090400000005"
"Big worries","1995","no migration background","East Germany","1461","0.425724703443276","0.409388055471962","0.44206135141459"
"Big worries","1995","direct migration background","West Germany","962","0.416228012809099","0.397417615281025","0.435038410337173"
"Big worries","1995","direct migration background","East Germany","54","0.402104148600741","0.32088356231282","0.483324734888661"
"Big worries","1995","indirect migration background","West Germany","224","0.459359625612847","0.415458451058016","0.503260800167678"
"Big worries","1995","indirect migration background","East Germany","6","","",""
"Some worries","1995","no migration background","West Germany","3179","0.495501370212201","0.48329776915035","0.507704971274052"
"Some worries","1995","no migration background","East Germany","1920","0.533640708467381","0.517158202161261","0.550123214773501"
"Some worries","1995","direct migration background","West Germany","1399","0.489592618088559","0.470516649467616","0.508668586709501"
"Some worries","1995","direct migration background","East Germany","83","0.578270224004931","0.49646771562928","0.660072732380583"
"Some worries","1995","indirect migration background","West Germany","235","0.482156242373401","0.43813738539738","0.526175099349423"
"Some worries","1995","indirect migration background","East Germany","10","","",""
"No worries","1995","no migration background","West Germany","328","0.0535534475391952","0.0480583255189923","0.0590485695593981"
"No worries","1995","no migration background","East Germany","138","0.0406345880893425","0.0341111218847533","0.0471580542939316"
"No worries","1995","direct migration background","West Germany","277","0.0941793691023423","0.0830336090879065","0.105325129116778"
"No worries","1995","direct migration background","East Germany","3","","",""
"No worries","1995","indirect migration background","West Germany","36","0.0584841320137515","0.0378123299511195","0.0791559340763834"
"No worries","1995","indirect migration background","East Germany","","","",""
"Big worries","1996","no migration background","West Germany","2460","0.385504954130573","0.3735788074113","0.397431100849846"
"Big worries","1996","no migration background","East Germany","1273","0.372914346927018","0.356943741000841","0.388884952853196"
"Big worries","1996","direct migration background","West Germany","704","0.319259407937593","0.300833389447665","0.337685426427521"
"Big worries","1996","direct migration background","East Germany","59","0.384857987248048","0.304546719502836","0.465169254993259"
"Big worries","1996","indirect migration background","West Germany","201","0.437047854349612","0.394738990277241","0.479356718421982"
"Big worries","1996","indirect migration background","East Germany","11","","",""
"Some worries","1996","no migration background","West Germany","3551","0.551717831915438","0.53953185880591","0.563903805024965"
"Some worries","1996","no migration background","East Germany","2036","0.563023057004374","0.546641854974746","0.579404259034003"
"Some worries","1996","direct migration background","West Germany","1429","0.570214217185253","0.550647684627732","0.589780749742774"
"Some worries","1996","direct migration background","East Germany","75","0.562457732741204","0.480574781520595","0.644340683961812"
"Some worries","1996","indirect migration background","West Germany","265","0.496260001594883","0.453612952680365","0.538907050509402"
"Some worries","1996","indirect migration background","East Germany","9","","",""
"No worries","1996","no migration background","West Germany","387","0.0627772139539891","0.0568336298646633","0.0687207980433149"
"No worries","1996","no migration background","East Germany","213","0.0640625960686072","0.0559757517198906","0.0721494404173238"
"No worries","1996","direct migration background","West Germany","326","0.110526374877154","0.0981336066627607","0.122919143091548"
"No worries","1996","direct migration background","East Germany","7","","",""
"No worries","1996","indirect migration background","West Germany","62","0.066692144055505","0.0454116880345547","0.0879726000764553"
"No worries","1996","indirect migration background","East Germany","","","",""
"Big worries","1997","no migration background","West Germany","2224","0.35400209499506","0.34222342894467","0.365780761045449"
"Big worries","1997","no migration background","East Germany","1221","0.371255193090845","0.355210004430045","0.387300381751644"
"Big worries","1997","direct migration background","West Germany","650","0.312314462883364","0.293557277919441","0.331071647847287"
"Big worries","1997","direct migration background","East Germany","59","0.389784494196742","0.306586084639897","0.472982903753586"
"Big worries","1997","indirect migration background","West Germany","194","0.380389672749313","0.339779428506039","0.420999916992587"
"Big worries","1997","indirect migration background","East Germany","10","","",""
"Some worries","1997","no migration background","West Germany","3617","0.567064488968451","0.55486039709008","0.579268580846822"
"Some worries","1997","no migration background","East Germany","2023","0.559998512156678","0.543513401645024","0.576483622668332"
"Some worries","1997","direct migration background","West Germany","1345","0.566837590510443","0.546782188605307","0.586892992415579"
"Some worries","1997","direct migration background","East Germany","65","0.535470037592719","0.450388451288561","0.620551623896877"
"Some worries","1997","indirect migration background","West Germany","293","0.544076909075035","0.502415125335217","0.585738692814853"
"Some worries","1997","indirect migration background","East Germany","12","","",""
"No worries","1997","no migration background","West Germany","491","0.0789334160364893","0.0722921083631411","0.0855747237098374"
"No worries","1997","no migration background","East Germany","239","0.068746294752477","0.0603433790153229","0.0771492104896311"
"No worries","1997","direct migration background","West Germany","350","0.120847946606193","0.107655410160589","0.134040483051796"
"No worries","1997","direct migration background","East Germany","8","","",""
"No worries","1997","indirect migration background","West Germany","62","0.0755334181756521","0.0534291013681114","0.0976377349831928"
"No worries","1997","indirect migration background","East Germany","","","",""
"Big worries","1998","no migration background","West Germany","2593","0.347881473412327","0.337122094420116","0.358640852404537"
"Big worries","1998","no migration background","East Germany","1136","0.319829569159317","0.304847570517835","0.334811567800799"
"Big worries","1998","direct migration background","West Germany","614","0.297049821551499","0.278317702957623","0.315781940145374"
"Big worries","1998","direct migration background","East Germany","49","0.34853304848516","0.262919442946694","0.434146654023626"
"Big worries","1998","indirect migration background","West Germany","177","0.34820030473773","0.309328756887456","0.387071852588004"
"Big worries","1998","indirect migration background","East Germany","8","","",""
"Some worries","1998","no migration background","West Germany","4392","0.575919941044223","0.564756109627402","0.587083772461043"
"Some worries","1998","no migration background","East Germany","2354","0.619819968726942","0.604226992892269","0.635412944561614"
"Some worries","1998","direct migration background","West Germany","1362","0.575571650583815","0.5553106043419","0.59583269682573"
"Some worries","1998","direct migration background","East Germany","63","0.575317760446533","0.486508030309337","0.66412749058373"
"Some worries","1998","indirect migration background","West Germany","342","0.580891172696578","0.540631431669142","0.621150913724015"
"Some worries","1998","indirect migration background","East Germany","16","","",""
"No worries","1998","no migration background","West Germany","543","0.0761985855434508","0.0702052160615654","0.0821919550253361"
"No worries","1998","no migration background","East Germany","233","0.0603504621137415","0.0527011069640429","0.0679998172634402"
"No worries","1998","direct migration background","West Germany","310","0.127378527864686","0.113711595716654","0.141045460012719"
"No worries","1998","direct migration background","East Germany","7","","",""
"No worries","1998","indirect migration background","West Germany","58","0.0709085225656913","0.0499655347095913","0.0918515104217913"
"No worries","1998","indirect migration background","East Germany","2","","",""
"Big worries","1999","no migration background","West Germany","1682","0.236907999460971","0.227107973562549","0.246708025359393"
"Big worries","1999","no migration background","East Germany","788","0.227197942921326","0.213635779656974","0.240760106185678"
"Big worries","1999","direct migration background","West Germany","426","0.223231174560521","0.205425502077544","0.241036847043498"
"Big worries","1999","direct migration background","East Germany","27","","",""
"Big worries","1999","indirect migration background","West Germany","131","0.255860808922499","0.220441279505935","0.291280338339062"
"Big worries","1999","indirect migration background","East Germany","6","","",""
"Some worries","1999","no migration background","West Germany","4685","0.644777916606714","0.63374719393031","0.655808639283119"
"Some worries","1999","no migration background","East Germany","2445","0.658682313146403","0.643335788758373","0.674028837534433"
"Some worries","1999","direct migration background","West Germany","1284","0.612964665345749","0.592137599364715","0.633791731326782"
"Some worries","1999","direct migration background","East Germany","71","0.670632039174697","0.582401757345178","0.758862321004217"
"Some worries","1999","indirect migration background","West Germany","336","0.593452368424632","0.553580878475862","0.633323858373403"
"Some worries","1999","indirect migration background","East Germany","13","","",""
"No worries","1999","no migration background","West Germany","864","0.118314083932315","0.110869780192761","0.125758387671868"
"No worries","1999","no migration background","East Germany","434","0.114119743932271","0.103828673712929","0.124410814151612"
"No worries","1999","direct migration background","West Germany","391","0.16380416009373","0.147978875469224","0.179629444718236"
"No worries","1999","direct migration background","East Germany","11","","",""
"No worries","1999","indirect migration background","West Germany","116","0.150686822652869","0.121647573523114","0.179726071782624"
"No worries","1999","indirect migration background","East Germany","3","","",""
"Big worries","2000","no migration background","West Germany","3872","0.274103866223181","0.266786242616717","0.281421489829645"
"Big worries","2000","no migration background","East Germany","1518","0.28136731616826","0.269643317942421","0.293091314394099"
"Big worries","2000","direct migration background","West Germany","669","0.221039723464371","0.206574382897624","0.235505064031118"
"Big worries","2000","direct migration background","East Germany","43","0.309251706294186","0.235533360713276","0.382970051875095"
"Big worries","2000","indirect migration background","West Germany","208","0.2819416685156","0.250704013386011","0.313179323645189"
"Big worries","2000","indirect migration background","East Germany","10","","",""
"Some worries","2000","no migration background","West Germany","8455","0.586462606620117","0.578383696045469","0.594541517194765"
"Some worries","2000","no migration background","East Germany","3486","0.60623949439678","0.593500837888168","0.618978150905392"
"Some worries","2000","direct migration background","West Germany","1762","0.55554530036695","0.538222849686916","0.572867751046983"
"Some worries","2000","direct migration background","East Germany","94","0.619011310013249","0.541553546861294","0.696469073165204"
"Some worries","2000","indirect migration background","West Germany","408","0.526074954767521","0.491409446384023","0.560740463151019"
"Some worries","2000","indirect migration background","East Germany","15","","",""
"No worries","2000","no migration background","West Germany","1947","0.139433527156702","0.133750875135645","0.145116179177758"
"No worries","2000","no migration background","East Germany","647","0.11239318943496","0.104158148769452","0.120628230100468"
"No worries","2000","direct migration background","West Germany","730","0.223414976168679","0.208894311722972","0.237935640614387"
"No worries","2000","direct migration background","East Germany","14","","",""
"No worries","2000","indirect migration background","West Germany","181","0.191983376716879","0.164639449390287","0.219327304043471"
"No worries","2000","indirect migration background","East Germany","1","","",""
"Big worries","2001","no migration background","West Germany","3317","0.258652480844743","0.251101508401834","0.266203453287651"
"Big worries","2001","no migration background","East Germany","1342","0.257842409116666","0.246041988108271","0.269642830125061"
"Big worries","2001","direct migration background","West Germany","558","0.21229665030255","0.197141690985235","0.227451609619866"
"Big worries","2001","direct migration background","East Germany","41","0.330272196034046","0.247156947670768","0.413387444397324"
"Big worries","2001","indirect migration background","West Germany","189","0.261936653759967","0.230363721985113","0.293509585534821"
"Big worries","2001","indirect migration background","East Germany","7","","",""
"Some worries","2001","no migration background","West Germany","7790","0.600292552362536","0.591845868504626","0.608739236220446"
"Some worries","2001","no migration background","East Germany","3300","0.623355267565812","0.610284351499112","0.636426183632513"
"Some worries","2001","direct migration background","West Germany","1596","0.561482092617154","0.54309286538858","0.579871319845728"
"Some worries","2001","direct migration background","East Germany","66","0.539404644126778","0.451317474981557","0.627491813271999"
"Some worries","2001","indirect migration background","West Germany","397","0.559176964419679","0.523525552742906","0.594828376096453"
"Some worries","2001","indirect migration background","East Germany","16","","",""
"No worries","2001","no migration background","West Germany","1812","0.141054966792721","0.135052766000981","0.147057167584461"
"No worries","2001","no migration background","East Germany","637","0.118802323317522","0.110074189448782","0.127530457186261"
"No worries","2001","direct migration background","West Germany","643","0.226221257080296","0.210716071777272","0.24172644238332"
"No worries","2001","direct migration background","East Germany","16","","",""
"No worries","2001","indirect migration background","West Germany","159","0.178886381820354","0.151365634547153","0.206407129093554"
"No worries","2001","indirect migration background","East Germany","2","","",""
"Big worries","2002","no migration background","West Germany","3262","0.238019408709787","0.231007665821451","0.245031151598123"
"Big worries","2002","no migration background","East Germany","1189","0.237709024273941","0.22623471214014","0.249183336407741"
"Big worries","2002","direct migration background","West Germany","533","0.21520570211629","0.199637849477914","0.230773554754666"
"Big worries","2002","direct migration background","East Germany","30","0.271501532595276","0.190218549329015","0.352784515861536"
"Big worries","2002","indirect migration background","West Germany","171","0.249393555022283","0.218470105883742","0.280317004160824"
"Big worries","2002","indirect migration background","East Germany","4","","",""
"Some worries","2002","no migration background","West Germany","8723","0.61134328721011","0.603317761275807","0.619368813144412"
"Some worries","2002","no migration background","East Germany","3349","0.617660818404131","0.604561675948762","0.6307599608595"
"Some worries","2002","direct migration background","West Germany","1579","0.567380725663833","0.548612892813495","0.586148558514171"
"Some worries","2002","direct migration background","East Germany","67","0.565299379411201","0.474698261730442","0.65590049709196"
"Some worries","2002","indirect migration background","West Germany","420","0.550673680831034","0.515121417029663","0.586225944632406"
"Some worries","2002","indirect migration background","East Germany","18","","",""
"No worries","2002","no migration background","West Germany","2186","0.150637304080104","0.144748044450642","0.156526563709565"
"No worries","2002","no migration background","East Germany","749","0.144630157321928","0.135149251504038","0.154111063139819"
"No worries","2002","direct migration background","West Germany","565","0.217413572219877","0.201788091505314","0.23303905293444"
"No worries","2002","direct migration background","East Germany","18","","",""
"No worries","2002","indirect migration background","West Germany","161","0.199932764146683","0.171347355921244","0.228518172372121"
"No worries","2002","indirect migration background","East Germany","2","","",""
"Big worries","2003","no migration background","West Germany","3138","0.248635104987675","0.241360240299545","0.255909969675804"
"Big worries","2003","no migration background","East Germany","1304","0.268668938644553","0.256631428897073","0.280706448392032"
"Big worries","2003","direct migration background","West Germany","521","0.222405747236133","0.206133509364143","0.238677985108124"
"Big worries","2003","direct migration background","East Germany","37","0.350218485138522","0.258973994693932","0.441462975583111"
