"plh0174","year","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1984","no migration background","499","0.0919145860082206","0.08429112529183","0.0995380467246111","9"
"0 Completely dissatisfied","1985","no migration background","42","0.00947547024761493","0.00667886845306122","0.0122720720421686","0"
"0 Completely dissatisfied","1985","direct migration background","17","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1985","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","14","","","","1"
"1 on Scale 1 to 10","1985","no migration background","30","0.00654662455233382","0.00421864001888664","0.00887460908578101","1"
"10 Completely satisfied","1985","no migration background","800","0.178746861160281","0.167686855183484","0.189806867137078","10"
"10 Completely satisfied","1985","direct migration background","300","0.173128481910649","0.155431911350607","0.190825052470691","10"
"10 Completely satisfied","1985","indirect migration background","11","","","","10"
"2 on Scale 1 to 10","1985","direct migration background","41","0.0149031463548418","0.00923600188010739","0.0205702908295763","2"
"2 on Scale 1 to 10","1985","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1985","no migration background","71","0.0161538293958089","0.0125146876313908","0.019792971160227","2"
"3 on Scale 1 to 10","1985","direct migration background","73","0.0419171311596903","0.0325440333627053","0.0512902289566752","3"
"3 on Scale 1 to 10","1985","no migration background","171","0.0363456664392461","0.0309432931931125","0.0417480396853797","3"
"3 on Scale 1 to 10","1985","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","1985","no migration background","238","0.0512223121985232","0.0448586158408852","0.0575860085561613","4"
"4 on Scale 1 to 10","1985","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1985","direct migration background","94","0.0569257978730234","0.0460886916346368","0.0677629041114101","4"
"5 on Scale 1 to 10","1985","no migration background","800","0.17285542354484","0.161940270063252","0.183770577026427","5"
"5 on Scale 1 to 10","1985","direct migration background","269","0.160520565074975","0.143351122088742","0.177690008061208","5"
"5 on Scale 1 to 10","1985","indirect migration background","10","","","","5"
"6 on Scale 1 to 10","1985","no migration background","462","0.0987789160708047","0.0901660949366715","0.107391737204938","6"
"6 on Scale 1 to 10","1985","direct migration background","161","0.104795714636596","0.0904699215791201","0.119121507694071","6"
"6 on Scale 1 to 10","1985","indirect migration background","5","","","","6"
"7 on Scale 1 to 10","1985","no migration background","711","0.15110173497699","0.140763172018229","0.16144029793575","7"
"7 on Scale 1 to 10","1985","indirect migration background","13","","","","7"
"7 on Scale 1 to 10","1985","direct migration background","242","0.135639706143914","0.119624716595034","0.151654695692795","7"
"8 on Scale 1 to 10","1985","indirect migration background","13","","","","8"
"8 on Scale 1 to 10","1985","direct migration background","382","0.208480111395136","0.189480309776991","0.227479913013281","8"
"8 on Scale 1 to 10","1985","no migration background","886","0.191953424990797","0.180584647724269","0.203322202257324","8"
"9 on Scale 1 to 10","1985","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1985","no migration background","399","0.0868197364227613","0.0786917097871717","0.094947763058351","9"
"9 on Scale 1 to 10","1985","direct migration background","163","0.0832474799850126","0.0703264409263227","0.0961685190437025","9"
"0 Completely dissatisfied","1986","no migration background","33","0.0064181412943901","0.0041021386614289","0.0087341439273513","0"
"0 Completely dissatisfied","1986","direct migration background","18","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1986","no migration background","34","0.0070450944568143","0.00461937395834379","0.00947081495528481","1"
"1 on Scale 1 to 10","1986","direct migration background","11","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","1","","","","1"
"10 Completely satisfied","1986","direct migration background","243","0.136516784763513","0.120370665450621","0.152662904076406","10"
"10 Completely satisfied","1986","no migration background","641","0.147661250409388","0.137372278710823","0.157950222107952","10"
"10 Completely satisfied","1986","indirect migration background","14","","","","10"
"2 on Scale 1 to 10","1986","no migration background","90","0.0202192822250293","0.0161372174071164","0.0243013470429421","2"
"2 on Scale 1 to 10","1986","direct migration background","39","0.0170590403661209","0.0109694343371349","0.0231486463951069","2"
"2 on Scale 1 to 10","1986","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1986","direct migration background","68","0.0388166713822525","0.0297330203398395","0.0479003224246654","3"
"3 on Scale 1 to 10","1986","no migration background","165","0.0370291526138421","0.031552552364346","0.0425057528633382","3"
"3 on Scale 1 to 10","1986","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1986","no migration background","249","0.053721328594276","0.0471822661699189","0.0602603910186332","4"
"4 on Scale 1 to 10","1986","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1986","direct migration background","102","0.0646556671256737","0.0530908907330757","0.0762204435182717","4"
"5 on Scale 1 to 10","1986","no migration background","775","0.168573351181687","0.157715621735624","0.179431080627751","5"
"5 on Scale 1 to 10","1986","direct migration background","269","0.164158237364251","0.146738501909029","0.181577972819473","5"
"5 on Scale 1 to 10","1986","indirect migration background","22","","","","5"
"6 on Scale 1 to 10","1986","no migration background","479","0.101891888610968","0.0931185134512373","0.110665263770698","6"
"6 on Scale 1 to 10","1986","direct migration background","191","0.0917512709913406","0.0781757462455632","0.105326795737118","6"
"6 on Scale 1 to 10","1986","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","1986","no migration background","699","0.147558531495595","0.137272519375043","0.157844543616148","7"
"7 on Scale 1 to 10","1986","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1986","direct migration background","255","0.147969710873814","0.131271801048871","0.164667620698757","7"
"8 on Scale 1 to 10","1986","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1986","direct migration background","374","0.225928187521077","0.206261826042581","0.245594548999574","8"
"8 on Scale 1 to 10","1986","no migration background","1005","0.222589290013687","0.210524771977441","0.234653808049933","8"
"9 on Scale 1 to 10","1986","indirect migration background","7","","","","9"
"9 on Scale 1 to 10","1986","no migration background","397","0.0872926891043229","0.0791063960776994","0.0954789821309464","9"
"9 on Scale 1 to 10","1986","direct migration background","167","0.0949102676163554","0.0811270504191945","0.108693484813516","9"
"0 Completely dissatisfied","1987","no migration background","19","","","","0"
"0 Completely dissatisfied","1987","direct migration background","9","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1987","no migration background","15","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","direct migration background","16","","","","1"
"10 Completely satisfied","1987","no migration background","632","0.144787085318742","0.13455465582917","0.155019514808314","10"
"10 Completely satisfied","1987","direct migration background","212","0.124737386090008","0.109094741034383","0.140380031145633","10"
"10 Completely satisfied","1987","indirect migration background","11","","","","10"
"2 on Scale 1 to 10","1987","no migration background","84","0.0184778709829114","0.0145617803397984","0.0223939616260244","2"
"2 on Scale 1 to 10","1987","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","1987","direct migration background","39","0.0103725012634899","0.00557604699927618","0.0151689555277036","2"
"3 on Scale 1 to 10","1987","direct migration background","66","0.0338070956207025","0.0252509427561554","0.0423632484852496","3"
"3 on Scale 1 to 10","1987","no migration background","146","0.0318653111328761","0.0267578661753373","0.0369727560904149","3"
"3 on Scale 1 to 10","1987","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1987","no migration background","231","0.050498642358963","0.0441312095796237","0.0568660751383024","4"
"4 on Scale 1 to 10","1987","direct migration background","98","0.0511823312553158","0.0407496942775583","0.0616149682330734","4"
"4 on Scale 1 to 10","1987","indirect migration background","9","","","","4"
"5 on Scale 1 to 10","1987","direct migration background","256","0.152000101157083","0.135003482874943","0.168996719439223","5"
"5 on Scale 1 to 10","1987","no migration background","748","0.164194603521586","0.153422295880309","0.174966911162864","5"
"5 on Scale 1 to 10","1987","indirect migration background","18","","","","5"
"6 on Scale 1 to 10","1987","direct migration background","207","0.128493741103076","0.112651415888014","0.144336066318137","6"
"6 on Scale 1 to 10","1987","no migration background","532","0.114746589625517","0.105478709234472","0.124014470016562","6"
"6 on Scale 1 to 10","1987","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","1987","no migration background","708","0.155010539834554","0.144486487892146","0.165534591776962","7"
"7 on Scale 1 to 10","1987","direct migration background","320","0.162509774540495","0.145044625358021","0.179974923722968","7"
"7 on Scale 1 to 10","1987","indirect migration background","17","","","","7"
"8 on Scale 1 to 10","1987","direct migration background","357","0.220542248869376","0.200913850137071","0.240170647601681","8"
"8 on Scale 1 to 10","1987","indirect migration background","22","","","","8"
"8 on Scale 1 to 10","1987","no migration background","965","0.213917138886462","0.201992817381287","0.225841460391637","8"
"9 on Scale 1 to 10","1987","indirect migration background","10","","","","9"
"9 on Scale 1 to 10","1987","no migration background","463","0.098616644235625","0.0899468937262613","0.107286394744989","9"
"9 on Scale 1 to 10","1987","direct migration background","134","0.098719456912457","0.0845981770956042","0.11284073672931","9"
"0 Completely dissatisfied","1988","no migration background","23","","","","0"
"0 Completely dissatisfied","1988","direct migration background","10","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1988","no migration background","33","0.00848927011733195","0.00575248340792932","0.0112260568267346","1"
"1 on Scale 1 to 10","1988","direct migration background","4","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","","","","","1"
"10 Completely satisfied","1988","no migration background","545","0.131362374525426","0.121285824150733","0.141438924900119","10"
"10 Completely satisfied","1988","direct migration background","203","0.11918760107408","0.103638427308411","0.13473677483975","10"
"10 Completely satisfied","1988","indirect migration background","13","","","","10"
"2 on Scale 1 to 10","1988","no migration background","87","0.0217516468276762","0.0174002599169976","0.0261030337383548","2"
"2 on Scale 1 to 10","1988","direct migration background","35","0.0229856551694631","0.0157939979106029","0.0301773124283234","2"
"2 on Scale 1 to 10","1988","indirect migration background","4","","","","2"
"3 on Scale 1 to 10","1988","direct migration background","88","0.0494043661175861","0.0390044307281295","0.0598043015070427","3"
"3 on Scale 1 to 10","1988","no migration background","136","0.0326054214988535","0.0273075209604745","0.0379033220372324","3"
"3 on Scale 1 to 10","1988","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1988","no migration background","233","0.0546464817410501","0.0478663943405947","0.0614265691415055","4"
"4 on Scale 1 to 10","1988","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","77","0.0466402712286391","0.0365207724359637","0.0567597700213144","4"
"5 on Scale 1 to 10","1988","direct migration background","268","0.174402734878547","0.15619269754435","0.192612772212743","5"
"5 on Scale 1 to 10","1988","indirect migration background","32","0.368264307651809","0.284705809026566","0.451822806277053","5"
"5 on Scale 1 to 10","1988","no migration background","754","0.177881733089307","0.166474248473275","0.189289217705339","5"
"6 on Scale 1 to 10","1988","no migration background","507","0.11112292732383","0.101747744283073","0.120498110364587","6"
"6 on Scale 1 to 10","1988","direct migration background","215","0.10929004738572","0.0943170576271444","0.124263037144296","6"
"6 on Scale 1 to 10","1988","indirect migration background","12","","","","6"
"7 on Scale 1 to 10","1988","direct migration background","278","0.169774570783942","0.151757490898899","0.187791650668984","7"
"7 on Scale 1 to 10","1988","no migration background","715","0.161775858712946","0.150791011876454","0.172760705549438","7"
"7 on Scale 1 to 10","1988","indirect migration background","22","","","","7"
"8 on Scale 1 to 10","1988","no migration background","922","0.212589798987143","0.20038505157469","0.224794546399597","8"
"8 on Scale 1 to 10","1988","indirect migration background","26","","","","8"
"8 on Scale 1 to 10","1988","direct migration background","372","0.23745799004189","0.217037067924607","0.257878912159172","8"
"9 on Scale 1 to 10","1988","indirect migration background","10","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","118","0.0671942638908499","0.055179595954287","0.0792089318274128","9"
"9 on Scale 1 to 10","1988","no migration background","362","0.0816708941882553","0.0735014991628426","0.089840289213668","9"
"0 Completely dissatisfied","1989","no migration background","30","0.00806744513437053","0.0053939927595327","0.0107408975092084","0"
"0 Completely dissatisfied","1989","direct migration background","10","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1989","no migration background","36","0.00844993216848001","0.00571436548776201","0.011185498849198","1"
"1 on Scale 1 to 10","1989","direct migration background","11","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","3","","","","1"
"10 Completely satisfied","1989","direct migration background","199","0.121887310197623","0.106005183287298","0.137769437107947","10"
"10 Completely satisfied","1989","no migration background","480","0.118165921555542","0.108518684907681","0.127813158203402","10"
"10 Completely satisfied","1989","indirect migration background","12","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","35","0.019059892660173","0.0124219154057316","0.0256978699146145","2"
"2 on Scale 1 to 10","1989","no migration background","65","0.0156915505822872","0.0119773794783911","0.0194057216861834","2"
"3 on Scale 1 to 10","1989","direct migration background","57","0.0382240052765929","0.0289159414725586","0.0475320690806271","3"
"3 on Scale 1 to 10","1989","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1989","no migration background","189","0.04249813120464","0.036469508547986","0.048526753861294","3"
"4 on Scale 1 to 10","1989","no migration background","235","0.0546440918130003","0.0478515448885724","0.0614366387374282","4"
"4 on Scale 1 to 10","1989","indirect migration background","12","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","100","0.0630617006933814","0.0512614122210805","0.0748619891656822","4"
"5 on Scale 1 to 10","1989","no migration background","808","0.183432378255981","0.171865998537089","0.194998757974872","5"
"5 on Scale 1 to 10","1989","indirect migration background","31","0.218816968090115","0.148551948879701","0.289081987300529","5"
"5 on Scale 1 to 10","1989","direct migration background","325","0.218051749337766","0.198005963665393","0.23809753501014","5"
"6 on Scale 1 to 10","1989","indirect migration background","18","","","","6"
"6 on Scale 1 to 10","1989","no migration background","496","0.112905845808765","0.103447690466381","0.122364001151149","6"
"6 on Scale 1 to 10","1989","direct migration background","190","0.114579765831908","0.0991171496703335","0.130042381993483","6"
"7 on Scale 1 to 10","1989","direct migration background","286","0.16519849745687","0.14717043946923","0.18322655544451","7"
"7 on Scale 1 to 10","1989","indirect migration background","19","","","","7"
"7 on Scale 1 to 10","1989","no migration background","674","0.156086221358462","0.145239594696393","0.16693284802053","7"
"8 on Scale 1 to 10","1989","no migration background","950","0.223788232690188","0.211332418982482","0.236244046397893","8"
"8 on Scale 1 to 10","1989","direct migration background","305","0.189024475780984","0.170017317839696","0.208031633722272","8"
"8 on Scale 1 to 10","1989","indirect migration background","23","","","","8"
"9 on Scale 1 to 10","1989","no migration background","338","0.0762702494282853","0.0683376884605503","0.0842028103960204","9"
"9 on Scale 1 to 10","1989","direct migration background","112","0.0637023411299658","0.0518463202832996","0.075558361976632","9"
"9 on Scale 1 to 10","1989","indirect migration background","7","","","","9"
"0 Completely dissatisfied","1990","no migration background","28","","","","0"
"0 Completely dissatisfied","1990","direct migration background","25","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","41","0.00992859411108215","0.00702985790978378","0.0128273303123805","1"
"1 on Scale 1 to 10","1990","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","1","","","","1"
"10 Completely satisfied","1990","no migration background","465","0.105761809086548","0.0967705067908117","0.114753111382284","10"
"10 Completely satisfied","1990","direct migration background","194","0.104121963739249","0.0896840057926","0.118559921685898","10"
"10 Completely satisfied","1990","indirect migration background","21","","","","10"
"2 on Scale 1 to 10","1990","direct migration background","35","0.0179772589731711","0.0116962030152678","0.0242583149310744","2"
"2 on Scale 1 to 10","1990","no migration background","81","0.018936500465061","0.0149514853091488","0.0229215156209732","2"
"2 on Scale 1 to 10","1990","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","1990","no migration background","183","0.0407481017997254","0.0349677857911838","0.046528417808267","3"
"3 on Scale 1 to 10","1990","direct migration background","70","0.0380486521123494","0.0290047397641465","0.0470925644605523","3"
"3 on Scale 1 to 10","1990","indirect migration background","5","","","","3"
"4 on Scale 1 to 10","1990","no migration background","239","0.052356111565845","0.0458437600811267","0.0588684630505634","4"
"4 on Scale 1 to 10","1990","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","107","0.0612769394360936","0.0499391750130295","0.0726147038591577","4"
"5 on Scale 1 to 10","1990","no migration background","808","0.181286210862091","0.170022538859854","0.192549882864327","5"
"5 on Scale 1 to 10","1990","indirect migration background","37","0.206157171337813","0.146727329271932","0.265587013403694","5"
"5 on Scale 1 to 10","1990","direct migration background","313","0.187446281172822","0.168997205672059","0.205895356673586","5"
"6 on Scale 1 to 10","1990","no migration background","527","0.117136485977296","0.107734395259994","0.126538576694599","6"
"6 on Scale 1 to 10","1990","indirect migration background","24","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","206","0.120878812915702","0.105468565223839","0.136289060607566","6"
"7 on Scale 1 to 10","1990","indirect migration background","27","","","","7"
"7 on Scale 1 to 10","1990","no migration background","788","0.169419223551315","0.158451819639453","0.180386627463177","7"
"7 on Scale 1 to 10","1990","direct migration background","315","0.186443876816805","0.168032851544005","0.204854902089606","7"
"8 on Scale 1 to 10","1990","direct migration background","308","0.183850304465767","0.165538664500462","0.202161944431072","8"
"8 on Scale 1 to 10","1990","no migration background","968","0.216854106990855","0.204805503283263","0.228902710698446","8"
"8 on Scale 1 to 10","1990","indirect migration background","33","0.264781405783177","0.19996423466725","0.329598576899104","8"
"9 on Scale 1 to 10","1990","indirect migration background","21","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","141","0.0857985891906156","0.0725591018219056","0.0990380765593257","9"
"9 on Scale 1 to 10","1990","no migration background","366","0.0811007292476961","0.0731193510547423","0.08908210744065","9"
"0 Completely dissatisfied","1991","no migration background","","","","","0"
"0 Completely dissatisfied","1991","direct migration background","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","no migration background","","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","","","","","1"
"10 Completely satisfied","1991","no migration background","","","","","10"
"10 Completely satisfied","1991","direct migration background","","","","","10"
"10 Completely satisfied","1991","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1991","direct migration background","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","no migration background","","","","","2"
"3 on Scale 1 to 10","1991","no migration background","","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1991","no migration background","","","","","4"
"4 on Scale 1 to 10","1991","direct migration background","","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1991","no migration background","","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1991","direct migration background","","","","","5"
"6 on Scale 1 to 10","1991","no migration background","","","","","6"
"6 on Scale 1 to 10","1991","direct migration background","","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1991","no migration background","","","","","7"
"7 on Scale 1 to 10","1991","direct migration background","","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1991","direct migration background","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1991","no migration background","","","","","8"
"9 on Scale 1 to 10","1991","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1991","direct migration background","","","","","9"
"9 on Scale 1 to 10","1991","no migration background","","","","","9"
"0 Completely dissatisfied","1992","no migration background","","","","","0"
"0 Completely dissatisfied","1992","direct migration background","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","","","","","1"
"10 Completely satisfied","1992","no migration background","","","","","10"
"10 Completely satisfied","1992","direct migration background","","","","","10"
"10 Completely satisfied","1992","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1992","no migration background","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","","","","","3"
"4 on Scale 1 to 10","1992","direct migration background","","","","","4"
"4 on Scale 1 to 10","1992","no migration background","","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1992","no migration background","","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","","","","","5"
"6 on Scale 1 to 10","1992","no migration background","","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1992","no migration background","","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","","","","","7"
"7 on Scale 1 to 10","1992","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1992","direct migration background","","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1992","no migration background","","","","","8"
"9 on Scale 1 to 10","1992","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1992","direct migration background","","","","","9"
"9 on Scale 1 to 10","1992","no migration background","","","","","9"
"0 Completely dissatisfied","1993","no migration background","55","0.00910561236492803","0.00680665642407417","0.0114045683057819","0"
"0 Completely dissatisfied","1993","direct migration background","23","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","5","","","","0"
"1 on Scale 1 to 10","1993","no migration background","57","0.0099050796149111","0.00750829070575384","0.0123018685240684","1"
"1 on Scale 1 to 10","1993","direct migration background","13","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","3","","","","1"
"10 Completely satisfied","1993","no migration background","553","0.088776726486252","0.0818929882057317","0.0956604647667724","10"
"10 Completely satisfied","1993","direct migration background","190","0.106187189994185","0.0918349129408297","0.120539467047539","10"
"10 Completely satisfied","1993","indirect migration background","38","0.152253124759154","0.111186346621379","0.19331990289693","10"
"2 on Scale 1 to 10","1993","direct migration background","32","0.0238144314285641","0.0167113342247267","0.0309175286324015","2"
"2 on Scale 1 to 10","1993","no migration background","142","0.0223810647711102","0.0188010274074747","0.0259611021347456","2"
"2 on Scale 1 to 10","1993","indirect migration background","10","","","","2"
"3 on Scale 1 to 10","1993","no migration background","299","0.0469472581489141","0.0418277767534859","0.0520667395443423","3"
"3 on Scale 1 to 10","1993","direct migration background","77","0.0413501343544714","0.0320747924326983","0.0506254762762444","3"
"3 on Scale 1 to 10","1993","indirect migration background","10","","","","3"
"4 on Scale 1 to 10","1993","direct migration background","87","0.0523803321862855","0.0420011624336415","0.0627595019389294","4"
"4 on Scale 1 to 10","1993","no migration background","395","0.0585552296668741","0.0528726876857365","0.0642377716480118","4"
"4 on Scale 1 to 10","1993","indirect migration background","19","","","","4"
"5 on Scale 1 to 10","1993","no migration background","1302","0.198164943962734","0.188517365506259","0.20781252241921","5"
"5 on Scale 1 to 10","1993","direct migration background","335","0.21291771249762","0.193846538731092","0.231988886264148","5"
"5 on Scale 1 to 10","1993","indirect migration background","55","0.187120073149059","0.142539277549219","0.231700868748899","5"
"6 on Scale 1 to 10","1993","direct migration background","258","0.135996037150841","0.12002686319533","0.151965211106352","6"
"6 on Scale 1 to 10","1993","no migration background","799","0.122457048775618","0.114523116842072","0.130390980709164","6"
"6 on Scale 1 to 10","1993","indirect migration background","35","0.107246859940066","0.0718770756063321","0.1426166442738","6"
"7 on Scale 1 to 10","1993","no migration background","1230","0.183791327953511","0.174417316170725","0.193165339736297","7"
"7 on Scale 1 to 10","1993","direct migration background","278","0.144286759357154","0.12791713085425","0.160656387860057","7"
"7 on Scale 1 to 10","1993","indirect migration background","39","0.147119387447467","0.106628853770125","0.187609921124809","7"
"8 on Scale 1 to 10","1993","direct migration background","358","0.199912543101012","0.181280940571563","0.218544145630462","8"
"8 on Scale 1 to 10","1993","no migration background","1268","0.192914611346437","0.183364582387509","0.202464640305366","8"
"8 on Scale 1 to 10","1993","indirect migration background","60","0.18761009477416","0.142984420995766","0.232235768552555","8"
"9 on Scale 1 to 10","1993","direct migration background","119","0.0671011244572793","0.0554452827288037","0.0787569661857548","9"
"9 on Scale 1 to 10","1993","indirect migration background","20","","","","9"
"9 on Scale 1 to 10","1993","no migration background","458","0.0670010969087096","0.0609498634590799","0.0730523303583394","9"
"0 Completely dissatisfied","1994","no migration background","50","0.00751527542764365","0.00544172327335697","0.00958882758193032","0"
"0 Completely dissatisfied","1994","direct migration background","19","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1994","no migration background","48","0.007857792931259","0.00573788085131147","0.00997770501120654","1"
