"plh0174","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1986","35-65 y.","776","0.230133658568189","0.216026719996942","0.244240597139436","8"
"8 on Scale 1 to 10","1986","16-34 y.","432","0.19731577441565","0.180760938861298","0.213870609970003","8"
"9 on Scale 1 to 10","1986","66 and older","83","0.109674920662286","0.0872662673249921","0.132083573999581","9"
"9 on Scale 1 to 10","1986","16-34 y.","188","0.0768840905004341","0.0658020951815977","0.0879660858192705","9"
"9 on Scale 1 to 10","1986","35-65 y.","300","0.0853160758916498","0.075953701652053","0.0946784501312466","9"
"0 Completely dissatisfied","1987","16-34 y.","5","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","18","","","","0"
"0 Completely dissatisfied","1987","66 and older","5","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","12","","","","1"
"1 on Scale 1 to 10","1987","66 and older","1","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","18","","","","1"
"10 Completely satisfied","1987","16-34 y.","226","0.0900494174798845","0.0780578883220291","0.10204094663774","10"
"10 Completely satisfied","1987","35-65 y.","471","0.143210288489747","0.131411732839327","0.155008844140167","10"
"10 Completely satisfied","1987","66 and older","158","0.208732355684657","0.18032090502576","0.237143806343555","10"
"2 on Scale 1 to 10","1987","16-34 y.","56","0.0204885748588523","0.0145540515673054","0.0264230981503992","2"
"2 on Scale 1 to 10","1987","66 and older","13","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","60","0.0169177246403641","0.0125739176178192","0.021261531662909","2"
"3 on Scale 1 to 10","1987","35-65 y.","117","0.0323648085232072","0.0264041126687504","0.038325504377664","3"
"3 on Scale 1 to 10","1987","16-34 y.","77","0.0390464641164801","0.0309318614217836","0.0471610668111766","3"
"3 on Scale 1 to 10","1987","66 and older","18","","","","3"
"4 on Scale 1 to 10","1987","16-34 y.","139","0.0640828111976987","0.0538235827737511","0.0743420396216463","4"
"4 on Scale 1 to 10","1987","35-65 y.","168","0.0467152165012831","0.0396072540079806","0.0538231789945856","4"
"4 on Scale 1 to 10","1987","66 and older","31","0.0408766080783907","0.0270342052003784","0.054719010956403","4"
"5 on Scale 1 to 10","1987","35-65 y.","530","0.161155061640894","0.14877087656848","0.173539246713308","5"
"5 on Scale 1 to 10","1987","16-34 y.","391","0.191572823455919","0.175086925301927","0.208058721609911","5"
"5 on Scale 1 to 10","1987","66 and older","101","0.131800102989318","0.10815155078513","0.155448655193507","5"
"6 on Scale 1 to 10","1987","35-65 y.","421","0.121358150943982","0.110359357863115","0.13235694402485","6"
"6 on Scale 1 to 10","1987","16-34 y.","251","0.124521319557615","0.110689801288738","0.138352837826491","6"
"6 on Scale 1 to 10","1987","66 and older","78","0.0925569991368833","0.072296453908292","0.112817544365475","6"
"7 on Scale 1 to 10","1987","16-34 y.","389","0.173253978550458","0.157399466688509","0.189108490412406","7"
"7 on Scale 1 to 10","1987","35-65 y.","542","0.150191437957617","0.138158054589198","0.162224821326036","7"
"7 on Scale 1 to 10","1987","66 and older","114","0.143869862745438","0.119334548471115","0.168405177019761","7"
"8 on Scale 1 to 10","1987","35-65 y.","738","0.223496124316168","0.209464387634285","0.237527860998052","8"
"8 on Scale 1 to 10","1987","66 and older","177","0.227198097818765","0.197904463576946","0.256491732060583","8"
"8 on Scale 1 to 10","1987","16-34 y.","429","0.191377410300836","0.174897931131807","0.207856889469865","8"
"9 on Scale 1 to 10","1987","66 and older","90","0.109451874489849","0.0876257254324587","0.131278023547239","9"
"9 on Scale 1 to 10","1987","16-34 y.","214","0.0979783768833297","0.085524665266556","0.110432088500103","9"
"9 on Scale 1 to 10","1987","35-65 y.","303","0.0942501829453261","0.0844089425054294","0.104091423385223","9"
"0 Completely dissatisfied","1988","16-34 y.","11","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","18","","","","0"
"0 Completely dissatisfied","1988","66 and older","5","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","9","","","","1"
"1 on Scale 1 to 10","1988","35-65 y.","18","","","","1"
"1 on Scale 1 to 10","1988","66 and older","10","","","","1"
"10 Completely satisfied","1988","16-34 y.","235","0.0936723179936259","0.0812604851496262","0.106084150837626","10"
"10 Completely satisfied","1988","35-65 y.","377","0.121534618597907","0.110255818448574","0.13281341874724","10"
"10 Completely satisfied","1988","66 and older","149","0.194680000763087","0.166749137885443","0.222610863640731","10"
"2 on Scale 1 to 10","1988","16-34 y.","49","0.0249921414124971","0.0183425730559249","0.0316417097690693","2"
"2 on Scale 1 to 10","1988","35-65 y.","60","0.0191526469268238","0.0144215081418095","0.0238837857118382","2"
"2 on Scale 1 to 10","1988","66 and older","17","","","","2"
"3 on Scale 1 to 10","1988","35-65 y.","118","0.0322469585646539","0.0261491016894855","0.0383448154398222","3"
"3 on Scale 1 to 10","1988","16-34 y.","80","0.0390255796675424","0.0307762576463577","0.0472749016887272","3"
"3 on Scale 1 to 10","1988","66 and older","26","","","","3"
"4 on Scale 1 to 10","1988","16-34 y.","120","0.065228104076785","0.0547095059414195","0.0757467022121504","4"
"4 on Scale 1 to 10","1988","66 and older","33","0.0469239789749025","0.0320063216011628","0.0618416363486422","4"
"4 on Scale 1 to 10","1988","35-65 y.","165","0.0501838689691002","0.0426476689728244","0.057720068965376","4"
"5 on Scale 1 to 10","1988","35-65 y.","536","0.170963931397407","0.157968534878985","0.183959327915828","5"
"5 on Scale 1 to 10","1988","66 and older","117","0.153205341485358","0.127797635839043","0.178613047131673","5"
"5 on Scale 1 to 10","1988","16-34 y.","401","0.212272386957855","0.194853417867566","0.229691356048143","5"
"6 on Scale 1 to 10","1988","16-34 y.","243","0.106826829392168","0.0936686541536763","0.11998500463066","6"
"6 on Scale 1 to 10","1988","35-65 y.","421","0.12408637807937","0.112706351699794","0.135466404458947","6"
"6 on Scale 1 to 10","1988","66 and older","70","0.0866406066009871","0.0667969806165222","0.106484232585452","6"
"7 on Scale 1 to 10","1988","35-65 y.","542","0.166342191952488","0.153487972930607","0.179196410974369","7"
"7 on Scale 1 to 10","1988","16-34 y.","352","0.161192918707971","0.145529315044249","0.176856522371694","7"
"7 on Scale 1 to 10","1988","66 and older","121","0.156931400747587","0.131273222169971","0.182589579325203","7"
"8 on Scale 1 to 10","1988","16-34 y.","432","0.205859735679644","0.188636213229987","0.2230832581293","8"
"8 on Scale 1 to 10","1988","66 and older","163","0.207531948732772","0.178924916577015","0.23613898088853","8"
"8 on Scale 1 to 10","1988","35-65 y.","725","0.223069068390958","0.208698913234285","0.237439223547631","8"
"9 on Scale 1 to 10","1988","66 and older","61","0.0779427746715917","0.0590321310792701","0.0968534182639133","9"
"9 on Scale 1 to 10","1988","35-65 y.","244","0.0803830949250758","0.0709980488459296","0.089768141004222","9"
"9 on Scale 1 to 10","1988","16-34 y.","185","0.0808903733089644","0.0692753592635892","0.0925053873543395","9"
"0 Completely dissatisfied","1989","16-34 y.","16","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","19","","","","0"
"0 Completely dissatisfied","1989","66 and older","5","","","","0"
"1 on Scale 1 to 10","1989","16-34 y.","20","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","24","","","","1"
"1 on Scale 1 to 10","1989","66 and older","6","","","","1"
"10 Completely satisfied","1989","35-65 y.","368","0.118797654867011","0.107583911386248","0.130011398347775","10"
"10 Completely satisfied","1989","16-34 y.","189","0.0707894148101782","0.0598253152505403","0.0817535143698161","10"
"10 Completely satisfied","1989","66 and older","134","0.178208887844158","0.151072826543173","0.205344949145142","10"
"2 on Scale 1 to 10","1989","66 and older","9","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","51","0.0160950135791498","0.0117335613922363","0.0204564657660633","2"
"2 on Scale 1 to 10","1989","16-34 y.","44","0.0188870199614279","0.0130676902310748","0.0247063496917811","2"
"3 on Scale 1 to 10","1989","35-65 y.","125","0.0386202374534935","0.0319419698274908","0.0452985050794962","3"
"3 on Scale 1 to 10","1989","66 and older","25","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","100","0.05078025914554","0.0413946476673781","0.0601658706237019","3"
"4 on Scale 1 to 10","1989","16-34 y.","127","0.064066321854433","0.05359819038621","0.074534453322656","4"
"4 on Scale 1 to 10","1989","66 and older","33","0.0447233826938808","0.0300667802580704","0.0593799851296911","4"
"4 on Scale 1 to 10","1989","35-65 y.","187","0.0560242967004733","0.0480539451728584","0.0639946482280883","4"
"5 on Scale 1 to 10","1989","16-34 y.","438","0.215103137856016","0.197537601937816","0.232668673774216","5"
"5 on Scale 1 to 10","1989","66 and older","123","0.158748729573162","0.132835627396422","0.184661831749902","5"
"5 on Scale 1 to 10","1989","35-65 y.","603","0.184541350260591","0.17109647800609","0.197986222515092","5"
"6 on Scale 1 to 10","1989","66 and older","84","0.103266678720455","0.0816885802656741","0.124844777175236","6"
"6 on Scale 1 to 10","1989","16-34 y.","247","0.117911286738696","0.104124420656986","0.131698152820407","6"
"6 on Scale 1 to 10","1989","35-65 y.","373","0.11493170984366","0.10387776773307","0.125985651954249","6"
"7 on Scale 1 to 10","1989","35-65 y.","521","0.157487624706028","0.144862949260688","0.170112300151368","7"
"7 on Scale 1 to 10","1989","66 and older","118","0.15082448540337","0.125447731420866","0.176201239385873","7"
"7 on Scale 1 to 10","1989","16-34 y.","340","0.158681353736194","0.143061572725458","0.174301134746929","7"
"8 on Scale 1 to 10","1989","16-34 y.","420","0.211288963743446","0.193837610851772","0.22874031663512","8"
"8 on Scale 1 to 10","1989","35-65 y.","691","0.226586447931111","0.212077640524989","0.241095255337233","8"
"8 on Scale 1 to 10","1989","66 and older","167","0.218275513211473","0.188984743877215","0.247566282545731","8"
"9 on Scale 1 to 10","1989","16-34 y.","161","0.0741515024079452","0.0629503765861351","0.0853526282297553","9"
"9 on Scale 1 to 10","1989","35-65 y.","236","0.0724214711176179","0.0634385439974354","0.0814043982378004","9"
"9 on Scale 1 to 10","1989","66 and older","60","0.0821335538095225","0.062664203204148","0.101602904414897","9"
"0 Completely dissatisfied","1990","16-34 y.","21","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","24","","","","0"
"0 Completely dissatisfied","1990","66 and older","8","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","19","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","17","","","","1"
"1 on Scale 1 to 10","1990","66 and older","11","","","","1"
"10 Completely satisfied","1990","16-34 y.","226","0.0879341169460872","0.076260925222891","0.0996073086692833","10"
"10 Completely satisfied","1990","35-65 y.","326","0.0966753669050105","0.0865851564928311","0.10676557731719","10"
"10 Completely satisfied","1990","66 and older","128","0.149568097793364","0.125377638723087","0.173758556863641","10"
"2 on Scale 1 to 10","1990","35-65 y.","63","0.0189163337287377","0.0142648459104619","0.0235678215470134","2"
"2 on Scale 1 to 10","1990","16-34 y.","43","0.0188825290606801","0.013272199213631","0.0244928589077292","2"
"2 on Scale 1 to 10","1990","66 and older","13","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","94","0.0383951292260785","0.030474964689246","0.046315293762911","3"
"3 on Scale 1 to 10","1990","35-65 y.","138","0.0434564926599562","0.0364950366749855","0.0504179486449269","3"
"3 on Scale 1 to 10","1990","66 and older","26","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","137","0.0587786769115346","0.0490835479216143","0.0684738059014548","4"
"4 on Scale 1 to 10","1990","66 and older","31","0.0344475771535303","0.0220775081281236","0.046817646178937","4"
"4 on Scale 1 to 10","1990","35-65 y.","184","0.0575339223141424","0.0495830416224927","0.0654848030057921","4"
"5 on Scale 1 to 10","1990","16-34 y.","428","0.206978695771922","0.190279211458473","0.223678180085371","5"
"5 on Scale 1 to 10","1990","66 and older","122","0.152381963713603","0.128005442295833","0.176758485131374","5"
"5 on Scale 1 to 10","1990","35-65 y.","608","0.180108104231102","0.16698715346553","0.193229054996674","5"
"6 on Scale 1 to 10","1990","16-34 y.","267","0.117685857784808","0.104403610283352","0.130968105286264","6"
"6 on Scale 1 to 10","1990","66 and older","87","0.105851870984546","0.0849849265906572","0.126718815378434","6"
"6 on Scale 1 to 10","1990","35-65 y.","403","0.122985500463841","0.111771754207447","0.134199246720235","6"
"7 on Scale 1 to 10","1990","66 and older","136","0.154506265821878","0.129991198048352","0.179021333595404","7"
"7 on Scale 1 to 10","1990","16-34 y.","416","0.189094761312253","0.172954052169656","0.205235470454851","7"
"7 on Scale 1 to 10","1990","35-65 y.","578","0.167675298672125","0.154919686165505","0.180430911178745","7"
"8 on Scale 1 to 10","1990","35-65 y.","695","0.222441783021109","0.208241564652205","0.236642001390013","8"
"8 on Scale 1 to 10","1990","16-34 y.","416","0.179770230599158","0.163942288191204","0.195598173007112","8"
"8 on Scale 1 to 10","1990","66 and older","198","0.239514978118367","0.210567114068809","0.268462842167926","8"
"9 on Scale 1 to 10","1990","66 and older","75","0.0886981991985182","0.0694143658860824","0.107982032510954","9"
"9 on Scale 1 to 10","1990","35-65 y.","259","0.0788202195233075","0.0696197201516568","0.0880207188949582","9"
"9 on Scale 1 to 10","1990","16-34 y.","194","0.0829004866840717","0.0715350904447408","0.0942658829234026","9"
"0 Completely dissatisfied","1991","16-34 y.","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","","","","","0"
"0 Completely dissatisfied","1991","66 and older","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","","","","","1"
"10 Completely satisfied","1991","16-34 y.","","","","","10"
"10 Completely satisfied","1991","35-65 y.","","","","","10"
"10 Completely satisfied","1991","66 and older","","","","","10"
"2 on Scale 1 to 10","1991","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","","","","","5"
"6 on Scale 1 to 10","1991","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","","","","","6"
"7 on Scale 1 to 10","1991","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","","","","","7"
"8 on Scale 1 to 10","1991","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1991","66 and older","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1991","66 and older","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","","","","","0"
"0 Completely dissatisfied","1992","66 and older","","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","","","","","1"
"10 Completely satisfied","1992","16-34 y.","","","","","10"
"10 Completely satisfied","1992","35-65 y.","","","","","10"
"10 Completely satisfied","1992","66 and older","","","","","10"
"2 on Scale 1 to 10","1992","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","","","","","3"
"4 on Scale 1 to 10","1992","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1992","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1992","66 and older","","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","","","","","5"
"6 on Scale 1 to 10","1992","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1992","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1992","66 and older","","","","","6"
"7 on Scale 1 to 10","1992","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1992","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1992","66 and older","","","","","7"
"8 on Scale 1 to 10","1992","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1992","66 and older","","","","","8"
"8 on Scale 1 to 10","1992","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1992","66 and older","","","","","9"
"9 on Scale 1 to 10","1992","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1992","16-34 y.","","","","","9"
"0 Completely dissatisfied","1993","16-34 y.","32","0.00826456107649364","0.00502439201216696","0.0115047301408203","0"
"0 Completely dissatisfied","1993","35-65 y.","33","0.00682938330799155","0.00442471503786428","0.00923405157811882","0"
"0 Completely dissatisfied","1993","66 and older","18","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","24","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","32","0.00748866183714351","0.00497143504477713","0.0100058886295099","1"
"1 on Scale 1 to 10","1993","66 and older","17","","","","1"
"10 Completely satisfied","1993","16-34 y.","283","0.0863908878512718","0.0763360739234154","0.0964457017791281","10"
"10 Completely satisfied","1993","35-65 y.","359","0.0796476213213129","0.0717423647123653","0.0875528779302606","10"
"10 Completely satisfied","1993","66 and older","139","0.129647538481577","0.109948219017741","0.149346857945414","10"
"2 on Scale 1 to 10","1993","35-65 y.","94","0.0198650760843531","0.0157908929578909","0.0239392592108153","2"
"2 on Scale 1 to 10","1993","16-34 y.","59","0.0200691159978536","0.0150500639151091","0.0250881680805981","2"
"2 on Scale 1 to 10","1993","66 and older","31","0.0337670009870502","0.0231742519653386","0.0443597500087617","2"
"3 on Scale 1 to 10","1993","16-34 y.","116","0.045629244809567","0.0381606300248796","0.0530978595942545","3"
"3 on Scale 1 to 10","1993","35-65 y.","225","0.0484590780182759","0.0421892763081095","0.0547288797284423","3"
"3 on Scale 1 to 10","1993","66 and older","45","0.0413721074997318","0.0296932500567036","0.05305096494276","3"
