"plh0174","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1984","Not Employed","inadequately","35","0.103093806841214","0.0698806654033913","0.136306948279038","6"
"6 on Scale 1 to 10","1984","Employed","higher education","37","0.123636476282296","0.0861376485382071","0.161135304026385","6"
"6 on Scale 1 to 10","1984","Not Employed","in school","8","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","general elemantary","122","0.0821641361580951","0.0680971451064079","0.0962311272097823","6"
"6 on Scale 1 to 10","1984","Not Employed","middle vocational","143","0.0969503039873533","0.0819162177053923","0.111984390269314","6"
"6 on Scale 1 to 10","1984","Not Employed","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","1984","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1984","Employed","inadequately","45","0.106143844978761","0.0768595447097486","0.135428145247773","6"
"6 on Scale 1 to 10","1984","Employed","general elemantary","94","0.104022084094812","0.0854141032799734","0.12263006490965","6"
"6 on Scale 1 to 10","1984","Employed","middle vocational","178","0.0915183217126284","0.0789471127772112","0.104089530648046","6"
"6 on Scale 1 to 10","1984","Employed","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","1984","Employed","higher vocational","13","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher vocational","18","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","higher education","8","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","general elemantary","182","0.123207111179432","0.106370916089731","0.140043306269133","7"
"7 on Scale 1 to 10","1984","Not Employed","inadequately","46","0.120404099028712","0.084858782191272","0.155949415866153","7"
"7 on Scale 1 to 10","1984","Employed","middle vocational","274","0.129448927408753","0.114813301849463","0.144084552968044","7"
"7 on Scale 1 to 10","1984","Not Employed","in school","8","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","middle vocational","177","0.114139533122174","0.0979830313801474","0.130296034864201","7"
"7 on Scale 1 to 10","1984","Not Employed","vocational + Abi","3","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher vocational","17","","","","7"
"7 on Scale 1 to 10","1984","Not Employed","higher education","10","","","","7"
"7 on Scale 1 to 10","1984","Employed","higher vocational","31","0.138075859608478","0.0945213658957865","0.181630353321169","7"
"7 on Scale 1 to 10","1984","Employed","higher education","36","0.116697954275373","0.0801226055922253","0.15327330295852","7"
"7 on Scale 1 to 10","1984","Employed","in school","","","","","7"
"7 on Scale 1 to 10","1984","Employed","inadequately","63","0.144792037145551","0.111336975598261","0.178247098692841","7"
"7 on Scale 1 to 10","1984","Employed","general elemantary","134","0.119344212094118","0.0995840001095254","0.139104424078711","7"
"7 on Scale 1 to 10","1984","Employed","vocational + Abi","10","","","","7"
"8 on Scale 1 to 10","1984","Not Employed","vocational + Abi","11","","","","8"
"8 on Scale 1 to 10","1984","Employed","vocational + Abi","27","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","middle vocational","342","0.235230130975558","0.213679574691128","0.256780687259988","8"
"8 on Scale 1 to 10","1984","Not Employed","in school","6","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","inadequately","69","0.253223241474909","0.205726115260279","0.300720367689539","8"
"8 on Scale 1 to 10","1984","Not Employed","general elemantary","328","0.22308081530796","0.201755444716255","0.244406185899665","8"
"8 on Scale 1 to 10","1984","Not Employed","higher vocational","31","0.186236637084252","0.124751611558987","0.247721662609518","8"
"8 on Scale 1 to 10","1984","Not Employed","higher education","24","","","","8"
"8 on Scale 1 to 10","1984","Employed","in school","","","","","8"
"8 on Scale 1 to 10","1984","Employed","inadequately","71","0.151851189554941","0.117731996293536","0.185970382816345","8"
"8 on Scale 1 to 10","1984","Employed","middle vocational","328","0.164082736111107","0.147936249891451","0.180229222330762","8"
"8 on Scale 1 to 10","1984","Employed","higher vocational","54","0.216292645265295","0.164312509797067","0.268272780733523","8"
"8 on Scale 1 to 10","1984","Employed","higher education","47","0.159038164223197","0.117376073900355","0.200700254546039","8"
"8 on Scale 1 to 10","1984","Employed","general elemantary","175","0.178737037444254","0.155384384883764","0.202089690004745","8"
"9 on Scale 1 to 10","1984","Not Employed","in school","3","","","","9"
"9 on Scale 1 to 10","1984","Employed","inadequately","32","0.0864836004648193","0.0597610023067611","0.113206198622877","9"
"9 on Scale 1 to 10","1984","Employed","higher vocational","11","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","inadequately","43","0.104923233986856","0.0714508895948585","0.138395578378853","9"
"9 on Scale 1 to 10","1984","Not Employed","higher education","12","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","higher vocational","12","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","vocational + Abi","7","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","general elemantary","168","0.108770634730186","0.0928218304712346","0.124719438989138","9"
"9 on Scale 1 to 10","1984","Not Employed","middle vocational","131","0.0926659660280117","0.077932994317422","0.107398937738601","9"
"9 on Scale 1 to 10","1984","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1984","Employed","general elemantary","97","0.0992772841099171","0.081050572444953","0.117503995774881","9"
"9 on Scale 1 to 10","1984","Employed","middle vocational","173","0.088668801377549","0.076275458298446","0.101062144456652","9"
"9 on Scale 1 to 10","1984","Employed","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1984","Employed","higher education","21","","","","9"
"0 Completely dissatisfied","1985","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","Not Employed","general elemantary","4","","","","0"
"0 Completely dissatisfied","1985","Not Employed","middle vocational","10","","","","0"
"0 Completely dissatisfied","1985","Not Employed","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","Not Employed","higher education","2","","","","0"
"0 Completely dissatisfied","1985","Employed","in school","","","","","0"
"0 Completely dissatisfied","1985","Employed","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","Employed","general elemantary","13","","","","0"
"0 Completely dissatisfied","1985","Employed","middle vocational","19","","","","0"
"0 Completely dissatisfied","1985","Employed","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1985","Employed","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","Employed","higher education","3","","","","0"
"1 on Scale 1 to 10","1985","Employed","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","in school","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","inadequately","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","general elemantary","7","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Employed","in school","","","","","1"
"1 on Scale 1 to 10","1985","Employed","inadequately","2","","","","1"
"1 on Scale 1 to 10","1985","Employed","general elemantary","7","","","","1"
"1 on Scale 1 to 10","1985","Employed","middle vocational","16","","","","1"
"1 on Scale 1 to 10","1985","Employed","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Employed","higher education","2","","","","1"
"10 Completely satisfied","1985","Not Employed","in school","8","","","","10"
"10 Completely satisfied","1985","Not Employed","inadequately","51","0.182180352164697","0.136224271372498","0.228136432956896","10"
"10 Completely satisfied","1985","Not Employed","general elemantary","258","0.213868231891549","0.190668750273611","0.237067713509488","10"
"10 Completely satisfied","1985","Not Employed","vocational + Abi","6","","","","10"
"10 Completely satisfied","1985","Not Employed","higher vocational","26","","","","10"
"10 Completely satisfied","1985","Not Employed","higher education","14","","","","10"
"10 Completely satisfied","1985","Employed","in school","","","","","10"
"10 Completely satisfied","1985","Employed","inadequately","45","0.16591782046042","0.122266546042623","0.209569094878217","10"
"10 Completely satisfied","1985","Employed","general elemantary","145","0.186511824179523","0.160248569580281","0.212775078778765","10"
"10 Completely satisfied","1985","Employed","middle vocational","233","0.150670527273433","0.133245361512127","0.168095693034738","10"
"10 Completely satisfied","1985","Employed","higher vocational","35","0.169772726101007","0.117346639897406","0.222198812304608","10"
"10 Completely satisfied","1985","Employed","higher education","24","","","","10"
"10 Completely satisfied","1985","Not Employed","middle vocational","238","0.186427691447512","0.165134055875213","0.20772132701981","10"
"10 Completely satisfied","1985","Employed","vocational + Abi","15","","","","10"
"2 on Scale 1 to 10","1985","Not Employed","in school","4","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","general elemantary","9","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher education","2","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","inadequately","6","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","middle vocational","25","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1985","Employed","in school","1","","","","2"
"2 on Scale 1 to 10","1985","Employed","inadequately","6","","","","2"
"2 on Scale 1 to 10","1985","Employed","general elemantary","16","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher education","3","","","","2"
"2 on Scale 1 to 10","1985","Employed","middle vocational","33","0.0174345041065862","0.0110590632561632","0.0238099449570092","2"
"2 on Scale 1 to 10","1985","Employed","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1985","Employed","higher vocational","2","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","inadequately","9","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","in school","","","","","3"
"3 on Scale 1 to 10","1985","Employed","general elemantary","40","0.0386130622420794","0.0256222601178405","0.0516038643663183","3"
"3 on Scale 1 to 10","1985","Employed","middle vocational","51","0.0335663071779783","0.0247930172788434","0.0423395970771132","3"
"3 on Scale 1 to 10","1985","Not Employed","general elemantary","32","0.0283546645751677","0.0189634100718612","0.0377459190784742","3"
"3 on Scale 1 to 10","1985","Not Employed","middle vocational","44","0.0308713299589975","0.0214140789104494","0.0403285810075457","3"
"3 on Scale 1 to 10","1985","Not Employed","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher vocational","5","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","higher education","10","","","","3"
"3 on Scale 1 to 10","1985","Employed","in school","","","","","3"
"3 on Scale 1 to 10","1985","Employed","inadequately","14","","","","3"
"3 on Scale 1 to 10","1985","Employed","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher vocational","11","","","","3"
"3 on Scale 1 to 10","1985","Employed","higher education","16","","","","3"
"4 on Scale 1 to 10","1985","Not Employed","higher vocational","6","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","higher education","4","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","inadequately","8","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","general elemantary","51","0.0399473433883034","0.0288671090302849","0.0510275777463219","4"
"4 on Scale 1 to 10","1985","Not Employed","middle vocational","46","0.0377469563890153","0.0273266102941181","0.0481673024839126","4"
"4 on Scale 1 to 10","1985","Not Employed","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1985","Employed","inadequately","15","","","","4"
"4 on Scale 1 to 10","1985","Employed","general elemantary","49","0.0511280119090659","0.0362771040916106","0.0659789197265212","4"
"4 on Scale 1 to 10","1985","Employed","middle vocational","103","0.0652426050025278","0.0532133212862475","0.077271888718808","4"
"4 on Scale 1 to 10","1985","Employed","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher vocational","13","","","","4"
"4 on Scale 1 to 10","1985","Employed","higher education","29","","","","4"
"4 on Scale 1 to 10","1985","Employed","in school","","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","in school","2","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","in school","12","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher education","19","","","","5"
"5 on Scale 1 to 10","1985","Employed","in school","","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","inadequately","31","0.150997711294546","0.108368916107297","0.193626506481795","5"
"5 on Scale 1 to 10","1985","Not Employed","general elemantary","159","0.129330489451572","0.110344440477416","0.148316538425728","5"
"5 on Scale 1 to 10","1985","Not Employed","middle vocational","208","0.171775604575748","0.151152631284263","0.192398577867233","5"
"5 on Scale 1 to 10","1985","Not Employed","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","1985","Not Employed","higher vocational","25","","","","5"
"5 on Scale 1 to 10","1985","Employed","inadequately","41","0.158252044623956","0.115425632754347","0.201078456493566","5"
"5 on Scale 1 to 10","1985","Employed","general elemantary","148","0.180144848041368","0.154232950083799","0.206056745998937","5"
"5 on Scale 1 to 10","1985","Employed","middle vocational","319","0.19241579988469","0.173214132666469","0.211617467102911","5"
"5 on Scale 1 to 10","1985","Employed","vocational + Abi","13","","","","5"
"5 on Scale 1 to 10","1985","Employed","higher vocational","38","0.20399470513135","0.147723993986999","0.260265416275701","5"
"5 on Scale 1 to 10","1985","Employed","higher education","53","0.221540419579903","0.169959041797192","0.273121797362614","5"
"6 on Scale 1 to 10","1985","Not Employed","inadequately","25","","","","6"
"6 on Scale 1 to 10","1985","Employed","general elemantary","66","0.0848956730676286","0.0661025992821635","0.103688746853094","6"
"6 on Scale 1 to 10","1985","Not Employed","general elemantary","118","0.107215592369992","0.0897106880585086","0.124720496681475","6"
"6 on Scale 1 to 10","1985","Not Employed","middle vocational","125","0.0974595013657981","0.0812435673308225","0.113675435400774","6"
"6 on Scale 1 to 10","1985","Employed","inadequately","31","0.145829684000078","0.104416254722533","0.187243113277623","6"
"6 on Scale 1 to 10","1985","Employed","in school","","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","in school","8","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","vocational + Abi","3","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher education","18","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","higher vocational","11","","","","6"
"6 on Scale 1 to 10","1985","Not Employed","higher education","11","","","","6"
"6 on Scale 1 to 10","1985","Employed","middle vocational","170","0.0987258731485894","0.0841957729138241","0.113255973383355","6"
"6 on Scale 1 to 10","1985","Employed","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","1985","Employed","higher vocational","25","","","","6"
"7 on Scale 1 to 10","1985","Not Employed","general elemantary","155","0.135882787131288","0.116495099262259","0.155270475000317","7"
"7 on Scale 1 to 10","1985","Not Employed","inadequately","49","0.165709527819054","0.121440923758228","0.20997813187988","7"
"7 on Scale 1 to 10","1985","Not Employed","in school","7","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","middle vocational","209","0.15611829171818","0.13627269283931","0.17596389059705","7"
"7 on Scale 1 to 10","1985","Not Employed","vocational + Abi","9","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher vocational","24","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","higher education","20","","","","7"
"7 on Scale 1 to 10","1985","Employed","in school","","","","","7"
"7 on Scale 1 to 10","1985","Employed","inadequately","35","0.10502264309285","0.0690482492281548","0.140997036957546","7"
"7 on Scale 1 to 10","1985","Employed","general elemantary","120","0.152470648094408","0.128233013510888","0.176708282677927","7"
"7 on Scale 1 to 10","1985","Employed","middle vocational","260","0.155246403938729","0.137606327373101","0.172886480504356","7"
"7 on Scale 1 to 10","1985","Employed","higher vocational","28","","","","7"
"7 on Scale 1 to 10","1985","Employed","higher education","35","0.14522676807581","0.10146476317723","0.18898877297439","7"
"7 on Scale 1 to 10","1985","Employed","vocational + Abi","11","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","middle vocational","253","0.195151165261322","0.173482145711093","0.216820184811552","8"
"8 on Scale 1 to 10","1985","Not Employed","vocational + Abi","8","","","","8"
"8 on Scale 1 to 10","1985","Employed","vocational + Abi","12","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","higher vocational","15","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","in school","6","","","","8"
"8 on Scale 1 to 10","1985","Not Employed","inadequately","66","0.212496281290561","0.163792192854213","0.261200369726909","8"
"8 on Scale 1 to 10","1985","Not Employed","general elemantary","290","0.239367602065548","0.215225362099969","0.263509842031127","8"
"8 on Scale 1 to 10","1985","Employed","inadequately","55","0.170310046144497","0.126201368457574","0.21441872383142","8"
"8 on Scale 1 to 10","1985","Employed","general elemantary","177","0.198241286988299","0.171360707006414","0.225121866970184","8"
"8 on Scale 1 to 10","1985","Employed","middle vocational","291","0.179325733011751","0.160639085997167","0.198012380026336","8"
"8 on Scale 1 to 10","1985","Not Employed","higher education","15","","","","8"
"8 on Scale 1 to 10","1985","Employed","in school","","","","","8"
"8 on Scale 1 to 10","1985","Employed","higher vocational","31","0.14218128353256","0.0934133950700697","0.19094917199505","8"
"8 on Scale 1 to 10","1985","Employed","higher education","51","0.188246568700393","0.139692680007399","0.236800457393388","8"
"9 on Scale 1 to 10","1985","Not Employed","in school","2","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher vocational","12","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","higher vocational","13","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","higher education","14","","","","9"
"9 on Scale 1 to 10","1985","Employed","in school","","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","inadequately","24","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","vocational + Abi","7","","","","9"
"9 on Scale 1 to 10","1985","Not Employed","general elemantary","117","0.0914006421095481","0.0750957359303177","0.107705548288778","9"
"9 on Scale 1 to 10","1985","Not Employed","middle vocational","122","0.0911282372408645","0.0753929629660666","0.106863511515662","9"
"9 on Scale 1 to 10","1985","Employed","inadequately","34","0.0920383304809601","0.0581176846129718","0.125958976348948","9"
"9 on Scale 1 to 10","1985","Employed","general elemantary","64","0.0796235880735489","0.0613710464055597","0.0978761297415382","9"
"9 on Scale 1 to 10","1985","Employed","middle vocational","124","0.0838767724648551","0.0703740149304273","0.097379529999283","9"
"9 on Scale 1 to 10","1985","Employed","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1985","Employed","higher education","15","","","","9"
"0 Completely dissatisfied","1986","Not Employed","inadequately","3","","","","0"
"0 Completely dissatisfied","1986","Not Employed","in school","1","","","","0"
"0 Completely dissatisfied","1986","Not Employed","general elemantary","4","","","","0"
"0 Completely dissatisfied","1986","Not Employed","middle vocational","7","","","","0"
"0 Completely dissatisfied","1986","Not Employed","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1986","Not Employed","higher vocational","","","","","0"
"0 Completely dissatisfied","1986","Not Employed","higher education","3","","","","0"
"0 Completely dissatisfied","1986","Employed","in school","","","","","0"
"0 Completely dissatisfied","1986","Employed","inadequately","7","","","","0"
"0 Completely dissatisfied","1986","Employed","general elemantary","5","","","","0"
"0 Completely dissatisfied","1986","Employed","middle vocational","14","","","","0"
"0 Completely dissatisfied","1986","Employed","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1986","Employed","higher vocational","2","","","","0"
"0 Completely dissatisfied","1986","Employed","higher education","3","","","","0"
"1 on Scale 1 to 10","1986","Employed","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","in school","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","inadequately","1","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","higher vocational","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","higher education","1","","","","1"
"1 on Scale 1 to 10","1986","Employed","in school","","","","","1"
