"plh0174","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1984","vocational + Abi","10","","","","4"
"4 on Scale 1 to 10","1984","higher vocational","16","","","","4"
"4 on Scale 1 to 10","1984","higher education","29","","","","4"
"5 on Scale 1 to 10","1984","inadequately","94","0.138853547256357","0.114056224878238","0.163650869634477","5"
"5 on Scale 1 to 10","1984","general elemantary","355","0.142782444601597","0.129063054379593","0.156501834823601","5"
"5 on Scale 1 to 10","1984","in school","14","","","","5"
"5 on Scale 1 to 10","1984","middle vocational","590","0.163547306587853","0.151309634921316","0.17578497825439","5"
"5 on Scale 1 to 10","1984","vocational + Abi","39","0.215036012345025","0.154849103225919","0.275222921464131","5"
"5 on Scale 1 to 10","1984","higher vocational","74","0.188383252558503","0.149822438947159","0.226944066169847","5"
"5 on Scale 1 to 10","1984","higher education","71","0.169785778483425","0.133444357714274","0.206127199252575","5"
"6 on Scale 1 to 10","1984","higher vocational","31","0.0802337299586264","0.0534440963544679","0.107023363562785","6"
"6 on Scale 1 to 10","1984","higher education","45","0.105392023311822","0.0756701337014814","0.135113912922162","6"
"6 on Scale 1 to 10","1984","in school","8","","","","6"
"6 on Scale 1 to 10","1984","inadequately","80","0.104633805698608","0.0826843301723194","0.126583281224897","6"
"6 on Scale 1 to 10","1984","general elemantary","216","0.0891295192926456","0.0779559746115141","0.100303063973777","6"
"6 on Scale 1 to 10","1984","middle vocational","321","0.0941263223170202","0.0844647953082258","0.103787849325815","6"
"6 on Scale 1 to 10","1984","vocational + Abi","17","","","","6"
"7 on Scale 1 to 10","1984","in school","8","","","","7"
"7 on Scale 1 to 10","1984","inadequately","109","0.132717845657575","0.108388375171881","0.15704731614327","7"
"7 on Scale 1 to 10","1984","general elemantary","316","0.121976136880417","0.109142715008207","0.134809558752627","7"
"7 on Scale 1 to 10","1984","middle vocational","451","0.122098588704953","0.111265941420547","0.132931235989359","7"
"7 on Scale 1 to 10","1984","vocational + Abi","13","","","","7"
"7 on Scale 1 to 10","1984","higher vocational","48","0.124871192872087","0.0922712631788938","0.15747112256528","7"
"7 on Scale 1 to 10","1984","higher education","46","0.105135818770849","0.0754458271023726","0.134825810439326","7"
"8 on Scale 1 to 10","1984","higher vocational","85","0.203240652572319","0.163556380618087","0.242924924526552","8"
"8 on Scale 1 to 10","1984","higher education","71","0.182813778350218","0.145400898198536","0.2202266585019","8"
"8 on Scale 1 to 10","1984","in school","6","","","","8"
"8 on Scale 1 to 10","1984","general elemantary","503","0.208949964445457","0.193006782513116","0.224893146377797","8"
"8 on Scale 1 to 10","1984","middle vocational","670","0.19824198763716","0.185051043443376","0.211432931830944","8"
"8 on Scale 1 to 10","1984","vocational + Abi","38","0.229570733931471","0.167961441254589","0.291180026608353","8"
"8 on Scale 1 to 10","1984","inadequately","140","0.202039342425708","0.173245706894879","0.230832977956537","8"
"9 on Scale 1 to 10","1984","higher vocational","23","","","","9"
"9 on Scale 1 to 10","1984","higher education","33","0.0765942516621707","0.0508517625193446","0.102336740804997","9"
"9 on Scale 1 to 10","1984","in school","3","","","","9"
"9 on Scale 1 to 10","1984","inadequately","75","0.0956128538295979","0.0745254496946515","0.116700257964544","9"
"9 on Scale 1 to 10","1984","general elemantary","265","0.105745427400924","0.0936863729212918","0.117804481880555","9"
"9 on Scale 1 to 10","1984","middle vocational","304","0.0905879180640607","0.0810912358381309","0.10008460028999","9"
"9 on Scale 1 to 10","1984","vocational + Abi","13","","","","9"
"0 Completely dissatisfied","1985","in school","","","","","0"
"0 Completely dissatisfied","1985","inadequately","2","","","","0"
"0 Completely dissatisfied","1985","general elemantary","17","","","","0"
"0 Completely dissatisfied","1985","middle vocational","29","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1985","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","higher education","5","","","","0"
"1 on Scale 1 to 10","1985","middle vocational","21","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1985","higher education","2","","","","1"
"1 on Scale 1 to 10","1985","in school","1","","","","1"
"1 on Scale 1 to 10","1985","inadequately","3","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","3","","","","1"
"10 Completely satisfied","1985","in school","8","","","","10"
"10 Completely satisfied","1985","inadequately","96","0.174936680628868","0.143186161759977","0.206687199497759","10"
"10 Completely satisfied","1985","general elemantary","403","0.205146407309495","0.187644839159366","0.222647975459624","10"
"10 Completely satisfied","1985","middle vocational","471","0.168451143849601","0.154838870788256","0.182063416910947","10"
"10 Completely satisfied","1985","vocational + Abi","21","","","","10"
"10 Completely satisfied","1985","higher vocational","61","0.189421493245511","0.146886001217213","0.231956985273808","10"
"10 Completely satisfied","1985","higher education","38","0.112389495315008","0.0797629629822431","0.145016027647772","10"
"2 on Scale 1 to 10","1985","general elemantary","25","","","","2"
"2 on Scale 1 to 10","1985","inadequately","12","","","","2"
"2 on Scale 1 to 10","1985","in school","5","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","58","0.0190849620983798","0.0141086096425652","0.0240613145541944","2"
"2 on Scale 1 to 10","1985","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1985","higher education","5","","","","2"
"3 on Scale 1 to 10","1985","in school","","","","","3"
"3 on Scale 1 to 10","1985","inadequately","23","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","72","0.0316252674220621","0.0240405350258424","0.0392099998182818","3"
"3 on Scale 1 to 10","1985","middle vocational","95","0.0322262021187817","0.0258031524838153","0.0386492517537481","3"
"3 on Scale 1 to 10","1985","vocational + Abi","11","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","16","","","","3"
"3 on Scale 1 to 10","1985","higher education","26","","","","3"
"4 on Scale 1 to 10","1985","middle vocational","149","0.0515701117608983","0.0435264937645343","0.0596137297572624","4"
"4 on Scale 1 to 10","1985","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","1985","in school","2","","","","4"
"4 on Scale 1 to 10","1985","inadequately","23","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","100","0.0435119864720997","0.0346700853038058","0.0523538876403936","4"
"4 on Scale 1 to 10","1985","higher vocational","19","","","","4"
"4 on Scale 1 to 10","1985","higher education","33","0.0890405400048162","0.0596207032663904","0.118460376743242","4"
"5 on Scale 1 to 10","1985","in school","12","","","","5"
"5 on Scale 1 to 10","1985","inadequately","72","0.154228942987447","0.124044991309709","0.184412894665184","5"
"5 on Scale 1 to 10","1985","general elemantary","307","0.145531224816214","0.130247555746134","0.160814893886294","5"
"5 on Scale 1 to 10","1985","middle vocational","527","0.182152251101602","0.168114314144451","0.196190188058753","5"
"5 on Scale 1 to 10","1985","vocational + Abi","20","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","63","0.195445744550805","0.152400015413092","0.238491473688518","5"
"5 on Scale 1 to 10","1985","higher education","72","0.202209478357076","0.160719612453445","0.243699344260706","5"
"6 on Scale 1 to 10","1985","in school","8","","","","6"
"6 on Scale 1 to 10","1985","inadequately","56","0.123348024974624","0.0958661440159341","0.150829905933313","6"
"6 on Scale 1 to 10","1985","general elemantary","184","0.100099511088777","0.0870913874275978","0.113107634749957","6"
"6 on Scale 1 to 10","1985","middle vocational","295","0.0980961567929223","0.0872779345206977","0.108914379065147","6"
"6 on Scale 1 to 10","1985","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1985","higher vocational","36","0.105299938769734","0.0719809291527003","0.138618948386768","6"
"6 on Scale 1 to 10","1985","higher education","29","","","","6"
"7 on Scale 1 to 10","1985","in school","7","","","","7"
"7 on Scale 1 to 10","1985","inadequately","84","0.138678320902255","0.109794561230768","0.167562080573743","7"
"7 on Scale 1 to 10","1985","general elemantary","275","0.141171362116527","0.126080015424072","0.156262708808983","7"
"7 on Scale 1 to 10","1985","middle vocational","469","0.155679959078292","0.142493758174501","0.168866159982082","7"
"7 on Scale 1 to 10","1985","vocational + Abi","20","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","52","0.158482765528096","0.118840193957625","0.198125337098566","7"
"7 on Scale 1 to 10","1985","higher education","55","0.155526150881643","0.118089959814435","0.19296234194885","7"
"8 on Scale 1 to 10","1985","in school","6","","","","8"
"8 on Scale 1 to 10","1985","general elemantary","467","0.226255628096379","0.208121366268828","0.24438988992393","8"
"8 on Scale 1 to 10","1985","vocational + Abi","20","","","","8"
"8 on Scale 1 to 10","1985","higher vocational","46","0.130872359600055","0.0942619120314506","0.16748280716866","8"
"8 on Scale 1 to 10","1985","inadequately","121","0.193705650391994","0.160677466111212","0.226733834672776","8"
"8 on Scale 1 to 10","1985","middle vocational","544","0.187195091488052","0.173008104441406","0.201382078534698","8"
"8 on Scale 1 to 10","1985","higher education","66","0.169528799440305","0.130769057930003","0.208288540950608","8"
"9 on Scale 1 to 10","1985","in school","2","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","181","0.0876458582038308","0.0753898552273284","0.0999018611803331","9"
"9 on Scale 1 to 10","1985","middle vocational","246","0.0874826376886774","0.0772064675117586","0.0977588078655962","9"
"9 on Scale 1 to 10","1985","vocational + Abi","13","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","25","","","","9"
"9 on Scale 1 to 10","1985","inadequately","58","0.0833591033405199","0.0602574598009816","0.106460746880058","9"
"9 on Scale 1 to 10","1985","higher education","29","","","","9"
"0 Completely dissatisfied","1986","general elemantary","9","","","","0"
"0 Completely dissatisfied","1986","middle vocational","21","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1986","higher vocational","2","","","","0"
"0 Completely dissatisfied","1986","higher education","6","","","","0"
"0 Completely dissatisfied","1986","in school","1","","","","0"
"0 Completely dissatisfied","1986","inadequately","10","","","","0"
"1 on Scale 1 to 10","1986","in school","","","","","1"
"1 on Scale 1 to 10","1986","inadequately","2","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","24","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1986","higher education","3","","","","1"
"10 Completely satisfied","1986","inadequately","67","0.114626540159675","0.0879783474420355","0.141274732877314","10"
"10 Completely satisfied","1986","general elemantary","338","0.177163418370868","0.160303370658908","0.194023466082829","10"
"10 Completely satisfied","1986","in school","6","","","","10"
"10 Completely satisfied","1986","higher education","29","","","","10"
"10 Completely satisfied","1986","middle vocational","377","0.136866335511652","0.124350461263735","0.149382209759569","10"
"10 Completely satisfied","1986","vocational + Abi","18","","","","10"
"10 Completely satisfied","1986","higher vocational","47","0.151282061049939","0.113081904027984","0.189482218071894","10"
"2 on Scale 1 to 10","1986","general elemantary","34","0.0149759298737391","0.00961259025465185","0.0203392694928263","2"
"2 on Scale 1 to 10","1986","middle vocational","54","0.0192326613364012","0.0142314347309413","0.0242338879418612","2"
"2 on Scale 1 to 10","1986","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","10","","","","2"
"2 on Scale 1 to 10","1986","higher education","13","","","","2"
"2 on Scale 1 to 10","1986","in school","3","","","","2"
"2 on Scale 1 to 10","1986","inadequately","10","","","","2"
"3 on Scale 1 to 10","1986","general elemantary","65","0.0304055322724493","0.0228234874481717","0.037987577096727","3"
"3 on Scale 1 to 10","1986","middle vocational","110","0.0366728428735938","0.0298284798858387","0.0435172058613489","3"
"3 on Scale 1 to 10","1986","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","13","","","","3"
"3 on Scale 1 to 10","1986","higher education","23","","","","3"
"3 on Scale 1 to 10","1986","in school","3","","","","3"
"3 on Scale 1 to 10","1986","inadequately","16","","","","3"
"4 on Scale 1 to 10","1986","in school","3","","","","4"
"4 on Scale 1 to 10","1986","inadequately","28","","","","4"
"4 on Scale 1 to 10","1986","general elemantary","103","0.047184145991957","0.0378210922786641","0.0565471997052499","4"
"4 on Scale 1 to 10","1986","middle vocational","159","0.0547782060083721","0.0464922121090902","0.0630641999076539","4"
"4 on Scale 1 to 10","1986","vocational + Abi","11","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","23","","","","4"
"4 on Scale 1 to 10","1986","higher education","26","","","","4"
"5 on Scale 1 to 10","1986","in school","9","","","","5"
"5 on Scale 1 to 10","1986","inadequately","106","0.250313615301823","0.214077305250992","0.286549925352655","5"
"5 on Scale 1 to 10","1986","general elemantary","294","0.14802583646758","0.132343998858078","0.163707674077083","5"
"5 on Scale 1 to 10","1986","middle vocational","508","0.177959883297062","0.164032119090725","0.191887647503399","5"
"5 on Scale 1 to 10","1986","vocational + Abi","29","","","","5"
"5 on Scale 1 to 10","1986","higher vocational","49","0.148438324904348","0.110535566516294","0.186341083292403","5"
"5 on Scale 1 to 10","1986","higher education","58","0.162387769651472","0.124960181784294","0.199815357518649","5"
"6 on Scale 1 to 10","1986","in school","9","","","","6"
"6 on Scale 1 to 10","1986","inadequately","64","0.0907533175105545","0.0667244094212511","0.114782225599858","6"
"6 on Scale 1 to 10","1986","general elemantary","194","0.096273067461646","0.0832478196323223","0.10929831529097","6"
"6 on Scale 1 to 10","1986","middle vocational","321","0.105593684657903","0.0944029075876638","0.116784461728142","6"
"6 on Scale 1 to 10","1986","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","1986","higher vocational","34","0.0921883459943278","0.0613475463989848","0.123029145589671","6"
"6 on Scale 1 to 10","1986","higher education","41","0.0997582027331501","0.0693460215154851","0.130170383950815","6"
"7 on Scale 1 to 10","1986","in school","4","","","","7"
"7 on Scale 1 to 10","1986","inadequately","89","0.160926188078393","0.130188205211998","0.191664170944787","7"
"7 on Scale 1 to 10","1986","general elemantary","263","0.132821964636792","0.117835331974999","0.147808597298586","7"
"7 on Scale 1 to 10","1986","middle vocational","464","0.155502791115778","0.142306799012771","0.168698783218784","7"
"7 on Scale 1 to 10","1986","vocational + Abi","24","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","55","0.152228328902174","0.113930255168821","0.190526402635526","7"
"7 on Scale 1 to 10","1986","higher education","58","0.148429960666846","0.112350116927752","0.184509804405941","7"
"8 on Scale 1 to 10","1986","in school","4","","","","8"
"8 on Scale 1 to 10","1986","inadequately","102","0.170884180845158","0.139397966332446","0.202370395357871","8"
"8 on Scale 1 to 10","1986","general elemantary","461","0.239276022816835","0.220436143300395","0.258115902333276","8"
"8 on Scale 1 to 10","1986","middle vocational","623","0.219025285791221","0.203964783458857","0.234085788123585","8"
"8 on Scale 1 to 10","1986","vocational + Abi","27","","","","8"
"8 on Scale 1 to 10","1986","higher vocational","74","0.20993141308508","0.166514308996545","0.253348517173614","8"
"8 on Scale 1 to 10","1986","higher education","81","0.208150800092456","0.166950160451081","0.249351439733831","8"
"9 on Scale 1 to 10","1986","in school","5","","","","9"
"9 on Scale 1 to 10","1986","inadequately","55","0.0851576490746408","0.0618097997912284","0.108505498358053","9"
"9 on Scale 1 to 10","1986","general elemantary","198","0.104740970068799","0.0912187615415877","0.118263178596011","9"
"9 on Scale 1 to 10","1986","middle vocational","236","0.0790732832333028","0.0692467287725985","0.0888998376940071","9"
"9 on Scale 1 to 10","1986","vocational + Abi","11","","","","9"
"9 on Scale 1 to 10","1986","higher vocational","27","","","","9"
"9 on Scale 1 to 10","1986","higher education","35","0.0914144866719665","0.0621673003671252","0.120661672976808","9"
"0 Completely dissatisfied","1987","general elemantary","4","","","","0"
"0 Completely dissatisfied","1987","middle vocational","14","","","","0"
"0 Completely dissatisfied","1987","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1987","higher vocational","","","","","0"
"0 Completely dissatisfied","1987","higher education","6","","","","0"
"0 Completely dissatisfied","1987","in school","1","","","","0"
"0 Completely dissatisfied","1987","inadequately","2","","","","0"
"1 on Scale 1 to 10","1987","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1987","in school","","","","","1"
"1 on Scale 1 to 10","1987","inadequately","2","","","","1"
"1 on Scale 1 to 10","1987","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1987","middle vocational","13","","","","1"
"1 on Scale 1 to 10","1987","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1987","higher education","5","","","","1"
"10 Completely satisfied","1987","in school","8","","","","10"
"10 Completely satisfied","1987","general elemantary","313","0.17386058745541","0.156948032558003","0.190773142352816","10"
"10 Completely satisfied","1987","inadequately","67","0.142036882236397","0.11185812119423","0.172215643278563","10"
"10 Completely satisfied","1987","middle vocational","366","0.134748475781728","0.122353036319761","0.147143915243696","10"
"10 Completely satisfied","1987","vocational + Abi","20","","","","10"
"10 Completely satisfied","1987","higher vocational","36","0.111313198514062","0.0773273718401574","0.145299025187968","10"
"10 Completely satisfied","1987","higher education","36","0.105920161275463","0.0746902217914232","0.137150100759502","10"
"2 on Scale 1 to 10","1987","in school","3","","","","2"
"2 on Scale 1 to 10","1987","inadequately","13","","","","2"
"2 on Scale 1 to 10","1987","general elemantary","46","0.0213187395399938","0.0148728423354975","0.02776463674449","2"
"2 on Scale 1 to 10","1987","middle vocational","42","0.0135297392636785","0.00933586386195243","0.0177236146654046","2"
"2 on Scale 1 to 10","1987","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1987","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1987","higher education","15","","","","2"
"3 on Scale 1 to 10","1987","general elemantary","45","0.0222612758767688","0.0156776004654391","0.0288449512880985","3"
"3 on Scale 1 to 10","1987","middle vocational","103","0.0331956994654036","0.0266923212740299","0.0396990776567772","3"
"3 on Scale 1 to 10","1987","vocational + Abi","10","","","","3"
"3 on Scale 1 to 10","1987","higher vocational","12","","","","3"
"3 on Scale 1 to 10","1987","higher education","19","","","","3"
"3 on Scale 1 to 10","1987","in school","4","","","","3"
"3 on Scale 1 to 10","1987","inadequately","17","","","","3"
"4 on Scale 1 to 10","1987","in school","4","","","","4"
"4 on Scale 1 to 10","1987","inadequately","28","","","","4"
"4 on Scale 1 to 10","1987","general elemantary","87","0.0401851739264837","0.0314210475686091","0.0489493002843584","4"
"4 on Scale 1 to 10","1987","middle vocational","166","0.0550125202961555","0.0467355268822595","0.0632895137100516","4"
"4 on Scale 1 to 10","1987","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1987","higher vocational","20","","","","4"
"4 on Scale 1 to 10","1987","higher education","24","","","","4"
"5 on Scale 1 to 10","1987","in school","17","","","","5"
"5 on Scale 1 to 10","1987","inadequately","74","0.164492308011672","0.132443302712274","0.19654131331107","5"
"5 on Scale 1 to 10","1987","general elemantary","291","0.147397319711836","0.131577551458107","0.163217087965565","5"
"5 on Scale 1 to 10","1987","middle vocational","476","0.165844586528595","0.152342435927579","0.179346737129612","5"
"5 on Scale 1 to 10","1987","vocational + Abi","28","","","","5"
"5 on Scale 1 to 10","1987","higher vocational","58","0.190913431802418","0.148445033683531","0.233381829921305","5"
"5 on Scale 1 to 10","1987","higher education","67","0.183614252742806","0.144323117517894","0.222905387967718","5"
"6 on Scale 1 to 10","1987","higher education","43","0.112682339901174","0.0805929717260264","0.144771708076322","6"
"6 on Scale 1 to 10","1987","in school","10","","","","6"
"6 on Scale 1 to 10","1987","vocational + Abi","20","","","","6"
"6 on Scale 1 to 10","1987","inadequately","64","0.123549172891901","0.0951012717368465","0.151997074046956","6"
"6 on Scale 1 to 10","1987","general elemantary","197","0.0987064649763065","0.0853961631278875","0.112016766824726","6"
"6 on Scale 1 to 10","1987","middle vocational","362","0.122512102563408","0.110609583772853","0.134414621353964","6"
"6 on Scale 1 to 10","1987","higher vocational","39","0.112295676147618","0.0781790696071605","0.146412282688075","6"
"7 on Scale 1 to 10","1987","in school","14","","","","7"
"7 on Scale 1 to 10","1987","inadequately","95","0.164317146936434","0.132281852501967","0.196352441370902","7"
"7 on Scale 1 to 10","1987","middle vocational","487","0.157654568224229","0.144425562521652","0.170883573926806","7"
"7 on Scale 1 to 10","1987","vocational + Abi","30","0.185646308526724","0.124434961663869","0.24685765538958","7"
"7 on Scale 1 to 10","1987","higher vocational","62","0.188136813210608","0.145906095889588","0.230367530531629","7"
"7 on Scale 1 to 10","1987","higher education","51","0.14181990512899","0.106415973866025","0.177223836391955","7"
"7 on Scale 1 to 10","1987","general elemantary","296","0.144394852252175","0.128709490945508","0.160080213558843","7"
"8 on Scale 1 to 10","1987","in school","9","","","","8"
"8 on Scale 1 to 10","1987","inadequately","116","0.234880828591985","0.1982324421091","0.271529215074869","8"
"8 on Scale 1 to 10","1987","general elemantary","437","0.234793699445625","0.215878345808543","0.253709053082707","8"
"8 on Scale 1 to 10","1987","middle vocational","613","0.215039191251094","0.200124591349999","0.229953791152188","8"
"8 on Scale 1 to 10","1987","vocational + Abi","23","","","","8"
"8 on Scale 1 to 10","1987","higher vocational","61","0.168576273625394","0.128122450272329","0.209030096978459","8"
"8 on Scale 1 to 10","1987","higher education","74","0.195831205535911","0.155558738746535","0.236103672325288","8"
"9 on Scale 1 to 10","1987","middle vocational","273","0.093209247407928","0.0826553746591401","0.103763120156716","9"
"9 on Scale 1 to 10","1987","vocational + Abi","14","","","","9"
"9 on Scale 1 to 10","1987","higher education","33","0.0877405542278579","0.059029241722735","0.116451866732981","9"
"9 on Scale 1 to 10","1987","in school","7","","","","9"
"9 on Scale 1 to 10","1987","inadequately","36","0.0669047571247205","0.0453045448877531","0.0885049693616879","9"
"9 on Scale 1 to 10","1987","general elemantary","204","0.112074184372291","0.0979967629419809","0.126151605802602","9"
"9 on Scale 1 to 10","1987","higher vocational","34","0.106505623781428","0.073172015780905","0.139839231781952","9"
"0 Completely dissatisfied","1988","general elemantary","4","","","","0"
"0 Completely dissatisfied","1988","middle vocational","19","","","","0"
"0 Completely dissatisfied","1988","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1988","higher vocational","","","","","0"
"0 Completely dissatisfied","1988","higher education","3","","","","0"
"0 Completely dissatisfied","1988","in school","","","","","0"
"0 Completely dissatisfied","1988","inadequately","7","","","","0"
"1 on Scale 1 to 10","1988","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1988","middle vocational","21","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1988","in school","","","","","1"
"1 on Scale 1 to 10","1988","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1988","higher education","7","","","","1"
"1 on Scale 1 to 10","1988","inadequately","","","","","1"
"10 Completely satisfied","1988","general elemantary","283","0.161367673853947","0.144577248381608","0.178158099326287","10"
"10 Completely satisfied","1988","middle vocational","307","0.111797938144322","0.100175733175799","0.123420143112846","10"
"10 Completely satisfied","1988","vocational + Abi","22","","","","10"
"10 Completely satisfied","1988","higher vocational","38","0.132820723698381","0.0951626448484869","0.170478802548276","10"
"10 Completely satisfied","1988","higher education","38","0.124469601629785","0.0895848099227034","0.159354393336866","10"
"10 Completely satisfied","1988","in school","5","","","","10"
"10 Completely satisfied","1988","inadequately","56","0.10212286349758","0.0753931330183864","0.128852593976774","10"
"2 on Scale 1 to 10","1988","in school","4","","","","2"
"2 on Scale 1 to 10","1988","inadequately","8","","","","2"
"2 on Scale 1 to 10","1988","general elemantary","28","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","58","0.0229968165183392","0.0174684402458069","0.0285251927908715","2"
"2 on Scale 1 to 10","1988","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","11","","","","2"
"2 on Scale 1 to 10","1988","higher education","14","","","","2"
"3 on Scale 1 to 10","1988","general elemantary","75","0.0357971480736594","0.0273175346713392","0.0442767614759796","3"
"3 on Scale 1 to 10","1988","middle vocational","83","0.0287353172424868","0.0225737308594915","0.0348969036254821","3"
"3 on Scale 1 to 10","1988","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","18","","","","3"
"3 on Scale 1 to 10","1988","higher education","13","","","","3"
"3 on Scale 1 to 10","1988","in school","3","","","","3"
"3 on Scale 1 to 10","1988","inadequately","22","","","","3"
"4 on Scale 1 to 10","1988","general elemantary","75","0.0469529968210748","0.0372979040496471","0.0566080895925024","4"
"4 on Scale 1 to 10","1988","in school","7","","","","4"
"4 on Scale 1 to 10","1988","vocational + Abi","12","","","","4"
"4 on Scale 1 to 10","1988","middle vocational","144","0.0523011661462311","0.0440899666425416","0.0605123656499207","4"
"4 on Scale 1 to 10","1988","higher education","26","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","17","","","","4"
