"plh0174","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","16-34 y.","Not Employed","12","","","","0"
"0 Completely dissatisfied","1984","16-34 y.","Employed","43","0.0226195737715775","0.0155907253162506","0.0296484222269043","0"
"0 Completely dissatisfied","1984","35-65 y.","Not Employed","19","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Employed","46","0.0179066480032714","0.0126044646784049","0.0232088313281379","0"
"0 Completely dissatisfied","1984","66 and older","Not Employed","11","","","","0"
"0 Completely dissatisfied","1984","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1984","16-34 y.","Not Employed","14","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Employed","16","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Not Employed","13","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Employed","24","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Not Employed","14","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Employed","","","","","1"
"10 Completely satisfied","1984","16-34 y.","Employed","298","0.159200986918131","0.141905645996425","0.176496327839837","10"
"10 Completely satisfied","1984","16-34 y.","Not Employed","159","0.139686537109793","0.117825781810264","0.161547292409323","10"
"10 Completely satisfied","1984","35-65 y.","Not Employed","401","0.228480538122626","0.209003315413013","0.247957760832238","10"
"10 Completely satisfied","1984","66 and older","Employed","7","","","","10"
"10 Completely satisfied","1984","35-65 y.","Employed","468","0.194686481252362","0.178854998273849","0.210517964230875","10"
"10 Completely satisfied","1984","66 and older","Not Employed","212","0.232434292566061","0.205229182906425","0.259639402225697","10"
"2 on Scale 1 to 10","1984","16-34 y.","Not Employed","33","0.035860213367755","0.0241345893351647","0.0475858374003452","2"
"2 on Scale 1 to 10","1984","16-34 y.","Employed","66","0.0399277909628854","0.0306722939818343","0.0491832879439365","2"
"2 on Scale 1 to 10","1984","35-65 y.","Not Employed","18","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Employed","53","0.0182354221527119","0.0128856806718725","0.0235851636335513","2"
"2 on Scale 1 to 10","1984","66 and older","Not Employed","25","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Employed","1","","","","2"
"3 on Scale 1 to 10","1984","16-34 y.","Employed","86","0.0485170986258084","0.038360271569739","0.0586739256818778","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Employed","47","0.0253711051062255","0.0180762223809203","0.0326659878315307","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Employed","45","0.0471130657653841","0.0337516986517067","0.0604744328790614","3"
"3 on Scale 1 to 10","1984","35-65 y.","Employed","112","0.0492755217350784","0.0406215761676763","0.0579294673024805","3"
"3 on Scale 1 to 10","1984","66 and older","Not Employed","33","0.0378933580196117","0.0255953222844709","0.0501913937547524","3"
"3 on Scale 1 to 10","1984","66 and older","Employed","5","","","","3"
