"plh0174","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1985","Not Employed","no migration background","488","0.204105487220335","0.187923153045224","0.220287821395446","8"
"8 on Scale 1 to 10","1985","Employed","indirect migration background","7","","","","8"
"9 on Scale 1 to 10","1985","Not Employed","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1985","Employed","no migration background","177","0.0807451150189031","0.0694298668235689","0.0920603632142372","9"
"9 on Scale 1 to 10","1985","Employed","direct migration background","81","0.0748328034383357","0.0589252696805453","0.0907403371961261","9"
"9 on Scale 1 to 10","1985","Not Employed","no migration background","222","0.0916125901522505","0.0800301729569359","0.103195007347565","9"
"9 on Scale 1 to 10","1985","Not Employed","direct migration background","82","0.0937111773602246","0.0721990905603645","0.115223264160085","9"
"9 on Scale 1 to 10","1985","Employed","indirect migration background","1","","","","9"
"0 Completely dissatisfied","1986","Not Employed","no migration background","12","","","","0"
"0 Completely dissatisfied","1986","Not Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","1986","Not Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1986","Employed","no migration background","21","","","","0"
"0 Completely dissatisfied","1986","Employed","direct migration background","12","","","","0"
"0 Completely dissatisfied","1986","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1986","Employed","no migration background","22","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","no migration background","12","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1986","Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1986","Employed","direct migration background","8","","","","1"
"10 Completely satisfied","1986","Not Employed","direct migration background","112","0.163531173063431","0.13587482203761","0.191187524089253","10"
"10 Completely satisfied","1986","Not Employed","no migration background","400","0.186498602701136","0.17041138864018","0.202585816762091","10"
"10 Completely satisfied","1986","Employed","no migration background","241","0.101606977146863","0.0892995423361266","0.113914411957599","10"
"10 Completely satisfied","1986","Not Employed","indirect migration background","7","","","","10"
"10 Completely satisfied","1986","Employed","direct migration background","131","0.114278069685152","0.095034590767961","0.133521548602344","10"
"10 Completely satisfied","1986","Employed","indirect migration background","7","","","","10"
"2 on Scale 1 to 10","1986","Employed","direct migration background","30","0.0261633013200916","0.0165085124449409","0.0358180901952424","2"
"2 on Scale 1 to 10","1986","Employed","no migration background","51","0.022785136331684","0.0167066780392927","0.0288635946240753","2"
"2 on Scale 1 to 10","1986","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1986","Not Employed","no migration background","39","0.0180555095105771","0.0125561483646125","0.0235548706565416","2"
"2 on Scale 1 to 10","1986","Not Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1986","Employed","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1986","Not Employed","no migration background","72","0.0315473927105956","0.0243282634125538","0.0387665220086374","3"
"3 on Scale 1 to 10","1986","Not Employed","direct migration background","20","","","","3"
"3 on Scale 1 to 10","1986","Employed","no migration background","93","0.0435295563140528","0.0352176528476217","0.0518414597804838","3"
"3 on Scale 1 to 10","1986","Employed","direct migration background","48","0.0443538797656997","0.0319010572196484","0.056806702311751","3"
"3 on Scale 1 to 10","1986","Not Employed","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1986","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1986","Employed","no migration background","137","0.0618385797757423","0.052026950474626","0.0716502090768585","4"
"4 on Scale 1 to 10","1986","Not Employed","no migration background","112","0.0468760888055995","0.0381460883864261","0.055606089224773","4"
"4 on Scale 1 to 10","1986","Not Employed","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1986","Not Employed","direct migration background","28","","","","4"
"4 on Scale 1 to 10","1986","Employed","direct migration background","74","0.084955770508102","0.0680913692728695","0.101820171743334","4"
"4 on Scale 1 to 10","1986","Employed","indirect migration background","4","","","","4"
"5 on Scale 1 to 10","1986","Not Employed","no migration background","303","0.136509371268205","0.122329445887916","0.150689296648494","5"
"5 on Scale 1 to 10","1986","Not Employed","direct migration background","107","0.155372929069011","0.128284120919241","0.182461737218782","5"
"5 on Scale 1 to 10","1986","Not Employed","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1986","Employed","no migration background","472","0.206595595379147","0.190103325765653","0.223087864992642","5"
"5 on Scale 1 to 10","1986","Employed","direct migration background","162","0.171390456205719","0.148596394246855","0.194184518164582","5"
"5 on Scale 1 to 10","1986","Employed","indirect migration background","16","","","","5"
"6 on Scale 1 to 10","1986","Not Employed","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","1986","Not Employed","direct migration background","59","0.0640716689113847","0.0457601640070321","0.0823831738157373","6"
"6 on Scale 1 to 10","1986","Employed","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1986","Not Employed","no migration background","226","0.0988231446328911","0.0864978233929197","0.111148465872862","6"
"6 on Scale 1 to 10","1986","Employed","no migration background","253","0.105530879566824","0.0930154705226804","0.118046288610967","6"
"6 on Scale 1 to 10","1986","Employed","direct migration background","132","0.114537601642418","0.0952751063470776","0.133800096937759","6"
"7 on Scale 1 to 10","1986","Not Employed","no migration background","329","0.137641255769958","0.123411999642458","0.151870511897458","7"
"7 on Scale 1 to 10","1986","Not Employed","indirect migration background","5","","","","7"
"7 on Scale 1 to 10","1986","Not Employed","direct migration background","107","0.169589746155689","0.141527923921328","0.19765156839005","7"
"7 on Scale 1 to 10","1986","Employed","no migration background","370","0.159318677317517","0.144410599917518","0.174226754717517","7"
"7 on Scale 1 to 10","1986","Employed","direct migration background","148","0.130171721177368","0.109818716774876","0.15052472557986","7"
"7 on Scale 1 to 10","1986","Employed","indirect migration background","3","","","","7"
"8 on Scale 1 to 10","1986","Employed","no migration background","482","0.210017781818466","0.19342537891652","0.226610184720412","8"
"8 on Scale 1 to 10","1986","Not Employed","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","1986","Not Employed","no migration background","523","0.233190783817167","0.215725998520047","0.250655569114286","8"
"8 on Scale 1 to 10","1986","Not Employed","direct migration background","160","0.244275281365495","0.212146718669747","0.276403844061244","8"
"8 on Scale 1 to 10","1986","Employed","direct migration background","214","0.210824540235338","0.186152741792149","0.235496338678528","8"
"8 on Scale 1 to 10","1986","Employed","indirect migration background","6","","","","8"
"9 on Scale 1 to 10","1986","Employed","no migration background","173","0.0707974042426404","0.06034932475756","0.0812454837277208","9"
"9 on Scale 1 to 10","1986","Not Employed","indirect migration background","4","","","","9"
"9 on Scale 1 to 10","1986","Not Employed","no migration background","224","0.101203085337786","0.0887467135901042","0.113659457085468","9"
"9 on Scale 1 to 10","1986","Not Employed","direct migration background","76","0.11022506521946","0.0868070551495168","0.133643075289404","9"
"9 on Scale 1 to 10","1986","Employed","direct migration background","91","0.0823028594234686","0.0656798139564539","0.0989259048904832","9"
"9 on Scale 1 to 10","1986","Employed","indirect migration background","3","","","","9"
"0 Completely dissatisfied","1987","Not Employed","direct migration background","4","","","","0"
"0 Completely dissatisfied","1987","Not Employed","no migration background","10","","","","0"
"0 Completely dissatisfied","1987","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1987","Employed","no migration background","9","","","","0"
"0 Completely dissatisfied","1987","Employed","direct migration background","5","","","","0"
"0 Completely dissatisfied","1987","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1987","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","no migration background","8","","","","1"
"1 on Scale 1 to 10","1987","Employed","no migration background","7","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1987","Employed","direct migration background","10","","","","1"
"1 on Scale 1 to 10","1987","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1987","Not Employed","direct migration background","93","0.144717639509533","0.118467051360809","0.170968227658256","10"
"10 Completely satisfied","1987","Not Employed","no migration background","359","0.175584063559232","0.159609271529563","0.191558855588901","10"
"10 Completely satisfied","1987","Not Employed","indirect migration background","6","","","","10"
"10 Completely satisfied","1987","Employed","no migration background","273","0.110810809006183","0.0981572555225101","0.123464362489857","10"
"10 Completely satisfied","1987","Employed","direct migration background","119","0.10814070563062","0.0891193754838054","0.127162035777435","10"
"10 Completely satisfied","1987","Employed","indirect migration background","5","","","","10"
"2 on Scale 1 to 10","1987","Employed","no migration background","39","0.0165570498658264","0.0114131747160461","0.0217009250156067","2"
"2 on Scale 1 to 10","1987","Employed","direct migration background","29","","","","2"
"2 on Scale 1 to 10","1987","Not Employed","no migration background","45","0.0202189530721478","0.014309281781633","0.0261286243626626","2"
"2 on Scale 1 to 10","1987","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1987","Not Employed","direct migration background","10","","","","2"
"2 on Scale 1 to 10","1987","Employed","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","1987","Not Employed","no migration background","51","0.022918592832077","0.0166354226192962","0.0292017630448578","3"
"3 on Scale 1 to 10","1987","Not Employed","direct migration background","22","","","","3"
"3 on Scale 1 to 10","1987","Employed","no migration background","95","0.0417356357700812","0.0336740488537132","0.0497972226864492","3"
"3 on Scale 1 to 10","1987","Employed","direct migration background","44","0.0412776733974582","0.029093329772087","0.0534620170228295","3"
"3 on Scale 1 to 10","1987","Not Employed","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1987","Employed","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1987","Employed","no migration background","132","0.0580089823169874","0.0485858484908025","0.0674321161431723","4"
"4 on Scale 1 to 10","1987","Not Employed","no migration background","99","0.0436910753925835","0.0351085529553266","0.0522735978298404","4"
"4 on Scale 1 to 10","1987","Not Employed","direct migration background","31","0.0424337264097202","0.0273931821385194","0.0574742706809211","4"
"4 on Scale 1 to 10","1987","Not Employed","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","1987","Employed","direct migration background","67","0.0584493961938373","0.0440809448933135","0.0728178474943611","4"
"4 on Scale 1 to 10","1987","Employed","indirect migration background","2","","","","4"
"5 on Scale 1 to 10","1987","Not Employed","no migration background","309","0.144418858078549","0.129659684817366","0.159178031339732","5"
"5 on Scale 1 to 10","1987","Not Employed","direct migration background","88","0.119776381501325","0.0955490462623589","0.144003716740291","5"
"5 on Scale 1 to 10","1987","Not Employed","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1987","Employed","no migration background","439","0.186011880080755","0.170326186410846","0.201697573750665","5"
"5 on Scale 1 to 10","1987","Employed","direct migration background","168","0.178766867679518","0.155298933621332","0.202234801737704","5"
"5 on Scale 1 to 10","1987","Employed","indirect migration background","13","","","","5"
"6 on Scale 1 to 10","1987","Not Employed","no migration background","220","0.097126942235164","0.0846931764895081","0.10956070798082","6"
"6 on Scale 1 to 10","1987","Not Employed","direct migration background","85","0.11662934957366","0.0926797114624913","0.140578987684829","6"
"6 on Scale 1 to 10","1987","Not Employed","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","1987","Employed","no migration background","312","0.134185185308175","0.120445108946412","0.147925261669938","6"
"6 on Scale 1 to 10","1987","Employed","direct migration background","122","0.138348947187016","0.117201801682816","0.159496092691216","6"
"6 on Scale 1 to 10","1987","Employed","indirect migration background","4","","","","6"
"7 on Scale 1 to 10","1987","Not Employed","no migration background","356","0.160464432355094","0.145053517605059","0.17587534710513","7"
"7 on Scale 1 to 10","1987","Not Employed","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1987","Not Employed","direct migration background","114","0.12482863479785","0.100166696558451","0.149490573037248","7"
"7 on Scale 1 to 10","1987","Employed","no migration background","352","0.148993619674081","0.134639564919381","0.163347674428781","7"
"7 on Scale 1 to 10","1987","Employed","direct migration background","206","0.193809769716887","0.169599216632148","0.218020322801625","7"
"7 on Scale 1 to 10","1987","Employed","indirect migration background","9","","","","7"
"8 on Scale 1 to 10","1987","Not Employed","no migration background","460","0.215319377998405","0.1980607011129","0.232578054883911","8"
"8 on Scale 1 to 10","1987","Not Employed","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1987","Employed","no migration background","505","0.212370140893619","0.195883500376863","0.228856781410375","8"
"8 on Scale 1 to 10","1987","Not Employed","direct migration background","164","0.278408093228459","0.244964702688514","0.311851483768404","8"
"8 on Scale 1 to 10","1987","Employed","direct migration background","193","0.172475744998015","0.149336323694092","0.195615166301938","8"
"8 on Scale 1 to 10","1987","Employed","indirect migration background","13","","","","8"
"9 on Scale 1 to 10","1987","Not Employed","no migration background","262","0.11205876157028","0.0988142941825001","0.12530322895806","9"
"9 on Scale 1 to 10","1987","Employed","no migration background","201","0.0837868421290139","0.072617938892738","0.0949557453652898","9"
"9 on Scale 1 to 10","1987","Not Employed","indirect migration background","4","","","","9"
"9 on Scale 1 to 10","1987","Not Employed","direct migration background","73","0.125767477938082","0.10102625282169","0.150508703054474","9"
"9 on Scale 1 to 10","1987","Employed","direct migration background","61","0.07625190594624","0.0599964093260717","0.0925074025664083","9"
"9 on Scale 1 to 10","1987","Employed","indirect migration background","6","","","","9"
"0 Completely dissatisfied","1988","Not Employed","no migration background","14","","","","0"
"0 Completely dissatisfied","1988","Not Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","1988","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1988","Employed","no migration background","9","","","","0"
"0 Completely dissatisfied","1988","Employed","direct migration background","4","","","","0"
"0 Completely dissatisfied","1988","Employed","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1988","Not Employed","no migration background","17","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1988","Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1988","Employed","no migration background","16","","","","1"
"1 on Scale 1 to 10","1988","Employed","direct migration background","3","","","","1"
"10 Completely satisfied","1988","Not Employed","no migration background","309","0.165167781989077","0.148844699704201","0.181490864273952","10"
"10 Completely satisfied","1988","Not Employed","direct migration background","103","0.163782200032966","0.135569775168742","0.191994624897191","10"
"10 Completely satisfied","1988","Not Employed","indirect migration background","6","","","","10"
"10 Completely satisfied","1988","Employed","no migration background","236","0.0963729443785876","0.0843880137808201","0.108357874976355","10"
"10 Completely satisfied","1988","Employed","direct migration background","100","0.0829937475084736","0.0659548224894284","0.100032672527519","10"
"10 Completely satisfied","1988","Employed","indirect migration background","7","","","","10"
"2 on Scale 1 to 10","1988","Employed","no migration background","50","0.0248045239972092","0.018488051138819","0.0311209968555995","2"
"2 on Scale 1 to 10","1988","Employed","direct migration background","21","","","","2"
"2 on Scale 1 to 10","1988","Not Employed","no migration background","37","0.0188020773085549","0.0128314339831365","0.0247727206339734","2"
"2 on Scale 1 to 10","1988","Not Employed","direct migration background","14","","","","2"
"2 on Scale 1 to 10","1988","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1988","Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1988","Not Employed","no migration background","63","0.0322342251043342","0.0244702586941106","0.0399981915145577","3"
"3 on Scale 1 to 10","1988","Not Employed","direct migration background","21","","","","3"
"3 on Scale 1 to 10","1988","Not Employed","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1988","Employed","no migration background","73","0.0329896189184751","0.025735785727495","0.0402434521094551","3"
"3 on Scale 1 to 10","1988","Employed","direct migration background","67","0.069076484026879","0.0534141865516686","0.0847387815020895","3"
"3 on Scale 1 to 10","1988","Employed","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1988","Employed","no migration background","139","0.0608437099453443","0.0511354783933958","0.0705519414972928","4"
"4 on Scale 1 to 10","1988","Not Employed","no migration background","94","0.0486589642618516","0.0392011790614344","0.0581167494622688","4"
"4 on Scale 1 to 10","1988","Not Employed","indirect migration background","6","","","","4"
