"plh0174","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Not Employed","1-pers.-HH","5","","","","0"
"0 Completely dissatisfied","1984","Not Employed","(Married) couple without C. ","6","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Single parent ","3","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. LE 16 ","7","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. GT 16 ","8","","","","0"
"0 Completely dissatisfied","1984","Not Employed","Couple + C. LE and GT 16","8","","","","0"
"0 Completely dissatisfied","1984","Employed","1-pers.-HH","16","","","","0"
"0 Completely dissatisfied","1984","Employed","(Married) couple without C. ","7","","","","0"
"0 Completely dissatisfied","1984","Employed","Single parent ","8","","","","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. LE 16 ","20","","","","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. GT 16 ","10","","","","0"
"0 Completely dissatisfied","1984","Employed","Couple + C. LE and GT 16","18","","","","0"
"1 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","9","","","","1"
"1 on Scale 1 to 10","1984","Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","8","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","6","","","","1"
"1 on Scale 1 to 10","1984","Employed","1-pers.-HH","9","","","","1"
"1 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","9","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","7","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","8","","","","1"
"1 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","5","","","","1"
"10 Completely satisfied","1984","Employed","1-pers.-HH","76","0.144459162577568","0.115078629928103","0.173839695227033","10"
"10 Completely satisfied","1984","Employed","(Married) couple without C. ","185","0.207654969696251","0.181154402451402","0.234155536941101","10"
"10 Completely satisfied","1984","Employed","Single parent ","37","0.157533069199508","0.110554000891209","0.204512137507807","10"
"10 Completely satisfied","1984","Employed","Couple + C. LE 16 ","247","0.200868165882731","0.178190243097341","0.223546088668121","10"
"10 Completely satisfied","1984","Employed","Couple + C. GT 16 ","102","0.169626722457461","0.138402946856499","0.200850498058422","10"
"10 Completely satisfied","1984","Employed","Couple + C. LE and GT 16","95","0.188804259823601","0.154010714696928","0.223597804950274","10"
"10 Completely satisfied","1984","Not Employed","1-pers.-HH","133","0.22781427153711","0.194448198628666","0.261180344445554","10"
"10 Completely satisfied","1984","Not Employed","(Married) couple without C. ","226","0.242678997473964","0.215258748644976","0.270099246302952","10"
"10 Completely satisfied","1984","Not Employed","Single parent ","38","0.219797780106796","0.158791197259111","0.28080436295448","10"
"10 Completely satisfied","1984","Not Employed","Couple + C. LE 16 ","175","0.199433129462463","0.172571269096066","0.22629498982886","10"
"10 Completely satisfied","1984","Not Employed","Couple + C. GT 16 ","78","0.188487744983705","0.151478643133271","0.225496846834139","10"
"10 Completely satisfied","1984","Not Employed","Couple + C. LE and GT 16","71","0.144164595860787","0.109303565335705","0.179025626385869","10"
"2 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","17","","","","2"
"2 on Scale 1 to 10","1984","Employed","1-pers.-HH","27","","","","2"
"2 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","19","","","","2"
"2 on Scale 1 to 10","1984","Employed","Single parent ","7","","","","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","29","","","","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","17","","","","2"
"2 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","15","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","11","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Single parent ","6","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","19","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","8","","","","2"
"2 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","7","","","","2"
"3 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","21","","","","3"
"3 on Scale 1 to 10","1984","Employed","1-pers.-HH","35","0.0682280327277264","0.0471561669627876","0.0892998984926652","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","15","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","31","0.0499100815545674","0.0325867969643713","0.0672333661447634","3"
"3 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","27","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","Single parent ","6","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","19","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","16","","","","3"
"3 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","38","0.0436589377314467","0.0303092895518134","0.05700858591108","3"
"3 on Scale 1 to 10","1984","Employed","Single parent ","17","","","","3"
"3 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","63","0.0501158193163892","0.037765981781647","0.0624656568511314","3"
"3 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","16","","","","3"
"4 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","30","0.032991193523762","0.0215668955212345","0.0444154915262895","4"
"4 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","24","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","30","0.0652902318718636","0.0419135998227624","0.0886668639209649","4"
"4 on Scale 1 to 10","1984","Employed","1-pers.-HH","30","0.0501835353920261","0.0319375543218111","0.0684295164622412","4"
