"plh0174","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","48","0.0990622287944203","0.0737947218908306","0.12432973569801","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","76","0.103919915082884","0.0816764856390632","0.126163344526706","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","13","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","45","0.0625308595447871","0.0439748363636907","0.0810868827258834","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","6","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","8","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","6","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","1","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","4","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","10","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","3","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","4","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","11","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","2","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","1","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","6","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","3","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","3","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","6","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","4","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","4","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","1","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","1","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","4","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","4","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","39","0.113379230288247","0.0796781102209819","0.147080350355513","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","125","0.205862655897737","0.174339757141292","0.237385554654181","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","62","0.160966599863493","0.12517524906348","0.196757950663507","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","249","0.227692726860118","0.203166663017739","0.252218790702498","10"
"10 Completely satisfied","1985","Single parent ","Male","3","","","","10"
"10 Completely satisfied","1985","Single parent ","Female","35","0.124810510636502","0.0863720888788136","0.163248932394191","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","48","0.142979103919591","0.104322401408088","0.181635806431094","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","213","0.156946987310743","0.137196408967737","0.176697565653749","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","25","","","","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","134","0.188785751288196","0.159898519647219","0.217672982929173","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","18","","","","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","81","0.126942136988903","0.0987326221766217","0.155151651801184","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","10","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","12","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","6","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","8","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","2","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","6","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","15","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","6","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","16","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","4","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","9","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","12","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","15","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","20","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","11","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","29","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","27","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","17","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","11","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","20","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","46","0.0366888708697765","0.0264812073648658","0.0468965343746872","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","7","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","22","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","6","","","","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","8","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","46","0.0379079547919832","0.0267385070176003","0.0490774025663661","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","25","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","32","0.0516382459173343","0.0343853378478594","0.0688911539868092","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","13","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","16","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","57","0.0474647384681839","0.0359195251921833","0.0590099517441846","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","17","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","38","0.0538862589088709","0.0372189983688","0.0705535194489418","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","21","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","10","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","25","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","81","0.19100835089273","0.152724221426291","0.22929248035917","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","106","0.165380718708261","0.136415541082134","0.194345896334387","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","13","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","48","0.167532324546954","0.124099115553875","0.210965533540034","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","73","0.242521194177814","0.195189406676316","0.289852981679313","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","202","0.16830615150321","0.147991582038807","0.188620720967613","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","64","0.295109176713921","0.232977195265818","0.357241158162025","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","97","0.134585523526731","0.109393399574104","0.159777647479359","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","21","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","76","0.164156966280233","0.132768996749355","0.195544935811112","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","149","0.133013667487386","0.113152147918291","0.15287518705648","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","99","0.30230453324606","0.253488339613262","0.351120726878858","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","55","0.0852779392484939","0.0635032243680977","0.10705265412889","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","126","0.0978886379219814","0.0817535215392098","0.114023754304753","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","37","0.10221063171013","0.0727083337618953","0.131712929658365","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","49","0.10126927261736","0.075705506208367","0.126833039026354","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","12","","","","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","33","0.112122361103997","0.0754269635155195","0.148817758692474","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","38","0.128823653020369","0.091828599753292","0.165818706287447","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","17","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","76","0.113742726722153","0.0903060917268805","0.137179361717426","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","26","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","107","0.0953916809201464","0.0782108662784578","0.112572495561835","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","6","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","42","0.120452129714363","0.0858545582752106","0.155049701153516","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","54","0.186973443564663","0.141628251047054","0.232318636082271","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","56","0.145709379408214","0.111348271945097","0.180070486871331","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","163","0.145006147730842","0.124412517217679","0.165599778244005","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","5","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","93","0.145906028341982","0.118384091234648","0.173427965449316","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","36","0.116702505493722","0.0812467777872576","0.152158233200187","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","231","0.179495199472521","0.158657831297094","0.200332567647949","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","25","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","101","0.149910681392684","0.123559377998171","0.176261984787197","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","13","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","91","0.169874038385951","0.138053560048854","0.201694516723047","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","43","0.128741396530308","0.0917564102535587","0.165726382807057","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","246","0.213665199056464","0.189691841814247","0.237638556298681","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","10","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","269","0.1950663765196","0.173551090392525","0.216581662646675","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","90","0.214054914452175","0.174108363983486","0.254001464920865","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","129","0.203764636133285","0.172361379401091","0.235167892865478","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","55","0.182619085634802","0.137685171673604","0.227552999595999","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","31","0.152328609427023","0.103376949860451","0.201280268993596","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","128","0.243198817661171","0.206845602191782","0.279552033130561","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","143","0.19550159216258","0.166226971495269","0.224776212829892","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","43","0.14093148760168","0.103946408567091","0.177916566636268","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","21","","","","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Female","115","0.105956501177897","0.0879553059455955","0.123957696410198","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","128","0.0960334270863828","0.0800355158572788","0.112031338315487","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Female","50","0.076874029470923","0.0561053033424606","0.0976427555993855","9"
"9 on Scale 1 to 10","1985","Single parent ","Male","5","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","22","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","10","","","","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Male","10","","","","9"
"9 on Scale 1 to 10","1985","Single parent ","Female","23","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","61","0.103663697049207","0.0778339567361668","0.129493437362247","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Male","31","0.0768883657385582","0.0509419121084992","0.102834819368617","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","9","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","70","0.101688963683624","0.079378745839568","0.12399918152768","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Female","5","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Male","1","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Female","4","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Female","3","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Male","4","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Female","12","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Female","2","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Male","4","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Female","3","","","","0"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Male","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","5","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Male","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","2","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Female","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","9","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Female","7","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Male","6","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Female","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","3","","","","1"
