"plh0174","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1985","Employed","Rural Area","41","0.0628722037512097","0.0442261750579104","0.0815182324445089","4"
"4 on Scale 1 to 10","1985","Not Employed","Rural Area","22","","","","4"
"4 on Scale 1 to 10","1985","Employed","Urban Area","175","0.0678958167000342","0.0583393400643123","0.0774522933357561","4"
"5 on Scale 1 to 10","1985","Not Employed","Urban Area","374","0.160644372930184","0.146095248159944","0.175193497700424","5"
"5 on Scale 1 to 10","1985","Not Employed","Rural Area","89","0.136452760408587","0.110518445981362","0.162387074835812","5"
"5 on Scale 1 to 10","1985","Employed","Urban Area","509","0.195943433220647","0.180865121283023","0.211021745158271","5"
"5 on Scale 1 to 10","1985","Employed","Rural Area","107","0.173471169610797","0.144384081027918","0.202558258193675","5"
"6 on Scale 1 to 10","1985","Employed","Urban Area","273","0.0985983718041815","0.0872733745286009","0.109923369079762","6"
"6 on Scale 1 to 10","1985","Not Employed","Urban Area","240","0.104668401645301","0.0925392379177071","0.116797565372895","6"
"6 on Scale 1 to 10","1985","Not Employed","Rural Area","62","0.0953206710349258","0.0731345469295063","0.117506795140345","6"
"6 on Scale 1 to 10","1985","Employed","Rural Area","53","0.0849032422972069","0.0634914391110688","0.106315045483345","6"
"7 on Scale 1 to 10","1985","Not Employed","Urban Area","364","0.149453525326252","0.13532706960237","0.163579981050133","7"
"7 on Scale 1 to 10","1985","Not Employed","Rural Area","110","0.149738878803579","0.12278110605493","0.176696651552228","7"
"7 on Scale 1 to 10","1985","Employed","Urban Area","393","0.150979146162585","0.137378431583042","0.164579860742129","7"
"7 on Scale 1 to 10","1985","Employed","Rural Area","99","0.146257507301368","0.119113114622616","0.173401899980119","7"
"8 on Scale 1 to 10","1985","Not Employed","Urban Area","515","0.202566124724854","0.186641769510121","0.218490479939588","8"
"8 on Scale 1 to 10","1985","Not Employed","Rural Area","146","0.220801779848925","0.189464173575916","0.252139386121934","8"
"8 on Scale 1 to 10","1985","Employed","Urban Area","504","0.18065234893871","0.166037309946079","0.195267387931341","8"
"8 on Scale 1 to 10","1985","Employed","Rural Area","116","0.1746157559373","0.145453078241121","0.203778433633479","8"
"9 on Scale 1 to 10","1985","Not Employed","Urban Area","249","0.0944826377942671","0.0828933832425075","0.106071892346027","9"
"9 on Scale 1 to 10","1985","Not Employed","Rural Area","57","0.0831126632488426","0.0622566090991788","0.103968717398506","9"
"9 on Scale 1 to 10","1985","Employed","Urban Area","212","0.0806236780398242","0.0702812614732786","0.0909660946063699","9"
"9 on Scale 1 to 10","1985","Employed","Rural Area","47","0.0757291721932291","0.0554061250573003","0.0960522193291579","9"
"0 Completely dissatisfied","1986","Not Employed","Urban Area","14","","","","0"
"0 Completely dissatisfied","1986","Not Employed","Rural Area","5","","","","0"
"0 Completely dissatisfied","1986","Employed","Urban Area","27","","","","0"
"0 Completely dissatisfied","1986","Employed","Rural Area","6","","","","0"
"1 on Scale 1 to 10","1986","Not Employed","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","Employed","Urban Area","21","","","","1"
"1 on Scale 1 to 10","1986","Employed","Rural Area","10","","","","1"
"10 Completely satisfied","1986","Not Employed","Rural Area","119","0.199778341381478","0.168048892705616","0.23150779005734","10"
"10 Completely satisfied","1986","Not Employed","Urban Area","400","0.179396000229311","0.163942372906061","0.194849627552562","10"
"10 Completely satisfied","1986","Employed","Urban Area","301","0.102193918038973","0.0908418960879188","0.113545939990027","10"
"10 Completely satisfied","1986","Employed","Rural Area","78","0.110540537188993","0.0868681525903882","0.134212921787597","10"
"2 on Scale 1 to 10","1986","Not Employed","Urban Area","37","0.0165548094180964","0.0114156224838997","0.0216939963522931","2"
"2 on Scale 1 to 10","1986","Not Employed","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1986","Employed","Urban Area","71","0.0249125046022167","0.019071333672136","0.0307536755322974","2"
"2 on Scale 1 to 10","1986","Employed","Rural Area","10","","","","2"
"3 on Scale 1 to 10","1986","Not Employed","Urban Area","84","0.0362907711907076","0.028758458345958","0.0438230840354571","3"
"3 on Scale 1 to 10","1986","Employed","Urban Area","123","0.0457122721844133","0.0378847285082232","0.0535398158606033","3"
"3 on Scale 1 to 10","1986","Not Employed","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1986","Employed","Rural Area","19","","","","3"
"4 on Scale 1 to 10","1986","Not Employed","Urban Area","117","0.0464953641863865","0.0380148248425347","0.0549759035302383","4"
"4 on Scale 1 to 10","1986","Employed","Rural Area","36","0.0641462376010066","0.0456489634914029","0.0826435117106103","4"
"4 on Scale 1 to 10","1986","Not Employed","Rural Area","24","","","","4"
"4 on Scale 1 to 10","1986","Employed","Urban Area","179","0.0660231487173697","0.0567166655090206","0.0753296319257188","4"
"5 on Scale 1 to 10","1986","Not Employed","Urban Area","343","0.145872943026531","0.131656012068938","0.160089873984125","5"
"5 on Scale 1 to 10","1986","Not Employed","Rural Area","73","0.112449887154154","0.0873796104551801","0.137520163853129","5"
"5 on Scale 1 to 10","1986","Employed","Urban Area","532","0.206775642101806","0.191597551683791","0.22195373251982","5"
"5 on Scale 1 to 10","1986","Employed","Rural Area","118","0.189956362744031","0.160342212672077","0.219570512815984","5"
"6 on Scale 1 to 10","1986","Not Employed","Rural Area","61","0.102554291521014","0.078479408507701","0.126629174534328","6"
"6 on Scale 1 to 10","1986","Not Employed","Urban Area","232","0.0932978460887591","0.0815833024513129","0.105012389726205","6"
"6 on Scale 1 to 10","1986","Employed","Urban Area","320","0.110631626238451","0.0988758877958674","0.122387364681035","6"
"6 on Scale 1 to 10","1986","Employed","Rural Area","68","0.0924978912867098","0.0706249150962649","0.114370867477155","6"
"7 on Scale 1 to 10","1986","Not Employed","Urban Area","349","0.139510328202002","0.125555218553445","0.15346543785056","7"
"7 on Scale 1 to 10","1986","Not Employed","Rural Area","92","0.147781439316742","0.119619107327333","0.17594377130615","7"
"7 on Scale 1 to 10","1986","Employed","Urban Area","400","0.147765641024627","0.134466129919032","0.161065152130222","7"
"7 on Scale 1 to 10","1986","Employed","Rural Area","121","0.17957911479421","0.150601381579569","0.20855684800885","7"
"8 on Scale 1 to 10","1986","Not Employed","Urban Area","545","0.233273543401899","0.21623979572222","0.250307291081577","8"
"8 on Scale 1 to 10","1986","Not Employed","Rural Area","141","0.232872991489293","0.199331963326679","0.266414019651908","8"
"8 on Scale 1 to 10","1986","Employed","Urban Area","544","0.203923270717796","0.188823154695677","0.219023386739914","8"
"8 on Scale 1 to 10","1986","Employed","Rural Area","158","0.228522359773636","0.196823461768366","0.260221257778907","8"
"9 on Scale 1 to 10","1986","Not Employed","Urban Area","234","0.0990862933364832","0.0870524146123403","0.111120172060626","9"
"9 on Scale 1 to 10","1986","Not Employed","Rural Area","70","0.113180760227468","0.0880395007561951","0.13832201969874","9"
"9 on Scale 1 to 10","1986","Employed","Urban Area","217","0.0738464454510274","0.0640453250910597","0.0836475658109951","9"
"9 on Scale 1 to 10","1986","Employed","Rural Area","50","0.0647676168689981","0.0461871394192814","0.0833480943187147","9"
"0 Completely dissatisfied","1987","Not Employed","Urban Area","8","","","","0"
"0 Completely dissatisfied","1987","Not Employed","Rural Area","6","","","","0"
"0 Completely dissatisfied","1987","Employed","Urban Area","10","","","","0"
"0 Completely dissatisfied","1987","Employed","Rural Area","4","","","","0"
"1 on Scale 1 to 10","1987","Employed","Urban Area","10","","","","1"
"1 on Scale 1 to 10","1987","Employed","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1987","Not Employed","Rural Area","1","","","","1"
"10 Completely satisfied","1987","Not Employed","Urban Area","357","0.171032845780277","0.155789590957482","0.186276100603071","10"
"10 Completely satisfied","1987","Not Employed","Rural Area","101","0.177769398677848","0.146492947850155","0.209045849505541","10"
"10 Completely satisfied","1987","Employed","Urban Area","305","0.10502168109514","0.0934959334904855","0.116547428699794","10"
"10 Completely satisfied","1987","Employed","Rural Area","92","0.127494123998928","0.103216378602786","0.15177186939507","10"
"2 on Scale 1 to 10","1987","Not Employed","Urban Area","48","0.0186611179220316","0.013182795114642","0.0241394407294212","2"
"2 on Scale 1 to 10","1987","Not Employed","Rural Area","10","","","","2"
"2 on Scale 1 to 10","1987","Employed","Urban Area","57","0.0177874844278922","0.0128183200516467","0.0227566488041378","2"
"2 on Scale 1 to 10","1987","Employed","Rural Area","14","","","","2"
"3 on Scale 1 to 10","1987","Not Employed","Urban Area","60","0.0231201735069221","0.017036226782759","0.0292041202310852","3"
"3 on Scale 1 to 10","1987","Not Employed","Rural Area","13","","","","3"
"3 on Scale 1 to 10","1987","Employed","Urban Area","108","0.0413589776236893","0.0338732112850754","0.0488447439623032","3"
"3 on Scale 1 to 10","1987","Employed","Rural Area","31","0.0411822639044511","0.0267178038692684","0.0556467239396338","3"
"4 on Scale 1 to 10","1987","Employed","Urban Area","161","0.0577480292738392","0.0489785162779482","0.0665175422697302","4"
"4 on Scale 1 to 10","1987","Not Employed","Urban Area","115","0.0453693403489369","0.0369443733388013","0.0537943073590725","4"
"4 on Scale 1 to 10","1987","Not Employed","Rural Area","22","","","","4"
"4 on Scale 1 to 10","1987","Employed","Rural Area","40","0.057397394794847","0.040466126332132","0.0743286632575621","4"
"5 on Scale 1 to 10","1987","Not Employed","Urban Area","336","0.148856114628291","0.134446441854214","0.163265787402367","5"
"5 on Scale 1 to 10","1987","Not Employed","Rural Area","66","0.117797578346807","0.0914254944412817","0.144169662252332","5"
"5 on Scale 1 to 10","1987","Employed","Urban Area","509","0.193471739581611","0.178621210456535","0.208322268706687","5"
"5 on Scale 1 to 10","1987","Employed","Rural Area","111","0.162525591795963","0.13567055584626","0.189380627745667","5"
"6 on Scale 1 to 10","1987","Not Employed","Urban Area","260","0.0988030785132445","0.0867231496895206","0.110883007336968","6"
"6 on Scale 1 to 10","1987","Employed","Rural Area","99","0.15395375722782","0.127683079037898","0.180224435417741","6"
"6 on Scale 1 to 10","1987","Not Employed","Rural Area","52","0.0985923001116361","0.0742044073940156","0.122980192829257","6"
"6 on Scale 1 to 10","1987","Employed","Urban Area","339","0.128340435861299","0.115766287807304","0.140914583915294","6"
"7 on Scale 1 to 10","1987","Not Employed","Urban Area","380","0.153193915375253","0.138613092630823","0.167774738119682","7"
"7 on Scale 1 to 10","1987","Not Employed","Rural Area","98","0.169353566184791","0.138670594421276","0.200036537948307","7"
"7 on Scale 1 to 10","1987","Employed","Urban Area","447","0.155387638344606","0.141768164982637","0.169007111706574","7"
"7 on Scale 1 to 10","1987","Employed","Rural Area","120","0.149395066530477","0.123446631856565","0.175343501204389","7"
"8 on Scale 1 to 10","1987","Not Employed","Urban Area","509","0.224008966820531","0.207130603146791","0.240887330494272","8"
"8 on Scale 1 to 10","1987","Not Employed","Rural Area","124","0.212274254774076","0.178821774203187","0.245726735344965","8"
"8 on Scale 1 to 10","1987","Employed","Urban Area","558","0.207890635573875","0.192634891232061","0.22314637991569","8"
"8 on Scale 1 to 10","1987","Employed","Rural Area","153","0.20949777948245","0.179875372330594","0.239120186634306","8"
"9 on Scale 1 to 10","1987","Not Employed","Urban Area","258","0.108326812940313","0.0957450898072099","0.120908536073416","9"
"9 on Scale 1 to 10","1987","Not Employed","Rural Area","81","0.133241071364344","0.105440074745491","0.161042067983198","9"
"9 on Scale 1 to 10","1987","Employed","Urban Area","214","0.0856570726014567","0.0751360117190545","0.096178133483859","9"
"9 on Scale 1 to 10","1987","Employed","Rural Area","54","0.0717255235267638","0.0529429907292871","0.0905080563242405","9"
"0 Completely dissatisfied","1988","Not Employed","Rural Area","6","","","","0"
"0 Completely dissatisfied","1988","Employed","Urban Area","10","","","","0"
"0 Completely dissatisfied","1988","Employed","Rural Area","4","","","","0"
"0 Completely dissatisfied","1988","Not Employed","Urban Area","14","","","","0"
"1 on Scale 1 to 10","1988","Not Employed","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1988","Employed","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Urban Area","14","","","","1"
"1 on Scale 1 to 10","1988","Employed","Urban Area","14","","","","1"
"10 Completely satisfied","1988","Not Employed","Rural Area","90","0.164176179353961","0.132845241682671","0.195507117025252","10"
"10 Completely satisfied","1988","Not Employed","Urban Area","328","0.164322195552059","0.148748703390128","0.17989568771399","10"
"10 Completely satisfied","1988","Employed","Urban Area","257","0.0878909395971112","0.0772485555814907","0.0985333236127316","10"
"10 Completely satisfied","1988","Employed","Rural Area","86","0.119542447067827","0.0951940045471681","0.143890889588485","10"
"2 on Scale 1 to 10","1988","Not Employed","Urban Area","47","0.0202110585337584","0.0142970866290655","0.0261250304384513","2"
"2 on Scale 1 to 10","1988","Not Employed","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1988","Employed","Urban Area","58","0.0247588758947003","0.0189181751948844","0.0305995765945162","2"
"2 on Scale 1 to 10","1988","Employed","Rural Area","14","","","","2"
"3 on Scale 1 to 10","1988","Not Employed","Rural Area","13","","","","3"
"3 on Scale 1 to 10","1988","Employed","Urban Area","114","0.0369700495016406","0.0298777282299701","0.0440623707733111","3"
"3 on Scale 1 to 10","1988","Employed","Rural Area","26","","","","3"
"3 on Scale 1 to 10","1988","Not Employed","Urban Area","71","0.0329959923280141","0.0254890480134485","0.0405029366425796","3"
"4 on Scale 1 to 10","1988","Employed","Rural Area","37","0.0546066337347656","0.037554258468531","0.0716590090010001","4"
"4 on Scale 1 to 10","1988","Not Employed","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1988","Not Employed","Urban Area","108","0.0517315093827365","0.0424233953447755","0.0610396234206975","4"
"4 on Scale 1 to 10","1988","Employed","Urban Area","153","0.0598890911097334","0.0509702814733669","0.0688079007460998","4"
"5 on Scale 1 to 10","1988","Not Employed","Urban Area","320","0.15879890539121","0.143438873153782","0.174158937628637","5"
"5 on Scale 1 to 10","1988","Not Employed","Rural Area","80","0.146630275164969","0.11671166682064","0.176548883509299","5"
"5 on Scale 1 to 10","1988","Employed","Urban Area","539","0.207034498788641","0.191804776170361","0.222264221406921","5"
"5 on Scale 1 to 10","1988","Employed","Rural Area","115","0.184920011225884","0.155782800514698","0.21405722193707","5"
"6 on Scale 1 to 10","1988","Employed","Urban Area","363","0.128968575618467","0.116370553961312","0.141566597275622","6"
"6 on Scale 1 to 10","1988","Not Employed","Rural Area","61","0.114141031058242","0.0872464900345545","0.141035572081929","6"
"6 on Scale 1 to 10","1988","Not Employed","Urban Area","233","0.0944309353528405","0.0821413736292931","0.106720497076388","6"
"6 on Scale 1 to 10","1988","Employed","Rural Area","77","0.10036115370916","0.0778097891226528","0.122912518295667","6"
"7 on Scale 1 to 10","1988","Not Employed","Urban Area","368","0.163160492762344","0.147631365392797","0.17868962013189","7"
"7 on Scale 1 to 10","1988","Employed","Urban Area","436","0.155150615109843","0.141542126811374","0.168759103408311","7"
"7 on Scale 1 to 10","1988","Not Employed","Rural Area","90","0.178880081838803","0.146465140936021","0.211295022741585","7"
"7 on Scale 1 to 10","1988","Employed","Rural Area","121","0.17178993665445","0.143480904933477","0.200098968375422","7"
"8 on Scale 1 to 10","1988","Not Employed","Urban Area","486","0.21323453856831","0.196021011019914","0.230448066116706","8"
"8 on Scale 1 to 10","1988","Not Employed","Rural Area","119","0.216198854991652","0.181381915740104","0.2510157942432","8"
"8 on Scale 1 to 10","1988","Employed","Urban Area","580","0.215945693039339","0.200479307462018","0.23141207861666","8"
"8 on Scale 1 to 10","1988","Employed","Rural Area","135","0.213036390175727","0.182306562404523","0.243766217946932","8"
"9 on Scale 1 to 10","1988","Not Employed","Urban Area","186","0.0859889948014498","0.0742070872975842","0.0977709023053153","9"
"9 on Scale 1 to 10","1988","Not Employed","Rural Area","47","0.0824259680769912","0.0591657633155355","0.105686172838447","9"
"9 on Scale 1 to 10","1988","Employed","Rural Area","62","0.0818792213551324","0.0613017188201393","0.102456723890126","9"
"9 on Scale 1 to 10","1988","Employed","Urban Area","195","0.072744676534027","0.0629825650406788","0.0825067880273751","9"
"0 Completely dissatisfied","1989","Not Employed","Rural Area","5","","","","0"
"0 Completely dissatisfied","1989","Employed","Urban Area","18","","","","0"
"0 Completely dissatisfied","1989","Employed","Rural Area","2","","","","0"
"0 Completely dissatisfied","1989","Not Employed","Urban Area","15","","","","0"
"1 on Scale 1 to 10","1989","Not Employed","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1989","Not Employed","Urban Area","17","","","","1"
"1 on Scale 1 to 10","1989","Employed","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1989","Employed","Urban Area","20","","","","1"
"10 Completely satisfied","1989","Not Employed","Urban Area","286","0.145906715956933","0.130900998817703","0.160912433096163","10"
"10 Completely satisfied","1989","Employed","Urban Area","256","0.0873174909551773","0.0767395647662018","0.0978954171441527","10"
"10 Completely satisfied","1989","Not Employed","Rural Area","79","0.16176108341664","0.12989634615725","0.193625820676031","10"
"10 Completely satisfied","1989","Employed","Rural Area","70","0.0872909251089646","0.0662148754838754","0.108366974734054","10"
"2 on Scale 1 to 10","1989","Not Employed","Urban Area","31","0.0138922608253482","0.00891700852910708","0.0188675131215894","2"
"2 on Scale 1 to 10","1989","Not Employed","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1989","Employed","Urban Area","57","0.0181570194979595","0.0131539867657786","0.0231600522301403","2"
"2 on Scale 1 to 10","1989","Employed","Rural Area","9","","","","2"
"3 on Scale 1 to 10","1989","Employed","Urban Area","128","0.0457887881009102","0.0379564418820293","0.0536211343197911","3"
"3 on Scale 1 to 10","1989","Not Employed","Rural Area","15","","","","3"
"3 on Scale 1 to 10","1989","Not Employed","Urban Area","75","0.0398294524024763","0.0315167387852181","0.0481421660197345","3"
"3 on Scale 1 to 10","1989","Employed","Rural Area","32","0.0444123026001409","0.0290298565680209","0.059794748632261","3"
"4 on Scale 1 to 10","1989","Not Employed","Rural Area","27","","","","4"
"4 on Scale 1 to 10","1989","Employed","Urban Area","175","0.0635745545347002","0.05443198419125","0.0727171248781503","4"
"4 on Scale 1 to 10","1989","Employed","Rural Area","37","0.0612119867468797","0.0433125038084333","0.0791114696853261","4"
"4 on Scale 1 to 10","1989","Not Employed","Urban Area","108","0.0488859049498599","0.0397200158288582","0.0580517940708617","4"
"5 on Scale 1 to 10","1989","Not Employed","Urban Area","365","0.163259939346303","0.147549021507867","0.17897085718474","5"
"5 on Scale 1 to 10","1989","Not Employed","Rural Area","97","0.189384534063299","0.155479115812899","0.223289952313699","5"
"5 on Scale 1 to 10","1989","Employed","Urban Area","573","0.211804310079208","0.19649433551823","0.227114284640185","5"
"5 on Scale 1 to 10","1989","Employed","Rural Area","129","0.183678588891648","0.154765243712038","0.212591934071259","5"
"6 on Scale 1 to 10","1989","Not Employed","Rural Area","51","0.111850929533605","0.0845767220441583","0.139125137023052","6"
"6 on Scale 1 to 10","1989","Employed","Urban Area","338","0.127130573555017","0.114648415180598","0.139612731929437","6"
"6 on Scale 1 to 10","1989","Employed","Rural Area","83","0.112688082064185","0.0890770141107108","0.13629915001766","6"
"6 on Scale 1 to 10","1989","Not Employed","Urban Area","232","0.0993707615714386","0.086654226567991","0.112087296574886","6"
"7 on Scale 1 to 10","1989","Employed","Rural Area","122","0.176605058878421","0.148131342998563","0.20507877475828","7"
"7 on Scale 1 to 10","1989","Not Employed","Rural Area","88","0.162143674211394","0.130248557922022","0.194038790500767","7"
"7 on Scale 1 to 10","1989","Not Employed","Urban Area","348","0.150205525178366","0.135018721929778","0.165392328426954","7"
"7 on Scale 1 to 10","1989","Employed","Urban Area","421","0.155225095514849","0.141656293228421","0.168793897801276","7"
"8 on Scale 1 to 10","1989","Not Employed","Urban Area","476","0.241363795903912","0.223174356814949","0.259553234992875","8"
"8 on Scale 1 to 10","1989","Not Employed","Rural Area","97","0.178671156090598","0.14552179444316","0.211820517738036","8"
"8 on Scale 1 to 10","1989","Employed","Urban Area","556","0.208242925258309","0.193027953563413","0.223457896953204","8"
"8 on Scale 1 to 10","1989","Employed","Rural Area","149","0.233201186753663","0.201626098420117","0.26477627508721","8"
"9 on Scale 1 to 10","1989","Employed","Urban Area","194","0.0679792032999271","0.0585474836924596","0.0774109229073946","9"
"9 on Scale 1 to 10","1989","Not Employed","Rural Area","43","0.080988921200234","0.0573807367880044","0.104597105612464","9"
"9 on Scale 1 to 10","1989","Not Employed","Urban Area","173","0.082119353469625","0.070449045197844","0.0937896617414059","9"
"9 on Scale 1 to 10","1989","Employed","Rural Area","47","0.0698574045461751","0.0508238689065858","0.0888909401857644","9"
"0 Completely dissatisfied","1990","Not Employed","Rural Area","8","","","","0"
"0 Completely dissatisfied","1990","Employed","Urban Area","23","","","","0"
"0 Completely dissatisfied","1990","Employed","Rural Area","8","","","","0"
"0 Completely dissatisfied","1990","Not Employed","Urban Area","14","","","","0"
"1 on Scale 1 to 10","1990","Employed","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1990","Employed","Urban Area","24","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1990","Not Employed","Urban Area","11","","","","1"
"10 Completely satisfied","1990","Not Employed","Urban Area","284","0.138657494532657","0.123901263809334","0.15341372525598","10"
"10 Completely satisfied","1990","Employed","Urban Area","259","0.0830439932136229","0.0731280742696467","0.0929599121575991","10"
"10 Completely satisfied","1990","Not Employed","Rural Area","59","0.107821358723606","0.0814410944659539","0.134201622981259","10"
"10 Completely satisfied","1990","Employed","Rural Area","78","0.08046812847182","0.0613540380482279","0.0995822188954122","10"
"2 on Scale 1 to 10","1990","Not Employed","Urban Area","32","0.0148675617646611","0.00970003173919777","0.0200350917901245","2"
"2 on Scale 1 to 10","1990","Not Employed","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1990","Employed","Urban Area","60","0.0206000431937723","0.015495948632728","0.0257041377548166","2"
"2 on Scale 1 to 10","1990","Employed","Rural Area","16","","","","2"
"3 on Scale 1 to 10","1990","Not Employed","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1990","Employed","Urban Area","130","0.0425935573253462","0.0353370985005486","0.0498500161501437","3"
"3 on Scale 1 to 10","1990","Employed","Rural Area","32","0.0386635774564011","0.0251164564853795","0.0522106984274227","3"
"3 on Scale 1 to 10","1990","Not Employed","Urban Area","74","0.0378034362595233","0.0296598938372859","0.0459469786817606","3"
"4 on Scale 1 to 10","1990","Employed","Urban Area","179","0.0617637390481295","0.0531135120868206","0.0704139660094384","4"
"4 on Scale 1 to 10","1990","Not Employed","Rural Area","26","","","","4"
"4 on Scale 1 to 10","1990","Not Employed","Urban Area","100","0.0417835566193215","0.033239771146812","0.0503273420918309","4"
"4 on Scale 1 to 10","1990","Employed","Rural Area","47","0.0640822807473886","0.0468736582563881","0.0812909032383892","4"
"5 on Scale 1 to 10","1990","Not Employed","Urban Area","344","0.169546296926456","0.153524261392233","0.185568332460679","5"
"5 on Scale 1 to 10","1990","Employed","Urban Area","612","0.209115274704532","0.194501780276196","0.223728769132868","5"
"5 on Scale 1 to 10","1990","Not Employed","Rural Area","82","0.145822179355615","0.115803832739337","0.175840525971893","5"
"5 on Scale 1 to 10","1990","Employed","Rural Area","120","0.156943982774864","0.131384100833734","0.182503864715994","5"
"6 on Scale 1 to 10","1990","Employed","Urban Area","376","0.129408542440133","0.117347265775168","0.141469819105099","6"
"6 on Scale 1 to 10","1990","Not Employed","Rural Area","57","0.112410530126826","0.0855440730513938","0.139276987202258","6"
"6 on Scale 1 to 10","1990","Not Employed","Urban Area","247","0.112196799874696","0.0987206940957601","0.125672905653633","6"
"6 on Scale 1 to 10","1990","Employed","Rural Area","77","0.0982610379173363","0.0773445201598339","0.119177555674839","6"
"7 on Scale 1 to 10","1990","Not Employed","Rural Area","94","0.181530016631053","0.148744922680093","0.214315110582014","7"
"7 on Scale 1 to 10","1990","Employed","Urban Area","530","0.171041148972466","0.157510413764916","0.184571884180015","7"
"7 on Scale 1 to 10","1990","Employed","Rural Area","145","0.201619281761996","0.173427057331943","0.229811506192049","7"
"7 on Scale 1 to 10","1990","Not Employed","Urban Area","361","0.158454205083651","0.14286203423459","0.174046375932711","7"
"8 on Scale 1 to 10","1990","Not Employed","Urban Area","461","0.230500627253385","0.212517881087502","0.248483373419268","8"
"8 on Scale 1 to 10","1990","Not Employed","Rural Area","117","0.221428663141371","0.186113033388707","0.256744292894035","8"
"8 on Scale 1 to 10","1990","Employed","Urban Area","567","0.197188922088979","0.182891671116564","0.211486173061393","8"
"8 on Scale 1 to 10","1990","Employed","Rural Area","164","0.212681952961927","0.183927923354686","0.241435982569168","8"
"9 on Scale 1 to 10","1990","Not Employed","Rural Area","52","0.106100915990335","0.0799067459008931","0.132295086079777","9"
"9 on Scale 1 to 10","1990","Employed","Urban Area","215","0.0701375191295547","0.0609607634683928","0.0793142747907166","9"
"9 on Scale 1 to 10","1990","Employed","Rural Area","82","0.102462172551602","0.0811530065179683","0.123771338585236","9"
"9 on Scale 1 to 10","1990","Not Employed","Urban Area","179","0.0824237761784182","0.0706812063138759","0.0941663460429605","9"
"0 Completely dissatisfied","1991","Employed","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","Employed","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Urban Area","","","","","0"
"1 on Scale 1 to 10","1991","Employed","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","Employed","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Urban Area","","","","","1"
