"plh0174","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","West Germany","209","0.105799216016362","0.0924813126384471","0.119117119394277","6"
"7 on Scale 1 to 10","1984","1-pers.-HH","West Germany","123","0.100414981152917","0.0830968200943407","0.117733142211493","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","West Germany","213","0.111513996506468","0.097127759459774","0.125900233553162","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","West Germany","46","0.106455734337981","0.0765289140592213","0.13638255461674","7"
"7 on Scale 1 to 10","1984","Single parent ","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","West Germany","125","0.128020760664889","0.107144927567329","0.148896593762449","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","West Germany","129","0.138980095587303","0.116072530110294","0.161887661064312","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","West Germany","278","0.136171987841602","0.121321707848203","0.151022267835001","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","East Germany","","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","East Germany","","","","","7"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","West Germany","417","0.208945611505792","0.191342197179612","0.226549025831971","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","West Germany","375","0.210030672290113","0.191413929341692","0.228647415238535","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","West Germany","157","0.185942674361736","0.160178687509554","0.211706661213918","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","East Germany","","","","","8"
"8 on Scale 1 to 10","1984","Single parent ","West Germany","63","0.153658358279722","0.118666342733009","0.188650373826434","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","West Germany","192","0.201417259223404","0.176358541572298","0.22647597687451","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","West Germany","210","0.196108182899574","0.173229655177106","0.218986710622041","8"
"8 on Scale 1 to 10","1984","Single parent ","East Germany","","","","","8"
"9 on Scale 1 to 10","1984","Single parent ","West Germany","34","0.090472425308029","0.0626378845042509","0.118306966111807","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","West Germany","95","0.0952806969046318","0.076936025684666","0.113625368124597","9"
"9 on Scale 1 to 10","1984","Single parent ","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","West Germany","83","0.0779130079202791","0.0624685615551423","0.0933574542854159","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","West Germany","200","0.113835928810927","0.0993196943863303","0.128352163235524","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","West Germany","197","0.0905404813038698","0.0781156586759704","0.102965303931769","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","East Germany","","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","West Germany","58","0.0622123022783425","0.046217221405106","0.0782073831515789","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","East Germany","","","","","9"
"0 Completely dissatisfied","1985","1-pers.-HH","East Germany","","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","West Germany","8","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","East Germany","","","","","0"
"0 Completely dissatisfied","1985","Single parent ","West Germany","7","","","","0"
"0 Completely dissatisfied","1985","Single parent ","East Germany","","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","West Germany","14","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","East Germany","","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","West Germany","7","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","East Germany","","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","West Germany","17","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","West Germany","2","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","East Germany","","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","West Germany","2","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","West Germany","10","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","7","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","11","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","West Germany","164","0.180447828333779","0.156272126477541","0.204623530190017","10"
"10 Completely satisfied","1985","1-pers.-HH","East Germany","","","","","10"
"10 Completely satisfied","1985","(Married) couple without C. ","West Germany","311","0.209658198242673","0.18924787819169","0.230068518293656","10"
"10 Completely satisfied","1985","(Married) couple without C. ","East Germany","","","","","10"
"10 Completely satisfied","1985","Single parent ","West Germany","38","0.112005448296381","0.0791527394426405","0.144858157150121","10"
"10 Completely satisfied","1985","Single parent ","East Germany","","","","","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","West Germany","261","0.154309340088868","0.136707393192102","0.171911286985634","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","East Germany","","","","","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","West Germany","159","0.179340074573764","0.154441702187434","0.204238446960093","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","East Germany","","","","","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","West Germany","99","0.130681545880586","0.104829906948469","0.156533184812702","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","East Germany","","","","","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","25","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","14","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","West Germany","8","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","22","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","West Germany","24","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","West Germany","26","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","West Germany","47","0.0409967778196697","0.0285315605158433","0.053461995123496","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","46","0.0269488554755419","0.0188294466299418","0.035068264321142","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","66","0.0409272803041168","0.0312736415255826","0.050580919082651","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","29","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","17","","","","3"
"4 on Scale 1 to 10","1985","Single parent ","West Germany","21","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","West Germany","57","0.0565386506874717","0.0420192150804495","0.0710580862944938","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","73","0.0475984955244295","0.0372240359741208","0.0579729550747382","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","55","0.0604754202023732","0.0450052820359453","0.0759455583688011","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","67","0.0408409546919019","0.0309171166016703","0.0507647927821336","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","35","0.0533604995849465","0.0361222265554309","0.070598772614462","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","230","0.148688288877988","0.130849346626135","0.166527231129842","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","West Germany","61","0.172843158914641","0.133454926625497","0.212231391203784","5"
"5 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","275","0.182320665775001","0.163507222328438","0.201134109221565","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","161","0.169959050770682","0.145582481725258","0.194335619816107","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","97","0.164524329949203","0.13608800493314","0.192960654965265","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","West Germany","205","0.203007948808617","0.177720880885775","0.228295016731459","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","144","0.0972346855826098","0.0823792820582161","0.112090089107004","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","61","0.104466447144071","0.0810068341261454","0.127926060161997","6"
"6 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","164","0.103730300137218","0.0888733041216531","0.118587296152783","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","93","0.104893472812489","0.0850067937040748","0.124780151920902","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","West Germany","81","0.0829798391419622","0.0656381780414091","0.100321500242515","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","6"
"6 on Scale 1 to 10","1985","Single parent ","West Germany","39","0.113031485022558","0.0800477161446645","0.146015253900452","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","West Germany","135","0.138911191805726","0.117168788387461","0.160653595223992","7"
"7 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","219","0.14519621498607","0.127531880500828","0.162860549471312","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","Single parent ","West Germany","59","0.168381828920052","0.129400552448636","0.207363105391469","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","267","0.167637642376065","0.149436408909009","0.185838875843121","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","126","0.142216198139772","0.119548150090458","0.164884246189085","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","104","0.163322020843834","0.134969410961309","0.191674630726358","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","312","0.182541794640538","0.163719491262834","0.201364098018242","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","Single parent ","West Germany","65","0.172896307091021","0.133503285092967","0.212289329089074","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","336","0.213770530113023","0.193214701400825","0.23432635882522","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","174","0.185987849790807","0.160735115895092","0.211240583686522","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","West Germany","172","0.1864978272461","0.162011073967998","0.210984580524201","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","149","0.227934294499989","0.195758930566572","0.260109658433405","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","Single parent ","West Germany","28","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","West Germany","150","0.0940743925763735","0.0798497680449038","0.108299017107843","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","West Germany","71","0.107204427817811","0.0834757316303798","0.130933124005243","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","West Germany","60","0.0629695485407039","0.0476989133993589","0.0782401836820489","9"
"9 on Scale 1 to 10","1985","Single parent ","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","East Germany","","","","","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","West Germany","146","0.0981000565731763","0.0831858476458627","0.11301426550049","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","West Germany","79","0.0918841149658032","0.073136694216116","0.11063153571549","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","East Germany","","","","","9"
"0 Completely dissatisfied","1986","1-pers.-HH","East Germany","","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","West Germany","5","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","East Germany","","","","","0"
"0 Completely dissatisfied","1986","Single parent ","West Germany","3","","","","0"
"0 Completely dissatisfied","1986","Single parent ","East Germany","","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","West Germany","16","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","East Germany","","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","West Germany","7","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","East Germany","","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","West Germany","10","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","West Germany","7","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","East Germany","","","","","0"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","West Germany","9","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","West Germany","14","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","West Germany","6","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","West Germany","5","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","West Germany","7","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","West Germany","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","East Germany","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","East Germany","","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","West Germany","259","0.174395524633947","0.155376071064861","0.193414978203032","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","West Germany","177","0.102791925359345","0.0873772154398405","0.11820663527885","10"
"10 Completely satisfied","1986","1-pers.-HH","East Germany","","","","","10"
"10 Completely satisfied","1986","1-pers.-HH","West Germany","141","0.16947705369742","0.14540359229502","0.19355051509982","10"
"10 Completely satisfied","1986","(Married) couple without C. ","East Germany","","","","","10"
"10 Completely satisfied","1986","Single parent ","West Germany","39","0.103749068022503","0.0718936233733845","0.135604512671622","10"
