"plh0174","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1986","Urban Area","207","0.0407375194491642","0.0353137486769104","0.0461612902214181","3"
"4 on Scale 1 to 10","1986","Urban Area","296","0.0557120635119695","0.0494189994922692","0.0620051275316697","4"
"4 on Scale 1 to 10","1986","Rural Area","60","0.0532905942638995","0.0410049140515887","0.0655762744762103","4"
"5 on Scale 1 to 10","1986","Urban Area","875","0.174617722783941","0.164201577311327","0.185033868256555","5"
"5 on Scale 1 to 10","1986","Rural Area","191","0.1474894836306","0.128094206954478","0.166884760306722","5"
"6 on Scale 1 to 10","1986","Urban Area","552","0.101479021969822","0.0931941165688051","0.109763927370839","6"
"6 on Scale 1 to 10","1986","Rural Area","129","0.0980079332518004","0.0817450496511794","0.114270816852421","6"
"7 on Scale 1 to 10","1986","Urban Area","749","0.143406660425663","0.133790375680493","0.153022945170832","7"
"7 on Scale 1 to 10","1986","Rural Area","213","0.162156724854367","0.141995614104006","0.182317835604728","7"
"8 on Scale 1 to 10","1986","Urban Area","1089","0.219420838399749","0.208065953965296","0.230775722834202","8"
"8 on Scale 1 to 10","1986","Rural Area","299","0.230906131577602","0.207856022420642","0.253956240734561","8"
"9 on Scale 1 to 10","1986","Urban Area","451","0.0871736214911643","0.079433960436491","0.0949132825458376","9"
"9 on Scale 1 to 10","1986","Rural Area","120","0.0912938534299837","0.0755395907910318","0.107048116068935","9"
"0 Completely dissatisfied","1987","Urban Area","18","","","","0"
"0 Completely dissatisfied","1987","Rural Area","10","","","","0"
"1 on Scale 1 to 10","1987","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1987","Urban Area","23","","","","1"
"10 Completely satisfied","1987","Urban Area","662","0.139192081148989","0.129656494617718","0.148727667680261","10"
"10 Completely satisfied","1987","Rural Area","193","0.153177149489933","0.133591553512973","0.172762745466894","10"
"2 on Scale 1 to 10","1987","Urban Area","105","0.0182397171090996","0.01455334816133","0.0219260860568692","2"
"2 on Scale 1 to 10","1987","Rural Area","24","","","","2"
"3 on Scale 1 to 10","1987","Urban Area","168","0.0319177378554406","0.0270753541029193","0.0367601216079618","3"
"3 on Scale 1 to 10","1987","Rural Area","44","0.0315850777728291","0.0220743176715087","0.0410958378741494","3"
"4 on Scale 1 to 10","1987","Urban Area","276","0.0513402533358802","0.0452607057682492","0.0574198009035112","4"
"4 on Scale 1 to 10","1987","Rural Area","62","0.0473589385723848","0.0358082162386801","0.0589096609060895","4"
"5 on Scale 1 to 10","1987","Urban Area","845","0.170376650128497","0.160019684342471","0.180733615914523","5"
"5 on Scale 1 to 10","1987","Rural Area","177","0.139676373827227","0.12082530773189","0.158527439922565","5"
"6 on Scale 1 to 10","1987","Urban Area","599","0.113050547825983","0.104327408860772","0.121773686791195","6"
"6 on Scale 1 to 10","1987","Rural Area","151","0.12567246541162","0.107646411700371","0.143698519122869","6"
"7 on Scale 1 to 10","1987","Rural Area","218","0.159590826944669","0.139675251016074","0.179506402873264","7"
"7 on Scale 1 to 10","1987","Urban Area","827","0.154252066932896","0.144302069029514","0.164202064836278","7"
"8 on Scale 1 to 10","1987","Urban Area","1067","0.216234221534308","0.204893455713269","0.227574987355346","8"
"8 on Scale 1 to 10","1987","Rural Area","277","0.210916136441122","0.188731107463767","0.233101165418477","8"
"9 on Scale 1 to 10","1987","Urban Area","472","0.0973919677542765","0.0892242976536651","0.105559637854888","9"
"9 on Scale 1 to 10","1987","Rural Area","135","0.103150620521175","0.0866104800369535","0.119690761005396","9"
"0 Completely dissatisfied","1988","Urban Area","24","","","","0"
"0 Completely dissatisfied","1988","Rural Area","10","","","","0"
"1 on Scale 1 to 10","1988","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","28","","","","1"
"10 Completely satisfied","1988","Rural Area","176","0.142216593395956","0.122609636488136","0.161823550303776","10"
"10 Completely satisfied","1988","Urban Area","585","0.126136098517649","0.116834497539535","0.135437699495764","10"
"2 on Scale 1 to 10","1988","Urban Area","105","0.0224832100622125","0.0183297754245115","0.0266366446999136","2"
"2 on Scale 1 to 10","1988","Rural Area","21","","","","2"
"3 on Scale 1 to 10","1988","Urban Area","185","0.0349814854480257","0.0298339060385216","0.0401290648575297","3"
"3 on Scale 1 to 10","1988","Rural Area","39","0.0312541472358735","0.0214861620287879","0.0410221324429592","3"
"4 on Scale 1 to 10","1988","Urban Area","261","0.0558071483801756","0.0493759578172576","0.0622383389430935","4"
"4 on Scale 1 to 10","1988","Rural Area","57","0.0469123627257352","0.0350422099220982","0.0587825155293723","4"
"5 on Scale 1 to 10","1988","Urban Area","859","0.182898065178305","0.172067308889131","0.193728821467479","5"
"5 on Scale 1 to 10","1988","Rural Area","195","0.165468644874871","0.144608110821652","0.18632917892809","5"
"6 on Scale 1 to 10","1988","Urban Area","596","0.111686411087796","0.102861721675582","0.12051110050001","6"
"6 on Scale 1 to 10","1988","Rural Area","138","0.107361396337174","0.0899830620816796","0.124739730592668","6"
"7 on Scale 1 to 10","1988","Urban Area","804","0.159158648733345","0.148909489018229","0.169407808448462","7"
"7 on Scale 1 to 10","1988","Rural Area","211","0.175391763818871","0.15404290475976","0.196740622877982","7"
"8 on Scale 1 to 10","1988","Rural Area","254","0.214642937204646","0.191594678692027","0.237691195717264","8"
"8 on Scale 1 to 10","1988","Urban Area","1066","0.214589068288023","0.203087200360419","0.226090936215627","8"
"9 on Scale 1 to 10","1988","Urban Area","381","0.079371952909419","0.0717985381386224","0.0869453676802155","9"
"9 on Scale 1 to 10","1988","Rural Area","109","0.0821569712662619","0.0667416473324479","0.0975722952000758","9"
"0 Completely dissatisfied","1989","Urban Area","33","0.00790951714576935","0.00541956361878728","0.0103994706727514","0"
"0 Completely dissatisfied","1989","Rural Area","7","","","","0"
"1 on Scale 1 to 10","1989","Urban Area","37","0.00706021658860236","0.00470673350135644","0.00941369967584828","1"
"1 on Scale 1 to 10","1989","Rural Area","13","","","","1"
"10 Completely satisfied","1989","Rural Area","149","0.125037689715122","0.106339007514653","0.14373637191559","10"
"10 Completely satisfied","1989","Urban Area","542","0.116091655957075","0.107087464235389","0.125095847678761","10"
"2 on Scale 1 to 10","1989","Urban Area","88","0.0160625239702355","0.0125288110918573","0.0195962368486138","2"
"2 on Scale 1 to 10","1989","Rural Area","16","","","","2"
"3 on Scale 1 to 10","1989","Urban Area","203","0.0428620569710259","0.0371687528294334","0.0485553611126183","3"
"3 on Scale 1 to 10","1989","Rural Area","47","0.0379021936264509","0.027106820881009","0.0486975663718928","3"
"4 on Scale 1 to 10","1989","Urban Area","283","0.0563607088694506","0.0498783682893758","0.0628430494495254","4"
"4 on Scale 1 to 10","1989","Rural Area","64","0.0540425129403419","0.0412604946621781","0.0668245312185057","4"
"5 on Scale 1 to 10","1989","Urban Area","938","0.187963343871855","0.176981759260015","0.198944928483694","5"
"5 on Scale 1 to 10","1989","Rural Area","226","0.186570767102954","0.164547713098726","0.208593821107182","5"
"6 on Scale 1 to 10","1989","Urban Area","570","0.113497257695092","0.104581190361102","0.122413325029083","6"
"6 on Scale 1 to 10","1989","Rural Area","134","0.112263753712677","0.0944170664573302","0.130110440968024","6"
"7 on Scale 1 to 10","1989","Urban Area","769","0.152759899139641","0.142647631700664","0.162872166578617","7"
"7 on Scale 1 to 10","1989","Rural Area","210","0.169275002177722","0.148075731950413","0.19047427240503","7"
"8 on Scale 1 to 10","1989","Urban Area","1032","0.224509148218836","0.212780553640057","0.236237742797616","8"
"8 on Scale 1 to 10","1989","Rural Area","246","0.205561494853168","0.182716193902165","0.228406795804172","8"
"9 on Scale 1 to 10","1989","Urban Area","367","0.0749236715724175","0.0675235488251712","0.0823237943196639","9"
"9 on Scale 1 to 10","1989","Rural Area","90","0.0754996476728017","0.0605640756600653","0.0904352196855381","9"
"0 Completely dissatisfied","1990","Urban Area","37","0.00556495466572314","0.00351968872332943","0.00761022060811685","0"
"0 Completely dissatisfied","1990","Rural Area","16","","","","0"
"1 on Scale 1 to 10","1990","Urban Area","35","0.0089297523873197","0.00634331071922587","0.0115161940554135","1"
"1 on Scale 1 to 10","1990","Rural Area","12","","","","1"
"10 Completely satisfied","1990","Rural Area","137","0.0934235093005118","0.0776579790374165","0.109189039563607","10"
"10 Completely satisfied","1990","Urban Area","543","0.108447305994129","0.0998983387522736","0.116996273235984","10"
"2 on Scale 1 to 10","1990","Urban Area","92","0.0179815420151329","0.0143280845782306","0.0216349994520352","2"
"2 on Scale 1 to 10","1990","Rural Area","27","","","","2"
"3 on Scale 1 to 10","1990","Urban Area","204","0.0404055105236617","0.0349918012135298","0.0458192198337935","3"
"3 on Scale 1 to 10","1990","Rural Area","54","0.0394683687854565","0.0289206463664336","0.0500160912044794","3"
"4 on Scale 1 to 10","1990","Urban Area","279","0.0526371274949586","0.0464975988292018","0.0587766561607155","4"
"4 on Scale 1 to 10","1990","Rural Area","73","0.0547003118126795","0.0423818090269885","0.0670188145983705","4"
"5 on Scale 1 to 10","1990","Urban Area","956","0.191040830638603","0.18023253636551","0.201849124911696","5"
"5 on Scale 1 to 10","1990","Rural Area","202","0.151676334403103","0.132244313396757","0.17110835540945","5"
"6 on Scale 1 to 10","1990","Urban Area","623","0.12154650769107","0.112562680486974","0.130530334895165","6"
"6 on Scale 1 to 10","1990","Rural Area","134","0.10496269832158","0.0883585605276881","0.121566836115471","6"
"7 on Scale 1 to 10","1990","Urban Area","891","0.165291644536053","0.155079343899211","0.175503945172894","7"
"7 on Scale 1 to 10","1990","Rural Area","239","0.192104351424914","0.170762872919399","0.213445829930428","7"
"8 on Scale 1 to 10","1990","Rural Area","281","0.216824679810998","0.194501188312628","0.239148171309368","8"
"8 on Scale 1 to 10","1990","Urban Area","1028","0.212405149182629","0.201160013106991","0.223650285258266","8"
"9 on Scale 1 to 10","1990","Urban Area","394","0.075749674870721","0.0684749603815135","0.0830243893599285","9"
"9 on Scale 1 to 10","1990","Rural Area","134","0.104185599969598","0.0876358614698066","0.12073533846939","9"
"0 Completely dissatisfied","1991","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","Rural Area","","","","","0"
"1 on Scale 1 to 10","1991","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","Urban Area","","","","","1"
"10 Completely satisfied","1991","Rural Area","","","","","10"
"10 Completely satisfied","1991","Urban Area","","","","","10"
"2 on Scale 1 to 10","1991","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","Urban Area","","","","","2"
"3 on Scale 1 to 10","1991","Rural Area","","","","","3"
"3 on Scale 1 to 10","1991","Urban Area","","","","","3"
"4 on Scale 1 to 10","1991","Urban Area","","","","","4"
"4 on Scale 1 to 10","1991","Rural Area","","","","","4"
"5 on Scale 1 to 10","1991","Urban Area","","","","","5"
"5 on Scale 1 to 10","1991","Rural Area","","","","","5"
"6 on Scale 1 to 10","1991","Urban Area","","","","","6"
"6 on Scale 1 to 10","1991","Rural Area","","","","","6"
"7 on Scale 1 to 10","1991","Urban Area","","","","","7"
"7 on Scale 1 to 10","1991","Rural Area","","","","","7"
"8 on Scale 1 to 10","1991","Rural Area","","","","","8"
"8 on Scale 1 to 10","1991","Urban Area","","","","","8"
"9 on Scale 1 to 10","1991","Urban Area","","","","","9"
"9 on Scale 1 to 10","1991","Rural Area","","","","","9"
"0 Completely dissatisfied","1992","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","Rural Area","","","","","0"
"1 on Scale 1 to 10","1992","Rural Area","","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","","","","","1"
"10 Completely satisfied","1992","Urban Area","","","","","10"
"10 Completely satisfied","1992","Rural Area","","","","","10"
"2 on Scale 1 to 10","1992","Urban Area","","","","","2"
"2 on Scale 1 to 10","1992","Rural Area","","","","","2"
"3 on Scale 1 to 10","1992","Rural Area","","","","","3"
"3 on Scale 1 to 10","1992","Urban Area","","","","","3"
"4 on Scale 1 to 10","1992","Urban Area","","","","","4"
"4 on Scale 1 to 10","1992","Rural Area","","","","","4"
"5 on Scale 1 to 10","1992","Urban Area","","","","","5"
"5 on Scale 1 to 10","1992","Rural Area","","","","","5"
"6 on Scale 1 to 10","1992","Urban Area","","","","","6"
"6 on Scale 1 to 10","1992","Rural Area","","","","","6"
"7 on Scale 1 to 10","1992","Urban Area","","","","","7"
"7 on Scale 1 to 10","1992","Rural Area","","","","","7"
"8 on Scale 1 to 10","1992","Urban Area","","","","","8"
"8 on Scale 1 to 10","1992","Rural Area","","","","","8"
"9 on Scale 1 to 10","1992","Urban Area","","","","","9"
"9 on Scale 1 to 10","1992","Rural Area","","","","","9"
"0 Completely dissatisfied","1993","Urban Area","50","0.00764357817709737","0.00539540048907339","0.00989175586512134","0"
"0 Completely dissatisfied","1993","Rural Area","33","0.0122737456982013","0.00823636381318255","0.01631112758322","0"
"1 on Scale 1 to 10","1993","Rural Area","23","","","","1"
"1 on Scale 1 to 10","1993","Urban Area","50","0.0092622915174591","0.00678950283401249","0.0117350802009057","1"
"10 Completely satisfied","1993","Urban Area","539","0.0933239751954202","0.0858151651838786","0.100832785206962","10"
"10 Completely satisfied","1993","Rural Area","242","0.0887312530605927","0.078304369682604","0.0991581364385815","10"
"2 on Scale 1 to 10","1993","Urban Area","126","0.0233580560824136","0.0194592245517396","0.0272568876130877","2"
"2 on Scale 1 to 10","1993","Rural Area","58","0.0215359933940794","0.016213098964907","0.0268588878232519","2"
"3 on Scale 1 to 10","1993","Urban Area","251","0.0453230300156558","0.0399535018298743","0.0506925582014373","3"
"3 on Scale 1 to 10","1993","Rural Area","135","0.0481792778101085","0.0403269089603777","0.0560316466598393","3"
"4 on Scale 1 to 10","1993","Urban Area","323","0.0559639720159025","0.0500306627623517","0.0618972812694533","4"
"4 on Scale 1 to 10","1993","Rural Area","178","0.0620694536462277","0.0532220208559833","0.0709168864364721","4"
"5 on Scale 1 to 10","1993","Urban Area","1114","0.198926064869682","0.188621478076426","0.209230651662938","5"
"5 on Scale 1 to 10","1993","Rural Area","578","0.201855978682777","0.187137788453315","0.216574168912239","5"
"6 on Scale 1 to 10","1993","Urban Area","754","0.128178761914853","0.119549568693452","0.136807955136254","6"
"6 on Scale 1 to 10","1993","Rural Area","338","0.11396095685622","0.102309038200548","0.125612875511893","6"
"7 on Scale 1 to 10","1993","Urban Area","1042","0.180109613923555","0.170189999764495","0.190029228082615","7"
"7 on Scale 1 to 10","1993","Rural Area","505","0.17421316240672","0.160305074367171","0.188121250446268","7"
"8 on Scale 1 to 10","1993","Urban Area","1137","0.193279964689713","0.183086935321453","0.203472994057972","8"
"8 on Scale 1 to 10","1993","Rural Area","549","0.194652006674707","0.180133758903167","0.209170254446247","8"
"9 on Scale 1 to 10","1993","Urban Area","379","0.0646306915982482","0.0582838246427282","0.0709775585537683","9"
"9 on Scale 1 to 10","1993","Rural Area","218","0.071976862068709","0.0624999068698225","0.0814538172675956","9"
"0 Completely dissatisfied","1994","Urban Area","45","0.00713289912205883","0.00495621655953095","0.00930958168458671","0"
"0 Completely dissatisfied","1994","Rural Area","25","","","","0"
"1 on Scale 1 to 10","1994","Rural Area","19","","","","1"
"1 on Scale 1 to 10","1994","Urban Area","50","0.00905454592311141","0.00660449726447009","0.0115045945817527","1"
"10 Completely satisfied","1994","Rural Area","232","0.0906390284849986","0.0801755828270393","0.101102474142958","10"
"10 Completely satisfied","1994","Urban Area","475","0.0826658164836095","0.0755431392366682","0.0897884937305508","10"
"2 on Scale 1 to 10","1994","Urban Area","146","0.0266317422979791","0.0224673189132834","0.0307961656826748","2"
"2 on Scale 1 to 10","1994","Rural Area","62","0.0295283480963076","0.0233587063059103","0.0356979898867049","2"
"3 on Scale 1 to 10","1994","Urban Area","269","0.0477823264681067","0.0422651323884793","0.0532995205477341","3"
"3 on Scale 1 to 10","1994","Rural Area","135","0.044239386349328","0.0367451383860335","0.0517336343126225","3"
"4 on Scale 1 to 10","1994","Urban Area","338","0.0584114138010538","0.0523455039922051","0.0644773236099026","4"
"4 on Scale 1 to 10","1994","Rural Area","166","0.0561496520652646","0.0477594184846986","0.0645398856458307","4"
"5 on Scale 1 to 10","1994","Urban Area","1187","0.20406208667236","0.193638018218794","0.214486155125926","5"
"5 on Scale 1 to 10","1994","Rural Area","583","0.20191240314539","0.187282019104248","0.216542787186532","5"
"6 on Scale 1 to 10","1994","Urban Area","708","0.120502928470238","0.112082532854593","0.128923324085883","6"
"6 on Scale 1 to 10","1994","Rural Area","343","0.116315602715798","0.104630930660092","0.128000274771504","6"
"7 on Scale 1 to 10","1994","Urban Area","955","0.169338066049308","0.159637301827306","0.17903883027131","7"
"7 on Scale 1 to 10","1994","Rural Area","489","0.161869721584743","0.148445549160393","0.175293894009093","7"
"8 on Scale 1 to 10","1994","Urban Area","1159","0.207176555665961","0.196693810138486","0.217659301193435","8"
"8 on Scale 1 to 10","1994","Rural Area","621","0.209378321170534","0.194549754894713","0.224206887446355","8"
"9 on Scale 1 to 10","1994","Urban Area","410","0.0672416190462137","0.0607639290835306","0.0737193090088968","9"
"9 on Scale 1 to 10","1994","Rural Area","217","0.0744093878928885","0.0648446674011409","0.0839741083846362","9"
"0 Completely dissatisfied","1995","Urban Area","51","0.0103413922882496","0.00780806206494101","0.0128747225115582","0"
"0 Completely dissatisfied","1995","Rural Area","24","","","","0"
"1 on Scale 1 to 10","1995","Urban Area","48","0.00964730033195524","0.00719960455193135","0.0120949961119791","1"
"1 on Scale 1 to 10","1995","Rural Area","23","","","","1"
"10 Completely satisfied","1995","Rural Area","205","0.0732702775053172","0.0639534872801943","0.0825870677304402","10"
"10 Completely satisfied","1995","Urban Area","524","0.09105138452296","0.0838474038662134","0.0982553651797066","10"
"2 on Scale 1 to 10","1995","Urban Area","163","0.0310126106521057","0.0266716302942982","0.0353535910099132","2"
"2 on Scale 1 to 10","1995","Rural Area","45","0.0142036664309521","0.0099728938180429","0.0184344390438612","2"
"3 on Scale 1 to 10","1995","Urban Area","249","0.0404695885685563","0.0355349725828625","0.04540420455425","3"
"3 on Scale 1 to 10","1995","Rural Area","144","0.0543439267279214","0.0462386477248685","0.0624492057309744","3"
"4 on Scale 1 to 10","1995","Urban Area","415","0.0660462704913557","0.0598269000600588","0.0722656409226526","4"
"4 on Scale 1 to 10","1995","Rural Area","161","0.0552212595881505","0.047054607333614","0.0633879118426869","4"
"5 on Scale 1 to 10","1995","Urban Area","1214","0.195769531745583","0.185833284102658","0.205705779388507","5"
"5 on Scale 1 to 10","1995","Rural Area","587","0.193033187782487","0.178921801469945","0.207144574095029","5"
"6 on Scale 1 to 10","1995","Urban Area","721","0.113475769548744","0.105533283361551","0.121418255735936","6"
"6 on Scale 1 to 10","1995","Rural Area","394","0.13412072793154","0.121936374854099","0.146305081008981","6"
"7 on Scale 1 to 10","1995","Urban Area","1056","0.168947343078797","0.15956417384922","0.178330512308374","7"
"7 on Scale 1 to 10","1995","Rural Area","508","0.166838520310838","0.153508260658215","0.180168779963461","7"
"8 on Scale 1 to 10","1995","Urban Area","1222","0.2021121977209","0.192056162866276","0.212168232575524","8"
"8 on Scale 1 to 10","1995","Rural Area","654","0.207547056518392","0.193046960318577","0.222047152718208","8"
"9 on Scale 1 to 10","1995","Urban Area","463","0.0711266110507935","0.0646900496936536","0.0775631724079334","9"
"9 on Scale 1 to 10","1995","Rural Area","260","0.0859002443545397","0.075881348806465","0.0959191399026144","9"
"0 Completely dissatisfied","1996","Rural Area","19","","","","0"
"0 Completely dissatisfied","1996","Urban Area","45","0.00868542649007461","0.00633579501563977","0.0110350579645095","0"
"1 on Scale 1 to 10","1996","Rural Area","19","","","","1"
"1 on Scale 1 to 10","1996","Urban Area","63","0.0113114710298214","0.00863361192646428","0.0139893301331785","1"
"10 Completely satisfied","1996","Rural Area","194","0.0725142347899554","0.0632557114080479","0.081772758171863","10"
"10 Completely satisfied","1996","Urban Area","454","0.0719633874257419","0.065419485447871","0.0785072894036129","10"
"2 on Scale 1 to 10","1996","Rural Area","58","0.0240550009555039","0.0185849442589777","0.0295250576520301","2"
"2 on Scale 1 to 10","1996","Urban Area","131","0.0230827682050985","0.0192802503540938","0.0268852860561032","2"
"3 on Scale 1 to 10","1996","Rural Area","119","0.0369411496436325","0.0302073826608155","0.0436749166264495","3"
"3 on Scale 1 to 10","1996","Urban Area","270","0.0447132117038839","0.0394798199000329","0.049946603507735","3"
"4 on Scale 1 to 10","1996","Rural Area","173","0.0626521971221849","0.0540006255936866","0.0713037686506832","4"
"4 on Scale 1 to 10","1996","Urban Area","347","0.0605890726992009","0.0545478702759757","0.066630275122426","4"
"5 on Scale 1 to 10","1996","Urban Area","1126","0.19963324771202","0.189511409598472","0.209755085825568","5"
"5 on Scale 1 to 10","1996","Rural Area","570","0.18190416417781","0.168132073337921","0.1956762550177","5"
"6 on Scale 1 to 10","1996","Rural Area","378","0.124467192216883","0.112681906233989","0.136252478199777","6"
"6 on Scale 1 to 10","1996","Urban Area","757","0.119429280787391","0.111217526237456","0.127641035337325","6"
"7 on Scale 1 to 10","1996","Rural Area","562","0.177756045046923","0.164107416917341","0.191404673176506","7"
"7 on Scale 1 to 10","1996","Urban Area","1081","0.181276752800519","0.171521510770192","0.191031994830846","7"
"8 on Scale 1 to 10","1996","Rural Area","689","0.222331885203615","0.207487080492329","0.237176689914901","8"
"8 on Scale 1 to 10","1996","Urban Area","1234","0.199155070329241","0.189042342237267","0.209267798421214","8"
"9 on Scale 1 to 10","1996","Rural Area","233","0.0817285737400441","0.0719483461219544","0.0915088013581337","9"
"9 on Scale 1 to 10","1996","Urban Area","483","0.0801603108170085","0.0732843372300424","0.0870362844039746","9"
"0 Completely dissatisfied","1997","Rural Area","15","","","","0"
"0 Completely dissatisfied","1997","Urban Area","44","0.0107700733937192","0.00814207423386304","0.0133980725535754","0"
"1 on Scale 1 to 10","1997","Rural Area","22","","","","1"
"1 on Scale 1 to 10","1997","Urban Area","53","0.00752071768451167","0.00532104715923224","0.0097203882097911","1"
"10 Completely satisfied","1997","Rural Area","202","0.0691981029743209","0.0601330898443391","0.0782631161043027","10"
"10 Completely satisfied","1997","Urban Area","459","0.0769778781525692","0.0701912150593539","0.0837645412457845","10"
"2 on Scale 1 to 10","1997","Rural Area","54","0.0238389568954975","0.0183902044956114","0.0292877092953837","2"
"2 on Scale 1 to 10","1997","Urban Area","154","0.0257966340065753","0.0217604254255108","0.0298328425876398","2"
"3 on Scale 1 to 10","1997","Rural Area","89","0.0344687053542991","0.0279525958156664","0.0409848148929319","3"
"3 on Scale 1 to 10","1997","Urban Area","291","0.0506235583386628","0.0450419054251092","0.0562052112522165","3"
"4 on Scale 1 to 10","1997","Rural Area","163","0.0570623083607568","0.048776996129612","0.0653476205919015","4"
"4 on Scale 1 to 10","1997","Urban Area","358","0.057607612674647","0.0516753128716466","0.0635399124776473","4"
"5 on Scale 1 to 10","1997","Urban Area","1114","0.184536307249525","0.174659638347266","0.194412976151784","5"
"5 on Scale 1 to 10","1997","Rural Area","598","0.205521372756597","0.19108818309591","0.219954562417284","5"
"6 on Scale 1 to 10","1997","Rural Area","410","0.138163853732032","0.125838417905538","0.150489289558527","6"
"6 on Scale 1 to 10","1997","Urban Area","773","0.129721075029136","0.121166434394696","0.138275715663575","6"
"7 on Scale 1 to 10","1997","Rural Area","613","0.192611900976859","0.178526297973942","0.206697503979776","7"
"7 on Scale 1 to 10","1997","Urban Area","1055","0.178223845020873","0.168480076912821","0.187967613128925","7"
"8 on Scale 1 to 10","1997","Rural Area","642","0.200357001189719","0.186060062845757","0.214653939533681","8"
"8 on Scale 1 to 10","1997","Urban Area","1219","0.212568070023955","0.202151546648239","0.222984593399672","8"
"9 on Scale 1 to 10","1997","Rural Area","203","0.0670041005477832","0.0580734463880758","0.0759347547074905","9"
"9 on Scale 1 to 10","1997","Urban Area","406","0.0656542284258258","0.0593482507256201","0.0719602061260314","9"
"0 Completely dissatisfied","1998","Rural Area","23","","","","0"
"0 Completely dissatisfied","1998","Urban Area","45","0.00884986256822415","0.00658053276451569","0.0111191923719326","0"
"1 on Scale 1 to 10","1998","Rural Area","18","","","","1"
"1 on Scale 1 to 10","1998","Urban Area","47","0.00805860420043332","0.00589223460839716","0.0102249737924695","1"
"10 Completely satisfied","1998","Rural Area","248","0.077477636614796","0.0684965279921386","0.0864587452374535","10"
"10 Completely satisfied","1998","Urban Area","563","0.0892191287385","0.0823120314984051","0.0961262259785949","10"
"2 on Scale 1 to 10","1998","Rural Area","65","0.0208604323080407","0.0160593708203843","0.0256614937956971","2"
"2 on Scale 1 to 10","1998","Urban Area","150","0.0230109471771903","0.0193778942288446","0.026644000125536","2"
"3 on Scale 1 to 10","1998","Rural Area","115","0.0372874466849801","0.0309226731528577","0.0436522202171025","3"
