"hlf0094","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Reasonable","1995","35-65 y.","East Germany","367","0.447420774847199","0.412548689138453","0.482292860555944"
"Reasonable","1995","66 and older","West Germany","196","0.330436014369743","0.292089675809937","0.36878235292955"
"Reasonable","1995","66 and older","East Germany","59","0.398089994468074","0.312956072116526","0.483223916819623"
"Slightly Expensive","1995","16-34 y.","West Germany","105","0.0962329451890745","0.0786931983738363","0.113772692004313"
"Slightly Expensive","1995","16-34 y.","East Germany","41","0.100925628482633","0.0705184616992508","0.131332795266016"
"Slightly Expensive","1995","35-65 y.","West Germany","179","0.0815980814438165","0.0701013200431756","0.0930948428444573"
"Slightly Expensive","1995","35-65 y.","East Germany","100","0.124073670781488","0.100953226237926","0.14719411532505"
"Slightly Expensive","1995","66 and older","West Germany","11","","",""
"Slightly Expensive","1995","66 and older","East Germany","9","","",""
"Too Expensive","1995","16-34 y.","West Germany","13","","",""
"Too Expensive","1995","16-34 y.","East Germany","9","","",""
"Too Expensive","1995","35-65 y.","West Germany","37","0.0187621765046029","0.0130638424920307","0.024460510517175"
"Too Expensive","1995","35-65 y.","East Germany","9","","",""
"Too Expensive","1995","66 and older","West Germany","","","",""
"Too Expensive","1995","66 and older","East Germany","3","","",""
"Very Inexpensive","1996","16-34 y.","West Germany","147","0.151272395826218","0.129792941469401","0.172751850183034"
"Very Inexpensive","1996","16-34 y.","East Germany","31","0.0873861069543304","0.0588418394650995","0.115930374443561"
"Very Inexpensive","1996","35-65 y.","West Germany","355","0.182718671120658","0.166474574132259","0.198962768109057"
"Very Inexpensive","1996","35-65 y.","East Germany","51","0.055635136559066","0.0401066242277969","0.0711636488903351"
"Very Inexpensive","1996","66 and older","West Germany","139","0.236970954049135","0.202688457237317","0.271253450860953"
"Very Inexpensive","1996","66 and older","East Germany","4","","",""
"Inexpensive","1996","16-34 y.","West Germany","330","0.292681603883516","0.265406624669245","0.319956583097787"
"Inexpensive","1996","16-34 y.","East Germany","107","0.28841616774826","0.242625496961042","0.334206838535477"
"Inexpensive","1996","35-65 y.","West Germany","732","0.325341018952564","0.305647202523547","0.345034835381582"
"Inexpensive","1996","35-65 y.","East Germany","255","0.316673738226604","0.285159599504598","0.34818787694861"
"Inexpensive","1996","66 and older","West Germany","238","0.394505321399605","0.355101717132618","0.433908925666592"
"Inexpensive","1996","66 and older","East Germany","40","0.377520013849593","0.290053911534756","0.46498611616443"
"Reasonable","1996","16-34 y.","West Germany","482","0.465756894689977","0.435854336255813","0.495659453124142"
"Reasonable","1996","16-34 y.","East Germany","187","0.500665158077577","0.450126490408898","0.551203825746256"
"Reasonable","1996","35-65 y.","West Germany","881","0.392012792643534","0.371490982677584","0.412534602609484"
"Reasonable","1996","35-65 y.","East Germany","435","0.51811948147163","0.484268598012401","0.551970364930859"
"Reasonable","1996","66 and older","West Germany","202","0.349517298161894","0.311075245986952","0.387959350336836"
"Reasonable","1996","66 and older","East Germany","57","0.411282322324442","0.322499152350482","0.500065492298403"
"Slightly Expensive","1996","16-34 y.","West Germany","84","0.0661122755535744","0.0512170314566114","0.0810075196505374"
"Slightly Expensive","1996","16-34 y.","East Germany","45","0.112501739641496","0.0805630170098225","0.14444046227317"
"Slightly Expensive","1996","35-65 y.","West Germany","170","0.0794466201781973","0.068078712899381","0.0908145274570137"
"Slightly Expensive","1996","35-65 y.","East Germany","84","0.0970873701806275","0.0770292793002416","0.117145461061013"
"Slightly Expensive","1996","66 and older","West Germany","11","","",""
"Slightly Expensive","1996","66 and older","East Germany","16","","",""
"Too Expensive","1996","16-34 y.","West Germany","26","","",""
"Too Expensive","1996","16-34 y.","East Germany","6","","",""
"Too Expensive","1996","35-65 y.","West Germany","36","0.0204808971050467","0.0145270282527367","0.0264347659573568"
"Too Expensive","1996","35-65 y.","East Germany","12","","",""
"Too Expensive","1996","66 and older","West Germany","1","","",""
"Too Expensive","1996","66 and older","East Germany","1","","",""
"Very Inexpensive","1997","16-34 y.","West Germany","158","0.150990538983351","0.129617324537333","0.17236375342937"
"Very Inexpensive","1997","16-34 y.","East Germany","29","","",""
"Very Inexpensive","1997","35-65 y.","West Germany","378","0.184025631594847","0.167847822255746","0.200203440933948"
"Very Inexpensive","1997","35-65 y.","East Germany","51","0.0558854531660105","0.0405514273111996","0.0712194790208214"
"Very Inexpensive","1997","66 and older","West Germany","129","0.230434351784173","0.196654528521","0.264214175047346"
"Very Inexpensive","1997","66 and older","East Germany","8","","",""
"Inexpensive","1997","16-34 y.","West Germany","304","0.285383637875372","0.258425510354251","0.312341765396494"
"Inexpensive","1997","16-34 y.","East Germany","112","0.317790770180885","0.271159404016867","0.364422136344903"
"Inexpensive","1997","35-65 y.","West Germany","678","0.315960313396218","0.29655148976656","0.335369137025877"
"Inexpensive","1997","35-65 y.","East Germany","270","0.325635171596402","0.294352231205004","0.356918111987799"
"Inexpensive","1997","66 and older","West Germany","223","0.372589275031922","0.333805322252795","0.411373227811048"
"Inexpensive","1997","66 and older","East Germany","48","0.440072885139732","0.35088565731483","0.529260112964634"
"Reasonable","1997","16-34 y.","West Germany","518","0.474076506027897","0.444269097953456","0.503883914102338"
"Reasonable","1997","16-34 y.","East Germany","188","0.47436059974639","0.42435173861489","0.524369460877889"
"Reasonable","1997","35-65 y.","West Germany","939","0.407461166857002","0.386947475490381","0.427974858223622"
"Reasonable","1997","35-65 y.","East Germany","431","0.493385905861791","0.460010507226057","0.526761304497524"
"Reasonable","1997","66 and older","West Germany","230","0.370957080206034","0.332207866257996","0.409706294154073"
"Reasonable","1997","66 and older","East Germany","58","0.456307705466715","0.36681655307034","0.545798857863091"
"Slightly Expensive","1997","16-34 y.","West Germany","78","0.075369928011571","0.0596111779394669","0.091128678083675"
"Slightly Expensive","1997","16-34 y.","East Germany","48","0.117582845238466","0.0853233433148112","0.149842347162121"
"Slightly Expensive","1997","35-65 y.","West Germany","161","0.0686419610090345","0.0580860560634767","0.0791978659545923"
"Slightly Expensive","1997","35-65 y.","East Germany","96","0.106817001225809","0.0861971810837765","0.127436821367842"
"Slightly Expensive","1997","66 and older","West Germany","15","","",""
"Slightly Expensive","1997","66 and older","East Germany","2","","",""
"Too Expensive","1997","16-34 y.","West Germany","20","","",""
"Too Expensive","1997","16-34 y.","East Germany","6","","",""
"Too Expensive","1997","35-65 y.","West Germany","48","0.0239109271428978","0.0175329166487341","0.0302889376370614"
"Too Expensive","1997","35-65 y.","East Germany","14","","",""
"Too Expensive","1997","66 and older","West Germany","","","",""
"Too Expensive","1997","66 and older","East Germany","3","","",""
"Very Inexpensive","1998","16-34 y.","West Germany","164","0.145341317461867","0.125350211164049","0.165332423759684"
"Very Inexpensive","1998","16-34 y.","East Germany","40","0.105726537313321","0.0761072164450503","0.135345858181592"
"Very Inexpensive","1998","35-65 y.","West Germany","462","0.192742158130063","0.177597642759332","0.207886673500794"
"Very Inexpensive","1998","35-65 y.","East Germany","94","0.0961523223034899","0.0774845347976152","0.114820109809365"
"Very Inexpensive","1998","66 and older","West Germany","142","0.215565001293971","0.185549329686556","0.245580672901386"
"Very Inexpensive","1998","66 and older","East Germany","17","","",""
"Inexpensive","1998","16-34 y.","West Germany","317","0.263949674936388","0.238948509852247","0.288950840020528"
"Inexpensive","1998","16-34 y.","East Germany","123","0.291791400965776","0.248002427639815","0.335580374291737"
"Inexpensive","1998","35-65 y.","West Germany","775","0.300150226433918","0.282553469455836","0.317746983412001"
"Inexpensive","1998","35-65 y.","East Germany","317","0.329584798965019","0.299818773464096","0.359350824465943"
"Inexpensive","1998","66 and older","West Germany","309","0.423108586330192","0.387046286858481","0.459170885801903"
"Inexpensive","1998","66 and older","East Germany","45","0.343506688473423","0.26249571010851","0.424517666838337"
"Reasonable","1998","16-34 y.","West Germany","574","0.481771011147741","0.453429231881786","0.510112790413697"
"Reasonable","1998","16-34 y.","East Germany","197","0.503628282954569","0.455466063749382","0.551790502159756"
"Reasonable","1998","35-65 y.","West Germany","1118","0.409670369816755","0.390789349769339","0.428551389864172"
"Reasonable","1998","35-65 y.","East Germany","430","0.464840266520538","0.433256863539287","0.49642366950179"
"Reasonable","1998","66 and older","West Germany","245","0.325925477160209","0.291712287086488","0.36013866723393"
"Reasonable","1998","66 and older","East Germany","62","0.44662397991608","0.361814907768908","0.531433052063252"
"Slightly Expensive","1998","16-34 y.","West Germany","116","0.0828752824626967","0.0672375910899222","0.0985129738354711"
"Slightly Expensive","1998","16-34 y.","East Germany","48","0.0848343205144686","0.0579942547433253","0.111674386285612"
"Slightly Expensive","1998","35-65 y.","West Germany","213","0.0783912682602621","0.0680715457136054","0.0887109908069188"
"Slightly Expensive","1998","35-65 y.","East Germany","108","0.099245738526696","0.0803125206284024","0.11817895642499"
"Slightly Expensive","1998","66 and older","West Germany","22","","",""
"Slightly Expensive","1998","66 and older","East Germany","7","","",""
"Too Expensive","1998","16-34 y.","West Germany","23","","",""
"Too Expensive","1998","16-34 y.","East Germany","6","","",""
"Too Expensive","1998","35-65 y.","West Germany","38","0.0190459773590019","0.0137980617400073","0.0242938929779965"
"Too Expensive","1998","35-65 y.","East Germany","9","","",""
"Too Expensive","1998","66 and older","West Germany","3","","",""
"Too Expensive","1998","66 and older","East Germany","1","","",""
"Very Inexpensive","1999","16-34 y.","West Germany","180","0.157702929787784","0.136462205854193","0.178943653721374"
"Very Inexpensive","1999","16-34 y.","East Germany","37","0.0843575933308568","0.0576505097628626","0.111064676898851"
"Very Inexpensive","1999","35-65 y.","West Germany","462","0.18115756050237","0.166310303677836","0.196004817326904"
"Very Inexpensive","1999","35-65 y.","East Germany","99","0.0926597043065019","0.0741923936120659","0.111127015000938"
"Very Inexpensive","1999","66 and older","West Germany","142","0.218187432743736","0.187998355711353","0.248376509776118"
"Very Inexpensive","1999","66 and older","East Germany","13","","",""
"Inexpensive","1999","16-34 y.","West Germany","331","0.299432777420352","0.27274014751671","0.326125407323994"
"Inexpensive","1999","16-34 y.","East Germany","131","0.347832520163059","0.302064082587508","0.39360095773861"
"Inexpensive","1999","35-65 y.","West Germany","827","0.334388350574634","0.316201653042423","0.352575048106845"
"Inexpensive","1999","35-65 y.","East Germany","308","0.362147465232956","0.331536574348464","0.392758356117449"
"Inexpensive","1999","66 and older","West Germany","287","0.397626601160844","0.361853692491521","0.433399509830167"
"Inexpensive","1999","66 and older","East Germany","54","0.413791380937026","0.331915212485449","0.495667549388603"
"Reasonable","1999","16-34 y.","West Germany","484","0.417217566597466","0.388479912855694","0.445955220339237"
"Reasonable","1999","16-34 y.","East Germany","191","0.449800650210281","0.4019958506529","0.497605449767662"
"Reasonable","1999","35-65 y.","West Germany","1054","0.393955718358616","0.375119500684616","0.412791936032616"
"Reasonable","1999","35-65 y.","East Germany","421","0.438498508197966","0.40689519473193","0.470101821664002"
"Reasonable","1999","66 and older","West Germany","265","0.353095698824161","0.31816157310428","0.388029824544042"
"Reasonable","1999","66 and older","East Germany","62","0.394322507063905","0.313079275111","0.475565739016809"
"Slightly Expensive","1999","16-34 y.","West Germany","109","0.100657215361821","0.0831223727656099","0.118192057958031"
"Slightly Expensive","1999","16-34 y.","East Germany","45","0.0888900716969237","0.0615428353810967","0.116237308012751"
"Slightly Expensive","1999","35-65 y.","West Germany","188","0.0674026990797903","0.057737661693322","0.0770677364662586"
"Slightly Expensive","1999","35-65 y.","East Germany","99","0.0861178440265876","0.0682503035488775","0.103985384504298"
"Slightly Expensive","1999","66 and older","West Germany","23","","",""
"Slightly Expensive","1999","66 and older","East Germany","8","","",""
"Too Expensive","1999","16-34 y.","West Germany","27","","",""
"Too Expensive","1999","16-34 y.","East Germany","12","","",""
"Too Expensive","1999","35-65 y.","West Germany","54","0.0230956714845902","0.0173052639485292","0.0288860790206512"
"Too Expensive","1999","35-65 y.","East Germany","20","","",""
"Too Expensive","1999","66 and older","West Germany","2","","",""
"Too Expensive","1999","66 and older","East Germany","2","","",""
"Very Inexpensive","2000","16-34 y.","West Germany","231","0.123425999490923","0.10874756982526","0.138104429156586"
"Very Inexpensive","2000","16-34 y.","East Germany","53","0.0897442993192141","0.0680048173703773","0.111483781268051"
"Very Inexpensive","2000","35-65 y.","West Germany","827","0.149502644815743","0.140226066418364","0.158779223213122"
"Very Inexpensive","2000","35-65 y.","East Germany","130","0.0823896390965037","0.068861904250098","0.0959173739429094"
"Very Inexpensive","2000","66 and older","West Germany","312","0.206453555632299","0.186489241971462","0.226417869293135"
"Very Inexpensive","2000","66 and older","East Germany","22","","",""
"Inexpensive","2000","16-34 y.","West Germany","563","0.29381041728902","0.273483279756039","0.314137554822002"
"Inexpensive","2000","16-34 y.","East Germany","191","0.283832878268933","0.249540106301286","0.31812565023658"
"Inexpensive","2000","35-65 y.","West Germany","1839","0.327457024208168","0.315248474561457","0.339665573854879"
"Inexpensive","2000","35-65 y.","East Germany","532","0.349889818915214","0.32642491586808","0.373354721962348"
"Inexpensive","2000","66 and older","West Germany","621","0.387118193397807","0.363092983978921","0.411143402816693"
"Inexpensive","2000","66 and older","East Germany","125","0.430475850372475","0.374258492909899","0.486693207835051"
"Reasonable","2000","16-34 y.","West Germany","889","0.448962679458907","0.426766531831423","0.471158827086392"
"Reasonable","2000","16-34 y.","East Germany","314","0.472661856931998","0.434688068840226","0.51063564502377"
"Reasonable","2000","35-65 y.","West Germany","2412","0.415369252459335","0.402549344819698","0.428189160098973"
"Reasonable","2000","35-65 y.","East Germany","708","0.449695739138198","0.425220865869597","0.474170612406799"
"Reasonable","2000","66 and older","West Germany","563","0.350056487095896","0.326529630905675","0.373583343286117"
"Reasonable","2000","66 and older","East Germany","130","0.431005259246023","0.374779494663519","0.487231023828528"
"Slightly Expensive","2000","16-34 y.","West Germany","205","0.113087505964743","0.098954658333988","0.127220353595499"
"Slightly Expensive","2000","16-34 y.","East Germany","90","0.123689280380974","0.0986478492791741","0.148730711482773"
"Slightly Expensive","2000","35-65 y.","West Germany","493","0.0895248247764863","0.0820974952612204","0.0969521542917521"
"Slightly Expensive","2000","35-65 y.","East Germany","194","0.104401581823977","0.0893573566185327","0.119445807029421"
"Slightly Expensive","2000","66 and older","West Germany","71","0.0491545101342113","0.0384911595583105","0.0598178607101121"
"Slightly Expensive","2000","66 and older","East Germany","20","","",""
"Too Expensive","2000","16-34 y.","West Germany","41","0.0207133977964056","0.0143577099874853","0.0270690856053259"
"Too Expensive","2000","16-34 y.","East Germany","16","","",""
"Too Expensive","2000","35-65 y.","West Germany","105","0.0181462537402669","0.0146737414776032","0.0216187660029306"
"Too Expensive","2000","35-65 y.","East Germany","23","","",""
"Too Expensive","2000","66 and older","West Germany","12","","",""
"Too Expensive","2000","66 and older","East Germany","1","","",""
"Very Inexpensive","2001","16-34 y.","West Germany","190","0.121116734991853","0.105639299400295","0.136594170583411"
"Very Inexpensive","2001","16-34 y.","East Germany","49","0.100557600138526","0.0767112665977129","0.124403933679339"
"Very Inexpensive","2001","35-65 y.","West Germany","674","0.135201962093342","0.125822962204329","0.144580961982355"
"Very Inexpensive","2001","35-65 y.","East Germany","113","0.0819732463440843","0.0679067246848495","0.0960397680033191"
"Very Inexpensive","2001","66 and older","West Germany","223","0.160258316329505","0.141743024402044","0.178773608256965"
"Very Inexpensive","2001","66 and older","East Germany","28","","",""
"Inexpensive","2001","16-34 y.","West Germany","505","0.287054474770038","0.265593884407175","0.308515065132902"
"Inexpensive","2001","16-34 y.","East Germany","169","0.269079317745433","0.233914953475641","0.304243682015226"
"Inexpensive","2001","35-65 y.","West Germany","1588","0.305242733475274","0.292611466872452","0.317874000078097"
"Inexpensive","2001","35-65 y.","East Germany","480","0.321053934904312","0.297113633189617","0.344994236619008"
"Inexpensive","2001","66 and older","West Germany","570","0.377392833758614","0.352927491123185","0.401858176394043"
"Inexpensive","2001","66 and older","East Germany","118","0.380136569354193","0.326187279819615","0.43408585888877"
"Reasonable","2001","16-34 y.","West Germany","824","0.498722791292792","0.475003597801786","0.522441984783797"
"Reasonable","2001","16-34 y.","East Germany","313","0.499837646698475","0.460191820994193","0.539483472402756"
"Reasonable","2001","35-65 y.","West Germany","2333","0.463529852621532","0.449851955892462","0.477207749350602"
"Reasonable","2001","35-65 y.","East Germany","694","0.484989251759193","0.459362286128469","0.510616217389917"
"Reasonable","2001","66 and older","West Germany","616","0.39813357784548","0.373427040593307","0.422840115097653"
"Reasonable","2001","66 and older","East Germany","141","0.453096004716031","0.39777136927206","0.508420640160003"
"Slightly Expensive","2001","16-34 y.","West Germany","160","0.081631245359946","0.0686424734252604","0.0946200172946315"
"Slightly Expensive","2001","16-34 y.","East Germany","70","0.101996515507172","0.0779993932299161","0.125993637784428"
"Slightly Expensive","2001","35-65 y.","West Germany","405","0.0755418418806603","0.0682933926679268","0.0827902910933939"
"Slightly Expensive","2001","35-65 y.","East Germany","160","0.102826628866193","0.0872521340178668","0.118401123714519"
"Slightly Expensive","2001","66 and older","West Germany","78","0.0532135249258396","0.0418847106522264","0.0645423391994527"
"Slightly Expensive","2001","66 and older","East Germany","24","","",""
"Too Expensive","2001","16-34 y.","West Germany","28","","",""
"Too Expensive","2001","16-34 y.","East Germany","10","","",""
"Too Expensive","2001","35-65 y.","West Germany","106","0.0204836099291912","0.0165983794422173","0.0243688404161651"
"Too Expensive","2001","35-65 y.","East Germany","14","","",""
"Too Expensive","2001","66 and older","West Germany","21","","",""
"Too Expensive","2001","66 and older","East Germany","","","",""
"Very Inexpensive","2002","16-34 y.","West Germany","190","0.100756668410166","0.087025491737125","0.114487845083207"
"Very Inexpensive","2002","16-34 y.","East Germany","40","0.0747388670264453","0.0536621524778686","0.0958155815750219"
"Very Inexpensive","2002","35-65 y.","West Germany","787","0.136799113505924","0.128164337646122","0.145433889365726"
"Very Inexpensive","2002","35-65 y.","East Germany","134","0.0875202049976792","0.0734516972725997","0.101588712722759"
"Very Inexpensive","2002","66 and older","West Germany","294","0.18531907772536","0.166461975787781","0.204176179662938"
"Very Inexpensive","2002","66 and older","East Germany","19","","",""
"Inexpensive","2002","16-34 y.","West Germany","538","0.301419768479352","0.280487020029966","0.322352516928738"
"Inexpensive","2002","16-34 y.","East Germany","185","0.326026431367678","0.288456073081265","0.363596789654091"
"Inexpensive","2002","35-65 y.","West Germany","1857","0.295674324189129","0.284207396995516","0.307141251382743"
"Inexpensive","2002","35-65 y.","East Germany","466","0.323006815017055","0.299726962046915","0.346286667987196"
"Inexpensive","2002","66 and older","West Germany","567","0.358073703299635","0.334806193367859","0.381341213231412"
"Inexpensive","2002","66 and older","East Germany","121","0.375376567789055","0.320944602505052","0.429808533073057"
"Reasonable","2002","16-34 y.","West Germany","886","0.477005214935476","0.45422055844399","0.499789871426963"
"Reasonable","2002","16-34 y.","East Germany","277","0.450866673747454","0.410986185440542","0.490747162054365"
"Reasonable","2002","35-65 y.","West Germany","2807","0.46632806765488","0.453792718145316","0.478863417164445"
"Reasonable","2002","35-65 y.","East Germany","754","0.478977752146733","0.454108195288088","0.503847309005378"
"Reasonable","2002","66 and older","West Germany","687","0.401131450257996","0.377344967960004","0.424917932555988"
"Reasonable","2002","66 and older","East Germany","148","0.510062635858537","0.453868197452588","0.566257074264486"
"Slightly Expensive","2002","16-34 y.","West Germany","202","0.102842326967855","0.0889858578582219","0.116698796077487"
"Slightly Expensive","2002","16-34 y.","East Germany","89","0.131316396909899","0.104246425940962","0.158386367878836"
"Slightly Expensive","2002","35-65 y.","West Germany","553","0.0892402728907596","0.0820765984242497","0.0964039473572695"
"Slightly Expensive","2002","35-65 y.","East Germany","182","0.100393732277771","0.0854326924785386","0.115354772077004"
"Slightly Expensive","2002","66 and older","West Germany","74","0.0508161074962895","0.0401575854482657","0.0614746295443133"
"Slightly Expensive","2002","66 and older","East Germany","14","","",""
"Too Expensive","2002","16-34 y.","West Germany","30","0.0179760212071506","0.0119150799510291","0.0240369624632721"
"Too Expensive","2002","16-34 y.","East Germany","7","","",""
"Too Expensive","2002","35-65 y.","West Germany","80","0.0119582217593063","0.00922689006607801","0.0146895534525346"
"Too Expensive","2002","35-65 y.","East Germany","14","","",""
"Too Expensive","2002","66 and older","West Germany","9","","",""
"Too Expensive","2002","66 and older","East Germany","2","","",""
"Very Inexpensive","2003","16-34 y.","West Germany","","","",""
"Very Inexpensive","2003","16-34 y.","East Germany","","","",""
"Very Inexpensive","2003","35-65 y.","West Germany","","","",""
"Very Inexpensive","2003","35-65 y.","East Germany","","","",""
"Very Inexpensive","2003","66 and older","West Germany","","","",""
"Very Inexpensive","2003","66 and older","East Germany","","","",""
"Inexpensive","2003","16-34 y.","West Germany","","","",""
"Inexpensive","2003","16-34 y.","East Germany","","","",""
"Inexpensive","2003","35-65 y.","West Germany","","","",""
"Inexpensive","2003","35-65 y.","East Germany","","","",""
"Inexpensive","2003","66 and older","West Germany","","","",""
"Inexpensive","2003","66 and older","East Germany","","","",""
"Reasonable","2003","16-34 y.","West Germany","","","",""
"Reasonable","2003","16-34 y.","East Germany","","","",""
"Reasonable","2003","35-65 y.","West Germany","","","",""
"Reasonable","2003","35-65 y.","East Germany","","","",""
"Reasonable","2003","66 and older","West Germany","","","",""
"Reasonable","2003","66 and older","East Germany","","","",""
"Slightly Expensive","2003","16-34 y.","West Germany","","","",""
"Slightly Expensive","2003","16-34 y.","East Germany","","","",""
"Slightly Expensive","2003","35-65 y.","West Germany","","","",""
"Slightly Expensive","2003","35-65 y.","East Germany","","","",""
"Slightly Expensive","2003","66 and older","West Germany","","","",""
"Slightly Expensive","2003","66 and older","East Germany","","","",""
"Too Expensive","2003","16-34 y.","West Germany","","","",""
"Too Expensive","2003","16-34 y.","East Germany","","","",""
"Too Expensive","2003","35-65 y.","West Germany","","","",""
"Too Expensive","2003","35-65 y.","East Germany","","","",""
"Too Expensive","2003","66 and older","West Germany","","","",""
"Too Expensive","2003","66 and older","East Germany","","","",""
"Very Inexpensive","2004","16-34 y.","West Germany","","","",""
"Very Inexpensive","2004","16-34 y.","East Germany","","","",""
"Very Inexpensive","2004","35-65 y.","West Germany","","","",""
"Very Inexpensive","2004","35-65 y.","East Germany","","","",""
"Very Inexpensive","2004","66 and older","West Germany","","","",""
"Very Inexpensive","2004","66 and older","East Germany","","","",""
"Inexpensive","2004","16-34 y.","West Germany","","","",""
"Inexpensive","2004","16-34 y.","East Germany","","","",""
"Inexpensive","2004","35-65 y.","West Germany","","","",""
"Inexpensive","2004","35-65 y.","East Germany","","","",""
"Inexpensive","2004","66 and older","West Germany","","","",""
"Inexpensive","2004","66 and older","East Germany","","","",""
"Reasonable","2004","16-34 y.","West Germany","","","",""
"Reasonable","2004","16-34 y.","East Germany","","","",""
"Reasonable","2004","35-65 y.","West Germany","","","",""
"Reasonable","2004","35-65 y.","East Germany","","","",""
"Reasonable","2004","66 and older","West Germany","","","",""
"Reasonable","2004","66 and older","East Germany","","","",""
"Slightly Expensive","2004","16-34 y.","West Germany","","","",""
"Slightly Expensive","2004","16-34 y.","East Germany","","","",""
"Slightly Expensive","2004","35-65 y.","West Germany","","","",""
"Slightly Expensive","2004","35-65 y.","East Germany","","","",""
"Slightly Expensive","2004","66 and older","West Germany","","","",""
"Slightly Expensive","2004","66 and older","East Germany","","","",""
"Too Expensive","2004","16-34 y.","West Germany","","","",""
"Too Expensive","2004","16-34 y.","East Germany","","","",""
"Too Expensive","2004","35-65 y.","West Germany","","","",""
"Too Expensive","2004","35-65 y.","East Germany","","","",""
"Too Expensive","2004","66 and older","West Germany","","","",""
"Too Expensive","2004","66 and older","East Germany","","","",""
"Very Inexpensive","2005","16-34 y.","West Germany","173","0.103119175300058","0.0880761443235498","0.118162206276567"
"Very Inexpensive","2005","16-34 y.","East Germany","29","","",""
"Very Inexpensive","2005","35-65 y.","West Germany","567","0.10042697977475","0.0923027684434269","0.108551191106073"
"Very Inexpensive","2005","35-65 y.","East Germany","89","0.0712780466659269","0.0580895542079691","0.0844665391238848"
"Very Inexpensive","2005","66 and older","West Germany","242","0.142298009552154","0.125915921340233","0.158680097764076"
"Very Inexpensive","2005","66 and older","East Germany","26","","",""
"Inexpensive","2005","16-34 y.","West Germany","438","0.275839278340749","0.253731566189095","0.297946990492402"
"Inexpensive","2005","16-34 y.","East Germany","159","0.281549232296211","0.244365274489849","0.318733190102574"
"Inexpensive","2005","35-65 y.","West Germany","1502","0.290622279589217","0.278349553970514","0.30289500520792"
"Inexpensive","2005","35-65 y.","East Germany","408","0.29265023811591","0.269328229500331","0.315972246731489"
"Inexpensive","2005","66 and older","West Germany","612","0.347178546434553","0.324854378140281","0.369502714728825"
"Inexpensive","2005","66 and older","East Germany","118","0.35611584226905","0.305949367280565","0.406282317257536"
"Reasonable","2005","16-34 y.","West Germany","794","0.52708317583789","0.502386970693176","0.551779380982604"
"Reasonable","2005","16-34 y.","East Germany","285","0.499346681100911","0.458008671019698","0.540684691182123"
"Reasonable","2005","35-65 y.","West Germany","2670","0.509533432193393","0.496021145622418","0.523045718764368"
"Reasonable","2005","35-65 y.","East Germany","768","0.503338756878994","0.477709575984347","0.528967937773641"
"Reasonable","2005","66 and older","West Germany","807","0.460088289428182","0.436716950051622","0.483459628804743"
"Reasonable","2005","66 and older","East Germany","182","0.526411277359456","0.474102166594163","0.578720388124748"
"Slightly Expensive","2005","16-34 y.","West Germany","141","0.078498549944461","0.0651947074840597","0.0918023924048622"
"Slightly Expensive","2005","16-34 y.","East Germany","75","0.118745838812999","0.0920010160973482","0.14549066152865"
"Slightly Expensive","2005","35-65 y.","West Germany","457","0.0891969151537122","0.0814927610026297","0.0969010693047948"
"Slightly Expensive","2005","35-65 y.","East Germany","159","0.10065552934558","0.0852329768310416","0.116078081860119"
"Slightly Expensive","2005","66 and older","West Germany","77","0.0459323477991975","0.0361159862307404","0.0557487093676546"
"Slightly Expensive","2005","66 and older","East Germany","22","","",""
"Too Expensive","2005","16-34 y.","West Germany","24","","",""
"Too Expensive","2005","16-34 y.","East Germany","14","","",""
"Too Expensive","2005","35-65 y.","West Germany","62","0.0102203932889275","0.00750182119286286","0.0129389653849922"
"Too Expensive","2005","35-65 y.","East Germany","38","0.0320774289935888","0.0230452093628622","0.0411096486243155"
"Too Expensive","2005","66 and older","West Germany","9","","",""
"Too Expensive","2005","66 and older","East Germany","2","","",""
"Very Inexpensive","2006","16-34 y.","West Germany","199","0.114221384339572","0.0988876487674323","0.129555119911712"
"Very Inexpensive","2006","16-34 y.","East Germany","34","0.0708193671164887","0.0496110587940437","0.0920276754389338"
"Very Inexpensive","2006","35-65 y.","West Germany","663","0.105173761085508","0.0972027205908048","0.113144801580211"
"Very Inexpensive","2006","35-65 y.","East Germany","86","0.0669271614051136","0.0545502811652534","0.0793040416449737"
"Very Inexpensive","2006","66 and older","West Germany","285","0.145985339788628","0.130696856695574","0.161273822881682"
"Very Inexpensive","2006","66 and older","East Germany","35","0.0877226448351271","0.0608591447150113","0.114586144955243"
"Inexpensive","2006","16-34 y.","West Germany","443","0.28263055626045","0.260923913549017","0.304337198971883"
"Inexpensive","2006","16-34 y.","East Germany","161","0.309936426707021","0.271701453038388","0.348171400375654"
"Inexpensive","2006","35-65 y.","West Germany","1552","0.278098157341323","0.266456090493667","0.289740224188979"
"Inexpensive","2006","35-65 y.","East Germany","472","0.305868467841489","0.28304716402574","0.328689771657237"
"Inexpensive","2006","66 and older","West Germany","718","0.351331283283125","0.330660972818536","0.372001593747713"
"Inexpensive","2006","66 and older","East Germany","137","0.271954460125421","0.229700184862223","0.314208735388619"
"Reasonable","2006","16-34 y.","West Germany","845","0.505112840115452","0.481010513826545","0.52921516640436"
"Reasonable","2006","16-34 y.","East Germany","280","0.495266915974518","0.453930722763275","0.536603109185761"
"Reasonable","2006","35-65 y.","West Germany","2889","0.498728179412916","0.485736641735197","0.511719717090636"
