"hlf0094","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","1994","35-65 y.","Rural Area","120","0.0750655305224147","0.0601383846374524","0.0899926764073771","4"
"Slightly Expensive","1994","66 and older","Urban Area","8","","","","4"
"Slightly Expensive","1994","66 and older","Rural Area","13","","","","4"
"Too Expensive","1994","16-34 y.","Rural Area","18","","","","5"
"Too Expensive","1994","16-34 y.","Urban Area","17","","","","5"
"Too Expensive","1994","35-65 y.","Urban Area","22","","","","5"
"Too Expensive","1994","35-65 y.","Rural Area","33","0.0208354132782458","0.0127438967707602","0.0289269297857314","5"
"Too Expensive","1994","66 and older","Urban Area","3","","","","5"
"Too Expensive","1994","66 and older","Rural Area","","","","","5"
"Very Inexpensive","1994","16-34 y.","Urban Area","115","0.145751841564638","0.121269909056653","0.170233774072623","1"
"Very Inexpensive","1994","16-34 y.","Rural Area","58","0.113067974199685","0.0885719528984727","0.137563995500897","1"
"Very Inexpensive","1994","35-65 y.","Urban Area","320","0.204353026817718","0.185134192975384","0.223571860660052","1"
"Very Inexpensive","1994","35-65 y.","Rural Area","142","0.143776325262342","0.123899898101819","0.163652752422865","1"
"Very Inexpensive","1994","66 and older","Rural Area","38","0.153324307575485","0.110107118897591","0.19654149625338","1"
"Very Inexpensive","1994","66 and older","Urban Area","101","0.247849688493284","0.206849127405905","0.288850249580664","1"
"Inexpensive","1995","16-34 y.","Urban Area","249","0.326202901436972","0.294133932975952","0.358271869897992","2"
"Inexpensive","1995","16-34 y.","Rural Area","193","0.302031133865043","0.266515100207335","0.33754716752275","2"
"Inexpensive","1995","35-65 y.","Urban Area","575","0.31996098045933","0.298087541714761","0.341834419203899","2"
"Inexpensive","1995","35-65 y.","Rural Area","398","0.352778067629279","0.325876710964748","0.37967942429381","2"
"Inexpensive","1995","66 and older","Urban Area","177","0.401896631697289","0.355981446215252","0.447811817179326","2"
"Inexpensive","1995","66 and older","Rural Area","104","0.381667401099202","0.32339726051757","0.439937541680834","2"
"Reasonable","1995","16-34 y.","Urban Area","355","0.403141782722431","0.369588037145316","0.436695528299545","3"
"Reasonable","1995","16-34 y.","Rural Area","307","0.463146606116188","0.424575004596759","0.501718207635617","3"
"Reasonable","1995","35-65 y.","Urban Area","697","0.401674726940969","0.378686389367365","0.424663064514573","3"
"Reasonable","1995","35-65 y.","Rural Area","539","0.425307554293417","0.397474166299391","0.453140942287443","3"
"Reasonable","1995","66 and older","Urban Area","143","0.317579501009627","0.273981829105953","0.361177172913301","3"
"Reasonable","1995","66 and older","Rural Area","112","0.376963371225698","0.318833571504543","0.435093170946853","3"
"Slightly Expensive","1995","16-34 y.","Urban Area","88","0.114992236083613","0.0931707505608353","0.13681372160639","4"
"Slightly Expensive","1995","16-34 y.","Rural Area","58","0.0703849509845259","0.0505983108105932","0.0901715911584585","4"
"Slightly Expensive","1995","35-65 y.","Urban Area","153","0.0897709194946467","0.0763665982174073","0.103175240771886","4"
"Slightly Expensive","1995","35-65 y.","Rural Area","126","0.083441906856581","0.0678726139369005","0.0990111997762615","4"
"Slightly Expensive","1995","66 and older","Urban Area","11","","","","4"
"Slightly Expensive","1995","66 and older","Rural Area","9","","","","4"
"Too Expensive","1995","16-34 y.","Urban Area","9","","","","5"
"Too Expensive","1995","16-34 y.","Rural Area","13","","","","5"
"Too Expensive","1995","35-65 y.","Urban Area","28","","","","5"
"Too Expensive","1995","35-65 y.","Rural Area","18","","","","5"
"Too Expensive","1995","66 and older","Urban Area","","","","","5"
"Too Expensive","1995","66 and older","Rural Area","3","","","","5"
"Very Inexpensive","1995","16-34 y.","Urban Area","120","0.140779686845417","0.116989449339588","0.164569924351247","1"
"Very Inexpensive","1995","16-34 y.","Rural Area","71","0.152977489942536","0.125132836409694","0.180822143475377","1"
"Very Inexpensive","1995","35-65 y.","Urban Area","294","0.168941540795252","0.151370978860993","0.186512102729511","1"
"Very Inexpensive","1995","35-65 y.","Rural Area","131","0.123818019835635","0.10527476926874","0.14236127040253","1"
"Very Inexpensive","1995","66 and older","Urban Area","107","0.254848140805532","0.214037429411087","0.295658852199976","1"
"Very Inexpensive","1995","66 and older","Rural Area","39","0.203032413425966","0.154782617795087","0.251282209056846","1"
"Inexpensive","1996","16-34 y.","Rural Area","194","0.265474690860416","0.231422365350207","0.299527016370625","2"
"Inexpensive","1996","16-34 y.","Urban Area","243","0.309721522682823","0.277660855156838","0.341782190208808","2"
"Inexpensive","1996","35-65 y.","Urban Area","565","0.317372274778814","0.295470727099125","0.339273822458502","2"
"Inexpensive","1996","35-65 y.","Rural Area","422","0.336683092916115","0.310753604911323","0.362612580920907","2"
"Inexpensive","1996","66 and older","Urban Area","190","0.411719649713419","0.366248618588015","0.457190680838824","2"
"Inexpensive","1996","66 and older","Rural Area","88","0.354885631164946","0.296613517073364","0.413157745256528","2"
"Reasonable","1996","16-34 y.","Urban Area","355","0.439954283843853","0.405535920374502","0.474372647313203","3"
"Reasonable","1996","16-34 y.","Rural Area","314","0.517611868494341","0.479078919112319","0.556144817876362","3"
"Reasonable","1996","35-65 y.","Urban Area","727","0.399293403632937","0.376248461614234","0.422338345651639","3"
"Reasonable","1996","35-65 y.","Rural Area","589","0.431507387681014","0.404331778748618","0.458682996613411","3"
"Reasonable","1996","66 and older","Urban Area","141","0.322767706576834","0.279570496169352","0.365964916984316","3"
"Reasonable","1996","66 and older","Rural Area","118","0.421932899664533","0.361786583815107","0.482079215513958","3"
"Slightly Expensive","1996","16-34 y.","Urban Area","70","0.0734506504382458","0.055361973510445","0.0915393273660466","4"
"Slightly Expensive","1996","16-34 y.","Rural Area","59","0.0724608772229019","0.0524691763908181","0.0924525780549857","4"
"Slightly Expensive","1996","35-65 y.","Urban Area","145","0.084083263674315","0.0710251294294462","0.0971413979191838","4"
"Slightly Expensive","1996","66 and older","Urban Area","14","","","","4"
"Slightly Expensive","1996","35-65 y.","Rural Area","109","0.0781614816714872","0.0634333868687004","0.0928895764742739","4"
"Slightly Expensive","1996","66 and older","Rural Area","13","","","","4"
"Too Expensive","1996","16-34 y.","Rural Area","6","","","","5"
"Too Expensive","1996","16-34 y.","Urban Area","26","","","","5"
"Too Expensive","1996","35-65 y.","Urban Area","34","0.0247736459116217","0.0174597962521859","0.0320874955710574","5"
"Too Expensive","1996","35-65 y.","Rural Area","14","","","","5"
"Too Expensive","1996","66 and older","Urban Area","","","","","5"
"Too Expensive","1996","66 and older","Rural Area","2","","","","5"
"Very Inexpensive","1996","16-34 y.","Urban Area","105","0.142040473630893","0.117834968080002","0.166245979181784","1"
"Very Inexpensive","1996","16-34 y.","Rural Area","73","0.141215324246944","0.114360959157874","0.168069689336013","1"
"Very Inexpensive","1996","35-65 y.","Urban Area","264","0.174477412002313","0.156619427681171","0.192335396323454","1"
"Very Inexpensive","1996","35-65 y.","Rural Area","142","0.144620076741191","0.125321886916515","0.163918266565867","1"
"Very Inexpensive","1996","66 and older","Rural Area","38","0.184352889508493","0.137127632023196","0.231578146993791","1"
"Very Inexpensive","1996","66 and older","Urban Area","105","0.236770979840622","0.197494414062241","0.276047545619002","1"
"Inexpensive","1997","16-34 y.","Urban Area","234","0.298443008900493","0.267351012324065","0.329535005476921","2"
"Inexpensive","1997","16-34 y.","Rural Area","182","0.277827489333996","0.242822427269676","0.312832551398315","2"
"Inexpensive","1997","35-65 y.","Urban Area","552","0.312208944006089","0.290633131253074","0.333784756759105","2"
"Inexpensive","1997","35-65 y.","Rural Area","396","0.327349609830625","0.301782504191134","0.352916715470116","2"
"Inexpensive","1997","66 and older","Rural Area","98","0.400850100942197","0.341281121327548","0.460419080556846","2"
"Inexpensive","1997","66 and older","Urban Area","173","0.368117502198834","0.323850810483141","0.412384193914526","2"
"Reasonable","1997","16-34 y.","Urban Area","399","0.463429299909942","0.429545535852766","0.497313063967119","3"
"Reasonable","1997","16-34 y.","Rural Area","307","0.491115277473475","0.452047005996553","0.530183548950397","3"
"Reasonable","1997","35-65 y.","Urban Area","767","0.419363186535745","0.396387755502064","0.442338617569426","3"
"Reasonable","1997","35-65 y.","Rural Area","603","0.422365736416812","0.395453377514269","0.449278095319355","3"
"Reasonable","1997","66 and older","Urban Area","165","0.363280470513926","0.319137578675164","0.407423362352689","3"
"Reasonable","1997","66 and older","Rural Area","123","0.410521166412035","0.350726382345512","0.470315950478559","3"
"Slightly Expensive","1997","16-34 y.","Urban Area","66","0.0876505963288116","0.0684354161253325","0.106865776532291","4"
"Slightly Expensive","1997","16-34 y.","Rural Area","60","0.0730458134417373","0.0527105609901908","0.0933810658932837","4"
"Slightly Expensive","1997","35-65 y.","Urban Area","129","0.0691876752906434","0.0573719152096902","0.0810034353715966","4"
"Slightly Expensive","1997","35-65 y.","Rural Area","128","0.0843086389059685","0.0691698354611457","0.0994474423507912","4"
"Slightly Expensive","1997","66 and older","Urban Area","12","","","","4"
"Slightly Expensive","1997","66 and older","Rural Area","5","","","","4"
"Too Expensive","1997","16-34 y.","Urban Area","20","","","","5"
"Too Expensive","1997","16-34 y.","Rural Area","6","","","","5"
"Too Expensive","1997","35-65 y.","Urban Area","44","0.0286352509631122","0.0208699570454773","0.0364005448807472","5"
"Too Expensive","1997","35-65 y.","Rural Area","18","","","","5"
"Too Expensive","1997","66 and older","Urban Area","","","","","5"
"Too Expensive","1997","66 and older","Rural Area","3","","","","5"
"Very Inexpensive","1997","16-34 y.","Urban Area","113","0.133036808681333","0.109960163817491","0.156113453545174","1"
"Very Inexpensive","1997","16-34 y.","Rural Area","74","0.144779583842328","0.117280675069246","0.17227849261541","1"
"Very Inexpensive","1997","35-65 y.","Urban Area","280","0.17060494320441","0.153090644236341","0.188119242172479","1"
"Very Inexpensive","1997","35-65 y.","Rural Area","149","0.153541809653611","0.13389929724775","0.173184322059471","1"
"Very Inexpensive","1997","66 and older","Rural Area","31","0.149867907792697","0.106480975434025","0.193254840151369","1"
"Very Inexpensive","1997","66 and older","Urban Area","106","0.244994244515687","0.205519553273044","0.284468935758329","1"
"Inexpensive","1998","16-34 y.","Rural Area","206","0.272108600298729","0.239256891787339","0.304960308810119","2"
"Inexpensive","1998","16-34 y.","Urban Area","234","0.266644498020253","0.237802336370557","0.295486659669948","2"
"Inexpensive","1998","35-65 y.","Urban Area","605","0.29676718567471","0.27692862868373","0.316605742665689","2"
"Inexpensive","1998","35-65 y.","Rural Area","487","0.319121208523542","0.295741380632026","0.342501036415058","2"
"Inexpensive","1998","66 and older","Rural Area","136","0.447915161577863","0.393086790730491","0.502743532425235","2"
"Inexpensive","1998","66 and older","Urban Area","218","0.396110770256796","0.354744352291051","0.437477188222541","2"
"Reasonable","1998","16-34 y.","Urban Area","439","0.482252209831682","0.44966100197834","0.514843417685024","3"
"Reasonable","1998","16-34 y.","Rural Area","332","0.490680092840192","0.45377824807882","0.527581937601564","3"
"Reasonable","1998","35-65 y.","Urban Area","885","0.424168108906294","0.402706146006317","0.445630071806272","3"
"Reasonable","1998","35-65 y.","Rural Area","663","0.408217006468542","0.38356482480029","0.432869188136795","3"
"Reasonable","1998","66 and older","Urban Area","192","0.356385384510721","0.315878033845897","0.396892735175544","3"
"Reasonable","1998","66 and older","Rural Area","115","0.306756216116053","0.255911687211775","0.35760074502033","3"
"Slightly Expensive","1998","16-34 y.","Urban Area","87","0.0840428032260433","0.0659464080959464","0.10213919835614","4"
"Slightly Expensive","1998","16-34 y.","Rural Area","77","0.0819512208493886","0.0617040603698647","0.102198381328913","4"
"Slightly Expensive","1998","35-65 y.","Urban Area","161","0.0723478208680767","0.0610976818677032","0.0835979598684502","4"
"Slightly Expensive","1998","35-65 y.","Rural Area","160","0.0983088303216909","0.083375600626138","0.113242060017244","4"
"Slightly Expensive","1998","66 and older","Rural Area","8","","","","4"
"Slightly Expensive","1998","66 and older","Urban Area","21","","","","4"
"Too Expensive","1998","16-34 y.","Urban Area","26","","","","5"
"Too Expensive","1998","16-34 y.","Rural Area","3","","","","5"
"Too Expensive","1998","35-65 y.","Urban Area","31","0.0194215239732356","0.01342864637937","0.0254144015671012","5"
"Too Expensive","1998","35-65 y.","Rural Area","16","","","","5"
"Too Expensive","1998","66 and older","Urban Area","1","","","","5"
"Too Expensive","1998","66 and older","Rural Area","3","","","","5"
"Very Inexpensive","1998","16-34 y.","Urban Area","117","0.128828147478202","0.106977640688545","0.150678654267859","1"
"Very Inexpensive","1998","16-34 y.","Rural Area","87","0.153156327010401","0.126572186277347","0.179740467743456","1"
"Very Inexpensive","1998","35-65 y.","Urban Area","355","0.187295360577684","0.170352667017606","0.204238054137761","1"
"Very Inexpensive","1998","35-65 y.","Rural Area","201","0.159879764226636","0.141497625265916","0.178261903187355","1"
"Very Inexpensive","1998","66 and older","Urban Area","105","0.20694635705959","0.172682115488868","0.241210598630311","1"
"Very Inexpensive","1998","66 and older","Rural Area","54","0.212237666947323","0.167154606868071","0.257320727026575","1"
"Inexpensive","1999","16-34 y.","Urban Area","230","0.275554310338271","0.245865350274686","0.305243270401856","2"
"Inexpensive","1999","35-65 y.","Urban Area","629","0.322917318712569","0.302616548156393","0.343218089268746","2"
"Inexpensive","1999","16-34 y.","Rural Area","232","0.359452870316979","0.323307699679021","0.395598040954937","2"
"Inexpensive","1999","35-65 y.","Rural Area","506","0.366205964375732","0.341776745934225","0.39063518281724","2"
"Inexpensive","1999","66 and older","Urban Area","201","0.370427165902253","0.329544415949837","0.41130991585467","2"
"Inexpensive","1999","66 and older","Rural Area","140","0.451699452380315","0.397342602911891","0.506056301848738","2"
"Reasonable","1999","16-34 y.","Urban Area","396","0.434239887776751","0.401303991662131","0.467175783891371","3"
"Reasonable","1999","16-34 y.","Rural Area","279","0.404340991879466","0.367372945554765","0.441309038204166","3"
"Reasonable","1999","35-65 y.","Urban Area","834","0.402318600120918","0.381029077306664","0.423608122935172","3"
"Reasonable","1999","35-65 y.","Rural Area","641","0.397639955616852","0.372823150005132","0.422456761228572","3"
"Reasonable","1999","66 and older","Urban Area","201","0.378747868440327","0.337682592941769","0.419813143938885","3"
"Reasonable","1999","66 and older","Rural Area","126","0.319071342675822","0.268159963610629","0.369982721741016","3"
"Slightly Expensive","1999","16-34 y.","Urban Area","86","0.105911493546715","0.0854635203620799","0.126359466731351","4"
"Slightly Expensive","1999","16-34 y.","Rural Area","68","0.0869521669969733","0.0657275077463373","0.108176826247609","4"
"Slightly Expensive","1999","35-65 y.","Urban Area","175","0.0760642108517898","0.0645546943963224","0.0875737273072572","4"
"Slightly Expensive","1999","35-65 y.","Rural Area","112","0.0598412886621219","0.047813830684773","0.0718687466394707","4"
"Slightly Expensive","1999","66 and older","Rural Area","10","","","","4"
"Slightly Expensive","1999","66 and older","Urban Area","21","","","","4"
"Too Expensive","1999","16-34 y.","Urban Area","31","0.0367886598011495","0.0242801307460101","0.0492971888562888","5"
"Too Expensive","1999","16-34 y.","Rural Area","8","","","","5"
"Too Expensive","1999","35-65 y.","Urban Area","59","0.031377077457494","0.0238082323569376","0.0389459225580504","5"
"Too Expensive","1999","35-65 y.","Rural Area","15","","","","5"
"Too Expensive","1999","66 and older","Urban Area","2","","","","5"
"Too Expensive","1999","66 and older","Rural Area","2","","","","5"
"Very Inexpensive","1999","16-34 y.","Urban Area","127","0.147505648537113","0.123942216538018","0.171069080536208","1"
"Very Inexpensive","1999","16-34 y.","Rural Area","90","0.141418326044879","0.115170253964461","0.167666398125297","1"
"Very Inexpensive","1999","35-65 y.","Urban Area","341","0.167322792857229","0.151117313121437","0.18352827259302","1"
"Very Inexpensive","1999","66 and older","Urban Area","111","0.214640797006867","0.179882699200977","0.249398894812756","1"
"Very Inexpensive","1999","35-65 y.","Rural Area","220","0.168917102659865","0.149918057429266","0.187916147890463","1"
"Very Inexpensive","1999","66 and older","Rural Area","44","0.194038990245164","0.150845164261343","0.237232816228986","1"
"Inexpensive","2000","16-34 y.","Rural Area","346","0.304346339903926","0.277775674509983","0.33091700529787","2"
"Inexpensive","2000","16-34 y.","Urban Area","408","0.28294044696075","0.259684114285025","0.306196779636475","2"
"Inexpensive","2000","35-65 y.","Urban Area","1403","0.322038428559143","0.308154577771242","0.335922279347044","2"
"Inexpensive","2000","35-65 y.","Rural Area","968","0.346618242989066","0.329333552143018","0.363902933835113","2"
"Inexpensive","2000","66 and older","Urban Area","452","0.376328621211457","0.348721746111515","0.4039354963114","2"
"Inexpensive","2000","66 and older","Rural Area","294","0.422650458532343","0.385898673241563","0.459402243823124","2"
"Reasonable","2000","16-34 y.","Urban Area","658","0.454154622391387","0.428447540059109","0.479861704723666","3"
"Reasonable","2000","16-34 y.","Rural Area","545","0.452819157625492","0.424074993130984","0.481563322120001","3"
"Reasonable","2000","35-65 y.","Urban Area","1834","0.419294645130416","0.404632715770185","0.433956574490647","3"
"Reasonable","2000","35-65 y.","Rural Area","1286","0.423168015454122","0.405223427528113","0.441112603380131","3"
"Reasonable","2000","66 and older","Urban Area","432","0.357593945126915","0.330281812680304","0.384906077573526","3"
"Reasonable","2000","66 and older","Rural Area","261","0.364126447314469","0.328326709272055","0.399926185356883","3"
"Slightly Expensive","2000","16-34 y.","Urban Area","170","0.118973163373777","0.102257055159549","0.135689271588004","4"
"Slightly Expensive","2000","16-34 y.","Rural Area","125","0.109823696372625","0.0917682639340911","0.127879128811158","4"
"Slightly Expensive","2000","35-65 y.","Urban Area","403","0.0939021541570026","0.0852349530048488","0.102569355309156","4"
"Slightly Expensive","2000","66 and older","Urban Area","66","0.0624761529952979","0.0486848906404121","0.0762674153501837","4"
"Slightly Expensive","2000","35-65 y.","Rural Area","284","0.0881904374345478","0.0778909591719068","0.0984899156971888","4"
"Slightly Expensive","2000","66 and older","Rural Area","25","","","","4"
"Too Expensive","2000","16-34 y.","Urban Area","32","0.0227961561522405","0.0150899700034243","0.0305023423010566","5"
"Too Expensive","2000","35-65 y.","Urban Area","87","0.020196021708455","0.0160162163053409","0.0243758271115692","5"
"Too Expensive","2000","16-34 y.","Rural Area","25","","","","5"
"Too Expensive","2000","35-65 y.","Rural Area","41","0.0125965588879732","0.00854589988418608","0.0166472178917603","5"
"Too Expensive","2000","66 and older","Urban Area","7","","","","5"
"Too Expensive","2000","66 and older","Rural Area","6","","","","5"
"Very Inexpensive","2000","16-34 y.","Urban Area","173","0.121135611121846","0.104288984456632","0.137982237787059","1"
"Very Inexpensive","2000","16-34 y.","Rural Area","111","0.110820178913506","0.0926931730961222","0.12894718473089","1"
"Very Inexpensive","2000","35-65 y.","Urban Area","624","0.144568750444983","0.134119543782067","0.155017957107899","1"
"Very Inexpensive","2000","35-65 y.","Rural Area","333","0.129426745234292","0.117234966249619","0.141618524218965","1"
"Very Inexpensive","2000","66 and older","Urban Area","226","0.197517657350969","0.174830691134653","0.220204623567285","1"
"Very Inexpensive","2000","66 and older","Rural Area","108","0.175460108881439","0.147161610635654","0.203758607127223","1"
"Inexpensive","2001","16-34 y.","Rural Area","319","0.307021593299887","0.279201380760423","0.334841805839351","2"
"Inexpensive","2001","16-34 y.","Urban Area","355","0.266227192077434","0.241842042368212","0.290612341786655","2"
"Inexpensive","2001","35-65 y.","Urban Area","1240","0.311543867519047","0.29711762994293","0.325970105095164","2"
"Inexpensive","2001","35-65 y.","Rural Area","828","0.30072167812342","0.283122122670775","0.318321233576066","2"
"Inexpensive","2001","66 and older","Urban Area","420","0.367631986038786","0.339519421738297","0.395744550339275","2"
"Inexpensive","2001","66 and older","Rural Area","268","0.396229725250427","0.359708287132049","0.432751163368805","2"
"Reasonable","2001","16-34 y.","Urban Area","610","0.508935488668927","0.481353914056272","0.536517063281583","3"
"Reasonable","2001","16-34 y.","Rural Area","527","0.485453742902794","0.455309646461298","0.51559783934429","3"
"Reasonable","2001","35-65 y.","Urban Area","1811","0.465273613060778","0.44973631992247","0.480810906199087","3"
"Reasonable","2001","35-65 y.","Rural Area","1216","0.469601379635672","0.45044734923267","0.488755410038674","3"
"Reasonable","2001","66 and older","Urban Area","466","0.408054826122268","0.379399268060805","0.436710384183731","3"
"Reasonable","2001","66 and older","Rural Area","291","0.39996590063746","0.363386386788306","0.436545414486614","3"
"Slightly Expensive","2001","16-34 y.","Rural Area","98","0.08211772587525","0.0655589556309556","0.0986764961195445","4"
"Slightly Expensive","2001","16-34 y.","Urban Area","132","0.0880924435710278","0.0724550938421282","0.103729793299927","4"
"Slightly Expensive","2001","35-65 y.","Urban Area","335","0.0789241978559514","0.0705255743144277","0.0873228213974751","4"
"Slightly Expensive","2001","35-65 y.","Rural Area","230","0.0811722333896944","0.0706909346219678","0.091653532157421","4"
"Slightly Expensive","2001","66 and older","Rural Area","36","0.0455428875990235","0.0299750973723244","0.0611106778257226","4"
"Slightly Expensive","2001","66 and older","Urban Area","66","0.0607275434639224","0.046802469212227","0.0746526177156178","4"
"Too Expensive","2001","16-34 y.","Urban Area","28","","","","5"
"Too Expensive","2001","16-34 y.","Rural Area","10","","","","5"
"Too Expensive","2001","35-65 y.","Urban Area","98","0.0235266831452832","0.0188053365637186","0.0282480297268479","5"
"Too Expensive","2001","35-65 y.","Rural Area","22","","","","5"
"Too Expensive","2001","66 and older","Urban Area","17","","","","5"
"Too Expensive","2001","66 and older","Rural Area","4","","","","5"
"Very Inexpensive","2001","16-34 y.","Urban Area","137","0.120514766200897","0.102552843587203","0.13847668881459","1"
"Very Inexpensive","2001","16-34 y.","Rural Area","102","0.112641013238024","0.0935726207665726","0.131709405709476","1"
"Very Inexpensive","2001","35-65 y.","Urban Area","475","0.12073163841894","0.110582559945592","0.130880716892288","1"
"Very Inexpensive","2001","35-65 y.","Rural Area","312","0.138332441041389","0.125082126463964","0.151582755618814","1"
"Very Inexpensive","2001","66 and older","Urban Area","161","0.151719638413419","0.130802634618805","0.172636642208033","1"
"Very Inexpensive","2001","66 and older","Rural Area","90","0.152835874476376","0.125967900964571","0.179703847988182","1"
"Inexpensive","2002","16-34 y.","Urban Area","418","0.304713945114538","0.28051655003749","0.328911340191586","2"
"Inexpensive","2002","16-34 y.","Rural Area","305","0.308142295628887","0.280267490933727","0.336017100324047","2"
"Inexpensive","2002","35-65 y.","Urban Area","1474","0.305942840560895","0.292904097245647","0.318981583876144","2"
"Inexpensive","2002","35-65 y.","Rural Area","849","0.289407906107079","0.272717751531695","0.306098060682463","2"
"Inexpensive","2002","66 and older","Urban Area","451","0.370920914998761","0.34417448391979","0.397667346077732","2"
"Inexpensive","2002","66 and older","Rural Area","237","0.338189009490514","0.302682936943243","0.373695082037784","2"
"Reasonable","2002","16-34 y.","Urban Area","658","0.485833236387621","0.459558624969677","0.512107847805566","3"
"Reasonable","2002","16-34 y.","Rural Area","505","0.453685214470422","0.423629533253472","0.483740895687372","3"
"Reasonable","2002","35-65 y.","Urban Area","2187","0.455082010187302","0.440991446214827","0.469172574159776","3"
"Reasonable","2002","35-65 y.","Rural Area","1374","0.490929394243837","0.472530424450143","0.509328364037531","3"
"Reasonable","2002","66 and older","Urban Area","531","0.402602799525214","0.375448253767633","0.429757345282796","3"
"Reasonable","2002","66 and older","Rural Area","304","0.437942707802295","0.400707408704705","0.475178006899885","3"
"Slightly Expensive","2002","16-34 y.","Rural Area","124","0.108699984838847","0.0899087861628135","0.127491183514881","4"
"Slightly Expensive","2002","16-34 y.","Urban Area","167","0.108118255699283","0.0917936070287928","0.124442904369773","4"
"Slightly Expensive","2002","35-65 y.","Urban Area","469","0.0975093528698688","0.0891154785707916","0.105903227168946","4"
"Slightly Expensive","2002","35-65 y.","Rural Area","266","0.0796715667170487","0.0697056311190106","0.0896375023150868","4"
"Slightly Expensive","2002","66 and older","Urban Area","60","0.0557232864445223","0.0430222092204029","0.0684243636686416","4"
"Slightly Expensive","2002","66 and older","Rural Area","28","","","","4"
"Too Expensive","2002","16-34 y.","Rural Area","17","","","","5"
"Too Expensive","2002","16-34 y.","Urban Area","20","","","","5"
"Too Expensive","2002","35-65 y.","Urban Area","68","0.0111220440562522","0.00815460626961024","0.0140894818428941","5"
"Too Expensive","2002","35-65 y.","Rural Area","26","","","","5"
"Too Expensive","2002","66 and older","Urban Area","6","","","","5"
"Too Expensive","2002","66 and older","Rural Area","5","","","","5"
"Very Inexpensive","2002","16-34 y.","Urban Area","127","0.0892580394562468","0.0742694061189906","0.104246672793503","1"
"Very Inexpensive","2002","16-34 y.","Rural Area","103","0.104168633170006","0.0857265744348739","0.122610691905137","1"
"Very Inexpensive","2002","35-65 y.","Urban Area","600","0.130343752325682","0.12081717516256","0.139870329488803","1"
"Very Inexpensive","2002","35-65 y.","Rural Area","321","0.127368926403908","0.115098997148834","0.139638855658982","1"
"Very Inexpensive","2002","66 and older","Urban Area","205","0.167019292658861","0.146366758603231","0.187671826714492","1"
"Very Inexpensive","2002","66 and older","Rural Area","108","0.178923897948231","0.150157745009399","0.207690050887062","1"
"Inexpensive","2003","16-34 y.","Urban Area","","","","","2"
"Inexpensive","2003","35-65 y.","Urban Area","","","","","2"
"Inexpensive","2003","16-34 y.","Rural Area","","","","","2"
"Inexpensive","2003","35-65 y.","Rural Area","","","","","2"
"Inexpensive","2003","66 and older","Urban Area","","","","","2"
"Inexpensive","2003","66 and older","Rural Area","","","","","2"
"Reasonable","2003","16-34 y.","Urban Area","","","","","3"
"Reasonable","2003","16-34 y.","Rural Area","","","","","3"
"Reasonable","2003","35-65 y.","Urban Area","","","","","3"
"Reasonable","2003","35-65 y.","Rural Area","","","","","3"
"Reasonable","2003","66 and older","Urban Area","","","","","3"
"Reasonable","2003","66 and older","Rural Area","","","","","3"
"Slightly Expensive","2003","16-34 y.","Urban Area","","","","","4"
"Slightly Expensive","2003","16-34 y.","Rural Area","","","","","4"
"Slightly Expensive","2003","35-65 y.","Urban Area","","","","","4"
"Slightly Expensive","2003","35-65 y.","Rural Area","","","","","4"
"Slightly Expensive","2003","66 and older","Rural Area","","","","","4"
"Slightly Expensive","2003","66 and older","Urban Area","","","","","4"
"Too Expensive","2003","16-34 y.","Rural Area","","","","","5"
"Too Expensive","2003","16-34 y.","Urban Area","","","","","5"
"Too Expensive","2003","35-65 y.","Urban Area","","","","","5"
"Too Expensive","2003","35-65 y.","Rural Area","","","","","5"
"Too Expensive","2003","66 and older","Urban Area","","","","","5"
"Too Expensive","2003","66 and older","Rural Area","","","","","5"
"Very Inexpensive","2003","16-34 y.","Urban Area","","","","","1"
"Very Inexpensive","2003","16-34 y.","Rural Area","","","","","1"
"Very Inexpensive","2003","35-65 y.","Urban Area","","","","","1"
"Very Inexpensive","2003","35-65 y.","Rural Area","","","","","1"
"Very Inexpensive","2003","66 and older","Rural Area","","","","","1"
"Very Inexpensive","2003","66 and older","Urban Area","","","","","1"
"Inexpensive","2004","16-34 y.","Urban Area","","","","","2"
"Inexpensive","2004","16-34 y.","Rural Area","","","","","2"
"Inexpensive","2004","35-65 y.","Urban Area","","","","","2"
"Inexpensive","2004","35-65 y.","Rural Area","","","","","2"
"Inexpensive","2004","66 and older","Urban Area","","","","","2"
"Inexpensive","2004","66 and older","Rural Area","","","","","2"
"Reasonable","2004","16-34 y.","Urban Area","","","","","3"
"Reasonable","2004","16-34 y.","Rural Area","","","","","3"
"Reasonable","2004","35-65 y.","Urban Area","","","","","3"
"Reasonable","2004","35-65 y.","Rural Area","","","","","3"
"Reasonable","2004","66 and older","Urban Area","","","","","3"
"Reasonable","2004","66 and older","Rural Area","","","","","3"
"Slightly Expensive","2004","16-34 y.","Urban Area","","","","","4"
"Slightly Expensive","2004","16-34 y.","Rural Area","","","","","4"
"Slightly Expensive","2004","35-65 y.","Urban Area","","","","","4"
"Slightly Expensive","2004","35-65 y.","Rural Area","","","","","4"
"Slightly Expensive","2004","66 and older","Urban Area","","","","","4"
"Slightly Expensive","2004","66 and older","Rural Area","","","","","4"
"Too Expensive","2004","16-34 y.","Urban Area","","","","","5"
