"hlf0094","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","1991","Couple + C. GT 16 ","West Germany","233","0.201088474709228","0.177729180224655","0.2244477691938","1"
"Very Inexpensive","1991","Couple + C. GT 16 ","East Germany","3","","","","1"
"Very Inexpensive","1991","Couple + C. LE and GT 16","West Germany","48","0.15582641130868","0.118618261636052","0.193034560981309","1"
"Very Inexpensive","1991","Couple + C. LE and GT 16","East Germany","","","","","1"
"Inexpensive","1992","1-pers.-HH","East Germany","10","","","","2"
"Inexpensive","1992","1-pers.-HH","West Germany","73","0.334383524927434","0.270727233894728","0.398039815960141","2"
"Inexpensive","1992","(Married) couple without C. ","East Germany","78","0.303665345726951","0.248815825889064","0.358514865564838","2"
"Inexpensive","1992","Single parent ","West Germany","46","0.321205319244374","0.246480815237529","0.39592982325122","2"
"Inexpensive","1992","Single parent ","East Germany","4","","","","2"
"Inexpensive","1992","(Married) couple without C. ","West Germany","326","0.345557629566988","0.314710933820699","0.376404325313277","2"
"Inexpensive","1992","Couple + C. LE 16 ","East Germany","67","0.20765226120934","0.164473071749756","0.250831450668924","2"
"Inexpensive","1992","Couple + C. LE 16 ","West Germany","264","0.332838043712986","0.299873628198922","0.365802459227049","2"
"Inexpensive","1992","Couple + C. GT 16 ","West Germany","443","0.402159724915266","0.373481644050754","0.430837805779778","2"
"Inexpensive","1992","Couple + C. GT 16 ","East Germany","90","0.250532128293515","0.203276335469781","0.297787921117249","2"
"Inexpensive","1992","Couple + C. LE and GT 16","West Germany","87","0.265463866167447","0.21767568966088","0.313252042674013","2"
"Inexpensive","1992","Couple + C. LE and GT 16","East Germany","25","","","","2"
"Reasonable","1992","(Married) couple without C. ","East Germany","107","0.370931099671194","0.313312600718044","0.428549598624344","3"
"Reasonable","1992","1-pers.-HH","West Germany","83","0.42309715623087","0.356435168949185","0.489759143512554","3"
"Reasonable","1992","1-pers.-HH","East Germany","21","","","","3"
"Reasonable","1992","(Married) couple without C. ","West Germany","312","0.338775527772335","0.308075188365239","0.36947586717943","3"
"Reasonable","1992","Single parent ","West Germany","81","0.542243401917164","0.462514293778858","0.62197251005547","3"
"Reasonable","1992","Single parent ","East Germany","22","","","","3"
"Reasonable","1992","Couple + C. LE 16 ","East Germany","150","0.445504175656166","0.392595940953764","0.498412410358569","3"
"Reasonable","1992","Couple + C. LE 16 ","West Germany","341","0.455455955519244","0.420617975831803","0.490293935206685","3"
"Reasonable","1992","Couple + C. GT 16 ","East Germany","136","0.435416984986466","0.381346107533344","0.489487862439588","3"
"Reasonable","1992","Couple + C. GT 16 ","West Germany","391","0.343889457084874","0.316107927592321","0.371670986577427","3"
"Reasonable","1992","Couple + C. LE and GT 16","West Germany","168","0.511567556030987","0.457471585364308","0.565663526697666","3"
"Reasonable","1992","Couple + C. LE and GT 16","East Germany","47","0.384234808583757","0.299638356189627","0.468831260977887","3"
"Slightly Expensive","1992","(Married) couple without C. ","East Germany","57","0.215703618688845","0.166642773008287","0.264764464369402","4"
"Slightly Expensive","1992","1-pers.-HH","West Germany","6","","","","4"
"Slightly Expensive","1992","1-pers.-HH","East Germany","4","","","","4"
"Slightly Expensive","1992","(Married) couple without C. ","West Germany","57","0.0588051161808002","0.0435449227941767","0.0740653095674238","4"
"Slightly Expensive","1992","Couple + C. GT 16 ","West Germany","45","0.0389625591946802","0.0276450174719857","0.0502801009173748","4"
"Slightly Expensive","1992","Single parent ","West Germany","9","","","","4"
"Slightly Expensive","1992","Single parent ","East Germany","5","","","","4"
"Slightly Expensive","1992","Couple + C. LE 16 ","East Germany","70","0.206552374239813","0.163457812334317","0.24964693614531","4"
"Slightly Expensive","1992","Couple + C. GT 16 ","East Germany","62","0.206722860936913","0.162560370881653","0.250885350992174","4"
"Slightly Expensive","1992","Couple + C. LE 16 ","West Germany","73","0.0793530185921477","0.0604451944043693","0.0982608427799262","4"
"Slightly Expensive","1992","Couple + C. LE and GT 16","East Germany","40","0.321376100798359","0.240155238818788","0.402596962777929","4"
"Slightly Expensive","1992","Couple + C. LE and GT 16","West Germany","29","","","","4"
"Too Expensive","1992","1-pers.-HH","West Germany","3","","","","5"
"Too Expensive","1992","1-pers.-HH","East Germany","5","","","","5"
"Too Expensive","1992","(Married) couple without C. ","East Germany","20","","","","5"
"Too Expensive","1992","(Married) couple without C. ","West Germany","8","","","","5"
"Too Expensive","1992","Single parent ","West Germany","2","","","","5"
"Too Expensive","1992","Single parent ","East Germany","5","","","","5"
"Too Expensive","1992","Couple + C. LE 16 ","West Germany","21","","","","5"
"Too Expensive","1992","Couple + C. LE 16 ","East Germany","28","","","","5"
"Too Expensive","1992","Couple + C. GT 16 ","West Germany","20","","","","5"
"Too Expensive","1992","Couple + C. GT 16 ","East Germany","32","0.0950015501912144","0.0630246697249399","0.126978430657489","5"
"Too Expensive","1992","Couple + C. LE and GT 16","West Germany","3","","","","5"
"Too Expensive","1992","Couple + C. LE and GT 16","East Germany","6","","","","5"
"Very Inexpensive","1992","1-pers.-HH","West Germany","46","0.208699994881264","0.15386741665894","0.263532573103589","1"
"Very Inexpensive","1992","1-pers.-HH","East Germany","2","","","","1"
"Very Inexpensive","1992","(Married) couple without C. ","West Germany","210","0.247038556467967","0.219062825571351","0.275014287364583","1"
"Very Inexpensive","1992","(Married) couple without C. ","East Germany","8","","","","1"
"Very Inexpensive","1992","Single parent ","East Germany","4","","","","1"
"Very Inexpensive","1992","Single parent ","West Germany","12","","","","1"
"Very Inexpensive","1992","Couple + C. LE 16 ","West Germany","86","0.111229913738998","0.0892351765357165","0.133224650942279","1"
"Very Inexpensive","1992","Couple + C. LE 16 ","East Germany","24","","","","1"
"Very Inexpensive","1992","Couple + C. GT 16 ","West Germany","224","0.188644451117723","0.165762880279794","0.211526021955652","1"
"Very Inexpensive","1992","Couple + C. GT 16 ","East Germany","3","","","","1"
"Very Inexpensive","1992","Couple + C. LE and GT 16","West Germany","41","0.151790432336119","0.112958862181639","0.190622002490598","1"
"Very Inexpensive","1992","Couple + C. LE and GT 16","East Germany","9","","","","1"
"Inexpensive","1993","1-pers.-HH","West Germany","80","0.357664545252667","0.295987580740804","0.419341509764531","2"
"Inexpensive","1993","1-pers.-HH","East Germany","7","","","","2"
"Inexpensive","1993","(Married) couple without C. ","West Germany","381","0.392466855194248","0.361529826292427","0.423403884096068","2"
"Inexpensive","1993","(Married) couple without C. ","East Germany","84","0.305535218648352","0.250591005154243","0.360479432142461","2"
"Inexpensive","1993","Single parent ","West Germany","66","0.41025022094246","0.326967674230708","0.493532767654212","2"
"Inexpensive","1993","Single parent ","East Germany","14","","","","2"
"Inexpensive","1993","Couple + C. LE 16 ","West Germany","264","0.333226624944939","0.299867904712152","0.366585345177727","2"
"Inexpensive","1993","Couple + C. LE 16 ","East Germany","85","0.278188419473933","0.2291680002437","0.327208838704167","2"
"Inexpensive","1993","Couple + C. GT 16 ","West Germany","373","0.371358877859729","0.341649091024586","0.401068664694871","2"
"Inexpensive","1993","Couple + C. GT 16 ","East Germany","94","0.289046195163928","0.239300320723755","0.338792069604101","2"
"Inexpensive","1993","Couple + C. LE and GT 16","West Germany","77","0.206779183852969","0.162474867998437","0.251083499707502","2"
"Inexpensive","1993","Couple + C. LE and GT 16","East Germany","47","0.354640410255005","0.274531135183862","0.434749685326147","2"
"Reasonable","1993","1-pers.-HH","East Germany","23","","","","3"
"Reasonable","1993","(Married) couple without C. ","East Germany","125","0.47134950398615","0.411807690475426","0.530891317496873","3"
"Reasonable","1993","1-pers.-HH","West Germany","89","0.391333200472239","0.32853210020524","0.454134300739238","3"
"Reasonable","1993","(Married) couple without C. ","West Germany","317","0.335565810886517","0.305649574168932","0.365482047604103","3"
"Reasonable","1993","Single parent ","East Germany","20","","","","3"
"Reasonable","1993","Single parent ","West Germany","51","0.447991972239003","0.363793637042118","0.532190307435889","3"
"Reasonable","1993","Couple + C. LE 16 ","West Germany","345","0.473077426110287","0.437743660484824","0.50841119173575","3"
"Reasonable","1993","Couple + C. LE 16 ","East Germany","136","0.410930558060567","0.357108160368863","0.464752955752271","3"
"Reasonable","1993","Couple + C. GT 16 ","East Germany","143","0.45012656807838","0.395531747708192","0.504721388448568","3"
"Reasonable","1993","Couple + C. GT 16 ","West Germany","371","0.354184992011867","0.324776660794099","0.383593323229635","3"
"Reasonable","1993","Couple + C. LE and GT 16","West Germany","148","0.462606524123912","0.408062440928886","0.517150607318937","3"
"Reasonable","1993","Couple + C. LE and GT 16","East Germany","67","0.4819115087902","0.398240803665442","0.565582213914957","3"
"Slightly Expensive","1993","1-pers.-HH","East Germany","6","","","","4"
"Slightly Expensive","1993","(Married) couple without C. ","East Germany","33","0.133769083121043","0.0931658212410758","0.174372345001011","4"
"Slightly Expensive","1993","1-pers.-HH","West Germany","10","","","","4"
"Slightly Expensive","1993","(Married) couple without C. ","West Germany","54","0.0590965320540158","0.0441567020852026","0.0740363620228291","4"
"Slightly Expensive","1993","Single parent ","East Germany","4","","","","4"
"Slightly Expensive","1993","Single parent ","West Germany","6","","","","4"
"Slightly Expensive","1993","Couple + C. LE 16 ","East Germany","46","0.127639821374523","0.0911361467191812","0.164143496029864","4"
"Slightly Expensive","1993","Couple + C. GT 16 ","West Germany","44","0.0420517056286437","0.0297103155595463","0.0543930956977411","4"
"Slightly Expensive","1993","Couple + C. LE 16 ","West Germany","59","0.068995706341755","0.0510592236189808","0.0869321890645292","4"
"Slightly Expensive","1993","Couple + C. GT 16 ","East Germany","48","0.139494476913325","0.101474829331921","0.177514124494728","4"
"Slightly Expensive","1993","Couple + C. LE and GT 16","West Germany","19","","","","4"
"Slightly Expensive","1993","Couple + C. LE and GT 16","East Germany","14","","","","4"
"Too Expensive","1993","1-pers.-HH","West Germany","4","","","","5"
"Too Expensive","1993","1-pers.-HH","East Germany","1","","","","5"
"Too Expensive","1993","(Married) couple without C. ","West Germany","9","","","","5"
"Too Expensive","1993","(Married) couple without C. ","East Germany","8","","","","5"
"Too Expensive","1993","Single parent ","West Germany","2","","","","5"
"Too Expensive","1993","Single parent ","East Germany","","","","","5"
"Too Expensive","1993","Couple + C. LE 16 ","West Germany","24","","","","5"
"Too Expensive","1993","Couple + C. LE 16 ","East Germany","14","","","","5"
"Too Expensive","1993","Couple + C. GT 16 ","West Germany","11","","","","5"
"Too Expensive","1993","Couple + C. GT 16 ","East Germany","28","","","","5"
"Too Expensive","1993","Couple + C. LE and GT 16","West Germany","8","","","","5"
"Too Expensive","1993","Couple + C. LE and GT 16","East Germany","","","","","5"
"Very Inexpensive","1993","1-pers.-HH","West Germany","49","0.204507534053799","0.15260640685911","0.256408661248489","1"
"Very Inexpensive","1993","1-pers.-HH","East Germany","1","","","","1"
"Very Inexpensive","1993","(Married) couple without C. ","West Germany","196","0.198764454303087","0.173480698541195","0.224048210064978","1"
"Very Inexpensive","1993","(Married) couple without C. ","East Germany","20","","","","1"
"Very Inexpensive","1993","Single parent ","East Germany","5","","","","1"
"Very Inexpensive","1993","Single parent ","West Germany","9","","","","1"
"Very Inexpensive","1993","Couple + C. LE 16 ","West Germany","75","0.0933452274055561","0.0727570717012856","0.113933383109827","1"
"Very Inexpensive","1993","Couple + C. LE 16 ","East Germany","40","0.142102431123031","0.103906768609307","0.180298093636755","1"
"Very Inexpensive","1993","Couple + C. GT 16 ","West Germany","217","0.218509397479784","0.19309977709714","0.243919017862428","1"
"Very Inexpensive","1993","Couple + C. GT 16 ","East Germany","6","","","","1"
"Very Inexpensive","1993","Couple + C. LE and GT 16","West Germany","69","0.254114399826461","0.206488156755728","0.301740642897194","1"
"Very Inexpensive","1993","Couple + C. LE and GT 16","East Germany","9","","","","1"
"Inexpensive","1994","1-pers.-HH","West Germany","82","0.33222311440234","0.272633155772573","0.391813073032107","2"
"Inexpensive","1994","1-pers.-HH","East Germany","11","","","","2"
"Inexpensive","1994","(Married) couple without C. ","West Germany","343","0.343114588288551","0.313360745507293","0.372868431069809","2"
"Inexpensive","1994","(Married) couple without C. ","East Germany","84","0.313580896926022","0.258746733279554","0.368415060572489","2"
"Inexpensive","1994","Single parent ","West Germany","45","0.31015331754017","0.232978954569292","0.387327680511048","2"
"Inexpensive","1994","Single parent ","East Germany","17","","","","2"
"Inexpensive","1994","Couple + C. LE 16 ","West Germany","235","0.302453463447201","0.270444196847421","0.334462730046981","2"
"Inexpensive","1994","Couple + C. LE 16 ","East Germany","83","0.264286134305977","0.215668232789894","0.31290403582206","2"
"Inexpensive","1994","Couple + C. GT 16 ","West Germany","337","0.333949491260381","0.304069112557685","0.363829869963077","2"
"Inexpensive","1994","Couple + C. GT 16 ","East Germany","84","0.297301932461477","0.246421535639204","0.348182329283749","2"
"Inexpensive","1994","Couple + C. LE and GT 16","West Germany","99","0.300952482760991","0.251981879436869","0.349923086085113","2"
"Inexpensive","1994","Couple + C. LE and GT 16","East Germany","58","0.347119292240149","0.274700656243367","0.419537928236931","2"
"Reasonable","1994","1-pers.-HH","East Germany","22","","","","3"
"Reasonable","1994","1-pers.-HH","West Germany","89","0.39926806179036","0.337307532793064","0.461228590787655","3"
"Reasonable","1994","(Married) couple without C. ","West Germany","360","0.362850382590321","0.3327159395088","0.392984825671842","3"
"Reasonable","1994","(Married) couple without C. ","East Germany","136","0.506852029738028","0.447762441438561","0.565941618037496","3"
"Reasonable","1994","Single parent ","East Germany","17","","","","3"
"Reasonable","1994","Single parent ","West Germany","66","0.46485968632284","0.38164435921582","0.548075013429861","3"
"Reasonable","1994","Couple + C. LE 16 ","West Germany","394","0.485383002583418","0.450553746820407","0.520212258346428","3"
"Reasonable","1994","Couple + C. LE 16 ","East Germany","161","0.504415136884325","0.449288992074298","0.559541281694352","3"
"Reasonable","1994","Couple + C. GT 16 ","East Germany","117","0.350811345812004","0.297687498472632","0.403935193151377","3"
"Reasonable","1994","Couple + C. GT 16 ","West Germany","374","0.389172723137375","0.35828239440839","0.420063051866359","3"
"Reasonable","1994","Couple + C. LE and GT 16","West Germany","147","0.433268722123064","0.380363273588759","0.486174170657369","3"
"Reasonable","1994","Couple + C. LE and GT 16","East Germany","69","0.409405007081114","0.334602612241446","0.484207401920783","3"
"Slightly Expensive","1994","1-pers.-HH","East Germany","3","","","","4"
"Slightly Expensive","1994","1-pers.-HH","West Germany","9","","","","4"
"Slightly Expensive","1994","(Married) couple without C. ","West Germany","42","0.0426136655617245","0.0299547436090282","0.0552725875144208","4"
"Slightly Expensive","1994","(Married) couple without C. ","East Germany","29","","","","4"
"Slightly Expensive","1994","Single parent ","East Germany","","","","","4"
"Slightly Expensive","1994","Single parent ","West Germany","11","","","","4"
"Slightly Expensive","1994","Couple + C. LE 16 ","East Germany","44","0.133434356354799","0.0959423125630528","0.170926400146545","4"
"Slightly Expensive","1994","Couple + C. LE 16 ","West Germany","68","0.08912129278954","0.0692657911773024","0.108976794401778","4"
"Slightly Expensive","1994","Couple + C. GT 16 ","West Germany","43","0.0460977521637373","0.0328120677346097","0.0593834365928649","4"
"Slightly Expensive","1994","Couple + C. GT 16 ","East Germany","68","0.221156508022508","0.174956483749116","0.267356532295899","4"
"Slightly Expensive","1994","Couple + C. LE and GT 16","West Germany","20","","","","4"
"Slightly Expensive","1994","Couple + C. LE and GT 16","East Germany","22","","","","4"
"Too Expensive","1994","1-pers.-HH","West Germany","5","","","","5"
"Too Expensive","1994","1-pers.-HH","East Germany","1","","","","5"
"Too Expensive","1994","(Married) couple without C. ","West Germany","12","","","","5"
"Too Expensive","1994","(Married) couple without C. ","East Germany","6","","","","5"
"Too Expensive","1994","Single parent ","West Germany","","","","","5"
"Too Expensive","1994","Single parent ","East Germany","","","","","5"
"Too Expensive","1994","Couple + C. LE 16 ","West Germany","6","","","","5"
"Too Expensive","1994","Couple + C. LE 16 ","East Germany","8","","","","5"
"Too Expensive","1994","Couple + C. GT 16 ","West Germany","18","","","","5"
"Too Expensive","1994","Couple + C. GT 16 ","East Germany","25","","","","5"
"Too Expensive","1994","Couple + C. LE and GT 16","West Germany","6","","","","5"
"Too Expensive","1994","Couple + C. LE and GT 16","East Germany","3","","","","5"
"Very Inexpensive","1994","1-pers.-HH","West Germany","55","0.232223485764007","0.178802370359313","0.285644601168701","1"
"Very Inexpensive","1994","1-pers.-HH","East Germany","4","","","","1"
"Very Inexpensive","1994","(Married) couple without C. ","West Germany","221","0.229181037039438","0.202839312807439","0.255522761271437","1"
"Very Inexpensive","1994","(Married) couple without C. ","East Germany","20","","","","1"
"Very Inexpensive","1994","Single parent ","East Germany","5","","","","1"
"Very Inexpensive","1994","Single parent ","West Germany","16","","","","1"
"Very Inexpensive","1994","Couple + C. GT 16 ","East Germany","16","","","","1"
"Very Inexpensive","1994","Couple + C. LE 16 ","West Germany","88","0.119069660766344","0.0964996798900793","0.14163964164261","1"
"Very Inexpensive","1994","Couple + C. LE 16 ","East Germany","20","","","","1"
"Very Inexpensive","1994","Couple + C. GT 16 ","West Germany","185","0.216421482720697","0.190330912759488","0.242512052681905","1"
"Very Inexpensive","1994","Couple + C. LE and GT 16","East Germany","14","","","","1"
"Very Inexpensive","1994","Couple + C. LE and GT 16","West Germany","65","0.196671296321123","0.15423374925785","0.239108843384395","1"
"Inexpensive","1995","1-pers.-HH","East Germany","11","","","","2"
"Inexpensive","1995","1-pers.-HH","West Germany","94","0.379764233124452","0.318362885442253","0.44116558080665","2"
"Inexpensive","1995","Single parent ","East Germany","13","","","","2"
"Inexpensive","1995","(Married) couple without C. ","West Germany","348","0.342765447820714","0.31331841554736","0.372212480094067","2"
"Inexpensive","1995","(Married) couple without C. ","East Germany","125","0.446563996368022","0.389543338649329","0.503584654086714","2"
"Inexpensive","1995","Single parent ","West Germany","58","0.343558682539886","0.267560907105022","0.41955645797475","2"
"Inexpensive","1995","Couple + C. LE 16 ","West Germany","260","0.305331070411856","0.274657552862748","0.336004587960965","2"
"Inexpensive","1995","Couple + C. LE 16 ","East Germany","87","0.342281878625899","0.287860627403997","0.3967031298478","2"
"Inexpensive","1995","Couple + C. GT 16 ","West Germany","327","0.351088412868053","0.320575394040088","0.381601431696019","2"
"Inexpensive","1995","Couple + C. GT 16 ","East Germany","93","0.290349983098354","0.240459519186032","0.340240447010676","2"
"Inexpensive","1995","Couple + C. LE and GT 16","West Germany","106","0.340749100310457","0.289534608633801","0.391963591987112","2"
"Inexpensive","1995","Couple + C. LE and GT 16","East Germany","50","0.293489009383954","0.229079074669964","0.357898944097943","2"
"Reasonable","1995","1-pers.-HH","East Germany","22","","","","3"
"Reasonable","1995","1-pers.-HH","West Germany","84","0.368527856596098","0.307496260287242","0.429559452904954","3"
"Reasonable","1995","(Married) couple without C. ","West Germany","342","0.327344679201502","0.298232028185158","0.356457330217846","3"
"Reasonable","1995","(Married) couple without C. ","East Germany","120","0.402325568838448","0.346081358886704","0.458569778790192","3"
"Reasonable","1995","Single parent ","East Germany","16","","","","3"
"Reasonable","1995","Single parent ","West Germany","73","0.516257845055187","0.436284960472038","0.596230729638335","3"
"Reasonable","1995","Couple + C. LE 16 ","West Germany","396","0.471307852521743","0.438061583648455","0.504554121395031","3"
"Reasonable","1995","Couple + C. LE 16 ","East Germany","137","0.443736187575681","0.386751326590244","0.500721048561117","3"
"Reasonable","1995","Couple + C. GT 16 ","West Germany","340","0.350780146762269","0.320273282969136","0.381287010555402","3"
"Reasonable","1995","Couple + C. GT 16 ","East Germany","146","0.449095895669273","0.394426776319288","0.503765015019258","3"
"Reasonable","1995","Couple + C. LE and GT 16","West Germany","157","0.469441692246931","0.415514534581368","0.523368849912493","3"
"Reasonable","1995","Couple + C. LE and GT 16","East Germany","104","0.524709927910219","0.454072237856256","0.595347617964182","3"
"Slightly Expensive","1995","1-pers.-HH","East Germany","5","","","","4"
"Slightly Expensive","1995","1-pers.-HH","West Germany","13","","","","4"
"Slightly Expensive","1995","(Married) couple without C. ","West Germany","66","0.0767798976392061","0.0602618311114883","0.0932979641669239","4"
"Slightly Expensive","1995","(Married) couple without C. ","East Germany","37","0.124493822771933","0.0866268860408595","0.162360759503006","4"
"Slightly Expensive","1995","Single parent ","East Germany","","","","","4"
"Slightly Expensive","1995","Single parent ","West Germany","7","","","","4"
"Slightly Expensive","1995","Couple + C. LE 16 ","East Germany","44","0.129041538583994","0.0905894306280804","0.167493646539908","4"
"Slightly Expensive","1995","Couple + C. LE 16 ","West Germany","102","0.103196465154927","0.0829350296533837","0.12345790065647","4"
"Slightly Expensive","1995","Couple + C. GT 16 ","West Germany","61","0.0563223978162655","0.0415844655649779","0.0710603300675531","4"
"Slightly Expensive","1995","Couple + C. GT 16 ","East Germany","30","0.11224192230143","0.0775475211770884","0.146936323425771","4"
"Slightly Expensive","1995","Couple + C. LE and GT 16","West Germany","22","","","","4"
"Slightly Expensive","1995","Couple + C. LE and GT 16","East Germany","29","","","","4"
"Too Expensive","1995","1-pers.-HH","West Germany","1","","","","5"
"Too Expensive","1995","1-pers.-HH","East Germany","2","","","","5"
"Too Expensive","1995","(Married) couple without C. ","East Germany","2","","","","5"
"Too Expensive","1995","(Married) couple without C. ","West Germany","6","","","","5"
"Too Expensive","1995","Single parent ","West Germany","","","","","5"
"Too Expensive","1995","Single parent ","East Germany","","","","","5"
"Too Expensive","1995","Couple + C. LE 16 ","West Germany","21","","","","5"
"Too Expensive","1995","Couple + C. LE 16 ","East Germany","4","","","","5"
"Too Expensive","1995","Couple + C. GT 16 ","West Germany","13","","","","5"
"Too Expensive","1995","Couple + C. GT 16 ","East Germany","11","","","","5"
"Too Expensive","1995","Couple + C. LE and GT 16","West Germany","4","","","","5"
"Too Expensive","1995","Couple + C. LE and GT 16","East Germany","","","","","5"
"Very Inexpensive","1995","1-pers.-HH","West Germany","48","0.203617379816855","0.152671299107777","0.254563460525934","1"
"Very Inexpensive","1995","1-pers.-HH","East Germany","3","","","","1"
"Very Inexpensive","1995","(Married) couple without C. ","West Germany","236","0.244544426998086","0.217877917657646","0.271210936338526","1"
"Very Inexpensive","1995","(Married) couple without C. ","East Germany","8","","","","1"
"Very Inexpensive","1995","Single parent ","West Germany","12","","","","1"
"Very Inexpensive","1995","Single parent ","East Germany","5","","","","1"
"Very Inexpensive","1995","Couple + C. LE 16 ","West Germany","87","0.0976211492239417","0.0778534758243368","0.117388822623547","1"
"Very Inexpensive","1995","Couple + C. LE 16 ","East Germany","20","","","","1"
"Very Inexpensive","1995","Couple + C. GT 16 ","West Germany","199","0.216723748979977","0.190385014995957","0.243062482963997","1"
"Very Inexpensive","1995","Couple + C. GT 16 ","East Germany","38","0.126849472895815","0.090271180707721","0.163427765083909","1"
"Very Inexpensive","1995","Couple + C. LE and GT 16","West Germany","40","0.125408774801056","0.0896224860030795","0.161195063599033","1"
"Very Inexpensive","1995","Couple + C. LE and GT 16","East Germany","9","","","","1"
"Inexpensive","1996","1-pers.-HH","West Germany","76","0.314682759397385","0.256651387038882","0.372714131755888","2"
"Inexpensive","1996","1-pers.-HH","East Germany","17","","","","2"
"Inexpensive","1996","(Married) couple without C. ","West Germany","367","0.351123155639824","0.321656645818952","0.380589665460696","2"
"Inexpensive","1996","(Married) couple without C. ","East Germany","110","0.354748843400162","0.302572730669806","0.406924956130519","2"
"Inexpensive","1996","Single parent ","West Germany","57","0.343598233761969","0.268347158930629","0.418849308593308","2"
"Inexpensive","1996","Single parent ","East Germany","10","","","","2"
"Inexpensive","1996","Couple + C. LE 16 ","West Germany","275","0.314420315674216","0.283744859876457","0.345095771471974","2"
"Inexpensive","1996","Couple + C. LE 16 ","East Germany","88","0.292051581077165","0.240251215538133","0.343851946616197","2"
"Inexpensive","1996","Couple + C. GT 16 ","West Germany","325","0.356724155197818","0.325514520714147","0.387933789681489","2"
"Inexpensive","1996","Couple + C. GT 16 ","East Germany","83","0.257826595743043","0.209287984670351","0.306365206815736","2"
"Inexpensive","1996","Couple + C. LE and GT 16","West Germany","90","0.229069505768855","0.185293340863643","0.272845670674066","2"
"Inexpensive","1996","Couple + C. LE and GT 16","East Germany","57","0.274849976629194","0.214179388018774","0.335520565239614","2"
"Reasonable","1996","1-pers.-HH","East Germany","14","","","","3"
"Reasonable","1996","1-pers.-HH","West Germany","97","0.403668823071442","0.342358034869984","0.4649796112729","3"
"Reasonable","1996","(Married) couple without C. ","West Germany","372","0.373923870917367","0.344054712026095","0.403793029808639","3"
"Reasonable","1996","(Married) couple without C. ","East Germany","152","0.456184254545065","0.401866367901893","0.510502141188238","3"
"Reasonable","1996","Single parent ","West Germany","77","0.503233712848184","0.424008521459925","0.582458904236443","3"
"Reasonable","1996","Single parent ","East Germany","18","","","","3"
"Reasonable","1996","Couple + C. LE 16 ","West Germany","402","0.429245075272156","0.396542327160889","0.461947823383424","3"
"Reasonable","1996","Couple + C. LE 16 ","East Germany","143","0.486865936145448","0.429925294946321","0.543806577344575","3"
"Reasonable","1996","Couple + C. GT 16 ","West Germany","307","0.330135743259102","0.299497526986724","0.36077395953148","3"
"Reasonable","1996","Couple + C. GT 16 ","East Germany","166","0.557559437832212","0.502447732776386","0.612671142888038","3"
"Reasonable","1996","Couple + C. LE and GT 16","West Germany","189","0.533689532529587","0.481722444168051","0.585656620891122","3"
"Reasonable","1996","Couple + C. LE and GT 16","East Germany","125","0.602517118259436","0.536011193975184","0.669023042543688","3"
"Slightly Expensive","1996","1-pers.-HH","East Germany","4","","","","4"
"Slightly Expensive","1996","1-pers.-HH","West Germany","13","","","","4"
"Slightly Expensive","1996","(Married) couple without C. ","West Germany","57","0.0564272659136873","0.0421826737243425","0.0706718581030321","4"
"Slightly Expensive","1996","(Married) couple without C. ","East Germany","37","0.1187825242457","0.0834995932295404","0.154065455261859","4"
"Slightly Expensive","1996","Single parent ","West Germany","8","","","","4"
"Slightly Expensive","1996","Single parent ","East Germany","4","","","","4"
"Slightly Expensive","1996","Couple + C. LE 16 ","West Germany","95","0.104060545056944","0.0838866789434435","0.124234411170445","4"
"Slightly Expensive","1996","Couple + C. LE 16 ","East Germany","37","0.129820684902288","0.0915312848737518","0.168110084930824","4"
"Slightly Expensive","1996","Couple + C. GT 16 ","East Germany","35","0.114398347991208","0.0790800408133989","0.149716655169017","4"
"Slightly Expensive","1996","Couple + C. GT 16 ","West Germany","66","0.0631099746561974","0.0472677155553021","0.0789522337570928","4"
"Slightly Expensive","1996","Couple + C. LE and GT 16","West Germany","23","","","","4"
"Slightly Expensive","1996","Couple + C. LE and GT 16","East Germany","16","","","","4"
"Too Expensive","1996","1-pers.-HH","West Germany","5","","","","5"
"Too Expensive","1996","(Married) couple without C. ","West Germany","8","","","","5"
"Too Expensive","1996","1-pers.-HH","East Germany","4","","","","5"
"Too Expensive","1996","(Married) couple without C. ","East Germany","3","","","","5"
"Too Expensive","1996","Single parent ","West Germany","","","","","5"
"Too Expensive","1996","Single parent ","East Germany","","","","","5"
"Too Expensive","1996","Couple + C. LE 16 ","West Germany","20","","","","5"
"Too Expensive","1996","Couple + C. LE 16 ","East Germany","2","","","","5"
"Too Expensive","1996","Couple + C. GT 16 ","West Germany","21","","","","5"
"Too Expensive","1996","Couple + C. GT 16 ","East Germany","6","","","","5"
"Too Expensive","1996","Couple + C. LE and GT 16","West Germany","9","","","","5"
"Too Expensive","1996","Couple + C. LE and GT 16","East Germany","4","","","","5"
"Very Inexpensive","1996","1-pers.-HH","West Germany","55","0.226422429383613","0.174123572676716","0.278721286090509","1"
"Very Inexpensive","1996","1-pers.-HH","East Germany","2","","","","1"
"Very Inexpensive","1996","(Married) couple without C. ","West Germany","204","0.207556721497811","0.182520411573055","0.232593031422568","1"
"Very Inexpensive","1996","(Married) couple without C. ","East Germany","21","","","","1"
"Very Inexpensive","1996","Single parent ","West Germany","11","","","","1"
"Very Inexpensive","1996","Single parent ","East Germany","5","","","","1"
