"hlf0094","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","1987","16-34 y.","Male","280","0.388687988532882","0.353614564729885","0.423761412335878","3"
"Reasonable","1987","16-34 y.","Female","225","0.363871476131097","0.325816597025818","0.401926355236377","3"
"Reasonable","1987","35-65 y.","Male","453","0.382912694284364","0.355201034334403","0.410624354234325","3"
"Reasonable","1987","35-65 y.","Female","456","0.365130850132025","0.338234989809703","0.392026710454346","3"
"Reasonable","1987","66 and older","Male","68","0.302237961594239","0.242366198654821","0.362109724533656","3"
"Reasonable","1987","66 and older","Female","107","0.373418977790293","0.317650860776806","0.42918709480378","3"
"Slightly Expensive","1987","35-65 y.","Male","112","0.0862557665345014","0.070251132539739","0.102260400529264","4"
"Slightly Expensive","1987","16-34 y.","Male","74","0.0940155363946608","0.0730161634030061","0.115014909386316","4"
"Slightly Expensive","1987","16-34 y.","Female","70","0.108273160626691","0.0836955176124358","0.132850803640947","4"
"Slightly Expensive","1987","35-65 y.","Female","101","0.0728100463186784","0.0582956466760071","0.0873244459613497","4"
"Slightly Expensive","1987","66 and older","Male","9","","","","4"
"Slightly Expensive","1987","66 and older","Female","11","","","","4"
"Too Expensive","1987","16-34 y.","Male","21","","","","5"
"Too Expensive","1987","16-34 y.","Female","18","","","","5"
"Too Expensive","1987","35-65 y.","Male","34","0.0290579799615283","0.0194823200990415","0.0386336398240152","5"
"Too Expensive","1987","35-65 y.","Female","32","0.0263169461036398","0.0173747206367306","0.035259171570549","5"
"Too Expensive","1987","66 and older","Male","3","","","","5"
"Too Expensive","1987","66 and older","Female","7","","","","5"
"Very Inexpensive","1987","16-34 y.","Male","126","0.174232623012804","0.14694034814352","0.201524897882089","1"
"Very Inexpensive","1987","16-34 y.","Female","97","0.156965128263562","0.128191921618138","0.185738334908987","1"
"Very Inexpensive","1987","35-65 y.","Male","200","0.173299052136842","0.151721028514449","0.194877075759235","1"
"Very Inexpensive","1987","35-65 y.","Female","223","0.18628227276233","0.16453315137197","0.20803139415269","1"
"Very Inexpensive","1987","66 and older","Male","50","0.220859096298057","0.166776252562066","0.274941940034048","1"
"Very Inexpensive","1987","66 and older","Female","54","0.177566670027941","0.133508115379955","0.221625224675927","1"
"Inexpensive","1988","16-34 y.","Female","189","0.320451299887548","0.282108548850969","0.358794050924127","2"
"Inexpensive","1988","16-34 y.","Male","227","0.31231421287492","0.278031874785642","0.346596550964197","2"
"Inexpensive","1988","35-65 y.","Female","398","0.353489481623022","0.325943550526005","0.381035412720039","2"
"Inexpensive","1988","35-65 y.","Male","378","0.346539130335201","0.318619997340503","0.3744582633299","2"
"Inexpensive","1988","66 and older","Male","92","0.419102296060141","0.353753756891236","0.484450835229047","2"
"Inexpensive","1988","66 and older","Female","103","0.394270144543066","0.335652428019741","0.452887861066391","2"
"Reasonable","1988","16-34 y.","Male","286","0.412370594316209","0.375956028218775","0.448785160413644","3"
"Reasonable","1988","16-34 y.","Female","221","0.406332689719854","0.365977034115067","0.446688345324642","3"
"Reasonable","1988","35-65 y.","Male","441","0.386497645897593","0.357928481575724","0.415066810219463","3"
"Reasonable","1988","35-65 y.","Female","441","0.372170306007993","0.344317227871556","0.40002338414443","3"
"Reasonable","1988","66 and older","Male","65","0.310190488079435","0.248926556920869","0.371454419238002","3"
"Reasonable","1988","66 and older","Female","87","0.322468755618431","0.266402578463933","0.378534932772929","3"
"Slightly Expensive","1988","16-34 y.","Male","64","0.0897453780950261","0.06860235777739","0.110888398412662","4"
"Slightly Expensive","1988","16-34 y.","Female","66","0.115961327005886","0.0896535484167001","0.142269105595071","4"
"Slightly Expensive","1988","35-65 y.","Male","83","0.0720322508003015","0.056863635821112","0.0872008657794909","4"
"Slightly Expensive","1988","35-65 y.","Female","82","0.0666979533147361","0.0523215987797985","0.0810743078496736","4"
"Slightly Expensive","1988","66 and older","Male","9","","","","4"
"Slightly Expensive","1988","66 and older","Female","17","","","","4"
"Too Expensive","1988","16-34 y.","Male","7","","","","5"
"Too Expensive","1988","16-34 y.","Female","7","","","","5"
"Too Expensive","1988","35-65 y.","Male","20","","","","5"
"Too Expensive","1988","35-65 y.","Female","19","","","","5"
"Too Expensive","1988","66 and older","Male","","","","","5"
"Too Expensive","1988","66 and older","Female","4","","","","5"
"Very Inexpensive","1988","16-34 y.","Male","118","0.177279429381054","0.149028360395939","0.205530498366168","1"
"Very Inexpensive","1988","16-34 y.","Female","86","0.147908263606609","0.118738604489083","0.177077922724135","1"
"Very Inexpensive","1988","35-65 y.","Male","194","0.1770518991672","0.154656824632276","0.199446973702124","1"
"Very Inexpensive","1988","35-65 y.","Female","217","0.191018619772348","0.168367560014689","0.213669679530008","1"
"Very Inexpensive","1988","66 and older","Male","53","0.235272303963246","0.179094488657926","0.291450119268567","1"
"Very Inexpensive","1988","66 and older","Female","56","0.21217280005156","0.163132536027525","0.261213064075595","1"
"Inexpensive","1989","16-34 y.","Male","256","0.371027553273997","0.335164224830083","0.40689088171791","2"
"Inexpensive","1989","16-34 y.","Female","187","0.3170926510707","0.278823581380323","0.355361720761077","2"
"Inexpensive","1989","35-65 y.","Male","394","0.361986967697968","0.333470419278411","0.390503516117525","2"
"Inexpensive","1989","35-65 y.","Female","416","0.374367744216999","0.345961132541904","0.402774355892093","2"
"Inexpensive","1989","66 and older","Male","90","0.429097843493905","0.362314851687924","0.495880835299886","2"
"Inexpensive","1989","66 and older","Female","113","0.406715802716126","0.350469860719651","0.4629617447126","2"
"Reasonable","1989","16-34 y.","Female","231","0.410263270943255","0.369811798876254","0.450714743010255","3"
"Reasonable","1989","16-34 y.","Male","255","0.35430801830975","0.318799308798172","0.389816727821328","3"
"Reasonable","1989","35-65 y.","Male","376","0.344165749828463","0.315974353523218","0.372357146133708","3"
"Reasonable","1989","35-65 y.","Female","368","0.324559599046079","0.297077404892415","0.352041793199742","3"
"Reasonable","1989","66 and older","Female","92","0.301003106942215","0.24848157407271","0.353524639811719","3"
"Reasonable","1989","66 and older","Male","57","0.273682583049207","0.213524543798334","0.333840622300079","3"
"Slightly Expensive","1989","16-34 y.","Female","44","0.0758045498379853","0.0540373044723543","0.0975717952036162","4"
"Slightly Expensive","1989","16-34 y.","Male","52","0.078869525078515","0.0588595342196061","0.0988795159374238","4"
"Slightly Expensive","1989","35-65 y.","Male","87","0.0751268639167789","0.0594855069240333","0.0907682209095245","4"
"Slightly Expensive","1989","35-65 y.","Female","87","0.0734507466458459","0.0581383553023526","0.0887631379893391","4"
"Slightly Expensive","1989","66 and older","Male","4","","","","4"
"Slightly Expensive","1989","66 and older","Female","7","","","","4"
"Too Expensive","1989","16-34 y.","Male","6","","","","5"
"Too Expensive","1989","16-34 y.","Female","12","","","","5"
"Too Expensive","1989","35-65 y.","Male","17","","","","5"
"Too Expensive","1989","35-65 y.","Female","12","","","","5"
"Too Expensive","1989","66 and older","Male","","","","","5"
"Too Expensive","1989","66 and older","Female","3","","","","5"
"Very Inexpensive","1989","16-34 y.","Male","128","0.187485971877983","0.158510432766112","0.216461510989853","1"
"Very Inexpensive","1989","16-34 y.","Female","94","0.176465370942722","0.145114861483795","0.207815880401649","1"
"Very Inexpensive","1989","35-65 y.","Male","217","0.204607741257622","0.180669765315358","0.228545717199885","1"
"Very Inexpensive","1989","35-65 y.","Female","232","0.216773709310321","0.192588068963142","0.2409593496575","1"
"Very Inexpensive","1989","66 and older","Male","60","0.282365609581314","0.221627064411983","0.343104154750644","1"
"Very Inexpensive","1989","66 and older","Female","78","0.260179535044015","0.209943654648155","0.310415415439875","1"
"Inexpensive","1990","16-34 y.","Male","252","0.38332349499298","0.346032590168371","0.420614399817589","2"
"Inexpensive","1990","16-34 y.","Female","187","0.353641792244612","0.313865891345113","0.393417693144111","2"
"Inexpensive","1990","35-65 y.","Male","388","0.361015003141011","0.332396796407738","0.389633209874284","2"
"Inexpensive","1990","35-65 y.","Female","398","0.357560965486795","0.329276280528895","0.385845650444695","2"
"Inexpensive","1990","66 and older","Male","91","0.40798454010789","0.34348092776055","0.47248815245523","2"
"Inexpensive","1990","66 and older","Female","126","0.425296843564219","0.368975876089962","0.481617811038477","2"
"Reasonable","1990","16-34 y.","Male","234","0.345284449618074","0.308816920507858","0.38175197872829","3"
"Reasonable","1990","16-34 y.","Female","225","0.403327341220469","0.362514343020143","0.444140339420795","3"
"Reasonable","1990","35-65 y.","Male","383","0.348615835385257","0.320221833024602","0.377009837745911","3"
"Reasonable","1990","35-65 y.","Female","376","0.337446422845823","0.309541986740213","0.365350858951432","3"
"Reasonable","1990","66 and older","Male","66","0.305408911944946","0.244958242349372","0.36585958154052","3"
"Reasonable","1990","66 and older","Female","102","0.344531725159034","0.290394912469385","0.398668537848684","3"
"Slightly Expensive","1990","16-34 y.","Female","45","0.0694423130629313","0.0482935321055869","0.0905910940202758","4"
"Slightly Expensive","1990","16-34 y.","Male","42","0.0680321249254492","0.0487191583166266","0.0873450915342719","4"
"Slightly Expensive","1990","35-65 y.","Male","79","0.0691945978392509","0.0540729192474229","0.0843162764310788","4"
"Slightly Expensive","1990","35-65 y.","Female","74","0.0684598413207898","0.053556657098417","0.0833630255431627","4"
"Slightly Expensive","1990","66 and older","Male","9","","","","4"
"Slightly Expensive","1990","66 and older","Female","8","","","","4"
"Too Expensive","1990","16-34 y.","Male","7","","","","5"
"Too Expensive","1990","16-34 y.","Female","12","","","","5"
"Too Expensive","1990","35-65 y.","Male","11","","","","5"
"Too Expensive","1990","35-65 y.","Female","11","","","","5"
"Too Expensive","1990","66 and older","Male","","","","","5"
"Too Expensive","1990","66 and older","Female","1","","","","5"
"Very Inexpensive","1990","16-34 y.","Male","118","0.19636644080468","0.165897723820647","0.226835157788712","1"
"Very Inexpensive","1990","16-34 y.","Female","86","0.156089701017279","0.125894573548049","0.18628482848651","1"
"Very Inexpensive","1990","35-65 y.","Male","221","0.211307518814464","0.186982914397781","0.235632123231146","1"
"Very Inexpensive","1990","35-65 y.","Female","244","0.227234283082876","0.202504449979902","0.251964116185851","1"
"Very Inexpensive","1990","66 and older","Male","57","0.241767471484501","0.185572714209087","0.297962228759915","1"
"Very Inexpensive","1990","66 and older","Female","59","0.205404898356975","0.159381299543253","0.251428497170697","1"
"Inexpensive","1991","16-34 y.","Male","252","0.318448882339853","0.287221605365177","0.349676159314529","2"
"Inexpensive","1991","16-34 y.","Female","222","0.314057341702402","0.280750990397702","0.347363693007101","2"
"Inexpensive","1991","35-65 y.","Male","449","0.330513989159068","0.306572939260359","0.354455039057777","2"
"Inexpensive","1991","35-65 y.","Female","463","0.331440547613927","0.307538902574619","0.355342192653236","2"
"Inexpensive","1991","66 and older","Male","108","0.36905005615322","0.313319684659919","0.42478042764652","2"
"Inexpensive","1991","66 and older","Female","131","0.357932567064393","0.310232042297857","0.405633091830928","2"
"Reasonable","1991","16-34 y.","Male","316","0.381674603517265","0.349111918554026","0.414237288480504","3"
"Reasonable","1991","16-34 y.","Female","268","0.395398415868121","0.360312664604888","0.430484167131355","3"
"Reasonable","1991","35-65 y.","Male","542","0.383641745089124","0.358892779441108","0.408390710737141","3"
"Reasonable","1991","66 and older","Male","95","0.327984042360928","0.273762983163132","0.382205101558724","3"
"Reasonable","1991","35-65 y.","Female","530","0.369925528553481","0.345411874650166","0.394439182456796","3"
"Reasonable","1991","66 and older","Female","151","0.384233057298346","0.33583390261346","0.432632211983233","3"
"Slightly Expensive","1991","16-34 y.","Male","106","0.102579046588335","0.0822417854352491","0.122916307741421","4"
"Slightly Expensive","1991","16-34 y.","Female","128","0.131187772869986","0.106961404359097","0.155414141380874","4"
"Slightly Expensive","1991","35-65 y.","Male","202","0.0987757498019018","0.0835905987042938","0.11396090089951","4"
"Slightly Expensive","1991","66 and older","Male","14","","","","4"
"Slightly Expensive","1991","35-65 y.","Female","182","0.0909469268620121","0.0763472383266668","0.105546615397358","4"
"Slightly Expensive","1991","66 and older","Female","22","","","","4"
"Too Expensive","1991","16-34 y.","Male","69","0.0490194989612722","0.0345472750329079","0.0634917228896365","5"
"Too Expensive","1991","16-34 y.","Female","54","0.0452885713902676","0.030367189396963","0.0602099533835722","5"
"Too Expensive","1991","35-65 y.","Male","103","0.0433749820189287","0.033007625426861","0.0537423386109964","5"
"Too Expensive","1991","35-65 y.","Female","107","0.0465440500276028","0.0358476568382828","0.0572404432169228","5"
"Too Expensive","1991","66 and older","Male","7","","","","5"
"Too Expensive","1991","66 and older","Female","13","","","","5"
"Very Inexpensive","1991","16-34 y.","Male","112","0.148277968593275","0.124457390991143","0.172098546195406","1"
"Very Inexpensive","1991","16-34 y.","Female","74","0.114067898169224","0.0912560424418518","0.136879753896595","1"
"Very Inexpensive","1991","35-65 y.","Male","187","0.143693533930977","0.125840553041477","0.161546514820477","1"
"Very Inexpensive","1991","35-65 y.","Female","208","0.161142946942977","0.142474654832933","0.179811239053021","1"
"Very Inexpensive","1991","66 and older","Male","64","0.23173815753786","0.183007165371372","0.280469149704347","1"
"Very Inexpensive","1991","66 and older","Female","71","0.188113485987718","0.149227791676926","0.22699918029851","1"
"Inexpensive","1992","16-34 y.","Male","249","0.321731590607618","0.289197913778858","0.354265267436378","2"
"Inexpensive","1992","16-34 y.","Female","226","0.330216643617301","0.295427303584129","0.365005983650474","2"
"Inexpensive","1992","35-65 y.","Male","446","0.332505560052255","0.308139003859106","0.356872116245403","2"
"Inexpensive","1992","35-65 y.","Female","447","0.321101087492583","0.29722513875174","0.344977036233427","2"
"Inexpensive","1992","66 and older","Female","136","0.353197173156725","0.305577416401259","0.40081692991219","2"
"Inexpensive","1992","66 and older","Male","117","0.405648022250768","0.34874155676547","0.462554487736065","2"
"Reasonable","1992","16-34 y.","Male","331","0.407985901380171","0.37375848621267","0.442213316547671","3"
"Reasonable","1992","16-34 y.","Female","296","0.423766841013008","0.387212231974529","0.460321450051488","3"
"Reasonable","1992","35-65 y.","Male","585","0.402334774877625","0.376972181998338","0.427697367756911","3"
"Reasonable","1992","35-65 y.","Female","606","0.409582656031827","0.384435578228373","0.434729733835281","3"
"Reasonable","1992","66 and older","Male","89","0.309293406667603","0.255726421247755","0.36286039208745","3"
"Reasonable","1992","66 and older","Female","145","0.388779881780083","0.340212653347231","0.437347110212934","3"
"Slightly Expensive","1992","16-34 y.","Male","79","0.0809214750689918","0.0619284690953501","0.0999144810426334","4"
"Slightly Expensive","1992","16-34 y.","Female","80","0.0795272558345468","0.0595128362533962","0.0995416754156974","4"
"Slightly Expensive","1992","35-65 y.","Male","160","0.0790033901734507","0.0650518308254195","0.0929549495214818","4"
"Slightly Expensive","1992","35-65 y.","Female","153","0.0782164740341192","0.0644855178488384","0.0919474302194001","4"
"Slightly Expensive","1992","66 and older","Male","18","","","","4"
"Slightly Expensive","1992","66 and older","Female","26","","","","4"
"Too Expensive","1992","16-34 y.","Male","30","0.0300384734687107","0.0181506681673683","0.0419262787700531","5"
"Too Expensive","1992","16-34 y.","Female","21","","","","5"
"Too Expensive","1992","35-65 y.","Male","47","0.0273790914592095","0.0189389021443721","0.0358192807740468","5"
"Too Expensive","1992","35-65 y.","Female","50","0.0255643651960939","0.0174932921395894","0.0336354382525984","5"
"Too Expensive","1992","66 and older","Male","3","","","","5"
"Too Expensive","1992","66 and older","Female","8","","","","5"
"Very Inexpensive","1992","16-34 y.","Male","103","0.159322559474509","0.133834378963647","0.184810739985371","1"
"Very Inexpensive","1992","16-34 y.","Female","79","0.141630415163311","0.115837824882806","0.167423005443817","1"
"Very Inexpensive","1992","35-65 y.","Male","198","0.15877718343746","0.139874631513908","0.177679735361013","1"
"Very Inexpensive","1992","35-65 y.","Female","213","0.165535417245377","0.146529597266933","0.184541237223821","1"
"Very Inexpensive","1992","66 and older","Female","72","0.191582063004045","0.152372861157498","0.230791264850592","1"
"Very Inexpensive","1992","66 and older","Male","59","0.215976386998074","0.168285787506815","0.263666986489333","1"
"Inexpensive","1993","16-34 y.","Male","240","0.338580756383987","0.304958619555766","0.372202893212208","2"
"Inexpensive","1993","16-34 y.","Female","225","0.320196556345728","0.285510438340292","0.354882674351164","2"
"Inexpensive","1993","35-65 y.","Male","481","0.347956381301537","0.323303127731704","0.37260963487137","2"
"Inexpensive","1993","35-65 y.","Female","495","0.344673213516697","0.320303203385058","0.369043223648336","2"
"Inexpensive","1993","66 and older","Female","141","0.35187406256787","0.304659589802516","0.399088535333224","2"
"Inexpensive","1993","66 and older","Male","117","0.403321631953294","0.345861716866241","0.460781547040347","2"
"Reasonable","1993","16-34 y.","Male","333","0.406629362048716","0.371729946319086","0.441528777778346","3"
"Reasonable","1993","16-34 y.","Female","299","0.438984073973747","0.402089061110234","0.475879086837259","3"
"Reasonable","1993","35-65 y.","Male","598","0.399564134802875","0.374212843974314","0.424915425631436","3"
"Reasonable","1993","35-65 y.","Female","602","0.406191015995772","0.381007780783702","0.431374251207841","3"
"Reasonable","1993","66 and older","Male","90","0.315309586930175","0.26088629763137","0.36973287622898","3"
"Reasonable","1993","66 and older","Female","161","0.420513386967609","0.371708486361004","0.469318287574214","3"
"Slightly Expensive","1993","16-34 y.","Male","55","0.0666750740401173","0.0489513920835736","0.0843987559966609","4"
"Slightly Expensive","1993","16-34 y.","Female","65","0.0849445120053603","0.0642170051908075","0.105672018819913","4"
"Slightly Expensive","1993","35-65 y.","Female","112","0.0649464910499347","0.0523102162722352","0.0775827658276343","4"
"Slightly Expensive","1993","35-65 y.","Male","113","0.0682799519733618","0.0552253739258554","0.0813345300208681","4"
"Slightly Expensive","1993","66 and older","Male","9","","","","4"
"Slightly Expensive","1993","66 and older","Female","16","","","","4"
"Too Expensive","1993","16-34 y.","Male","14","","","","5"
"Too Expensive","1993","16-34 y.","Female","16","","","","5"
"Too Expensive","1993","35-65 y.","Male","37","0.0252312828704816","0.0171143122661236","0.0333482534748396","5"
"Too Expensive","1993","35-65 y.","Female","36","0.0220588230815807","0.0145275131849965","0.0295901329781649","5"
"Too Expensive","1993","66 and older","Male","3","","","","5"
"Too Expensive","1993","66 and older","Female","3","","","","5"
"Very Inexpensive","1993","16-34 y.","Male","119","0.174329569999802","0.147374239705797","0.201284900293807","1"
"Very Inexpensive","1993","16-34 y.","Female","90","0.131831234654827","0.10667955882762","0.156982910482035","1"
"Very Inexpensive","1993","35-65 y.","Male","205","0.158968249051745","0.140043291824891","0.177893206278599","1"
"Very Inexpensive","1993","35-65 y.","Female","216","0.162130456356016","0.143231253450217","0.181029659261814","1"
"Very Inexpensive","1993","66 and older","Female","72","0.1898033827087","0.151033096884396","0.228573668533003","1"
"Very Inexpensive","1993","66 and older","Male","61","0.235185293451899","0.18550864687999","0.284861940023808","1"
"Inexpensive","1994","16-34 y.","Male","239","0.313108276248191","0.279962317448584","0.346254235047797","2"
"Inexpensive","1994","16-34 y.","Female","212","0.329264090009206","0.294148349158767","0.364379830859644","2"
"Inexpensive","1994","35-65 y.","Male","444","0.310534397943224","0.286627190333541","0.334441605552906","2"
