"hlf0094","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Inexpensive","1996","indirect migration background","Female","19","","",""
"Reasonable","1996","no migration background","Male","986","0.415251440007761","0.394926640215604","0.435576239799918"
"Reasonable","1996","no migration background","Female","1010","0.41826795184917","0.39813501044827","0.43840089325007"
"Reasonable","1996","direct migration background","Male","103","0.371674557510601","0.311162936347367","0.432186178673834"
"Reasonable","1996","direct migration background","Female","104","0.40802389369927","0.346733205015727","0.469314582382813"
"Reasonable","1996","indirect migration background","Male","19","","",""
"Reasonable","1996","indirect migration background","Female","22","","",""
"Slightly Expensive","1996","no migration background","Male","184","0.0715640392795896","0.060932172609466","0.0821959059497132"
"Slightly Expensive","1996","no migration background","Female","170","0.0632722182509702","0.0533357586703536","0.0732086778315867"
"Slightly Expensive","1996","direct migration background","Male","23","","",""
"Slightly Expensive","1996","direct migration background","Female","22","","",""
"Slightly Expensive","1996","indirect migration background","Male","4","","",""
"Slightly Expensive","1996","indirect migration background","Female","7","","",""
"Too Expensive","1996","no migration background","Male","29","","",""
"Too Expensive","1996","no migration background","Female","32","0.019316489308155","0.0136989389397938","0.0249340396765163"
"Too Expensive","1996","direct migration background","Male","10","","",""
"Too Expensive","1996","direct migration background","Female","6","","",""
"Too Expensive","1996","indirect migration background","Male","3","","",""
"Too Expensive","1996","indirect migration background","Female","2","","",""
"Very Inexpensive","1997","no migration background","Male","335","0.167649002256499","0.152295530315633","0.183002474197365"
"Very Inexpensive","1997","no migration background","Female","325","0.163553186608692","0.148538176641304","0.17856819657608"
"Very Inexpensive","1997","direct migration background","Male","43","0.230139865024749","0.178678254676232","0.281601475373265"
"Very Inexpensive","1997","direct migration background","Female","37","0.174443982971853","0.127496479701403","0.221391486242303"
"Very Inexpensive","1997","indirect migration background","Male","10","","",""
"Very Inexpensive","1997","indirect migration background","Female","3","","",""
"Inexpensive","1997","no migration background","Male","722","0.331583194670256","0.312233558796108","0.350932830544404"
"Inexpensive","1997","no migration background","Female","747","0.320116730401023","0.301178110944256","0.339055349857789"
"Inexpensive","1997","direct migration background","Male","67","0.283064184117042","0.227987963770125","0.338140404463959"
"Inexpensive","1997","direct migration background","Female","60","0.297206284217372","0.240666498391511","0.353746070043232"
"Inexpensive","1997","indirect migration background","Male","19","","",""
"Inexpensive","1997","indirect migration background","Female","20","","",""
"Reasonable","1997","no migration background","Male","1010","0.421057537580226","0.400764769780186","0.441350305380265"
"Reasonable","1997","no migration background","Female","1047","0.430066961880949","0.409968773559793","0.450165150202104"
"Reasonable","1997","direct migration background","Male","117","0.36326018636001","0.304460984222885","0.422059388497134"
"Reasonable","1997","direct migration background","Female","126","0.454693793373453","0.393092339282901","0.516295247464005"
"Reasonable","1997","indirect migration background","Male","34","0.450096848008494","0.332709947407653","0.567483748609334"
"Reasonable","1997","indirect migration background","Female","30","0.452471509579625","0.327565839379451","0.577377179779799"
"Slightly Expensive","1997","no migration background","Male","175","0.0643785017366683","0.0542912376801056","0.074465765793231"
"Slightly Expensive","1997","no migration background","Female","174","0.0665499029497561","0.0564318669544532","0.076667938945059"
"Slightly Expensive","1997","direct migration background","Male","21","","",""
"Slightly Expensive","1997","direct migration background","Female","20","","",""
"Slightly Expensive","1997","indirect migration background","Male","4","","",""
"Slightly Expensive","1997","indirect migration background","Female","6","","",""
"Too Expensive","1997","no migration background","Male","32","0.0153317637563505","0.0102817346124674","0.0203817929002335"
"Too Expensive","1997","no migration background","Female","38","0.0197132181595808","0.0140699291590142","0.0253565071601474"
"Too Expensive","1997","direct migration background","Male","9","","",""
"Too Expensive","1997","direct migration background","Female","8","","",""
"Too Expensive","1997","indirect migration background","Male","2","","",""
"Too Expensive","1997","indirect migration background","Female","2","","",""
"Very Inexpensive","1998","no migration background","Male","408","0.170992919162441","0.156658063072326","0.185327775252555"
"Very Inexpensive","1998","no migration background","Female","407","0.172440674781996","0.158151887489603","0.18672946207439"
"Very Inexpensive","1998","direct migration background","Male","43","0.222299682790229","0.172886913003577","0.27171245257688"
"Very Inexpensive","1998","direct migration background","Female","37","0.158686383621988","0.115343723938028","0.202029043305947"
"Very Inexpensive","1998","indirect migration background","Male","12","","",""
"Very Inexpensive","1998","indirect migration background","Female","12","","",""
"Inexpensive","1998","no migration background","Male","841","0.32641312657781","0.308560350023786","0.344265903131834"
"Inexpensive","1998","no migration background","Female","855","0.323484226020464","0.305789596922316","0.341178855118612"
"Inexpensive","1998","direct migration background","Male","75","0.261499833542439","0.209275290801037","0.31372437628384"
"Inexpensive","1998","direct migration background","Female","81","0.288660317236018","0.234907797386016","0.34241283708602"
"Inexpensive","1998","indirect migration background","Male","18","","",""
"Inexpensive","1998","indirect migration background","Female","16","","",""
"Reasonable","1998","no migration background","Male","1148","0.419174609867835","0.400388128986957","0.437961090748714"
"Reasonable","1998","no migration background","Female","1158","0.410559529213807","0.391952202213515","0.429166856214099"
"Reasonable","1998","direct migration background","Male","126","0.412645727235855","0.354139461218858","0.471151993252853"
"Reasonable","1998","direct migration background","Female","126","0.470027458588712","0.410822911001993","0.529232006175431"
"Reasonable","1998","indirect migration background","Male","41","0.437808272909688","0.32909381499332","0.546522730826056"
"Reasonable","1998","indirect migration background","Female","27","","",""
"Slightly Expensive","1998","no migration background","Male","218","0.0665570779468577","0.0570670790711744","0.076047076822541"
"Slightly Expensive","1998","no migration background","Female","227","0.0760237245297014","0.0659988042572006","0.0860486448022022"
"Slightly Expensive","1998","direct migration background","Male","25","","",""
"Slightly Expensive","1998","direct migration background","Female","27","","",""
"Slightly Expensive","1998","indirect migration background","Male","8","","",""
"Slightly Expensive","1998","indirect migration background","Female","9","","",""
"Too Expensive","1998","no migration background","Male","35","0.0168622664450565","0.0119600745201029","0.0217644583700101"
"Too Expensive","1998","no migration background","Female","38","0.0174918454540307","0.0125332138556219","0.0224504770524395"
"Too Expensive","1998","direct migration background","Male","3","","",""
"Too Expensive","1998","direct migration background","Female","2","","",""
"Too Expensive","1998","indirect migration background","Male","1","","",""
"Too Expensive","1998","indirect migration background","Female","1","","",""
"Very Inexpensive","1999","no migration background","Male","414","0.169109371255045","0.15468982764732","0.183528914862771"
"Very Inexpensive","1999","no migration background","Female","413","0.163346641952929","0.149263517894565","0.177429766011292"
"Very Inexpensive","1999","direct migration background","Male","42","0.209152681538111","0.160819912094235","0.257485450981986"
"Very Inexpensive","1999","direct migration background","Female","46","0.2306087056886","0.180914582401869","0.280302828975331"
"Very Inexpensive","1999","indirect migration background","Male","11","","",""
"Very Inexpensive","1999","indirect migration background","Female","7","","",""
"Inexpensive","1999","no migration background","Male","876","0.36112644418109","0.342649385039975","0.379603503322205"
"Inexpensive","1999","no migration background","Female","878","0.344203084120972","0.3261037255513","0.362302442690644"
"Inexpensive","1999","direct migration background","Male","75","0.299320128979286","0.244896008228018","0.353744249730553"
"Inexpensive","1999","direct migration background","Female","70","0.256452824799658","0.204935707025774","0.307969942573541"
"Inexpensive","1999","indirect migration background","Male","21","","",""
"Inexpensive","1999","indirect migration background","Female","18","","",""
"Reasonable","1999","no migration background","Male","1052","0.38842657513897","0.369677730192765","0.407175420085175"
"Reasonable","1999","no migration background","Female","1089","0.401832918492456","0.383156003988004","0.420509832996907"
"Reasonable","1999","direct migration background","Male","125","0.373060389918978","0.315587099251087","0.430533680586868"
"Reasonable","1999","direct migration background","Female","136","0.422891310109829","0.364609002680193","0.481173617539465"
"Reasonable","1999","indirect migration background","Male","38","0.414655320789303","0.303893329829476","0.52541731174913"
"Reasonable","1999","indirect migration background","Female","37","0.489162911604136","0.372060175592182","0.606265647616091"
"Slightly Expensive","1999","no migration background","Male","209","0.0672976510988245","0.0576600879812529","0.0769352142163961"
"Slightly Expensive","1999","no migration background","Female","214","0.0708246059757357","0.0610519625233739","0.0805972494280975"
"Slightly Expensive","1999","direct migration background","Male","20","","",""
"Slightly Expensive","1999","direct migration background","Female","19","","",""
"Slightly Expensive","1999","indirect migration background","Male","4","","",""
"Slightly Expensive","1999","indirect migration background","Female","6","","",""
"Too Expensive","1999","no migration background","Male","45","0.0140399583260697","0.00951402331468251","0.018565893337457"
"Too Expensive","1999","no migration background","Female","53","0.0197927494579085","0.0144865552730267","0.0250989436427903"
"Too Expensive","1999","direct migration background","Male","10","","",""
"Too Expensive","1999","direct migration background","Female","5","","",""
"Too Expensive","1999","indirect migration background","Male","2","","",""
"Too Expensive","1999","indirect migration background","Female","2","","",""
"Very Inexpensive","2000","no migration background","Male","703","0.145094605808368","0.135529335104195","0.154659876512542"
"Very Inexpensive","2000","no migration background","Female","737","0.14735882072845","0.137888875552759","0.156828765904142"
"Very Inexpensive","2000","direct migration background","Male","51","0.141140308319428","0.108039372874452","0.174241243764405"
"Very Inexpensive","2000","direct migration background","Female","61","0.150702008018649","0.118461113047629","0.182942902989668"
"Very Inexpensive","2000","indirect migration background","Male","10","","",""
"Very Inexpensive","2000","indirect migration background","Female","13","","",""
"Inexpensive","2000","no migration background","Male","1734","0.337555991012663","0.324713179703652","0.350398802321675"
"Inexpensive","2000","no migration background","Female","1807","0.340227088749474","0.327569297501078","0.352884879997871"
"Inexpensive","2000","direct migration background","Male","117","0.30494731383077","0.261177480274095","0.348717147387445"
"Inexpensive","2000","direct migration background","Female","136","0.303404454121244","0.261974081118486","0.344834827124003"
"Inexpensive","2000","indirect migration background","Male","38","0.283618891563514","0.204913867059916","0.362323916067111"
"Inexpensive","2000","indirect migration background","Female","39","0.39329357520707","0.305528377951557","0.481058772462583"
"Reasonable","2000","no migration background","Male","2216","0.415445591723078","0.402061708127447","0.428829475318709"
"Reasonable","2000","no migration background","Female","2269","0.411085822403958","0.397940583039679","0.424231061768237"
"Reasonable","2000","direct migration background","Male","197","0.403277938321446","0.356639724906728","0.449916151736164"
"Reasonable","2000","direct migration background","Female","219","0.436918997344737","0.392219419406532","0.481618575282942"
"Reasonable","2000","indirect migration background","Male","66","0.526275507569732","0.439092405542025","0.613458609597439"
"Reasonable","2000","indirect migration background","Female","49","0.346823036192119","0.261307699870844","0.432338372513394"
"Slightly Expensive","2000","no migration background","Male","467","0.0854738694864642","0.0778806256656542","0.0930671133072742"
"Slightly Expensive","2000","no migration background","Female","489","0.0865265903420618","0.0790155690270383","0.0940376116570852"
"Slightly Expensive","2000","direct migration background","Male","47","0.123571105895896","0.0922836366182614","0.154858575173531"
"Slightly Expensive","2000","direct migration background","Female","46","0.0856642512693014","0.060442793629571","0.110885708909032"
"Slightly Expensive","2000","indirect migration background","Male","11","","",""
"Slightly Expensive","2000","indirect migration background","Female","13","","",""
"Too Expensive","2000","no migration background","Male","88","0.0164299419694266","0.0129774453046874","0.0198824386341659"
"Too Expensive","2000","no migration background","Female","80","0.0148016777760556","0.0115754609721481","0.0180278945799631"
"Too Expensive","2000","direct migration background","Male","13","","",""
"Too Expensive","2000","direct migration background","Female","11","","",""
"Too Expensive","2000","indirect migration background","Male","1","","",""
"Too Expensive","2000","indirect migration background","Female","5","","",""
"Very Inexpensive","2001","no migration background","Male","570","0.129578304726227","0.12001356305972","0.139143046392734"
"Very Inexpensive","2001","no migration background","Female","590","0.129595803462114","0.120210125751554","0.138981481172674"
"Very Inexpensive","2001","direct migration background","Male","41","0.131015813832683","0.0975282477555524","0.164503379909814"
"Very Inexpensive","2001","direct migration background","Female","49","0.138537917782761","0.105809228148639","0.171266607416883"
"Very Inexpensive","2001","indirect migration background","Male","11","","",""
"Very Inexpensive","2001","indirect migration background","Female","16","","",""
"Inexpensive","2001","no migration background","Male","1546","0.326902523163451","0.313543018319347","0.340262028007555"
"Inexpensive","2001","no migration background","Female","1618","0.325574713743246","0.312479821291932","0.33866960619456"
"Inexpensive","2001","direct migration background","Male","102","0.26442236366299","0.220652102539762","0.308192624786218"
"Inexpensive","2001","direct migration background","Female","108","0.236284874288769","0.196040065974278","0.27652968260326"
"Inexpensive","2001","indirect migration background","Male","27","","",""
"Inexpensive","2001","indirect migration background","Female","29","","",""
"Reasonable","2001","no migration background","Male","2155","0.45318193612686","0.439004426010669","0.467359446243052"
"Reasonable","2001","no migration background","Female","2250","0.456706563945812","0.442786362009873","0.470626765881752"
"Reasonable","2001","direct migration background","Male","189","0.485055422426255","0.435454276031617","0.534656568820894"
"Reasonable","2001","direct migration background","Female","213","0.517023589822568","0.469681835702876","0.564365343942259"
"Reasonable","2001","indirect migration background","Male","62","0.563588375942857","0.474106257793258","0.653070494092455"
"Reasonable","2001","indirect migration background","Female","52","0.433771089834518","0.342394448525382","0.525147731143654"
"Slightly Expensive","2001","no migration background","Male","393","0.074747333444574","0.0672575326161788","0.0822371342729692"
"Slightly Expensive","2001","no migration background","Female","378","0.0721415900396843","0.0649115052729604","0.0793716748064083"
"Slightly Expensive","2001","direct migration background","Male","47","0.0979938256913185","0.0684871761055923","0.127500475277045"
"Slightly Expensive","2001","direct migration background","Female","48","0.0894529945217869","0.0624149777245176","0.116491011319056"
"Slightly Expensive","2001","indirect migration background","Male","16","","",""
"Slightly Expensive","2001","indirect migration background","Female","15","","",""
"Too Expensive","2001","no migration background","Male","72","0.0155899025388876","0.0120617124622338","0.0191180926155415"
"Too Expensive","2001","no migration background","Female","83","0.0159813288091434","0.0124768955551774","0.0194857620631094"
"Too Expensive","2001","direct migration background","Male","11","","",""
"Too Expensive","2001","direct migration background","Female","10","","",""
"Too Expensive","2001","indirect migration background","Male","2","","",""
"Too Expensive","2001","indirect migration background","Female","1","","",""
"Very Inexpensive","2002","no migration background","Male","680","0.137219567459735","0.128058487326407","0.146380647593063"
"Very Inexpensive","2002","no migration background","Female","667","0.129474383599659","0.120588069257274","0.138360697942045"
"Very Inexpensive","2002","direct migration background","Male","40","0.129632363237976","0.0968376638567549","0.162427062619197"
"Very Inexpensive","2002","direct migration background","Female","52","0.132523991345219","0.100950528368374","0.164097454322063"
"Very Inexpensive","2002","indirect migration background","Male","10","","",""
"Very Inexpensive","2002","indirect migration background","Female","15","","",""
"Inexpensive","2002","no migration background","Male","1720","0.32398025062769","0.311519979973995","0.336440521281384"
"Inexpensive","2002","no migration background","Female","1718","0.317509550830274","0.305187992027633","0.329831109632915"
"Inexpensive","2002","direct migration background","Male","112","0.288062716420568","0.243848700588527","0.332276732252609"
"Inexpensive","2002","direct migration background","Female","121","0.25219016062224","0.211750650628029","0.292629670616452"
"Inexpensive","2002","indirect migration background","Male","27","","",""
"Inexpensive","2002","indirect migration background","Female","36","0.238904025824215","0.167238534391871","0.310569517256559"
"Reasonable","2002","no migration background","Male","2457","0.445983349024421","0.432748796966937","0.459217901081906"
"Reasonable","2002","no migration background","Female","2549","0.461176771176418","0.447982183136436","0.474371359216401"
"Reasonable","2002","direct migration background","Male","202","0.472281979203562","0.42354066691898","0.521023291488144"
"Reasonable","2002","direct migration background","Female","210","0.462825371028272","0.416393888230864","0.509256853825681"
"Reasonable","2002","indirect migration background","Male","73","0.641579425132954","0.558828107834052","0.724330742431856"
"Reasonable","2002","indirect migration background","Female","68","0.463179717918457","0.379375117103294","0.54698431873362"
"Slightly Expensive","2002","no migration background","Male","499","0.0801511880140128","0.0729217968597886","0.087380579168237"
"Slightly Expensive","2002","no migration background","Female","485","0.0815485706471491","0.0743046240182696","0.0887925172760286"
"Slightly Expensive","2002","direct migration background","Male","41","0.0982933260740811","0.0692269943608989","0.127359657787263"
"Slightly Expensive","2002","direct migration background","Female","56","0.143473200849529","0.110829296285216","0.176117105413842"
"Slightly Expensive","2002","indirect migration background","Male","18","","",""
"Slightly Expensive","2002","indirect migration background","Female","15","","",""
"Too Expensive","2002","no migration background","Male","63","0.0126656448741408","0.00968826469131588","0.0156430250569658"
"Too Expensive","2002","no migration background","Female","64","0.010290723746499","0.00761946628444161","0.0129619812085564"
"Too Expensive","2002","direct migration background","Male","8","","",""
"Too Expensive","2002","direct migration background","Female","4","","",""
"Too Expensive","2002","indirect migration background","Male","1","","",""
"Too Expensive","2002","indirect migration background","Female","2","","",""
"Very Inexpensive","2003","no migration background","Male","","","",""
"Very Inexpensive","2003","no migration background","Female","","","",""
"Very Inexpensive","2003","direct migration background","Male","","","",""
"Very Inexpensive","2003","direct migration background","Female","","","",""
"Very Inexpensive","2003","indirect migration background","Male","","","",""
"Very Inexpensive","2003","indirect migration background","Female","","","",""
"Inexpensive","2003","no migration background","Male","","","",""
"Inexpensive","2003","no migration background","Female","","","",""
"Inexpensive","2003","direct migration background","Male","","","",""
"Inexpensive","2003","direct migration background","Female","","","",""
"Inexpensive","2003","indirect migration background","Male","","","",""
"Inexpensive","2003","indirect migration background","Female","","","",""
"Reasonable","2003","no migration background","Male","","","",""
"Reasonable","2003","no migration background","Female","","","",""
"Reasonable","2003","direct migration background","Male","","","",""
"Reasonable","2003","direct migration background","Female","","","",""
"Reasonable","2003","indirect migration background","Male","","","",""
"Reasonable","2003","indirect migration background","Female","","","",""
"Slightly Expensive","2003","no migration background","Male","","","",""
"Slightly Expensive","2003","no migration background","Female","","","",""
"Slightly Expensive","2003","direct migration background","Male","","","",""
"Slightly Expensive","2003","direct migration background","Female","","","",""
"Slightly Expensive","2003","indirect migration background","Male","","","",""
"Slightly Expensive","2003","indirect migration background","Female","","","",""
"Too Expensive","2003","no migration background","Male","","","",""
"Too Expensive","2003","no migration background","Female","","","",""
"Too Expensive","2003","direct migration background","Male","","","",""
"Too Expensive","2003","direct migration background","Female","","","",""
"Too Expensive","2003","indirect migration background","Male","","","",""
"Too Expensive","2003","indirect migration background","Female","","","",""
"Very Inexpensive","2004","no migration background","Male","","","",""
"Very Inexpensive","2004","no migration background","Female","","","",""
"Very Inexpensive","2004","direct migration background","Male","","","",""
"Very Inexpensive","2004","direct migration background","Female","","","",""
"Very Inexpensive","2004","indirect migration background","Male","","","",""
"Very Inexpensive","2004","indirect migration background","Female","","","",""
"Inexpensive","2004","no migration background","Male","","","",""
"Inexpensive","2004","no migration background","Female","","","",""
"Inexpensive","2004","direct migration background","Male","","","",""
"Inexpensive","2004","direct migration background","Female","","","",""
"Inexpensive","2004","indirect migration background","Male","","","",""
"Inexpensive","2004","indirect migration background","Female","","","",""
"Reasonable","2004","no migration background","Male","","","",""
"Reasonable","2004","no migration background","Female","","","",""
"Reasonable","2004","direct migration background","Male","","","",""
"Reasonable","2004","direct migration background","Female","","","",""
"Reasonable","2004","indirect migration background","Male","","","",""
"Reasonable","2004","indirect migration background","Female","","","",""
"Slightly Expensive","2004","no migration background","Male","","","",""
"Slightly Expensive","2004","no migration background","Female","","","",""
"Slightly Expensive","2004","direct migration background","Male","","","",""
"Slightly Expensive","2004","direct migration background","Female","","","",""
"Slightly Expensive","2004","indirect migration background","Male","","","",""
"Slightly Expensive","2004","indirect migration background","Female","","","",""
"Too Expensive","2004","no migration background","Male","","","",""
"Too Expensive","2004","no migration background","Female","","","",""
"Too Expensive","2004","direct migration background","Male","","","",""
"Too Expensive","2004","direct migration background","Female","","","",""
"Too Expensive","2004","indirect migration background","Male","","","",""
"Too Expensive","2004","indirect migration background","Female","","","",""
"Very Inexpensive","2005","no migration background","Male","507","0.102441859730162","0.0939097247596489","0.110973994700675"
"Very Inexpensive","2005","no migration background","Female","514","0.105400420058859","0.096883955610369","0.113916884507348"
"Very Inexpensive","2005","direct migration background","Male","40","0.123755715018394","0.0906462987693067","0.156865131267482"
"Very Inexpensive","2005","direct migration background","Female","41","0.0911623706050123","0.0638928714412867","0.118431869768738"
"Very Inexpensive","2005","indirect migration background","Male","12","","",""
"Very Inexpensive","2005","indirect migration background","Female","12","","",""
"Inexpensive","2005","no migration background","Male","1449","0.310970517915436","0.297945863593749","0.323995172237123"
"Inexpensive","2005","no migration background","Female","1489","0.305205712689351","0.292434025570824","0.317977399807878"
"Inexpensive","2005","direct migration background","Male","103","0.251534142076723","0.20790860756152","0.295159676591927"
"Inexpensive","2005","direct migration background","Female","111","0.241594276512068","0.20104152484726","0.282147028176876"
"Inexpensive","2005","indirect migration background","Male","38","0.258641297348096","0.188331137249481","0.328951457446712"
"Inexpensive","2005","indirect migration background","Female","47","0.302121639513104","0.227639448164201","0.376603830862008"
"Reasonable","2005","no migration background","Male","2447","0.499693783481323","0.485624965275589","0.513762601687057"
"Reasonable","2005","no migration background","Female","2488","0.49439901044755","0.480532519385334","0.508265501509766"
"Reasonable","2005","direct migration background","Male","187","0.513744239992869","0.463491221289992","0.563997258695745"
"Reasonable","2005","direct migration background","Female","233","0.578897372154994","0.532121599354225","0.625673144955762"
"Reasonable","2005","indirect migration background","Male","80","0.567045243854283","0.487487021573389","0.646603466135177"
"Reasonable","2005","indirect migration background","Female","71","0.424422171853027","0.34425017091406","0.504594172791995"
"Slightly Expensive","2005","no migration background","Male","387","0.0747117274388664","0.0673136203616229","0.0821098345161099"
"Slightly Expensive","2005","no migration background","Female","436","0.0817417990853798","0.0741432910709039","0.0893403070998558"
"Slightly Expensive","2005","direct migration background","Male","42","0.100896678469997","0.0706136344067501","0.131179722533245"
"Slightly Expensive","2005","direct migration background","Female","35","0.0794681039011542","0.0538443914167101","0.105091816385598"
"Slightly Expensive","2005","indirect migration background","Male","18","","",""
"Slightly Expensive","2005","indirect migration background","Female","13","","",""
"Too Expensive","2005","no migration background","Male","62","0.012182111434213","0.00909546118409549","0.0152687616843304"
"Too Expensive","2005","no migration background","Female","67","0.0132530577188607","0.0100814113294156","0.0164247041083058"
"Too Expensive","2005","direct migration background","Male","8","","",""
"Too Expensive","2005","direct migration background","Female","8","","",""
"Too Expensive","2005","indirect migration background","Male","1","","",""
"Too Expensive","2005","indirect migration background","Female","3","","",""
"Very Inexpensive","2006","no migration background","Male","583","0.108274006269148","0.099935286065353","0.116612726472942"
"Very Inexpensive","2006","no migration background","Female","599","0.109762653744076","0.101478000545607","0.118047306942545"
"Very Inexpensive","2006","direct migration background","Male","36","0.118464559076185","0.0864741961386865","0.150454922013684"
"Very Inexpensive","2006","direct migration background","Female","47","0.0883833316174662","0.0616473917542872","0.115119271480645"
"Very Inexpensive","2006","indirect migration background","Male","18","","",""
"Very Inexpensive","2006","indirect migration background","Female","19","","",""
"Inexpensive","2006","no migration background","Male","1590","0.308002841890961","0.295613418270675","0.320392265511246"
"Inexpensive","2006","no migration background","Female","1600","0.297471282272236","0.285355577197226","0.309586987347247"
"Inexpensive","2006","direct migration background","Male","117","0.29446452754641","0.249343292651654","0.339585762441166"
"Inexpensive","2006","direct migration background","Female","105","0.271075791185024","0.229206973528875","0.312944608841174"
"Inexpensive","2006","indirect migration background","Male","32","0.219717281194011","0.15555996296866","0.283874599419361"
"Inexpensive","2006","indirect migration background","Female","39","0.166627516453633","0.108522652781639","0.224732380125627"
"Reasonable","2006","no migration background","Male","2597","0.478487687995701","0.465081995537872","0.491893380453529"
"Reasonable","2006","no migration background","Female","2693","0.486337040031811","0.473090516114162","0.49958356394946"
"Reasonable","2006","direct migration background","Male","190","0.466679258191033","0.417292724621009","0.516065791761058"
"Reasonable","2006","direct migration background","Female","228","0.501334376386401","0.454239615023144","0.548429137749658"
"Reasonable","2006","indirect migration background","Male","88","0.5418928069586","0.464690843050731","0.619094770866468"
"Reasonable","2006","indirect migration background","Female","76","0.480928176248706","0.403021731453505","0.558834621043906"
"Slightly Expensive","2006","no migration background","Male","493","0.0926717482293671","0.0848899945400929","0.100453501918641"
"Slightly Expensive","2006","no migration background","Female","499","0.0925712421974705","0.0848898764519853","0.100252607942956"
"Slightly Expensive","2006","direct migration background","Male","49","0.120391655186371","0.0881774129099175","0.152605897462826"
"Slightly Expensive","2006","direct migration background","Female","52","0.138744433741454","0.106184917166661","0.171303950316248"
"Slightly Expensive","2006","indirect migration background","Male","19","","",""
"Slightly Expensive","2006","indirect migration background","Female","22","","",""
"Too Expensive","2006","no migration background","Male","71","0.0125637156148238","0.00957465188361105","0.0155527793460366"
"Too Expensive","2006","no migration background","Female","78","0.0138577817544064","0.0107595723775394","0.0169559911312734"
"Too Expensive","2006","direct migration background","Male","","","",""
"Too Expensive","2006","direct migration background","Female","1","","",""
"Too Expensive","2006","indirect migration background","Male","3","","",""
"Too Expensive","2006","indirect migration background","Female","2","","",""
"Very Inexpensive","2007","no migration background","Male","534","0.103815465745909","0.0953625605509157","0.112268370940903"
"Very Inexpensive","2007","no migration background","Female","532","0.0991985465780137","0.0910152934768605","0.107381799679167"
"Very Inexpensive","2007","direct migration background","Male","27","","",""
"Very Inexpensive","2007","direct migration background","Female","33","0.0699234010731012","0.0448378602494034","0.0950089418967991"
"Very Inexpensive","2007","indirect migration background","Male","10","","",""
"Very Inexpensive","2007","indirect migration background","Female","12","","",""
"Inexpensive","2007","no migration background","Male","1502","0.308138952951232","0.295343402059652","0.320934503842812"
"Inexpensive","2007","no migration background","Female","1513","0.29488545476973","0.282402560197242","0.307368349342219"
"Inexpensive","2007","direct migration background","Male","104","0.303779210067639","0.255530256846999","0.35202816328828"
"Inexpensive","2007","direct migration background","Female","115","0.292818746992564","0.248055905605385","0.337581588379742"
"Inexpensive","2007","indirect migration background","Male","35","0.245208910401418","0.177914379374534","0.312503441428303"
"Inexpensive","2007","indirect migration background","Female","38","0.305318065528028","0.231121041438772","0.379515089617284"
"Reasonable","2007","no migration background","Male","2482","0.492187490134941","0.478332914414226","0.506042065855657"
"Reasonable","2007","no migration background","Female","2555","0.504802203209467","0.491115187590795","0.51848921882814"
"Reasonable","2007","direct migration background","Male","175","0.498308986828576","0.445852053464643","0.55076592019251"
"Reasonable","2007","direct migration background","Female","198","0.497324004922072","0.448140823019452","0.546507186824693"
"Reasonable","2007","indirect migration background","Male","87","0.560011313325888","0.482365611464035","0.637657015187741"
"Reasonable","2007","indirect migration background","Female","79","0.490594324465877","0.410054554876118","0.571134094055636"
"Slightly Expensive","2007","no migration background","Male","423","0.0845006225048356","0.0767927374744022","0.0922085075352691"
"Slightly Expensive","2007","no migration background","Female","457","0.0880131903051083","0.0802573840708919","0.0957689965393247"
"Slightly Expensive","2007","direct migration background","Male","33","0.0882866860861914","0.0585212579443497","0.118052114228033"
"Slightly Expensive","2007","direct migration background","Female","41","0.11339134975978","0.0822018232162633","0.144580876303296"
"Slightly Expensive","2007","indirect migration background","Male","22","","",""
"Slightly Expensive","2007","indirect migration background","Female","14","","",""
"Too Expensive","2007","no migration background","Male","61","0.0113574686630815","0.00842092362633893","0.0142940136998241"
"Too Expensive","2007","no migration background","Female","69","0.0131006051376804","0.00998787901873608","0.0162133312566247"
"Too Expensive","2007","direct migration background","Male","10","","",""
"Too Expensive","2007","direct migration background","Female","10","","",""
"Too Expensive","2007","indirect migration background","Male","3","","",""
"Too Expensive","2007","indirect migration background","Female","5","","",""
"Very Inexpensive","2008","no migration background","Male","562","0.121399075535143","0.112128023197737","0.130670127872548"
"Very Inexpensive","2008","no migration background","Female","553","0.114487271271028","0.105548427747299","0.123426114794757"
"Very Inexpensive","2008","direct migration background","Male","23","","",""
"Very Inexpensive","2008","direct migration background","Female","23","","",""
"Very Inexpensive","2008","indirect migration background","Male","13","","",""
"Very Inexpensive","2008","indirect migration background","Female","11","","",""
"Inexpensive","2008","no migration background","Male","1353","0.277453579740286","0.264743345388185","0.290163814092387"
"Inexpensive","2008","no migration background","Female","1369","0.275096036913915","0.262559207037095","0.287632866790736"
"Inexpensive","2008","direct migration background","Male","86","0.266293351030122","0.218088780421777","0.314497921638467"
"Inexpensive","2008","direct migration background","Female","104","0.256399453613129","0.212087380071639","0.300711527154619"
"Inexpensive","2008","indirect migration background","Male","43","0.209510877272562","0.147226747079266","0.271795007465859"
"Inexpensive","2008","indirect migration background","Female","48","0.220209864841062","0.155799348236085","0.28462038144604"
"Reasonable","2008","no migration background","Male","2398","0.498562622928626","0.484368984921637","0.512756260935614"
"Reasonable","2008","no migration background","Female","2463","0.503952258585371","0.489915663730234","0.517988853440508"
"Reasonable","2008","direct migration background","Male","169","0.486695349237771","0.432187000281683","0.541203698193858"
