"hlf0094","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Slightly Expensive","1986","1-pers.-HH","Urban Area","12","","",""
"Slightly Expensive","1986","1-pers.-HH","Rural Area","8","","",""
"Slightly Expensive","1986","(Married) couple without C. ","Urban Area","57","0.07638733773761","0.0561536649464661","0.096621010528754"
"Slightly Expensive","1986","(Married) couple without C. ","Rural Area","16","","",""
"Slightly Expensive","1986","Single parent ","Urban Area","12","","",""
"Slightly Expensive","1986","Single parent ","Rural Area","5","","",""
"Slightly Expensive","1986","Couple + C. LE 16 ","Urban Area","70","0.108135257774456","0.0827077416905841","0.133562773858328"
"Slightly Expensive","1986","Couple + C. LE 16 ","Rural Area","32","0.133781756219173","0.0894977123804648","0.178065800057882"
"Slightly Expensive","1986","Couple + C. GT 16 ","Urban Area","69","0.0790115594942731","0.0609405000195275","0.0970826189690187"
"Slightly Expensive","1986","Couple + C. GT 16 ","Rural Area","37","0.116050360897509","0.0815462291636756","0.150554492631342"
"Slightly Expensive","1986","Couple + C. LE and GT 16","Urban Area","61","0.131459032219564","0.09981430143558","0.163103763003548"
"Slightly Expensive","1986","Couple + C. LE and GT 16","Rural Area","14","","",""
"Too Expensive","1986","1-pers.-HH","Urban Area","3","","",""
"Too Expensive","1986","1-pers.-HH","Rural Area","2","","",""
"Too Expensive","1986","(Married) couple without C. ","Urban Area","12","","",""
"Too Expensive","1986","(Married) couple without C. ","Rural Area","6","","",""
"Too Expensive","1986","Single parent ","Urban Area","2","","",""
"Too Expensive","1986","Single parent ","Rural Area","","","",""
"Too Expensive","1986","Couple + C. LE 16 ","Urban Area","14","","",""
"Too Expensive","1986","Couple + C. LE 16 ","Rural Area","14","","",""
"Too Expensive","1986","Couple + C. GT 16 ","Urban Area","23","","",""
"Too Expensive","1986","Couple + C. GT 16 ","Rural Area","17","","",""
"Too Expensive","1986","Couple + C. LE and GT 16","Urban Area","13","","",""
"Too Expensive","1986","Couple + C. LE and GT 16","Rural Area","6","","",""
"Very Inexpensive","1987","1-pers.-HH","Urban Area","35","0.201087535945937","0.14065832641448","0.261516745477393"
"Very Inexpensive","1987","1-pers.-HH","Rural Area","15","","",""
"Very Inexpensive","1987","(Married) couple without C. ","Urban Area","127","0.184925897612146","0.156041336655393","0.213810458568898"
"Very Inexpensive","1987","(Married) couple without C. ","Rural Area","54","0.235329792823892","0.180743997849088","0.289915587798696"
"Very Inexpensive","1987","Single parent ","Urban Area","24","","",""
"Very Inexpensive","1987","Single parent ","Rural Area","15","","",""
"Very Inexpensive","1987","Couple + C. LE 16 ","Urban Area","75","0.132955229959365","0.105082202835756","0.160828257082974"
"Very Inexpensive","1987","Couple + C. LE 16 ","Rural Area","26","","",""
"Very Inexpensive","1987","Couple + C. GT 16 ","Urban Area","163","0.182388143776111","0.157088846083829","0.207687441468394"
"Very Inexpensive","1987","Couple + C. GT 16 ","Rural Area","65","0.174064752615416","0.13405489901545","0.214074606215381"
"Very Inexpensive","1987","Couple + C. LE and GT 16","Urban Area","47","0.134820859249434","0.100526936232954","0.169114782265914"
"Very Inexpensive","1987","Couple + C. LE and GT 16","Rural Area","42","0.211278319512829","0.153386024867442","0.269170614158215"
"Inexpensive","1987","1-pers.-HH","Urban Area","67","0.403967984785618","0.329988209698814","0.477947759872422"
"Inexpensive","1987","1-pers.-HH","Rural Area","17","","",""
"Inexpensive","1987","(Married) couple without C. ","Urban Area","271","0.400368229554356","0.363914625078425","0.436821834030286"
"Inexpensive","1987","(Married) couple without C. ","Rural Area","92","0.406476856682442","0.343273398793563","0.469680314571321"
"Inexpensive","1987","Single parent ","Urban Area","50","0.359256577869345","0.277717327757822","0.440795827980868"
"Inexpensive","1987","Single parent ","Rural Area","8","","",""
"Inexpensive","1987","Couple + C. LE 16 ","Urban Area","166","0.312315430980017","0.274270042406198","0.350360819553836"
"Inexpensive","1987","Couple + C. LE 16 ","Rural Area","56","0.269074525834767","0.209236162800217","0.328912888869317"
"Inexpensive","1987","Couple + C. GT 16 ","Urban Area","336","0.367682944057053","0.336093588665448","0.399272299448657"
"Inexpensive","1987","Couple + C. GT 16 ","Rural Area","136","0.396198259354675","0.344587291262862","0.447809227446489"
"Inexpensive","1987","Couple + C. LE and GT 16","Urban Area","126","0.34343556259221","0.295754391550701","0.391116733633719"
"Inexpensive","1987","Couple + C. LE and GT 16","Rural Area","44","0.204329767866169","0.147147182972758","0.261512352759581"
"Reasonable","1987","1-pers.-HH","Urban Area","51","0.308107495349423","0.238496926396631","0.377718064302215"
"Reasonable","1987","1-pers.-HH","Rural Area","16","","",""
"Reasonable","1987","(Married) couple without C. ","Urban Area","228","0.334731586554461","0.299622853655518","0.369840319453405"
"Reasonable","1987","(Married) couple without C. ","Rural Area","74","0.305885628258635","0.246593211415388","0.365178045101882"
"Reasonable","1987","Single parent ","Urban Area","53","0.428819647299133","0.344709917402106","0.51292937719616"
"Reasonable","1987","Single parent ","Rural Area","37","0.537875208295188","0.417594349351683","0.658156067238693"
"Reasonable","1987","Couple + C. LE 16 ","Urban Area","229","0.384236808651098","0.344305181382579","0.424168435919616"
"Reasonable","1987","Couple + C. LE 16 ","Rural Area","102","0.50058272110343","0.433118024323374","0.568047417883486"
"Reasonable","1987","Couple + C. GT 16 ","Urban Area","293","0.332898397429368","0.302024716070712","0.363772078788024"
"Reasonable","1987","Couple + C. GT 16 ","Rural Area","100","0.323161195951215","0.273810785221048","0.372511606681383"
"Reasonable","1987","Couple + C. LE and GT 16","Urban Area","163","0.410311532401016","0.360919854244298","0.459703210557735"
"Reasonable","1987","Couple + C. LE and GT 16","Rural Area","87","0.492327475701161","0.421426816358034","0.563228135044287"
"Slightly Expensive","1987","1-pers.-HH","Urban Area","10","","",""
"Slightly Expensive","1987","1-pers.-HH","Rural Area","7","","",""
"Slightly Expensive","1987","(Married) couple without C. ","Urban Area","54","0.0630755528872777","0.0449891927479045","0.0811619130266509"
"Slightly Expensive","1987","(Married) couple without C. ","Rural Area","8","","",""
"Slightly Expensive","1987","Single parent ","Urban Area","6","","",""
"Slightly Expensive","1987","Single parent ","Rural Area","6","","",""
"Slightly Expensive","1987","Couple + C. LE 16 ","Urban Area","76","0.125870820954514","0.0986399830902242","0.153101658818803"
"Slightly Expensive","1987","Couple + C. LE 16 ","Rural Area","24","","",""
"Slightly Expensive","1987","Couple + C. GT 16 ","Urban Area","78","0.0833005147640384","0.0651965410785293","0.101404488449548"
"Slightly Expensive","1987","Couple + C. GT 16 ","Rural Area","24","","",""
"Slightly Expensive","1987","Couple + C. LE and GT 16","Urban Area","39","0.0961448269359187","0.06654439910582","0.125745254766017"
"Slightly Expensive","1987","Couple + C. LE and GT 16","Rural Area","18","","",""
"Too Expensive","1987","1-pers.-HH","Urban Area","6","","",""
"Too Expensive","1987","1-pers.-HH","Rural Area","","","",""
"Too Expensive","1987","(Married) couple without C. ","Urban Area","14","","",""
"Too Expensive","1987","(Married) couple without C. ","Rural Area","4","","",""
"Too Expensive","1987","Single parent ","Urban Area","","","",""
"Too Expensive","1987","Single parent ","Rural Area","","","",""
"Too Expensive","1987","Couple + C. LE 16 ","Urban Area","24","","",""
"Too Expensive","1987","Couple + C. LE 16 ","Rural Area","3","","",""
"Too Expensive","1987","Couple + C. GT 16 ","Urban Area","25","","",""
"Too Expensive","1987","Couple + C. GT 16 ","Rural Area","20","","",""
"Too Expensive","1987","Couple + C. LE and GT 16","Urban Area","6","","",""
"Too Expensive","1987","Couple + C. LE and GT 16","Rural Area","","","",""
"Very Inexpensive","1988","1-pers.-HH","Urban Area","28","","",""
"Very Inexpensive","1988","1-pers.-HH","Rural Area","13","","",""
"Very Inexpensive","1988","(Married) couple without C. ","Urban Area","115","0.172038247591775","0.143157142028738","0.200919353154812"
"Very Inexpensive","1988","(Married) couple without C. ","Rural Area","48","0.232801124271788","0.176310629750126","0.28929161879345"
"Very Inexpensive","1988","Single parent ","Urban Area","25","","",""
"Very Inexpensive","1988","Single parent ","Rural Area","10","","",""
"Very Inexpensive","1988","Couple + C. LE 16 ","Urban Area","71","0.129746957560386","0.102088501837159","0.157405413283613"
"Very Inexpensive","1988","Couple + C. LE 16 ","Rural Area","26","","",""
"Very Inexpensive","1988","Couple + C. GT 16 ","Urban Area","227","0.252989670849283","0.225287281981394","0.280692059717173"
"Very Inexpensive","1988","Couple + C. GT 16 ","Rural Area","60","0.176389647501205","0.134628680498799","0.21815061450361"
"Very Inexpensive","1988","Couple + C. LE and GT 16","Urban Area","51","0.187662933246552","0.142648005750001","0.232677860743103"
"Very Inexpensive","1988","Couple + C. LE and GT 16","Rural Area","17","","",""
"Inexpensive","1988","1-pers.-HH","Urban Area","62","0.380386619657231","0.306755252350541","0.454017986963922"
"Inexpensive","1988","1-pers.-HH","Rural Area","23","","",""
"Inexpensive","1988","(Married) couple without C. ","Urban Area","263","0.39701433919368","0.359572880519474","0.434455797867886"
"Inexpensive","1988","(Married) couple without C. ","Rural Area","79","0.361617578994178","0.297394061511394","0.425841096476962"
"Inexpensive","1988","Single parent ","Urban Area","40","0.311907421330954","0.231962748984258","0.391852093677649"
"Inexpensive","1988","Single parent ","Rural Area","18","","",""
"Inexpensive","1988","Couple + C. LE 16 ","Urban Area","168","0.299903406852414","0.26218735333093","0.337619460373899"
"Inexpensive","1988","Couple + C. LE 16 ","Rural Area","56","0.289428525676073","0.22689009817494","0.351966953177206"
"Inexpensive","1988","Couple + C. GT 16 ","Urban Area","323","0.331551707839496","0.301552342532566","0.361551073146426"
"Inexpensive","1988","Couple + C. GT 16 ","Rural Area","127","0.393666352715414","0.340136865296605","0.447195840134222"
"Inexpensive","1988","Couple + C. LE and GT 16","Urban Area","97","0.35990317985896","0.304566277271835","0.415240082446086"
"Inexpensive","1988","Couple + C. LE and GT 16","Rural Area","57","0.362321657821729","0.287842273036542","0.436801042606917"
"Reasonable","1988","1-pers.-HH","Urban Area","58","0.369426193351525","0.296224410051001","0.442627976652049"
"Reasonable","1988","1-pers.-HH","Rural Area","16","","",""
"Reasonable","1988","(Married) couple without C. ","Urban Area","212","0.336878491246592","0.300710085140966","0.373046897352218"
"Reasonable","1988","(Married) couple without C. ","Rural Area","82","0.379924733128266","0.315046375247085","0.444803091009446"
"Reasonable","1988","Single parent ","Urban Area","50","0.388894089839815","0.304768688456895","0.473019491222736"
"Reasonable","1988","Single parent ","Rural Area","39","0.523978115408673","0.407809463219474","0.640146767597872"
"Reasonable","1988","Couple + C. LE 16 ","Urban Area","256","0.447541026356803","0.406612792484029","0.488469260229577"
"Reasonable","1988","Couple + C. LE 16 ","Rural Area","94","0.446575119078079","0.378018560630791","0.515131677525367"
"Reasonable","1988","Couple + C. GT 16 ","Urban Area","330","0.341653043696014","0.311431086517292","0.371875000874736"
"Reasonable","1988","Couple + C. GT 16 ","Rural Area","110","0.355138888942275","0.302705815981047","0.407571961903502"
"Reasonable","1988","Couple + C. LE and GT 16","Urban Area","116","0.38212666743125","0.32610544661198","0.43814788825052"
"Reasonable","1988","Couple + C. LE and GT 16","Rural Area","73","0.471731533585048","0.394381074163415","0.54908199300668"
"Slightly Expensive","1988","1-pers.-HH","Urban Area","12","","",""
"Slightly Expensive","1988","1-pers.-HH","Rural Area","1","","",""
"Slightly Expensive","1988","(Married) couple without C. ","Urban Area","54","0.0781065527543704","0.0575722353546924","0.0986408701540484"
"Slightly Expensive","1988","(Married) couple without C. ","Rural Area","4","","",""
"Slightly Expensive","1988","Single parent ","Urban Area","14","","",""
"Slightly Expensive","1988","Single parent ","Rural Area","4","","",""
"Slightly Expensive","1988","Couple + C. LE 16 ","Urban Area","54","0.0911930375120513","0.0674971365952288","0.114888938428874"
"Slightly Expensive","1988","Couple + C. LE 16 ","Rural Area","24","","",""
"Slightly Expensive","1988","Couple + C. GT 16 ","Urban Area","61","0.0672671944152349","0.0513053598255572","0.0832290290049125"
"Slightly Expensive","1988","Couple + C. GT 16 ","Rural Area","19","","",""
"Slightly Expensive","1988","Couple + C. LE and GT 16","Urban Area","25","","",""
"Slightly Expensive","1988","Couple + C. LE and GT 16","Rural Area","7","","",""
"Too Expensive","1988","1-pers.-HH","Urban Area","7","","",""
"Too Expensive","1988","1-pers.-HH","Rural Area","1","","",""
"Too Expensive","1988","(Married) couple without C. ","Urban Area","12","","",""
"Too Expensive","1988","(Married) couple without C. ","Rural Area","2","","",""
"Too Expensive","1988","Single parent ","Urban Area","","","",""
"Too Expensive","1988","Single parent ","Rural Area","","","",""
"Too Expensive","1988","Couple + C. LE 16 ","Urban Area","18","","",""
"Too Expensive","1988","Couple + C. LE 16 ","Rural Area","2","","",""
"Too Expensive","1988","Couple + C. GT 16 ","Urban Area","5","","",""
"Too Expensive","1988","Couple + C. GT 16 ","Rural Area","4","","",""
"Too Expensive","1988","Couple + C. LE and GT 16","Urban Area","","","",""
"Too Expensive","1988","Couple + C. LE and GT 16","Rural Area","6","","",""
"Very Inexpensive","1989","1-pers.-HH","Urban Area","41","0.232901861245772","0.169175857781969","0.296627864709574"
"Very Inexpensive","1989","1-pers.-HH","Rural Area","13","","",""
"Very Inexpensive","1989","(Married) couple without C. ","Urban Area","155","0.240004619352538","0.206864579353168","0.273144659351908"
"Very Inexpensive","1989","(Married) couple without C. ","Rural Area","72","0.331240653451433","0.269605166626003","0.392876140276863"
"Very Inexpensive","1989","Single parent ","Urban Area","23","","",""
"Very Inexpensive","1989","Single parent ","Rural Area","8","","",""
"Very Inexpensive","1989","Couple + C. LE 16 ","Urban Area","87","0.161519527964279","0.130763819122577","0.192275236805982"
"Very Inexpensive","1989","Couple + C. LE 16 ","Rural Area","20","","",""
"Very Inexpensive","1989","Couple + C. GT 16 ","Urban Area","195","0.212788498347042","0.186776266104687","0.238800730589397"
"Very Inexpensive","1989","Couple + C. GT 16 ","Rural Area","85","0.247799845329601","0.201359410886413","0.294240279772789"
"Very Inexpensive","1989","Couple + C. LE and GT 16","Urban Area","38","0.174350600748628","0.128926090594025","0.21977511090323"
"Very Inexpensive","1989","Couple + C. LE and GT 16","Rural Area","30","0.220250143996458","0.150343740577273","0.290156547415644"
"Inexpensive","1989","1-pers.-HH","Urban Area","68","0.390971855633047","0.317402632877884","0.46454107838821"
"Inexpensive","1989","1-pers.-HH","Rural Area","17","","",""
"Inexpensive","1989","(Married) couple without C. ","Urban Area","247","0.398298806814844","0.360312008521375","0.436285605108314"
"Inexpensive","1989","(Married) couple without C. ","Rural Area","73","0.336288104372377","0.274419597463778","0.398156611280977"
"Inexpensive","1989","Single parent ","Urban Area","59","0.409490445678304","0.326845939724199","0.492134951632409"
"Inexpensive","1989","Single parent ","Rural Area","29","","",""
"Inexpensive","1989","Couple + C. LE 16 ","Urban Area","155","0.289809347600497","0.251894403783706","0.327724291417288"
"Inexpensive","1989","Couple + C. LE 16 ","Rural Area","54","0.28052214499297","0.216131973927946","0.344912316057994"
"Inexpensive","1989","Couple + C. GT 16 ","Urban Area","380","0.397666949336025","0.366561539461475","0.428772359210576"
"Inexpensive","1989","Couple + C. GT 16 ","Rural Area","136","0.410625986537572","0.357708676933988","0.463543296141156"
"Inexpensive","1989","Couple + C. LE and GT 16","Urban Area","109","0.377591587280104","0.319551296990491","0.435631877569717"
"Inexpensive","1989","Couple + C. LE and GT 16","Rural Area","46","0.361761191464366","0.280705447073844","0.442816935854889"
"Reasonable","1989","1-pers.-HH","Urban Area","51","0.319288740457412","0.249001254836525","0.3895762260783"
"Reasonable","1989","1-pers.-HH","Rural Area","17","","",""
"Reasonable","1989","(Married) couple without C. ","Urban Area","191","0.295026702822749","0.259638806347928","0.33041459929757"
"Reasonable","1989","(Married) couple without C. ","Rural Area","65","0.277716604386899","0.219065145295676","0.336368063478122"
"Reasonable","1989","Single parent ","Urban Area","49","0.400501305561983","0.318149196562119","0.482853414561847"
"Reasonable","1989","Single parent ","Rural Area","20","","",""
"Reasonable","1989","Couple + C. LE 16 ","Urban Area","219","0.384455522086033","0.343800002325177","0.425111041846889"
"Reasonable","1989","Couple + C. LE 16 ","Rural Area","89","0.506000706373311","0.434342486828728","0.577658925917893"
"Reasonable","1989","Couple + C. GT 16 ","Urban Area","316","0.327052859867426","0.297236317203746","0.356869402531105"
"Reasonable","1989","Couple + C. GT 16 ","Rural Area","95","0.28968520799203","0.240891071311804","0.338479344672256"
"Reasonable","1989","Couple + C. LE and GT 16","Urban Area","98","0.347318014667599","0.290315349468817","0.404320679866382"
"Reasonable","1989","Couple + C. LE and GT 16","Rural Area","40","0.282473551461061","0.206530322434299","0.358416780487824"
"Slightly Expensive","1989","1-pers.-HH","Urban Area","7","","",""
"Slightly Expensive","1989","1-pers.-HH","Rural Area","4","","",""
"Slightly Expensive","1989","(Married) couple without C. ","Urban Area","39","0.0574433817936017","0.0393878004944614","0.075498963092742"
"Slightly Expensive","1989","(Married) couple without C. ","Rural Area","14","","",""
"Slightly Expensive","1989","Single parent ","Urban Area","4","","",""
"Slightly Expensive","1989","Single parent ","Rural Area","3","","",""
"Slightly Expensive","1989","Couple + C. LE 16 ","Urban Area","77","0.142703824745189","0.11347239915868","0.171935250331698"
"Slightly Expensive","1989","Couple + C. LE 16 ","Rural Area","14","","",""
"Slightly Expensive","1989","Couple + C. GT 16 ","Urban Area","57","0.0601259323843836","0.0450173548334997","0.0752345099352675"
"Slightly Expensive","1989","Couple + C. GT 16 ","Rural Area","16","","",""
"Slightly Expensive","1989","Couple + C. LE and GT 16","Urban Area","17","","",""
"Slightly Expensive","1989","Couple + C. LE and GT 16","Rural Area","15","","",""
"Too Expensive","1989","1-pers.-HH","Urban Area","2","","",""
"Too Expensive","1989","1-pers.-HH","Rural Area","","","",""
"Too Expensive","1989","(Married) couple without C. ","Urban Area","6","","",""
"Too Expensive","1989","(Married) couple without C. ","Rural Area","","","",""
"Too Expensive","1989","Single parent ","Urban Area","1","","",""
"Too Expensive","1989","Single parent ","Rural Area","2","","",""
"Too Expensive","1989","Couple + C. LE 16 ","Urban Area","12","","",""
"Too Expensive","1989","Couple + C. LE 16 ","Rural Area","10","","",""
"Too Expensive","1989","Couple + C. GT 16 ","Urban Area","3","","",""
"Too Expensive","1989","Couple + C. GT 16 ","Rural Area","","","",""
"Too Expensive","1989","Couple + C. LE and GT 16","Urban Area","6","","",""
"Too Expensive","1989","Couple + C. LE and GT 16","Rural Area","4","","",""
"Very Inexpensive","1990","1-pers.-HH","Urban Area","26","","",""
"Very Inexpensive","1990","1-pers.-HH","Rural Area","18","","",""
