"hlf0071_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"A little too small","1984","16-34 y.","middle vocational","442","0.186197294104395","0.169849265054843","0.202545323153947","2"
"A little too small","1984","16-34 y.","vocational + Abi","39","0.201487682517541","0.140098587986952","0.262876777048129","2"
"A little too small","1984","35-65 y.","in school","","","","","2"
"A little too small","1984","35-65 y.","inadequately","128","0.171006243773054","0.142993866335033","0.199018621211074","2"
"A little too small","1984","35-65 y.","general elemantary","220","0.0988802008803904","0.0845293213973144","0.113231080363466","2"
"A little too small","1984","35-65 y.","middle vocational","433","0.126282148738935","0.114317898903185","0.138246398574684","2"
"A little too small","1984","35-65 y.","higher vocational","53","0.143236735665618","0.107347420254554","0.179126051076682","2"
"A little too small","1984","66 and older","in school","","","","","2"
"A little too small","1984","66 and older","inadequately","3","","","","2"
"A little too small","1984","66 and older","middle vocational","34","0.0544339315824609","0.0359384789993574","0.0729293841655644","2"
"A little too small","1984","66 and older","vocational + Abi","","","","","2"
"A little too small","1984","16-34 y.","higher vocational","50","0.242027789900355","0.18423600305685","0.299819576743859","2"
"A little too small","1984","35-65 y.","vocational + Abi","18","","","","2"
"A little too small","1984","16-34 y.","higher education","64","0.241946312067354","0.188645756430788","0.295246867703919","2"
"Just right","1984","66 and older","higher vocational","69","0.834946226720696","0.755082232513916","0.914810220927476","3"
"Just right","1984","35-65 y.","higher education","356","0.737377522066961","0.698091734260486","0.776663309873435","3"
"Just right","1984","35-65 y.","in school","","","","","3"
"Just right","1984","35-65 y.","inadequately","491","0.695225359070204","0.660978513731522","0.729472204408887","3"
"Just right","1984","35-65 y.","general elemantary","1267","0.794535304727488","0.775110449742626","0.813960159712351","3"
"Just right","1984","35-65 y.","middle vocational","2260","0.778805355672301","0.763855718387354","0.793754992957249","3"
"Just right","1984","35-65 y.","vocational + Abi","90","0.749754783522427","0.67471602830693","0.824793538737925","3"
"Just right","1984","35-65 y.","higher vocational","263","0.716837071281515","0.67068024126187","0.762993901301159","3"
"Just right","1984","66 and older","in school","","","","","3"
"Just right","1984","66 and older","inadequately","9","","","","3"
"Just right","1984","66 and older","general elemantary","432","0.836301150157281","0.804468809548479","0.868133490766083","3"
"Just right","1984","66 and older","middle vocational","488","0.842019987584003","0.812286459516291","0.871753515651715","3"
"Just right","1984","66 and older","vocational + Abi","17","","","","3"
"Just right","1984","66 and older","higher education","51","0.84454907122138","0.754358455630489","0.934739686812272","3"
"Just right","1984","16-34 y.","in school","140","0.744707199692644","0.682213052266823","0.807201347118465","3"
"Just right","1984","16-34 y.","inadequately","182","0.616419205246735","0.562202220698806","0.670636189794663","3"
"Just right","1984","16-34 y.","general elemantary","881","0.722062252492211","0.697577895988455","0.746546608995966","3"
"Just right","1984","16-34 y.","middle vocational","1532","0.72541946580413","0.706676054789352","0.744162876818908","3"
"Just right","1984","16-34 y.","vocational + Abi","103","0.656158700818088","0.583462848533733","0.728854553102442","3"
"Just right","1984","16-34 y.","higher vocational","141","0.659964540288398","0.596045643810736","0.72388343676606","3"
"Just right","1984","16-34 y.","higher education","162","0.67753174967747","0.619357531295181","0.735705968059759","3"
"Much too big","1984","66 and older","higher vocational","1","","","","5"
"Much too big","1984","66 and older","higher education","2","","","","5"
"Much too big","1984","35-65 y.","higher education","7","","","","5"
"Much too big","1984","66 and older","in school","","","","","5"
"Much too big","1984","66 and older","inadequately","","","","","5"
"Much too big","1984","66 and older","general elemantary","7","","","","5"
"Much too big","1984","66 and older","middle vocational","6","","","","5"
"Much too big","1984","66 and older","vocational + Abi","","","","","5"
"Much too big","1984","16-34 y.","in school","1","","","","5"
"Much too big","1984","16-34 y.","inadequately","","","","","5"
"Much too big","1984","16-34 y.","general elemantary","4","","","","5"
"Much too big","1984","16-34 y.","middle vocational","20","","","","5"
"Much too big","1984","16-34 y.","vocational + Abi","1","","","","5"
"Much too big","1984","16-34 y.","higher vocational","","","","","5"
"Much too big","1984","16-34 y.","higher education","2","","","","5"
"Much too big","1984","35-65 y.","in school","","","","","5"
"Much too big","1984","35-65 y.","inadequately","2","","","","5"
"Much too big","1984","35-65 y.","general elemantary","11","","","","5"
"Much too big","1984","35-65 y.","middle vocational","19","","","","5"
"Much too big","1984","35-65 y.","vocational + Abi","","","","","5"
"Much too big","1984","35-65 y.","higher vocational","9","","","","5"
"Much too small","1984","16-34 y.","in school","6","","","","1"
"Much too small","1984","16-34 y.","inadequately","39","0.113985403950331","0.0785519155132572","0.149418892387405","1"
"Much too small","1984","16-34 y.","general elemantary","85","0.0568964150748865","0.0442359471817824","0.0695568829679905","1"
"Much too small","1984","16-34 y.","middle vocational","98","0.0341304959166755","0.0265053232985022","0.0417556685348487","1"
"Much too small","1984","16-34 y.","vocational + Abi","9","","","","1"
"Much too small","1984","16-34 y.","higher vocational","9","","","","1"
"Much too small","1984","16-34 y.","higher education","14","","","","1"
"Much too small","1984","35-65 y.","in school","","","","","1"
"Much too small","1984","35-65 y.","inadequately","54","0.0752902047626133","0.0556592996464802","0.0949211098787464","1"
"Much too small","1984","35-65 y.","general elemantary","62","0.0210651210825298","0.0141612692459018","0.0279689729191579","1"
"Much too small","1984","35-65 y.","middle vocational","74","0.0200610347794474","0.0150108756116382","0.0251111939472567","1"
"Much too small","1984","35-65 y.","vocational + Abi","13","","","","1"
"Much too small","1984","35-65 y.","higher vocational","6","","","","1"
"Much too small","1984","35-65 y.","higher education","9","","","","1"
"Much too small","1984","66 and older","in school","","","","","1"
"Much too small","1984","66 and older","inadequately","","","","","1"
"Much too small","1984","66 and older","general elemantary","1","","","","1"
"Much too small","1984","66 and older","middle vocational","1","","","","1"
"Much too small","1984","66 and older","vocational + Abi","","","","","1"
"Much too small","1984","66 and older","higher vocational","","","","","1"
"Much too small","1984","66 and older","higher education","","","","","1"
"A little too big","1985","16-34 y.","inadequately","3","","","","4"
"A little too big","1985","16-34 y.","middle vocational","105","0.0589820981688662","0.0485066951074731","0.0694575012302594","4"
"A little too big","1985","16-34 y.","vocational + Abi","4","","","","4"
"A little too big","1985","16-34 y.","higher vocational","10","","","","4"
"A little too big","1985","35-65 y.","in school","","","","","4"
"A little too big","1985","35-65 y.","inadequately","11","","","","4"
"A little too big","1985","35-65 y.","general elemantary","86","0.07520517693334","0.0618458753369162","0.0885644785297637","4"
"A little too big","1985","35-65 y.","middle vocational","189","0.0804244946679632","0.0701969572786839","0.0906520320572424","4"
"A little too big","1985","35-65 y.","vocational + Abi","5","","","","4"
"A little too big","1985","66 and older","in school","","","","","4"
"A little too big","1985","66 and older","inadequately","1","","","","4"
"A little too big","1985","66 and older","higher vocational","7","","","","4"
"A little too big","1985","66 and older","higher education","7","","","","4"
"A little too big","1985","16-34 y.","in school","6","","","","4"
"A little too big","1985","35-65 y.","higher education","34","0.0885102317668951","0.0624973785732816","0.114523084960509","4"
"A little too big","1985","66 and older","middle vocational","44","0.0843949453058342","0.0605026030131101","0.108287287598558","4"
"A little too big","1985","16-34 y.","general elemantary","37","0.0453509824229518","0.0332459662233907","0.0574559986225129","4"
"A little too big","1985","66 and older","general elemantary","31","0.0761094631688932","0.0508393320081761","0.10137959432961","4"
"A little too big","1985","16-34 y.","higher education","16","","","","4"
"A little too big","1985","35-65 y.","higher vocational","32","0.0964818030582467","0.0652814127403425","0.127682193376151","4"
"A little too big","1985","66 and older","vocational + Abi","2","","","","4"
"A little too small","1985","66 and older","higher education","","","","","2"
"A little too small","1985","66 and older","higher vocational","3","","","","2"
"A little too small","1985","16-34 y.","in school","24","","","","2"
"A little too small","1985","35-65 y.","higher education","56","0.108441860562847","0.0799652256894713","0.136918495436222","2"
"A little too small","1985","66 and older","general elemantary","26","","","","2"
"A little too small","1985","16-34 y.","inadequately","67","0.197744541002762","0.147353763170562","0.248135318834963","2"
"A little too small","1985","16-34 y.","general elemantary","199","0.158763953004445","0.137502886346799","0.180025019662091","2"
"A little too small","1985","16-34 y.","middle vocational","362","0.16960395317768","0.152917181923864","0.186290724431495","2"
"A little too small","1985","16-34 y.","vocational + Abi","26","","","","2"
"A little too small","1985","35-65 y.","in school","","","","","2"
"A little too small","1985","35-65 y.","inadequately","112","0.217149594409323","0.183767146135633","0.250532042683012","2"
"A little too small","1985","35-65 y.","general elemantary","188","0.0872839837806952","0.0729860820914076","0.101581885469983","2"
"A little too small","1985","35-65 y.","middle vocational","363","0.118846986529528","0.106676639535506","0.131017333523549","2"
"A little too small","1985","35-65 y.","vocational + Abi","27","","","","2"
"A little too small","1985","35-65 y.","higher vocational","44","0.115289174595269","0.0815399495173152","0.149038399673223","2"
"A little too small","1985","66 and older","in school","","","","","2"
"A little too small","1985","66 and older","inadequately","1","","","","2"
"A little too small","1985","66 and older","middle vocational","27","","","","2"
"A little too small","1985","66 and older","vocational + Abi","","","","","2"
"A little too small","1985","16-34 y.","higher vocational","43","0.220088927247119","0.161938564898311","0.278239289595926","2"
"A little too small","1985","16-34 y.","higher education","62","0.245130313302315","0.19059426777162","0.299666358833009","2"
"Just right","1985","35-65 y.","in school","","","","","3"
"Just right","1985","66 and older","vocational + Abi","16","","","","3"
"Just right","1985","35-65 y.","inadequately","420","0.697535050483731","0.660345594278643","0.734724506688818","3"
"Just right","1985","35-65 y.","middle vocational","2077","0.774985492774264","0.759280589926036","0.790690395622492","3"
"Just right","1985","35-65 y.","higher vocational","256","0.752907531707797","0.70732804349544","0.798487019920154","3"
"Just right","1985","66 and older","general elemantary","356","0.845167512060807","0.810694411138813","0.879640612982802","3"
"Just right","1985","66 and older","higher education","46","0.820505147616515","0.719992495669237","0.921017799563793","3"
"Just right","1985","35-65 y.","general elemantary","1161","0.803978736930727","0.783868783542551","0.824088690318904","3"
"Just right","1985","35-65 y.","vocational + Abi","71","0.718537677987761","0.634112934797426","0.802962421178097","3"
"Just right","1985","35-65 y.","higher education","347","0.760406323652649","0.721315404008439","0.799497243296859","3"
"Just right","1985","66 and older","in school","","","","","3"
"Just right","1985","66 and older","inadequately","12","","","","3"
"Just right","1985","66 and older","higher vocational","69","0.875309536029828","0.802915873667422","0.947703198392233","3"
"Just right","1985","16-34 y.","in school","149","0.823282872765011","0.768467107608024","0.878098637921998","3"
"Just right","1985","16-34 y.","inadequately","154","0.702957960768738","0.645146212121919","0.760769709415556","3"
"Just right","1985","16-34 y.","general elemantary","810","0.740648219278619","0.715150533259635","0.766145905297603","3"
"Just right","1985","16-34 y.","middle vocational","1396","0.738637731757508","0.719101136446899","0.758174327068118","3"
"Just right","1985","16-34 y.","vocational + Abi","102","0.680512877885893","0.605391752399122","0.755634003372663","3"
"Just right","1985","16-34 y.","higher vocational","134","0.685123049809467","0.619932369994113","0.750313729624821","3"
"Just right","1985","16-34 y.","higher education","151","0.643877152818383","0.583168504069641","0.704585801567125","3"
"Just right","1985","66 and older","middle vocational","440","0.850537574535865","0.81989260568667","0.881182543385059","3"
"Much too big","1985","66 and older","higher vocational","1","","","","5"
"Much too big","1985","66 and older","higher education","2","","","","5"
"Much too big","1985","16-34 y.","in school","2","","","","5"
"Much too big","1985","16-34 y.","inadequately","1","","","","5"
"Much too big","1985","16-34 y.","general elemantary","5","","","","5"
"Much too big","1985","16-34 y.","middle vocational","9","","","","5"
"Much too big","1985","16-34 y.","vocational + Abi","1","","","","5"
"Much too big","1985","16-34 y.","higher vocational","1","","","","5"
"Much too big","1985","16-34 y.","higher education","3","","","","5"
"Much too big","1985","35-65 y.","in school","","","","","5"
"Much too big","1985","35-65 y.","inadequately","3","","","","5"
"Much too big","1985","35-65 y.","general elemantary","19","","","","5"
"Much too big","1985","35-65 y.","middle vocational","11","","","","5"
"Much too big","1985","35-65 y.","vocational + Abi","","","","","5"
"Much too big","1985","35-65 y.","higher vocational","5","","","","5"
"Much too big","1985","35-65 y.","higher education","2","","","","5"
"Much too big","1985","66 and older","middle vocational","8","","","","5"
"Much too big","1985","66 and older","vocational + Abi","","","","","5"
"Much too big","1985","66 and older","in school","","","","","5"
"Much too big","1985","66 and older","inadequately","","","","","5"
"Much too big","1985","66 and older","general elemantary","8","","","","5"
"Much too small","1985","16-34 y.","in school","5","","","","1"
"Much too small","1985","16-34 y.","inadequately","15","","","","1"
"Much too small","1985","16-34 y.","general elemantary","84","0.0500980355554515","0.0374069169898241","0.0627891541210789","1"
"Much too small","1985","16-34 y.","middle vocational","71","0.0290703701704108","0.021600193913413","0.0365405464274087","1"
"Much too small","1985","16-34 y.","vocational + Abi","15","","","","1"
"Much too small","1985","16-34 y.","higher vocational","7","","","","1"
"Much too small","1985","16-34 y.","higher education","7","","","","1"
"Much too small","1985","35-65 y.","in school","","","","","1"
"Much too small","1985","35-65 y.","inadequately","40","0.0648441055929466","0.0449063373711534","0.0847818738147397","1"
"Much too small","1985","35-65 y.","general elemantary","43","0.0172940441868893","0.010690193169033","0.0238978952047456","1"
"Much too small","1985","35-65 y.","middle vocational","76","0.0212599727099556","0.0158349915470205","0.0266849538728906","1"
"Much too small","1985","35-65 y.","vocational + Abi","6","","","","1"
"Much too small","1985","35-65 y.","higher vocational","7","","","","1"
"Much too small","1985","35-65 y.","higher education","19","","","","1"
"Much too small","1985","66 and older","in school","","","","","1"
"Much too small","1985","66 and older","inadequately","","","","","1"
"Much too small","1985","66 and older","general elemantary","2","","","","1"
"Much too small","1985","66 and older","middle vocational","1","","","","1"
"Much too small","1985","66 and older","vocational + Abi","","","","","1"
"Much too small","1985","66 and older","higher vocational","","","","","1"
"Much too small","1985","66 and older","higher education","1","","","","1"
"A little too big","1986","35-65 y.","in school","","","","","4"
"A little too big","1986","35-65 y.","higher education","7","","","","4"
"A little too big","1986","66 and older","in school","","","","","4"
"A little too big","1986","16-34 y.","in school","1","","","","4"
"A little too big","1986","16-34 y.","inadequately","2","","","","4"
"A little too big","1986","16-34 y.","middle vocational","26","","","","4"
"A little too big","1986","16-34 y.","vocational + Abi","3","","","","4"
"A little too big","1986","16-34 y.","higher vocational","2","","","","4"
"A little too big","1986","35-65 y.","inadequately","1","","","","4"
"A little too big","1986","35-65 y.","general elemantary","5","","","","4"
"A little too big","1986","35-65 y.","middle vocational","15","","","","4"
"A little too big","1986","35-65 y.","vocational + Abi","","","","","4"
"A little too big","1986","66 and older","inadequately","","","","","4"
"A little too big","1986","66 and older","general elemantary","2","","","","4"
"A little too big","1986","66 and older","middle vocational","","","","","4"
"A little too big","1986","66 and older","higher vocational","","","","","4"
"A little too big","1986","66 and older","higher education","","","","","4"
"A little too big","1986","16-34 y.","general elemantary","3","","","","4"
"A little too big","1986","16-34 y.","higher education","4","","","","4"
"A little too big","1986","35-65 y.","higher vocational","3","","","","4"
"A little too big","1986","66 and older","vocational + Abi","","","","","4"
"A little too small","1986","66 and older","higher education","","","","","2"
"A little too small","1986","66 and older","higher vocational","","","","","2"
"A little too small","1986","16-34 y.","in school","1","","","","2"
"A little too small","1986","35-65 y.","higher education","8","","","","2"
"A little too small","1986","66 and older","general elemantary","1","","","","2"
"A little too small","1986","16-34 y.","inadequately","4","","","","2"
"A little too small","1986","16-34 y.","general elemantary","35","0.174364322064482","0.120973050428588","0.227755593700375","2"
"A little too small","1986","16-34 y.","middle vocational","66","0.172392848763","0.134711522583754","0.210074174942246","2"
"A little too small","1986","16-34 y.","vocational + Abi","1","","","","2"
"A little too small","1986","35-65 y.","in school","","","","","2"
"A little too small","1986","35-65 y.","inadequately","10","","","","2"
"A little too small","1986","35-65 y.","general elemantary","9","","","","2"
"A little too small","1986","35-65 y.","middle vocational","17","","","","2"
"A little too small","1986","35-65 y.","vocational + Abi","1","","","","2"
"A little too small","1986","35-65 y.","higher vocational","2","","","","2"
"A little too small","1986","66 and older","in school","","","","","2"
"A little too small","1986","66 and older","inadequately","","","","","2"
"A little too small","1986","66 and older","middle vocational","1","","","","2"
"A little too small","1986","66 and older","vocational + Abi","","","","","2"
"A little too small","1986","16-34 y.","higher vocational","4","","","","2"
"A little too small","1986","16-34 y.","higher education","20","","","","2"
"Just right","1986","35-65 y.","middle vocational","154","0.816998974283086","0.762447441967264","0.871550506598908","3"
"Just right","1986","35-65 y.","general elemantary","84","0.828495868353161","0.756395761484893","0.900595975221428","3"
"Just right","1986","35-65 y.","in school","","","","","3"
"Just right","1986","35-65 y.","inadequately","43","0.761556348769105","0.651888835097665","0.871223862440545","3"
"Just right","1986","66 and older","in school","","","","","3"
"Just right","1986","66 and older","higher vocational","1","","","","3"
"Just right","1986","66 and older","middle vocational","14","","","","3"
"Just right","1986","66 and older","higher education","","","","","3"
"Just right","1986","35-65 y.","vocational + Abi","6","","","","3"
"Just right","1986","35-65 y.","higher vocational","18","","","","3"
"Just right","1986","35-65 y.","higher education","38","0.719867957577517","0.600094930339119","0.839640984815914","3"
"Just right","1986","66 and older","inadequately","","","","","3"
"Just right","1986","66 and older","general elemantary","15","","","","3"
"Just right","1986","66 and older","vocational + Abi","","","","","3"
"Just right","1986","16-34 y.","in school","8","","","","3"
"Just right","1986","16-34 y.","inadequately","34","0.841420824167721","0.732240703621381","0.95060094471406","3"
"Just right","1986","16-34 y.","general elemantary","143","0.727843250724905","0.665214217160277","0.790472284289532","3"
"Just right","1986","16-34 y.","middle vocational","286","0.723198618770013","0.678564459465362","0.767832778074664","3"
"Just right","1986","16-34 y.","vocational + Abi","21","","","","3"
"Just right","1986","16-34 y.","higher vocational","34","0.752727263565654","0.62225133795396","0.883203189177349","3"
"Just right","1986","16-34 y.","higher education","33","0.459336939471088","0.333240883982394","0.585432994959783","3"
"Much too big","1986","66 and older","higher education","","","","","5"
"Much too big","1986","66 and older","higher vocational","","","","","5"
"Much too big","1986","16-34 y.","in school","","","","","5"
"Much too big","1986","16-34 y.","inadequately","","","","","5"
"Much too big","1986","16-34 y.","general elemantary","1","","","","5"
"Much too big","1986","16-34 y.","middle vocational","","","","","5"
"Much too big","1986","16-34 y.","vocational + Abi","","","","","5"
"Much too big","1986","16-34 y.","higher vocational","","","","","5"
"Much too big","1986","16-34 y.","higher education","","","","","5"
"Much too big","1986","35-65 y.","in school","","","","","5"
"Much too big","1986","35-65 y.","inadequately","","","","","5"
"Much too big","1986","35-65 y.","general elemantary","","","","","5"
"Much too big","1986","35-65 y.","middle vocational","2","","","","5"
"Much too big","1986","35-65 y.","vocational + Abi","","","","","5"
"Much too big","1986","35-65 y.","higher vocational","","","","","5"
"Much too big","1986","35-65 y.","higher education","","","","","5"
"Much too big","1986","66 and older","in school","","","","","5"
"Much too big","1986","66 and older","inadequately","","","","","5"
"Much too big","1986","66 and older","general elemantary","","","","","5"
"Much too big","1986","66 and older","middle vocational","","","","","5"
"Much too big","1986","66 and older","vocational + Abi","","","","","5"
"Much too small","1986","35-65 y.","higher education","1","","","","1"
"Much too small","1986","66 and older","in school","","","","","1"
"Much too small","1986","66 and older","inadequately","","","","","1"
"Much too small","1986","16-34 y.","in school","","","","","1"
"Much too small","1986","16-34 y.","inadequately","3","","","","1"
"Much too small","1986","16-34 y.","general elemantary","12","","","","1"
"Much too small","1986","16-34 y.","middle vocational","8","","","","1"
"Much too small","1986","16-34 y.","vocational + Abi","1","","","","1"
"Much too small","1986","16-34 y.","higher vocational","2","","","","1"
"Much too small","1986","16-34 y.","higher education","3","","","","1"
"Much too small","1986","35-65 y.","in school","","","","","1"
"Much too small","1986","35-65 y.","inadequately","4","","","","1"
"Much too small","1986","35-65 y.","general elemantary","7","","","","1"
"Much too small","1986","35-65 y.","middle vocational","5","","","","1"
"Much too small","1986","35-65 y.","vocational + Abi","1","","","","1"
"Much too small","1986","35-65 y.","higher vocational","","","","","1"
"Much too small","1986","66 and older","general elemantary","1","","","","1"
"Much too small","1986","66 and older","middle vocational","","","","","1"
"Much too small","1986","66 and older","vocational + Abi","","","","","1"
"Much too small","1986","66 and older","higher vocational","","","","","1"
"Much too small","1986","66 and older","higher education","","","","","1"
"A little too big","1987","35-65 y.","in school","","","","","4"
"A little too big","1987","35-65 y.","higher education","4","","","","4"
"A little too big","1987","66 and older","in school","","","","","4"
"A little too big","1987","16-34 y.","in school","","","","","4"
"A little too big","1987","16-34 y.","inadequately","1","","","","4"
"A little too big","1987","16-34 y.","general elemantary","3","","","","4"
"A little too big","1987","16-34 y.","middle vocational","13","","","","4"
"A little too big","1987","16-34 y.","vocational + Abi","1","","","","4"
"A little too big","1987","16-34 y.","higher vocational","3","","","","4"
"A little too big","1987","35-65 y.","inadequately","3","","","","4"
"A little too big","1987","35-65 y.","general elemantary","7","","","","4"
"A little too big","1987","35-65 y.","middle vocational","10","","","","4"
"A little too big","1987","35-65 y.","vocational + Abi","","","","","4"
"A little too big","1987","66 and older","inadequately","","","","","4"
"A little too big","1987","66 and older","general elemantary","","","","","4"
"A little too big","1987","66 and older","middle vocational","4","","","","4"
"A little too big","1987","66 and older","higher vocational","1","","","","4"
"A little too big","1987","66 and older","higher education","1","","","","4"
"A little too big","1987","16-34 y.","higher education","3","","","","4"
"A little too big","1987","35-65 y.","higher vocational","2","","","","4"
"A little too big","1987","66 and older","vocational + Abi","","","","","4"
"A little too small","1987","66 and older","higher education","","","","","2"
"A little too small","1987","66 and older","higher vocational","","","","","2"
"A little too small","1987","16-34 y.","in school","1","","","","2"
"A little too small","1987","35-65 y.","middle vocational","27","","","","2"
"A little too small","1987","35-65 y.","higher education","5","","","","2"
"A little too small","1987","66 and older","general elemantary","1","","","","2"
"A little too small","1987","16-34 y.","inadequately","3","","","","2"
"A little too small","1987","16-34 y.","vocational + Abi","8","","","","2"
"A little too small","1987","35-65 y.","in school","","","","","2"
"A little too small","1987","16-34 y.","general elemantary","28","","","","2"
"A little too small","1987","16-34 y.","middle vocational","41","0.110759612179639","0.0764812188287484","0.14503800553053","2"
"A little too small","1987","16-34 y.","higher vocational","3","","","","2"
"A little too small","1987","35-65 y.","inadequately","12","","","","2"
"A little too small","1987","35-65 y.","general elemantary","16","","","","2"
"A little too small","1987","35-65 y.","vocational + Abi","1","","","","2"
"A little too small","1987","35-65 y.","higher vocational","1","","","","2"
"A little too small","1987","66 and older","in school","","","","","2"
"A little too small","1987","66 and older","inadequately","","","","","2"
"A little too small","1987","66 and older","middle vocational","1","","","","2"
"A little too small","1987","66 and older","vocational + Abi","","","","","2"
"A little too small","1987","16-34 y.","higher education","13","","","","2"
"Just right","1987","66 and older","higher vocational","4","","","","3"
"Just right","1987","35-65 y.","in school","","","","","3"
"Just right","1987","35-65 y.","general elemantary","63","0.705475588498784","0.611302138692004","0.799649038305565","3"
"Just right","1987","35-65 y.","middle vocational","112","0.758267766384859","0.68998074066082","0.826554792108897","3"
"Just right","1987","35-65 y.","vocational + Abi","5","","","","3"
"Just right","1987","35-65 y.","higher vocational","14","","","","3"
"Just right","1987","35-65 y.","higher education","31","0.716478780005606","0.581766150329865","0.851191409681346","3"
"Just right","1987","66 and older","in school","","","","","3"
"Just right","1987","66 and older","inadequately","","","","","3"
"Just right","1987","66 and older","general elemantary","7","","","","3"
"Just right","1987","66 and older","middle vocational","13","","","","3"
"Just right","1987","66 and older","vocational + Abi","","","","","3"
"Just right","1987","66 and older","higher education","1","","","","3"
"Just right","1987","35-65 y.","inadequately","48","0.602871734275062","0.489057448480867","0.716686020069257","3"
"Just right","1987","16-34 y.","in school","11","","","","3"
"Just right","1987","16-34 y.","inadequately","29","","","","3"
"Just right","1987","16-34 y.","general elemantary","98","0.753477692737794","0.681829704206363","0.825125681269225","3"
"Just right","1987","16-34 y.","middle vocational","260","0.831731241538636","0.790869825982697","0.872592657094575","3"
"Just right","1987","16-34 y.","vocational + Abi","23","","","","3"
"Just right","1987","16-34 y.","higher vocational","26","","","","3"
"Just right","1987","16-34 y.","higher education","36","0.724473845865016","0.60531014515113","0.843637546578902","3"
"Much too big","1987","66 and older","higher education","","","","","5"
"Much too big","1987","66 and older","higher vocational","","","","","5"
"Much too big","1987","16-34 y.","in school","1","","","","5"
"Much too big","1987","16-34 y.","inadequately","","","","","5"
"Much too big","1987","16-34 y.","general elemantary","1","","","","5"
"Much too big","1987","16-34 y.","middle vocational","1","","","","5"
"Much too big","1987","16-34 y.","vocational + Abi","1","","","","5"
"Much too big","1987","16-34 y.","higher vocational","","","","","5"
"Much too big","1987","16-34 y.","higher education","","","","","5"
"Much too big","1987","35-65 y.","in school","","","","","5"
"Much too big","1987","35-65 y.","inadequately","","","","","5"
"Much too big","1987","35-65 y.","general elemantary","1","","","","5"
"Much too big","1987","35-65 y.","middle vocational","1","","","","5"
"Much too big","1987","35-65 y.","vocational + Abi","","","","","5"
"Much too big","1987","35-65 y.","higher vocational","","","","","5"
"Much too big","1987","35-65 y.","higher education","1","","","","5"
"Much too big","1987","66 and older","in school","","","","","5"
"Much too big","1987","66 and older","inadequately","","","","","5"
"Much too big","1987","66 and older","general elemantary","","","","","5"
"Much too big","1987","66 and older","middle vocational","","","","","5"
"Much too big","1987","66 and older","vocational + Abi","","","","","5"
"Much too small","1987","35-65 y.","higher education","2","","","","1"
"Much too small","1987","66 and older","in school","","","","","1"
"Much too small","1987","66 and older","inadequately","","","","","1"
"Much too small","1987","16-34 y.","in school","","","","","1"
"Much too small","1987","16-34 y.","inadequately","4","","","","1"
"Much too small","1987","16-34 y.","general elemantary","9","","","","1"
"Much too small","1987","16-34 y.","middle vocational","7","","","","1"
"Much too small","1987","16-34 y.","vocational + Abi","3","","","","1"
"Much too small","1987","16-34 y.","higher vocational","1","","","","1"
"Much too small","1987","16-34 y.","higher education","2","","","","1"
"Much too small","1987","35-65 y.","in school","","","","","1"
"Much too small","1987","35-65 y.","inadequately","8","","","","1"
"Much too small","1987","35-65 y.","general elemantary","3","","","","1"
