"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little too small","1993","Couple + C. LE and GT 16","West Germany","198","0.227003679642795","0.19840212453683","0.25560523474876"
"A little too small","1993","Couple + C. LE and GT 16","East Germany","102","0.285237497746665","0.237383389544355","0.333091605948974"
"Just right","1993","1-pers.-HH","West Germany","787","0.743615791154146","0.717670796738594","0.769560785569698"
"Just right","1993","1-pers.-HH","East Germany","230","0.763170168771836","0.715301023549196","0.811039313994475"
"Just right","1993","(Married) couple without C. ","West Germany","1744","0.749398372612994","0.731862297242164","0.766934447983825"
"Just right","1993","(Married) couple without C. ","East Germany","700","0.772505688951867","0.745606240041206","0.799405137862528"
"Just right","1993","Single parent ","West Germany","313","0.748984791270607","0.707566368144818","0.790403214396397"
"Just right","1993","Single parent ","East Germany","113","0.662962705400648","0.592319988029197","0.7336054227721"
"Just right","1993","Couple + C. LE 16 ","West Germany","1213","0.622532707074347","0.601287848553629","0.643777565595065"
"Just right","1993","Couple + C. LE 16 ","East Germany","635","0.568863049659256","0.539327320386379","0.598398778932133"
"Just right","1993","Couple + C. GT 16 ","West Germany","1400","0.801706835595822","0.783434128056684","0.81997954313496"
"Just right","1993","Couple + C. GT 16 ","East Germany","525","0.745503871512092","0.713775750774918","0.777231992249265"
"Just right","1993","Couple + C. LE and GT 16","West Germany","522","0.683711183624031","0.651959793429095","0.715462573818967"
"Just right","1993","Couple + C. LE and GT 16","East Germany","212","0.602838908484032","0.550980519236178","0.654697297731887"
"A little too big","1993","1-pers.-HH","West Germany","109","0.0943184955938952","0.0769516946996849","0.111685296488105"
"A little too big","1993","1-pers.-HH","East Germany","36","0.102104480498379","0.0680117269541081","0.136197234042649"
"A little too big","1993","(Married) couple without C. ","West Germany","222","0.109279085295979","0.0966543163754769","0.121903854216482"
"A little too big","1993","(Married) couple without C. ","East Germany","104","0.108458302759229","0.0885052431011501","0.128411362417308"
"A little too big","1993","Single parent ","West Germany","28","","",""
"A little too big","1993","Single parent ","East Germany","18","","",""
"A little too big","1993","Couple + C. LE 16 ","West Germany","68","0.0401491616691746","0.0315457003952967","0.0487526229430526"
"A little too big","1993","Couple + C. LE 16 ","East Germany","32","0.0285676077633749","0.0186323430958887","0.0385028724308611"
"A little too big","1993","Couple + C. GT 16 ","West Germany","110","0.0633811203373595","0.0522149911552929","0.0745472495194262"
"A little too big","1993","Couple + C. GT 16 ","East Germany","53","0.078236963695695","0.0586758108785543","0.0977981165128356"
"A little too big","1993","Couple + C. LE and GT 16","West Germany","22","","",""
"A little too big","1993","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too big","1993","1-pers.-HH","West Germany","15","","",""
"Much too big","1993","1-pers.-HH","East Germany","3","","",""
"Much too big","1993","(Married) couple without C. ","West Germany","10","","",""
"Much too big","1993","(Married) couple without C. ","East Germany","10","","",""
"Much too big","1993","Single parent ","West Germany","8","","",""
"Much too big","1993","Single parent ","East Germany","","","",""
"Much too big","1993","Couple + C. LE 16 ","West Germany","","","",""
"Much too big","1993","Couple + C. LE 16 ","East Germany","6","","",""
"Much too big","1993","Couple + C. GT 16 ","West Germany","1","","",""
"Much too big","1993","Couple + C. GT 16 ","East Germany","3","","",""
"Much too big","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","1994","1-pers.-HH","West Germany","27","","",""
"Much too small","1994","1-pers.-HH","East Germany","3","","",""
"Much too small","1994","(Married) couple without C. ","West Germany","50","0.0132147602016051","0.008620239764782","0.0178092806384283"
"Much too small","1994","(Married) couple without C. ","East Germany","8","","",""
"Much too small","1994","Single parent ","West Germany","14","","",""
"Much too small","1994","Single parent ","East Germany","1","","",""
"Much too small","1994","Couple + C. LE 16 ","West Germany","150","0.0556239760270841","0.0455490146045695","0.0656989374495987"
"Much too small","1994","Couple + C. LE 16 ","East Germany","83","0.0957678756061392","0.0774092820283064","0.114126469183972"
"Much too small","1994","Couple + C. GT 16 ","West Germany","35","0.00744695580964889","0.00335044445576529","0.0115434671635325"
"Much too small","1994","Couple + C. GT 16 ","East Germany","20","","",""
"Much too small","1994","Couple + C. LE and GT 16","West Germany","72","0.0512056266909886","0.0359793034950829","0.0664319498868943"
"Much too small","1994","Couple + C. LE and GT 16","East Germany","12","","",""
"A little too small","1994","1-pers.-HH","West Germany","125","0.109555965228661","0.0907356633026539","0.128376267154668"
"A little too small","1994","1-pers.-HH","East Germany","39","0.129646039718344","0.0928415598752712","0.166450519561416"
"A little too small","1994","(Married) couple without C. ","West Germany","321","0.121749583994261","0.108593030164458","0.134906137824065"
"A little too small","1994","(Married) couple without C. ","East Germany","111","0.113322385619681","0.0931547163300543","0.133490054909308"
"A little too small","1994","Single parent ","West Germany","67","0.167975512174443","0.131430668733298","0.204520355615588"
"A little too small","1994","Single parent ","East Germany","33","0.184467175300379","0.124179324699482","0.244755025901275"
"A little too small","1994","Couple + C. LE 16 ","West Germany","538","0.25862187423505","0.239373572749126","0.277870175720974"
"A little too small","1994","Couple + C. LE 16 ","East Germany","293","0.302966302905391","0.274297235529041","0.331635370281742"
"A little too small","1994","Couple + C. GT 16 ","West Germany","223","0.120344075069436","0.104841041605043","0.135847108533829"
"A little too small","1994","Couple + C. GT 16 ","East Germany","119","0.144119996799164","0.118484070144707","0.16975592345362"
"A little too small","1994","Couple + C. LE and GT 16","West Germany","170","0.19342278250713","0.166137595195967","0.220707969818293"
"A little too small","1994","Couple + C. LE and GT 16","East Germany","119","0.338565455669472","0.289682033797534","0.387448877541411"
"Just right","1994","1-pers.-HH","West Germany","777","0.755725020253836","0.729835342157222","0.781614698350449"
"Just right","1994","1-pers.-HH","East Germany","234","0.753074280056863","0.705827178215458","0.800321381898268"
"Just right","1994","(Married) couple without C. ","West Germany","1770","0.747113658039124","0.729625049891023","0.764602266187224"
"Just right","1994","(Married) couple without C. ","East Germany","710","0.756661040904805","0.729360484739245","0.783961597070364"
"Just right","1994","Single parent ","West Germany","292","0.720287944937526","0.676410257548214","0.764165632326838"
"Just right","1994","Single parent ","East Germany","114","0.735827112321438","0.667296984237446","0.804357240405431"
"Just right","1994","Couple + C. LE 16 ","West Germany","1230","0.63016469085189","0.608943433131745","0.651385948572035"
"Just right","1994","Couple + C. LE 16 ","East Germany","573","0.565108136923802","0.534180557132159","0.596035716715445"
"Just right","1994","Couple + C. GT 16 ","West Germany","1301","0.7802150220337","0.760483796151559","0.799946247915841"
"Just right","1994","Couple + C. GT 16 ","East Germany","526","0.746591143935416","0.714841945160453","0.778340342710379"
"Just right","1994","Couple + C. LE and GT 16","West Germany","530","0.707582903390332","0.676160442333489","0.739005364447174"
"Just right","1994","Couple + C. LE and GT 16","East Germany","220","0.581229807245166","0.530266375960866","0.632193238529467"
"A little too big","1994","1-pers.-HH","West Germany","113","0.102196587228636","0.0839444351078408","0.120448739349432"
"A little too big","1994","1-pers.-HH","East Germany","40","0.0975585700072374","0.0650486929353364","0.130068447079138"
"A little too big","1994","(Married) couple without C. ","West Germany","219","0.112276368294158","0.0995740704836159","0.124978666104701"
"A little too big","1994","(Married) couple without C. ","East Germany","108","0.114890763129577","0.0946019810065504","0.135179545252604"
"A little too big","1994","Single parent ","West Germany","25","","",""
"A little too big","1994","Single parent ","East Germany","9","","",""
"A little too big","1994","Couple + C. LE 16 ","West Germany","68","0.0548052070121693","0.0448003364925503","0.0648100775317884"
"A little too big","1994","Couple + C. LE 16 ","East Germany","32","0.0284326577018582","0.0180637096869145","0.0388016057168019"
"A little too big","1994","Couple + C. GT 16 ","West Germany","127","0.0881523373095587","0.0746432511301911","0.101661423488926"
"A little too big","1994","Couple + C. GT 16 ","East Germany","47","0.0700210027963704","0.0513945055739836","0.0886475000187573"
"A little too big","1994","Couple + C. LE and GT 16","West Germany","33","0.0477886874115498","0.0330526956426653","0.0625246791804343"
"A little too big","1994","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too big","1994","1-pers.-HH","West Germany","16","","",""
"Much too big","1994","1-pers.-HH","East Germany","4","","",""
"Much too big","1994","(Married) couple without C. ","West Germany","13","","",""
"Much too big","1994","(Married) couple without C. ","East Germany","12","","",""
"Much too big","1994","Single parent ","West Germany","4","","",""
"Much too big","1994","Single parent ","East Germany","2","","",""
"Much too big","1994","Couple + C. LE 16 ","West Germany","2","","",""
"Much too big","1994","Couple + C. LE 16 ","East Germany","6","","",""
"Much too big","1994","Couple + C. GT 16 ","West Germany","6","","",""
"Much too big","1994","Couple + C. GT 16 ","East Germany","9","","",""
"Much too big","1994","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1994","Couple + C. LE and GT 16","East Germany","3","","",""
"Much too small","1995","1-pers.-HH","West Germany","25","","",""
"Much too small","1995","1-pers.-HH","East Germany","2","","",""
"Much too small","1995","(Married) couple without C. ","West Germany","61","0.0130087277683609","0.00856877339484071","0.0174486821418811"
"Much too small","1995","(Married) couple without C. ","East Germany","7","","",""
"Much too small","1995","Single parent ","West Germany","17","","",""
"Much too small","1995","Single parent ","East Germany","2","","",""
"Much too small","1995","Couple + C. LE 16 ","West Germany","164","0.0619566448428378","0.0519373743650119","0.0719759153206637"
"Much too small","1995","Couple + C. LE 16 ","East Germany","68","0.0815996796924356","0.0636848736834076","0.0995144857014636"
"Much too small","1995","Couple + C. GT 16 ","West Germany","22","","",""
"Much too small","1995","Couple + C. GT 16 ","East Germany","23","","",""
"Much too small","1995","Couple + C. LE and GT 16","West Germany","42","0.0431652705039008","0.0294544777521189","0.0568760632556827"
"Much too small","1995","Couple + C. LE and GT 16","East Germany","6","","",""
"A little too small","1995","1-pers.-HH","West Germany","148","0.124228103537216","0.104797794389632","0.143658412684801"
"A little too small","1995","1-pers.-HH","East Germany","39","0.122246569706727","0.0870108085414714","0.157482330871983"
"A little too small","1995","(Married) couple without C. ","West Germany","282","0.0966253892470347","0.085048709831402","0.108202068662667"
"A little too small","1995","(Married) couple without C. ","East Germany","113","0.113849805728898","0.0938920599479939","0.133807551509802"
"A little too small","1995","Single parent ","West Germany","75","0.166982501929313","0.132212917469101","0.201752086389524"
"A little too small","1995","Single parent ","East Germany","39","0.215220841177752","0.152702141039556","0.277739541315949"
"A little too small","1995","Couple + C. LE 16 ","West Germany","616","0.269932361412462","0.2514826437035","0.288382079121424"
"A little too small","1995","Couple + C. LE 16 ","East Germany","291","0.341325305965071","0.310296032794927","0.372354579135215"
"A little too small","1995","Couple + C. GT 16 ","West Germany","203","0.0952583729913115","0.0814763406878354","0.109040405294788"
"A little too small","1995","Couple + C. GT 16 ","East Germany","71","0.0860980021852045","0.065594408059079","0.10660159631133"
"A little too small","1995","Couple + C. LE and GT 16","West Germany","218","0.237032375583119","0.208342163603918","0.26572258756232"
"A little too small","1995","Couple + C. LE and GT 16","East Germany","105","0.259374761664911","0.215594249535975","0.303155273793848"
"Just right","1995","1-pers.-HH","West Germany","812","0.746188395074957","0.720552158924766","0.771824631225147"
"Just right","1995","1-pers.-HH","East Germany","251","0.774320986880883","0.729354894192381","0.819287079569386"
"Just right","1995","(Married) couple without C. ","West Germany","1881","0.75708122775037","0.740277477583832","0.773884977916908"
"Just right","1995","(Married) couple without C. ","East Germany","736","0.755611576699095","0.728610487273917","0.782612666124273"
"Just right","1995","Single parent ","West Germany","303","0.680116085494383","0.636632566744648","0.723599604244118"
"Just right","1995","Single parent ","East Germany","119","0.726170384018978","0.658335432013979","0.794005336023977"
"Just right","1995","Couple + C. LE 16 ","West Germany","1356","0.618846285010703","0.598661590904085","0.639030979117321"
"Just right","1995","Couple + C. LE 16 ","East Germany","508","0.541112975834604","0.508503130994237","0.573722820674971"
"Just right","1995","Couple + C. GT 16 ","West Germany","1385","0.800368889618571","0.781603455825286","0.819134323411855"
"Just right","1995","Couple + C. GT 16 ","East Germany","545","0.773198103819136","0.74258887580283","0.803807331835441"
"Just right","1995","Couple + C. LE and GT 16","West Germany","561","0.694402249137737","0.663323931298597","0.725480566976877"
"Just right","1995","Couple + C. LE and GT 16","East Germany","258","0.675539726922942","0.628774403961749","0.722305049884136"
"A little too big","1995","1-pers.-HH","West Germany","109","0.100534271738875","0.0828199854634696","0.118248558014281"
"A little too big","1995","1-pers.-HH","East Germany","36","0.0861895160450043","0.0560015162477874","0.116377515842221"
"A little too big","1995","(Married) couple without C. ","West Germany","264","0.124565075262027","0.111625663899391","0.137504486624663"
"A little too big","1995","(Married) couple without C. ","East Germany","111","0.12174250028409","0.101196669221283","0.142288331346896"
"A little too big","1995","Single parent ","West Germany","39","0.100361723181611","0.0723490229672979","0.128374423395924"
"A little too big","1995","Single parent ","East Germany","6","","",""
"A little too big","1995","Couple + C. LE 16 ","West Germany","80","0.0431386845875047","0.0346948708005795","0.0515824983744299"
"A little too big","1995","Couple + C. LE 16 ","East Germany","28","","",""
"A little too big","1995","Couple + C. GT 16 ","West Germany","124","0.093303384178173","0.0796487807017293","0.106957987654617"
"A little too big","1995","Couple + C. GT 16 ","East Germany","74","0.104935899839174","0.0825346236495709","0.127337176028776"
"A little too big","1995","Couple + C. LE and GT 16","West Germany","23","","",""
"A little too big","1995","Couple + C. LE and GT 16","East Germany","16","","",""
"Much too big","1995","1-pers.-HH","West Germany","13","","",""
"Much too big","1995","1-pers.-HH","East Germany","4","","",""
"Much too big","1995","(Married) couple without C. ","West Germany","14","","",""
"Much too big","1995","(Married) couple without C. ","East Germany","6","","",""
"Much too big","1995","Single parent ","West Germany","8","","",""
"Much too big","1995","Single parent ","East Germany","","","",""
"Much too big","1995","Couple + C. LE 16 ","West Germany","8","","",""
"Much too big","1995","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","1995","Couple + C. GT 16 ","West Germany","9","","",""
"Much too big","1995","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","1995","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1995","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","1996","1-pers.-HH","West Germany","21","","",""
"Much too small","1996","1-pers.-HH","East Germany","8","","",""
"Much too small","1996","(Married) couple without C. ","West Germany","53","0.0120974485817997","0.00782068565973573","0.0163742115038636"
"Much too small","1996","(Married) couple without C. ","East Germany","8","","",""
"Much too small","1996","Single parent ","West Germany","22","","",""
"Much too small","1996","Single parent ","East Germany","3","","",""
"Much too small","1996","Couple + C. LE 16 ","West Germany","108","0.0391339466873395","0.0309562788717471","0.0473116145029319"
"Much too small","1996","Couple + C. LE 16 ","East Germany","62","0.0839681974578839","0.0649624860621401","0.102973908853628"
"Much too small","1996","Couple + C. GT 16 ","West Germany","30","0.00542211963226061","0.00190113757504204","0.00894310168947918"
"Much too small","1996","Couple + C. GT 16 ","East Germany","13","","",""
"Much too small","1996","Couple + C. LE and GT 16","West Germany","45","0.0361491962112603","0.0235111391707212","0.0487872532517994"
"Much too small","1996","Couple + C. LE and GT 16","East Germany","12","","",""
"A little too small","1996","1-pers.-HH","West Germany","134","0.11583380763005","0.0970663206543041","0.134601294605796"
"A little too small","1996","1-pers.-HH","East Germany","40","0.123181405357266","0.0888001297525451","0.157562680961986"
"A little too small","1996","(Married) couple without C. ","West Germany","279","0.0917869689386344","0.0804917251475881","0.103082212729681"
"A little too small","1996","(Married) couple without C. ","East Germany","125","0.115327288208427","0.0958393632697878","0.134815213147066"
"A little too small","1996","Single parent ","West Germany","73","0.161667355031319","0.128490373102764","0.194844336959874"
"A little too small","1996","Single parent ","East Germany","32","0.173430088893581","0.116347093014372","0.23051308477279"
"A little too small","1996","Couple + C. LE 16 ","West Germany","586","0.268646094800241","0.249953255444796","0.287338934155686"
"A little too small","1996","Couple + C. LE 16 ","East Germany","260","0.330170585189966","0.297943373152181","0.36239779722775"
"A little too small","1996","Couple + C. GT 16 ","West Germany","206","0.108453297620852","0.0935441334863596","0.123362461755344"
"A little too small","1996","Couple + C. GT 16 ","East Germany","122","0.166538098442014","0.138390571990146","0.194685624893883"
"A little too small","1996","Couple + C. LE and GT 16","West Germany","243","0.271529027732519","0.24141697658514","0.301641078879898"
"A little too small","1996","Couple + C. LE and GT 16","East Germany","83","0.193940200027506","0.155575168423411","0.232305231631601"
"Just right","1996","1-pers.-HH","West Germany","817","0.734704724508756","0.708814090907648","0.760595358109864"
"Just right","1996","1-pers.-HH","East Germany","266","0.758961532991113","0.714216215551485","0.803706850430741"
"Just right","1996","(Married) couple without C. ","West Germany","1883","0.752155930080233","0.735264966002827","0.769046894157639"
"Just right","1996","(Married) couple without C. ","East Germany","780","0.762073263627584","0.736093916748479","0.788052610506689"
"Just right","1996","Single parent ","West Germany","334","0.710407535049345","0.669531860841337","0.751283209257353"
"Just right","1996","Single parent ","East Germany","121","0.711317038600581","0.642997186035561","0.779636891165601"
"Just right","1996","Couple + C. LE 16 ","West Germany","1367","0.637087477783161","0.61680963615943","0.657365319406893"
"Just right","1996","Couple + C. LE 16 ","East Germany","474","0.552022331095091","0.517944029251132","0.586100632939049"
"Just right","1996","Couple + C. GT 16 ","West Germany","1295","0.7662273868671","0.745934888619086","0.786519885115113"
"Just right","1996","Couple + C. GT 16 ","East Germany","486","0.742789225383004","0.709766118112934","0.775812332653075"
"Just right","1996","Couple + C. LE and GT 16","West Germany","523","0.661721859533086","0.629688625273241","0.693755093792931"
"Just right","1996","Couple + C. LE and GT 16","East Germany","298","0.747665362844871","0.705519002631224","0.789811723058518"
"A little too big","1996","1-pers.-HH","West Germany","127","0.120498186472847","0.101407122651942","0.139589250293753"
"A little too big","1996","1-pers.-HH","East Germany","35","0.0906576743366511","0.060620399889526","0.120694948783776"
"A little too big","1996","(Married) couple without C. ","West Germany","275","0.13516035513501","0.121785050345824","0.148535659924196"
"A little too big","1996","(Married) couple without C. ","East Germany","110","0.108901627705785","0.0898957358812591","0.12790751953031"
"A little too big","1996","Single parent ","West Germany","44","0.098675398955337","0.0717995260517298","0.125551271858944"
"A little too big","1996","Single parent ","East Germany","13","","",""
"A little too big","1996","Couple + C. LE 16 ","West Germany","93","0.0524082893796968","0.0430103674240913","0.0618062113353023"
"A little too big","1996","Couple + C. LE 16 ","East Germany","20","","",""
"A little too big","1996","Couple + C. GT 16 ","West Germany","134","0.113203028885976","0.0980115172657565","0.128394540506196"
"A little too big","1996","Couple + C. GT 16 ","East Germany","52","0.0739948129275979","0.0542183824500441","0.0937712434051518"
"A little too big","1996","Couple + C. LE and GT 16","West Germany","27","","",""
"A little too big","1996","Couple + C. LE and GT 16","East Germany","9","","",""
"Much too big","1996","1-pers.-HH","West Germany","18","","",""
"Much too big","1996","1-pers.-HH","East Germany","2","","",""
"Much too big","1996","(Married) couple without C. ","West Germany","20","","",""
"Much too big","1996","(Married) couple without C. ","East Germany","9","","",""
"Much too big","1996","Single parent ","West Germany","","","",""
"Much too big","1996","Single parent ","East Germany","","","",""
"Much too big","1996","Couple + C. LE 16 ","West Germany","6","","",""
"Much too big","1996","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","1996","Couple + C. GT 16 ","West Germany","6","","",""
"Much too big","1996","Couple + C. GT 16 ","East Germany","","","",""
"Much too big","1996","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1996","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too small","1997","1-pers.-HH","West Germany","20","","",""
"Much too small","1997","1-pers.-HH","East Germany","10","","",""
"Much too small","1997","(Married) couple without C. ","West Germany","23","","",""
"Much too small","1997","(Married) couple without C. ","East Germany","12","","",""
"Much too small","1997","Single parent ","West Germany","26","","",""
"Much too small","1997","Single parent ","East Germany","8","","",""
"Much too small","1997","Couple + C. LE 16 ","West Germany","93","0.035210100236383","0.0273755067748933","0.0430446936978726"
"Much too small","1997","Couple + C. LE 16 ","East Germany","33","0.0483601558287639","0.032580443881513","0.0641398677760147"
"Much too small","1997","Couple + C. GT 16 ","West Germany","27","","",""
"Much too small","1997","Couple + C. GT 16 ","East Germany","3","","",""
"Much too small","1997","Couple + C. LE and GT 16","West Germany","51","0.0349171051116264","0.022375601785065","0.0474586084381879"
"Much too small","1997","Couple + C. LE and GT 16","East Germany","17","","",""
"A little too small","1997","1-pers.-HH","West Germany","155","0.134745348147122","0.114474883498338","0.155015812795906"
"A little too small","1997","1-pers.-HH","East Germany","44","0.141005273854511","0.104903635625329","0.177106912083692"
"A little too small","1997","(Married) couple without C. ","West Germany","288","0.104458257718759","0.0925473515913062","0.116369163846212"
"A little too small","1997","(Married) couple without C. ","East Germany","120","0.108447712085611","0.0897377026908532","0.127157721480368"
"A little too small","1997","Single parent ","West Germany","65","0.145253460151125","0.11291289620582","0.17759402409643"
"A little too small","1997","Single parent ","East Germany","20","","",""
"A little too small","1997","Couple + C. LE 16 ","West Germany","581","0.288475970815984","0.269217754151832","0.307734187480135"
"A little too small","1997","Couple + C. LE 16 ","East Germany","190","0.276191583144958","0.2433036977108","0.309079468579116"
"A little too small","1997","Couple + C. GT 16 ","West Germany","212","0.116568650154608","0.100859285643103","0.132278014666113"
"A little too small","1997","Couple + C. GT 16 ","East Germany","158","0.196883058518252","0.168290879687529","0.225475237348975"
"A little too small","1997","Couple + C. LE and GT 16","West Germany","183","0.186691613349762","0.160069765123676","0.213313461575848"
"A little too small","1997","Couple + C. LE and GT 16","East Germany","72","0.172742996950384","0.135080157437477","0.210405836463292"
"Just right","1997","1-pers.-HH","West Germany","774","0.707422657212733","0.68041451757768","0.734430796847786"
"Just right","1997","1-pers.-HH","East Germany","263","0.725252186441687","0.678947427372612","0.771556945510762"
"Just right","1997","(Married) couple without C. ","West Germany","1942","0.752064578449058","0.735248398276839","0.768880758621278"
"Just right","1997","(Married) couple without C. ","East Germany","813","0.761938924321024","0.736312106879541","0.787565741762508"
"Just right","1997","Single parent ","West Germany","337","0.742042035045863","0.701885669901956","0.782198400189769"
"Just right","1997","Single parent ","East Germany","138","0.727471822626153","0.662425068106138","0.792518577146169"
"Just right","1997","Couple + C. LE 16 ","West Germany","1362","0.624064425486114","0.603475300665656","0.644653550306572"
"Just right","1997","Couple + C. LE 16 ","East Germany","463","0.638716230024767","0.603381879041675","0.674050581007858"
"Just right","1997","Couple + C. GT 16 ","West Germany","1251","0.787766946073096","0.767750511622432","0.807783380523761"
"Just right","1997","Couple + C. GT 16 ","East Germany","529","0.728501088684217","0.696522975677506","0.760479201690929"
"Just right","1997","Couple + C. LE and GT 16","West Germany","556","0.70972238207088","0.678712565348109","0.74073219879365"
"Just right","1997","Couple + C. LE and GT 16","East Germany","286","0.73323968335703","0.689176466360194","0.777302900353865"
"A little too big","1997","1-pers.-HH","West Germany","124","0.129899477859625","0.109941191048065","0.149857764671186"
"A little too big","1997","1-pers.-HH","East Germany","36","0.0961224174452524","0.0655463848293207","0.126698450061184"
"A little too big","1997","(Married) couple without C. ","West Germany","258","0.1253466237541","0.11245211489505","0.138241132613151"
"A little too big","1997","(Married) couple without C. ","East Germany","110","0.117770123024649","0.0983747184088196","0.137165527640479"
"A little too big","1997","Single parent ","West Germany","28","","",""
"A little too big","1997","Single parent ","East Germany","14","","",""
"A little too big","1997","Couple + C. LE 16 ","West Germany","90","0.0522495034615196","0.0427903002597081","0.0617087066633311"
"A little too big","1997","Couple + C. LE 16 ","East Germany","24","","",""
"A little too big","1997","Couple + C. GT 16 ","West Germany","111","0.0885162303331506","0.0746113500249926","0.102421110641309"
"A little too big","1997","Couple + C. GT 16 ","East Germany","53","0.0719666990497994","0.0533843225176602","0.0905490755819387"
"A little too big","1997","Couple + C. LE and GT 16","West Germany","33","0.0686688994677318","0.0513914245989699","0.0859463743364937"
"A little too big","1997","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too big","1997","1-pers.-HH","West Germany","17","","",""
"Much too big","1997","1-pers.-HH","East Germany","4","","",""
"Much too big","1997","(Married) couple without C. ","West Germany","22","","",""
"Much too big","1997","(Married) couple without C. ","East Germany","6","","",""
"Much too big","1997","Single parent ","West Germany","","","",""
"Much too big","1997","Single parent ","East Germany","","","",""
"Much too big","1997","Couple + C. LE 16 ","West Germany","","","",""
"Much too big","1997","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","1997","Couple + C. GT 16 ","West Germany","2","","",""
"Much too big","1997","Couple + C. GT 16 ","East Germany","","","",""
"Much too big","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1997","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too small","1998","1-pers.-HH","West Germany","41","0.0273668072275075","0.0185487721033976","0.0361848423516173"
"Much too small","1998","1-pers.-HH","East Germany","4","","",""
"Much too small","1998","(Married) couple without C. ","West Germany","42","0.0114004422738808","0.00757077564617627","0.0152301089015852"
"Much too small","1998","(Married) couple without C. ","East Germany","9","","",""
"Much too small","1998","Single parent ","West Germany","21","","",""
"Much too small","1998","Single parent ","East Germany","4","","",""
"Much too small","1998","Couple + C. LE 16 ","West Germany","106","0.0481136394258555","0.0393695127974886","0.0568577660542224"
"Much too small","1998","Couple + C. LE 16 ","East Germany","44","0.0536441726237563","0.0374540503283654","0.0698342949191472"
"Much too small","1998","Couple + C. GT 16 ","West Germany","22","","",""
"Much too small","1998","Couple + C. GT 16 ","East Germany","6","","",""
"Much too small","1998","Couple + C. LE and GT 16","West Germany","43","0.0393421345639004","0.0262186962288465","0.0524655728989542"
"Much too small","1998","Couple + C. LE and GT 16","East Germany","13","","",""
"A little too small","1998","1-pers.-HH","West Germany","173","0.12109929579111","0.10346630707214","0.13873228451008"
"A little too small","1998","1-pers.-HH","East Germany","48","0.124691514565386","0.0927909402113153","0.156592088919457"
"A little too small","1998","(Married) couple without C. ","West Germany","290","0.0893439328497204","0.0790543056546357","0.099633560044805"
"A little too small","1998","(Married) couple without C. ","East Germany","133","0.111416673182669","0.0933176075698671","0.129515738795471"
"A little too small","1998","Single parent ","West Germany","98","0.202866952054685","0.168169762421219","0.237564141688151"
"A little too small","1998","Single parent ","East Germany","37","0.208742829938689","0.150020430587402","0.267465229289976"
"A little too small","1998","Couple + C. LE 16 ","West Germany","562","0.247945763407625","0.230301939741366","0.265589587073884"
"A little too small","1998","Couple + C. LE 16 ","East Germany","184","0.27692827282473","0.244774202148595","0.309082343500865"
"A little too small","1998","Couple + C. GT 16 ","West Germany","227","0.113410131824389","0.0984809461547485","0.128339317494029"
"A little too small","1998","Couple + C. GT 16 ","East Germany","124","0.143167541229117","0.118682149508652","0.167652932949583"
"A little too small","1998","Couple + C. LE and GT 16","West Germany","208","0.205626802565089","0.178344158564935","0.232909446565242"
"A little too small","1998","Couple + C. LE and GT 16","East Germany","76","0.184286917850924","0.145507753534751","0.223066082167098"
"Just right","1998","1-pers.-HH","West Germany","927","0.705760167625836","0.681130161568902","0.73039017368277"
"Just right","1998","1-pers.-HH","East Germany","299","0.719250771105641","0.675859843238347","0.762641698972935"
"Just right","1998","(Married) couple without C. ","West Germany","2266","0.756060859576028","0.740568804336365","0.77155291481569"
"Just right","1998","(Married) couple without C. ","East Germany","861","0.730821108599232","0.705308314586432","0.756333902612032"
"Just right","1998","Single parent ","West Germany","345","0.652919825692605","0.611845724222931","0.69399392716228"
"Just right","1998","Single parent ","East Germany","124","0.679963431726557","0.612560038482401","0.747366824970714"
"Just right","1998","Couple + C. LE 16 ","West Germany","1505","0.64802743291936","0.628513676251468","0.667541189587253"
"Just right","1998","Couple + C. LE 16 ","East Germany","486","0.620930064953044","0.586068840427333","0.655791289478755"
"Just right","1998","Couple + C. GT 16 ","West Germany","1340","0.786330529508929","0.767032071230078","0.80562898778778"
"Just right","1998","Couple + C. GT 16 ","East Germany","599","0.764213470875602","0.73453758739894","0.793889354352264"
"Just right","1998","Couple + C. LE and GT 16","West Germany","563","0.716243473259416","0.685810977353463","0.746675969165369"
"Just right","1998","Couple + C. LE and GT 16","East Germany","266","0.697297687549719","0.651346212098463","0.743249163000975"
