"hlf0071_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"4","1985","Not Employed","lower secondary degree","148","0.0705302504491309","0.0601004034817928","0.080960097416469"
"4","1985","Not Employed","secondary school degree","52","0.088718998371924","0.0666901102569732","0.110747886486875"
"4","1985","Not Employed","college entrance qualification","34","0.0931379457804941","0.0644046291653811","0.121871262395607"
"4","1985","Not Employed","Other degree","5","","",""
"4","1985","Not Employed","no degree/no degree yet","13","","",""
"4","1985","Employed","lower secondary degree","189","0.0670802425932642","0.0583456360419984","0.0758148491445299"
"4","1985","Employed","secondary school degree","100","0.083942732385175","0.0684833649775492","0.0994020997928009"
"4","1985","Employed","college entrance qualification","60","0.0770942369843954","0.0589584162069148","0.095230057761876"
"4","1985","Employed","Other degree","20","","",""
"4","1985","Employed","no degree/no degree yet","8","","",""
"5","1985","Not Employed","lower secondary degree","16","","",""
"5","1985","Not Employed","secondary school degree","9","","",""
"5","1985","Not Employed","college entrance qualification","4","","",""
"5","1985","Not Employed","Other degree","","","",""
"5","1985","Not Employed","no degree/no degree yet","4","","",""
"5","1985","Employed","lower secondary degree","22","","",""
"5","1985","Employed","secondary school degree","10","","",""
"5","1985","Employed","college entrance qualification","7","","",""
"5","1985","Employed","Other degree","6","","",""
"5","1985","Employed","no degree/no degree yet","2","","",""
"1","1986","Not Employed","lower secondary degree","6","","",""
"1","1986","Not Employed","secondary school degree","1","","",""
"1","1986","Not Employed","college entrance qualification","4","","",""
"1","1986","Not Employed","Other degree","3","","",""
"1","1986","Not Employed","no degree/no degree yet","3","","",""
"1","1986","Employed","lower secondary degree","17","","",""
"1","1986","Employed","secondary school degree","2","","",""
"1","1986","Employed","college entrance qualification","3","","",""
"1","1986","Employed","Other degree","6","","",""
"1","1986","Employed","no degree/no degree yet","3","","",""
"2","1986","Not Employed","lower secondary degree","12","","",""
"2","1986","Not Employed","secondary school degree","7","","",""
"2","1986","Not Employed","college entrance qualification","12","","",""
"2","1986","Not Employed","Other degree","5","","",""
"2","1986","Not Employed","no degree/no degree yet","12","","",""
"2","1986","Employed","lower secondary degree","50","0.126149321000218","0.0933653880563291","0.158933253944106"
"2","1986","Employed","secondary school degree","24","","",""
"2","1986","Employed","college entrance qualification","26","","",""
"2","1986","Employed","Other degree","24","","",""
"2","1986","Employed","no degree/no degree yet","6","","",""
"3","1986","Not Employed","lower secondary degree","106","0.799418755578033","0.731870593917594","0.866966917238472"
"3","1986","Not Employed","secondary school degree","39","0.756533165187658","0.64206489979195","0.871001430583365"
"3","1986","Not Employed","college entrance qualification","26","","",""
"3","1986","Not Employed","Other degree","29","","",""
"3","1986","Not Employed","no degree/no degree yet","40","0.734956723015969","0.621371097515485","0.848542348516453"
"3","1986","Employed","lower secondary degree","303","0.762956640746537","0.720964907066156","0.804948374426917"
"3","1986","Employed","secondary school degree","141","0.764673155643192","0.702355408091698","0.826990903194686"
"3","1986","Employed","college entrance qualification","99","0.709997288689688","0.634014158329187","0.785980419050189"
"3","1986","Employed","Other degree","96","0.744359871713505","0.669943735860904","0.818776007566105"
"3","1986","Employed","no degree/no degree yet","51","0.907572370842699","0.835479256665891","0.979665485019507"
"4","1986","Not Employed","lower secondary degree","10","","",""
"4","1986","Not Employed","secondary school degree","6","","",""
"4","1986","Not Employed","college entrance qualification","2","","",""
"4","1986","Not Employed","Other degree","2","","",""
"4","1986","Not Employed","no degree/no degree yet","3","","",""
"4","1986","Employed","lower secondary degree","23","","",""
"4","1986","Employed","secondary school degree","11","","",""
"4","1986","Employed","college entrance qualification","9","","",""
"4","1986","Employed","Other degree","6","","",""
"4","1986","Employed","no degree/no degree yet","2","","",""
"5","1986","Not Employed","lower secondary degree","1","","",""
"5","1986","Not Employed","secondary school degree","1","","",""
"5","1986","Not Employed","college entrance qualification","","","",""
"5","1986","Not Employed","Other degree","","","",""
"5","1986","Not Employed","no degree/no degree yet","","","",""
"5","1986","Employed","lower secondary degree","1","","",""
"5","1986","Employed","secondary school degree","","","",""
"5","1986","Employed","college entrance qualification","","","",""
"5","1986","Employed","Other degree","","","",""
"5","1986","Employed","no degree/no degree yet","","","",""
"1","1987","Not Employed","lower secondary degree","3","","",""
"1","1987","Not Employed","secondary school degree","2","","",""
"1","1987","Not Employed","college entrance qualification","2","","",""
"1","1987","Not Employed","Other degree","1","","",""
"1","1987","Not Employed","no degree/no degree yet","4","","",""
"1","1987","Employed","lower secondary degree","11","","",""
"1","1987","Employed","secondary school degree","3","","",""
"1","1987","Employed","college entrance qualification","5","","",""
"1","1987","Employed","Other degree","3","","",""
"1","1987","Employed","no degree/no degree yet","7","","",""
"2","1987","Not Employed","lower secondary degree","15","","",""
"2","1987","Not Employed","secondary school degree","3","","",""
"2","1987","Not Employed","college entrance qualification","9","","",""
"2","1987","Not Employed","Other degree","3","","",""
"2","1987","Not Employed","no degree/no degree yet","5","","",""
"2","1987","Employed","lower secondary degree","40","0.107159291077176","0.0730552017285955","0.141263380425756"
"2","1987","Employed","secondary school degree","16","","",""
"2","1987","Employed","college entrance qualification","25","","",""
"2","1987","Employed","Other degree","31","0.283519747263819","0.200049279212479","0.366990215315159"
"2","1987","Employed","no degree/no degree yet","13","","",""
"3","1987","Not Employed","lower secondary degree","79","0.742852283527399","0.660039235514442","0.825665331540355"
"3","1987","Not Employed","secondary school degree","23","","",""
"3","1987","Not Employed","college entrance qualification","23","","",""
"3","1987","Not Employed","Other degree","22","","",""
"3","1987","Not Employed","no degree/no degree yet","37","0.674195050824005","0.544287406519902","0.804102695128107"
"3","1987","Employed","lower secondary degree","248","0.800091043157393","0.755995938218465","0.844186148096322"
"3","1987","Employed","secondary school degree","126","0.821368989139126","0.761452570885928","0.881285407392324"
"3","1987","Employed","college entrance qualification","91","0.71200835638258","0.634759223359526","0.789257489405634"
"3","1987","Employed","Other degree","74","0.674943349340412","0.588196787867133","0.76168991081369"
"3","1987","Employed","no degree/no degree yet","54","0.788794149038435","0.69641961256657","0.8811686855103"
"4","1987","Not Employed","lower secondary degree","9","","",""
"4","1987","Not Employed","secondary school degree","1","","",""
"4","1987","Not Employed","college entrance qualification","","","",""
"4","1987","Not Employed","Other degree","","","",""
"4","1987","Not Employed","no degree/no degree yet","3","","",""
"4","1987","Employed","lower secondary degree","17","","",""
"4","1987","Employed","secondary school degree","12","","",""
"4","1987","Employed","college entrance qualification","10","","",""
"4","1987","Employed","Other degree","2","","",""
"4","1987","Employed","no degree/no degree yet","1","","",""
"5","1987","Not Employed","lower secondary degree","1","","",""
"5","1987","Not Employed","secondary school degree","","","",""
"5","1987","Not Employed","college entrance qualification","1","","",""
"5","1987","Not Employed","Other degree","1","","",""
"5","1987","Not Employed","no degree/no degree yet","1","","",""
"5","1987","Employed","lower secondary degree","","","",""
"5","1987","Employed","secondary school degree","","","",""
"5","1987","Employed","college entrance qualification","1","","",""
"5","1987","Employed","Other degree","2","","",""
"5","1987","Employed","no degree/no degree yet","","","",""
"1","1988","Not Employed","lower secondary degree","3","","",""
"1","1988","Not Employed","secondary school degree","","","",""
"1","1988","Not Employed","college entrance qualification","2","","",""
"1","1988","Not Employed","Other degree","3","","",""
"1","1988","Not Employed","no degree/no degree yet","5","","",""
"1","1988","Employed","lower secondary degree","14","","",""
"1","1988","Employed","secondary school degree","5","","",""
"1","1988","Employed","college entrance qualification","","","",""
"1","1988","Employed","Other degree","3","","",""
"1","1988","Employed","no degree/no degree yet","1","","",""
"2","1988","Not Employed","lower secondary degree","14","","",""
"2","1988","Not Employed","secondary school degree","5","","",""
"2","1988","Not Employed","college entrance qualification","7","","",""
"2","1988","Not Employed","Other degree","7","","",""
"2","1988","Not Employed","no degree/no degree yet","14","","",""
"2","1988","Employed","lower secondary degree","42","0.132048143906286","0.0960630532492882","0.168033234563285"
"2","1988","Employed","secondary school degree","26","","",""
"2","1988","Employed","college entrance qualification","27","","",""
"2","1988","Employed","Other degree","16","","",""
"2","1988","Employed","no degree/no degree yet","8","","",""
"3","1988","Not Employed","lower secondary degree","86","0.806722990605984","0.73225176027972","0.881194220932247"
"3","1988","Not Employed","secondary school degree","23","","",""
"3","1988","Not Employed","college entrance qualification","13","","",""
"3","1988","Not Employed","Other degree","22","","",""
"3","1988","Not Employed","no degree/no degree yet","30","0.645491544570525","0.511552058285793","0.779431030855256"
"3","1988","Employed","lower secondary degree","260","0.775430887340175","0.731074599608537","0.819787175071812"
"3","1988","Employed","secondary school degree","117","0.730590064628162","0.661630705987015","0.799549423269309"
"3","1988","Employed","college entrance qualification","80","0.682183791866804","0.597812659214983","0.766554924518625"
"3","1988","Employed","Other degree","64","0.67146144575857","0.571612763059753","0.771310128457388"
"3","1988","Employed","no degree/no degree yet","36","0.746642379010248","0.623601117035358","0.869683640985137"
"4","1988","Not Employed","lower secondary degree","4","","",""
"4","1988","Not Employed","secondary school degree","3","","",""
"4","1988","Not Employed","college entrance qualification","","","",""
"4","1988","Not Employed","Other degree","","","",""
"4","1988","Not Employed","no degree/no degree yet","","","",""
"4","1988","Employed","lower secondary degree","23","","",""
"4","1988","Employed","secondary school degree","10","","",""
"4","1988","Employed","college entrance qualification","10","","",""
"4","1988","Employed","Other degree","2","","",""
"4","1988","Employed","no degree/no degree yet","3","","",""
"5","1988","Not Employed","lower secondary degree","1","","",""
"5","1988","Not Employed","secondary school degree","","","",""
"5","1988","Not Employed","college entrance qualification","","","",""
"5","1988","Not Employed","Other degree","","","",""
"5","1988","Not Employed","no degree/no degree yet","","","",""
"5","1988","Employed","lower secondary degree","1","","",""
"5","1988","Employed","secondary school degree","1","","",""
"5","1988","Employed","college entrance qualification","","","",""
"5","1988","Employed","Other degree","","","",""
"5","1988","Employed","no degree/no degree yet","","","",""
"1","1989","Not Employed","lower secondary degree","5","","",""
"1","1989","Not Employed","secondary school degree","1","","",""
"1","1989","Not Employed","college entrance qualification","1","","",""
"1","1989","Not Employed","Other degree","1","","",""
"1","1989","Not Employed","no degree/no degree yet","1","","",""
"1","1989","Employed","lower secondary degree","10","","",""
"1","1989","Employed","secondary school degree","11","","",""
"1","1989","Employed","college entrance qualification","2","","",""
"1","1989","Employed","Other degree","","","",""
"1","1989","Employed","no degree/no degree yet","6","","",""
"2","1989","Not Employed","lower secondary degree","12","","",""
"2","1989","Not Employed","secondary school degree","6","","",""
"2","1989","Not Employed","college entrance qualification","5","","",""
"2","1989","Not Employed","Other degree","4","","",""
"2","1989","Not Employed","no degree/no degree yet","9","","",""
"2","1989","Employed","lower secondary degree","35","0.100858160740397","0.0650045358007545","0.13671178568004"
"2","1989","Employed","secondary school degree","23","","",""
"2","1989","Employed","college entrance qualification","27","","",""
"2","1989","Employed","Other degree","23","","",""
"2","1989","Employed","no degree/no degree yet","16","","",""
"3","1989","Not Employed","lower secondary degree","60","0.754482987057501","0.661327876352993","0.847638097762009"
"3","1989","Not Employed","secondary school degree","29","","",""
"3","1989","Not Employed","college entrance qualification","19","","",""
"3","1989","Not Employed","Other degree","24","","",""
"3","1989","Not Employed","no degree/no degree yet","22","","",""
"3","1989","Employed","lower secondary degree","212","0.805218466055834","0.758067108695977","0.852369823415692"
"3","1989","Employed","secondary school degree","152","0.767192507395144","0.708767239101389","0.825617775688899"
"3","1989","Employed","college entrance qualification","75","0.612948614917673","0.525801339270823","0.700095890564523"
"3","1989","Employed","Other degree","57","0.658660252868333","0.557859729355277","0.759460776381389"
"3","1989","Employed","no degree/no degree yet","25","","",""
"4","1989","Not Employed","lower secondary degree","4","","",""
"4","1989","Not Employed","secondary school degree","2","","",""
"4","1989","Not Employed","college entrance qualification","1","","",""
"4","1989","Not Employed","Other degree","2","","",""
"4","1989","Not Employed","no degree/no degree yet","1","","",""
"4","1989","Employed","lower secondary degree","11","","",""
"4","1989","Employed","secondary school degree","15","","",""
"4","1989","Employed","college entrance qualification","15","","",""
"4","1989","Employed","Other degree","5","","",""
"4","1989","Employed","no degree/no degree yet","2","","",""
"5","1989","Not Employed","lower secondary degree","1","","",""
"5","1989","Not Employed","secondary school degree","","","",""
"5","1989","Not Employed","college entrance qualification","","","",""
"5","1989","Not Employed","Other degree","","","",""
"5","1989","Not Employed","no degree/no degree yet","","","",""
"5","1989","Employed","lower secondary degree","3","","",""
"5","1989","Employed","secondary school degree","","","",""
"5","1989","Employed","college entrance qualification","1","","",""
"5","1989","Employed","Other degree","","","",""
"5","1989","Employed","no degree/no degree yet","","","",""
"1","1990","Not Employed","lower secondary degree","5","","",""
"1","1990","Not Employed","secondary school degree","1","","",""
"1","1990","Not Employed","college entrance qualification","2","","",""
"1","1990","Not Employed","Other degree","2","","",""
"1","1990","Not Employed","no degree/no degree yet","2","","",""
"1","1990","Employed","lower secondary degree","14","","",""
"1","1990","Employed","secondary school degree","8","","",""
"1","1990","Employed","college entrance qualification","8","","",""
"1","1990","Employed","Other degree","7","","",""
"1","1990","Employed","no degree/no degree yet","6","","",""
"2","1990","Not Employed","lower secondary degree","8","","",""
"2","1990","Not Employed","secondary school degree","7","","",""
"2","1990","Not Employed","college entrance qualification","8","","",""
"2","1990","Not Employed","Other degree","4","","",""
"2","1990","Not Employed","no degree/no degree yet","3","","",""
"2","1990","Employed","lower secondary degree","37","0.158568321324081","0.114754603803777","0.202382038844385"
"2","1990","Employed","secondary school degree","21","","",""
"2","1990","Employed","college entrance qualification","21","","",""
"2","1990","Employed","Other degree","9","","",""
"2","1990","Employed","no degree/no degree yet","3","","",""
"3","1990","Not Employed","lower secondary degree","57","0.792346464933901","0.699296998372924","0.885395931494877"
"3","1990","Not Employed","secondary school degree","17","","",""
"3","1990","Not Employed","college entrance qualification","26","","",""
"3","1990","Not Employed","Other degree","19","","",""
"3","1990","Not Employed","no degree/no degree yet","17","","",""
"3","1990","Employed","lower secondary degree","206","0.757807611239483","0.70642073866622","0.809194483812746"
"3","1990","Employed","secondary school degree","111","0.739803707021345","0.669356503040657","0.810250911002034"
"3","1990","Employed","college entrance qualification","96","0.649124590460748","0.568916323286266","0.729332857635229"
"3","1990","Employed","Other degree","51","0.578605817285416","0.464549982202764","0.692661652368067"
"3","1990","Employed","no degree/no degree yet","37","0.750462175081158","0.625406970310457","0.87551737985186"
"4","1990","Not Employed","lower secondary degree","3","","",""
"4","1990","Not Employed","secondary school degree","3","","",""
"4","1990","Not Employed","college entrance qualification","1","","",""
"4","1990","Not Employed","Other degree","1","","",""
"4","1990","Not Employed","no degree/no degree yet","2","","",""
"4","1990","Employed","lower secondary degree","9","","",""
"4","1990","Employed","secondary school degree","8","","",""
"4","1990","Employed","college entrance qualification","10","","",""
"4","1990","Employed","Other degree","3","","",""
"4","1990","Employed","no degree/no degree yet","","","",""
"5","1990","Not Employed","lower secondary degree","","","",""
"5","1990","Not Employed","secondary school degree","","","",""
"5","1990","Not Employed","college entrance qualification","","","",""
"5","1990","Not Employed","Other degree","","","",""
"5","1990","Not Employed","no degree/no degree yet","","","",""
"5","1990","Employed","lower secondary degree","1","","",""
"5","1990","Employed","secondary school degree","1","","",""
"5","1990","Employed","college entrance qualification","1","","",""
"5","1990","Employed","Other degree","2","","",""
"5","1990","Employed","no degree/no degree yet","","","",""
"1","1991","Not Employed","lower secondary degree","25","","",""
"1","1991","Not Employed","secondary school degree","14","","",""
"1","1991","Not Employed","college entrance qualification","11","","",""
"1","1991","Not Employed","Other degree","21","","",""
"1","1991","Not Employed","no degree/no degree yet","32","0.0383772428147884","0.0195512734948996","0.0572032121346771"
"1","1991","Employed","lower secondary degree","95","0.0252510043177805","0.0192878692197942","0.0312141394157668"
"1","1991","Employed","secondary school degree","37","0.0321085859547928","0.0221092804769408","0.0421078914326447"
"1","1991","Employed","college entrance qualification","20","","",""
"1","1991","Employed","Other degree","68","0.0881654743670303","0.067750620409802","0.108580328324259"
"1","1991","Employed","no degree/no degree yet","38","0.0789498637727772","0.052719615438632","0.105180112106922"
"2","1991","Not Employed","lower secondary degree","169","0.0813277470508989","0.0683457819428047","0.0943097121589931"
"2","1991","Not Employed","secondary school degree","74","0.132778497597724","0.101869388362561","0.163687606832887"
"2","1991","Not Employed","college entrance qualification","50","0.129346266777266","0.0927491802880298","0.165943353266501"
"2","1991","Not Employed","Other degree","58","0.246248683193328","0.191968487045828","0.300528879340828"
"2","1991","Not Employed","no degree/no degree yet","104","0.214806538858309","0.17455984768772","0.255053230028898"
"2","1991","Employed","lower secondary degree","487","0.162792707871894","0.148760600565473","0.176824815178315"
"2","1991","Employed","secondary school degree","231","0.179675088689292","0.157898852832644","0.201451324545939"
"2","1991","Employed","college entrance qualification","210","0.233176955319234","0.205286337747261","0.261067572891207"
"2","1991","Employed","Other degree","168","0.252296859770538","0.221024582223921","0.283569137317155"
"2","1991","Employed","no degree/no degree yet","92","0.207339808515108","0.16790588908968","0.246773727940536"
"3","1991","Not Employed","lower secondary degree","1348","0.811686036428046","0.793117568724727","0.830254504131365"
"3","1991","Not Employed","secondary school degree","321","0.716254077393935","0.67519057732852","0.757317577459349"
"3","1991","Not Employed","college entrance qualification","228","0.738117653206961","0.690170509785251","0.786064796628671"
"3","1991","Not Employed","Other degree","157","0.626364054304153","0.565413431628445","0.687314676979861"
"3","1991","Not Employed","no degree/no degree yet","254","0.684408679840056","0.638863924360172","0.72995343531994"
"3","1991","Employed","lower secondary degree","1950","0.753460283179626","0.73707844804191","0.769842118317342"
"3","1991","Employed","secondary school degree","842","0.706238178459253","0.680402539935534","0.732073816982971"
"3","1991","Employed","college entrance qualification","571","0.63868983582064","0.607004900044337","0.670374771596943"
"3","1991","Employed","Other degree","483","0.619646310246186","0.584691677958454","0.654600942533918"
"3","1991","Employed","no degree/no degree yet","270","0.690622974432298","0.645660560976556","0.73558538788804"
"4","1991","Not Employed","lower secondary degree","147","0.0880732011424014","0.0746132759199874","0.101533126364815"
"4","1991","Not Employed","secondary school degree","52","0.122725130266885","0.0928374512232725","0.152612809310498"
"4","1991","Not Employed","college entrance qualification","32","0.106868807228449","0.0731765630355314","0.140561051421367"
"4","1991","Not Employed","Other degree","6","","",""
"4","1991","Not Employed","no degree/no degree yet","8","","",""
"4","1991","Employed","lower secondary degree","119","0.0548823285733754","0.0462257130545503","0.0635389440922005"
"4","1991","Employed","secondary school degree","75","0.0745480178088904","0.0596495734701972","0.0894464621475835"
"4","1991","Employed","college entrance qualification","79","0.101615218826508","0.0816865490547172","0.121543888598298"
"4","1991","Employed","Other degree","19","","",""
"4","1991","Employed","no degree/no degree yet","4","","",""
"5","1991","Not Employed","lower secondary degree","14","","",""
"5","1991","Not Employed","secondary school degree","2","","",""
"5","1991","Not Employed","college entrance qualification","2","","",""
"5","1991","Not Employed","Other degree","","","",""
"5","1991","Not Employed","no degree/no degree yet","2","","",""
"5","1991","Employed","lower secondary degree","8","","",""
"5","1991","Employed","secondary school degree","9","","",""
"5","1991","Employed","college entrance qualification","3","","",""
"5","1991","Employed","Other degree","3","","",""
"5","1991","Employed","no degree/no degree yet","2","","",""
"1","1992","Not Employed","lower secondary degree","37","0.00818647131733814","0.00451270519902585","0.0118602374356504"
"1","1992","Not Employed","secondary school degree","33","0.024668946376371","0.0133779981968601","0.0359598945558818"
"1","1992","Not Employed","college entrance qualification","18","","",""
"1","1992","Not Employed","Other degree","19","","",""
"1","1992","Not Employed","no degree/no degree yet","39","0.0544451342805931","0.0332205723915861","0.0756696961696"
"1","1992","Employed","lower secondary degree","134","0.0297591377529104","0.0241168014204375","0.0354014740853833"
"1","1992","Employed","secondary school degree","139","0.0400053627494186","0.0328004360951174","0.0472102894037198"
"1","1992","Employed","college entrance qualification","44","0.0331657789011126","0.0235420500539146","0.0427895077483105"
"1","1992","Employed","Other degree","68","0.0821835198416985","0.0620946195347095","0.102272420148688"
"1","1992","Employed","no degree/no degree yet","50","0.0928388698869848","0.0643635387945779","0.121314200979392"
"2","1992","Not Employed","lower secondary degree","206","0.064475159378226","0.05446198009222","0.0744883386642321"
"2","1992","Not Employed","secondary school degree","132","0.152023271391335","0.125888055520354","0.178158487262316"
"2","1992","Not Employed","college entrance qualification","64","0.150432138588692","0.115398322350472","0.185465954826912"
"2","1992","Not Employed","Other degree","67","0.297925548156418","0.241901618675446","0.35394947763739"
"2","1992","Not Employed","no degree/no degree yet","104","0.182457514895511","0.14632885323287","0.218586176558152"
"2","1992","Employed","lower secondary degree","609","0.163799884992182","0.151510761014874","0.176089008969491"
"2","1992","Employed","secondary school degree","709","0.227742929878738","0.212324524763596","0.24316133499388"
"2","1992","Employed","college entrance qualification","365","0.232580587439099","0.209875384262469","0.255285790615729"
"2","1992","Employed","Other degree","167","0.210595590628203","0.180771975939049","0.240419205317358"
"2","1992","Employed","no degree/no degree yet","82","0.196486762779413","0.157499314662736","0.235474210896091"
"3","1992","Not Employed","lower secondary degree","1840","0.821665585228951","0.806058807422002","0.8372723630359"
"3","1992","Not Employed","secondary school degree","506","0.737913028554257","0.705901648832892","0.769924408275623"
"3","1992","Not Employed","college entrance qualification","279","0.708786666959932","0.664263967052603","0.75330936686726"
"3","1992","Not Employed","Other degree","160","0.572643674103948","0.512044680654355","0.633242667553542"
"3","1992","Not Employed","no degree/no degree yet","284","0.693186834215798","0.650047048892913","0.736326619538683"
"3","1992","Employed","lower secondary degree","2521","0.739217373529068","0.724638148878044","0.753796598180092"
