"hlf0071_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1","1985","(1c) basic vocational qualification","Male","67","0.021801690008745","0.0157849070135721","0.0278184730039179"
"1","1985","(1c) basic vocational qualification","Female","44","0.0223560544302238","0.015017458594283","0.0296946502661645"
"1","1985","(2b) intermediate general qualification","Male","5","","",""
"1","1985","(2b) intermediate general qualification","Female","7","","",""
"1","1985","(2a) intermediate vocational","Male","10","","",""
"1","1985","(2a) intermediate vocational","Female","16","","",""
"1","1985","(2c_gen) general maturity certificate","Male","7","","",""
"1","1985","(2c_gen) general maturity certificate","Female","6","","",""
"1","1985","(2c_voc) vocational maturity certificate","Male","14","","",""
"1","1985","(2c_voc) vocational maturity certificate","Female","10","","",""
"1","1985","(3a) lower tertiary education","Male","2","","",""
"1","1985","(3a) lower tertiary education","Female","4","","",""
"1","1985","(3b) higher tertiary education","Male","13","","",""
"1","1985","(3b) higher tertiary education","Female","8","","",""
"2","1985","(0) in school","Male","9","","",""
"2","1985","(0) in school","Female","15","","",""
"2","1985","(1a) inadequately completed","Male","83","0.153872125792056","0.118423081340167","0.189321170243945"
"2","1985","(1a) inadequately completed","Female","111","0.210834609685446","0.1753986525836","0.246270566787292"
"2","1985","(1b) general elementary school","Male","137","0.122056427518148","0.100254104285043","0.143858750751253"
"2","1985","(1b) general elementary school","Female","212","0.0826612072469123","0.0697448001978984","0.0955776142959261"
"2","1985","(1c) basic vocational qualification","Male","305","0.114720261932281","0.10159021914962","0.127850304714943"
"2","1985","(1c) basic vocational qualification","Female","210","0.114031619905183","0.0982538073752159","0.12980943243515"
"2","1985","(2b) intermediate general qualification","Male","25","","",""
"2","1985","(2b) intermediate general qualification","Female","47","0.142433740729129","0.102415815933934","0.182451665524325"
"2","1985","(2a) intermediate vocational","Male","80","0.125113073128128","0.0980709069001824","0.152155239356073"
"2","1985","(2a) intermediate vocational","Female","111","0.133522850509933","0.109419704692101","0.157625996327765"
"2","1985","(2c_gen) general maturity certificate","Male","37","0.178534414294384","0.127344486190811","0.229724342397957"
"2","1985","(2c_gen) general maturity certificate","Female","43","0.22502743210761","0.160721434384666","0.289333429830555"
"2","1985","(2c_voc) vocational maturity certificate","Male","39","0.120716210797877","0.080168197411478","0.161264224184276"
"2","1985","(2c_voc) vocational maturity certificate","Female","38","0.190782892771124","0.130277675303756","0.251288110238491"
"2","1985","(3a) lower tertiary education","Male","27","","",""
"2","1985","(3a) lower tertiary education","Female","8","","",""
"2","1985","(3b) higher tertiary education","Male","52","0.128707179217215","0.0926856203742703","0.164728738060159"
"2","1985","(3b) higher tertiary education","Female","31","0.153112320438516","0.0994532659223915","0.206771374954641"
"3","1985","(0) in school","Male","91","0.828822511864687","0.758751127854283","0.898893895875092"
"3","1985","(0) in school","Female","58","0.81480075459687","0.726885795779745","0.902715713413995"
"3","1985","(1a) inadequately completed","Male","274","0.726577902059815","0.682788959953788","0.770366844165842"
"3","1985","(1a) inadequately completed","Female","357","0.691282076677956","0.651149432893201","0.73141472046271"
"3","1985","(1b) general elementary school","Male","637","0.775922400928693","0.748151017710156","0.80369378414723"
"3","1985","(1b) general elementary school","Female","1350","0.808253379515213","0.789787772227916","0.82671898680251"
"3","1985","(1c) basic vocational qualification","Male","1744","0.789284572307522","0.772482192864513","0.806086951750531"
"3","1985","(1c) basic vocational qualification","Female","1208","0.793594860097273","0.773504639265262","0.813685080929283"
"3","1985","(2b) intermediate general qualification","Male","137","0.771326723798754","0.709802170140436","0.832851277457072"
"3","1985","(2b) intermediate general qualification","Female","220","0.760057286832452","0.711159272101235","0.808955301563669"
"3","1985","(2a) intermediate vocational","Male","430","0.758784999564692","0.723816605074923","0.793753394054461"
"3","1985","(2a) intermediate vocational","Female","560","0.744044324161358","0.713120075288447","0.774968573034269"
"3","1985","(2c_gen) general maturity certificate","Male","151","0.695127445367587","0.63359272321893","0.756662167516243"
"3","1985","(2c_gen) general maturity certificate","Female","106","0.713350907459112","0.643717527125484","0.782984287792739"
"3","1985","(2c_voc) vocational maturity certificate","Male","178","0.72717402073542","0.671738990424347","0.782609051046493"
"3","1985","(2c_voc) vocational maturity certificate","Female","105","0.696305744966031","0.625493418782916","0.767118071149146"
"3","1985","(3a) lower tertiary education","Male","134","0.754923673199893","0.691556598118629","0.818290748281157"
"3","1985","(3a) lower tertiary education","Female","53","0.761822851754863","0.662740578972215","0.86090512453751"
"3","1985","(3b) higher tertiary education","Male","236","0.729911630909988","0.682151321418566","0.777671940401409"
"3","1985","(3b) higher tertiary education","Female","121","0.704770073240405","0.636798244267717","0.772741902213093"
"4","1985","(0) in school","Male","5","","",""
"4","1985","(0) in school","Female","1","","",""
"4","1985","(1a) inadequately completed","Male","7","","",""
"4","1985","(1a) inadequately completed","Female","9","","",""
"4","1985","(1b) general elementary school","Male","28","","",""
"4","1985","(1b) general elementary school","Female","103","0.0754820950964015","0.0630911164779229","0.0878730737148802"
"4","1985","(1c) basic vocational qualification","Male","136","0.0694419675129069","0.058968546691233","0.0799153883345808"
"4","1985","(1c) basic vocational qualification","Female","90","0.0635127328728313","0.0514065739156545","0.0756188918300081"
"4","1985","(2b) intermediate general qualification","Male","11","","",""
"4","1985","(2b) intermediate general qualification","Female","14","","",""
"4","1985","(2a) intermediate vocational","Male","50","0.0904385930158117","0.066995922712181","0.113881263319442"
"4","1985","(2a) intermediate vocational","Female","70","0.0950002515708463","0.0742222401638572","0.115778262977835"
"4","1985","(2c_gen) general maturity certificate","Male","17","","",""
"4","1985","(2c_gen) general maturity certificate","Female","7","","",""
"4","1985","(2c_voc) vocational maturity certificate","Male","16","","",""
"4","1985","(2c_voc) vocational maturity certificate","Female","9","","",""
"4","1985","(3a) lower tertiary education","Male","13","","",""
"4","1985","(3a) lower tertiary education","Female","6","","",""
"4","1985","(3b) higher tertiary education","Male","26","","",""
"4","1985","(3b) higher tertiary education","Female","12","","",""
"5","1985","(0) in school","Male","2","","",""
"5","1985","(0) in school","Female","","","",""
"5","1985","(1a) inadequately completed","Male","3","","",""
"5","1985","(1a) inadequately completed","Female","2","","",""
"5","1985","(1b) general elementary school","Male","5","","",""
"5","1985","(1b) general elementary school","Female","21","","",""
"5","1985","(1c) basic vocational qualification","Male","11","","",""
"5","1985","(1c) basic vocational qualification","Female","7","","",""
"5","1985","(2b) intermediate general qualification","Male","1","","",""
"5","1985","(2b) intermediate general qualification","Female","5","","",""
"5","1985","(2a) intermediate vocational","Male","5","","",""
"5","1985","(2a) intermediate vocational","Female","8","","",""
"5","1985","(2c_gen) general maturity certificate","Male","3","","",""
"5","1985","(2c_gen) general maturity certificate","Female","","","",""
"5","1985","(2c_voc) vocational maturity certificate","Male","1","","",""
"5","1985","(2c_voc) vocational maturity certificate","Female","","","",""
"5","1985","(3a) lower tertiary education","Male","1","","",""
"5","1985","(3a) lower tertiary education","Female","","","",""
"5","1985","(3b) higher tertiary education","Male","5","","",""
"5","1985","(3b) higher tertiary education","Female","1","","",""
"1","1986","(0) in school","Male","","","",""
"1","1986","(0) in school","Female","","","",""
"1","1986","(1a) inadequately completed","Male","3","","",""
"1","1986","(1a) inadequately completed","Female","3","","",""
"1","1986","(1b) general elementary school","Male","7","","",""
"1","1986","(1b) general elementary school","Female","13","","",""
"1","1986","(1c) basic vocational qualification","Male","5","","",""
"1","1986","(1c) basic vocational qualification","Female","3","","",""
"1","1986","(2b) intermediate general qualification","Male","","","",""
"1","1986","(2b) intermediate general qualification","Female","1","","",""
"1","1986","(2a) intermediate vocational","Male","1","","",""
"1","1986","(2a) intermediate vocational","Female","1","","",""
"1","1986","(2c_gen) general maturity certificate","Male","1","","",""
"1","1986","(2c_gen) general maturity certificate","Female","2","","",""
"1","1986","(2c_voc) vocational maturity certificate","Male","3","","",""
"1","1986","(2c_voc) vocational maturity certificate","Female","1","","",""
"1","1986","(3a) lower tertiary education","Male","","","",""
"1","1986","(3a) lower tertiary education","Female","1","","",""
"1","1986","(3b) higher tertiary education","Male","2","","",""
"1","1986","(3b) higher tertiary education","Female","1","","",""
"2","1986","(0) in school","Male","1","","",""
"2","1986","(0) in school","Female","","","",""
"2","1986","(1a) inadequately completed","Male","8","","",""
"2","1986","(1a) inadequately completed","Female","9","","",""
"2","1986","(1b) general elementary school","Male","18","","",""
"2","1986","(1b) general elementary school","Female","18","","",""
"2","1986","(1c) basic vocational qualification","Male","33","0.121592771204892","0.0801593333618493","0.163026209047934"
"2","1986","(1c) basic vocational qualification","Female","17","","",""
"2","1986","(2b) intermediate general qualification","Male","2","","",""
"2","1986","(2b) intermediate general qualification","Female","7","","",""
"2","1986","(2a) intermediate vocational","Male","4","","",""
"2","1986","(2a) intermediate vocational","Female","16","","",""
"2","1986","(2c_gen) general maturity certificate","Male","9","","",""
"2","1986","(2c_gen) general maturity certificate","Female","5","","",""
"2","1986","(2c_voc) vocational maturity certificate","Male","3","","",""
"2","1986","(2c_voc) vocational maturity certificate","Female","1","","",""
"2","1986","(3a) lower tertiary education","Male","2","","",""
"2","1986","(3a) lower tertiary education","Female","2","","",""
"2","1986","(3b) higher tertiary education","Male","12","","",""
"2","1986","(3b) higher tertiary education","Female","12","","",""
"3","1986","(0) in school","Male","7","","",""
"3","1986","(0) in school","Female","1","","",""
"3","1986","(1a) inadequately completed","Male","38","0.834365305125708","0.732337915025203","0.936392695226213"
"3","1986","(1a) inadequately completed","Female","46","0.81961233058216","0.722319658460198","0.916905002704123"
"3","1986","(1b) general elementary school","Male","81","0.687198431748154","0.601333738957951","0.773063124538356"
"3","1986","(1b) general elementary school","Female","126","0.795865780017257","0.733797686414026","0.857933873620487"
"3","1986","(1c) basic vocational qualification","Male","186","0.782949982623196","0.730686774801678","0.835213190444714"
"3","1986","(1c) basic vocational qualification","Female","116","0.768530675577616","0.701479928281718","0.835581422873515"
"3","1986","(2b) intermediate general qualification","Male","13","","",""
"3","1986","(2b) intermediate general qualification","Female","27","","",""
"3","1986","(2a) intermediate vocational","Male","49","0.791704442958507","0.688951561334812","0.894457324582201"
"3","1986","(2a) intermediate vocational","Female","85","0.77372846210694","0.695536700206227","0.851920224007653"
"3","1986","(2c_gen) general maturity certificate","Male","16","","",""
"3","1986","(2c_gen) general maturity certificate","Female","22","","",""
"3","1986","(2c_voc) vocational maturity certificate","Male","21","","",""
"3","1986","(2c_voc) vocational maturity certificate","Female","26","","",""
"3","1986","(3a) lower tertiary education","Male","17","","",""
"3","1986","(3a) lower tertiary education","Female","8","","",""
"3","1986","(3b) higher tertiary education","Male","34","0.673208045370152","0.544479954110449","0.801936136629855"
"3","1986","(3b) higher tertiary education","Female","12","","",""
"4","1986","(0) in school","Male","1","","",""
"4","1986","(0) in school","Female","","","",""
"4","1986","(1a) inadequately completed","Male","2","","",""
"4","1986","(1a) inadequately completed","Female","2","","",""
"4","1986","(1b) general elementary school","Male","5","","",""
"4","1986","(1b) general elementary school","Female","5","","",""
"4","1986","(1c) basic vocational qualification","Male","15","","",""
"4","1986","(1c) basic vocational qualification","Female","15","","",""
"4","1986","(2b) intermediate general qualification","Male","","","",""
"4","1986","(2b) intermediate general qualification","Female","1","","",""
"4","1986","(2a) intermediate vocational","Male","5","","",""
"4","1986","(2a) intermediate vocational","Female","8","","",""
"4","1986","(2c_gen) general maturity certificate","Male","","","",""
"4","1986","(2c_gen) general maturity certificate","Female","1","","",""
"4","1986","(2c_voc) vocational maturity certificate","Male","1","","",""
"4","1986","(2c_voc) vocational maturity certificate","Female","2","","",""
"4","1986","(3a) lower tertiary education","Male","2","","",""
"4","1986","(3a) lower tertiary education","Female","2","","",""
"4","1986","(3b) higher tertiary education","Male","3","","",""
"4","1986","(3b) higher tertiary education","Female","4","","",""
"5","1986","(0) in school","Male","","","",""
"5","1986","(0) in school","Female","","","",""
"5","1986","(1a) inadequately completed","Male","","","",""
"5","1986","(1a) inadequately completed","Female","","","",""
"5","1986","(1b) general elementary school","Male","1","","",""
"5","1986","(1b) general elementary school","Female","","","",""
"5","1986","(1c) basic vocational qualification","Male","","","",""
"5","1986","(1c) basic vocational qualification","Female","1","","",""
"5","1986","(2b) intermediate general qualification","Male","","","",""
"5","1986","(2b) intermediate general qualification","Female","","","",""
"5","1986","(2a) intermediate vocational","Male","1","","",""
"5","1986","(2a) intermediate vocational","Female","","","",""
"5","1986","(2c_gen) general maturity certificate","Male","","","",""
"5","1986","(2c_gen) general maturity certificate","Female","","","",""
"5","1986","(2c_voc) vocational maturity certificate","Male","","","",""
"5","1986","(2c_voc) vocational maturity certificate","Female","","","",""
"5","1986","(3a) lower tertiary education","Male","","","",""
"5","1986","(3a) lower tertiary education","Female","","","",""
"5","1986","(3b) higher tertiary education","Male","","","",""
"5","1986","(3b) higher tertiary education","Female","","","",""
"1","1987","(0) in school","Male","","","",""
"1","1987","(0) in school","Female","","","",""
"1","1987","(1a) inadequately completed","Male","5","","",""
"1","1987","(1a) inadequately completed","Female","6","","",""
"1","1987","(1b) general elementary school","Male","4","","",""
"1","1987","(1b) general elementary school","Female","7","","",""
"1","1987","(1c) basic vocational qualification","Male","5","","",""
"1","1987","(1c) basic vocational qualification","Female","1","","",""
"1","1987","(2b) intermediate general qualification","Male","","","",""
"1","1987","(2b) intermediate general qualification","Female","3","","",""
"1","1987","(2a) intermediate vocational","Male","1","","",""
"1","1987","(2a) intermediate vocational","Female","1","","",""
"1","1987","(2c_gen) general maturity certificate","Male","","","",""
"1","1987","(2c_gen) general maturity certificate","Female","1","","",""
"1","1987","(2c_voc) vocational maturity certificate","Male","3","","",""
"1","1987","(2c_voc) vocational maturity certificate","Female","","","",""
"1","1987","(3a) lower tertiary education","Male","1","","",""
"1","1987","(3a) lower tertiary education","Female","1","","",""
"1","1987","(3b) higher tertiary education","Male","1","","",""
"1","1987","(3b) higher tertiary education","Female","1","","",""
"2","1987","(0) in school","Male","1","","",""
"2","1987","(0) in school","Female","","","",""
"2","1987","(1a) inadequately completed","Male","9","","",""
"2","1987","(1a) inadequately completed","Female","8","","",""
"2","1987","(1b) general elementary school","Male","17","","",""
"2","1987","(1b) general elementary school","Female","26","","",""
"2","1987","(1c) basic vocational qualification","Male","31","0.116393332608442","0.0719479512546364","0.160838713962247"
"2","1987","(1c) basic vocational qualification","Female","9","","",""
"2","1987","(2b) intermediate general qualification","Male","","","",""
"2","1987","(2b) intermediate general qualification","Female","3","","",""
"2","1987","(2a) intermediate vocational","Male","6","","",""
"2","1987","(2a) intermediate vocational","Female","9","","",""
"2","1987","(2c_gen) general maturity certificate","Male","8","","",""
"2","1987","(2c_gen) general maturity certificate","Female","5","","",""
"2","1987","(2c_voc) vocational maturity certificate","Male","4","","",""
"2","1987","(2c_voc) vocational maturity certificate","Female","6","","",""
"2","1987","(3a) lower tertiary education","Male","3","","",""
"2","1987","(3a) lower tertiary education","Female","4","","",""
"2","1987","(3b) higher tertiary education","Male","6","","",""
"2","1987","(3b) higher tertiary education","Female","5","","",""
"3","1987","(0) in school","Male","9","","",""
"3","1987","(0) in school","Female","2","","",""
"3","1987","(1a) inadequately completed","Male","35","0.808644775971173","0.699610726217556","0.917678825724789"
"3","1987","(1a) inadequately completed","Female","45","0.648455484680568","0.529610052711056","0.76730091665008"
"3","1987","(1b) general elementary school","Male","61","0.686051885298685","0.588531392892675","0.783572377704695"
"3","1987","(1b) general elementary school","Female","84","0.74026459540164","0.662773000230049","0.817756190573231"
"3","1987","(1c) basic vocational qualification","Male","153","0.8045343283145","0.749575099375859","0.859493557253141"
"3","1987","(1c) basic vocational qualification","Female","100","0.784379282233739","0.710489751040448","0.85826881342703"
"3","1987","(2b) intermediate general qualification","Male","7","","",""
"3","1987","(2b) intermediate general qualification","Female","18","","",""
"3","1987","(2a) intermediate vocational","Male","43","0.79454737932109","0.686785054142793","0.902309704499387"
"3","1987","(2a) intermediate vocational","Female","76","0.829495569518353","0.75347011350514","0.905521025531566"
"3","1987","(2c_gen) general maturity certificate","Male","20","","",""
"3","1987","(2c_gen) general maturity certificate","Female","14","","",""
"3","1987","(2c_voc) vocational maturity certificate","Male","23","","",""
"3","1987","(2c_voc) vocational maturity certificate","Female","20","","",""
"3","1987","(3a) lower tertiary education","Male","10","","",""
"3","1987","(3a) lower tertiary education","Female","5","","",""
"3","1987","(3b) higher tertiary education","Male","29","","",""
"3","1987","(3b) higher tertiary education","Female","24","","",""
"4","1987","(0) in school","Male","","","",""
"4","1987","(0) in school","Female","","","",""
"4","1987","(1a) inadequately completed","Male","1","","",""
"4","1987","(1a) inadequately completed","Female","3","","",""
"4","1987","(1b) general elementary school","Male","3","","",""
"4","1987","(1b) general elementary school","Female","6","","",""
"4","1987","(1c) basic vocational qualification","Male","11","","",""
"4","1987","(1c) basic vocational qualification","Female","8","","",""
"4","1987","(2b) intermediate general qualification","Male","","","",""
"4","1987","(2b) intermediate general qualification","Female","1","","",""
"4","1987","(2a) intermediate vocational","Male","4","","",""
"4","1987","(2a) intermediate vocational","Female","8","","",""
"4","1987","(2c_gen) general maturity certificate","Male","","","",""
"4","1987","(2c_gen) general maturity certificate","Female","","","",""
"4","1987","(2c_voc) vocational maturity certificate","Male","1","","",""
"4","1987","(2c_voc) vocational maturity certificate","Female","2","","",""
"4","1987","(3a) lower tertiary education","Male","2","","",""
"4","1987","(3a) lower tertiary education","Female","","","",""
"4","1987","(3b) higher tertiary education","Male","4","","",""
"4","1987","(3b) higher tertiary education","Female","2","","",""
"5","1987","(0) in school","Male","","","",""
"5","1987","(0) in school","Female","1","","",""
"5","1987","(1a) inadequately completed","Male","","","",""
"5","1987","(1a) inadequately completed","Female","","","",""
"5","1987","(1b) general elementary school","Male","2","","",""
"5","1987","(1b) general elementary school","Female","","","",""
"5","1987","(1c) basic vocational qualification","Male","","","",""
"5","1987","(1c) basic vocational qualification","Female","1","","",""
"5","1987","(2b) intermediate general qualification","Male","","","",""
"5","1987","(2b) intermediate general qualification","Female","","","",""
"5","1987","(2a) intermediate vocational","Male","","","",""
"5","1987","(2a) intermediate vocational","Female","","","",""
"5","1987","(2c_gen) general maturity certificate","Male","","","",""
"5","1987","(2c_gen) general maturity certificate","Female","1","","",""
"5","1987","(2c_voc) vocational maturity certificate","Male","","","",""
"5","1987","(2c_voc) vocational maturity certificate","Female","1","","",""
"5","1987","(3a) lower tertiary education","Male","","","",""
"5","1987","(3a) lower tertiary education","Female","","","",""
"5","1987","(3b) higher tertiary education","Male","1","","",""
"5","1987","(3b) higher tertiary education","Female","","","",""
"1","1988","(0) in school","Male","","","",""
"1","1988","(0) in school","Female","","","",""
"1","1988","(1a) inadequately completed","Male","2","","",""
"1","1988","(1a) inadequately completed","Female","4","","",""
"1","1988","(1b) general elementary school","Male","5","","",""
"1","1988","(1b) general elementary school","Female","8","","",""
"1","1988","(1c) basic vocational qualification","Male","7","","",""
"1","1988","(1c) basic vocational qualification","Female","1","","",""
"1","1988","(2b) intermediate general qualification","Male","","","",""
"1","1988","(2b) intermediate general qualification","Female","1","","",""
"1","1988","(2a) intermediate vocational","Male","2","","",""
"1","1988","(2a) intermediate vocational","Female","2","","",""
"1","1988","(2c_gen) general maturity certificate","Male","1","","",""
"1","1988","(2c_gen) general maturity certificate","Female","","","",""
"1","1988","(2c_voc) vocational maturity certificate","Male","1","","",""
"1","1988","(2c_voc) vocational maturity certificate","Female","1","","",""
"1","1988","(3a) lower tertiary education","Male","","","",""
"1","1988","(3a) lower tertiary education","Female","","","",""
"1","1988","(3b) higher tertiary education","Male","1","","",""
"1","1988","(3b) higher tertiary education","Female","","","",""
"2","1988","(0) in school","Male","2","","",""
"2","1988","(0) in school","Female","1","","",""
"2","1988","(1a) inadequately completed","Male","7","","",""
"2","1988","(1a) inadequately completed","Female","12","","",""
"2","1988","(1b) general elementary school","Male","14","","",""
"2","1988","(1b) general elementary school","Female","19","","",""
"2","1988","(1c) basic vocational qualification","Male","25","","",""
