"hlf0071_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"4","1985","35-65 y.","Full Time","179","0.0800406646248073","0.0703434092330597","0.0897379200165549"
"4","1985","35-65 y.","Part Time","64","0.0800515250834131","0.0628040951417352","0.0972989550250911"
"4","1985","35-65 y.","Not Working","116","0.0789384317267645","0.0664679421810225","0.0914089212725066"
"4","1985","66 and older","Full Time","3","","",""
"4","1985","66 and older","Part Time","3","","",""
"4","1985","66 and older","Not Working","86","0.0836153339957493","0.0670139484414892","0.100216719550009"
"5","1985","16-34 y.","Full Time","8","","",""
"5","1985","16-34 y.","Part Time","6","","",""
"5","1985","16-34 y.","Not Working","8","","",""
"5","1985","35-65 y.","Full Time","23","","",""
"5","1985","35-65 y.","Part Time","9","","",""
"5","1985","35-65 y.","Not Working","8","","",""
"5","1985","66 and older","Full Time","","","",""
"5","1985","66 and older","Part Time","1","","",""
"5","1985","66 and older","Not Working","18","","",""
"1","1986","16-34 y.","Full Time","10","","",""
"1","1986","16-34 y.","Part Time","11","","",""
"1","1986","16-34 y.","Not Working","10","","",""
"1","1986","35-65 y.","Full Time","6","","",""
"1","1986","35-65 y.","Part Time","6","","",""
"1","1986","35-65 y.","Not Working","6","","",""
"1","1986","66 and older","Full Time","","","",""
"1","1986","66 and older","Part Time","","","",""
"1","1986","66 and older","Not Working","1","","",""
"2","1986","16-34 y.","Full Time","68","0.178298964632125","0.140974916896441","0.21562301236781"
"2","1986","16-34 y.","Part Time","31","0.179957621255292","0.125760938304883","0.234154304205701"
"2","1986","16-34 y.","Not Working","35","0.183975106097956","0.128141784974049","0.239808427221863"
"2","1986","35-65 y.","Full Time","27","","",""
"2","1986","35-65 y.","Part Time","9","","",""
"2","1986","35-65 y.","Not Working","13","","",""
"2","1986","66 and older","Full Time","","","",""
"2","1986","66 and older","Part Time","","","",""
"2","1986","66 and older","Not Working","2","","",""
"3","1986","16-34 y.","Full Time","304","0.724252062616077","0.680674953588041","0.767829171644113"
"3","1986","16-34 y.","Part Time","139","0.711123487184056","0.647179742724826","0.775067231643286"
"3","1986","16-34 y.","Not Working","131","0.683150375497356","0.616108372534612","0.750192378460099"
"3","1986","35-65 y.","Full Time","199","0.817482934971147","0.769408594312315","0.86555727562998"
"3","1986","35-65 y.","Part Time","60","0.866048724124737","0.790462025002206","0.941635423247268"
"3","1986","35-65 y.","Not Working","85","0.731851022826206","0.652258178527619","0.811443867124792"
"3","1986","66 and older","Full Time","","","",""
"3","1986","66 and older","Part Time","1","","",""
"3","1986","66 and older","Not Working","29","","",""
"4","1986","16-34 y.","Full Time","21","","",""
"4","1986","16-34 y.","Part Time","12","","",""
"4","1986","16-34 y.","Not Working","9","","",""
"4","1986","35-65 y.","Full Time","16","","",""
"4","1986","35-65 y.","Part Time","3","","",""
"4","1986","35-65 y.","Not Working","13","","",""
"4","1986","66 and older","Full Time","","","",""
"4","1986","66 and older","Part Time","","","",""
"4","1986","66 and older","Not Working","2","","",""
"5","1986","16-34 y.","Full Time","1","","",""
"5","1986","16-34 y.","Part Time","","","",""
"5","1986","16-34 y.","Not Working","","","",""
"5","1986","35-65 y.","Full Time","","","",""
"5","1986","35-65 y.","Part Time","","","",""
"5","1986","35-65 y.","Not Working","2","","",""
"5","1986","66 and older","Full Time","","","",""
"5","1986","66 and older","Part Time","","","",""
"5","1986","66 and older","Not Working","","","",""
"1","1987","16-34 y.","Full Time","10","","",""
"1","1987","16-34 y.","Part Time","10","","",""
"1","1987","16-34 y.","Not Working","9","","",""
"1","1987","35-65 y.","Full Time","7","","",""
"1","1987","35-65 y.","Part Time","3","","",""
"1","1987","35-65 y.","Not Working","4","","",""
"1","1987","66 and older","Full Time","","","",""
"1","1987","66 and older","Part Time","","","",""
"1","1987","66 and older","Not Working","1","","",""
"2","1987","16-34 y.","Full Time","42","0.0828239330195086","0.0534410759468555","0.112206790092162"
"2","1987","16-34 y.","Part Time","35","0.189429752017352","0.132025904738113","0.246833599296592"
"2","1987","16-34 y.","Not Working","21","","",""
"2","1987","35-65 y.","Full Time","36","0.123499798563557","0.0800241684317412","0.166975428695373"
"2","1987","35-65 y.","Part Time","14","","",""
"2","1987","35-65 y.","Not Working","14","","",""
"2","1987","66 and older","Full Time","","","",""
"2","1987","66 and older","Part Time","","","",""
"2","1987","66 and older","Not Working","2","","",""
"3","1987","16-34 y.","Full Time","267","0.852580039479314","0.814784942282377","0.890375136676251"
"3","1987","16-34 y.","Part Time","129","0.710072427729167","0.643603655071554","0.77654120038678"
"3","1987","16-34 y.","Not Working","97","0.722769312690068","0.646406550591766","0.799132074788371"
"3","1987","35-65 y.","Full Time","162","0.756574585465341","0.699866421811823","0.81328274911886"
"3","1987","35-65 y.","Part Time","46","0.692722091746155","0.583861990586106","0.801582192906205"
"3","1987","35-65 y.","Not Working","66","0.717477380529973","0.625478001409409","0.809476759650538"
"3","1987","66 and older","Full Time","","","",""
"3","1987","66 and older","Part Time","","","",""
"3","1987","66 and older","Not Working","25","","",""
"4","1987","16-34 y.","Full Time","18","","",""
"4","1987","16-34 y.","Part Time","5","","",""
"4","1987","16-34 y.","Not Working","2","","",""
"4","1987","35-65 y.","Full Time","13","","",""
"4","1987","35-65 y.","Part Time","6","","",""
"4","1987","35-65 y.","Not Working","7","","",""
"4","1987","66 and older","Full Time","1","","",""
"4","1987","66 and older","Part Time","","","",""
"4","1987","66 and older","Not Working","5","","",""
"5","1987","16-34 y.","Full Time","1","","",""
"5","1987","16-34 y.","Part Time","","","",""
"5","1987","16-34 y.","Not Working","3","","",""
"5","1987","35-65 y.","Full Time","2","","",""
"5","1987","35-65 y.","Part Time","","","",""
"5","1987","35-65 y.","Not Working","1","","",""
"5","1987","66 and older","Full Time","","","",""
"5","1987","66 and older","Part Time","","","",""
"5","1987","66 and older","Not Working","","","",""
"1","1988","16-34 y.","Full Time","16","","",""
"1","1988","16-34 y.","Part Time","6","","",""
"1","1988","16-34 y.","Not Working","9","","",""
"1","1988","35-65 y.","Full Time","3","","",""
"1","1988","35-65 y.","Part Time","","","",""
"1","1988","35-65 y.","Not Working","4","","",""
"1","1988","66 and older","Full Time","","","",""
"1","1988","66 and older","Part Time","","","",""
"1","1988","66 and older","Not Working","","","",""
"2","1988","16-34 y.","Full Time","55","0.157711840053276","0.120321091810567","0.195102588295985"
"2","1988","16-34 y.","Part Time","34","0.247219823371211","0.17995387331877","0.314485773423651"
"2","1988","16-34 y.","Not Working","28","","",""
"2","1988","35-65 y.","Full Time","25","","",""
"2","1988","35-65 y.","Part Time","8","","",""
"2","1988","35-65 y.","Not Working","19","","",""
"2","1988","66 and older","Full Time","","","",""
"2","1988","66 and older","Part Time","","","",""
"2","1988","66 and older","Not Working","1","","",""
"3","1988","16-34 y.","Full Time","270","0.729525364546695","0.683954724433115","0.775096004660276"
"3","1988","16-34 y.","Part Time","108","0.668847912749681","0.595464655639138","0.742231169860225"
"3","1988","16-34 y.","Not Working","84","0.64508018908538","0.561532432745087","0.728627945425674"
"3","1988","35-65 y.","Full Time","133","0.807941089229312","0.748726228956687","0.867155949501938"
"3","1988","35-65 y.","Part Time","63","0.813395539740787","0.726376430815305","0.90041464866627"
"3","1988","35-65 y.","Not Working","60","0.688704155600957","0.589686768622418","0.787721542579496"
"3","1988","66 and older","Full Time","","","",""
"3","1988","66 and older","Part Time","1","","",""
"3","1988","66 and older","Not Working","32","0.872321203744434","0.763304148946169","0.9813382585427"
"4","1988","16-34 y.","Full Time","23","","",""
"4","1988","16-34 y.","Part Time","10","","",""
"4","1988","16-34 y.","Not Working","4","","",""
"4","1988","35-65 y.","Full Time","8","","",""
"4","1988","35-65 y.","Part Time","6","","",""
"4","1988","35-65 y.","Not Working","1","","",""
"4","1988","66 and older","Full Time","1","","",""
"4","1988","66 and older","Part Time","1","","",""
"4","1988","66 and older","Not Working","3","","",""
"5","1988","16-34 y.","Full Time","1","","",""
"5","1988","16-34 y.","Part Time","","","",""
"5","1988","16-34 y.","Not Working","1","","",""
"5","1988","35-65 y.","Full Time","1","","",""
"5","1988","35-65 y.","Part Time","","","",""
"5","1988","35-65 y.","Not Working","","","",""
"5","1988","66 and older","Full Time","","","",""
"5","1988","66 and older","Part Time","","","",""
"5","1988","66 and older","Not Working","","","",""
"1","1989","16-34 y.","Full Time","11","","",""
"1","1989","16-34 y.","Part Time","12","","",""
"1","1989","16-34 y.","Not Working","5","","",""
"1","1989","35-65 y.","Full Time","6","","",""
"1","1989","35-65 y.","Part Time","2","","",""
"1","1989","35-65 y.","Not Working","4","","",""
"1","1989","66 and older","Full Time","","","",""
"1","1989","66 and older","Part Time","","","",""
"1","1989","66 and older","Not Working","","","",""
"2","1989","16-34 y.","Full Time","44","0.10591774541196","0.0733034395719858","0.138532051251934"
"2","1989","16-34 y.","Part Time","39","0.238769112215001","0.173718199832575","0.303820024597427"
"2","1989","16-34 y.","Not Working","23","","",""
"2","1989","35-65 y.","Full Time","32","0.118817702395158","0.0721908945614838","0.165444510228832"
"2","1989","35-65 y.","Part Time","10","","",""
"2","1989","35-65 y.","Not Working","12","","",""
"2","1989","66 and older","Full Time","","","",""
"2","1989","66 and older","Part Time","","","",""
"2","1989","66 and older","Not Working","1","","",""
"3","1989","16-34 y.","Full Time","270","0.811615595290367","0.770174358968898","0.853056831611836"
"3","1989","16-34 y.","Part Time","99","0.602325602218574","0.527648819907683","0.677002384529466"
"3","1989","16-34 y.","Not Working","84","0.750623030976808","0.67154819774466","0.829697864208957"
"3","1989","35-65 y.","Full Time","128","0.736676662364235","0.673210044074369","0.800143280654101"
"3","1989","35-65 y.","Part Time","39","0.70743021261846","0.586089161998708","0.828771263238212"
"3","1989","35-65 y.","Not Working","58","0.758771549482616","0.665601706320419","0.851941392644813"
"3","1989","66 and older","Full Time","","","",""
"3","1989","66 and older","Part Time","1","","",""
"3","1989","66 and older","Not Working","15","","",""
"4","1989","16-34 y.","Full Time","15","","",""
"4","1989","16-34 y.","Part Time","14","","",""
"4","1989","16-34 y.","Not Working","3","","",""
"4","1989","35-65 y.","Full Time","18","","",""
"4","1989","35-65 y.","Part Time","3","","",""
"4","1989","35-65 y.","Not Working","6","","",""
"4","1989","66 and older","Full Time","","","",""
"4","1989","66 and older","Part Time","","","",""
"4","1989","66 and older","Not Working","1","","",""
"5","1989","16-34 y.","Full Time","2","","",""
"5","1989","16-34 y.","Part Time","1","","",""
"5","1989","16-34 y.","Not Working","","","",""
"5","1989","35-65 y.","Full Time","1","","",""
"5","1989","35-65 y.","Part Time","","","",""
"5","1989","35-65 y.","Not Working","1","","",""
"5","1989","66 and older","Full Time","","","",""
"5","1989","66 and older","Part Time","","","",""
"5","1989","66 and older","Not Working","","","",""
"1","1990","16-34 y.","Full Time","13","","",""
"1","1990","16-34 y.","Part Time","18","","",""
"1","1990","16-34 y.","Not Working","9","","",""
"1","1990","35-65 y.","Full Time","7","","",""
"1","1990","35-65 y.","Part Time","6","","",""
"1","1990","35-65 y.","Not Working","2","","",""
"1","1990","66 and older","Full Time","","","",""
"1","1990","66 and older","Part Time","","","",""
"1","1990","66 and older","Not Working","1","","",""
"2","1990","16-34 y.","Full Time","45","0.179546890947987","0.137560223823641","0.221533558072332"
"2","1990","16-34 y.","Part Time","28","","",""
"2","1990","16-34 y.","Not Working","22","","",""
"2","1990","35-65 y.","Full Time","15","","",""
"2","1990","35-65 y.","Part Time","4","","",""
"2","1990","35-65 y.","Not Working","9","","",""
"2","1990","66 and older","Full Time","","","",""
"2","1990","66 and older","Part Time","","","",""
"2","1990","66 and older","Not Working","2","","",""
"3","1990","16-34 y.","Full Time","248","0.720895207467132","0.671825294136344","0.769965120797919"
"3","1990","16-34 y.","Part Time","87","0.588742135899194","0.506644960505541","0.670839311292847"
"3","1990","16-34 y.","Not Working","68","0.620581912172544","0.526871456260896","0.714292368084191"
"3","1990","35-65 y.","Full Time","139","0.798949778582116","0.739227405293883","0.858672151870349"
"3","1990","35-65 y.","Part Time","38","0.796201077705473","0.685646857644358","0.906755297766589"
"3","1990","35-65 y.","Not Working","48","0.732364664945018","0.624736278460798","0.839993051429238"
"3","1990","66 and older","Full Time","","","",""
"3","1990","66 and older","Part Time","1","","",""
"3","1990","66 and older","Not Working","24","","",""
"4","1990","16-34 y.","Full Time","13","","",""
"4","1990","16-34 y.","Part Time","3","","",""
"4","1990","16-34 y.","Not Working","4","","",""
"4","1990","35-65 y.","Full Time","11","","",""
"4","1990","35-65 y.","Part Time","3","","",""
"4","1990","35-65 y.","Not Working","6","","",""
"4","1990","66 and older","Full Time","","","",""
"4","1990","66 and older","Part Time","","","",""
"4","1990","66 and older","Not Working","","","",""
"5","1990","16-34 y.","Full Time","2","","",""
"5","1990","16-34 y.","Part Time","2","","",""
"5","1990","16-34 y.","Not Working","","","",""
"5","1990","35-65 y.","Full Time","1","","",""
"5","1990","35-65 y.","Part Time","","","",""
"5","1990","35-65 y.","Not Working","","","",""
"5","1990","66 and older","Full Time","","","",""
"5","1990","66 and older","Part Time","","","",""
"5","1990","66 and older","Not Working","","","",""
"1","1991","16-34 y.","Full Time","92","0.040592830628404","0.0315437394236383","0.0496419218331697"
"1","1991","16-34 y.","Part Time","52","0.051071152121582","0.0359014000590551","0.0662409041841088"
"1","1991","16-34 y.","Not Working","69","0.0511115653621003","0.0365611991971048","0.0656619315270958"
"1","1991","35-65 y.","Full Time","96","0.0244874784484216","0.0184033512488164","0.0305716056480268"
"1","1991","35-65 y.","Part Time","26","","",""
"1","1991","35-65 y.","Not Working","37","0.0149047525971993","0.00831536562091832","0.0214941395734804"
"1","1991","66 and older","Full Time","","","",""
"1","1991","66 and older","Part Time","","","",""
"1","1991","66 and older","Not Working","3","","",""
"2","1991","16-34 y.","Full Time","414","0.214807649288239","0.195975854254641","0.233639444321836"
"2","1991","16-34 y.","Part Time","210","0.256843453602604","0.226737787918344","0.286949119286864"
"2","1991","16-34 y.","Not Working","216","0.222118182287851","0.194654698933685","0.249581665642016"
"2","1991","35-65 y.","Full Time","440","0.156708290779519","0.142398122863131","0.171018458695906"
"2","1991","35-65 y.","Part Time","160","0.172157358018888","0.14718626662322","0.197128449414555"
"2","1991","35-65 y.","Not Working","191","0.12407726048367","0.106149645607459","0.14200487535988"
"2","1991","66 and older","Full Time","","","",""
"2","1991","66 and older","Part Time","1","","",""
"2","1991","66 and older","Not Working","57","0.0487544792671387","0.0354928482008727","0.0620161103334048"
"3","1991","16-34 y.","Full Time","1257","0.702693216480806","0.681734527782618","0.723651905178994"
"3","1991","16-34 y.","Part Time","515","0.637555345330458","0.60443051782281","0.670680172838105"
"3","1991","16-34 y.","Not Working","567","0.68256580679239","0.651811504971143","0.713320108613638"
"3","1991","35-65 y.","Full Time","1784","0.733915578044899","0.716519850167672","0.751311305922127"
"3","1991","35-65 y.","Part Time","631","0.729153839066654","0.699758954537829","0.758548723595479"
"3","1991","35-65 y.","Not Working","952","0.745596572745749","0.721912469487117","0.769280676004381"
"3","1991","66 and older","Full Time","7","","",""
"3","1991","66 and older","Part Time","24","","",""
"3","1991","66 and older","Not Working","832","0.835775432051356","0.812961127605689","0.858589736497023"
"4","1991","16-34 y.","Full Time","58","0.0394772916471749","0.0305482199382544","0.0484063633560955"
"4","1991","16-34 y.","Part Time","31","0.0534978331196616","0.037991727696496","0.0690039385428271"
"4","1991","16-34 y.","Not Working","26","","",""
"4","1991","35-65 y.","Full Time","143","0.0772360361237038","0.0667269456941616","0.0877451265532459"
"4","1991","35-65 y.","Part Time","58","0.0789808421542543","0.0611407930621195","0.0968208912463892"
"4","1991","35-65 y.","Not Working","110","0.107097545715263","0.0902810584369262","0.123914032993599"
"4","1991","66 and older","Full Time","2","","",""
"4","1991","66 and older","Part Time","7","","",""
"4","1991","66 and older","Not Working","112","0.100876353042677","0.0823304594075916","0.119422246677761"
"5","1991","16-34 y.","Full Time","6","","",""
"5","1991","16-34 y.","Part Time","1","","",""
"5","1991","16-34 y.","Not Working","2","","",""
"5","1991","35-65 y.","Full Time","16","","",""
"5","1991","35-65 y.","Part Time","3","","",""
"5","1991","35-65 y.","Not Working","9","","",""
"5","1991","66 and older","Full Time","","","",""
"5","1991","66 and older","Part Time","","","",""
"5","1991","66 and older","Not Working","9","","",""
"1","1992","16-34 y.","Full Time","183","0.0537621031232326","0.0451633040093806","0.0623609022370846"
"1","1992","16-34 y.","Part Time","83","0.0620754319237744","0.0480501470975454","0.0761007167500034"
"1","1992","16-34 y.","Not Working","92","0.0584123838988847","0.0447263889431201","0.0720983788546493"
"1","1992","35-65 y.","Full Time","142","0.0265037492875591","0.0214312061297476","0.0315762924453706"
"1","1992","35-65 y.","Part Time","38","0.0160457522605189","0.00920221398519471","0.022889290535843"
"1","1992","35-65 y.","Not Working","53","0.0195570724440343","0.0128978065478047","0.026216338340264"
"1","1992","66 and older","Full Time","","","",""
"1","1992","66 and older","Part Time","","","",""
"1","1992","66 and older","Not Working","9","","",""
"2","1992","16-34 y.","Full Time","685","0.252690362856911","0.236123352627329","0.269257373086492"
"2","1992","16-34 y.","Part Time","291","0.244100149025964","0.21913213435665","0.269068163695277"
"2","1992","16-34 y.","Not Working","297","0.259653718977615","0.234067373217184","0.285240064738045"
"2","1992","35-65 y.","Full Time","777","0.174441101845596","0.162457057876736","0.186425145814456"
"2","1992","35-65 y.","Part Time","222","0.147786421765314","0.128457630388787","0.167115213141841"
"2","1992","35-65 y.","Not Working","224","0.106874429484298","0.0920165633456629","0.121732295622934"
"2","1992","66 and older","Full Time","1","","",""
"2","1992","66 and older","Part Time","2","","",""
"2","1992","66 and older","Not Working","65","0.0363597035693852","0.0266239054002881","0.0460955017384823"
"3","1992","16-34 y.","Full Time","1682","0.652310295999253","0.634154197034684","0.670466394963823"
"3","1992","16-34 y.","Part Time","712","0.640437785967684","0.612544906162158","0.66833066577321"
"3","1992","16-34 y.","Not Working","694","0.632000957904472","0.603857610378806","0.660144305430138"
"3","1992","35-65 y.","Full Time","2655","0.713110789789228","0.698827094955564","0.727394484622892"
"3","1992","35-65 y.","Part Time","944","0.749707123688298","0.726114118123144","0.773300129253452"
"3","1992","35-65 y.","Not Working","1245","0.774945971405019","0.754862333488217","0.795029609321821"
"3","1992","66 and older","Full Time","9","","",""
"3","1992","66 and older","Part Time","21","","",""
"3","1992","66 and older","Not Working","1183","0.843382322907975","0.824479069555793","0.862285576260156"
"4","1992","16-34 y.","Full Time","87","0.0377256839650108","0.0304618230871785","0.044989544842843"
"4","1992","16-34 y.","Part Time","46","0.0492294609083915","0.0366541637399441","0.0618047580768389"
"4","1992","16-34 y.","Not Working","42","0.0464470169842287","0.0341657020216474","0.0587283319468101"
"4","1992","35-65 y.","Full Time","263","0.0797757541150556","0.0712194296168994","0.0883320786132119"
"4","1992","35-65 y.","Part Time","85","0.0816602750514158","0.0667453762295157","0.0965751738733159"
"4","1992","35-65 y.","Not Working","126","0.0889100593602422","0.0752227100557005","0.102597408664784"
"4","1992","66 and older","Full Time","2","","",""
"4","1992","66 and older","Part Time","2","","",""
"4","1992","66 and older","Not Working","154","0.110897654595035","0.0945655941946896","0.127229714995381"
"5","1992","16-34 y.","Full Time","6","","",""
"5","1992","16-34 y.","Part Time","5","","",""
"5","1992","16-34 y.","Not Working","3","","",""
"5","1992","35-65 y.","Full Time","15","","",""
"5","1992","35-65 y.","Part Time","6","","",""
"5","1992","35-65 y.","Not Working","13","","",""
"5","1992","66 and older","Full Time","","","",""
"5","1992","66 and older","Part Time","","","",""
"5","1992","66 and older","Not Working","9","","",""
"1","1993","16-34 y.","Full Time","151","0.0475762244429147","0.0393254858377228","0.0558269630481066"
"1","1993","16-34 y.","Part Time","89","0.067793828865193","0.0530907163371885","0.0824969413931976"
"1","1993","16-34 y.","Not Working","84","0.0492027119172153","0.0367073477834685","0.0616980760509622"
"1","1993","35-65 y.","Full Time","129","0.0238408539912907","0.0188665155745314","0.0288151924080501"
"1","1993","35-65 y.","Part Time","38","0.0199758459177533","0.012250217818327","0.0277014740171795"
"1","1993","35-65 y.","Not Working","57","0.0196974840746898","0.0132366317463806","0.0261583364029991"
"1","1993","66 and older","Full Time","","","",""
"1","1993","66 and older","Part Time","","","",""
"1","1993","66 and older","Not Working","3","","",""
"2","1993","16-34 y.","Full Time","654","0.266237495061899","0.249106006757976","0.283368983365822"
"2","1993","16-34 y.","Part Time","283","0.257023827342168","0.231465504649167","0.282582150035168"
"2","1993","16-34 y.","Not Working","323","0.276921433384688","0.251070188667075","0.302772678102301"
"2","1993","35-65 y.","Full Time","718","0.169108338733282","0.156885591741245","0.181331085725319"
"2","1993","35-65 y.","Part Time","208","0.144202100140647","0.124805115613066","0.163599084668229"
"2","1993","35-65 y.","Not Working","235","0.11421129280079","0.0994227980852316","0.128999787516348"
"2","1993","66 and older","Full Time","1","","",""
"2","1993","66 and older","Part Time","","","",""
"2","1993","66 and older","Not Working","82","0.0500446881416969","0.0387948698725263","0.0612945064108676"
"3","1993","16-34 y.","Full Time","1651","0.641938666756799","0.623355992793433","0.660521340720165"
"3","1993","16-34 y.","Part Time","694","0.622740487891634","0.594391871735853","0.651089104047416"
"3","1993","16-34 y.","Not Working","696","0.631199665737205","0.603326296859297","0.659073034615112"
"3","1993","35-65 y.","Full Time","2492","0.716375180541184","0.701677239805163","0.731073121277205"
"3","1993","35-65 y.","Part Time","915","0.744409609696784","0.720324919491172","0.768494299902395"
"3","1993","35-65 y.","Not Working","1325","0.763113642836217","0.743345357058455","0.78288192861398"
"3","1993","66 and older","Full Time","8","","",""
"3","1993","66 and older","Part Time","22","","",""
"3","1993","66 and older","Not Working","1197","0.836096314520494","0.816996135422315","0.855196493618673"
"4","1993","16-34 y.","Full Time","96","0.043046561661372","0.0351797751476964","0.0509133481750475"
"4","1993","16-34 y.","Part Time","53","0.0483984020788457","0.0358467380538763","0.0609500661038152"
"4","1993","16-34 y.","Not Working","47","0.0421916558587916","0.0305781585846877","0.0538051531328955"
