"hlf0071_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Much too big","1984","Part Time","1-pers.-HH","2","","",""
"Much too big","1984","Part Time","(Married) couple without C. ","","","",""
"Much too big","1984","Part Time","Single parent ","1","","",""
"Much too big","1984","Part Time","Couple + C. LE 16 ","4","","",""
"Much too big","1984","Part Time","Couple + C. GT 16 ","4","","",""
"Much too big","1984","Part Time","Couple + C. LE and GT 16","3","","",""
"Much too big","1984","Not Working","1-pers.-HH","12","","",""
"Much too big","1984","Not Working","(Married) couple without C. ","6","","",""
"Much too big","1984","Not Working","Single parent ","2","","",""
"Much too big","1984","Not Working","Couple + C. LE 16 ","","","",""
"Much too big","1984","Not Working","Couple + C. GT 16 ","4","","",""
"Much too big","1984","Not Working","Couple + C. LE and GT 16","4","","",""
"Much too small","1985","Full Time","1-pers.-HH","23","","",""
"Much too small","1985","Full Time","(Married) couple without C. ","28","","",""
"Much too small","1985","Full Time","Single parent ","9","","",""
"Much too small","1985","Full Time","Couple + C. LE 16 ","65","0.0363310127790536","0.0263755635731493","0.0462864619849579"
"Much too small","1985","Full Time","Couple + C. GT 16 ","27","","",""
"Much too small","1985","Full Time","Couple + C. LE and GT 16","30","0.0340991344903966","0.0205676008101183","0.0476306681706749"
"Much too small","1985","Part Time","1-pers.-HH","4","","",""
"Much too small","1985","Part Time","(Married) couple without C. ","8","","",""
"Much too small","1985","Part Time","Single parent ","","","",""
"Much too small","1985","Part Time","Couple + C. LE 16 ","42","0.0660385302681769","0.044915121174355","0.0871619393619988"
"Much too small","1985","Part Time","Couple + C. GT 16 ","14","","",""
"Much too small","1985","Part Time","Couple + C. LE and GT 16","10","","",""
"Much too small","1985","Not Working","1-pers.-HH","11","","",""
"Much too small","1985","Not Working","(Married) couple without C. ","7","","",""
"Much too small","1985","Not Working","Single parent ","9","","",""
"Much too small","1985","Not Working","Couple + C. LE 16 ","44","0.0436605465256973","0.0292463625417673","0.0580747305096274"
"Much too small","1985","Not Working","Couple + C. GT 16 ","24","","",""
"Much too small","1985","Not Working","Couple + C. LE and GT 16","28","","",""
"A little too small","1985","Full Time","1-pers.-HH","69","0.141836035741548","0.110091605994997","0.1735804654881"
"A little too small","1985","Full Time","(Married) couple without C. ","126","0.112182848826554","0.0929189691948504","0.131446728458259"
"A little too small","1985","Full Time","Single parent ","43","0.14496264514886","0.0997572023825185","0.190168087915202"
"A little too small","1985","Full Time","Couple + C. LE 16 ","328","0.208580180195798","0.18696304456257","0.230197315829027"
"A little too small","1985","Full Time","Couple + C. GT 16 ","89","0.0854364283867079","0.0674807531280525","0.103392103645363"
"A little too small","1985","Full Time","Couple + C. LE and GT 16","118","0.143488484855865","0.11734977215796","0.169627197553771"
"A little too small","1985","Part Time","1-pers.-HH","22","","",""
"A little too small","1985","Part Time","(Married) couple without C. ","29","","",""
"A little too small","1985","Part Time","Single parent ","17","","",""
"A little too small","1985","Part Time","Couple + C. LE 16 ","113","0.206691678423381","0.17225007740712","0.241133279439643"
"A little too small","1985","Part Time","Couple + C. GT 16 ","57","0.130499683865732","0.097238356091693","0.163761011639772"
"A little too small","1985","Part Time","Couple + C. LE and GT 16","51","0.162356536850391","0.118039392916286","0.206673680784495"
"A little too small","1985","Not Working","1-pers.-HH","38","0.0516404967314643","0.033457156555658","0.0698238369072706"
"A little too small","1985","Not Working","(Married) couple without C. ","63","0.0531807828862402","0.0398349994386011","0.0665265663338793"
"A little too small","1985","Not Working","Single parent ","34","0.13135273732116","0.0859899657848309","0.17671550885749"
"A little too small","1985","Not Working","Couple + C. LE 16 ","178","0.195782559912754","0.167791896901765","0.223773222923743"
"A little too small","1985","Not Working","Couple + C. GT 16 ","70","0.0887886190103938","0.0675653751648615","0.110011862855926"
"A little too small","1985","Not Working","Couple + C. LE and GT 16","94","0.138081684236244","0.108711190399194","0.167452178073295"
"Just right","1985","Full Time","1-pers.-HH","324","0.69432911566733","0.652411282386217","0.736246948948444"
"Just right","1985","Full Time","(Married) couple without C. ","798","0.780261951672016","0.754986926041529","0.805536977302504"
"Just right","1985","Full Time","Single parent ","161","0.735811862871173","0.67919964368889","0.792424082053456"
"Just right","1985","Full Time","Couple + C. LE 16 ","908","0.700970795463883","0.676611488280064","0.725330102647702"
"Just right","1985","Full Time","Couple + C. GT 16 ","766","0.837098796536487","0.813378301097917","0.860819291975057"
"Just right","1985","Full Time","Couple + C. LE and GT 16","519","0.77576995239395","0.744672669174918","0.806867235612982"
"Just right","1985","Part Time","1-pers.-HH","103","0.743991606244067","0.671955595363933","0.816027617124201"
"Just right","1985","Part Time","(Married) couple without C. ","230","0.769039948011839","0.721819482726863","0.816260413296816"
"Just right","1985","Part Time","Single parent ","68","0.6964458835053","0.604945276505766","0.787946490504834"
"Just right","1985","Part Time","Couple + C. LE 16 ","354","0.676043060881903","0.636238608477475","0.715847513286331"
"Just right","1985","Part Time","Couple + C. GT 16 ","294","0.762233346082438","0.720197535609056","0.804269156555821"
"Just right","1985","Part Time","Couple + C. LE and GT 16","192","0.740107142904647","0.687402152051666","0.792812133757627"
"Just right","1985","Not Working","1-pers.-HH","449","0.805250288967983","0.772711917456671","0.837788660479294"
"Just right","1985","Not Working","(Married) couple without C. ","924","0.855711440511488","0.834813052109386","0.876609828913589"
"Just right","1985","Not Working","Single parent ","153","0.733354800598041","0.673969050892562","0.79274055030352"
"Just right","1985","Not Working","Couple + C. LE 16 ","526","0.720281765370662","0.688618839778593","0.751944690962731"
"Just right","1985","Not Working","Couple + C. GT 16 ","555","0.819485118184536","0.790787187192666","0.848183049176406"
"Just right","1985","Not Working","Couple + C. LE and GT 16","386","0.767468542246973","0.731503439533439","0.803433644960508"
"A little too big","1985","Full Time","1-pers.-HH","39","0.100606329963935","0.0732362121157711","0.127976447812099"
"A little too big","1985","Full Time","(Married) couple without C. ","74","0.0846399224622333","0.067649570701527","0.10163027422294"
"A little too big","1985","Full Time","Single parent ","19","","",""
"A little too big","1985","Full Time","Couple + C. LE 16 ","47","0.0466822244546383","0.0354580919800702","0.0579063569292063"
"A little too big","1985","Full Time","Couple + C. GT 16 ","47","0.0567356540125586","0.0418756819543235","0.0715956260707936"
"A little too big","1985","Full Time","Couple + C. LE and GT 16","23","","",""
"A little too big","1985","Part Time","1-pers.-HH","9","","",""
"A little too big","1985","Part Time","(Married) couple without C. ","38","0.121585300757476","0.0849687263935715","0.158201875121381"
"A little too big","1985","Part Time","Single parent ","9","","",""
"A little too big","1985","Part Time","Couple + C. LE 16 ","19","","",""
"A little too big","1985","Part Time","Couple + C. GT 16 ","24","","",""
"A little too big","1985","Part Time","Couple + C. LE and GT 16","13","","",""
"A little too big","1985","Not Working","1-pers.-HH","58","0.105081267391786","0.0798844082365942","0.130278126546978"
"A little too big","1985","Not Working","(Married) couple without C. ","84","0.0803510679030267","0.064183673226562","0.0965184625794914"
"A little too big","1985","Not Working","Single parent ","12","","",""
"A little too big","1985","Not Working","Couple + C. LE 16 ","22","","",""
"A little too big","1985","Not Working","Couple + C. GT 16 ","38","0.0593634042549723","0.0417317167420876","0.076995091767857"
"A little too big","1985","Not Working","Couple + C. LE and GT 16","20","","",""
"Much too big","1985","Full Time","1-pers.-HH","9","","",""
"Much too big","1985","Full Time","(Married) couple without C. ","5","","",""
"Much too big","1985","Full Time","Single parent ","1","","",""
"Much too big","1985","Full Time","Couple + C. LE 16 ","9","","",""
"Much too big","1985","Full Time","Couple + C. GT 16 ","2","","",""
"Much too big","1985","Full Time","Couple + C. LE and GT 16","1","","",""
"Much too big","1985","Part Time","1-pers.-HH","3","","",""
"Much too big","1985","Part Time","(Married) couple without C. ","1","","",""
"Much too big","1985","Part Time","Single parent ","3","","",""
"Much too big","1985","Part Time","Couple + C. LE 16 ","3","","",""
"Much too big","1985","Part Time","Couple + C. GT 16 ","5","","",""
"Much too big","1985","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1985","Not Working","1-pers.-HH","13","","",""
"Much too big","1985","Not Working","(Married) couple without C. ","8","","",""
"Much too big","1985","Not Working","Single parent ","5","","",""
"Much too big","1985","Not Working","Couple + C. LE 16 ","2","","",""
"Much too big","1985","Not Working","Couple + C. GT 16 ","3","","",""
"Much too big","1985","Not Working","Couple + C. LE and GT 16","2","","",""
"Much too small","1986","Full Time","1-pers.-HH","3","","",""
"Much too small","1986","Full Time","(Married) couple without C. ","4","","",""
"Much too small","1986","Full Time","Single parent ","","","",""
"Much too small","1986","Full Time","Couple + C. LE 16 ","6","","",""
"Much too small","1986","Full Time","Couple + C. GT 16 ","3","","",""
"Much too small","1986","Full Time","Couple + C. LE and GT 16","","","",""
"Much too small","1986","Part Time","1-pers.-HH","4","","",""
"Much too small","1986","Part Time","(Married) couple without C. ","1","","",""
"Much too small","1986","Part Time","Single parent ","3","","",""
"Much too small","1986","Part Time","Couple + C. LE 16 ","4","","",""
"Much too small","1986","Part Time","Couple + C. GT 16 ","5","","",""
"Much too small","1986","Part Time","Couple + C. LE and GT 16","","","",""
"Much too small","1986","Not Working","1-pers.-HH","6","","",""
"Much too small","1986","Not Working","(Married) couple without C. ","3","","",""
"Much too small","1986","Not Working","Single parent ","2","","",""
"Much too small","1986","Not Working","Couple + C. LE 16 ","2","","",""
"Much too small","1986","Not Working","Couple + C. GT 16 ","4","","",""
"Much too small","1986","Not Working","Couple + C. LE and GT 16","","","",""
"A little too small","1986","Full Time","1-pers.-HH","22","","",""
"A little too small","1986","Full Time","(Married) couple without C. ","21","","",""
"A little too small","1986","Full Time","Single parent ","","","",""
"A little too small","1986","Full Time","Couple + C. LE 16 ","38","0.184570730095954","0.126424093443186","0.242717366748722"
"A little too small","1986","Full Time","Couple + C. GT 16 ","4","","",""
"A little too small","1986","Full Time","Couple + C. LE and GT 16","4","","",""
"A little too small","1986","Part Time","1-pers.-HH","13","","",""
"A little too small","1986","Part Time","(Married) couple without C. ","8","","",""
"A little too small","1986","Part Time","Single parent ","4","","",""
"A little too small","1986","Part Time","Couple + C. LE 16 ","12","","",""
"A little too small","1986","Part Time","Couple + C. GT 16 ","","","",""
"A little too small","1986","Part Time","Couple + C. LE and GT 16","1","","",""
"A little too small","1986","Not Working","1-pers.-HH","17","","",""
"A little too small","1986","Not Working","(Married) couple without C. ","1","","",""
"A little too small","1986","Not Working","Single parent ","2","","",""
"A little too small","1986","Not Working","Couple + C. LE 16 ","16","","",""
"A little too small","1986","Not Working","Couple + C. GT 16 ","9","","",""
"A little too small","1986","Not Working","Couple + C. LE and GT 16","1","","",""
"Just right","1986","Full Time","1-pers.-HH","71","0.681136530148253","0.591135195680637","0.771137864615869"
"Just right","1986","Full Time","(Married) couple without C. ","182","0.797158908503917","0.744733201887625","0.849584615120209"
"Just right","1986","Full Time","Single parent ","15","","",""
"Just right","1986","Full Time","Couple + C. LE 16 ","121","0.731678627245578","0.665267958427724","0.798089296063432"
"Just right","1986","Full Time","Couple + C. GT 16 ","50","0.833832759201852","0.73885229972893","0.928813218674774"
"Just right","1986","Full Time","Couple + C. LE and GT 16","33","0.862118519987633","0.752497775239689","0.971739264735578"
"Just right","1986","Part Time","1-pers.-HH","28","","",""
"Just right","1986","Part Time","(Married) couple without C. ","55","0.730699689551776","0.626032290051178","0.835367089052375"
"Just right","1986","Part Time","Single parent ","12","","",""
"Just right","1986","Part Time","Couple + C. LE 16 ","56","0.805519455952731","0.715339850933686","0.895699060971776"
"Just right","1986","Part Time","Couple + C. GT 16 ","23","","",""
"Just right","1986","Part Time","Couple + C. LE and GT 16","16","","",""
"Just right","1986","Not Working","1-pers.-HH","30","0.653537708361388","0.526622249762605","0.78045316696017"
"Just right","1986","Not Working","(Married) couple without C. ","37","0.730875947570978","0.607945013753018","0.853806881388937"
"Just right","1986","Not Working","Single parent ","25","","",""
"Just right","1986","Not Working","Couple + C. LE 16 ","66","0.695299149861355","0.602251191927543","0.788347107795166"
"Just right","1986","Not Working","Couple + C. GT 16 ","23","","",""
"Just right","1986","Not Working","Couple + C. LE and GT 16","36","0.829269831371525","0.715473957949101","0.94306570479395"
"A little too big","1986","Full Time","1-pers.-HH","6","","",""
"A little too big","1986","Full Time","(Married) couple without C. ","19","","",""
"A little too big","1986","Full Time","Single parent ","1","","",""
"A little too big","1986","Full Time","Couple + C. LE 16 ","6","","",""
"A little too big","1986","Full Time","Couple + C. GT 16 ","2","","",""
"A little too big","1986","Full Time","Couple + C. LE and GT 16","1","","",""
"A little too big","1986","Part Time","1-pers.-HH","3","","",""
"A little too big","1986","Part Time","(Married) couple without C. ","5","","",""
"A little too big","1986","Part Time","Single parent ","","","",""
"A little too big","1986","Part Time","Couple + C. LE 16 ","2","","",""
"A little too big","1986","Part Time","Couple + C. GT 16 ","2","","",""
"A little too big","1986","Part Time","Couple + C. LE and GT 16","1","","",""
"A little too big","1986","Not Working","1-pers.-HH","1","","",""
"A little too big","1986","Not Working","(Married) couple without C. ","7","","",""
"A little too big","1986","Not Working","Single parent ","1","","",""
"A little too big","1986","Not Working","Couple + C. LE 16 ","10","","",""
"A little too big","1986","Not Working","Couple + C. GT 16 ","","","",""
"A little too big","1986","Not Working","Couple + C. LE and GT 16","5","","",""
"Much too big","1986","Full Time","1-pers.-HH","1","","",""
"Much too big","1986","Full Time","(Married) couple without C. ","","","",""
"Much too big","1986","Full Time","Single parent ","","","",""
"Much too big","1986","Full Time","Couple + C. LE 16 ","","","",""
"Much too big","1986","Full Time","Couple + C. GT 16 ","","","",""
"Much too big","1986","Full Time","Couple + C. LE and GT 16","","","",""
"Much too big","1986","Part Time","1-pers.-HH","","","",""
"Much too big","1986","Part Time","(Married) couple without C. ","","","",""
"Much too big","1986","Part Time","Single parent ","","","",""
"Much too big","1986","Part Time","Couple + C. LE 16 ","","","",""
"Much too big","1986","Part Time","Couple + C. GT 16 ","","","",""
"Much too big","1986","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1986","Not Working","1-pers.-HH","","","",""
"Much too big","1986","Not Working","(Married) couple without C. ","2","","",""
"Much too big","1986","Not Working","Single parent ","","","",""
"Much too big","1986","Not Working","Couple + C. LE 16 ","","","",""
"Much too big","1986","Not Working","Couple + C. GT 16 ","","","",""
"Much too big","1986","Not Working","Couple + C. LE and GT 16","","","",""
"Much too small","1987","Full Time","1-pers.-HH","2","","",""
"Much too small","1987","Full Time","(Married) couple without C. ","4","","",""
"Much too small","1987","Full Time","Single parent ","","","",""
"Much too small","1987","Full Time","Couple + C. LE 16 ","6","","",""
"Much too small","1987","Full Time","Couple + C. GT 16 ","3","","",""
"Much too small","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Much too small","1987","Part Time","1-pers.-HH","3","","",""
"Much too small","1987","Part Time","(Married) couple without C. ","2","","",""
"Much too small","1987","Part Time","Single parent ","","","",""
"Much too small","1987","Part Time","Couple + C. LE 16 ","3","","",""
"Much too small","1987","Part Time","Couple + C. GT 16 ","3","","",""
"Much too small","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Much too small","1987","Not Working","1-pers.-HH","2","","",""
"Much too small","1987","Not Working","(Married) couple without C. ","","","",""
"Much too small","1987","Not Working","Single parent ","2","","",""
"Much too small","1987","Not Working","Couple + C. LE 16 ","4","","",""
"Much too small","1987","Not Working","Couple + C. GT 16 ","4","","",""
"Much too small","1987","Not Working","Couple + C. LE and GT 16","","","",""
"A little too small","1987","Full Time","1-pers.-HH","9","","",""
"A little too small","1987","Full Time","(Married) couple without C. ","15","","",""
"A little too small","1987","Full Time","Single parent ","3","","",""
"A little too small","1987","Full Time","Couple + C. LE 16 ","30","0.137134496351349","0.0846475834027577","0.189621409299941"
"A little too small","1987","Full Time","Couple + C. GT 16 ","9","","",""
"A little too small","1987","Full Time","Couple + C. LE and GT 16","8","","",""
"A little too small","1987","Part Time","1-pers.-HH","14","","",""
"A little too small","1987","Part Time","(Married) couple without C. ","10","","",""
"A little too small","1987","Part Time","Single parent ","5","","",""
"A little too small","1987","Part Time","Couple + C. LE 16 ","11","","",""
"A little too small","1987","Part Time","Couple + C. GT 16 ","3","","",""
"A little too small","1987","Part Time","Couple + C. LE and GT 16","2","","",""
"A little too small","1987","Not Working","1-pers.-HH","5","","",""
"A little too small","1987","Not Working","(Married) couple without C. ","4","","",""
"A little too small","1987","Not Working","Single parent ","1","","",""
"A little too small","1987","Not Working","Couple + C. LE 16 ","17","","",""
"A little too small","1987","Not Working","Couple + C. GT 16 ","6","","",""
"A little too small","1987","Not Working","Couple + C. LE and GT 16","1","","",""
"Just right","1987","Full Time","1-pers.-HH","81","0.856551178219009","0.786063786647278","0.92703856979074"
"Just right","1987","Full Time","(Married) couple without C. ","137","0.804579962376026","0.746328445033708","0.862831479718343"
"Just right","1987","Full Time","Single parent ","11","","",""
"Just right","1987","Full Time","Couple + C. LE 16 ","125","0.801913918796691","0.741100842273573","0.862726995319808"
"Just right","1987","Full Time","Couple + C. GT 16 ","30","0.714043158609115","0.58346165891396","0.84462465830427"
"Just right","1987","Full Time","Couple + C. LE and GT 16","25","","",""
"Just right","1987","Part Time","1-pers.-HH","25","","",""
"Just right","1987","Part Time","(Married) couple without C. ","53","0.725155321424767","0.62057300508865","0.829737637760884"
"Just right","1987","Part Time","Single parent ","21","","",""
"Just right","1987","Part Time","Couple + C. LE 16 ","52","0.770813909192239","0.670914588615969","0.87071322976851"
"Just right","1987","Part Time","Couple + C. GT 16 ","11","","",""
"Just right","1987","Part Time","Couple + C. LE and GT 16","8","","",""
"Just right","1987","Not Working","1-pers.-HH","29","","",""
"Just right","1987","Not Working","(Married) couple without C. ","33","0.88924772029982","0.790755142324669","0.98774029827497"
"Just right","1987","Not Working","Single parent ","14","","",""
"Just right","1987","Not Working","Couple + C. LE 16 ","60","0.703744354620604","0.60667561119778","0.800813098043428"
"Just right","1987","Not Working","Couple + C. GT 16 ","15","","",""
"Just right","1987","Not Working","Couple + C. LE and GT 16","24","","",""
"A little too big","1987","Full Time","1-pers.-HH","2","","",""
"A little too big","1987","Full Time","(Married) couple without C. ","22","","",""
"A little too big","1987","Full Time","Single parent ","","","",""
"A little too big","1987","Full Time","Couple + C. LE 16 ","4","","",""
"A little too big","1987","Full Time","Couple + C. GT 16 ","4","","",""
"A little too big","1987","Full Time","Couple + C. LE and GT 16","","","",""
"A little too big","1987","Part Time","1-pers.-HH","2","","",""
"A little too big","1987","Part Time","(Married) couple without C. ","5","","",""
"A little too big","1987","Part Time","Single parent ","","","",""
"A little too big","1987","Part Time","Couple + C. LE 16 ","2","","",""
"A little too big","1987","Part Time","Couple + C. GT 16 ","2","","",""
"A little too big","1987","Part Time","Couple + C. LE and GT 16","","","",""
"A little too big","1987","Not Working","1-pers.-HH","8","","",""
"A little too big","1987","Not Working","(Married) couple without C. ","2","","",""
"A little too big","1987","Not Working","Single parent ","","","",""
"A little too big","1987","Not Working","Couple + C. LE 16 ","4","","",""
"A little too big","1987","Not Working","Couple + C. GT 16 ","","","",""
"A little too big","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Much too big","1987","Full Time","1-pers.-HH","1","","",""
"Much too big","1987","Full Time","(Married) couple without C. ","","","",""
"Much too big","1987","Full Time","Single parent ","","","",""
"Much too big","1987","Full Time","Couple + C. LE 16 ","","","",""
"Much too big","1987","Full Time","Couple + C. GT 16 ","","","",""
"Much too big","1987","Full Time","Couple + C. LE and GT 16","","","",""
"Much too big","1987","Part Time","1-pers.-HH","","","",""
"Much too big","1987","Part Time","(Married) couple without C. ","","","",""
"Much too big","1987","Part Time","Single parent ","","","",""
"Much too big","1987","Part Time","Couple + C. LE 16 ","","","",""
"Much too big","1987","Part Time","Couple + C. GT 16 ","","","",""
"Much too big","1987","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1987","Not Working","1-pers.-HH","","","",""
"Much too big","1987","Not Working","(Married) couple without C. ","","","",""
"Much too big","1987","Not Working","Single parent ","3","","",""
"Much too big","1987","Not Working","Couple + C. LE 16 ","","","",""
"Much too big","1987","Not Working","Couple + C. GT 16 ","","","",""
"Much too big","1987","Not Working","Couple + C. LE and GT 16","","","",""
"Much too small","1988","Full Time","1-pers.-HH","3","","",""
"Much too small","1988","Full Time","(Married) couple without C. ","7","","",""
"Much too small","1988","Full Time","Single parent ","","","",""
"Much too small","1988","Full Time","Couple + C. LE 16 ","4","","",""
"Much too small","1988","Full Time","Couple + C. GT 16 ","2","","",""
"Much too small","1988","Full Time","Couple + C. LE and GT 16","","","",""
"Much too small","1988","Part Time","1-pers.-HH","3","","",""
"Much too small","1988","Part Time","(Married) couple without C. ","2","","",""
"Much too small","1988","Part Time","Single parent ","","","",""
"Much too small","1988","Part Time","Couple + C. LE 16 ","1","","",""
"Much too small","1988","Part Time","Couple + C. GT 16 ","","","",""
"Much too small","1988","Part Time","Couple + C. LE and GT 16","","","",""
"Much too small","1988","Not Working","1-pers.-HH","2","","",""
"Much too small","1988","Not Working","(Married) couple without C. ","3","","",""
