"hlf0071_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"1","1984","Schleswig-Holstein","Not Employed","6","","",""
"1","1984","Schleswig-Holstein","Employed","8","","",""
"1","1984","Hamburg","Not Employed","3","","",""
"1","1984","Hamburg","Employed","10","","",""
"1","1984","Lower Saxony","Not Employed","13","","",""
"1","1984","Lower Saxony","Employed","21","","",""
"1","1984","Bremen","Not Employed","4","","",""
"1","1984","Bremen","Employed","3","","",""
"1","1984","North Rhine-Westphalia","Not Employed","63","0.0280867054981684","0.0192005641903177","0.0369728468060192"
"1","1984","North Rhine-Westphalia","Employed","81","0.0250454196731742","0.0180919178207129","0.0319989215256355"
"1","1984","Hesse","Not Employed","24","","",""
"1","1984","Hesse","Employed","36","0.0171104979416082","0.00806165059295082","0.0261593452902655"
"1","1984","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"1","1984","Rhineland-Palatinate,Saarland","Employed","21","","",""
"1","1984","Baden-Württemberg","Not Employed","28","","",""
"1","1984","Baden-Württemberg","Employed","61","0.0285616806617405","0.0201517781827248","0.0369715831407562"
"1","1984","Bavaria","Not Employed","23","","",""
"1","1984","Bavaria","Employed","50","0.0257773753942566","0.0173890007802402","0.0341657500082729"
"1","1984","Berlin","Not Employed","3","","",""
"1","1984","Berlin","Employed","12","","",""
"1","1984","Brandenburg","Not Employed","","","",""
"1","1984","Brandenburg","Employed","","","",""
"1","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"1","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"1","1984","Saxony","Not Employed","","","",""
"1","1984","Saxony","Employed","","","",""
"1","1984","Saxony-Anhalt","Not Employed","","","",""
"1","1984","Saxony-Anhalt","Employed","","","",""
"1","1984","Thuringia","Not Employed","","","",""
"1","1984","Thuringia","Employed","","","",""
"2","1984","Schleswig-Holstein","Not Employed","18","","",""
"2","1984","Schleswig-Holstein","Employed","40","0.16687398552231","0.119403509683134","0.214344461361487"
"2","1984","Hamburg","Not Employed","24","","",""
"2","1984","Hamburg","Employed","40","0.203628731062365","0.146369091527128","0.260888370597602"
"2","1984","Lower Saxony","Not Employed","71","0.105252601980715","0.0793213434095211","0.131183860551909"
"2","1984","Lower Saxony","Employed","96","0.111721802006756","0.0883515256970803","0.135092078316431"
"2","1984","Bremen","Not Employed","9","","",""
"2","1984","Bremen","Employed","10","","",""
"2","1984","North Rhine-Westphalia","Not Employed","179","0.100185211389354","0.0840368884405967","0.116333534338111"
"2","1984","North Rhine-Westphalia","Employed","363","0.167893293599992","0.15126095140593","0.184525635794055"
"2","1984","Hesse","Not Employed","64","0.0879920388767474","0.0620480734345502","0.113936004318945"
"2","1984","Hesse","Employed","129","0.118165418973483","0.0956412720365796","0.140689565910387"
"2","1984","Rhineland-Palatinate,Saarland","Not Employed","26","","",""
"2","1984","Rhineland-Palatinate,Saarland","Employed","72","0.121461480602223","0.0925380541908342","0.150384907013613"
"2","1984","Baden-Württemberg","Not Employed","99","0.081926688465693","0.0624157308838705","0.101437646047516"
"2","1984","Baden-Württemberg","Employed","276","0.149238248094926","0.131248067857301","0.167228428332552"
"2","1984","Bavaria","Not Employed","101","0.116002322338299","0.092883098434789","0.139121546241808"
"2","1984","Bavaria","Employed","261","0.180950376554027","0.160572251796386","0.201328501311668"
"2","1984","Berlin","Not Employed","28","","",""
"2","1984","Berlin","Employed","87","0.262845407809916","0.211194795547026","0.314496020072806"
"2","1984","Brandenburg","Not Employed","","","",""
"2","1984","Brandenburg","Employed","","","",""
"2","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"2","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"2","1984","Saxony","Not Employed","","","",""
"2","1984","Saxony","Employed","","","",""
"2","1984","Saxony-Anhalt","Not Employed","","","",""
"2","1984","Saxony-Anhalt","Employed","","","",""
"2","1984","Thuringia","Not Employed","","","",""
"2","1984","Thuringia","Employed","","","",""
"3","1984","Schleswig-Holstein","Not Employed","107","0.699796543542982","0.626447204933333","0.773145882152632"
"3","1984","Schleswig-Holstein","Employed","160","0.668153742880704","0.608204930677489","0.728102555083919"
"3","1984","Hamburg","Not Employed","89","0.745944678750816","0.668378416570709","0.823510940930923"
"3","1984","Hamburg","Employed","133","0.7003065148139","0.635165574262646","0.765447455365154"
"3","1984","Lower Saxony","Not Employed","411","0.78446005229513","0.74971393702918","0.819206167561079"
"3","1984","Lower Saxony","Employed","525","0.773396332776482","0.742339661809266","0.804453003743699"
"3","1984","Bremen","Not Employed","54","0.790679260441913","0.696050049103556","0.885308471780269"
"3","1984","Bremen","Employed","44","0.698566603493804","0.583411612211757","0.81372159477585"
"3","1984","North Rhine-Westphalia","Not Employed","1002","0.790167489329142","0.768267443656074","0.812067535002209"
"3","1984","North Rhine-Westphalia","Employed","1381","0.733778086425716","0.714110480613822","0.75344569223761"
"3","1984","Hesse","Not Employed","341","0.801972683747969","0.765475639771361","0.838469727724577"
"3","1984","Hesse","Employed","589","0.80846361596466","0.781005832778717","0.835921399150603"
"3","1984","Rhineland-Palatinate,Saarland","Not Employed","285","0.800563573612699","0.759515048846676","0.841612098378722"
"3","1984","Rhineland-Palatinate,Saarland","Employed","348","0.735826968380164","0.69678945541215","0.774864481348178"
"3","1984","Baden-Württemberg","Not Employed","587","0.811308793168301","0.783473479113346","0.839144107223256"
"3","1984","Baden-Württemberg","Employed","1117","0.773542007198398","0.75241065720436","0.794673357192437"
"3","1984","Bavaria","Not Employed","565","0.791178263528897","0.76183290823109","0.820523618826704"
"3","1984","Bavaria","Employed","985","0.729732871821563","0.706225291314532","0.753240452328594"
"3","1984","Berlin","Not Employed","92","0.7817829227284","0.711321958423912","0.852243887032887"
"3","1984","Berlin","Employed","166","0.641092640741889","0.58480700615194","0.697378275331838"
"3","1984","Brandenburg","Not Employed","","","",""
"3","1984","Brandenburg","Employed","","","",""
"3","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"3","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"3","1984","Saxony","Not Employed","","","",""
"3","1984","Saxony","Employed","","","",""
"3","1984","Saxony-Anhalt","Not Employed","","","",""
"3","1984","Saxony-Anhalt","Employed","","","",""
"3","1984","Thuringia","Not Employed","","","",""
"3","1984","Thuringia","Employed","","","",""
"4","1984","Schleswig-Holstein","Not Employed","18","","",""
"4","1984","Schleswig-Holstein","Employed","24","","",""
"4","1984","Hamburg","Not Employed","5","","",""
"4","1984","Hamburg","Employed","7","","",""
"4","1984","Lower Saxony","Not Employed","34","0.0694465099769244","0.0479655919929889","0.09092742796086"
"4","1984","Lower Saxony","Employed","49","0.076083832429474","0.0564148064780285","0.0957528583809195"
"4","1984","Bremen","Not Employed","4","","",""
"4","1984","Bremen","Employed","4","","",""
"4","1984","North Rhine-Westphalia","Not Employed","81","0.0780309343370863","0.063605110251976","0.0924567584221966"
"4","1984","North Rhine-Westphalia","Employed","95","0.0593188778713643","0.0488073728089576","0.0698303829337711"
"4","1984","Hesse","Not Employed","26","","",""
"4","1984","Hesse","Employed","32","0.0511106448158463","0.0357442121666853","0.0664770774650074"
"4","1984","Rhineland-Palatinate,Saarland","Not Employed","35","0.103278159933283","0.072015169429747","0.134541150436819"
"4","1984","Rhineland-Palatinate,Saarland","Employed","44","0.105534076638951","0.0783303558796467","0.132737797398255"
"4","1984","Baden-Württemberg","Not Employed","43","0.0844263813734556","0.0646469899094089","0.104205772837502"
"4","1984","Baden-Württemberg","Employed","46","0.0415931219927489","0.0315127354549513","0.0516735085305464"
"4","1984","Bavaria","Not Employed","40","0.0597464013374288","0.0426347183774697","0.0768580842973878"
"4","1984","Bavaria","Employed","66","0.0558537935727478","0.0436982235996369","0.0680093635458587"
"4","1984","Berlin","Not Employed","7","","",""
"4","1984","Berlin","Employed","10","","",""
"4","1984","Brandenburg","Not Employed","","","",""
"4","1984","Brandenburg","Employed","","","",""
"4","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"4","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"4","1984","Saxony","Not Employed","","","",""
"4","1984","Saxony","Employed","","","",""
"4","1984","Saxony-Anhalt","Not Employed","","","",""
"4","1984","Saxony-Anhalt","Employed","","","",""
"4","1984","Thuringia","Not Employed","","","",""
"4","1984","Thuringia","Employed","","","",""
"5","1984","Schleswig-Holstein","Not Employed","1","","",""
"5","1984","Schleswig-Holstein","Employed","5","","",""
"5","1984","Hamburg","Not Employed","","","",""
"5","1984","Hamburg","Employed","","","",""
"5","1984","Lower Saxony","Not Employed","9","","",""
"5","1984","Lower Saxony","Employed","7","","",""
"5","1984","Bremen","Not Employed","","","",""
"5","1984","Bremen","Employed","","","",""
"5","1984","North Rhine-Westphalia","Not Employed","3","","",""
"5","1984","North Rhine-Westphalia","Employed","20","","",""
"5","1984","Hesse","Not Employed","3","","",""
"5","1984","Hesse","Employed","3","","",""
"5","1984","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"5","1984","Rhineland-Palatinate,Saarland","Employed","5","","",""
"5","1984","Baden-Württemberg","Not Employed","2","","",""
"5","1984","Baden-Württemberg","Employed","7","","",""
"5","1984","Bavaria","Not Employed","8","","",""
"5","1984","Bavaria","Employed","9","","",""
"5","1984","Berlin","Not Employed","2","","",""
"5","1984","Berlin","Employed","4","","",""
"5","1984","Brandenburg","Not Employed","","","",""
"5","1984","Brandenburg","Employed","","","",""
"5","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"5","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"5","1984","Saxony","Not Employed","","","",""
"5","1984","Saxony","Employed","","","",""
"5","1984","Saxony-Anhalt","Not Employed","","","",""
"5","1984","Saxony-Anhalt","Employed","","","",""
"5","1984","Thuringia","Not Employed","","","",""
"5","1984","Thuringia","Employed","","","",""
"1","1985","Schleswig-Holstein","Not Employed","2","","",""
"1","1985","Schleswig-Holstein","Employed","7","","",""
"1","1985","Hamburg","Not Employed","4","","",""
"1","1985","Hamburg","Employed","11","","",""
"1","1985","Lower Saxony","Not Employed","12","","",""
"1","1985","Lower Saxony","Employed","14","","",""
"1","1985","Bremen","Not Employed","","","",""
"1","1985","Bremen","Employed","","","",""
"1","1985","North Rhine-Westphalia","Not Employed","44","0.0221162161076708","0.0137955805068848","0.0304368517084568"
"1","1985","North Rhine-Westphalia","Employed","70","0.0285769996417979","0.0207863313057559","0.03636766797784"
"1","1985","Hesse","Not Employed","22","","",""
"1","1985","Hesse","Employed","40","0.030870818411164","0.0181479854989361","0.0435936513233919"
"1","1985","Rhineland-Palatinate,Saarland","Not Employed","10","","",""
"1","1985","Rhineland-Palatinate,Saarland","Employed","35","0.057880981845292","0.0359617325257537","0.0798002311648302"
"1","1985","Baden-Württemberg","Not Employed","20","","",""
"1","1985","Baden-Württemberg","Employed","44","0.0260096582298579","0.0175722612784179","0.0344470551812978"
"1","1985","Bavaria","Not Employed","13","","",""
"1","1985","Bavaria","Employed","35","0.020190699427237","0.0123652613202862","0.0280161375341879"
"1","1985","Berlin","Not Employed","7","","",""
"1","1985","Berlin","Employed","18","","",""
"1","1985","Brandenburg","Not Employed","","","",""
"1","1985","Brandenburg","Employed","","","",""
"1","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"1","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"1","1985","Saxony","Not Employed","","","",""
"1","1985","Saxony","Employed","","","",""
"1","1985","Saxony-Anhalt","Not Employed","","","",""
"1","1985","Saxony-Anhalt","Employed","","","",""
"1","1985","Thuringia","Not Employed","","","",""
"1","1985","Thuringia","Employed","","","",""
"2","1985","Schleswig-Holstein","Not Employed","15","","",""
"2","1985","Schleswig-Holstein","Employed","26","","",""
"2","1985","Hamburg","Not Employed","18","","",""
"2","1985","Hamburg","Employed","49","0.258924367010002","0.193076553492131","0.324772180527872"
"2","1985","Lower Saxony","Not Employed","36","0.0573971230058629","0.0366535306997893","0.0781407153119366"
"2","1985","Lower Saxony","Employed","58","0.0879107106073053","0.0655856098968449","0.110235811317766"
"2","1985","Bremen","Not Employed","10","","",""
"2","1985","Bremen","Employed","14","","",""
"2","1985","North Rhine-Westphalia","Not Employed","171","0.100623037863027","0.0836023518668803","0.117643723859174"
"2","1985","North Rhine-Westphalia","Employed","297","0.15553448176316","0.138588508613383","0.172480454912938"
"2","1985","Hesse","Not Employed","65","0.101406753217817","0.0726398626326775","0.130173643802956"
"2","1985","Hesse","Employed","148","0.17034857617683","0.142695974233152","0.198001178120507"
"2","1985","Rhineland-Palatinate,Saarland","Not Employed","33","0.0747687552647921","0.0466036805276227","0.102933830001961"
"2","1985","Rhineland-Palatinate,Saarland","Employed","48","0.0903324763860793","0.0634252985238762","0.117239654248282"
"2","1985","Baden-Württemberg","Not Employed","78","0.0802575167245466","0.0598067673398819","0.100708266109211"
"2","1985","Baden-Württemberg","Employed","205","0.121401455953519","0.104088508098879","0.138714403808159"
"2","1985","Bavaria","Not Employed","93","0.107585663659153","0.0839641440987525","0.131207183219553"
"2","1985","Bavaria","Employed","215","0.15469047487487","0.134571684389427","0.174809265360313"
"2","1985","Berlin","Not Employed","12","","",""
"2","1985","Berlin","Employed","56","0.223342849457458","0.170869219674005","0.275816479240911"
"2","1985","Brandenburg","Not Employed","","","",""
"2","1985","Brandenburg","Employed","","","",""
"2","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"2","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"2","1985","Saxony","Not Employed","","","",""
"2","1985","Saxony","Employed","","","",""
"2","1985","Saxony-Anhalt","Not Employed","","","",""
"2","1985","Saxony-Anhalt","Employed","","","",""
"2","1985","Thuringia","Not Employed","","","",""
"2","1985","Thuringia","Employed","","","",""
"3","1985","Schleswig-Holstein","Not Employed","108","0.805612782646129","0.739347686389128","0.87187787890313"
"3","1985","Schleswig-Holstein","Employed","154","0.705565619159752","0.644641139788032","0.766490098531472"
"3","1985","Hamburg","Not Employed","81","0.773844340870201","0.694946203849723","0.85274247789068"
"3","1985","Hamburg","Employed","102","0.630960558312754","0.558423301316034","0.703497815309475"
"3","1985","Lower Saxony","Not Employed","386","0.806832461481279","0.771625116155528","0.842039806807029"
"3","1985","Lower Saxony","Employed","493","0.800518435864253","0.769012607338765","0.832024264389742"
"3","1985","Bremen","Not Employed","49","0.808827414452244","0.713233080624037","0.904421748280451"
"3","1985","Bremen","Employed","32","0.692562407325855","0.565922394618336","0.819202420033373"
"3","1985","North Rhine-Westphalia","Not Employed","927","0.811931931515997","0.789822640767633","0.834041222264361"
"3","1985","North Rhine-Westphalia","Employed","1284","0.745009415100604","0.724629368935431","0.765389461265778"
"3","1985","Hesse","Not Employed","312","0.795881309615167","0.757471385697889","0.834291233532445"
"3","1985","Hesse","Employed","490","0.732744610995044","0.700194050678357","0.76529517131173"
"3","1985","Rhineland-Palatinate,Saarland","Not Employed","264","0.813672702771705","0.771977239564551","0.855368165978859"
"3","1985","Rhineland-Palatinate,Saarland","Employed","324","0.768124085678999","0.728510116645902","0.807738054712097"
"3","1985","Baden-Württemberg","Not Employed","533","0.810357045881542","0.780849043741599","0.839865048021486"
"3","1985","Baden-Württemberg","Employed","1056","0.788854642988477","0.767219832530364","0.810489453446591"
"3","1985","Bavaria","Not Employed","501","0.783803791541046","0.752422191870063","0.815185391212028"
"3","1985","Bavaria","Employed","899","0.741491930905414","0.717133322884803","0.765850538926024"
"3","1985","Berlin","Not Employed","96","0.845207422565203","0.781285143273726","0.90912970185668"
"3","1985","Berlin","Employed","157","0.68330480459142","0.624695255171898","0.741914354010942"
"3","1985","Brandenburg","Not Employed","","","",""
"3","1985","Brandenburg","Employed","","","",""
"3","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"3","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"3","1985","Saxony","Not Employed","","","",""
"3","1985","Saxony","Employed","","","",""
"3","1985","Saxony-Anhalt","Not Employed","","","",""
"3","1985","Saxony-Anhalt","Employed","","","",""
"3","1985","Thuringia","Not Employed","","","",""
"3","1985","Thuringia","Employed","","","",""
"4","1985","Schleswig-Holstein","Not Employed","12","","",""
"4","1985","Schleswig-Holstein","Employed","26","","",""
"4","1985","Hamburg","Not Employed","5","","",""
"4","1985","Hamburg","Employed","8","","",""
"4","1985","Lower Saxony","Not Employed","47","0.110460159281446","0.082505123000848","0.138415195562045"
"4","1985","Lower Saxony","Employed","45","0.0797922569366559","0.0584285225496213","0.101155991323691"
"4","1985","Bremen","Not Employed","6","","",""
"4","1985","Bremen","Employed","5","","",""
"4","1985","North Rhine-Westphalia","Not Employed","45","0.0489544530799729","0.0367461802111633","0.0611627259487825"
"4","1985","North Rhine-Westphalia","Employed","95","0.0644052599514397","0.0529272455646563","0.0758832743382231"
"4","1985","Hesse","Not Employed","21","","",""
"4","1985","Hesse","Employed","30","0.0656391809910653","0.047422980281855","0.0838553817002757"
"4","1985","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"4","1985","Rhineland-Palatinate,Saarland","Employed","21","","",""
"4","1985","Baden-Württemberg","Not Employed","42","0.0818315503568346","0.0611989096083783","0.102464191105291"
"4","1985","Baden-Württemberg","Employed","56","0.0568677742829981","0.0445910291070541","0.0691445194589421"
"4","1985","Bavaria","Not Employed","48","0.0780033227652572","0.0575591947952893","0.098447450735225"
"4","1985","Bavaria","Employed","86","0.0771695077289273","0.0623222573205814","0.0920167581372732"
"4","1985","Berlin","Not Employed","6","","",""
"4","1985","Berlin","Employed","7","","",""
"4","1985","Brandenburg","Not Employed","","","",""
"4","1985","Brandenburg","Employed","","","",""
"4","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"4","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"4","1985","Saxony","Not Employed","","","",""
"4","1985","Saxony","Employed","","","",""
"4","1985","Saxony-Anhalt","Not Employed","","","",""
"4","1985","Saxony-Anhalt","Employed","","","",""
"4","1985","Thuringia","Not Employed","","","",""
"4","1985","Thuringia","Employed","","","",""
"5","1985","Schleswig-Holstein","Not Employed","","","",""
"5","1985","Schleswig-Holstein","Employed","2","","",""
"5","1985","Hamburg","Not Employed","","","",""
"5","1985","Hamburg","Employed","","","",""
"5","1985","Lower Saxony","Not Employed","2","","",""
"5","1985","Lower Saxony","Employed","8","","",""
"5","1985","Bremen","Not Employed","","","",""
"5","1985","Bremen","Employed","","","",""
"5","1985","North Rhine-Westphalia","Not Employed","13","","",""
"5","1985","North Rhine-Westphalia","Employed","11","","",""
"5","1985","Hesse","Not Employed","3","","",""
"5","1985","Hesse","Employed","2","","",""
"5","1985","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"5","1985","Rhineland-Palatinate,Saarland","Employed","8","","",""
"5","1985","Baden-Württemberg","Not Employed","5","","",""
"5","1985","Baden-Württemberg","Employed","6","","",""
"5","1985","Bavaria","Not Employed","6","","",""
"5","1985","Bavaria","Employed","6","","",""
"5","1985","Berlin","Not Employed","2","","",""
"5","1985","Berlin","Employed","4","","",""
"5","1985","Brandenburg","Not Employed","","","",""
"5","1985","Brandenburg","Employed","","","",""
"5","1985","Mecklenburg-Western Pomerania","Not Employed","","","",""
"5","1985","Mecklenburg-Western Pomerania","Employed","","","",""
"5","1985","Saxony","Not Employed","","","",""
"5","1985","Saxony","Employed","","","",""
"5","1985","Saxony-Anhalt","Not Employed","","","",""
"5","1985","Saxony-Anhalt","Employed","","","",""
"5","1985","Thuringia","Not Employed","","","",""
"5","1985","Thuringia","Employed","","","",""
"1","1986","Schleswig-Holstein","Not Employed","","","",""
"1","1986","Schleswig-Holstein","Employed","","","",""
"1","1986","Hamburg","Not Employed","","","",""
"1","1986","Hamburg","Employed","","","",""
"1","1986","Lower Saxony","Not Employed","4","","",""
"1","1986","Lower Saxony","Employed","5","","",""
"1","1986","Bremen","Not Employed","","","",""
"1","1986","Bremen","Employed","","","",""
"1","1986","North Rhine-Westphalia","Not Employed","1","","",""
"1","1986","North Rhine-Westphalia","Employed","2","","",""
"1","1986","Hesse","Not Employed","1","","",""
"1","1986","Hesse","Employed","6","","",""
"1","1986","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"1","1986","Rhineland-Palatinate,Saarland","Employed","1","","",""
"1","1986","Baden-Württemberg","Not Employed","5","","",""
"1","1986","Baden-Württemberg","Employed","8","","",""
"1","1986","Bavaria","Not Employed","5","","",""
"1","1986","Bavaria","Employed","9","","",""
"1","1986","Berlin","Not Employed","","","",""
"1","1986","Berlin","Employed","2","","",""
"1","1986","Brandenburg","Not Employed","","","",""
"1","1986","Brandenburg","Employed","","","",""
"1","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"1","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"1","1986","Saxony","Not Employed","","","",""
"1","1986","Saxony","Employed","","","",""
"1","1986","Saxony-Anhalt","Not Employed","","","",""
"1","1986","Saxony-Anhalt","Employed","","","",""
"1","1986","Thuringia","Not Employed","","","",""
"1","1986","Thuringia","Employed","","","",""
"2","1986","Schleswig-Holstein","Not Employed","1","","",""
"2","1986","Schleswig-Holstein","Employed","3","","",""
"2","1986","Hamburg","Not Employed","2","","",""
"2","1986","Hamburg","Employed","4","","",""
"2","1986","Lower Saxony","Not Employed","2","","",""
"2","1986","Lower Saxony","Employed","5","","",""
"2","1986","Bremen","Not Employed","","","",""
"2","1986","Bremen","Employed","8","","",""
"2","1986","North Rhine-Westphalia","Not Employed","17","","",""
"2","1986","North Rhine-Westphalia","Employed","42","0.177115571531004","0.131409016560171","0.222822126501837"
"2","1986","Hesse","Not Employed","13","","",""
"2","1986","Hesse","Employed","15","","",""
"2","1986","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"2","1986","Rhineland-Palatinate,Saarland","Employed","12","","",""
"2","1986","Baden-Württemberg","Not Employed","10","","",""
"2","1986","Baden-Württemberg","Employed","27","","",""
"2","1986","Bavaria","Not Employed","4","","",""
"2","1986","Bavaria","Employed","11","","",""
"2","1986","Berlin","Not Employed","","","",""
"2","1986","Berlin","Employed","8","","",""
"2","1986","Brandenburg","Not Employed","","","",""
"2","1986","Brandenburg","Employed","","","",""
"2","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"2","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"2","1986","Saxony","Not Employed","","","",""
"2","1986","Saxony","Employed","","","",""
"2","1986","Saxony-Anhalt","Not Employed","","","",""
"2","1986","Saxony-Anhalt","Employed","","","",""
"2","1986","Thuringia","Not Employed","","","",""
"2","1986","Thuringia","Employed","","","",""
"3","1986","Schleswig-Holstein","Not Employed","5","","",""
"3","1986","Schleswig-Holstein","Employed","25","","",""
"3","1986","Hamburg","Not Employed","9","","",""
"3","1986","Hamburg","Employed","16","","",""
"3","1986","Lower Saxony","Not Employed","28","","",""
"3","1986","Lower Saxony","Employed","79","0.841938256633757","0.768964621605204","0.914911891662309"
"3","1986","Bremen","Not Employed","2","","",""
"3","1986","Bremen","Employed","4","","",""
"3","1986","North Rhine-Westphalia","Not Employed","85","0.755901317289469","0.67634872269776","0.835453911881179"
"3","1986","North Rhine-Westphalia","Employed","211","0.759693359210041","0.70853898863216","0.810847729787922"
"3","1986","Hesse","Not Employed","21","","",""
"3","1986","Hesse","Employed","49","0.685609568160871","0.578370029290983","0.792849107030758"
"3","1986","Rhineland-Palatinate,Saarland","Not Employed","18","","",""
"3","1986","Rhineland-Palatinate,Saarland","Employed","45","0.601940960553374","0.47910264079104","0.724779280315708"
"3","1986","Baden-Württemberg","Not Employed","43","0.668333394614884","0.551140926650739","0.785525862579029"
"3","1986","Baden-Württemberg","Employed","141","0.745284323053278","0.683494032408907","0.807074613697648"
"3","1986","Bavaria","Not Employed","29","","",""
"3","1986","Bavaria","Employed","106","0.778733896080587","0.708712109000351","0.848755683160823"
"3","1986","Berlin","Not Employed","5","","",""
"3","1986","Berlin","Employed","27","","",""
"3","1986","Brandenburg","Not Employed","","","",""
"3","1986","Brandenburg","Employed","","","",""
"3","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"3","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"3","1986","Saxony","Not Employed","","","",""
"3","1986","Saxony","Employed","","","",""
"3","1986","Saxony-Anhalt","Not Employed","","","",""
"3","1986","Saxony-Anhalt","Employed","","","",""
"3","1986","Thuringia","Not Employed","","","",""
"3","1986","Thuringia","Employed","","","",""
"4","1986","Schleswig-Holstein","Not Employed","","","",""
"4","1986","Schleswig-Holstein","Employed","1","","",""
"4","1986","Hamburg","Not Employed","1","","",""
"4","1986","Hamburg","Employed","1","","",""
"4","1986","Lower Saxony","Not Employed","4","","",""
"4","1986","Lower Saxony","Employed","7","","",""
"4","1986","Bremen","Not Employed","","","",""
"4","1986","Bremen","Employed","","","",""
"4","1986","North Rhine-Westphalia","Not Employed","7","","",""
"4","1986","North Rhine-Westphalia","Employed","13","","",""
"4","1986","Hesse","Not Employed","","","",""
"4","1986","Hesse","Employed","2","","",""
"4","1986","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"4","1986","Rhineland-Palatinate,Saarland","Employed","3","","",""
"4","1986","Baden-Württemberg","Not Employed","4","","",""
"4","1986","Baden-Württemberg","Employed","14","","",""
"4","1986","Bavaria","Not Employed","5","","",""
"4","1986","Bavaria","Employed","9","","",""
"4","1986","Berlin","Not Employed","3","","",""
"4","1986","Berlin","Employed","2","","",""
"4","1986","Brandenburg","Not Employed","","","",""
"4","1986","Brandenburg","Employed","","","",""
"4","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"4","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"4","1986","Saxony","Not Employed","","","",""
"4","1986","Saxony","Employed","","","",""
"4","1986","Saxony-Anhalt","Not Employed","","","",""
"4","1986","Saxony-Anhalt","Employed","","","",""
"4","1986","Thuringia","Not Employed","","","",""
"4","1986","Thuringia","Employed","","","",""
"5","1986","Schleswig-Holstein","Not Employed","","","",""
"5","1986","Schleswig-Holstein","Employed","","","",""
"5","1986","Hamburg","Not Employed","","","",""
"5","1986","Hamburg","Employed","","","",""
"5","1986","Lower Saxony","Not Employed","","","",""
"5","1986","Lower Saxony","Employed","","","",""
"5","1986","Bremen","Not Employed","","","",""
"5","1986","Bremen","Employed","","","",""
"5","1986","North Rhine-Westphalia","Not Employed","2","","",""
"5","1986","North Rhine-Westphalia","Employed","","","",""
"5","1986","Hesse","Not Employed","","","",""
"5","1986","Hesse","Employed","","","",""
"5","1986","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"5","1986","Rhineland-Palatinate,Saarland","Employed","","","",""
"5","1986","Baden-Württemberg","Not Employed","","","",""
"5","1986","Baden-Württemberg","Employed","1","","",""
"5","1986","Bavaria","Not Employed","","","",""
"5","1986","Bavaria","Employed","","","",""
"5","1986","Berlin","Not Employed","","","",""
"5","1986","Berlin","Employed","","","",""
"5","1986","Brandenburg","Not Employed","","","",""
"5","1986","Brandenburg","Employed","","","",""
"5","1986","Mecklenburg-Western Pomerania","Not Employed","","","",""
"5","1986","Mecklenburg-Western Pomerania","Employed","","","",""
"5","1986","Saxony","Not Employed","","","",""
"5","1986","Saxony","Employed","","","",""
"5","1986","Saxony-Anhalt","Not Employed","","","",""
"5","1986","Saxony-Anhalt","Employed","","","",""
"5","1986","Thuringia","Not Employed","","","",""
"5","1986","Thuringia","Employed","","","",""
"1","1987","Schleswig-Holstein","Not Employed","1","","",""
"1","1987","Schleswig-Holstein","Employed","","","",""
"1","1987","Hamburg","Not Employed","","","",""
"1","1987","Hamburg","Employed","","","",""
"1","1987","Lower Saxony","Not Employed","6","","",""
"1","1987","Lower Saxony","Employed","6","","",""
"1","1987","Bremen","Not Employed","","","",""
"1","1987","Bremen","Employed","","","",""
"1","1987","North Rhine-Westphalia","Not Employed","4","","",""
