"hlf0071_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"1","1984","16-34 y.","lower secondary degree","95","0.0444979389582694","0.0350737716312245","0.0539221062853144"
"1","1984","16-34 y.","secondary school degree","24","","",""
"1","1984","16-34 y.","college entrance qualification","35","0.048238981181428","0.0320264863333209","0.064451476029535"
"1","1984","16-34 y.","Other degree","58","0.131183307090849","0.102249831054474","0.160116783127225"
"1","1984","16-34 y.","no degree/no degree yet","47","0.0578404249688311","0.037756787062182","0.0779240628754803"
"1","1984","35-65 y.","lower secondary degree","63","0.0180811053828146","0.0135411665178638","0.0226210442477654"
"1","1984","35-65 y.","secondary school degree","12","","",""
"1","1984","35-65 y.","college entrance qualification","12","","",""
"1","1984","35-65 y.","Other degree","73","0.074274480753698","0.0573397145181622","0.0912092469892339"
"1","1984","35-65 y.","no degree/no degree yet","58","0.0745231836678734","0.0559253577555951","0.0931210095801518"
"1","1984","66 and older","lower secondary degree","1","","",""
"1","1984","66 and older","secondary school degree","","","",""
"1","1984","66 and older","college entrance qualification","","","",""
"1","1984","66 and older","Other degree","","","",""
"1","1984","66 and older","no degree/no degree yet","1","","",""
"2","1984","16-34 y.","lower secondary degree","365","0.188401439139865","0.170529570301845","0.206273307977885"
"2","1984","16-34 y.","secondary school degree","189","0.172224924039392","0.149087529726119","0.195362318352664"
"2","1984","16-34 y.","college entrance qualification","153","0.218045735196881","0.186802837584402","0.24928863280936"
"2","1984","16-34 y.","Other degree","152","0.258802071846309","0.221266052064797","0.296338091627822"
"2","1984","16-34 y.","no degree/no degree yet","119","0.192846689864343","0.158903822853238","0.226789556875448"
"2","1984","35-65 y.","lower secondary degree","386","0.110320669130366","0.0996462340163493","0.120995104244382"
"2","1984","35-65 y.","secondary school degree","108","0.136721975384373","0.112199916936514","0.161244033832232"
"2","1984","35-65 y.","college entrance qualification","79","0.138181002530642","0.108690143703685","0.167671861357599"
"2","1984","35-65 y.","Other degree","199","0.199165592849798","0.173372893575381","0.224958292124215"
"2","1984","35-65 y.","no degree/no degree yet","152","0.188031738763448","0.160361123619569","0.215702353907327"
"2","1984","66 and older","lower secondary degree","50","0.0463117444749464","0.0331134625806657","0.0595100263692272"
"2","1984","66 and older","secondary school degree","13","","",""
"2","1984","66 and older","college entrance qualification","3","","",""
"2","1984","66 and older","Other degree","1","","",""
"2","1984","66 and older","no degree/no degree yet","3","","",""
"3","1984","16-34 y.","lower secondary degree","1311","0.726361009876664","0.705984843515205","0.746737176238122"
"3","1984","16-34 y.","secondary school degree","749","0.738892644146668","0.711976645417925","0.76580864287541"
"3","1984","16-34 y.","college entrance qualification","439","0.670410367241327","0.63484363519828","0.705977099284374"
"3","1984","16-34 y.","Other degree","302","0.592151458768601","0.550033908296119","0.634269009241083"
"3","1984","16-34 y.","no degree/no degree yet","336","0.69792571844721","0.658423099554412","0.737428337340007"
"3","1984","35-65 y.","lower secondary degree","2597","0.789745696383012","0.775861658550632","0.803629734215391"
"3","1984","35-65 y.","secondary school degree","562","0.744110699723241","0.712964342797317","0.775257056649164"
"3","1984","35-65 y.","college entrance qualification","395","0.752275668218902","0.71538401995355","0.789167316484255"
"3","1984","35-65 y.","Other degree","629","0.700569688351186","0.670990120251726","0.730149256450647"
"3","1984","35-65 y.","no degree/no degree yet","532","0.658822400453285","0.625248009796477","0.692396791110094"
"3","1984","66 and older","lower secondary degree","828","0.851517551712446","0.829186818932238","0.873848284492655"
"3","1984","66 and older","secondary school degree","145","0.799769464605414","0.741631481594281","0.857907447616548"
"3","1984","66 and older","college entrance qualification","78","0.803992698588904","0.724582798136799","0.883402599041009"
"3","1984","66 and older","Other degree","4","","",""
"3","1984","66 and older","no degree/no degree yet","11","","",""
"4","1984","16-34 y.","lower secondary degree","60","0.0353422295231209","0.0269032325448019","0.0437812265014399"
"4","1984","16-34 y.","secondary school degree","52","0.0536163486904487","0.0398127442272795","0.067419953153618"
"4","1984","16-34 y.","college entrance qualification","34","0.0480047334417279","0.0318296601686191","0.0641798067148368"
"4","1984","16-34 y.","Other degree","11","","",""
"4","1984","16-34 y.","no degree/no degree yet","16","","",""
"4","1984","35-65 y.","lower secondary degree","239","0.0741395673606282","0.0652127326504291","0.0830664020708273"
"4","1984","35-65 y.","secondary school degree","62","0.0881434424422395","0.0679076281642337","0.108379256720245"
"4","1984","35-65 y.","college entrance qualification","31","0.0673874951226639","0.0459637450713142","0.0888112451740137"
"4","1984","35-65 y.","Other degree","17","","",""
"4","1984","35-65 y.","no degree/no degree yet","22","","",""
"4","1984","66 and older","lower secondary degree","85","0.0901914495545739","0.0722016508827601","0.108181248226388"
"4","1984","66 and older","secondary school degree","21","","",""
"4","1984","66 and older","college entrance qualification","12","","",""
"4","1984","66 and older","Other degree","2","","",""
"4","1984","66 and older","no degree/no degree yet","3","","",""
"5","1984","16-34 y.","lower secondary degree","8","","",""
"5","1984","16-34 y.","secondary school degree","9","","",""
"5","1984","16-34 y.","college entrance qualification","10","","",""
"5","1984","16-34 y.","Other degree","","","",""
"5","1984","16-34 y.","no degree/no degree yet","1","","",""
"5","1984","35-65 y.","lower secondary degree","24","","",""
"5","1984","35-65 y.","secondary school degree","10","","",""
"5","1984","35-65 y.","college entrance qualification","9","","",""
"5","1984","35-65 y.","Other degree","3","","",""
"5","1984","35-65 y.","no degree/no degree yet","2","","",""
"5","1984","66 and older","lower secondary degree","10","","",""
"5","1984","66 and older","secondary school degree","3","","",""
"5","1984","66 and older","college entrance qualification","3","","",""
"5","1984","66 and older","Other degree","","","",""
"5","1984","66 and older","no degree/no degree yet","","","",""
"1","1985","16-34 y.","lower secondary degree","86","0.0436748439469705","0.0337259442010089","0.0536237436929322"
"1","1985","16-34 y.","secondary school degree","32","0.0280565447424258","0.0176965204291836","0.0384165690556679"
"1","1985","16-34 y.","college entrance qualification","17","","",""
"1","1985","16-34 y.","Other degree","48","0.113184660863448","0.08201994133026","0.144349380396636"
"1","1985","16-34 y.","no degree/no degree yet","20","","",""
"1","1985","35-65 y.","lower secondary degree","67","0.0200190467541871","0.015019450348552","0.0250186431598222"
"1","1985","35-65 y.","secondary school degree","11","","",""
"1","1985","35-65 y.","college entrance qualification","17","","",""
"1","1985","35-65 y.","Other degree","50","0.0577342142160773","0.0416916636448052","0.0737767647873493"
"1","1985","35-65 y.","no degree/no degree yet","46","0.0698909837115239","0.0501840022370203","0.0895979651860274"
"1","1985","66 and older","lower secondary degree","2","","",""
"1","1985","66 and older","secondary school degree","","","",""
"1","1985","66 and older","college entrance qualification","","","",""
"1","1985","66 and older","Other degree","1","","",""
"1","1985","66 and older","no degree/no degree yet","1","","",""
"2","1985","16-34 y.","lower secondary degree","292","0.168432029442013","0.150213311972019","0.186650746912006"
"2","1985","16-34 y.","secondary school degree","160","0.156382059604924","0.133594933804183","0.179169185405665"
"2","1985","16-34 y.","college entrance qualification","138","0.21304426530046","0.181346462975138","0.244742067625781"
"2","1985","16-34 y.","Other degree","97","0.240335654695428","0.198304355753704","0.282366953637152"
"2","1985","16-34 y.","no degree/no degree yet","91","0.136542828510033","0.104126464242088","0.168959192777978"
"2","1985","35-65 y.","lower secondary degree","311","0.0969163756729121","0.0863563007677741","0.10747645057805"
"2","1985","35-65 y.","secondary school degree","98","0.127290737906871","0.103112766725168","0.151468709088573"
"2","1985","35-65 y.","college entrance qualification","68","0.119625477368463","0.0910658308655528","0.148185123871373"
"2","1985","35-65 y.","Other degree","182","0.217849273550824","0.189457445186364","0.246241101915285"
"2","1985","35-65 y.","no degree/no degree yet","125","0.214766039622295","0.183024722366913","0.246507356877677"
"2","1985","66 and older","lower secondary degree","44","0.045393554660672","0.0312317590452251","0.0595553502761188"
"2","1985","66 and older","secondary school degree","12","","",""
"2","1985","66 and older","college entrance qualification","","","",""
"2","1985","66 and older","Other degree","","","",""
"2","1985","66 and older","no degree/no degree yet","1","","",""
"3","1985","16-34 y.","lower secondary degree","1173","0.737705931058635","0.716292194458411","0.75911966765886"
"3","1985","16-34 y.","secondary school degree","723","0.750973006177098","0.723842458651294","0.778103553702901"
"3","1985","16-34 y.","college entrance qualification","435","0.678817496952573","0.642670557683907","0.71496443622124"
"3","1985","16-34 y.","Other degree","243","0.609103962445985","0.561105294609191","0.657102630282778"
"3","1985","16-34 y.","no degree/no degree yet","310","0.796711957526635","0.758717868100506","0.834706046952763"
"3","1985","35-65 y.","lower secondary degree","2405","0.800337645634153","0.786068789821645","0.814606501446662"
"3","1985","35-65 y.","secondary school degree","531","0.73141633880248","0.699264280212962","0.763568397391998"
"3","1985","35-65 y.","college entrance qualification","372","0.755266558003821","0.717430660566701","0.79310245544094"
"3","1985","35-65 y.","Other degree","559","0.678931274560048","0.646818192747434","0.711044356372662"
"3","1985","35-65 y.","no degree/no degree yet","457","0.685904518214497","0.650028413662799","0.721780622766196"
"3","1985","66 and older","lower secondary degree","711","0.861751631979202","0.838269900970493","0.885233362987911"
"3","1985","66 and older","secondary school degree","138","0.816313165139123","0.758104043482298","0.874522286795947"
"3","1985","66 and older","college entrance qualification","72","0.82425018649472","0.744273127787056","0.904227245202384"
"3","1985","66 and older","Other degree","5","","",""
"3","1985","66 and older","no degree/no degree yet","13","","",""
"4","1985","16-34 y.","lower secondary degree","63","0.0468784635453917","0.0365884153331043","0.0571685117576792"
"4","1985","16-34 y.","secondary school degree","56","0.0595303534800588","0.0446858797832852","0.0743748271768324"
"4","1985","16-34 y.","college entrance qualification","44","0.0664409350353779","0.047160898866153","0.0857209712046028"
"4","1985","16-34 y.","Other degree","9","","",""
"4","1985","16-34 y.","no degree/no degree yet","8","","",""
"4","1985","35-65 y.","lower secondary degree","213","0.075512888074689","0.0660817217566094","0.0849440543927686"
"4","1985","35-65 y.","secondary school degree","80","0.113969529020141","0.0909177012249137","0.137021356815368"
"4","1985","35-65 y.","college entrance qualification","37","0.0830411621240229","0.0587566779943137","0.107325646253732"
"4","1985","35-65 y.","Other degree","15","","",""
"4","1985","35-65 y.","no degree/no degree yet","12","","",""
"4","1985","66 and older","lower secondary degree","61","0.0742851048183958","0.056444953201227","0.0921252564355647"
"4","1985","66 and older","secondary school degree","16","","",""
"4","1985","66 and older","college entrance qualification","13","","",""
"4","1985","66 and older","Other degree","1","","",""
"4","1985","66 and older","no degree/no degree yet","1","","",""
"5","1985","16-34 y.","lower secondary degree","7","","",""
"5","1985","16-34 y.","secondary school degree","5","","",""
"5","1985","16-34 y.","college entrance qualification","7","","",""
"5","1985","16-34 y.","Other degree","","","",""
"5","1985","16-34 y.","no degree/no degree yet","2","","",""
"5","1985","35-65 y.","lower secondary degree","19","","",""
"5","1985","35-65 y.","secondary school degree","10","","",""
"5","1985","35-65 y.","college entrance qualification","2","","",""
"5","1985","35-65 y.","Other degree","6","","",""
"5","1985","35-65 y.","no degree/no degree yet","3","","",""
"5","1985","66 and older","lower secondary degree","12","","",""
"5","1985","66 and older","secondary school degree","4","","",""
"5","1985","66 and older","college entrance qualification","2","","",""
"5","1985","66 and older","Other degree","","","",""
"5","1985","66 and older","no degree/no degree yet","1","","",""
"1","1986","16-34 y.","lower secondary degree","16","","",""
"1","1986","16-34 y.","secondary school degree","2","","",""
"1","1986","16-34 y.","college entrance qualification","6","","",""
"1","1986","16-34 y.","Other degree","3","","",""
"1","1986","16-34 y.","no degree/no degree yet","2","","",""
"1","1986","35-65 y.","lower secondary degree","6","","",""
"1","1986","35-65 y.","secondary school degree","1","","",""
"1","1986","35-65 y.","college entrance qualification","1","","",""
"1","1986","35-65 y.","Other degree","6","","",""
"1","1986","35-65 y.","no degree/no degree yet","4","","",""
"1","1986","66 and older","lower secondary degree","1","","",""
"1","1986","66 and older","secondary school degree","","","",""
"1","1986","66 and older","college entrance qualification","","","",""
"1","1986","66 and older","Other degree","","","",""
"1","1986","66 and older","no degree/no degree yet","","","",""
"2","1986","16-34 y.","lower secondary degree","48","0.142549408725387","0.104656191725843","0.180442625724931"
"2","1986","16-34 y.","secondary school degree","29","","",""
"2","1986","16-34 y.","college entrance qualification","31","0.284282997862476","0.205833107510424","0.362732888214527"
"2","1986","16-34 y.","Other degree","15","","",""
"2","1986","16-34 y.","no degree/no degree yet","6","","",""
"2","1986","35-65 y.","lower secondary degree","12","","",""
"2","1986","35-65 y.","secondary school degree","2","","",""
"2","1986","35-65 y.","college entrance qualification","7","","",""
"2","1986","35-65 y.","Other degree","14","","",""
"2","1986","35-65 y.","no degree/no degree yet","12","","",""
"2","1986","66 and older","lower secondary degree","2","","",""
"2","1986","66 and older","secondary school degree","","","",""
"2","1986","66 and older","college entrance qualification","","","",""
"2","1986","66 and older","Other degree","","","",""
"2","1986","66 and older","no degree/no degree yet","","","",""
"3","1986","16-34 y.","lower secondary degree","241","0.717845009318138","0.669065949475398","0.766624069160877"
"3","1986","16-34 y.","secondary school degree","137","0.74348859791453","0.679513336510999","0.807463859318061"
"3","1986","16-34 y.","college entrance qualification","86","0.622457803483453","0.538146862278593","0.706768744688313"
"3","1986","16-34 y.","Other degree","53","0.685860550846404","0.580103000664529","0.791618101028279"
"3","1986","16-34 y.","no degree/no degree yet","40","0.851471603314609","0.75289975053308","0.950043456096139"
"3","1986","35-65 y.","lower secondary degree","143","0.826484397772139","0.770054191842855","0.882914603701423"
"3","1986","35-65 y.","secondary school degree","38","0.79585538731437","0.680620175606068","0.911090599022672"
"3","1986","35-65 y.","college entrance qualification","39","0.75355617802891","0.638617024035542","0.868495332022279"
"3","1986","35-65 y.","Other degree","72","0.750685269220995","0.664592804650919","0.836777733791071"
"3","1986","35-65 y.","no degree/no degree yet","51","0.739850192999588","0.637076320551792","0.842624065447384"
"3","1986","66 and older","lower secondary degree","25","","",""
"3","1986","66 and older","secondary school degree","5","","",""
"3","1986","66 and older","college entrance qualification","","","",""
"3","1986","66 and older","Other degree","","","",""
"3","1986","66 and older","no degree/no degree yet","","","",""
"4","1986","16-34 y.","lower secondary degree","21","","",""
"4","1986","16-34 y.","secondary school degree","11","","",""
"4","1986","16-34 y.","college entrance qualification","4","","",""
"4","1986","16-34 y.","Other degree","3","","",""
"4","1986","16-34 y.","no degree/no degree yet","2","","",""
"4","1986","35-65 y.","lower secondary degree","11","","",""
"4","1986","35-65 y.","secondary school degree","5","","",""
"4","1986","35-65 y.","college entrance qualification","7","","",""
"4","1986","35-65 y.","Other degree","5","","",""
"4","1986","35-65 y.","no degree/no degree yet","3","","",""
"4","1986","66 and older","lower secondary degree","1","","",""
"4","1986","66 and older","secondary school degree","1","","",""
"4","1986","66 and older","college entrance qualification","","","",""
"4","1986","66 and older","Other degree","","","",""
"4","1986","66 and older","no degree/no degree yet","","","",""
"5","1986","16-34 y.","lower secondary degree","1","","",""
"5","1986","16-34 y.","secondary school degree","","","",""
"5","1986","16-34 y.","college entrance qualification","","","",""
"5","1986","16-34 y.","Other degree","","","",""
"5","1986","16-34 y.","no degree/no degree yet","","","",""
"5","1986","35-65 y.","lower secondary degree","1","","",""
"5","1986","35-65 y.","secondary school degree","1","","",""
"5","1986","35-65 y.","college entrance qualification","","","",""
"5","1986","35-65 y.","Other degree","","","",""
"5","1986","35-65 y.","no degree/no degree yet","","","",""
"5","1986","66 and older","lower secondary degree","","","",""
"5","1986","66 and older","secondary school degree","","","",""
"5","1986","66 and older","college entrance qualification","","","",""
"5","1986","66 and older","Other degree","","","",""
"5","1986","66 and older","no degree/no degree yet","","","",""
"1","1987","16-34 y.","lower secondary degree","10","","",""
"1","1987","16-34 y.","secondary school degree","4","","",""
"1","1987","16-34 y.","college entrance qualification","5","","",""
"1","1987","16-34 y.","Other degree","4","","",""
"1","1987","16-34 y.","no degree/no degree yet","3","","",""
"1","1987","35-65 y.","lower secondary degree","3","","",""
"1","1987","35-65 y.","secondary school degree","1","","",""
"1","1987","35-65 y.","college entrance qualification","2","","",""
"1","1987","35-65 y.","Other degree","","","",""
"1","1987","35-65 y.","no degree/no degree yet","8","","",""
"1","1987","66 and older","lower secondary degree","1","","",""
"1","1987","66 and older","secondary school degree","","","",""
"1","1987","66 and older","college entrance qualification","","","",""
"1","1987","66 and older","Other degree","","","",""
"1","1987","66 and older","no degree/no degree yet","","","",""
"2","1987","16-34 y.","lower secondary degree","33","0.08962435554587","0.0543571410879806","0.124891570003759"
"2","1987","16-34 y.","secondary school degree","14","","",""
"2","1987","16-34 y.","college entrance qualification","29","","",""
"2","1987","16-34 y.","Other degree","15","","",""
"2","1987","16-34 y.","no degree/no degree yet","5","","",""
"2","1987","35-65 y.","lower secondary degree","20","","",""
"2","1987","35-65 y.","secondary school degree","5","","",""
"2","1987","35-65 y.","college entrance qualification","5","","",""
"2","1987","35-65 y.","Other degree","19","","",""
"2","1987","35-65 y.","no degree/no degree yet","13","","",""
"2","1987","66 and older","lower secondary degree","2","","",""
"2","1987","66 and older","secondary school degree","","","",""
"2","1987","66 and older","college entrance qualification","","","",""
"2","1987","66 and older","Other degree","","","",""
"2","1987","66 and older","no degree/no degree yet","","","",""
"3","1987","16-34 y.","lower secondary degree","202","0.836515818703521","0.790857200080912","0.88217443732613"
