"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Just right","1993","Brandenburg","Female","217","0.674686804411554","0.623908737595238","0.72546487122787"
"Just right","1993","Mecklenburg-Western Pomerania","Male","135","0.691450544425438","0.626786478430501","0.756114610420375"
"Just right","1993","Mecklenburg-Western Pomerania","Female","146","0.728797994856794","0.668087396469185","0.789508593244402"
"Just right","1993","Saxony","Male","337","0.67860698085238","0.638428659013307","0.718785302691452"
"Just right","1993","Saxony","Female","393","0.69718320355416","0.660294924102058","0.734071483006262"
"Just right","1993","Saxony-Anhalt","Male","242","0.73963356294902","0.693124687022907","0.786142438875133"
"Just right","1993","Saxony-Anhalt","Female","260","0.680257382548209","0.633971059483908","0.726543705612509"
"Just right","1993","Thuringia","Male","228","0.739206158154961","0.690171383142662","0.788240933167259"
"Just right","1993","Thuringia","Female","252","0.775181832168819","0.730478161765743","0.819885502571895"
"A little too big","1993","Schleswig-Holstein","Male","10","","",""
"A little too big","1993","Schleswig-Holstein","Female","15","","",""
"A little too big","1993","Hamburg","Male","","","",""
"A little too big","1993","Hamburg","Female","2","","",""
"A little too big","1993","Lower Saxony","Male","48","0.126946311701846","0.0972873509302017","0.156605272473489"
"A little too big","1993","Lower Saxony","Female","51","0.131925008899892","0.101961529739194","0.16188848806059"
"A little too big","1993","Bremen","Male","5","","",""
"A little too big","1993","Bremen","Female","4","","",""
"A little too big","1993","North Rhine-Westphalia","Male","66","0.0676721729917095","0.0534840732790481","0.0818602727043709"
"A little too big","1993","North Rhine-Westphalia","Female","79","0.0817112832682682","0.0667342026755079","0.0966883638610284"
"A little too big","1993","Hesse","Male","32","0.0843046759657864","0.0585764160787398","0.110032935852833"
"A little too big","1993","Hesse","Female","35","0.0969887843109015","0.0701191062616869","0.123858462360116"
"A little too big","1993","Rhineland-Palatinate,Saarland","Male","21","","",""
"A little too big","1993","Rhineland-Palatinate,Saarland","Female","23","","",""
"A little too big","1993","Baden-Württemberg","Male","39","0.0589590847735179","0.0432619763829719","0.074656193164064"
"A little too big","1993","Baden-Württemberg","Female","36","0.051492877976175","0.0366793359290138","0.0663064200233361"
"A little too big","1993","Bavaria","Male","55","0.0708316611784482","0.0530210080600866","0.0886423142968098"
"A little too big","1993","Bavaria","Female","55","0.0714487218566023","0.0537651714469941","0.0891322722662106"
"A little too big","1993","Berlin","Male","18","","",""
"A little too big","1993","Berlin","Female","13","","",""
"A little too big","1993","Brandenburg","Male","19","","",""
"A little too big","1993","Brandenburg","Female","25","","",""
"A little too big","1993","Mecklenburg-Western Pomerania","Male","10","","",""
"A little too big","1993","Mecklenburg-Western Pomerania","Female","9","","",""
"A little too big","1993","Saxony","Male","45","0.0801041209197898","0.0567501261759599","0.10345811566362"
"A little too big","1993","Saxony","Female","47","0.0757847744373341","0.0545375355040077","0.0970320133706604"
"A little too big","1993","Saxony-Anhalt","Male","16","","",""
"A little too big","1993","Saxony-Anhalt","Female","30","0.114372947869318","0.0827863477838733","0.145959547954762"
"A little too big","1993","Thuringia","Male","18","","",""
"A little too big","1993","Thuringia","Female","21","","",""
"Much too big","1993","Schleswig-Holstein","Male","","","",""
"Much too big","1993","Schleswig-Holstein","Female","","","",""
"Much too big","1993","Hamburg","Male","","","",""
"Much too big","1993","Hamburg","Female","","","",""
"Much too big","1993","Lower Saxony","Male","4","","",""
"Much too big","1993","Lower Saxony","Female","5","","",""
"Much too big","1993","Bremen","Male","","","",""
"Much too big","1993","Bremen","Female","","","",""
"Much too big","1993","North Rhine-Westphalia","Male","5","","",""
"Much too big","1993","North Rhine-Westphalia","Female","8","","",""
"Much too big","1993","Hesse","Male","1","","",""
"Much too big","1993","Hesse","Female","1","","",""
"Much too big","1993","Rhineland-Palatinate,Saarland","Male","1","","",""
"Much too big","1993","Rhineland-Palatinate,Saarland","Female","5","","",""
"Much too big","1993","Baden-Württemberg","Male","1","","",""
"Much too big","1993","Baden-Württemberg","Female","2","","",""
"Much too big","1993","Bavaria","Male","","","",""
"Much too big","1993","Bavaria","Female","2","","",""
"Much too big","1993","Berlin","Male","4","","",""
"Much too big","1993","Berlin","Female","4","","",""
"Much too big","1993","Brandenburg","Male","1","","",""
"Much too big","1993","Brandenburg","Female","","","",""
"Much too big","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Much too big","1993","Mecklenburg-Western Pomerania","Female","1","","",""
"Much too big","1993","Saxony","Male","4","","",""
"Much too big","1993","Saxony","Female","3","","",""
"Much too big","1993","Saxony-Anhalt","Male","4","","",""
"Much too big","1993","Saxony-Anhalt","Female","3","","",""
"Much too big","1993","Thuringia","Male","","","",""
"Much too big","1993","Thuringia","Female","","","",""
"Much too small","1994","Schleswig-Holstein","Male","4","","",""
"Much too small","1994","Schleswig-Holstein","Female","5","","",""
"Much too small","1994","Hamburg","Male","2","","",""
"Much too small","1994","Hamburg","Female","3","","",""
"Much too small","1994","Lower Saxony","Male","16","","",""
"Much too small","1994","Lower Saxony","Female","13","","",""
"Much too small","1994","Bremen","Male","2","","",""
"Much too small","1994","Bremen","Female","1","","",""
"Much too small","1994","North Rhine-Westphalia","Male","55","0.0270724118729596","0.0177689502834212","0.036375873462498"
"Much too small","1994","North Rhine-Westphalia","Female","53","0.0215654452710547","0.0135288641295581","0.0296020264125513"
"Much too small","1994","Hesse","Male","24","","",""
"Much too small","1994","Hesse","Female","25","","",""
"Much too small","1994","Rhineland-Palatinate,Saarland","Male","8","","",""
"Much too small","1994","Rhineland-Palatinate,Saarland","Female","10","","",""
"Much too small","1994","Baden-Württemberg","Male","41","0.0247830575363476","0.0142130416377474","0.0353530734349478"
"Much too small","1994","Baden-Württemberg","Female","40","0.0249322687786256","0.014400766224685","0.0354637713325663"
"Much too small","1994","Bavaria","Male","30","0.0282023854316114","0.0164402385398008","0.0399645323234221"
"Much too small","1994","Bavaria","Female","27","","",""
"Much too small","1994","Berlin","Male","17","","",""
"Much too small","1994","Berlin","Female","18","","",""
"Much too small","1994","Brandenburg","Male","17","","",""
"Much too small","1994","Brandenburg","Female","18","","",""
"Much too small","1994","Mecklenburg-Western Pomerania","Male","10","","",""
"Much too small","1994","Mecklenburg-Western Pomerania","Female","8","","",""
"Much too small","1994","Saxony","Male","21","","",""
"Much too small","1994","Saxony","Female","22","","",""
"Much too small","1994","Saxony-Anhalt","Male","9","","",""
"Much too small","1994","Saxony-Anhalt","Female","10","","",""
"Much too small","1994","Thuringia","Male","4","","",""
"Much too small","1994","Thuringia","Female","5","","",""
"A little too small","1994","Schleswig-Holstein","Male","30","0.197280468259345","0.130644031254348","0.263916905264342"
"A little too small","1994","Schleswig-Holstein","Female","29","","",""
"A little too small","1994","Hamburg","Male","20","","",""
"A little too small","1994","Hamburg","Female","16","","",""
"A little too small","1994","Lower Saxony","Male","57","0.107372201082435","0.0793538352439342","0.135390566920935"
"A little too small","1994","Lower Saxony","Female","58","0.10541733570632","0.0779164556985281","0.132918215714112"
"A little too small","1994","Bremen","Male","5","","",""
"A little too small","1994","Bremen","Female","8","","",""
"A little too small","1994","North Rhine-Westphalia","Male","230","0.188313027170059","0.165901301093172","0.210724753246946"
"A little too small","1994","North Rhine-Westphalia","Female","240","0.169819540819253","0.149046201619296","0.19059288001921"
"A little too small","1994","Hesse","Male","94","0.161612718379548","0.126981853757884","0.196243583001212"
"A little too small","1994","Hesse","Female","85","0.139678790583101","0.107965792880471","0.171391788285731"
"A little too small","1994","Rhineland-Palatinate,Saarland","Male","40","0.1601630347027","0.118311082503942","0.202014986901458"
"A little too small","1994","Rhineland-Palatinate,Saarland","Female","42","0.119564760165441","0.0846644444076307","0.15446507592325"
"A little too small","1994","Baden-Württemberg","Male","148","0.139351423679983","0.115805474003764","0.162897373356202"
"A little too small","1994","Baden-Württemberg","Female","142","0.134205246281379","0.111181061243042","0.157229431319717"
"A little too small","1994","Bavaria","Male","119","0.138818805563876","0.114253216475484","0.163384394652267"
"A little too small","1994","Bavaria","Female","119","0.125273348825063","0.10227709571174","0.148269601938386"
"A little too small","1994","Berlin","Male","59","0.25855767664978","0.205027468248018","0.312087885051542"
"A little too small","1994","Berlin","Female","58","0.167872368552208","0.124856007095865","0.210888730008551"
"A little too small","1994","Brandenburg","Male","64","0.204677729139124","0.158161335552656","0.251194122725592"
"A little too small","1994","Brandenburg","Female","57","0.155691321911976","0.11539636217991","0.195986281644042"
"A little too small","1994","Mecklenburg-Western Pomerania","Male","44","0.197742700402868","0.142264474468144","0.253220926337592"
"A little too small","1994","Mecklenburg-Western Pomerania","Female","42","0.172466111369355","0.120497052553705","0.224435170185005"
"A little too small","1994","Saxony","Male","112","0.193564590152414","0.159800661831958","0.227328518472871"
"A little too small","1994","Saxony","Female","115","0.168395479463611","0.138427441172183","0.198363517755039"
"A little too small","1994","Saxony-Anhalt","Male","71","0.190056885445969","0.14753198774174","0.232581783150197"
"A little too small","1994","Saxony-Anhalt","Female","92","0.220829305313127","0.178733547395886","0.262925063230368"
"A little too small","1994","Thuringia","Male","62","0.211394456826792","0.166233828339844","0.25655508531374"
"A little too small","1994","Thuringia","Female","61","0.168718284354197","0.129200395736571","0.208236172971823"
"Just right","1994","Schleswig-Holstein","Male","88","0.648408316901572","0.568455937595508","0.728360696207635"
"Just right","1994","Schleswig-Holstein","Female","97","0.640193276733094","0.563642463470076","0.716744089996113"
"Just right","1994","Hamburg","Male","42","0.651081954048515","0.534310241652003","0.767853666445028"
"Just right","1994","Hamburg","Female","52","0.702155671730973","0.597961457820616","0.806349885641331"
"Just right","1994","Lower Saxony","Male","345","0.745041863754279","0.705597364623858","0.784486362884699"
"Just right","1994","Lower Saxony","Female","351","0.747724417045878","0.708829869396663","0.786618964695093"
"Just right","1994","Bremen","Male","27","","",""
"Just right","1994","Bremen","Female","33","0.743392914947684","0.618527348253605","0.868258481641763"
"Just right","1994","North Rhine-Westphalia","Male","820","0.71650652758168","0.69067069611727","0.74234235904609"
"Just right","1994","North Rhine-Westphalia","Female","887","0.726555748348429","0.701895633281914","0.751215863414944"
"Just right","1994","Hesse","Male","290","0.740701237272908","0.699470131376448","0.781932343169368"
"Just right","1994","Hesse","Female","312","0.719571235663076","0.678476146730415","0.760666324595737"
"Just right","1994","Rhineland-Palatinate,Saarland","Male","230","0.764444624370444","0.716021076222086","0.812868172518801"
"Just right","1994","Rhineland-Palatinate,Saarland","Female","252","0.757521551157925","0.711420256887271","0.803622845428579"
"Just right","1994","Baden-Württemberg","Male","596","0.741441433432397","0.711672349489891","0.771210517374902"
"Just right","1994","Baden-Württemberg","Female","621","0.76096813935478","0.732160798040734","0.789775480668827"
"Just right","1994","Bavaria","Male","554","0.747432724007925","0.716563169868225","0.778302278147625"
"Just right","1994","Bavaria","Female","576","0.730073244437037","0.69923442523329","0.760912063640783"
"Just right","1994","Berlin","Male","153","0.595732222919351","0.535733550854911","0.655730894983792"
"Just right","1994","Berlin","Female","181","0.695489867294618","0.642524087590063","0.748455646999174"
"Just right","1994","Brandenburg","Male","195","0.690696030592862","0.637407297355193","0.743984763830531"
"Just right","1994","Brandenburg","Female","223","0.715197372176805","0.66503791272677","0.76535683162684"
"Just right","1994","Mecklenburg-Western Pomerania","Male","135","0.700343382158425","0.636534233957954","0.764152530358896"
"Just right","1994","Mecklenburg-Western Pomerania","Female","145","0.744311773430285","0.684300494564068","0.804323052296501"
"Just right","1994","Saxony","Male","336","0.656232882647957","0.615643132379308","0.696822632916607"
"Just right","1994","Saxony","Female","401","0.694575770375154","0.657691071858507","0.731460468891802"
"Just right","1994","Saxony-Anhalt","Male","226","0.725370617730107","0.676994869579498","0.773746365880717"
"Just right","1994","Saxony-Anhalt","Female","244","0.672334195178304","0.624701864137838","0.71996652621877"
"Just right","1994","Thuringia","Male","224","0.701299781953732","0.650676197946877","0.751923365960587"
"Just right","1994","Thuringia","Female","251","0.730759812454693","0.683954428358686","0.777565196550701"
"A little too big","1994","Schleswig-Holstein","Male","14","","",""
"A little too big","1994","Schleswig-Holstein","Female","19","","",""
"A little too big","1994","Hamburg","Male","","","",""
"A little too big","1994","Hamburg","Female","3","","",""
"A little too big","1994","Lower Saxony","Male","48","0.1210553259958","0.0915340999718883","0.150576552019712"
"A little too big","1994","Lower Saxony","Female","53","0.122566670179313","0.0931987229063182","0.151934617452308"
"A little too big","1994","Bremen","Male","5","","",""
"A little too big","1994","Bremen","Female","5","","",""
"A little too big","1994","North Rhine-Westphalia","Male","59","0.0610828554391086","0.0473546384354665","0.0748110724427508"
"A little too big","1994","North Rhine-Westphalia","Female","69","0.0766965350025562","0.0619738733086741","0.0914191966964383"
"A little too big","1994","Hesse","Male","24","","",""
"A little too big","1994","Hesse","Female","33","0.108512252829458","0.0800585476367459","0.136965958022169"
"A little too big","1994","Rhineland-Palatinate,Saarland","Male","15","","",""
"A little too big","1994","Rhineland-Palatinate,Saarland","Female","25","","",""
"A little too big","1994","Baden-Württemberg","Male","45","0.091729942944061","0.0721048989344181","0.111354986953704"
"A little too big","1994","Baden-Württemberg","Female","36","0.0712878007488922","0.0539081826564366","0.0886674188413479"
"A little too big","1994","Bavaria","Male","55","0.082073902933525","0.0625726657515271","0.101575140115523"
"A little too big","1994","Bavaria","Female","69","0.111830049061713","0.0899363646932202","0.133723733430205"
"A little too big","1994","Berlin","Male","27","","",""
"A little too big","1994","Berlin","Female","31","0.0913508859527477","0.0581917215760624","0.124510050329433"
"A little too big","1994","Brandenburg","Male","11","","",""
"A little too big","1994","Brandenburg","Female","11","","",""
"A little too big","1994","Mecklenburg-Western Pomerania","Male","7","","",""
"A little too big","1994","Mecklenburg-Western Pomerania","Female","6","","",""
"A little too big","1994","Saxony","Male","51","0.103773833406708","0.0777118203105176","0.129835846502899"
"A little too big","1994","Saxony","Female","56","0.096959656288244","0.0732631789300642","0.120656133646424"
"A little too big","1994","Saxony-Anhalt","Male","16","","",""
"A little too big","1994","Saxony-Anhalt","Female","22","","",""
"A little too big","1994","Thuringia","Male","22","","",""
"A little too big","1994","Thuringia","Female","25","","",""
"Much too big","1994","Schleswig-Holstein","Male","1","","",""
"Much too big","1994","Schleswig-Holstein","Female","1","","",""
"Much too big","1994","Hamburg","Male","","","",""
"Much too big","1994","Hamburg","Female","","","",""
"Much too big","1994","Lower Saxony","Male","3","","",""
"Much too big","1994","Lower Saxony","Female","4","","",""
"Much too big","1994","Bremen","Male","","","",""
"Much too big","1994","Bremen","Female","","","",""
"Much too big","1994","North Rhine-Westphalia","Male","5","","",""
"Much too big","1994","North Rhine-Westphalia","Female","6","","",""
"Much too big","1994","Hesse","Male","2","","",""
"Much too big","1994","Hesse","Female","4","","",""
"Much too big","1994","Rhineland-Palatinate,Saarland","Male","2","","",""
"Much too big","1994","Rhineland-Palatinate,Saarland","Female","3","","",""
"Much too big","1994","Baden-Württemberg","Male","1","","",""
"Much too big","1994","Baden-Württemberg","Female","3","","",""
"Much too big","1994","Bavaria","Male","3","","",""
"Much too big","1994","Bavaria","Female","5","","",""
"Much too big","1994","Berlin","Male","1","","",""
"Much too big","1994","Berlin","Female","2","","",""
"Much too big","1994","Brandenburg","Male","2","","",""
"Much too big","1994","Brandenburg","Female","2","","",""
"Much too big","1994","Mecklenburg-Western Pomerania","Male","2","","",""
"Much too big","1994","Mecklenburg-Western Pomerania","Female","2","","",""
"Much too big","1994","Saxony","Male","6","","",""
"Much too big","1994","Saxony","Female","5","","",""
"Much too big","1994","Saxony-Anhalt","Male","5","","",""
"Much too big","1994","Saxony-Anhalt","Female","5","","",""
"Much too big","1994","Thuringia","Male","2","","",""
"Much too big","1994","Thuringia","Female","3","","",""
"Much too small","1995","Schleswig-Holstein","Male","5","","",""
"Much too small","1995","Schleswig-Holstein","Female","4","","",""
"Much too small","1995","Hamburg","Male","4","","",""
"Much too small","1995","Hamburg","Female","6","","",""
"Much too small","1995","Lower Saxony","Male","9","","",""
"Much too small","1995","Lower Saxony","Female","10","","",""
"Much too small","1995","Bremen","Male","","","",""
"Much too small","1995","Bremen","Female","","","",""
"Much too small","1995","North Rhine-Westphalia","Male","70","0.0372667076583472","0.0266898600858523","0.0478435552308421"
"Much too small","1995","North Rhine-Westphalia","Female","62","0.0231604738351522","0.0150859234551466","0.0312350242151577"
"Much too small","1995","Hesse","Male","19","","",""
"Much too small","1995","Hesse","Female","21","","",""
"Much too small","1995","Rhineland-Palatinate,Saarland","Male","15","","",""
"Much too small","1995","Rhineland-Palatinate,Saarland","Female","10","","",""
"Much too small","1995","Baden-Württemberg","Male","21","","",""
"Much too small","1995","Baden-Württemberg","Female","31","0.0281980942586842","0.017273318017318","0.0391228705000504"
"Much too small","1995","Bavaria","Male","29","","",""
"Much too small","1995","Bavaria","Female","35","0.0338962491665674","0.0218228266580856","0.0459696716750491"
"Much too small","1995","Berlin","Male","12","","",""
"Much too small","1995","Berlin","Female","16","","",""
"Much too small","1995","Brandenburg","Male","12","","",""
"Much too small","1995","Brandenburg","Female","12","","",""
"Much too small","1995","Mecklenburg-Western Pomerania","Male","9","","",""
"Much too small","1995","Mecklenburg-Western Pomerania","Female","8","","",""
"Much too small","1995","Saxony","Male","24","","",""
"Much too small","1995","Saxony","Female","20","","",""
"Much too small","1995","Saxony-Anhalt","Male","7","","",""
"Much too small","1995","Saxony-Anhalt","Female","6","","",""
"Much too small","1995","Thuringia","Male","5","","",""
"Much too small","1995","Thuringia","Female","6","","",""
"A little too small","1995","Schleswig-Holstein","Male","24","","",""
"A little too small","1995","Schleswig-Holstein","Female","24","","",""
"A little too small","1995","Hamburg","Male","16","","",""
"A little too small","1995","Hamburg","Female","14","","",""
"A little too small","1995","Lower Saxony","Male","79","0.131359173490744","0.102156887229978","0.160561459751511"
"A little too small","1995","Lower Saxony","Female","83","0.130222110162378","0.10129580488894","0.159148415435816"
"A little too small","1995","Bremen","Male","13","","",""
"A little too small","1995","Bremen","Female","15","","",""
"A little too small","1995","North Rhine-Westphalia","Male","221","0.166000217556692","0.145223351768442","0.186777083344943"
"A little too small","1995","North Rhine-Westphalia","Female","238","0.147807220159309","0.128754816857817","0.166859623460802"
"A little too small","1995","Hesse","Male","100","0.179827412745449","0.144383603309104","0.215271222181793"
"A little too small","1995","Hesse","Female","92","0.131466228873314","0.101485745024981","0.161446712721647"
"A little too small","1995","Rhineland-Palatinate,Saarland","Male","59","0.184031627367209","0.142962267467616","0.225100987266801"
"A little too small","1995","Rhineland-Palatinate,Saarland","Female","58","0.123969733279908","0.090345507208515","0.1575939593513"
"A little too small","1995","Baden-Württemberg","Male","161","0.14188589552461","0.11831727422298","0.16545451682624"
"A little too small","1995","Baden-Württemberg","Female","153","0.129629568925452","0.107462008494727","0.151797129356178"
"A little too small","1995","Bavaria","Male","121","0.140884430674583","0.117173279923358","0.164595581425808"
"A little too small","1995","Bavaria","Female","135","0.141414832243965","0.118167031998441","0.164662632489489"
"A little too small","1995","Berlin","Male","67","0.304671886783291","0.249463692101647","0.359880081464935"
"A little too small","1995","Berlin","Female","69","0.212233139736105","0.16580883461261","0.258657444859601"
"A little too small","1995","Brandenburg","Male","63","0.200934171738197","0.154000205652202","0.247868137824192"
"A little too small","1995","Brandenburg","Female","63","0.178202423257811","0.135533853839911","0.220870992675711"
"A little too small","1995","Mecklenburg-Western Pomerania","Male","39","0.165728058123406","0.114827446581946","0.216628669664867"
"A little too small","1995","Mecklenburg-Western Pomerania","Female","40","0.168064777211521","0.117730565830597","0.218398988592446"
"A little too small","1995","Saxony","Male","95","0.179464751500496","0.146322448876849","0.212607054124142"
"A little too small","1995","Saxony","Female","97","0.148246800592374","0.119302813181723","0.177190788003025"
"A little too small","1995","Saxony-Anhalt","Male","60","0.172597935594295","0.131128430921573","0.214067440267017"
"A little too small","1995","Saxony-Anhalt","Female","87","0.20486761929502","0.163963347055101","0.24577189153494"
"A little too small","1995","Thuringia","Male","51","0.167323065004804","0.126037385190911","0.208608744818697"
"A little too small","1995","Thuringia","Female","54","0.147641459054532","0.109822892492797","0.185460025616268"
"Just right","1995","Schleswig-Holstein","Male","85","0.622425240597859","0.540344594386977","0.704505886808741"
"Just right","1995","Schleswig-Holstein","Female","96","0.634670530428715","0.557354156714688","0.711986904142742"
"Just right","1995","Hamburg","Male","43","0.659901541969216","0.542919359543831","0.776883724394601"
"Just right","1995","Hamburg","Female","47","0.718852218209869","0.612777793533822","0.824926642885917"
"Just right","1995","Lower Saxony","Male","370","0.73824031312743","0.700237408541827","0.776243217713032"
"Just right","1995","Lower Saxony","Female","358","0.700010340112422","0.660623441092555","0.739397239132289"
"Just right","1995","Bremen","Male","27","","",""
"Just right","1995","Bremen","Female","31","0.657497990854236","0.528517152349414","0.786478829359058"
"Just right","1995","North Rhine-Westphalia","Male","868","0.719047438856447","0.693949502903709","0.744145374809185"
"Just right","1995","North Rhine-Westphalia","Female","941","0.737414361151519","0.713791946036374","0.761036776266663"
"Just right","1995","Hesse","Male","294","0.69501473468057","0.652523802880515","0.737505666480625"
"Just right","1995","Hesse","Female","332","0.730467338376115","0.691099254168316","0.769835422583915"
"Just right","1995","Rhineland-Palatinate,Saarland","Male","250","0.723534966909309","0.676134250531248","0.77093568328737"
"Just right","1995","Rhineland-Palatinate,Saarland","Female","275","0.759178527701402","0.715551616124869","0.802805439277935"
"Just right","1995","Baden-Württemberg","Male","622","0.769514178912255","0.741068096401512","0.797960261422999"
"Just right","1995","Baden-Württemberg","Female","652","0.761904959136206","0.733796348895116","0.790013569377296"
"Just right","1995","Bavaria","Male","620","0.749310164825193","0.71977125175819","0.778849077892195"
"Just right","1995","Bavaria","Female","614","0.7064620516613","0.676079850177218","0.736844253145382"
"Just right","1995","Berlin","Male","162","0.553000669713695","0.493364639624524","0.612636699802865"
"Just right","1995","Berlin","Female","186","0.648444789365386","0.594235560299887","0.702654018430884"
"Just right","1995","Brandenburg","Male","183","0.681597266196982","0.627031357845254","0.73616317454871"
"Just right","1995","Brandenburg","Female","209","0.692522813286377","0.641071988277523","0.743973638295231"
"Just right","1995","Mecklenburg-Western Pomerania","Male","145","0.726577995558468","0.665564063737025","0.787591927379911"
"Just right","1995","Mecklenburg-Western Pomerania","Female","150","0.728591851949329","0.668732259392434","0.788451444506223"
"Just right","1995","Saxony","Male","344","0.677260530518667","0.636882196144298","0.717638864893035"
"Just right","1995","Saxony","Female","403","0.726565159006589","0.690259609117905","0.762870708895273"
"Just right","1995","Saxony-Anhalt","Male","226","0.71016385503575","0.660377732463542","0.759949977607958"
"Just right","1995","Saxony-Anhalt","Female","251","0.679367504186068","0.632066708922259","0.726668299449878"
"Just right","1995","Thuringia","Male","232","0.734781070619599","0.685953568725809","0.783608572513388"
"Just right","1995","Thuringia","Female","254","0.766386663104757","0.721277733009829","0.811495593199685"
"A little too big","1995","Schleswig-Holstein","Male","18","","",""
"A little too big","1995","Schleswig-Holstein","Female","23","","",""
"A little too big","1995","Hamburg","Male","","","",""
"A little too big","1995","Hamburg","Female","2","","",""
"A little too big","1995","Lower Saxony","Male","49","0.103923105025355","0.0775418636043381","0.130304346446371"
"A little too big","1995","Lower Saxony","Female","64","0.14855945602009","0.117990983866285","0.179127928173894"
"A little too big","1995","Bremen","Male","4","","",""
"A little too big","1995","Bremen","Female","6","","",""
"A little too big","1995","North Rhine-Westphalia","Male","68","0.0713674544093024","0.0569922247953187","0.085742684023286"
"A little too big","1995","North Rhine-Westphalia","Female","88","0.0860908968031793","0.0710330410027637","0.101148752603595"
"A little too big","1995","Hesse","Male","32","0.0845134781069911","0.0588421235403479","0.110184832673634"
"A little too big","1995","Hesse","Female","37","0.0972386618565628","0.0709514731576692","0.123525850555456"
"A little too big","1995","Rhineland-Palatinate,Saarland","Male","18","","",""
"A little too big","1995","Rhineland-Palatinate,Saarland","Female","25","","",""
"A little too big","1995","Baden-Württemberg","Male","34","0.068149214108992","0.0511277991577433","0.0851706290602407"
"A little too big","1995","Baden-Württemberg","Female","42","0.0753143901585325","0.0578983334588712","0.0927304468581939"
"A little too big","1995","Bavaria","Male","57","0.0848892860019857","0.0658934419015719","0.1038851301024"
"A little too big","1995","Bavaria","Female","76","0.111669048504178","0.090655640254665","0.13268245675369"
"A little too big","1995","Berlin","Male","22","","",""
"A little too big","1995","Berlin","Female","25","","",""
"A little too big","1995","Brandenburg","Male","21","","",""
"A little too big","1995","Brandenburg","Female","24","","",""
"A little too big","1995","Mecklenburg-Western Pomerania","Male","12","","",""
"A little too big","1995","Mecklenburg-Western Pomerania","Female","14","","",""
"A little too big","1995","Saxony","Male","48","0.0928402796887766","0.0677760376485289","0.117904521729024"
"A little too big","1995","Saxony","Female","56","0.0884560285106703","0.0653267897650976","0.111585267256243"
"A little too big","1995","Saxony-Anhalt","Male","24","","",""
"A little too big","1995","Saxony-Anhalt","Female","26","","",""
"A little too big","1995","Thuringia","Male","24","","",""
"A little too big","1995","Thuringia","Female","23","","",""
"Much too big","1995","Schleswig-Holstein","Male","2","","",""
"Much too big","1995","Schleswig-Holstein","Female","2","","",""
"Much too big","1995","Hamburg","Male","","","",""
"Much too big","1995","Hamburg","Female","","","",""
"Much too big","1995","Lower Saxony","Male","7","","",""
"Much too big","1995","Lower Saxony","Female","5","","",""
"Much too big","1995","Bremen","Male","","","",""
"Much too big","1995","Bremen","Female","","","",""
"Much too big","1995","North Rhine-Westphalia","Male","5","","",""
"Much too big","1995","North Rhine-Westphalia","Female","4","","",""
"Much too big","1995","Hesse","Male","6","","",""
"Much too big","1995","Hesse","Female","6","","",""
"Much too big","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Much too big","1995","Rhineland-Palatinate,Saarland","Female","1","","",""
"Much too big","1995","Baden-Württemberg","Male","4","","",""
"Much too big","1995","Baden-Württemberg","Female","4","","",""
"Much too big","1995","Bavaria","Male","","","",""
"Much too big","1995","Bavaria","Female","3","","",""
"Much too big","1995","Berlin","Male","4","","",""
"Much too big","1995","Berlin","Female","2","","",""
"Much too big","1995","Brandenburg","Male","1","","",""
"Much too big","1995","Brandenburg","Female","1","","",""
"Much too big","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Much too big","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Much too big","1995","Saxony","Male","4","","",""
"Much too big","1995","Saxony","Female","3","","",""
"Much too big","1995","Saxony-Anhalt","Male","2","","",""
"Much too big","1995","Saxony-Anhalt","Female","4","","",""
"Much too big","1995","Thuringia","Male","2","","",""
"Much too big","1995","Thuringia","Female","1","","",""
"Much too small","1996","Schleswig-Holstein","Male","","","",""
"Much too small","1996","Schleswig-Holstein","Female","","","",""
"Much too small","1996","Hamburg","Male","5","","",""
"Much too small","1996","Hamburg","Female","5","","",""
"Much too small","1996","Lower Saxony","Male","6","","",""
"Much too small","1996","Lower Saxony","Female","8","","",""
"Much too small","1996","Bremen","Male","3","","",""
"Much too small","1996","Bremen","Female","3","","",""
"Much too small","1996","North Rhine-Westphalia","Male","57","0.0295387897296877","0.0199791834294732","0.0390983960299023"
"Much too small","1996","North Rhine-Westphalia","Female","55","0.0186897963832221","0.011408796185387","0.0259707965810573"
"Much too small","1996","Hesse","Male","19","","",""
"Much too small","1996","Hesse","Female","21","","",""
"Much too small","1996","Rhineland-Palatinate,Saarland","Male","5","","",""
"Much too small","1996","Rhineland-Palatinate,Saarland","Female","4","","",""
"Much too small","1996","Baden-Württemberg","Male","32","0.0235611496042185","0.013198544768501","0.0339237544399361"
"Much too small","1996","Baden-Württemberg","Female","33","0.0281686891871221","0.0171234984344601","0.039213879939784"
"Much too small","1996","Bavaria","Male","21","","",""
"Much too small","1996","Bavaria","Female","23","","",""
"Much too small","1996","Berlin","Male","9","","",""
"Much too small","1996","Berlin","Female","10","","",""
"Much too small","1996","Brandenburg","Male","11","","",""
"Much too small","1996","Brandenburg","Female","10","","",""
"Much too small","1996","Mecklenburg-Western Pomerania","Male","7","","",""
