"plh0179","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1997","Employed","direct migration background","44","0.0647187652414712","0.0446093060794754","0.0848282244034669","4"
"5 on Scale 1 to 10","1997","Not Employed","direct migration background","52","0.19544920115657","0.151306294234772","0.239592108078367","5"
"5 on Scale 1 to 10","1997","Not Employed","no migration background","80","0.146651414258689","0.117686173390931","0.175616655126447","5"
"5 on Scale 1 to 10","1997","Not Employed","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1997","Employed","no migration background","262","0.143822227598275","0.127955780762016","0.159688674434534","5"
"5 on Scale 1 to 10","1997","Employed","direct migration background","85","0.165199313564877","0.134845749912869","0.195552877216885","5"
"5 on Scale 1 to 10","1997","Employed","indirect migration background","17","","","","5"
"6 on Scale 1 to 10","1997","Employed","no migration background","189","0.102897877585206","0.0891603413328404","0.116635413837573","6"
"6 on Scale 1 to 10","1997","Not Employed","direct migration background","33","0.110595254302257","0.0756824116506502","0.145508096953864","6"
"6 on Scale 1 to 10","1997","Employed","direct migration background","79","0.146616827544434","0.117704828877277","0.175528826211591","6"
"6 on Scale 1 to 10","1997","Not Employed","no migration background","60","0.103043029622948","0.0781506798856058","0.127935379360291","6"
"6 on Scale 1 to 10","1997","Not Employed","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1997","Employed","indirect migration background","7","","","","6"
"7 on Scale 1 to 10","1997","Not Employed","direct migration background","57","0.145955060027638","0.106652830827809","0.185257289227467","7"
"7 on Scale 1 to 10","1997","Not Employed","no migration background","66","0.0896767018538391","0.0662824897761173","0.113070913931561","7"
"7 on Scale 1 to 10","1997","Not Employed","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","1997","Employed","no migration background","348","0.173498462228601","0.156376467899598","0.190620456557603","7"
"7 on Scale 1 to 10","1997","Employed","direct migration background","81","0.13293705104125","0.105187081984324","0.160687020098176","7"
"7 on Scale 1 to 10","1997","Employed","indirect migration background","14","","","","7"
"8 on Scale 1 to 10","1997","Employed","no migration background","390","0.205793906503511","0.18751426963657","0.224073543370453","8"
"8 on Scale 1 to 10","1997","Not Employed","direct migration background","53","0.182542710926789","0.139541367143906","0.225544054709673","8"
"8 on Scale 1 to 10","1997","Not Employed","no migration background","114","0.177853690043039","0.146544143621545","0.209163236464533","8"
"8 on Scale 1 to 10","1997","Not Employed","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1997","Employed","direct migration background","113","0.193199754174028","0.160929642795353","0.225469865552702","8"
"8 on Scale 1 to 10","1997","Employed","indirect migration background","23","","","","8"
"9 on Scale 1 to 10","1997","Not Employed","no migration background","61","0.118711161644571","0.0922276425966654","0.145194680692477","9"
"9 on Scale 1 to 10","1997","Not Employed","direct migration background","26","","","","9"
"9 on Scale 1 to 10","1997","Not Employed","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1997","Employed","no migration background","174","0.0903293772737326","0.0773682942092764","0.103290460338189","9"
"9 on Scale 1 to 10","1997","Employed","direct migration background","57","0.0952945744869818","0.0712950932847397","0.119294055689224","9"
"9 on Scale 1 to 10","1997","Employed","indirect migration background","7","","","","9"
"0 Completely dissatisfied","1998","Not Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1998","Employed","no migration background","45","0.022974598931081","0.0165204376299026","0.0294287602322593","0"
"0 Completely dissatisfied","1998","Not Employed","no migration background","21","","","","0"
"0 Completely dissatisfied","1998","Not Employed","direct migration background","5","","","","0"
"0 Completely dissatisfied","1998","Employed","direct migration background","11","","","","0"
"0 Completely dissatisfied","1998","Employed","indirect migration background","5","","","","0"
"1 on Scale 1 to 10","1998","Not Employed","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1998","Not Employed","no migration background","15","","","","1"
"1 on Scale 1 to 10","1998","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1998","Employed","no migration background","20","","","","1"
"1 on Scale 1 to 10","1998","Employed","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1998","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1998","Employed","no migration background","248","0.119314898057263","0.105350552718444","0.133279243396081","10"
"10 Completely satisfied","1998","Not Employed","no migration background","81","0.118562781528128","0.0937679374041343","0.143357625652122","10"
"10 Completely satisfied","1998","Not Employed","direct migration background","40","0.111334826963737","0.0757412148696384","0.146928439057836","10"
"10 Completely satisfied","1998","Not Employed","indirect migration background","4","","","","10"
"10 Completely satisfied","1998","Employed","direct migration background","67","0.123340925065858","0.0953195642644793","0.151362285867237","10"
"10 Completely satisfied","1998","Employed","indirect migration background","11","","","","10"
"2 on Scale 1 to 10","1998","Not Employed","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1998","Employed","no migration background","63","0.0327681998459825","0.0250989216195928","0.0404374780723723","2"
"2 on Scale 1 to 10","1998","Employed","direct migration background","11","","","","2"
"2 on Scale 1 to 10","1998","Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1998","Not Employed","no migration background","31","0.0517050166775126","0.0347214238938925","0.0686886094611328","2"
"2 on Scale 1 to 10","1998","Not Employed","direct migration background","6","","","","2"
"3 on Scale 1 to 10","1998","Not Employed","no migration background","28","","","","3"
"3 on Scale 1 to 10","1998","Not Employed","direct migration background","7","","","","3"
"3 on Scale 1 to 10","1998","Not Employed","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1998","Employed","no migration background","91","0.0543052521614197","0.0445427908866697","0.0640677134361696","3"
"3 on Scale 1 to 10","1998","Employed","direct migration background","20","","","","3"
"3 on Scale 1 to 10","1998","Employed","indirect migration background","3","","","","3"
"4 on Scale 1 to 10","1998","Not Employed","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1998","Employed","no migration background","105","0.0482400888700829","0.0390094731354038","0.057470704604762","4"
"4 on Scale 1 to 10","1998","Employed","direct migration background","24","","","","4"
"4 on Scale 1 to 10","1998","Employed","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","1998","Not Employed","no migration background","32","0.0609390550618471","0.0425911599981876","0.0792869501255065","4"
"4 on Scale 1 to 10","1998","Not Employed","direct migration background","22","","","","4"
"5 on Scale 1 to 10","1998","Not Employed","direct migration background","49","0.184981130080338","0.141043663726813","0.228918596433862","5"
"5 on Scale 1 to 10","1998","Not Employed","no migration background","86","0.128748663360207","0.103060408959309","0.154436917761105","5"
"5 on Scale 1 to 10","1998","Not Employed","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1998","Employed","no migration background","277","0.121899727086842","0.107805659784796","0.135993794388889","5"
"5 on Scale 1 to 10","1998","Employed","direct migration background","97","0.171983889537249","0.13982629672896","0.204141482345538","5"
"5 on Scale 1 to 10","1998","Employed","indirect migration background","9","","","","5"
"6 on Scale 1 to 10","1998","Employed","direct migration background","64","0.120694103540426","0.092933220626811","0.148454986454041","6"
"6 on Scale 1 to 10","1998","Employed","no migration background","206","0.101750395136413","0.0887268419514811","0.114773948321345","6"
"6 on Scale 1 to 10","1998","Not Employed","no migration background","55","0.0848880082409966","0.0635107602470109","0.106265256234982","6"
"6 on Scale 1 to 10","1998","Not Employed","direct migration background","41","0.0914575331783221","0.0588385948842636","0.124076471472381","6"
"6 on Scale 1 to 10","1998","Not Employed","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1998","Employed","indirect migration background","8","","","","6"
"7 on Scale 1 to 10","1998","Not Employed","no migration background","111","0.157741229871195","0.129784467012737","0.185697992729652","7"
"7 on Scale 1 to 10","1998","Not Employed","direct migration background","51","0.166370093391484","0.124228423853902","0.208511762929067","7"
"7 on Scale 1 to 10","1998","Not Employed","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","1998","Employed","no migration background","340","0.159407004430755","0.143637810216041","0.17517619864547","7"
"7 on Scale 1 to 10","1998","Employed","direct migration background","86","0.161886629074023","0.130497654401307","0.193275603746739","7"
"7 on Scale 1 to 10","1998","Employed","indirect migration background","15","","","","7"
"8 on Scale 1 to 10","1998","Employed","no migration background","419","0.196944271126935","0.179812295939825","0.214076246314046","8"
"8 on Scale 1 to 10","1998","Not Employed","direct migration background","54","0.205594303741238","0.159862937387024","0.251325670095453","8"
"8 on Scale 1 to 10","1998","Not Employed","no migration background","123","0.189902811435508","0.159819491666865","0.219986131204152","8"
"8 on Scale 1 to 10","1998","Not Employed","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1998","Employed","direct migration background","96","0.1714629726649","0.139344018892407","0.203581926437392","8"
"8 on Scale 1 to 10","1998","Employed","indirect migration background","18","","","","8"
"9 on Scale 1 to 10","1998","Not Employed","no migration background","70","0.0903780728124235","0.0683866413662327","0.112369504258614","9"
"9 on Scale 1 to 10","1998","Not Employed","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1998","Employed","no migration background","256","0.130813175208102","0.116287202318652","0.145339148097551","9"
"9 on Scale 1 to 10","1998","Employed","direct migration background","47","0.0738260103064789","0.0515431342493735","0.0961088863635844","9"
"9 on Scale 1 to 10","1998","Employed","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","1998","Not Employed","direct migration background","20","","","","9"
"0 Completely dissatisfied","1999","Not Employed","no migration background","22","","","","0"
"0 Completely dissatisfied","1999","Not Employed","direct migration background","2","","","","0"
"0 Completely dissatisfied","1999","Not Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","1999","Employed","no migration background","57","0.0324321390644654","0.0248284635479107","0.04003581458102","0"
"0 Completely dissatisfied","1999","Employed","direct migration background","12","","","","0"
"0 Completely dissatisfied","1999","Employed","indirect migration background","5","","","","0"
"1 on Scale 1 to 10","1999","Not Employed","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1999","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1999","Not Employed","no migration background","9","","","","1"
"1 on Scale 1 to 10","1999","Employed","no migration background","24","","","","1"
"1 on Scale 1 to 10","1999","Employed","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1999","Employed","indirect migration background","3","","","","1"
"10 Completely satisfied","1999","Employed","no migration background","240","0.10329409794297","0.0902306496932664","0.116357546192674","10"
"10 Completely satisfied","1999","Not Employed","no migration background","79","0.136311367368423","0.108856641933524","0.163766092803321","10"
"10 Completely satisfied","1999","Not Employed","direct migration background","28","","","","10"
"10 Completely satisfied","1999","Not Employed","indirect migration background","9","","","","10"
"10 Completely satisfied","1999","Employed","indirect migration background","10","","","","10"
"10 Completely satisfied","1999","Employed","direct migration background","56","0.104999675406837","0.0789011643665919","0.131098186447081","10"
"2 on Scale 1 to 10","1999","Not Employed","no migration background","17","","","","2"
"2 on Scale 1 to 10","1999","Employed","no migration background","54","0.0319358483008155","0.0243886396144947","0.0394830569871362","2"
"2 on Scale 1 to 10","1999","Not Employed","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1999","Not Employed","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1999","Employed","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1999","Employed","indirect migration background","5","","","","2"
"3 on Scale 1 to 10","1999","Not Employed","no migration background","30","0.0425753868330397","0.0264204947536812","0.0587302789123982","3"
"3 on Scale 1 to 10","1999","Not Employed","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1999","Employed","no migration background","110","0.0550503305287727","0.045260405510472","0.0648402555470734","3"
"3 on Scale 1 to 10","1999","Not Employed","direct migration background","6","","","","3"
"3 on Scale 1 to 10","1999","Employed","direct migration background","16","","","","3"
"3 on Scale 1 to 10","1999","Employed","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1999","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1999","Not Employed","direct migration background","16","","","","4"
"4 on Scale 1 to 10","1999","Employed","no migration background","94","0.0493108278726044","0.0400171956508022","0.0586044600944065","4"
"4 on Scale 1 to 10","1999","Not Employed","no migration background","17","","","","4"
"4 on Scale 1 to 10","1999","Employed","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1999","Employed","direct migration background","30","0.0728674906870698","0.0507391948946298","0.0949957864795099","4"
"5 on Scale 1 to 10","1999","Not Employed","direct migration background","48","0.179859336871191","0.132994306318241","0.226724367424142","5"
"5 on Scale 1 to 10","1999","Not Employed","no migration background","85","0.148935716134912","0.120448298837426","0.177423133432397","5"
"5 on Scale 1 to 10","1999","Not Employed","indirect migration background","8","","","","5"
"5 on Scale 1 to 10","1999","Employed","no migration background","285","0.132860169732238","0.118290925275287","0.147429414189189","5"
"5 on Scale 1 to 10","1999","Employed","direct migration background","99","0.160199013607628","0.128972157268765","0.19142586994649","5"
"5 on Scale 1 to 10","1999","Employed","indirect migration background","13","","","","5"
"6 on Scale 1 to 10","1999","Employed","no migration background","210","0.0998523104131719","0.0869837191759334","0.112720901650411","6"
"6 on Scale 1 to 10","1999","Employed","direct migration background","68","0.130237338373876","0.101583797871197","0.158890878876555","6"
"6 on Scale 1 to 10","1999","Not Employed","direct migration background","31","0.0971428722508509","0.0610057783968169","0.133279966104885","6"
"6 on Scale 1 to 10","1999","Not Employed","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1999","Not Employed","no migration background","53","0.0745827197161857","0.0535613806957586","0.0956040587366127","6"
"6 on Scale 1 to 10","1999","Employed","indirect migration background","14","","","","6"
"7 on Scale 1 to 10","1999","Not Employed","no migration background","80","0.143891425471783","0.115807724072545","0.171975126871021","7"
"7 on Scale 1 to 10","1999","Not Employed","direct migration background","38","0.161242081870652","0.116367981704881","0.206116182036424","7"
"7 on Scale 1 to 10","1999","Not Employed","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","1999","Employed","no migration background","366","0.163006715728299","0.147151987693944","0.178861443762655","7"
"7 on Scale 1 to 10","1999","Employed","direct migration background","77","0.113273957063415","0.0862922188540265","0.140255695272803","7"
"7 on Scale 1 to 10","1999","Employed","indirect migration background","13","","","","7"
"8 on Scale 1 to 10","1999","Employed","direct migration background","109","0.215375824327307","0.180378126648964","0.250373522005651","8"
"8 on Scale 1 to 10","1999","Not Employed","no migration background","138","0.22397342352556","0.190614731996652","0.257332115054469","8"
"8 on Scale 1 to 10","1999","Employed","no migration background","416","0.192503990443545","0.175580687764168","0.209427293122922","8"
"8 on Scale 1 to 10","1999","Not Employed","direct migration background","53","0.287278230669454","0.232064180092478","0.342492281246431","8"
"8 on Scale 1 to 10","1999","Not Employed","indirect migration background","11","","","","8"
"8 on Scale 1 to 10","1999","Employed","indirect migration background","21","","","","8"
"9 on Scale 1 to 10","1999","Not Employed","no migration background","70","0.117614975219638","0.0918379473548821","0.143392003084395","9"
"9 on Scale 1 to 10","1999","Not Employed","direct migration background","25","","","","9"
"9 on Scale 1 to 10","1999","Not Employed","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1999","Employed","no migration background","229","0.125671917309427","0.111443670313803","0.139900164305051","9"
"9 on Scale 1 to 10","1999","Employed","direct migration background","44","0.0919187876836823","0.0673222122158781","0.116515363151487","9"
"9 on Scale 1 to 10","1999","Employed","indirect migration background","7","","","","9"
"0 Completely dissatisfied","2000","Not Employed","direct migration background","21","","","","0"
"0 Completely dissatisfied","2000","Not Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2000","Employed","no migration background","152","0.0497615170477385","0.0425850866938244","0.0569379474016526","0"
"0 Completely dissatisfied","2000","Not Employed","no migration background","81","0.0878451878516222","0.0706825827208558","0.105007792982389","0"
"0 Completely dissatisfied","2000","Employed","direct migration background","26","","","","0"
"0 Completely dissatisfied","2000","Employed","indirect migration background","8","","","","0"
"1 on Scale 1 to 10","2000","Not Employed","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2000","Not Employed","no migration background","16","","","","1"
"1 on Scale 1 to 10","2000","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2000","Employed","no migration background","44","0.012617890887952","0.00893421533514005","0.0163015664407639","1"
"1 on Scale 1 to 10","2000","Employed","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2000","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","2000","Employed","no migration background","464","0.133731357717585","0.122498551026985","0.144964164408185","10"
"10 Completely satisfied","2000","Not Employed","no migration background","144","0.135482409757526","0.114732399333254","0.156232420181799","10"
"10 Completely satisfied","2000","Not Employed","direct migration background","64","0.145408828872331","0.111411276271436","0.179406381473227","10"
"10 Completely satisfied","2000","Not Employed","indirect migration background","7","","","","10"
"10 Completely satisfied","2000","Employed","direct migration background","95","0.119453215079329","0.0963650920650919","0.142541338093567","10"
"10 Completely satisfied","2000","Employed","indirect migration background","22","","","","10"
"2 on Scale 1 to 10","2000","Not Employed","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2000","Not Employed","no migration background","32","0.0301372146465644","0.0197715620576748","0.040502867235454","2"
"2 on Scale 1 to 10","2000","Not Employed","direct migration background","8","","","","2"
"2 on Scale 1 to 10","2000","Employed","no migration background","93","0.0287480804091054","0.023233458629288","0.0342627021889227","2"
"2 on Scale 1 to 10","2000","Employed","direct migration background","16","","","","2"
"2 on Scale 1 to 10","2000","Employed","indirect migration background","8","","","","2"
"3 on Scale 1 to 10","2000","Not Employed","no migration background","44","0.0411663475997668","0.0291206280322384","0.0532120671672951","3"
"3 on Scale 1 to 10","2000","Not Employed","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2000","Employed","no migration background","153","0.0444334967249621","0.0376331498529639","0.0512338435969602","3"
"3 on Scale 1 to 10","2000","Not Employed","direct migration background","13","","","","3"
"3 on Scale 1 to 10","2000","Employed","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2000","Employed","direct migration background","29","","","","3"
"4 on Scale 1 to 10","2000","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2000","Not Employed","direct migration background","21","","","","4"
"4 on Scale 1 to 10","2000","Employed","no migration background","170","0.0514933596910592","0.0441997727670613","0.0587869466150571","4"
"4 on Scale 1 to 10","2000","Employed","direct migration background","27","","","","4"
"4 on Scale 1 to 10","2000","Employed","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2000","Not Employed","no migration background","45","0.0449072790007922","0.0323507072090146","0.0574638507925698","4"
"5 on Scale 1 to 10","2000","Not Employed","direct migration background","50","0.0992936507565324","0.0704516478229223","0.128135653690143","5"
"5 on Scale 1 to 10","2000","Not Employed","no migration background","143","0.141307128423199","0.120187274498045","0.162426982348353","5"
"5 on Scale 1 to 10","2000","Not Employed","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","2000","Employed","no migration background","497","0.140662405156056","0.12918836708067","0.152136443231442","5"
"5 on Scale 1 to 10","2000","Employed","direct migration background","110","0.139202206638252","0.114559572990375","0.163844840286128","5"
"5 on Scale 1 to 10","2000","Employed","indirect migration background","25","","","","5"
"6 on Scale 1 to 10","2000","Not Employed","direct migration background","30","0.0872737588275427","0.0600539435143446","0.114493574140741","6"
"6 on Scale 1 to 10","2000","Employed","no migration background","327","0.091471426206132","0.0819575525036855","0.100985299908578","6"
"6 on Scale 1 to 10","2000","Employed","direct migration background","73","0.0988756098641132","0.0776260250920835","0.120125194636143","6"
"6 on Scale 1 to 10","2000","Not Employed","no migration background","85","0.077705826729913","0.0614745952685404","0.0939370581912855","6"
"6 on Scale 1 to 10","2000","Not Employed","indirect migration background","5","","","","6"
"6 on Scale 1 to 10","2000","Employed","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","2000","Not Employed","no migration background","129","0.118074444439107","0.0985092636685174","0.137639625209696","7"
"7 on Scale 1 to 10","2000","Not Employed","direct migration background","63","0.151127441280466","0.116583970049148","0.185670912511784","7"
"7 on Scale 1 to 10","2000","Not Employed","indirect migration background","7","","","","7"
"7 on Scale 1 to 10","2000","Employed","no migration background","525","0.138977805980994","0.127561508947682","0.150394103014306","7"
"7 on Scale 1 to 10","2000","Employed","direct migration background","127","0.146006150092763","0.120868398253582","0.171143901931945","7"
"7 on Scale 1 to 10","2000","Employed","indirect migration background","21","","","","7"
"8 on Scale 1 to 10","2000","Employed","direct migration background","178","0.245154105115839","0.214530083549599","0.27577812668208","8"
"8 on Scale 1 to 10","2000","Employed","no migration background","742","0.204678512375235","0.191363154445712","0.217993870304757","8"
"8 on Scale 1 to 10","2000","Not Employed","no migration background","214","0.203038237237412","0.178649034410514","0.22742744006431","8"
"8 on Scale 1 to 10","2000","Not Employed","direct migration background","91","0.249179979213019","0.207464468957155","0.290895489468883","8"
"8 on Scale 1 to 10","2000","Not Employed","indirect migration background","18","","","","8"
"8 on Scale 1 to 10","2000","Employed","indirect migration background","23","","","","8"
"9 on Scale 1 to 10","2000","Not Employed","no migration background","112","0.103488944742963","0.085021162299741","0.121956727186185","9"
"9 on Scale 1 to 10","2000","Not Employed","direct migration background","50","0.124065992315956","0.0922727268795524","0.15585925775236","9"
"9 on Scale 1 to 10","2000","Not Employed","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","2000","Employed","no migration background","360","0.103424147803182","0.0933745228234448","0.113473772782918","9"
"9 on Scale 1 to 10","2000","Employed","direct migration background","68","0.0917776434099122","0.0712245103748576","0.112330776444967","9"
"9 on Scale 1 to 10","2000","Employed","indirect migration background","15","","","","9"
"0 Completely dissatisfied","2001","Not Employed","no migration background","74","0.124152634707599","0.101259191588044","0.147046077827154","0"
"0 Completely dissatisfied","2001","Not Employed","direct migration background","8","","","","0"
"0 Completely dissatisfied","2001","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2001","Employed","no migration background","152","0.066968247990041","0.0573526028563721","0.07658389312371","0"
"0 Completely dissatisfied","2001","Employed","direct migration background","20","","","","0"
"0 Completely dissatisfied","2001","Employed","indirect migration background","6","","","","0"
"1 on Scale 1 to 10","2001","Not Employed","no migration background","7","","","","1"
"1 on Scale 1 to 10","2001","Not Employed","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2001","Employed","no migration background","24","","","","1"
"1 on Scale 1 to 10","2001","Employed","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2001","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2001","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","2001","Not Employed","no migration background","94","0.11314806991311","0.0911559009664764","0.135140238859743","10"
"10 Completely satisfied","2001","Not Employed","indirect migration background","7","","","","10"
"10 Completely satisfied","2001","Employed","no migration background","290","0.113836101211707","0.101618307721824","0.126053894701591","10"
"10 Completely satisfied","2001","Employed","indirect migration background","16","","","","10"
"10 Completely satisfied","2001","Not Employed","direct migration background","42","0.177392723340877","0.131911973156194","0.222873473525559","10"
"10 Completely satisfied","2001","Employed","direct migration background","79","0.139247632562701","0.110675571996248","0.167819693129155","10"
"2 on Scale 1 to 10","2001","Not Employed","no migration background","24","","","","2"
"2 on Scale 1 to 10","2001","Employed","no migration background","91","0.0335476103500625","0.0266210635308055","0.0404741571693195","2"
"2 on Scale 1 to 10","2001","Not Employed","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2001","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2001","Employed","direct migration background","14","","","","2"
"2 on Scale 1 to 10","2001","Employed","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","2001","Not Employed","no migration background","25","","","","3"
"3 on Scale 1 to 10","2001","Employed","no migration background","122","0.0485389174851107","0.0402721389196604","0.056805696050561","3"
"3 on Scale 1 to 10","2001","Not Employed","direct migration background","16","","","","3"
"3 on Scale 1 to 10","2001","Not Employed","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2001","Employed","direct migration background","11","","","","3"
"3 on Scale 1 to 10","2001","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","2001","Not Employed","no migration background","46","0.058761524844561","0.042434190180074","0.0750888595090479","4"
"4 on Scale 1 to 10","2001","Not Employed","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2001","Employed","no migration background","100","0.0382434802278623","0.0308660175688","0.0456209428869246","4"
"4 on Scale 1 to 10","2001","Employed","direct migration background","22","","","","4"
"4 on Scale 1 to 10","2001","Employed","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2001","Not Employed","direct migration background","9","","","","4"
"5 on Scale 1 to 10","2001","Not Employed","no migration background","114","0.15124738841846","0.126372941424017","0.176121835412903","5"
"5 on Scale 1 to 10","2001","Not Employed","direct migration background","35","0.109140482126121","0.0720159497698772","0.146265014482365","5"
"5 on Scale 1 to 10","2001","Not Employed","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","2001","Employed","no migration background","344","0.129281282498066","0.116374959995422","0.142187605000709","5"
"5 on Scale 1 to 10","2001","Employed","direct migration background","85","0.15100238986771","0.121452648554807","0.180552131180613","5"
"5 on Scale 1 to 10","2001","Employed","indirect migration background","15","","","","5"
"6 on Scale 1 to 10","2001","Employed","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2001","Not Employed","direct migration background","18","","","","6"
