"plh0179","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1990","1-pers.-HH","1","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","7","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","6","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","110","0.0886565052528513","0.072458852973318","0.104854157532385","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","10","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","12","","","","5"
"6 on Scale 1 to 10","1990","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","3","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","47","0.0417375336010309","0.0303412998525576","0.0531337673495042","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","3","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","2","","","","6"
"7 on Scale 1 to 10","1990","1-pers.-HH","2","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","2","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","4","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","97","0.0810739097496998","0.0655201076664992","0.0966277118329004","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","5","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","5","","","","7"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","240","0.203584987150544","0.180639445597581","0.226530528703507","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","2","","","","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","8","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","18","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","9","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","14","","","","8"
"9 on Scale 1 to 10","1990","1-pers.-HH","1","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","149","0.120865708101637","0.102290449039822","0.139440967163452","9"
"9 on Scale 1 to 10","1990","Single parent ","5","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","7","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","2","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","2","","","","9"
"0 Completely dissatisfied","1991","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","Single parent ","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1991","Single parent ","","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","","","","","10"
"10 Completely satisfied","1991","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1991","Single parent ","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1991","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","4"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1991","Single parent ","","","","","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1991","Single parent ","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","6"
"7 on Scale 1 to 10","1991","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1991","Single parent ","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","7"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1991","Single parent ","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","8"
"9 on Scale 1 to 10","1991","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1991","Single parent ","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","","","","","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1992","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1992","Single parent ","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1992","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","1"
"10 Completely satisfied","1992","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1992","1-pers.-HH","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1992","Single parent ","","","","","10"
"10 Completely satisfied","1992","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1992","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1992","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1992","Single parent ","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1992","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1992","Single parent ","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1992","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1992","Single parent ","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","4"
"5 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1992","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1992","Single parent ","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1992","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1992","Single parent ","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","6"
"7 on Scale 1 to 10","1992","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1992","Single parent ","","","","","7"
"7 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","7"
"7 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","7"
"7 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","7"
"8 on Scale 1 to 10","1992","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1992","Single parent ","","","","","8"
"8 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","8"
"9 on Scale 1 to 10","1992","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1992","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1992","Couple + C. GT 16 ","","","","","9"
"9 on Scale 1 to 10","1992","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1992","Single parent ","","","","","9"
"9 on Scale 1 to 10","1992","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1993","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1993","Single parent ","","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1993","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1993","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1993","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1993","Single parent ","","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1993","1-pers.-HH","","","","","10"
"10 Completely satisfied","1993","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1993","Single parent ","","","","","10"
"10 Completely satisfied","1993","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1993","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1993","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1993","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1993","Single parent ","","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1993","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1993","Single parent ","","","","","3"
"3 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1993","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1993","Single parent ","","","","","4"
"4 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","4"
"5 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1993","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1993","Single parent ","","","","","5"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1993","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1993","Single parent ","","","","","6"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","6"
"7 on Scale 1 to 10","1993","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1993","Single parent ","","","","","7"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","7"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","7"
"8 on Scale 1 to 10","1993","Single parent ","","","","","8"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1993","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","8"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","8"
"9 on Scale 1 to 10","1993","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1993","Single parent ","","","","","9"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","","","","","9"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1994","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1994","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1994","Single parent ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1994","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1994","Single parent ","","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1994","1-pers.-HH","","","","","10"
"10 Completely satisfied","1994","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1994","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1994","Single parent ","","","","","10"
"10 Completely satisfied","1994","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1994","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1994","Single parent ","","","","","2"
"2 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1994","1-pers.-HH","","","","","2"
"3 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1994","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1994","Single parent ","","","","","3"
"3 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1994","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1994","Single parent ","","","","","4"
"4 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","4"
"5 on Scale 1 to 10","1994","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1994","Single parent ","","","","","5"
"5 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1994","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1994","Single parent ","","","","","6"
"6 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","6"
"7 on Scale 1 to 10","1994","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","7"
"7 on Scale 1 to 10","1994","Single parent ","","","","","7"
"7 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","7"
"8 on Scale 1 to 10","1994","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1994","Single parent ","","","","","8"
"8 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","8"
"9 on Scale 1 to 10","1994","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1994","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1994","Single parent ","","","","","9"
"9 on Scale 1 to 10","1994","Couple + C. GT 16 ","","","","","9"
"9 on Scale 1 to 10","1994","Couple + C. LE and GT 16","","","","","9"
"9 on Scale 1 to 10","1994","Couple + C. LE 16 ","","","","","9"
"0 Completely dissatisfied","1995","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1995","Single parent ","","","","","0"
"0 Completely dissatisfied","1995","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1995","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1995","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1995","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1995","Single parent ","","","","","1"
"1 on Scale 1 to 10","1995","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1995","1-pers.-HH","","","","","10"
"10 Completely satisfied","1995","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1995","Single parent ","","","","","10"
"10 Completely satisfied","1995","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1995","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1995","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1995","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1995","Single parent ","","","","","2"
"2 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1995","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1995","Single parent ","","","","","3"
"3 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","4"
"4 on Scale 1 to 10","1995","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1995","Single parent ","","","","","4"
"5 on Scale 1 to 10","1995","1-pers.-HH","","","","","5"
"5 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","5"
"5 on Scale 1 to 10","1995","Single parent ","","","","","5"
"5 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","5"
"5 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","6"
"6 on Scale 1 to 10","1995","1-pers.-HH","","","","","6"
"6 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","6"
"6 on Scale 1 to 10","1995","Single parent ","","","","","6"
"6 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","6"
"7 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","7"
"7 on Scale 1 to 10","1995","1-pers.-HH","","","","","7"
"7 on Scale 1 to 10","1995","Single parent ","","","","","7"
"7 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","7"
"7 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","7"
"8 on Scale 1 to 10","1995","1-pers.-HH","","","","","8"
"8 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","8"
"8 on Scale 1 to 10","1995","Single parent ","","","","","8"
"8 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","8"
"8 on Scale 1 to 10","1995","Couple + C. LE and GT 16","","","","","8"
"9 on Scale 1 to 10","1995","1-pers.-HH","","","","","9"
"9 on Scale 1 to 10","1995","(Married) couple without C. ","","","","","9"
"9 on Scale 1 to 10","1995","Single parent ","","","","","9"
"9 on Scale 1 to 10","1995","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1995","Couple + C. GT 16 ","","","","","9"
