"plh0179","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1999","in school","","","","","1"
"1 on Scale 1 to 10","1999","inadequately","1","","","","1"
"1 on Scale 1 to 10","1999","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1999","middle vocational","18","","","","1"
"1 on Scale 1 to 10","1999","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","1999","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1999","higher education","6","","","","1"
"10 Completely satisfied","1999","in school","1","","","","10"
"10 Completely satisfied","1999","inadequately","12","","","","10"
"10 Completely satisfied","1999","general elemantary","65","0.116197769422157","0.0889664479492583","0.143429090895056","10"
"10 Completely satisfied","1999","middle vocational","241","0.119447930089711","0.104865223898133","0.134030636281289","10"
"10 Completely satisfied","1999","vocational + Abi","19","","","","10"
"10 Completely satisfied","1999","higher vocational","25","","","","10"
"10 Completely satisfied","1999","higher education","44","0.0880995814232726","0.0636199369258902","0.112579225920655","10"
"2 on Scale 1 to 10","1999","in school","","","","","2"
"2 on Scale 1 to 10","1999","inadequately","3","","","","2"
"2 on Scale 1 to 10","1999","general elemantary","16","","","","2"
"2 on Scale 1 to 10","1999","middle vocational","46","0.0294212380209174","0.0218229254646479","0.0370195505771868","2"
"2 on Scale 1 to 10","1999","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1999","higher vocational","9","","","","2"
"2 on Scale 1 to 10","1999","higher education","13","","","","2"
"3 on Scale 1 to 10","1999","in school","","","","","3"
"3 on Scale 1 to 10","1999","inadequately","5","","","","3"
"3 on Scale 1 to 10","1999","vocational + Abi","12","","","","3"
"3 on Scale 1 to 10","1999","general elemantary","28","","","","3"
"3 on Scale 1 to 10","1999","middle vocational","78","0.0407451456282318","0.0318556682200551","0.0496346230364085","3"
"3 on Scale 1 to 10","1999","higher vocational","19","","","","3"
"3 on Scale 1 to 10","1999","higher education","20","","","","3"
"4 on Scale 1 to 10","1999","in school","","","","","4"
"4 on Scale 1 to 10","1999","inadequately","4","","","","4"
"4 on Scale 1 to 10","1999","middle vocational","80","0.041385243751229","0.032429202108582","0.0503412853938761","4"
"4 on Scale 1 to 10","1999","vocational + Abi","8","","","","4"
"4 on Scale 1 to 10","1999","general elemantary","23","","","","4"
"4 on Scale 1 to 10","1999","higher education","28","","","","4"
"4 on Scale 1 to 10","1999","higher vocational","13","","","","4"
"5 on Scale 1 to 10","1999","in school","6","","","","5"
"5 on Scale 1 to 10","1999","inadequately","24","","","","5"
"5 on Scale 1 to 10","1999","general elemantary","83","0.167697241312074","0.13595073772326","0.199443744900888","5"
"5 on Scale 1 to 10","1999","middle vocational","299","0.145939983158105","0.130065388977036","0.161814577339175","5"
"5 on Scale 1 to 10","1999","vocational + Abi","28","","","","5"
"5 on Scale 1 to 10","1999","higher vocational","24","","","","5"
"5 on Scale 1 to 10","1999","higher education","61","0.108718179690879","0.0818336101807671","0.13560274920099","5"
"6 on Scale 1 to 10","1999","in school","1","","","","6"
"6 on Scale 1 to 10","1999","inadequately","13","","","","6"
"6 on Scale 1 to 10","1999","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1999","higher vocational","26","","","","6"
"6 on Scale 1 to 10","1999","higher education","45","0.0929596369651106","0.0678809385567844","0.118038335373437","6"
"6 on Scale 1 to 10","1999","general elemantary","73","0.1282820301711","0.0998660143148568","0.156698046027343","6"
"6 on Scale 1 to 10","1999","middle vocational","189","0.0948108880691929","0.0816383319188767","0.107983444219509","6"
"7 on Scale 1 to 10","1999","in school","1","","","","7"
"7 on Scale 1 to 10","1999","general elemantary","80","0.141204668944875","0.111613532761683","0.170795805128066","7"
"7 on Scale 1 to 10","1999","inadequately","17","","","","7"
"7 on Scale 1 to 10","1999","middle vocational","297","0.155852579845913","0.139543200392938","0.172161959298887","7"
"7 on Scale 1 to 10","1999","vocational + Abi","23","","","","7"
"7 on Scale 1 to 10","1999","higher vocational","47","0.167341935932183","0.122228494564379","0.212455377299988","7"
"7 on Scale 1 to 10","1999","higher education","99","0.161435072555708","0.129658154776698","0.193211990334718","7"
"8 on Scale 1 to 10","1999","vocational + Abi","39","0.204076644425344","0.144534560043576","0.263618728807112","8"
"8 on Scale 1 to 10","1999","higher vocational","51","0.183847025989287","0.137032103898968","0.230661948079606","8"
"8 on Scale 1 to 10","1999","higher education","123","0.235751560071141","0.199091848426156","0.272411271716127","8"
"8 on Scale 1 to 10","1999","in school","1","","","","8"
"8 on Scale 1 to 10","1999","inadequately","24","","","","8"
"8 on Scale 1 to 10","1999","general elemantary","93","0.167609703097743","0.135869817447736","0.199349588747751","8"
"8 on Scale 1 to 10","1999","middle vocational","397","0.206804876904787","0.188593545556285","0.225016208253289","8"
"9 on Scale 1 to 10","1999","in school","1","","","","9"
"9 on Scale 1 to 10","1999","inadequately","8","","","","9"
"9 on Scale 1 to 10","1999","general elemantary","46","0.0831550772895733","0.0596920199040181","0.106618134675129","9"
"9 on Scale 1 to 10","1999","middle vocational","198","0.108702541927459","0.0947065889583943","0.122698494896524","9"
"9 on Scale 1 to 10","1999","vocational + Abi","19","","","","9"
"9 on Scale 1 to 10","1999","higher education","62","0.137520976250331","0.107776712696582","0.167265239804081","9"
"9 on Scale 1 to 10","1999","higher vocational","37","0.187434815769319","0.14026931457335","0.234600316965289","9"
"0 Completely dissatisfied","2000","in school","6","","","","0"
"0 Completely dissatisfied","2000","inadequately","5","","","","0"
"0 Completely dissatisfied","2000","general elemantary","55","0.107495032670759","0.0842315862905411","0.130758479050976","0"
"0 Completely dissatisfied","2000","middle vocational","142","0.0526067984148476","0.0448279390199272","0.0603856578097679","0"
"0 Completely dissatisfied","2000","vocational + Abi","15","","","","0"
"0 Completely dissatisfied","2000","higher vocational","25","","","","0"
"0 Completely dissatisfied","2000","higher education","40","0.042836699167212","0.0303426409155792","0.0553307574188447","0"
"1 on Scale 1 to 10","2000","in school","1","","","","1"
"1 on Scale 1 to 10","2000","inadequately","","","","","1"
"1 on Scale 1 to 10","2000","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2000","middle vocational","38","0.0120035112072116","0.00820894875198904","0.0157980736624342","1"
"1 on Scale 1 to 10","2000","vocational + Abi","11","","","","1"
"1 on Scale 1 to 10","2000","higher vocational","6","","","","1"
"1 on Scale 1 to 10","2000","higher education","15","","","","1"
"10 Completely satisfied","2000","in school","1","","","","10"
"10 Completely satisfied","2000","inadequately","17","","","","10"
"10 Completely satisfied","2000","general elemantary","96","0.136626118133395","0.110830802105398","0.162421434161392","10"
"10 Completely satisfied","2000","middle vocational","435","0.137978667514467","0.125961701480878","0.149995633548056","10"
"10 Completely satisfied","2000","vocational + Abi","42","0.110427084415976","0.0782734375671327","0.14258073126482","10"
"10 Completely satisfied","2000","higher vocational","82","0.136005227401961","0.108274427422586","0.163736027381336","10"
"10 Completely satisfied","2000","higher education","121","0.114002411352903","0.094392492496159","0.133612330209647","10"
"2 on Scale 1 to 10","2000","in school","","","","","2"
"2 on Scale 1 to 10","2000","inadequately","2","","","","2"
"2 on Scale 1 to 10","2000","general elemantary","16","","","","2"
"2 on Scale 1 to 10","2000","middle vocational","86","0.0263606362377986","0.0207784173789386","0.0319428550966586","2"
"2 on Scale 1 to 10","2000","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2000","higher vocational","16","","","","2"
"2 on Scale 1 to 10","2000","higher education","27","","","","2"
"3 on Scale 1 to 10","2000","inadequately","2","","","","3"
"3 on Scale 1 to 10","2000","in school","3","","","","3"
"3 on Scale 1 to 10","2000","general elemantary","30","0.0425865434094998","0.0274209120742004","0.0577521747447991","3"
"3 on Scale 1 to 10","2000","middle vocational","127","0.0401695003870933","0.0333276221377597","0.0470113786364269","3"
"3 on Scale 1 to 10","2000","vocational + Abi","13","","","","3"
"3 on Scale 1 to 10","2000","higher vocational","27","","","","3"
"3 on Scale 1 to 10","2000","higher education","48","0.0477651264241952","0.0346059104450365","0.060924342403354","3"
"4 on Scale 1 to 10","2000","in school","3","","","","4"
"4 on Scale 1 to 10","2000","inadequately","4","","","","4"
"4 on Scale 1 to 10","2000","general elemantary","33","0.0451788498247723","0.02957962075965","0.0607780788898947","4"
"4 on Scale 1 to 10","2000","middle vocational","133","0.044574293156979","0.0373836034697252","0.0517649828442328","4"
"4 on Scale 1 to 10","2000","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","2000","higher education","56","0.052129350979794","0.0384136438025912","0.0658450581569968","4"
"4 on Scale 1 to 10","2000","higher vocational","28","","","","4"
"5 on Scale 1 to 10","2000","in school","5","","","","5"
"5 on Scale 1 to 10","2000","inadequately","18","","","","5"
"5 on Scale 1 to 10","2000","general elemantary","98","0.143072956229877","0.116774804003866","0.169371108455889","5"
"5 on Scale 1 to 10","2000","middle vocational","470","0.146854772147898","0.134521299686991","0.159188244608805","5"
"5 on Scale 1 to 10","2000","vocational + Abi","48","0.129799393136445","0.0953209473381061","0.164277838934783","5"
"5 on Scale 1 to 10","2000","higher vocational","69","0.123312527335437","0.0967141562824203","0.149910898388455","5"
"5 on Scale 1 to 10","2000","higher education","117","0.114362800928607","0.0947259056325035","0.13399969622471","5"
"6 on Scale 1 to 10","2000","inadequately","3","","","","6"
"6 on Scale 1 to 10","2000","vocational + Abi","29","","","","6"
"6 on Scale 1 to 10","2000","higher vocational","67","0.10757429200889","0.082509198746956","0.132639385270824","6"
"6 on Scale 1 to 10","2000","higher education","89","0.0919515288654275","0.0741221382032128","0.109780919527642","6"
"6 on Scale 1 to 10","2000","in school","","","","","6"
"6 on Scale 1 to 10","2000","general elemantary","57","0.0717222697863553","0.052342861458571","0.0911016781141397","6"
"6 on Scale 1 to 10","2000","middle vocational","285","0.0924870346464089","0.0823922583244075","0.10258181096841","6"
"7 on Scale 1 to 10","2000","in school","2","","","","7"
"7 on Scale 1 to 10","2000","inadequately","14","","","","7"
"7 on Scale 1 to 10","2000","general elemantary","97","0.12961999209013","0.104393028297774","0.154846955882486","7"
"7 on Scale 1 to 10","2000","middle vocational","468","0.138920873526828","0.126869539134587","0.150972207919068","7"
"7 on Scale 1 to 10","2000","vocational + Abi","59","0.142589482046117","0.106718785673899","0.178460178418335","7"
"7 on Scale 1 to 10","2000","higher vocational","75","0.135676106110589","0.107973604718541","0.163378607502637","7"
"7 on Scale 1 to 10","2000","higher education","157","0.140723274344066","0.119267114393013","0.162179434295119","7"
"8 on Scale 1 to 10","2000","vocational + Abi","85","0.235319574163558","0.191801399355578","0.278837748971539","8"
"8 on Scale 1 to 10","2000","higher vocational","137","0.208848976597978","0.175965713047453","0.241732240148502","8"
"8 on Scale 1 to 10","2000","higher education","226","0.224938373905456","0.199175019895862","0.25070172791505","8"
"8 on Scale 1 to 10","2000","in school","7","","","","8"
"8 on Scale 1 to 10","2000","inadequately","22","","","","8"
"8 on Scale 1 to 10","2000","general elemantary","119","0.185840671685172","0.156626093515024","0.21505524985532","8"
"8 on Scale 1 to 10","2000","middle vocational","668","0.209874400515606","0.195685208875842","0.224063592155371","8"
"9 on Scale 1 to 10","2000","in school","1","","","","9"
"9 on Scale 1 to 10","2000","inadequately","8","","","","9"
"9 on Scale 1 to 10","2000","vocational + Abi","39","0.110001780903854","0.0779024421694259","0.142101119638281","9"
"9 on Scale 1 to 10","2000","general elemantary","79","0.107915950817306","0.0846124996798551","0.131219401954758","9"
"9 on Scale 1 to 10","2000","higher vocational","55","0.115945354590175","0.0900456224694594","0.14184508671089","9"
"9 on Scale 1 to 10","2000","middle vocational","312","0.0981695122448616","0.0878018550992493","0.108537169390474","9"
"9 on Scale 1 to 10","2000","higher education","113","0.108084239099579","0.0889264401251193","0.127242038074038","9"
"0 Completely dissatisfied","2001","in school","","","","","0"
"0 Completely dissatisfied","2001","inadequately","","","","","0"
"0 Completely dissatisfied","2001","general elemantary","41","0.111760518346039","0.0852108745437297","0.138310162148348","0"
"0 Completely dissatisfied","2001","middle vocational","150","0.0744086836267262","0.0637067181029422","0.0851106491505101","0"
"0 Completely dissatisfied","2001","vocational + Abi","14","","","","0"
"0 Completely dissatisfied","2001","higher vocational","15","","","","0"
"0 Completely dissatisfied","2001","higher education","42","0.0687676193828335","0.0505961107786856","0.0869391279869814","0"
"1 on Scale 1 to 10","2001","in school","","","","","1"
"1 on Scale 1 to 10","2001","inadequately","","","","","1"
"1 on Scale 1 to 10","2001","middle vocational","23","","","","1"
"1 on Scale 1 to 10","2001","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2001","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2001","higher vocational","5","","","","1"
"1 on Scale 1 to 10","2001","higher education","9","","","","1"
"10 Completely satisfied","2001","middle vocational","268","0.114439466065042","0.101457539765796","0.127421392364287","10"
"10 Completely satisfied","2001","vocational + Abi","35","0.122706048995598","0.0843441157950752","0.161067982196122","10"
"10 Completely satisfied","2001","higher vocational","51","0.106582610279743","0.0773138363412463","0.13585138421824","10"
"10 Completely satisfied","2001","higher education","74","0.0984451954470543","0.0770526095984068","0.119837781295702","10"
"10 Completely satisfied","2001","in school","3","","","","10"
"10 Completely satisfied","2001","inadequately","6","","","","10"
"10 Completely satisfied","2001","general elemantary","88","0.19950811745128","0.165833070497713","0.233183164404846","10"
"2 on Scale 1 to 10","2001","in school","1","","","","2"
"2 on Scale 1 to 10","2001","middle vocational","71","0.0279867121536466","0.0212607542848133","0.0347126700224799","2"
"2 on Scale 1 to 10","2001","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","2001","higher vocational","14","","","","2"
"2 on Scale 1 to 10","2001","higher education","31","0.0383712760750367","0.0245777027003487","0.0521648494497247","2"
"2 on Scale 1 to 10","2001","inadequately","2","","","","2"
"2 on Scale 1 to 10","2001","general elemantary","13","","","","2"
"3 on Scale 1 to 10","2001","in school","1","","","","3"
"3 on Scale 1 to 10","2001","inadequately","3","","","","3"
"3 on Scale 1 to 10","2001","vocational + Abi","16","","","","3"
"3 on Scale 1 to 10","2001","higher vocational","18","","","","3"
"3 on Scale 1 to 10","2001","general elemantary","17","","","","3"
"3 on Scale 1 to 10","2001","middle vocational","88","0.0375171336932169","0.0297679950682639","0.0452662723181699","3"
"3 on Scale 1 to 10","2001","higher education","35","0.0567221898356166","0.0401123188856662","0.073332060785567","3"
"4 on Scale 1 to 10","2001","general elemantary","28","","","","4"
"4 on Scale 1 to 10","2001","in school","2","","","","4"
"4 on Scale 1 to 10","2001","inadequately","2","","","","4"
"4 on Scale 1 to 10","2001","higher vocational","11","","","","4"
"4 on Scale 1 to 10","2001","vocational + Abi","16","","","","4"
"4 on Scale 1 to 10","2001","middle vocational","102","0.0467221969262528","0.0381159566049984","0.0553284372475073","4"
"4 on Scale 1 to 10","2001","higher education","27","","","","4"
"5 on Scale 1 to 10","2001","middle vocational","313","0.130456112092212","0.116721383871796","0.144190840312628","5"
"5 on Scale 1 to 10","2001","vocational + Abi","35","0.141854353178804","0.101060308533595","0.182648397824012","5"
"5 on Scale 1 to 10","2001","higher vocational","51","0.126105000128491","0.0946180980018323","0.157591902255149","5"
"5 on Scale 1 to 10","2001","higher education","99","0.140947734434722","0.115961040439343","0.165934428430102","5"
"5 on Scale 1 to 10","2001","in school","5","","","","5"
"5 on Scale 1 to 10","2001","inadequately","10","","","","5"
"5 on Scale 1 to 10","2001","general elemantary","83","0.133853304423735","0.105161376352692","0.162545232494778","5"
"6 on Scale 1 to 10","2001","vocational + Abi","24","","","","6"
"6 on Scale 1 to 10","2001","higher vocational","48","0.100949097365674","0.0723746714220802","0.129523523309268","6"
"6 on Scale 1 to 10","2001","general elemantary","40","0.0716049871446255","0.0498786010285678","0.0933313732606831","6"
"6 on Scale 1 to 10","2001","middle vocational","200","0.10058753211703","0.088321795654075","0.112853268579985","6"
"6 on Scale 1 to 10","2001","higher education","54","0.0592239405455249","0.0422742515691858","0.076173629521864","6"
"6 on Scale 1 to 10","2001","in school","","","","","6"
"6 on Scale 1 to 10","2001","inadequately","2","","","","6"
"7 on Scale 1 to 10","2001","in school","2","","","","7"
"7 on Scale 1 to 10","2001","vocational + Abi","37","0.122263933499331","0.0839615248878976","0.160566342110764","7"
"7 on Scale 1 to 10","2001","middle vocational","325","0.135389062525455","0.121436812374023","0.149341312676886","7"
"7 on Scale 1 to 10","2001","general elemantary","62","0.0913695643711542","0.0670898331037705","0.115649295638538","7"
"7 on Scale 1 to 10","2001","inadequately","8","","","","7"
"7 on Scale 1 to 10","2001","higher vocational","57","0.118876094878084","0.088178813827216","0.149573375928952","7"
"7 on Scale 1 to 10","2001","higher education","104","0.139553408568029","0.114670443025092","0.164436374110966","7"
"8 on Scale 1 to 10","2001","middle vocational","509","0.208478582729791","0.191913097583977","0.225044067875604","8"
"8 on Scale 1 to 10","2001","vocational + Abi","54","0.185394878249951","0.139957070961045","0.230832685538857","8"
"8 on Scale 1 to 10","2001","higher vocational","101","0.241748074400656","0.201139062141607","0.282357086659705","8"
"8 on Scale 1 to 10","2001","higher education","179","0.238492267545138","0.207890658332744","0.269093876757532","8"
"8 on Scale 1 to 10","2001","in school","4","","","","8"
"8 on Scale 1 to 10","2001","inadequately","16","","","","8"
"8 on Scale 1 to 10","2001","general elemantary","116","0.181792828495705","0.149293867791046","0.214291789200364","8"
"9 on Scale 1 to 10","2001","higher vocational","56","0.151556466597156","0.117544412493324","0.185568520700987","9"
"9 on Scale 1 to 10","2001","higher education","91","0.111703394910659","0.0890839396320408","0.134322850189277","9"
"9 on Scale 1 to 10","2001","in school","2","","","","9"
"9 on Scale 1 to 10","2001","inadequately","9","","","","9"
"9 on Scale 1 to 10","2001","general elemantary","49","0.0923129786221989","0.0679208948158889","0.116705062428509","9"
"9 on Scale 1 to 10","2001","middle vocational","261","0.112820778392725","0.0999192153810761","0.125722341404374","9"
"9 on Scale 1 to 10","2001","vocational + Abi","42","0.140178828955104","0.0995868511836576","0.180770806726551","9"
"0 Completely dissatisfied","2002","in school","1","","","","0"
"0 Completely dissatisfied","2002","inadequately","1","","","","0"
"0 Completely dissatisfied","2002","middle vocational","99","0.0599706027655289","0.0496699081148788","0.070271297416179","0"
"0 Completely dissatisfied","2002","vocational + Abi","7","","","","0"
"0 Completely dissatisfied","2002","higher vocational","6","","","","0"
"0 Completely dissatisfied","2002","higher education","25","","","","0"
"0 Completely dissatisfied","2002","general elemantary","31","0.073834699159842","0.0488849391026729","0.0987844592170111","0"
"1 on Scale 1 to 10","2002","general elemantary","6","","","","1"
"1 on Scale 1 to 10","2002","middle vocational","27","","","","1"
"1 on Scale 1 to 10","2002","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2002","in school","","","","","1"
"1 on Scale 1 to 10","2002","inadequately","","","","","1"
"1 on Scale 1 to 10","2002","higher education","8","","","","1"
"1 on Scale 1 to 10","2002","higher vocational","8","","","","1"
"10 Completely satisfied","2002","in school","2","","","","10"
"10 Completely satisfied","2002","inadequately","5","","","","10"
"10 Completely satisfied","2002","general elemantary","56","0.146468283046167","0.112733844002027","0.180202722090307","10"
"10 Completely satisfied","2002","middle vocational","222","0.0965685333540475","0.0837543181611024","0.109382748546993","10"
"10 Completely satisfied","2002","vocational + Abi","34","0.13411129865416","0.0956141500427027","0.172608447265618","10"
"10 Completely satisfied","2002","higher vocational","40","0.112619676682427","0.0828780127757471","0.142361340589106","10"
"10 Completely satisfied","2002","higher education","81","0.0844703436714548","0.0656081068947777","0.103332580448132","10"
"2 on Scale 1 to 10","2002","vocational + Abi","12","","","","2"
"2 on Scale 1 to 10","2002","middle vocational","58","0.0325145192922014","0.024819893825348","0.0402091447590549","2"
"2 on Scale 1 to 10","2002","higher vocational","7","","","","2"
"2 on Scale 1 to 10","2002","in school","1","","","","2"
"2 on Scale 1 to 10","2002","inadequately","1","","","","2"
"2 on Scale 1 to 10","2002","general elemantary","13","","","","2"
"2 on Scale 1 to 10","2002","higher education","27","","","","2"
"3 on Scale 1 to 10","2002","in school","2","","","","3"
"3 on Scale 1 to 10","2002","inadequately","2","","","","3"
"3 on Scale 1 to 10","2002","general elemantary","13","","","","3"
"3 on Scale 1 to 10","2002","middle vocational","66","0.0328915463465011","0.0251539454659772","0.0406291472270251","3"
"3 on Scale 1 to 10","2002","vocational + Abi","19","","","","3"
"3 on Scale 1 to 10","2002","higher vocational","26","","","","3"
"3 on Scale 1 to 10","2002","higher education","43","0.0639546509713052","0.0473591883026455","0.080550113639965","3"
"4 on Scale 1 to 10","2002","middle vocational","107","0.0563252524127135","0.0463231953297713","0.0663273094956557","4"
"4 on Scale 1 to 10","2002","in school","","","","","4"
"4 on Scale 1 to 10","2002","inadequately","3","","","","4"
"4 on Scale 1 to 10","2002","vocational + Abi","18","","","","4"
"4 on Scale 1 to 10","2002","general elemantary","17","","","","4"
"4 on Scale 1 to 10","2002","higher vocational","28","","","","4"
"4 on Scale 1 to 10","2002","higher education","43","0.039304807961271","0.0261246534590581","0.0524849624634839","4"
"5 on Scale 1 to 10","2002","middle vocational","307","0.161510888168651","0.145545620466795","0.177476155870507","5"
"5 on Scale 1 to 10","2002","vocational + Abi","37","0.147311658064924","0.107273087444829","0.187350228685019","5"
"5 on Scale 1 to 10","2002","higher vocational","61","0.126372444408023","0.0951121847378964","0.15763270407815","5"
"5 on Scale 1 to 10","2002","higher education","97","0.131702965083367","0.108765955896342","0.154639974270392","5"
"5 on Scale 1 to 10","2002","in school","2","","","","5"
"5 on Scale 1 to 10","2002","inadequately","7","","","","5"
"5 on Scale 1 to 10","2002","general elemantary","72","0.166680338723132","0.131122130641243","0.20223854680502","5"
"6 on Scale 1 to 10","2002","in school","","","","","6"
"6 on Scale 1 to 10","2002","inadequately","3","","","","6"
"6 on Scale 1 to 10","2002","general elemantary","38","0.0558572713227014","0.0339468590208379","0.077767683624565","6"
"6 on Scale 1 to 10","2002","middle vocational","212","0.0958674125538228","0.0830948466271072","0.108639978480538","6"
"6 on Scale 1 to 10","2002","vocational + Abi","37","0.114151053823937","0.0782270575852884","0.150075050062585","6"
"6 on Scale 1 to 10","2002","higher vocational","50","0.129989858968235","0.0983510504576753","0.161628667478796","6"
"6 on Scale 1 to 10","2002","higher education","82","0.0956428020389131","0.0756947267527369","0.115590877325089","6"
"7 on Scale 1 to 10","2002","vocational + Abi","44","0.122399160597204","0.0853735202767642","0.159424800917644","7"
"7 on Scale 1 to 10","2002","general elemantary","69","0.193076870195387","0.15541749825683","0.230736242133944","7"
"7 on Scale 1 to 10","2002","middle vocational","301","0.155492767725048","0.13977165172436","0.171213883725737","7"
"7 on Scale 1 to 10","2002","higher education","127","0.153596194609888","0.12914028137416","0.178052107845615","7"
"7 on Scale 1 to 10","2002","in school","1","","","","7"
"7 on Scale 1 to 10","2002","inadequately","5","","","","7"
"7 on Scale 1 to 10","2002","higher vocational","70","0.159732028208474","0.125264659151938","0.194199397265011","7"
"8 on Scale 1 to 10","2002","in school","2","","","","8"
"8 on Scale 1 to 10","2002","inadequately","12","","","","8"
"8 on Scale 1 to 10","2002","general elemantary","71","0.139072169460997","0.106058381784251","0.172085957137742","8"
"8 on Scale 1 to 10","2002","middle vocational","413","0.182286228723323","0.165536638960761","0.199035818485885","8"
"8 on Scale 1 to 10","2002","vocational + Abi","57","0.195702696050645","0.150882726824142","0.240522665277148","8"
"8 on Scale 1 to 10","2002","higher vocational","88","0.173344911474962","0.137730895700752","0.208958927249173","8"
"8 on Scale 1 to 10","2002","higher education","188","0.226767323365116","0.198365240530869","0.255169406199363","8"
"9 on Scale 1 to 10","2002","in school","1","","","","9"
"9 on Scale 1 to 10","2002","inadequately","6","","","","9"
"9 on Scale 1 to 10","2002","general elemantary","36","0.0866898009960727","0.0598434649405304","0.113536137051615","9"
"9 on Scale 1 to 10","2002","higher vocational","50","0.120067379843247","0.0894871706599338","0.150647589026561","9"
"9 on Scale 1 to 10","2002","higher education","114","0.126037331783771","0.10352601525819","0.148548648309353","9"
"9 on Scale 1 to 10","2002","middle vocational","229","0.111729555247507","0.0980622394378941","0.125396871057119","9"
"9 on Scale 1 to 10","2002","vocational + Abi","33","0.113136040270705","0.0773516325310319","0.148920448010379","9"
"0 Completely dissatisfied","2003","in school","7","","","","0"
"0 Completely dissatisfied","2003","inadequately","6","","","","0"
"0 Completely dissatisfied","2003","vocational + Abi","17","","","","0"
"0 Completely dissatisfied","2003","higher vocational","23","","","","0"
"0 Completely dissatisfied","2003","higher education","54","0.0384426813581148","0.029950492228878","0.0469348704873517","0"
"0 Completely dissatisfied","2003","general elemantary","42","0.0522089095029964","0.037850337428912","0.0665674815770808","0"
"0 Completely dissatisfied","2003","middle vocational","191","0.0506737322801947","0.0443416881605675","0.057005776399822","0"
"1 on Scale 1 to 10","2003","general elemantary","11","","","","1"
"1 on Scale 1 to 10","2003","middle vocational","57","0.0161884989127183","0.0125451230666612","0.0198318747587755","1"
"1 on Scale 1 to 10","2003","vocational + Abi","8","","","","1"
"1 on Scale 1 to 10","2003","higher vocational","9","","","","1"
"1 on Scale 1 to 10","2003","higher education","21","","","","1"
"1 on Scale 1 to 10","2003","in school","","","","","1"
"1 on Scale 1 to 10","2003","inadequately","3","","","","1"
"10 Completely satisfied","2003","in school","15","","","","10"
"10 Completely satisfied","2003","inadequately","12","","","","10"
"10 Completely satisfied","2003","general elemantary","107","0.132251926786555","0.110385366919009","0.154118486654101","10"
"10 Completely satisfied","2003","middle vocational","484","0.105210362394229","0.0963523870277561","0.114068337760702","10"
"10 Completely satisfied","2003","vocational + Abi","51","0.102967907870279","0.0780835914699378","0.127852224270621","10"
"10 Completely satisfied","2003","higher vocational","67","0.0987881076805562","0.078365699362879","0.119210515998233","10"
"10 Completely satisfied","2003","higher education","178","0.0743574405012579","0.0627694239629618","0.0859454570395541","10"
"2 on Scale 1 to 10","2003","middle vocational","122","0.0267237963637228","0.0220678082129176","0.031379784514528","2"
"2 on Scale 1 to 10","2003","higher vocational","21","","","","2"
"2 on Scale 1 to 10","2003","higher education","69","0.0345010414133686","0.0264395157660126","0.0425625670607247","2"
"2 on Scale 1 to 10","2003","vocational + Abi","12","","","","2"
"2 on Scale 1 to 10","2003","in school","3","","","","2"
"2 on Scale 1 to 10","2003","inadequately","4","","","","2"
"2 on Scale 1 to 10","2003","general elemantary","22","","","","2"
"3 on Scale 1 to 10","2003","in school","3","","","","3"
"3 on Scale 1 to 10","2003","inadequately","4","","","","3"
"3 on Scale 1 to 10","2003","general elemantary","29","","","","3"
"3 on Scale 1 to 10","2003","middle vocational","193","0.0416485288517573","0.0358807715638184","0.0474162861396962","3"
"3 on Scale 1 to 10","2003","vocational + Abi","38","0.0780872730208539","0.0561184994055335","0.100056046636174","3"
"3 on Scale 1 to 10","2003","higher vocational","46","0.0474642467907087","0.0329108253987914","0.062017668182626","3"
"3 on Scale 1 to 10","2003","higher education","100","0.0549451185105923","0.0448800136221558","0.0650102233990287","3"
"4 on Scale 1 to 10","2003","in school","11","","","","4"
"4 on Scale 1 to 10","2003","vocational + Abi","28","","","","4"
"4 on Scale 1 to 10","2003","inadequately","8","","","","4"
"4 on Scale 1 to 10","2003","general elemantary","49","0.0671247353301943","0.0509723854809686","0.0832770851794199","4"
"4 on Scale 1 to 10","2003","middle vocational","235","0.0549606563816443","0.0483811147840481","0.0615401979792406","4"
"4 on Scale 1 to 10","2003","higher vocational","35","0.0365872773211382","0.0237370029792925","0.0494375516629839","4"
"4 on Scale 1 to 10","2003","higher education","112","0.0632512151658972","0.0524996612062278","0.0740027691255666","4"
"5 on Scale 1 to 10","2003","middle vocational","966","0.210163749834323","0.198401451989871","0.221926047678775","5"
"5 on Scale 1 to 10","2003","vocational + Abi","126","0.230858357810757","0.196356161361437","0.265360554260077","5"
"5 on Scale 1 to 10","2003","higher vocational","161","0.188477650227777","0.161709316586099","0.215245983869455","5"
