"plj0047","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"No worries","1993","Part Time","direct migration background","30","0.0686327765337415","0.040304925027476","0.096960628040007"
"No worries","1993","Part Time","indirect migration background","13","","",""
"No worries","1993","Not Working","no migration background","","","",""
"No worries","1993","Not Working","direct migration background","61","0.110723441958148","0.0846409605655274","0.136805923350768"
"No worries","1993","Not Working","indirect migration background","11","","",""
"Big worries","1994","Full Time","no migration background","","","",""
"Big worries","1994","Full Time","direct migration background","357","0.449109480092157","0.416227162915222","0.481991797269092"
"Big worries","1994","Full Time","indirect migration background","73","0.484919458442866","0.407237188701815","0.562601728183917"
"Big worries","1994","Part Time","no migration background","","","",""
"Big worries","1994","Part Time","direct migration background","156","0.539690032510027","0.484295706237781","0.595084358782273"
"Big worries","1994","Part Time","indirect migration background","40","0.51292065069038","0.40270088175378","0.623140419626979"
"Big worries","1994","Not Working","no migration background","2","","",""
"Big worries","1994","Not Working","direct migration background","267","0.478974455540449","0.437672975252996","0.520275935827903"
"Big worries","1994","Not Working","indirect migration background","71","0.575686079338484","0.489388359193277","0.661983799483691"
"Some worries","1994","Full Time","no migration background","","","",""
"Some worries","1994","Full Time","direct migration background","402","0.437993215817785","0.405194402995778","0.470792028639792"
"Some worries","1994","Full Time","indirect migration background","72","0.454144032873195","0.376753940310124","0.531534125436266"
"Some worries","1994","Part Time","no migration background","","","",""
"Some worries","1994","Part Time","direct migration background","131","0.37467771222405","0.320881861421056","0.428473563027044"
"Some worries","1994","Part Time","indirect migration background","27","","",""
"Some worries","1994","Not Working","no migration background","","","",""
"Some worries","1994","Not Working","direct migration background","229","0.41210888531851","0.371414511466292","0.452803259170727"
"Some worries","1994","Not Working","indirect migration background","46","0.373903465077773","0.289421654377646","0.458385275777901"
"No worries","1994","Full Time","no migration background","","","",""
"No worries","1994","Full Time","direct migration background","120","0.112897304090058","0.0919763065351468","0.133818301644969"
"No worries","1994","Full Time","indirect migration background","14","","",""
"No worries","1994","Part Time","no migration background","","","",""
"No worries","1994","Part Time","direct migration background","24","","",""
"No worries","1994","Part Time","indirect migration background","12","","",""
"No worries","1994","Not Working","no migration background","","","",""
"No worries","1994","Not Working","direct migration background","66","0.108916659141041","0.0831601944910453","0.134673123791037"
"No worries","1994","Not Working","indirect migration background","9","","",""
"Big worries","1995","Full Time","no migration background","","","",""
"Big worries","1995","Full Time","direct migration background","287","0.431482309651144","0.395941103177982","0.467023516124305"
"Big worries","1995","Full Time","indirect migration background","43","0.343958625248416","0.267427878572481","0.42048937192435"
"Big worries","1995","Part Time","no migration background","","","",""
"Big worries","1995","Part Time","direct migration background","117","0.450049379177361","0.393084626960794","0.507014131393928"
"Big worries","1995","Part Time","indirect migration background","39","0.445888109310515","0.344318014525654","0.547458204095376"
"Big worries","1995","Not Working","no migration background","1","","",""
"Big worries","1995","Not Working","direct migration background","255","0.493815526669872","0.45259052827891","0.535040525060834"
"Big worries","1995","Not Working","indirect migration background","58","0.519647659864138","0.429882242670128","0.609413077058148"
"Some worries","1995","Full Time","no migration background","","","",""
"Some worries","1995","Full Time","direct migration background","351","0.414988177362465","0.379630896297987","0.450345458426943"
"Some worries","1995","Full Time","indirect migration background","82","0.524726346699005","0.444270883648431","0.605181809749578"
"Some worries","1995","Part Time","no migration background","","","",""
"Some worries","1995","Part Time","direct migration background","131","0.426641805773306","0.37001018422193","0.483273427324681"
"Some worries","1995","Part Time","indirect migration background","43","0.418646265607866","0.317837563942798","0.519454967272933"
"Some worries","1995","Not Working","no migration background","1","","",""
"Some worries","1995","Not Working","direct migration background","239","0.386455299684854","0.346304277580987","0.426606321788721"
"Some worries","1995","Not Working","indirect migration background","53","0.425307925121521","0.33648113836944","0.514134711873603"
"No worries","1995","Full Time","no migration background","","","",""
"No worries","1995","Full Time","direct migration background","108","0.153529512986392","0.127660460394655","0.179398565578128"
"No worries","1995","Full Time","indirect migration background","23","","",""
"No worries","1995","Part Time","no migration background","","","",""
"No worries","1995","Part Time","direct migration background","45","0.123308815049333","0.0856614432623782","0.160956186836288"
"No worries","1995","Part Time","indirect migration background","10","","",""
"No worries","1995","Not Working","no migration background","","","",""
"No worries","1995","Not Working","direct migration background","71","0.119729173645274","0.092960181882206","0.146498165408342"
"No worries","1995","Not Working","indirect migration background","8","","",""
"Big worries","1996","Full Time","no migration background","1170","0.257515028388794","0.24469932884688","0.270330727930708"
"Big worries","1996","Full Time","direct migration background","344","0.320319558948975","0.291414412940849","0.349224704957101"
"Big worries","1996","Full Time","indirect migration background","77","0.334939058274298","0.272572702257447","0.39730541429115"
"Big worries","1996","Part Time","no migration background","539","0.286867281898408","0.266766452461051","0.306968111335766"
"Big worries","1996","Part Time","direct migration background","199","0.346426201706383","0.307768210646293","0.385084192766474"
"Big worries","1996","Part Time","indirect migration background","58","0.438117985672445","0.357911861532171","0.51832410981272"
"Big worries","1996","Not Working","no migration background","1012","0.315544254968589","0.299902444420962","0.331186065516216"
"Big worries","1996","Not Working","direct migration background","394","0.370099068023349","0.340188395811242","0.400009740235455"
"Big worries","1996","Not Working","indirect migration background","70","0.478563950779011","0.405789435679307","0.551338465878715"
"Some worries","1996","Full Time","no migration background","2448","0.556541137197399","0.541980764265699","0.571101510129099"
"Some worries","1996","Full Time","direct migration background","534","0.528216317329935","0.497291409291004","0.559141225368866"
"Some worries","1996","Full Time","indirect migration background","121","0.584671097733854","0.51955495888094","0.649787236586767"
"Some worries","1996","Part Time","no migration background","1110","0.564714364215328","0.542680540347504","0.586748188083153"
"Some worries","1996","Part Time","direct migration background","305","0.513822099563992","0.473216063566467","0.554428135561516"
"Some worries","1996","Part Time","indirect migration background","71","0.443123820894742","0.362820909205157","0.523426732584327"
"Some worries","1996","Not Working","no migration background","1734","0.498658939170612","0.481830158963218","0.515487719378006"
"Some worries","1996","Not Working","direct migration background","470","0.463904844640244","0.433011392003885","0.494798297276603"
"Some worries","1996","Not Working","indirect migration background","84","0.424440143009553","0.352435205521365","0.496445080497742"
"No worries","1996","Full Time","no migration background","854","0.185943834413807","0.174540935619535","0.197346733208079"
"No worries","1996","Full Time","direct migration background","123","0.15146412372109","0.129255530723138","0.173672716719041"
"No worries","1996","Full Time","indirect migration background","22","","",""
"No worries","1996","Part Time","no migration background","296","0.148418353886264","0.132618784891171","0.164217922881357"
"No worries","1996","Part Time","direct migration background","78","0.139751698729625","0.111582333651689","0.16792106380756"
"No worries","1996","Part Time","indirect migration background","18","","",""
"No worries","1996","Not Working","no migration background","645","0.185796805860799","0.172705899426994","0.198887712294604"
"No worries","1996","Not Working","direct migration background","137","0.165996087336407","0.142946453954294","0.189045720718521"
"No worries","1996","Not Working","indirect migration background","27","","",""
"Big worries","1997","Full Time","no migration background","1247","0.288576993932088","0.275169145895983","0.301984841968193"
"Big worries","1997","Full Time","direct migration background","315","0.332626314390718","0.302681565629954","0.362571063151483"
"Big worries","1997","Full Time","indirect migration background","79","0.415848551202985","0.351732688847826","0.479964413558145"
"Big worries","1997","Part Time","no migration background","536","0.296395508977094","0.275763648494889","0.317027369459298"
"Big worries","1997","Part Time","direct migration background","189","0.366648064001733","0.32494800612476","0.408348121878706"
"Big worries","1997","Part Time","indirect migration background","46","0.309184817471111","0.232901679211468","0.385467955730755"
"Big worries","1997","Not Working","no migration background","1051","0.313051577103603","0.297635345702513","0.328467808504693"
"Big worries","1997","Not Working","direct migration background","376","0.356230639439846","0.32663825996715","0.385823018912542"
"Big worries","1997","Not Working","indirect migration background","64","0.307497601559888","0.243703346624065","0.37129185649571"
"Some worries","1997","Full Time","no migration background","2291","0.522201466654987","0.507420401764721","0.536982531545252"
"Some worries","1997","Full Time","direct migration background","481","0.451203388697574","0.419576991612477","0.482829785782671"
"Some worries","1997","Full Time","indirect migration background","115","0.426700935481789","0.362359969560822","0.491041901402756"
"Some worries","1997","Part Time","no migration background","1023","0.542557537391476","0.520049925382101","0.565065149400851"
"Some worries","1997","Part Time","direct migration background","263","0.501677507774244","0.45841048934912","0.544944526199368"
"Some worries","1997","Part Time","indirect migration background","72","0.532849790153037","0.450498727364048","0.615200852942026"
"Some worries","1997","Not Working","no migration background","1777","0.495519138701555","0.478898000096282","0.512140277306829"
"Some worries","1997","Not Working","direct migration background","464","0.469166370947242","0.438327976982786","0.500004764911698"
"Some worries","1997","Not Working","indirect migration background","98","0.515952817082918","0.446865408203397","0.58504022596244"
"No worries","1997","Full Time","no migration background","849","0.189221539412925","0.177631079725759","0.200811999100091"
"No worries","1997","Full Time","direct migration background","155","0.216170296911708","0.190008552374715","0.242332041448701"
"No worries","1997","Full Time","indirect migration background","33","0.157450513315226","0.110069438088254","0.204831588542198"
"No worries","1997","Part Time","no migration background","323","0.16104695363143","0.144440252636865","0.177653654625996"
"No worries","1997","Part Time","direct migration background","61","0.131674428224023","0.102413949681861","0.160934906766184"
"No worries","1997","Part Time","indirect migration background","23","","",""
"No worries","1997","Not Working","no migration background","648","0.191429284194842","0.178350378780548","0.204508189609135"
"No worries","1997","Not Working","direct migration background","166","0.174602989612912","0.151144157660036","0.198061821565788"
"No worries","1997","Not Working","indirect migration background","39","0.176549581357194","0.123838474521621","0.229260688192767"
"Big worries","1998","Full Time","no migration background","1323","0.278551731472398","0.265869870108444","0.291233592836352"
"Big worries","1998","Full Time","direct migration background","294","0.344603638950083","0.313168688832255","0.37603858906791"
"Big worries","1998","Full Time","indirect migration background","83","0.347865988527308","0.288103649362188","0.407628327692428"
"Big worries","1998","Part Time","no migration background","654","0.31449557394152","0.29503142529078","0.33395972259226"
"Big worries","1998","Part Time","direct migration background","181","0.375003764675645","0.33290467069968","0.41710285865161"
"Big worries","1998","Part Time","indirect migration background","46","0.326582874167671","0.25128308874023","0.401882659595113"
"Big worries","1998","Not Working","no migration background","1236","0.308493917724991","0.29437862004791","0.322609215402073"
"Big worries","1998","Not Working","direct migration background","383","0.391897880104839","0.361595605628501","0.422200154581178"
"Big worries","1998","Not Working","indirect migration background","71","0.356423258284392","0.290860932900055","0.421985583668729"
"Some worries","1998","Full Time","no migration background","2468","0.521209665531404","0.507077575679011","0.535341755383797"
"Some worries","1998","Full Time","direct migration background","451","0.48572729669674","0.452667983648298","0.518786609745183"
"Some worries","1998","Full Time","indirect migration background","131","0.450643150773603","0.388212647351115","0.51307365419609"
"Some worries","1998","Part Time","no migration background","1137","0.508147256338861","0.487189955200195","0.529104557477527"
"Some worries","1998","Part Time","direct migration background","249","0.45809986031439","0.414773126993622","0.501426593635158"
"Some worries","1998","Part Time","indirect migration background","77","0.483321575453334","0.403082999684617","0.563560151222051"
"Some worries","1998","Not Working","no migration background","2104","0.510185210884059","0.494907840218872","0.525462581549246"
"Some worries","1998","Not Working","direct migration background","438","0.426979763092008","0.396276174528673","0.457683351655342"
"Some worries","1998","Not Working","indirect migration background","106","0.499960536336641","0.431515625278829","0.568405447394453"
"No worries","1998","Full Time","no migration background","1009","0.200238602996198","0.188917686304423","0.211559519687972"
"No worries","1998","Full Time","direct migration background","133","0.169669064353177","0.144841862517833","0.19449626618852"
"No worries","1998","Full Time","indirect migration background","30","0.201490860699089","0.151161571202424","0.251820150195755"
"No worries","1998","Part Time","no migration background","395","0.177357169719619","0.161344894523548","0.19336944491569"
"No worries","1998","Part Time","direct migration background","78","0.166896375009965","0.134470687061364","0.199322062958566"
"No worries","1998","Part Time","indirect migration background","26","","",""
"No worries","1998","Not Working","no migration background","773","0.18132087139095","0.169546181056148","0.193095561725752"
"No worries","1998","Not Working","direct migration background","176","0.181122356803153","0.157216954911771","0.205027758694535"
"No worries","1998","Not Working","indirect migration background","28","","",""
"Big worries","1999","Full Time","no migration background","1398","0.316857176018551","0.303615137550618","0.330099214486485"
"Big worries","1999","Full Time","direct migration background","281","0.35080318712118","0.318626621231522","0.382979753010838"
"Big worries","1999","Full Time","indirect migration background","93","0.388051336941372","0.326907137239188","0.449195536643556"
"Big worries","1999","Part Time","no migration background","699","0.314011744838803","0.295035758239502","0.332987731438104"
"Big worries","1999","Part Time","direct migration background","151","0.341188418369545","0.298003177280219","0.384373659458872"
"Big worries","1999","Part Time","indirect migration background","59","0.385317886193657","0.312797532748852","0.457838239638461"
"Big worries","1999","Not Working","no migration background","1045","0.266362666309568","0.252379149022379","0.280346183596757"
"Big worries","1999","Not Working","direct migration background","287","0.290565505480665","0.261017877260581","0.32011313370075"
"Big worries","1999","Not Working","indirect migration background","71","0.387749365019986","0.318650394481571","0.456848335558401"
"Some worries","1999","Full Time","no migration background","2702","0.541640236804685","0.527458611094449","0.555821862514921"
"Some worries","1999","Full Time","direct migration background","428","0.490858322752408","0.457151552525755","0.524565092979061"
"Some worries","1999","Full Time","indirect migration background","129","0.509093752311479","0.446367211055301","0.571820293567657"
"Some worries","1999","Part Time","no migration background","1295","0.563541951933788","0.543264776535822","0.583819127331753"
"Some worries","1999","Part Time","direct migration background","239","0.47635870351034","0.430866016134431","0.521851390886249"
"Some worries","1999","Part Time","indirect migration background","85","0.492455205129576","0.417957036853149","0.566953373406004"
"Some worries","1999","Not Working","no migration background","2160","0.555738358723912","0.540020490970871","0.571456226476954"
"Some worries","1999","Not Working","direct migration background","431","0.499365589777511","0.466825847998979","0.531905331556043"
"Some worries","1999","Not Working","indirect migration background","89","0.447583346171638","0.377065060118743","0.518101632224532"
"No worries","1999","Full Time","no migration background","642","0.141502587176764","0.131582419755305","0.151422754598222"
"No worries","1999","Full Time","direct migration background","136","0.158338490126412","0.133724517140068","0.182952463112755"
"No worries","1999","Full Time","indirect migration background","22","","",""
"No worries","1999","Part Time","no migration background","304","0.122446303227409","0.109043897291951","0.135848709162867"
"No worries","1999","Part Time","direct migration background","73","0.182452878120114","0.147273403298584","0.217632352941645"
"No worries","1999","Part Time","indirect migration background","29","","",""
"No worries","1999","Not Working","no migration background","634","0.17789897496652","0.165801677700082","0.189996272232958"
"No worries","1999","Not Working","direct migration background","189","0.210068904741823","0.183558281482507","0.236579528001139"
"No worries","1999","Not Working","indirect migration background","31","0.164667288808376","0.112069823098164","0.217264754518589"
"Big worries","2000","Full Time","no migration background","2721","0.336684084008052","0.326596066993263","0.346772101022842"
"Big worries","2000","Full Time","direct migration background","401","0.358444426521448","0.331710243757416","0.385178609285479"
"Big worries","2000","Full Time","indirect migration background","115","0.357666247326747","0.306415783158729","0.408916711494765"
"Big worries","2000","Part Time","no migration background","1376","0.341823517363873","0.327295936966389","0.356351097761357"
"Big worries","2000","Part Time","direct migration background","224","0.335060424007196","0.300486853088516","0.369633994925877"
"Big worries","2000","Part Time","indirect migration background","89","0.389936665612886","0.328612809903354","0.451260521322419"
"Big worries","2000","Not Working","no migration background","2118","0.27942796344038","0.269171693495714","0.289684233385046"
"Big worries","2000","Not Working","direct migration background","421","0.301548350123864","0.277040176674358","0.326056523573369"
"Big worries","2000","Not Working","indirect migration background","82","0.343382664241069","0.283433252624583","0.403332075857555"
"Some worries","2000","Full Time","no migration background","4444","0.511359384836468","0.500688702280579","0.522030067392357"
"Some worries","2000","Full Time","direct migration background","588","0.43999113017685","0.412318001067252","0.467664259286448"
"Some worries","2000","Full Time","indirect migration background","160","0.475065108823543","0.421669229870254","0.528460987776832"
"Some worries","2000","Part Time","no migration background","2125","0.507123341798042","0.491810807872924","0.52243587572316"
"Some worries","2000","Part Time","direct migration background","339","0.46912193402145","0.432568192166569","0.505675675876331"
"Some worries","2000","Part Time","indirect migration background","106","0.431340538139504","0.369070199575135","0.493610876703872"
"Some worries","2000","Not Working","no migration background","3762","0.509233683832776","0.497807222796461","0.52066014486909"
"Some worries","2000","Not Working","direct migration background","627","0.472208053992602","0.445547917559869","0.498868190425335"
"Some worries","2000","Not Working","indirect migration background","115","0.462654665337985","0.399704803106255","0.525604527569715"
"No worries","2000","Full Time","no migration background","1265","0.15195653115548","0.14429345668486","0.1596196056261"
"No worries","2000","Full Time","direct migration background","247","0.201564443301702","0.179199605548349","0.223929281055055"
"No worries","2000","Full Time","indirect migration background","61","0.16726864384971","0.127362645587131","0.207174642112289"
"No worries","2000","Part Time","no migration background","594","0.151053140838084","0.140085170408126","0.162021111268043"
"No worries","2000","Part Time","direct migration background","153","0.195817641971354","0.166751006853791","0.224884277088916"
"No worries","2000","Part Time","indirect migration background","48","0.17872279624761","0.130552444935689","0.226893147559531"
"No worries","2000","Not Working","no migration background","1473","0.211338352726844","0.202006877062405","0.220669828391284"
"No worries","2000","Not Working","direct migration background","299","0.226243595883534","0.203899922780966","0.248587268986103"
"No worries","2000","Not Working","indirect migration background","44","0.193962670420946","0.144042480970423","0.243882859871468"
"Big worries","2001","Full Time","no migration background","2778","0.361976390989904","0.351171301546244","0.372781480433565"
"Big worries","2001","Full Time","direct migration background","382","0.351565577121961","0.323272796404027","0.379858357839895"
"Big worries","2001","Full Time","indirect migration background","131","0.41866124382603","0.36443861749673","0.472883870155329"
"Big worries","2001","Part Time","no migration background","1544","0.386470392439326","0.371152599224499","0.401788185654153"
"Big worries","2001","Part Time","direct migration background","230","0.347360452354044","0.311600130874408","0.38312077383368"
"Big worries","2001","Part Time","indirect migration background","94","0.476760500063694","0.410911020263858","0.54260997986353"
"Big worries","2001","Not Working","no migration background","2203","0.317463352299928","0.306274650195539","0.328652054404318"
"Big worries","2001","Not Working","direct migration background","402","0.353906262410617","0.32616046835452","0.381652056466713"
"Big worries","2001","Not Working","indirect migration background","87","0.406577626268375","0.3430974872416","0.470057765295151"
"Some worries","2001","Full Time","no migration background","3817","0.501422142169736","0.49018028362296","0.512664000716511"
"Some worries","2001","Full Time","direct migration background","527","0.476917923820531","0.447321027457117","0.506514820183945"
"Some worries","2001","Full Time","indirect migration background","128","0.416866709103098","0.362676970527225","0.471056447678971"
"Some worries","2001","Part Time","no migration background","1869","0.482747659250035","0.467028415580378","0.498466902919692"
"Some worries","2001","Part Time","direct migration background","322","0.454177678811742","0.416782718703644","0.491572638919841"
"Some worries","2001","Part Time","indirect migration background","98","0.405233436435932","0.340507571424998","0.469959301446866"
"Some worries","2001","Not Working","no migration background","3211","0.485398003109295","0.473384915321063","0.497411090897528"
"Some worries","2001","Not Working","direct migration background","492","0.432429723585514","0.40368402552203","0.461175421648997"
"Some worries","2001","Not Working","indirect migration background","100","0.411364668826985","0.347769982415956","0.474959355238014"
"No worries","2001","Full Time","no migration background","1004","0.13660146684036","0.128879939679357","0.144322994001363"
"No worries","2001","Full Time","direct migration background","185","0.171516499057508","0.149179012008603","0.193853986106412"
"No worries","2001","Full Time","indirect migration background","59","0.164472047070873","0.123728290171621","0.205215803970124"
"No worries","2001","Part Time","no migration background","469","0.13078194831064","0.120175778027331","0.141388118593948"
"No worries","2001","Part Time","direct migration background","129","0.198461868834214","0.168506465798205","0.228417271870223"
"No worries","2001","Part Time","indirect migration background","29","","",""
"No worries","2001","Not Working","no migration background","1235","0.197138644590776","0.187576042498162","0.20670124668339"
"No worries","2001","Not Working","direct migration background","247","0.21366401400387","0.189880553991656","0.237447474016084"
"No worries","2001","Not Working","indirect migration background","43","0.18205770490464","0.132186479718355","0.231928930090924"
"Big worries","2002","Full Time","no migration background","2250","0.272065471648714","0.26240794903202","0.281722994265407"
"Big worries","2002","Full Time","direct migration background","264","0.274423328851392","0.247394519208617","0.301452138494168"
"Big worries","2002","Full Time","indirect migration background","101","0.320648156383589","0.270215494084556","0.371080818682621"
"Big worries","2002","Part Time","no migration background","1374","0.31142450702905","0.297697995219149","0.325151018838951"
"Big worries","2002","Part Time","direct migration background","166","0.261480788066769","0.22767223891433","0.295289337219209"
"Big worries","2002","Part Time","indirect migration background","63","0.270690131193457","0.211020885774747","0.330359376612168"
"Big worries","2002","Not Working","no migration background","1838","0.26782064358148","0.257358479630699","0.278282807532262"
"Big worries","2002","Not Working","direct migration background","320","0.32073484771739","0.293038120263771","0.348431575171008"
"Big worries","2002","Not Working","indirect migration background","67","0.301535839947691","0.242984933607035","0.360086746288347"
"Some worries","2002","Full Time","no migration background","4627","0.561462006972795","0.550693719052901","0.572230294892689"
"Some worries","2002","Full Time","direct migration background","564","0.512435753453212","0.482158924492626","0.542712582413799"
"Some worries","2002","Full Time","indirect migration background","170","0.540279425121646","0.486426868361002","0.59413198188229"
"Some worries","2002","Part Time","no migration background","2386","0.544118825153524","0.529355617798701","0.558882032508346"
"Some worries","2002","Part Time","direct migration background","350","0.523448099395812","0.485022764681897","0.561873434109726"
"Some worries","2002","Part Time","indirect migration background","105","0.544811014996789","0.477933966016996","0.611688063976582"
"Some worries","2002","Not Working","no migration background","3702","0.531922925361647","0.520134011443652","0.543711839279642"
"Some worries","2002","Not Working","direct migration background","538","0.474286114914951","0.444656183593214","0.503916046236687"
"Some worries","2002","Not Working","indirect migration background","126","0.545109008917079","0.481577753509654","0.608640264324503"
"No worries","2002","Full Time","no migration background","1280","0.166472521378491","0.158388748569131","0.174556294187852"
"No worries","2002","Full Time","direct migration background","219","0.213140917695395","0.188334922979117","0.237946912411673"
"No worries","2002","Full Time","indirect migration background","58","0.139072418494766","0.101682548389285","0.176462288600246"
"No worries","2002","Part Time","no migration background","612","0.144456667817426","0.134035945670984","0.154877389963868"
"No worries","2002","Part Time","direct migration background","133","0.215071112537419","0.183460570730959","0.246681654343879"
"No worries","2002","Part Time","indirect migration background","45","0.184498853809754","0.132407287828807","0.236590419790701"
"No worries","2002","Not Working","no migration background","1342","0.200256431056873","0.19080147812783","0.209711383985917"
"No worries","2002","Not Working","direct migration background","233","0.20497903736766","0.181024944421665","0.228933130313655"
"No worries","2002","Not Working","indirect migration background","43","0.15335515113523","0.107383308766065","0.199326993504396"
"Big worries","2003","Full Time","no migration background","1658","0.221753115859098","0.212434806360354","0.231071425357841"
"Big worries","2003","Full Time","direct migration background","213","0.242463252093605","0.214784717609024","0.270141786578186"
"Big worries","2003","Full Time","indirect migration background","79","0.310017141783662","0.258365427808914","0.36166885575841"
"Big worries","2003","Part Time","no migration background","999","0.233409491295531","0.220678713740603","0.246140268850459"
"Big worries","2003","Part Time","direct migration background","130","0.231500686711837","0.198720047577719","0.264281325845955"
"Big worries","2003","Part Time","indirect migration background","45","0.188734320156524","0.137376964770194","0.240091675542855"
"Big worries","2003","Not Working","no migration background","1558","0.229956891528788","0.219970587123931","0.239943195933646"
"Big worries","2003","Not Working","direct migration background","249","0.28665883653742","0.259320124984999","0.313997548089842"
"Big worries","2003","Not Working","indirect migration background","61","0.240270431766519","0.18709611362428","0.293444749908759"
"Some worries","2003","Full Time","no migration background","4463","0.578924491123495","0.567849726042435","0.589999256204554"
"Some worries","2003","Full Time","direct migration background","448","0.490088337042009","0.457803177834128","0.522373496249891"
"Some worries","2003","Full Time","indirect migration background","150","0.489689619508653","0.433861836342998","0.545517402674309"
"Some worries","2003","Part Time","no migration background","2478","0.586006810891608","0.571182931093825","0.60083069068939"
"Some worries","2003","Part Time","direct migration background","343","0.53365975972523","0.494889098538985","0.572430420911475"
"Some worries","2003","Part Time","indirect migration background","120","0.540338185274839","0.474927650004486","0.605748720545193"
"Some worries","2003","Not Working","no migration background","3697","0.531798930844178","0.519957232416035","0.543640629272322"
"Some worries","2003","Not Working","direct migration background","516","0.461360601144798","0.431222489072006","0.49149871321759"
"Some worries","2003","Not Working","indirect migration background","128","0.51173011968987","0.449518328172986","0.573941911206754"
"No worries","2003","Full Time","no migration background","1514","0.199322393017408","0.190361517218893","0.208283268815923"
"No worries","2003","Full Time","direct migration background","260","0.267448410864386","0.238862147259242","0.296034674469529"
"No worries","2003","Full Time","indirect migration background","79","0.200293238707685","0.15559697082693","0.24498950658844"
"No worries","2003","Part Time","no migration background","764","0.180583697812862","0.169006444771398","0.192160950854325"
"No worries","2003","Part Time","direct migration background","163","0.234839553562933","0.20189516798946","0.267783939136406"
"No worries","2003","Part Time","indirect migration background","58","0.270927494568636","0.212595401479531","0.329259587657741"
"No worries","2003","Not Working","no migration background","1566","0.238244177627033","0.228134365027461","0.248353990226606"
"No worries","2003","Not Working","direct migration background","286","0.251980562317781","0.225733137822453","0.27822798681311"
"No worries","2003","Not Working","indirect migration background","59","0.247999448543611","0.194252144164434","0.301746752922787"
