"plj0047","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No worries","1993","Couple + C. LE and GT 16","39","0.103173234765596","0.0733263198715261","0.133020149659666","3"
"Some worries","1993","Couple + C. GT 16 ","226","0.431958287195703","0.389905430244796","0.47401114414661","2"
"Some worries","1993","1-pers.-HH","55","0.422275246540139","0.334987388724845","0.509563104355433","2"
"Some worries","1993","Single parent ","40","0.40023854323045","0.296081807875907","0.504395278584994","2"
"Some worries","1993","(Married) couple without C. ","128","0.383282214356104","0.327895601660815","0.438668827051392","2"
"Some worries","1993","Couple + C. LE 16 ","211","0.385842925771234","0.344043123273544","0.427642728268924","2"
"Some worries","1993","Couple + C. LE and GT 16","150","0.337501900575658","0.291104668461472","0.383899132689844","2"
"Big worries","1994","(Married) couple without C. ","139","0.440312191461447","0.386424128898464","0.49420025402443","1"
"Big worries","1994","1-pers.-HH","46","0.430213532633892","0.338108215880005","0.522318849387779","1"
"Big worries","1994","Couple + C. GT 16 ","219","0.470957013032764","0.427720642946156","0.514193383119371","1"
"Big worries","1994","Couple + C. LE 16 ","248","0.527052257395759","0.483550555303017","0.570553959488501","1"
"Big worries","1994","Couple + C. LE and GT 16","181","0.515237072838339","0.463754284858263","0.566719860818416","1"
"Big worries","1994","Single parent ","36","0.514494450077067","0.404284198962257","0.624704701191877","1"
"No worries","1994","Couple + C. LE 16 ","47","0.0935549725660883","0.0681816695541195","0.118928275578057","3"
"No worries","1994","Couple + C. GT 16 ","62","0.0848744342817416","0.0607341766341603","0.109014691929323","3"
"No worries","1994","1-pers.-HH","15","","","","3"
"No worries","1994","(Married) couple without C. ","45","0.130508106894107","0.0939409828882865","0.167075230899927","3"
"No worries","1994","Single parent ","9","","","","3"
"No worries","1994","Couple + C. LE and GT 16","31","0.0616001993019594","0.036832890567843","0.0863675080360759","3"
"Some worries","1994","Couple + C. GT 16 ","231","0.444168552685495","0.401129909533054","0.487207195837935","2"
"Some worries","1994","1-pers.-HH","50","0.390870509802453","0.300097263530685","0.481643756074221","2"
"Some worries","1994","Single parent ","34","0.436203290275976","0.326847877944725","0.545558702607227","2"
"Some worries","1994","(Married) couple without C. ","142","0.429179701644446","0.375450723385581","0.482908679903311","2"
"Some worries","1994","Couple + C. LE 16 ","211","0.379392770038152","0.337113666210281","0.421671873866024","2"
"Some worries","1994","Couple + C. LE and GT 16","150","0.423162727859701","0.372267839389472","0.47405761632993","2"
"Big worries","1995","(Married) couple without C. ","127","0.459169966649281","0.403335224455998","0.515004708842563","1"
"Big worries","1995","1-pers.-HH","37","0.384806949174972","0.290843999347895","0.47876989900205","1"
"Big worries","1995","Couple + C. GT 16 ","198","0.450594493652075","0.406129831499346","0.495059155804804","1"
"Big worries","1995","Couple + C. LE 16 ","201","0.455584242174788","0.412276461813593","0.498892022535982","1"
"Big worries","1995","Couple + C. LE and GT 16","140","0.518555987346289","0.462935093263782","0.574176881428796","1"
"Big worries","1995","Single parent ","28","","","","1"
"No worries","1995","Couple + C. GT 16 ","78","0.116093611103859","0.0874661489348505","0.144721073272868","3"
"No worries","1995","Couple + C. LE 16 ","60","0.123534294407555","0.0949203671856993","0.152148221629411","3"
"No worries","1995","1-pers.-HH","18","","","","3"
"No worries","1995","Single parent ","9","","","","3"
"No worries","1995","(Married) couple without C. ","58","0.174242664268157","0.131742476424559","0.216742852111756","3"
"No worries","1995","Couple + C. LE and GT 16","24","","","","3"
"Some worries","1995","Couple + C. GT 16 ","205","0.433311895244065","0.389027786677178","0.477596003810953","2"
"Some worries","1995","1-pers.-HH","48","0.381515831101715","0.287705632713508","0.475326029489922","2"
"Some worries","1995","Single parent ","33","0.385823000201116","0.271787544545869","0.499858455856363","2"
"Some worries","1995","(Married) couple without C. ","121","0.366587369082562","0.312596603466093","0.420578134699031","2"
"Some worries","1995","Couple + C. LE 16 ","247","0.420881463417657","0.377949587312068","0.463813339523246","2"
"Some worries","1995","Couple + C. LE and GT 16","146","0.392171323790775","0.337821798656335","0.446520848925215","2"
"Big worries","1996","(Married) couple without C. ","1080","0.307200686935405","0.291953956488349","0.322447417382462","1"
"Big worries","1996","1-pers.-HH","427","0.296017805262119","0.272521269051777","0.31951434147246","1"
"Big worries","1996","Couple + C. GT 16 ","710","0.301413700518751","0.282825433147451","0.320001967890051","1"
"Big worries","1996","Couple + C. LE 16 ","848","0.277956555399143","0.261904249707002","0.294008861091283","1"
"Big worries","1996","Couple + C. LE and GT 16","375","0.292373552228944","0.267087350574416","0.317659753883471","1"
"Big worries","1996","Single parent ","179","0.295331259467156","0.260125359905682","0.330537159028631","1"
"No worries","1996","1-pers.-HH","299","0.201729877012278","0.181074927423811","0.222384826600746","3"
"No worries","1996","Couple + C. GT 16 ","375","0.153476089809995","0.13887492974968","0.168077249870311","3"
"No worries","1996","Couple + C. LE 16 ","483","0.171679613743135","0.158167420884617","0.185191806601653","3"
"No worries","1996","(Married) couple without C. ","580","0.167149797995794","0.154818798425894","0.179480797565693","3"
"No worries","1996","Single parent ","122","0.174924322023935","0.145605924718826","0.204242719329044","3"
"No worries","1996","Couple + C. LE and GT 16","207","0.155656759209962","0.135503001445306","0.175810516974618","3"
"Some worries","1996","1-pers.-HH","724","0.502252317725603","0.476516990902516","0.52798764454869","2"
"Some worries","1996","(Married) couple without C. ","1857","0.525649515068801","0.509146636070736","0.542152394066866","2"
"Some worries","1996","Couple + C. GT 16 ","1256","0.545110209671254","0.524938503331969","0.565281916010539","2"
"Some worries","1996","Single parent ","344","0.529744418508909","0.491226003509965","0.568262833507853","2"
"Some worries","1996","Couple + C. LE 16 ","1661","0.550363830857722","0.5325391050319","0.568188556683544","2"
"Some worries","1996","Couple + C. LE and GT 16","661","0.551969688561095","0.524324227343026","0.579615149779163","2"
"Big worries","1997","(Married) couple without C. ","1181","0.331839288523902","0.316401851950053","0.347276725097751","1"
"Big worries","1997","1-pers.-HH","415","0.296627633993266","0.272978053002273","0.320277214984259","1"
"Big worries","1997","Couple + C. GT 16 ","677","0.293124037646099","0.274747418122175","0.311500657170023","1"
"Big worries","1997","Couple + C. LE 16 ","856","0.302973851766367","0.286048855720818","0.319898847811917","1"
"Big worries","1997","Couple + C. LE and GT 16","351","0.282533108247889","0.257143837317915","0.307922379177862","1"
"Big worries","1997","Single parent ","195","0.322080072079841","0.28559216578614","0.358567978373542","1"
"No worries","1997","(Married) couple without C. ","618","0.181756881186956","0.1691136689381","0.194400093435812","3"
"No worries","1997","1-pers.-HH","267","0.193187560090325","0.172746619901204","0.213628500279445","3"
"No worries","1997","Couple + C. GT 16 ","440","0.187883312362416","0.172113678097418","0.203652946627413","3"
"No worries","1997","Couple + C. LE 16 ","504","0.174168068455033","0.160200153893776","0.18813598301629","3"
"No worries","1997","Single parent ","112","0.182445209458484","0.152287213246309","0.21260320567066","3"
"No worries","1997","Couple + C. LE and GT 16","219","0.174609280387206","0.153201182795277","0.196017377979135","3"
"Some worries","1997","1-pers.-HH","751","0.510184805916409","0.484302385787248","0.536067226045571","2"
"Some worries","1997","Couple + C. GT 16 ","1240","0.518992649991485","0.498821773982495","0.539163526000476","2"
"Some worries","1997","Single parent ","323","0.495474718461675","0.456432900443668","0.534516536479681","2"
"Some worries","1997","(Married) couple without C. ","1775","0.486403830289142","0.470017556832932","0.502790103745351","2"
"Some worries","1997","Couple + C. LE 16 ","1472","0.5228580797786","0.504462343905742","0.541253815651458","2"
"Some worries","1997","Couple + C. LE and GT 16","638","0.542857611364905","0.514765567609331","0.57094965512048","2"
"Big worries","1998","(Married) couple without C. ","1352","0.332352790848632","0.317935741323193","0.346769840374072","1"
"Big worries","1998","1-pers.-HH","466","0.277932875528426","0.256675124120585","0.299190626936266","1"
"Big worries","1998","Couple + C. GT 16 ","751","0.307733044062613","0.28975864566461","0.325707442460616","1"
"Big worries","1998","Couple + C. LE 16 ","907","0.303693620801967","0.287466609876372","0.319920631727561","1"
"Big worries","1998","Couple + C. LE and GT 16","355","0.290305641091277","0.265041725450503","0.315569556732051","1"
"Big worries","1998","Single parent ","226","0.336866702293962","0.301878748656476","0.371854655931448","1"
"No worries","1998","(Married) couple without C. ","724","0.175894672545552","0.164242124289383","0.187547220801722","3"
"No worries","1998","1-pers.-HH","342","0.202673358289952","0.183597897072056","0.221748819507848","3"
"No worries","1998","Couple + C. GT 16 ","513","0.196102436794096","0.180640199022258","0.211564674565934","3"
"No worries","1998","Couple + C. LE 16 ","558","0.176016414273032","0.162577741728489","0.189455086817574","3"
"No worries","1998","Single parent ","135","0.171320937804463","0.143428434930276","0.199213440678651","3"
"No worries","1998","Couple + C. LE and GT 16","235","0.182723656926973","0.161214712294594","0.204232601559352","3"
"Some worries","1998","(Married) couple without C. ","2025","0.491752536605816","0.47645173723106","0.507053335980571","2"
"Some worries","1998","1-pers.-HH","898","0.519393766181623","0.495685399047393","0.543102133315852","2"
"Some worries","1998","Couple + C. GT 16 ","1269","0.496164519143291","0.47669354310362","0.515635495182961","2"
"Some worries","1998","Single parent ","340","0.491812359901575","0.454803913790587","0.528820806012562","2"
"Some worries","1998","Couple + C. LE 16 ","1620","0.520289964925001","0.502660763763587","0.537919166086416","2"
"Some worries","1998","Couple + C. LE and GT 16","650","0.52697070198175","0.499181600556608","0.554759803406892","2"
"Big worries","1999","1-pers.-HH","481","0.290368429126322","0.268687983264581","0.312048874988064","1"
"Big worries","1999","Couple + C. GT 16 ","755","0.299196439384871","0.281254028469338","0.317138850300404","1"
"Big worries","1999","Couple + C. LE 16 ","934","0.326565113040949","0.309850747468271","0.343279478613628","1"
"Big worries","1999","Couple + C. LE and GT 16","360","0.336764063595069","0.309567377293793","0.363960749896344","1"
"Big worries","1999","Single parent ","195","0.281013104630487","0.247973330889678","0.314052878371297","1"
"Big worries","1999","(Married) couple without C. ","1227","0.292140112695663","0.278272881983329","0.306007343407997","1"
"No worries","1999","Couple + C. GT 16 ","369","0.15617266709223","0.141948273975269","0.170397060209192","3"
"No worries","1999","Couple + C. LE 16 ","382","0.12130779242498","0.109671357775818","0.132944227074141","3"
"No worries","1999","1-pers.-HH","314","0.18769026208655","0.169041124733508","0.206339399439592","3"
"No worries","1999","Single parent ","105","0.149754057203968","0.123525471487103","0.175982642920834","3"
"No worries","1999","(Married) couple without C. ","628","0.159595995467732","0.148427991872314","0.17076399906315","3"
"No worries","1999","Couple + C. LE and GT 16","169","0.14934363625558","0.128832508731473","0.169854763779686","3"
"Some worries","1999","Single parent ","411","0.569232838165544","0.532834667414422","0.605631008916667","2"
"Some worries","1999","(Married) couple without C. ","2276","0.548263891836605","0.533087877826576","0.563439905846634","2"
"Some worries","1999","1-pers.-HH","889","0.521941308787128","0.498083613268593","0.545799004305662","2"
"Some worries","1999","Couple + C. GT 16 ","1378","0.544630893522899","0.525117295409377","0.56414449163642","2"
"Some worries","1999","Couple + C. LE 16 ","1708","0.552127094534071","0.534403405461613","0.56985078360653","2"
"Some worries","1999","Couple + C. LE and GT 16","631","0.513892300149352","0.485130146511734","0.54265445378697","2"
"Big worries","2000","1-pers.-HH","1018","0.304652227446249","0.288998532506312","0.320305922386185","1"
"Big worries","2000","Couple + C. GT 16 ","1222","0.321785908772349","0.307165442884214","0.336406374660484","1"
"Big worries","2000","Couple + C. LE 16 ","1746","0.357328820228757","0.34432888242225","0.370328758035265","1"
"Big worries","2000","Couple + C. LE and GT 16","637","0.33688885797332","0.315785881237775","0.357991834708866","1"
"Big worries","2000","Single parent ","350","0.310081896458849","0.28376954219122","0.336394250726478","1"
"Big worries","2000","(Married) couple without C. ","2286","0.298679762377013","0.288332042039018","0.309027482715007","1"
"No worries","2000","Couple + C. GT 16 ","685","0.171270620477335","0.159479852327724","0.183061388626946","3"
"No worries","2000","1-pers.-HH","697","0.211883489180053","0.197985325432338","0.225781652927769","3"
"No worries","2000","Couple + C. LE 16 ","744","0.139153128764354","0.129764065184134","0.148542192344574","3"
"No worries","2000","Single parent ","227","0.185993312151469","0.163858013685646","0.208128610617292","3"
"No worries","2000","(Married) couple without C. ","1335","0.187550298048024","0.178724769588809","0.196375826507238","3"
"No worries","2000","Couple + C. LE and GT 16","314","0.169749207190344","0.15298759607224","0.186510818308448","3"
"Some worries","2000","Single parent ","610","0.503924791389682","0.475481532402806","0.532368050376558","2"
"Some worries","2000","(Married) couple without C. ","3894","0.513769939574964","0.502469668901748","0.52507021024818","2"
"Some worries","2000","1-pers.-HH","1606","0.483464283373698","0.466468310495935","0.500460256251462","2"
"Some worries","2000","Couple + C. GT 16 ","2015","0.506943470750317","0.491296782831435","0.522590158669198","2"
"Some worries","2000","Couple + C. LE 16 ","2730","0.503518051006889","0.489954540962533","0.517081561051245","2"
"Some worries","2000","Couple + C. LE and GT 16","976","0.493361934836336","0.471039633772251","0.515684235900421","2"
"Big worries","2001","1-pers.-HH","1010","0.33825896124413","0.321260863687974","0.355257058800285","1"
"Big worries","2001","Couple + C. GT 16 ","1346","0.371300742702433","0.355544284460567","0.387057200944299","1"
"Big worries","2001","Couple + C. LE 16 ","1788","0.380319059112262","0.366463651484045","0.39417446674048","1"
"Big worries","2001","Couple + C. LE and GT 16","603","0.330133294364264","0.308011920800667","0.352254667927862","1"
"Big worries","2001","Single parent ","386","0.341612124249626","0.313800326992386","0.369423921506866","1"
"Big worries","2001","(Married) couple without C. ","2411","0.339667893938921","0.328455857590584","0.350879930287257","1"
"No worries","2001","Couple + C. GT 16 ","536","0.150322337891952","0.138667316327679","0.161977359456224","3"
"No worries","2001","1-pers.-HH","559","0.193176030703539","0.178992065976881","0.207359995430198","3"
"No worries","2001","Couple + C. LE 16 ","582","0.121245816686086","0.111929842485398","0.130561790886774","3"
"No worries","2001","Single parent ","188","0.167374702097626","0.145482411011718","0.189266993183534","3"
"No worries","2001","(Married) couple without C. ","1107","0.1683691366209","0.159510383829095","0.177227889412704","3"
"No worries","2001","Couple + C. LE and GT 16","291","0.188192943308548","0.169806348352473","0.206579538264623","3"
"Some worries","2001","Single parent ","543","0.491013173652747","0.461696050756002","0.520330296549493","2"
"Some worries","2001","(Married) couple without C. ","3336","0.49196296944018","0.48012737888658","0.50379855999378","2"
"Some worries","2001","1-pers.-HH","1407","0.468565008052331","0.4506366041623","0.486493411942362","2"
"Some worries","2001","Couple + C. GT 16 ","1730","0.478376919405615","0.462086295069339","0.49466754374189","2"
"Some worries","2001","Couple + C. LE 16 ","2346","0.498435124201652","0.484164956724421","0.512705291678882","2"
"Some worries","2001","Couple + C. LE and GT 16","842","0.481673762327188","0.458169245805672","0.505178278848704","2"
"Big worries","2002","1-pers.-HH","798","0.261669430690242","0.245904026517786","0.277434834862698","1"
"Big worries","2002","Couple + C. GT 16 ","1144","0.290380139371937","0.276289804691136","0.304470474052738","1"
"Big worries","2002","Couple + C. LE 16 ","1355","0.297114575260571","0.284096756775306","0.310132393745835","1"
"Big worries","2002","Couple + C. LE and GT 16","552","0.270532949573326","0.250795565292725","0.290270333853927","1"
"Big worries","2002","Single parent ","312","0.289925758360396","0.263388656397478","0.316462860323315","1"
"Big worries","2002","(Married) couple without C. ","2076","0.279027257504914","0.268834240653569","0.289220274356258","1"
"No worries","2002","1-pers.-HH","606","0.205661564971139","0.191164417862499","0.220158712079779","3"
"No worries","2002","Couple + C. GT 16 ","642","0.163941319135737","0.152449532179629","0.175433106091845","3"
"No worries","2002","Couple + C. LE 16 ","687","0.144081382001853","0.134077832314319","0.154084931689387","3"
"No worries","2002","Single parent ","226","0.208918157020553","0.185141159405154","0.232695154635953","3"
"No worries","2002","(Married) couple without C. ","1334","0.182686839322717","0.173905355994888","0.191468322650547","3"
"No worries","2002","Couple + C. LE and GT 16","330","0.182559312262112","0.165395775130286","0.199722849393937","3"
"Some worries","2002","Single parent ","585","0.50115608461905","0.471912739051787","0.530399430186314","2"
"Some worries","2002","(Married) couple without C. ","4028","0.538285903172369","0.526956342370485","0.549615463974253","2"
"Some worries","2002","1-pers.-HH","1582","0.532669004338619","0.514773489562082","0.550564519115157","2"
"Some worries","2002","Couple + C. GT 16 ","2201","0.545678541492326","0.530223327025524","0.561133755959129","2"
"Some worries","2002","Couple + C. LE 16 ","2692","0.558804042737577","0.544659806671294","0.572948278803859","2"
"Some worries","2002","Couple + C. LE and GT 16","1064","0.546907738164562","0.524790696823344","0.56902477950578","2"
"Big worries","2003","1-pers.-HH","649","0.216211088400506","0.201373580342026","0.231048596458986","1"
"Big worries","2003","Couple + C. GT 16 ","896","0.241909839497891","0.228521120940512","0.25529855805527","1"
"Big worries","2003","Couple + C. LE 16 ","980","0.249330849934744","0.236483414366067","0.26217828550342","1"
"Big worries","2003","Couple + C. LE and GT 16","435","0.227970874235232","0.208765473063154","0.247176275407311","1"
"Big worries","2003","Single parent ","258","0.249350207233798","0.223841379362132","0.274859035105464","1"
"Big worries","2003","(Married) couple without C. ","1640","0.227556546081674","0.217916515548637","0.237196576614711","1"
"No worries","2003","1-pers.-HH","681","0.232336658447393","0.217114834339344","0.247558482555443","3"
"No worries","2003","Couple + C. GT 16 ","833","0.216441750493734","0.203566432075558","0.229317068911909","3"
"No worries","2003","Single parent ","249","0.239076998498037","0.213928839031043","0.26422515796503","3"
"No worries","2003","Couple + C. LE 16 ","847","0.191530208131884","0.179844509162329","0.203215907101438","3"
"No worries","2003","(Married) couple without C. ","1581","0.215665952058776","0.206209206116084","0.225122698001468","3"
"No worries","2003","Couple + C. LE and GT 16","418","0.237085203474138","0.217615600171925","0.256554806776351","3"
"Some worries","2003","Single parent ","598","0.511572794268165","0.482100048667124","0.541045539869206","2"
"Some worries","2003","(Married) couple without C. ","4045","0.55677750185955","0.545355239484235","0.568199764234865","2"
"Some worries","2003","1-pers.-HH","1627","0.5514522531521","0.533526363187203","0.569378143116998","2"
"Some worries","2003","Couple + C. GT 16 ","2201","0.541648410008375","0.526070473721524","0.557226346295226","2"
"Some worries","2003","Couple + C. LE 16 ","2529","0.559138941933373","0.544394956438997","0.573882927427749","2"
"Some worries","2003","Couple + C. LE and GT 16","980","0.53494392229063","0.512110361154473","0.557777483426786","2"
"Big worries","2004","1-pers.-HH","655","0.223279627005776","0.208107176657596","0.238452077353957","1"
"Big worries","2004","Couple + C. GT 16 ","938","0.257953428166332","0.244201259304123","0.271705597028541","1"
"Big worries","2004","Couple + C. LE 16 ","987","0.252550775329372","0.239156625973739","0.265944924685004","1"
"Big worries","2004","Couple + C. LE and GT 16","435","0.262012176882654","0.241612921431127","0.282411432334181","1"
"Big worries","2004","Single parent ","252","0.233003042251208","0.207929575327956","0.258076509174459","1"
"Big worries","2004","(Married) couple without C. ","1604","0.223324951854084","0.213720389406497","0.23292951430167","1"
"No worries","2004","1-pers.-HH","694","0.245606123348383","0.229923543766457","0.261288702930309","3"
"No worries","2004","Couple + C. GT 16 ","819","0.20473310946797","0.192049716304772","0.217416502631167","3"
"No worries","2004","Couple + C. LE 16 ","769","0.185493524075445","0.173510633779817","0.197476414371074","3"
"No worries","2004","Single parent ","258","0.254245540891159","0.228419289528668","0.280071792253649","3"
"No worries","2004","(Married) couple without C. ","1646","0.233347920644791","0.223593748628257","0.243102092661325","3"
"No worries","2004","Couple + C. LE and GT 16","391","0.232182959359097","0.21259572925994","0.251770189458254","3"
"Some worries","2004","Single parent ","582","0.512751416857634","0.483105458185488","0.542397375529779","2"
"Some worries","2004","(Married) couple without C. ","3973","0.543327127501125","0.531839705242351","0.5548145497599","2"
"Some worries","2004","1-pers.-HH","1545","0.53111424964584","0.512932891507221","0.54929560778446","2"
"Some worries","2004","Couple + C. GT 16 ","2131","0.537313462365699","0.521640818843928","0.55298610588747","2"
"Some worries","2004","Couple + C. LE 16 ","2286","0.561955700595183","0.546660330373794","0.577251070816572","2"
"Some worries","2004","Couple + C. LE and GT 16","959","0.505804863758249","0.482611180883212","0.528998546633286","2"
"Big worries","2005","1-pers.-HH","853","0.284521107286674","0.268228620480781","0.300813594092567","1"
"Big worries","2005","Couple + C. GT 16 ","1088","0.335585426919675","0.320226669261403","0.350944184577947","1"
"Big worries","2005","Couple + C. LE 16 ","1128","0.328590898986377","0.313474753903547","0.343707044069207","1"
"Big worries","2005","Couple + C. LE and GT 16","549","0.336957057696968","0.314468309755992","0.359445805637943","1"
"Big worries","2005","Single parent ","327","0.314728144080596","0.287233883008856","0.342222405152336","1"
"Big worries","2005","(Married) couple without C. ","2088","0.293241924684621","0.282590179387601","0.30389366998164","1"
"No worries","2005","1-pers.-HH","575","0.203104828020405","0.188577275935232","0.217632380105578","3"
"No worries","2005","Couple + C. GT 16 ","674","0.173940416564979","0.161611045978301","0.186269787151657","3"
"No worries","2005","Couple + C. LE 16 ","608","0.169705527715508","0.157625060197809","0.181785995233207","3"
"No worries","2005","Single parent ","200","0.201673109113854","0.177917991228937","0.225428226998772","3"
"No worries","2005","(Married) couple without C. ","1246","0.183042104436594","0.17399420655999","0.192090002313198","3"
"No worries","2005","Couple + C. LE and GT 16","306","0.177139893382316","0.158975187798111","0.195304598966521","3"
"Some worries","2005","Single parent ","569","0.48359874680555","0.45401323810155","0.513184255509549","2"
"Some worries","2005","(Married) couple without C. ","3683","0.523715970878785","0.512030310204162","0.535401631553408","2"
"Some worries","2005","1-pers.-HH","1518","0.512374064692921","0.494324418754661","0.530423710631181","2"
"Some worries","2005","Couple + C. GT 16 ","1869","0.490474156515347","0.474213946920939","0.506734366109755","2"
"Some worries","2005","Couple + C. LE 16 ","1973","0.501703573298115","0.485612420534558","0.517794726061672","2"
"Some worries","2005","Couple + C. LE and GT 16","842","0.485903048920717","0.462123451601331","0.509682646240103","2"
"Big worries","2006","1-pers.-HH","881","0.264751251653037","0.249711771520563","0.279790731785512","1"
"Big worries","2006","Couple + C. GT 16 ","1016","0.298428101898614","0.283575733614895","0.313280470182334","1"
"Big worries","2006","Couple + C. LE 16 ","1102","0.302866510932556","0.288437976602039","0.317295045263074","1"
"Big worries","2006","Couple + C. LE and GT 16","445","0.333681030035677","0.30971481485303","0.357647245218324","1"
"Big worries","2006","Single parent ","356","0.318995052635604","0.292126994381727","0.345863110889481","1"
"Big worries","2006","(Married) couple without C. ","2119","0.278539014955867","0.268609126102785","0.288468903808949","1"
"No worries","2006","1-pers.-HH","713","0.22574863542518","0.211497475194127","0.239999795656233","3"
"No worries","2006","Single parent ","224","0.204688383539363","0.181429737198738","0.227947029879989","3"
"No worries","2006","(Married) couple without C. ","1442","0.189278548461416","0.180601311147566","0.197955785775267","3"
"No worries","2006","Couple + C. GT 16 ","675","0.182677232105995","0.170134886353498","0.195219577858491","3"
"No worries","2006","Couple + C. LE 16 ","616","0.15983803624798","0.148331087134334","0.171344985361626","3"
"No worries","2006","Couple + C. LE and GT 16","280","0.181283544244321","0.161702377835268","0.200864710653374","3"
"Some worries","2006","Single parent ","576","0.476316563825033","0.447525916146999","0.505107211503067","2"
"Some worries","2006","(Married) couple without C. ","4268","0.532182436582716","0.521129861480966","0.543235011684467","2"
"Some worries","2006","1-pers.-HH","1712","0.509500112921783","0.492459380206669","0.526540845636896","2"
"Some worries","2006","Couple + C. GT 16 ","1955","0.518894665995391","0.502676585634882","0.5351127463559","2"
"Some worries","2006","Couple + C. LE 16 ","2178","0.537295452819464","0.521638866266115","0.552952039372814","2"
"Some worries","2006","Couple + C. LE and GT 16","762","0.485035425720002","0.459633419769112","0.510437431670891","2"
"Big worries","2007","1-pers.-HH","810","0.251416127467242","0.236237293133332","0.266594961801151","1"
"Big worries","2007","Couple + C. GT 16 ","939","0.282468909186852","0.267581651542645","0.297356166831059","1"
"Big worries","2007","Couple + C. LE 16 ","971","0.29631987495286","0.281328299440658","0.311311450465063","1"
"Big worries","2007","Couple + C. LE and GT 16","391","0.286117984784096","0.261856419571589","0.310379549996603","1"
"Big worries","2007","Single parent ","297","0.287763021071501","0.26075037552405","0.314775666618952","1"
"Big worries","2007","(Married) couple without C. ","2019","0.278325736751215","0.268064430412596","0.288587043089833","1"
"No worries","2007","1-pers.-HH","679","0.223126575828647","0.208559499218112","0.237693652439183","3"
"No worries","2007","Single parent ","220","0.229684217502611","0.204586319863093","0.254782115142129","3"
"No worries","2007","(Married) couple without C. ","1383","0.194215510119224","0.185158042972435","0.203272977266014","3"
"No worries","2007","Couple + C. GT 16 ","685","0.190941439376202","0.177944260653259","0.203938618099144","3"
"No worries","2007","Couple + C. LE 16 ","605","0.155344784566304","0.143452444599145","0.167237124533462","3"
"No worries","2007","Couple + C. LE and GT 16","258","0.20839806319382","0.186594208477106","0.230201917910533","3"
"Some worries","2007","Single parent ","562","0.482552761425888","0.452737212591214","0.512368310260562","2"
"Some worries","2007","(Married) couple without C. ","3926","0.527458753129561","0.516028141374036","0.538889364885086","2"
"Some worries","2007","1-pers.-HH","1649","0.525457296704111","0.507985885513995","0.542928707894227","2"
"Some worries","2007","Couple + C. GT 16 ","1889","0.526589651436946","0.510079006051052","0.54310029682284","2"
"Some worries","2007","Couple + C. LE 16 ","1988","0.548335340480836","0.531996906889146","0.564673774072526","2"
"Some worries","2007","Couple + C. LE and GT 16","684","0.505483952022084","0.478644298980771","0.532323605063398","2"
