"plj0047","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","35-65 y.","general elemantary","190","0.439699454343598","0.390812949978551","0.488585958708646"
"Some worries","1992","35-65 y.","middle vocational","136","0.371148808278256","0.317282547328855","0.425015069227658"
"Some worries","1992","35-65 y.","vocational + Abi","","","",""
"Some worries","1992","35-65 y.","higher vocational","","","",""
"Some worries","1992","35-65 y.","higher education","","","",""
"Some worries","1992","66 and older","in school","","","",""
"Some worries","1992","66 and older","inadequately","","","",""
"Some worries","1992","66 and older","general elemantary","","","",""
"Some worries","1992","66 and older","middle vocational","","","",""
"Some worries","1992","66 and older","vocational + Abi","","","",""
"Some worries","1992","66 and older","higher vocational","","","",""
"Some worries","1992","66 and older","higher education","","","",""
"No worries","1992","16-34 y.","in school","","","",""
"No worries","1992","16-34 y.","inadequately","","","",""
"No worries","1992","16-34 y.","general elemantary","65","0.14031539943803","0.107099525166478","0.173531273709581"
"No worries","1992","16-34 y.","middle vocational","54","0.150838241638572","0.112340966271183","0.189335517005962"
"No worries","1992","16-34 y.","vocational + Abi","","","",""
"No worries","1992","16-34 y.","higher vocational","","","",""
"No worries","1992","16-34 y.","higher education","","","",""
"No worries","1992","35-65 y.","in school","","","",""
"No worries","1992","35-65 y.","inadequately","88","0.196589423760597","0.157740059920982","0.235438787600213"
"No worries","1992","35-65 y.","general elemantary","74","0.184047417098211","0.145879556065493","0.222215278130929"
"No worries","1992","35-65 y.","middle vocational","73","0.252483209771049","0.204044164058329","0.30092225548377"
"No worries","1992","35-65 y.","vocational + Abi","","","",""
"No worries","1992","35-65 y.","higher vocational","","","",""
"No worries","1992","35-65 y.","higher education","","","",""
"No worries","1992","66 and older","in school","","","",""
"No worries","1992","66 and older","inadequately","","","",""
"No worries","1992","66 and older","general elemantary","","","",""
"No worries","1992","66 and older","middle vocational","","","",""
"No worries","1992","66 and older","vocational + Abi","","","",""
"No worries","1992","66 and older","higher vocational","","","",""
"No worries","1992","66 and older","higher education","","","",""
"Big worries","1993","16-34 y.","in school","","","",""
"Big worries","1993","16-34 y.","inadequately","51","0.478013688094012","0.38201149701307","0.574015879174955"
"Big worries","1993","16-34 y.","general elemantary","218","0.575004286768847","0.527385783963028","0.622622789574665"
"Big worries","1993","16-34 y.","middle vocational","164","0.507026384931148","0.454499023368688","0.559553746493607"
"Big worries","1993","16-34 y.","vocational + Abi","","","",""
"Big worries","1993","16-34 y.","higher vocational","","","",""
"Big worries","1993","16-34 y.","higher education","","","",""
"Big worries","1993","35-65 y.","in school","","","",""
"Big worries","1993","35-65 y.","inadequately","183","0.531527650912072","0.481421560763224","0.58163374106092"
"Big worries","1993","35-65 y.","general elemantary","166","0.47726397986645","0.426574922164324","0.527953037568576"
"Big worries","1993","35-65 y.","middle vocational","117","0.403476340084214","0.346717956871825","0.460234723296603"
"Big worries","1993","35-65 y.","vocational + Abi","","","",""
"Big worries","1993","35-65 y.","higher vocational","","","",""
"Big worries","1993","35-65 y.","higher education","","","",""
"Big worries","1993","66 and older","in school","","","",""
"Big worries","1993","66 and older","inadequately","","","",""
"Big worries","1993","66 and older","general elemantary","","","",""
"Big worries","1993","66 and older","middle vocational","","","",""
"Big worries","1993","66 and older","vocational + Abi","","","",""
"Big worries","1993","66 and older","higher vocational","","","",""
"Big worries","1993","66 and older","higher education","","","",""
"Some worries","1993","16-34 y.","in school","","","",""
"Some worries","1993","16-34 y.","inadequately","43","0.442353786189074","0.346899447161559","0.537808125216588"
"Some worries","1993","16-34 y.","general elemantary","149","0.325415096835884","0.280283045043653","0.370547148628114"
"Some worries","1993","16-34 y.","middle vocational","152","0.397124513924295","0.345715931354992","0.448533096493598"
"Some worries","1993","16-34 y.","vocational + Abi","","","",""
"Some worries","1993","16-34 y.","higher vocational","","","",""
"Some worries","1993","16-34 y.","higher education","","","",""
"Some worries","1993","35-65 y.","in school","","","",""
"Some worries","1993","35-65 y.","inadequately","149","0.359899290047713","0.311704482253828","0.408094097841597"
"Some worries","1993","35-65 y.","general elemantary","162","0.398351556227018","0.348669640589716","0.44803347186432"
"Some worries","1993","35-65 y.","middle vocational","124","0.438692062516776","0.381282052485143","0.496102072548409"
"Some worries","1993","35-65 y.","vocational + Abi","","","",""
"Some worries","1993","35-65 y.","higher vocational","","","",""
"Some worries","1993","35-65 y.","higher education","","","",""
"Some worries","1993","66 and older","in school","","","",""
"Some worries","1993","66 and older","inadequately","","","",""
"Some worries","1993","66 and older","general elemantary","","","",""
"Some worries","1993","66 and older","middle vocational","","","",""
"Some worries","1993","66 and older","vocational + Abi","","","",""
"Some worries","1993","66 and older","higher vocational","","","",""
"Some worries","1993","66 and older","higher education","","","",""
"No worries","1993","16-34 y.","in school","","","",""
"No worries","1993","16-34 y.","inadequately","","","",""
"No worries","1993","16-34 y.","general elemantary","47","0.0995806163952696","0.0707364665292378","0.128424766261301"
"No worries","1993","16-34 y.","middle vocational","32","0.0958491011445574","0.0649195975020978","0.126778604787017"
"No worries","1993","16-34 y.","vocational + Abi","","","",""
"No worries","1993","16-34 y.","higher vocational","","","",""
"No worries","1993","16-34 y.","higher education","","","",""
"No worries","1993","35-65 y.","in school","","","",""
"No worries","1993","35-65 y.","inadequately","49","0.108573059040215","0.0773346060777621","0.139811512002669"
"No worries","1993","35-65 y.","general elemantary","45","0.124384463906532","0.0908930506727882","0.157875877140276"
"No worries","1993","35-65 y.","middle vocational","46","0.15783159739901","0.115651887332366","0.200011307465654"
"No worries","1993","35-65 y.","vocational + Abi","","","",""
"No worries","1993","35-65 y.","higher vocational","","","",""
"No worries","1993","35-65 y.","higher education","","","",""
"No worries","1993","66 and older","in school","","","",""
"No worries","1993","66 and older","inadequately","","","",""
"No worries","1993","66 and older","general elemantary","","","",""
"No worries","1993","66 and older","middle vocational","","","",""
"No worries","1993","66 and older","vocational + Abi","","","",""
"No worries","1993","66 and older","higher vocational","","","",""
"No worries","1993","66 and older","higher education","","","",""
"Big worries","1994","16-34 y.","in school","","","",""
"Big worries","1994","16-34 y.","inadequately","42","0.521734548740179","0.419101625756168","0.624367471724189"
"Big worries","1994","16-34 y.","general elemantary","178","0.501074522572106","0.448841427497166","0.553307617647047"
"Big worries","1994","16-34 y.","middle vocational","159","0.4943856932276","0.441242058206715","0.547529328248484"
"Big worries","1994","16-34 y.","vocational + Abi","","","",""
"Big worries","1994","16-34 y.","higher vocational","","","",""
"Big worries","1994","16-34 y.","higher education","","","",""
"Big worries","1994","35-65 y.","in school","","","",""
"Big worries","1994","35-65 y.","inadequately","158","0.459083864918593","0.407319120417129","0.510848609420058"
"Big worries","1994","35-65 y.","general elemantary","167","0.547004189111138","0.495654607527686","0.598353770694589"
"Big worries","1994","35-65 y.","middle vocational","104","0.413769796982807","0.355770638209096","0.471768955756519"
"Big worries","1994","35-65 y.","vocational + Abi","","","",""
"Big worries","1994","35-65 y.","higher vocational","","","",""
"Big worries","1994","35-65 y.","higher education","","","",""
"Big worries","1994","66 and older","in school","","","",""
"Big worries","1994","66 and older","inadequately","","","",""
"Big worries","1994","66 and older","general elemantary","","","",""
"Big worries","1994","66 and older","middle vocational","","","",""
"Big worries","1994","66 and older","vocational + Abi","","","",""
"Big worries","1994","66 and older","higher vocational","","","",""
"Big worries","1994","66 and older","higher education","","","",""
"Some worries","1994","16-34 y.","in school","","","",""
"Some worries","1994","16-34 y.","inadequately","38","0.409721717986102","0.308680100532866","0.510763335439338"
"Some worries","1994","16-34 y.","general elemantary","132","0.358553988116305","0.308454407241214","0.408653568991397"
"Some worries","1994","16-34 y.","middle vocational","155","0.441966616054002","0.38917882899651","0.494754403111494"
"Some worries","1994","16-34 y.","vocational + Abi","","","",""
"Some worries","1994","16-34 y.","higher vocational","","","",""
"Some worries","1994","16-34 y.","higher education","","","",""
"Some worries","1994","35-65 y.","in school","","","",""
"Some worries","1994","35-65 y.","inadequately","159","0.462405844015149","0.410613923133496","0.514197764896802"
"Some worries","1994","35-65 y.","general elemantary","145","0.343574667205733","0.294585763152056","0.392563571259409"
"Some worries","1994","35-65 y.","middle vocational","128","0.424659671989616","0.366450539784268","0.482868804194965"
"Some worries","1994","35-65 y.","vocational + Abi","","","",""
"Some worries","1994","35-65 y.","higher vocational","","","",""
"Some worries","1994","35-65 y.","higher education","","","",""
"Some worries","1994","66 and older","in school","","","",""
"Some worries","1994","66 and older","inadequately","","","",""
"Some worries","1994","66 and older","general elemantary","","","",""
"Some worries","1994","66 and older","middle vocational","","","",""
"Some worries","1994","66 and older","vocational + Abi","","","",""
"Some worries","1994","66 and older","higher vocational","","","",""
"Some worries","1994","66 and older","higher education","","","",""
"No worries","1994","16-34 y.","in school","","","",""
"No worries","1994","16-34 y.","inadequately","","","",""
"No worries","1994","16-34 y.","general elemantary","42","0.140371489311588","0.104082771911296","0.176660206711881"
"No worries","1994","16-34 y.","middle vocational","","","",""
"No worries","1994","16-34 y.","vocational + Abi","","","",""
"No worries","1994","16-34 y.","higher vocational","","","",""
"No worries","1994","16-34 y.","higher education","","","",""
"No worries","1994","35-65 y.","in school","","","",""
"No worries","1994","35-65 y.","inadequately","39","0.0785102910662579","0.0505699546797112","0.106450627452805"
"No worries","1994","35-65 y.","general elemantary","49","0.10942114368313","0.0772192579199208","0.141623029446339"
"No worries","1994","35-65 y.","middle vocational","45","0.161570531027576","0.118227173537584","0.204913888517569"
"No worries","1994","35-65 y.","vocational + Abi","","","",""
"No worries","1994","35-65 y.","higher vocational","","","",""
"No worries","1994","35-65 y.","higher education","","","",""
"No worries","1994","66 and older","in school","","","",""
"No worries","1994","66 and older","inadequately","","","",""
"No worries","1994","66 and older","general elemantary","","","",""
"No worries","1994","66 and older","middle vocational","","","",""
"No worries","1994","66 and older","vocational + Abi","","","",""
"No worries","1994","66 and older","higher vocational","","","",""
"No worries","1994","66 and older","higher education","","","",""
"Big worries","1995","16-34 y.","in school","","","",""
"Big worries","1995","16-34 y.","inadequately","","","",""
"Big worries","1995","16-34 y.","general elemantary","133","0.495571495732742","0.43936787836966","0.551775113095823"
"Big worries","1995","16-34 y.","middle vocational","139","0.419149341550893","0.365750995401153","0.472547687700633"
"Big worries","1995","16-34 y.","vocational + Abi","","","",""
"Big worries","1995","16-34 y.","higher vocational","","","",""
"Big worries","1995","16-34 y.","higher education","","","",""
"Big worries","1995","35-65 y.","in school","","","",""
"Big worries","1995","35-65 y.","inadequately","133","0.436016166200793","0.382020337661933","0.490011994739653"
"Big worries","1995","35-65 y.","general elemantary","140","0.492057907728765","0.438200021605436","0.545915793852094"
"Big worries","1995","35-65 y.","middle vocational","79","0.357693439586193","0.299318710862903","0.416068168309483"
"Big worries","1995","35-65 y.","vocational + Abi","","","",""
"Big worries","1995","35-65 y.","higher vocational","","","",""
"Big worries","1995","35-65 y.","higher education","","","",""
"Big worries","1995","66 and older","in school","","","",""
"Big worries","1995","66 and older","inadequately","","","",""
"Big worries","1995","66 and older","general elemantary","","","",""
"Big worries","1995","66 and older","middle vocational","","","",""
"Big worries","1995","66 and older","vocational + Abi","","","",""
"Big worries","1995","66 and older","higher vocational","","","",""
"Big worries","1995","66 and older","higher education","","","",""
"Some worries","1995","16-34 y.","in school","","","",""
"Some worries","1995","16-34 y.","inadequately","37","0.479607817511727","0.364211924755142","0.595003710268313"
"Some worries","1995","16-34 y.","general elemantary","134","0.39092171642348","0.336069680053986","0.445773752792975"
"Some worries","1995","16-34 y.","middle vocational","154","0.478370612073902","0.424310811348333","0.53243041279947"
"Some worries","1995","16-34 y.","vocational + Abi","","","",""
"Some worries","1995","16-34 y.","higher vocational","","","",""
"Some worries","1995","16-34 y.","higher education","","","",""
"Some worries","1995","35-65 y.","in school","","","",""
"Some worries","1995","35-65 y.","inadequately","144","0.422981522528212","0.369187856270939","0.476775188785486"
"Some worries","1995","35-65 y.","general elemantary","145","0.389765097944504","0.337225821287613","0.442304374601394"
"Some worries","1995","35-65 y.","middle vocational","132","0.45520652404406","0.394558256856153","0.515854791231967"
"Some worries","1995","35-65 y.","vocational + Abi","","","",""
"Some worries","1995","35-65 y.","higher vocational","","","",""
"Some worries","1995","35-65 y.","higher education","","","",""
"Some worries","1995","66 and older","in school","","","",""
"Some worries","1995","66 and older","inadequately","","","",""
"Some worries","1995","66 and older","general elemantary","","","",""
"Some worries","1995","66 and older","middle vocational","","","",""
"Some worries","1995","66 and older","vocational + Abi","","","",""
"Some worries","1995","66 and older","higher vocational","","","",""
"Some worries","1995","66 and older","higher education","","","",""
"No worries","1995","16-34 y.","in school","","","",""
"No worries","1995","16-34 y.","inadequately","","","",""
"No worries","1995","16-34 y.","general elemantary","37","0.113506787843778","0.0778485462323125","0.149165029455244"
"No worries","1995","16-34 y.","middle vocational","35","0.102480046375205","0.0696589652886903","0.13530112746172"
"No worries","1995","16-34 y.","vocational + Abi","","","",""
"No worries","1995","16-34 y.","higher vocational","","","",""
"No worries","1995","16-34 y.","higher education","","","",""
"No worries","1995","35-65 y.","in school","","","",""
"No worries","1995","35-65 y.","inadequately","47","0.141002311270994","0.103107068004743","0.178897554537246"
"No worries","1995","35-65 y.","general elemantary","46","0.118176994326731","0.0834000614907953","0.152953927162667"
"No worries","1995","35-65 y.","middle vocational","48","0.187100036369747","0.139604401524239","0.234595671215255"
"No worries","1995","35-65 y.","vocational + Abi","","","",""
"No worries","1995","35-65 y.","higher vocational","","","",""
"No worries","1995","35-65 y.","higher education","","","",""
"No worries","1995","66 and older","in school","","","",""
"No worries","1995","66 and older","inadequately","","","",""
"No worries","1995","66 and older","general elemantary","","","",""
"No worries","1995","66 and older","middle vocational","","","",""
"No worries","1995","66 and older","vocational + Abi","","","",""
"No worries","1995","66 and older","higher vocational","","","",""
"No worries","1995","66 and older","higher education","","","",""
"Big worries","1996","16-34 y.","in school","84","0.296548376465212","0.243614954815799","0.349481798114624"
"Big worries","1996","16-34 y.","inadequately","44","0.417494813169935","0.326164589709181","0.508825036630688"
"Big worries","1996","16-34 y.","general elemantary","306","0.342976285538461","0.311305031337269","0.374647539739654"
"Big worries","1996","16-34 y.","middle vocational","696","0.290269098635054","0.271976315828251","0.308561881441856"
"Big worries","1996","16-34 y.","vocational + Abi","74","0.267732135131274","0.214917844916044","0.320546425346505"
"Big worries","1996","16-34 y.","higher vocational","85","0.381820489621113","0.318339490977452","0.445301488264774"
"Big worries","1996","16-34 y.","higher education","86","0.211586927862384","0.172710487989949","0.25046336773482"
"Big worries","1996","35-65 y.","in school","","","",""
"Big worries","1996","35-65 y.","inadequately","128","0.432280164663156","0.379072320549757","0.485488008776555"
"Big worries","1996","35-65 y.","general elemantary","364","0.359300626935822","0.330168622423568","0.388432631448077"
"Big worries","1996","35-65 y.","middle vocational","1014","0.299972720328649","0.284621496481096","0.315323944176203"
"Big worries","1996","35-65 y.","vocational + Abi","47","0.25763996467191","0.193211858574919","0.3220680707689"
"Big worries","1996","35-65 y.","higher vocational","113","0.263111882072849","0.222697431675317","0.303526332470381"
"Big worries","1996","35-65 y.","higher education","250","0.194733466124355","0.172033199522317","0.217433732726393"
"Big worries","1996","66 and older","in school","","","",""
"Big worries","1996","66 and older","inadequately","","","",""
"Big worries","1996","66 and older","general elemantary","136","0.309628674201715","0.267874529064413","0.351382819339017"
"Big worries","1996","66 and older","middle vocational","248","0.324562704117674","0.291384016863469","0.357741391371879"
"Big worries","1996","66 and older","vocational + Abi","","","",""
"Big worries","1996","66 and older","higher vocational","","","",""
"Big worries","1996","66 and older","higher education","45","0.307154740556873","0.234530939101777","0.379778542011968"
"Some worries","1996","16-34 y.","in school","153","0.540067568527303","0.482306377361931","0.597828759692675"
"Some worries","1996","16-34 y.","inadequately","51","0.450316746391544","0.358175436557098","0.54245805622599"
"Some worries","1996","16-34 y.","general elemantary","440","0.510420051446839","0.477068321329241","0.543771781564437"
"Some worries","1996","16-34 y.","middle vocational","1268","0.538527363494532","0.518436001282416","0.558618725706649"
"Some worries","1996","16-34 y.","vocational + Abi","167","0.670187950730586","0.614109271615242","0.726266629845931"
"Some worries","1996","16-34 y.","higher vocational","106","0.505316469786901","0.439988030279291","0.57064490929451"
"Some worries","1996","16-34 y.","higher education","270","0.62572243815961","0.579659363528194","0.671785512791027"
"Some worries","1996","35-65 y.","in school","","","",""
"Some worries","1996","35-65 y.","inadequately","162","0.420101901624578","0.367089297282371","0.473114505966784"
"Some worries","1996","35-65 y.","general elemantary","507","0.46977256820251","0.439469321995972","0.500075814409048"
"Some worries","1996","35-65 y.","middle vocational","1832","0.537128438032374","0.520424688688446","0.553832187376301"
"Some worries","1996","35-65 y.","vocational + Abi","106","0.601186955083581","0.52905114558743","0.673322764579731"
"Some worries","1996","35-65 y.","higher vocational","275","0.560716448445224","0.515164203119054","0.606268693771393"
"Some worries","1996","35-65 y.","higher education","697","0.615638151413218","0.587752953263945","0.643523349562491"
"Some worries","1996","66 and older","in school","","","",""
"Some worries","1996","66 and older","inadequately","","","",""
"Some worries","1996","66 and older","general elemantary","216","0.434036856634759","0.389276347559736","0.478797365709782"
"Some worries","1996","66 and older","middle vocational","368","0.481209846455787","0.445803551055179","0.516616141856395"
"Some worries","1996","66 and older","vocational + Abi","","","",""
"Some worries","1996","66 and older","higher vocational","43","0.562037766657019","0.451934077637539","0.672141455676499"
"Some worries","1996","66 and older","higher education","76","0.475096573289458","0.396480219959101","0.553712926619815"
"No worries","1996","16-34 y.","in school","49","0.163384055007485","0.12053581593562","0.20623229407935"
"No worries","1996","16-34 y.","inadequately","","","",""
"No worries","1996","16-34 y.","general elemantary","117","0.146603663014699","0.123004831957303","0.170202494072096"
"No worries","1996","16-34 y.","middle vocational","401","0.171203537870414","0.156022102668128","0.1863849730727"
"No worries","1996","16-34 y.","vocational + Abi","","","",""
"No worries","1996","16-34 y.","higher vocational","34","0.112863040591986","0.0715175602757453","0.154208520908228"
"No worries","1996","16-34 y.","higher education","68","0.162690633978005","0.127559722880537","0.197821545075474"
"No worries","1996","35-65 y.","in school","","","",""
"No worries","1996","35-65 y.","inadequately","43","0.147617933712266","0.109519011750689","0.185716855673843"
"No worries","1996","35-65 y.","general elemantary","171","0.170926804861668","0.148069987617539","0.193783622105796"
"No worries","1996","35-65 y.","middle vocational","577","0.162898841638977","0.150528189039362","0.175269494238593"
"No worries","1996","35-65 y.","vocational + Abi","","","",""
"No worries","1996","35-65 y.","higher vocational","68","0.176171669481927","0.141205177323264","0.21113816164059"
"No worries","1996","35-65 y.","higher education","222","0.189628382462427","0.167156750334028","0.212100014590826"
"No worries","1996","66 and older","in school","","","",""
"No worries","1996","66 and older","inadequately","","","",""
"No worries","1996","66 and older","general elemantary","119","0.256334469163526","0.216904179426827","0.295764758900226"
"No worries","1996","66 and older","middle vocational","149","0.194227449426539","0.16619384690696","0.222261051946117"
"No worries","1996","66 and older","vocational + Abi","","","",""
"No worries","1996","66 and older","higher vocational","","","",""
"No worries","1996","66 and older","higher education","34","0.217748686153669","0.152775649609976","0.282721722697362"
"Big worries","1997","16-34 y.","in school","78","0.2325398319308","0.185813696186298","0.279265967675301"
"Big worries","1997","16-34 y.","inadequately","32","0.334411113768654","0.238526262549224","0.430295964988083"
"Big worries","1997","16-34 y.","general elemantary","307","0.343707589961559","0.312129820123865","0.375285359799254"
"Big worries","1997","16-34 y.","middle vocational","716","0.310864046503319","0.291705260388551","0.330022832618087"
"Big worries","1997","16-34 y.","vocational + Abi","74","0.286227451481635","0.231286398407226","0.341168504556043"
"Big worries","1997","16-34 y.","higher vocational","74","0.428431458045643","0.362285441370987","0.4945774747203"
"Big worries","1997","16-34 y.","higher education","74","0.187022426845822","0.149140068045561","0.224904785646082"
"Big worries","1997","35-65 y.","in school","","","",""
"Big worries","1997","35-65 y.","inadequately","118","0.33574500877697","0.284323148771473","0.387166868782468"
"Big worries","1997","35-65 y.","general elemantary","356","0.364935164167149","0.334855884526369","0.39501444380793"
"Big worries","1997","35-65 y.","middle vocational","1091","0.327324048891121","0.311590832725726","0.343057265056515"
"Big worries","1997","35-65 y.","vocational + Abi","42","0.25651591524807","0.190479050474472","0.322552780021667"
"Big worries","1997","35-65 y.","higher vocational","122","0.272667770828089","0.232103757621693","0.313231784034485"
"Big worries","1997","35-65 y.","higher education","235","0.194601232011481","0.172117392147621","0.21708507187534"
"Big worries","1997","66 and older","in school","","","",""
"Big worries","1997","66 and older","inadequately","","","",""
"Big worries","1997","66 and older","general elemantary","136","0.305332200221019","0.26356219413749","0.347102206304548"
"Big worries","1997","66 and older","middle vocational","254","0.32971056114676","0.296908041294914","0.362513080998605"
"Big worries","1997","66 and older","vocational + Abi","","","",""
"Big worries","1997","66 and older","higher vocational","","","",""
"Big worries","1997","66 and older","higher education","44","0.276083510788588","0.207869970834585","0.34429705074259"
"Some worries","1997","16-34 y.","in school","174","0.547557391535449","0.492504537467846","0.602610245603052"
"Some worries","1997","16-34 y.","inadequately","43","0.454944508575324","0.353738524960379","0.556150492190269"
"Some worries","1997","16-34 y.","general elemantary","410","0.470363690552826","0.437178526207384","0.503548854898267"
"Some worries","1997","16-34 y.","middle vocational","1117","0.504843561888238","0.48414787176348","0.525539252012996"
"Some worries","1997","16-34 y.","vocational + Abi","152","0.58590223041462","0.526029999841012","0.645774460988228"
"Some worries","1997","16-34 y.","higher vocational","99","0.383883301097549","0.318876325487867","0.44889027670723"
"Some worries","1997","16-34 y.","higher education","259","0.620161336273244","0.573009043560893","0.667313628985595"
"Some worries","1997","35-65 y.","in school","","","",""
"Some worries","1997","35-65 y.","inadequately","151","0.48951714845506","0.435085671354595","0.543948625555525"
"Some worries","1997","35-65 y.","general elemantary","467","0.474613031056422","0.443412641298518","0.505813420814326"
"Some worries","1997","35-65 y.","middle vocational","1721","0.495164581014158","0.478400671951902","0.511928490076415"
"Some worries","1997","35-65 y.","vocational + Abi","98","0.588028841300395","0.513602585638085","0.662455096962705"
"Some worries","1997","35-65 y.","higher vocational","252","0.529142977623549","0.483676779520092","0.574609175727006"
"Some worries","1997","35-65 y.","higher education","737","0.617626004004522","0.590026633823937","0.645225374185108"
"Some worries","1997","66 and older","in school","","","",""
"Some worries","1997","66 and older","inadequately","","","",""
"Some worries","1997","66 and older","general elemantary","222","0.45469660281049","0.409534972937916","0.499858232683064"
"Some worries","1997","66 and older","middle vocational","379","0.469483369446485","0.434660127749897","0.504306611143073"
"Some worries","1997","66 and older","vocational + Abi","","","",""
"Some worries","1997","66 and older","higher vocational","40","0.499340182107611","0.389774959936217","0.608905404279005"
"Some worries","1997","66 and older","higher education","98","0.55847660084195","0.482708662176388","0.634244539507512"
"No worries","1997","16-34 y.","in school","62","0.219902776533752","0.174091437140033","0.26571411592747"
"No worries","1997","16-34 y.","inadequately","","","",""
"No worries","1997","16-34 y.","general elemantary","152","0.185928719485615","0.160061922251072","0.211795516720159"
"No worries","1997","16-34 y.","middle vocational","409","0.184292391608443","0.168243270789131","0.200341512427755"
"No worries","1997","16-34 y.","vocational + Abi","34","0.127870318103746","0.0872786570434382","0.168461979164053"
"No worries","1997","16-34 y.","higher vocational","42","0.187685240856808","0.135492981903449","0.239877499810167"
"No worries","1997","16-34 y.","higher education","74","0.192816236880934","0.154488877726195","0.231143596035674"
"No worries","1997","35-65 y.","in school","","","",""
"No worries","1997","35-65 y.","inadequately","55","0.17473784276797","0.13338884035451","0.21608684518143"
"No worries","1997","35-65 y.","general elemantary","161","0.160451804776429","0.137519607920976","0.183384001631882"
"No worries","1997","35-65 y.","middle vocational","605","0.177511370094721","0.164699762119749","0.190322978069694"
"No worries","1997","35-65 y.","vocational + Abi","","","",""
"No worries","1997","35-65 y.","higher vocational","89","0.198189251548362","0.161878638515025","0.234499864581699"
"No worries","1997","35-65 y.","higher education","219","0.187772763983997","0.165593492137589","0.209952035830406"
"No worries","1997","66 and older","in school","","","",""
"No worries","1997","66 and older","inadequately","","","",""
"No worries","1997","66 and older","general elemantary","109","0.239971196968491","0.201237920547821","0.27870447338916"
"No worries","1997","66 and older","middle vocational","156","0.200806069406755","0.172853348033316","0.228758790780195"
"No worries","1997","66 and older","vocational + Abi","","","",""
"No worries","1997","66 and older","higher vocational","","","",""
"No worries","1997","66 and older","higher education","","","",""
"Big worries","1998","16-34 y.","in school","83","0.254793992978874","0.207420088887964","0.302167897069783"
"Big worries","1998","16-34 y.","inadequately","","","",""
"Big worries","1998","16-34 y.","general elemantary","300","0.331112314018859","0.300417254313965","0.361807373723753"
"Big worries","1998","16-34 y.","middle vocational","710","0.311337873573629","0.292331478843323","0.330344268303935"
"Big worries","1998","16-34 y.","vocational + Abi","78","0.312270184503511","0.257498521107058","0.367041847899963"
"Big worries","1998","16-34 y.","higher vocational","67","0.324003984516759","0.264670974078214","0.383336994955303"
"Big worries","1998","16-34 y.","higher education","88","0.182791136964418","0.146470992799361","0.219111281129475"
"Big worries","1998","35-65 y.","in school","","","",""
"Big worries","1998","35-65 y.","inadequately","118","0.433815108590923","0.378195280015842","0.489434937166004"
"Big worries","1998","35-65 y.","general elemantary","404","0.376585387202063","0.347375436886551","0.405795337517576"
"Big worries","1998","35-65 y.","middle vocational","1181","0.324380505188025","0.309499903433535","0.339261106942516"
"Big worries","1998","35-65 y.","vocational + Abi","50","0.26034316073007","0.199065355319284","0.321620966140856"
"Big worries","1998","35-65 y.","higher vocational","139","0.266970776013738","0.228117653622392","0.305823898405084"
"Big worries","1998","35-65 y.","higher education","261","0.193792537401084","0.172501538870984","0.215083535931183"
"Big worries","1998","66 and older","in school","","","",""
"Big worries","1998","66 and older","inadequately","","","",""
"Big worries","1998","66 and older","general elemantary","175","0.320288278773218","0.281435139845506","0.359141417700929"
"Big worries","1998","66 and older","middle vocational","290","0.343072732322311","0.311417685159094","0.374727779485529"
"Big worries","1998","66 and older","vocational + Abi","","","",""
