"plj0047","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1993","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1993","Couple + C. GT 16 ","West Germany","229","0.44367433445872","0.401496800104298","0.485851868813141"
"Big worries","1993","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1993","Couple + C. LE and GT 16","West Germany","210","0.559324864658746","0.510610955763912","0.608038773553579"
"Big worries","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1993","1-pers.-HH","West Germany","55","0.422275246540139","0.334987388724845","0.509563104355433"
"Some worries","1993","1-pers.-HH","East Germany","","","",""
"Some worries","1993","(Married) couple without C. ","West Germany","128","0.383282214356104","0.327895601660815","0.438668827051392"
"Some worries","1993","(Married) couple without C. ","East Germany","","","",""
"Some worries","1993","Single parent ","West Germany","40","0.40023854323045","0.296081807875907","0.504395278584994"
"Some worries","1993","Single parent ","East Germany","","","",""
"Some worries","1993","Couple + C. LE 16 ","West Germany","211","0.385842925771234","0.344043123273544","0.427642728268924"
"Some worries","1993","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1993","Couple + C. GT 16 ","West Germany","226","0.431958287195703","0.389905430244796","0.47401114414661"
"Some worries","1993","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1993","Couple + C. LE and GT 16","West Germany","150","0.337501900575658","0.291104668461472","0.383899132689844"
"Some worries","1993","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1993","1-pers.-HH","West Germany","20","","",""
"No worries","1993","1-pers.-HH","East Germany","","","",""
"No worries","1993","(Married) couple without C. ","West Germany","34","0.120991167646074","0.0838397244683924","0.158142610823756"
"No worries","1993","(Married) couple without C. ","East Germany","","","",""
"No worries","1993","Single parent ","West Germany","10","","",""
"No worries","1993","Single parent ","East Germany","","","",""
"No worries","1993","Couple + C. LE 16 ","West Germany","46","0.0880872586284361","0.0637505177248909","0.112423999531981"
"No worries","1993","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1993","Couple + C. GT 16 ","West Germany","78","0.124367378345578","0.0963518580357537","0.152382898655401"
"No worries","1993","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1993","Couple + C. LE and GT 16","West Germany","39","0.103173234765596","0.0733263198715261","0.133020149659666"
"No worries","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1994","1-pers.-HH","West Germany","46","0.430213532633892","0.338108215880005","0.522318849387779"
"Big worries","1994","1-pers.-HH","East Germany","","","",""
"Big worries","1994","(Married) couple without C. ","West Germany","139","0.440312191461447","0.386424128898464","0.49420025402443"
"Big worries","1994","(Married) couple without C. ","East Germany","","","",""
"Big worries","1994","Single parent ","West Germany","36","0.514494450077067","0.404284198962257","0.624704701191877"
"Big worries","1994","Single parent ","East Germany","","","",""
"Big worries","1994","Couple + C. LE 16 ","West Germany","248","0.527052257395759","0.483550555303017","0.570553959488501"
"Big worries","1994","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1994","Couple + C. GT 16 ","West Germany","219","0.470957013032764","0.427720642946156","0.514193383119371"
"Big worries","1994","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1994","Couple + C. LE and GT 16","West Germany","181","0.515237072838339","0.463754284858263","0.566719860818416"
"Big worries","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1994","1-pers.-HH","West Germany","50","0.390870509802453","0.300097263530685","0.481643756074221"
"Some worries","1994","1-pers.-HH","East Germany","","","",""
"Some worries","1994","(Married) couple without C. ","West Germany","142","0.429179701644446","0.375450723385581","0.482908679903311"
"Some worries","1994","(Married) couple without C. ","East Germany","","","",""
"Some worries","1994","Single parent ","West Germany","34","0.436203290275976","0.326847877944725","0.545558702607227"
"Some worries","1994","Single parent ","East Germany","","","",""
"Some worries","1994","Couple + C. LE 16 ","West Germany","211","0.379392770038152","0.337113666210281","0.421671873866024"
"Some worries","1994","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1994","Couple + C. GT 16 ","West Germany","231","0.444168552685495","0.401129909533054","0.487207195837935"
"Some worries","1994","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1994","Couple + C. LE and GT 16","West Germany","150","0.423162727859701","0.372267839389472","0.47405761632993"
"Some worries","1994","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1994","1-pers.-HH","West Germany","15","","",""
"No worries","1994","1-pers.-HH","East Germany","","","",""
"No worries","1994","(Married) couple without C. ","West Germany","45","0.130508106894107","0.0939409828882865","0.167075230899927"
"No worries","1994","(Married) couple without C. ","East Germany","","","",""
"No worries","1994","Single parent ","West Germany","9","","",""
"No worries","1994","Single parent ","East Germany","","","",""
"No worries","1994","Couple + C. LE 16 ","West Germany","47","0.0935549725660883","0.0681816695541195","0.118928275578057"
"No worries","1994","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1994","Couple + C. GT 16 ","West Germany","62","0.0848744342817416","0.0607341766341603","0.109014691929323"
"No worries","1994","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1994","Couple + C. LE and GT 16","West Germany","31","0.0616001993019594","0.036832890567843","0.0863675080360759"
"No worries","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1995","1-pers.-HH","West Germany","37","0.384806949174972","0.290843999347895","0.47876989900205"
"Big worries","1995","1-pers.-HH","East Germany","","","",""
"Big worries","1995","(Married) couple without C. ","West Germany","127","0.459169966649281","0.403335224455998","0.515004708842563"
"Big worries","1995","(Married) couple without C. ","East Germany","","","",""
"Big worries","1995","Single parent ","West Germany","28","","",""
"Big worries","1995","Single parent ","East Germany","","","",""
"Big worries","1995","Couple + C. LE 16 ","West Germany","201","0.455584242174788","0.412276461813593","0.498892022535982"
"Big worries","1995","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1995","Couple + C. GT 16 ","West Germany","198","0.450594493652075","0.406129831499346","0.495059155804804"
"Big worries","1995","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1995","Couple + C. LE and GT 16","West Germany","140","0.518555987346289","0.462935093263782","0.574176881428796"
"Big worries","1995","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1995","1-pers.-HH","West Germany","48","0.381515831101715","0.287705632713508","0.475326029489922"
"Some worries","1995","1-pers.-HH","East Germany","","","",""
"Some worries","1995","(Married) couple without C. ","West Germany","121","0.366587369082562","0.312596603466093","0.420578134699031"
"Some worries","1995","(Married) couple without C. ","East Germany","","","",""
"Some worries","1995","Single parent ","West Germany","33","0.385823000201116","0.271787544545869","0.499858455856363"
"Some worries","1995","Single parent ","East Germany","","","",""
"Some worries","1995","Couple + C. LE 16 ","West Germany","247","0.420881463417657","0.377949587312068","0.463813339523246"
"Some worries","1995","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1995","Couple + C. GT 16 ","West Germany","205","0.433311895244065","0.389027786677178","0.477596003810953"
"Some worries","1995","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1995","Couple + C. LE and GT 16","West Germany","146","0.392171323790775","0.337821798656335","0.446520848925215"
"Some worries","1995","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1995","1-pers.-HH","West Germany","18","","",""
"No worries","1995","1-pers.-HH","East Germany","","","",""
"No worries","1995","(Married) couple without C. ","West Germany","58","0.174242664268157","0.131742476424559","0.216742852111756"
"No worries","1995","(Married) couple without C. ","East Germany","","","",""
"No worries","1995","Single parent ","West Germany","9","","",""
"No worries","1995","Single parent ","East Germany","","","",""
"No worries","1995","Couple + C. LE 16 ","West Germany","60","0.123534294407555","0.0949203671856993","0.152148221629411"
"No worries","1995","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1995","Couple + C. GT 16 ","West Germany","78","0.116093611103859","0.0874661489348505","0.144721073272868"
"No worries","1995","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1995","Couple + C. LE and GT 16","West Germany","24","","",""
"No worries","1995","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1996","1-pers.-HH","West Germany","323","0.300502260307537","0.27343312873625","0.327571391878823"
"Big worries","1996","1-pers.-HH","East Germany","104","0.274527757780668","0.227639726224612","0.321415789336724"
"Big worries","1996","(Married) couple without C. ","West Germany","792","0.315366395536974","0.29710812170133","0.333624669372618"
"Big worries","1996","(Married) couple without C. ","East Germany","288","0.27575823831847","0.248452970946817","0.303063505690123"
"Big worries","1996","Single parent ","West Germany","137","0.298950595225525","0.257910518276309","0.339990672174741"
"Big worries","1996","Single parent ","East Germany","42","0.278144090914327","0.210184613226364","0.346103568602291"
"Big worries","1996","Couple + C. LE 16 ","West Germany","662","0.288286049735576","0.269249729009234","0.307322370461918"
"Big worries","1996","Couple + C. LE 16 ","East Germany","186","0.234721750158558","0.205659889557992","0.263783610759124"
"Big worries","1996","Couple + C. GT 16 ","West Germany","513","0.299604595427627","0.277647452259061","0.321561738596193"
"Big worries","1996","Couple + C. GT 16 ","East Germany","197","0.310532775581045","0.275470058490396","0.345595492671693"
"Big worries","1996","Couple + C. LE and GT 16","West Germany","275","0.304687097995907","0.273560932358056","0.335813263633758"
"Big worries","1996","Couple + C. LE and GT 16","East Germany","100","0.247803534000631","0.205651847055626","0.289955220945637"
"Some worries","1996","1-pers.-HH","West Germany","573","0.51742891617203","0.487926112523304","0.546931719820756"
"Some worries","1996","1-pers.-HH","East Germany","151","0.429524234175327","0.377516144106408","0.481532324244245"
"Some worries","1996","(Married) couple without C. ","West Germany","1298","0.520518203805088","0.500887904289859","0.540148503320316"
"Some worries","1996","(Married) couple without C. ","East Germany","559","0.545407872685898","0.514984170580461","0.575831574791336"
"Some worries","1996","Single parent ","West Germany","244","0.515943587916537","0.471143048702224","0.560744127130849"
"Some worries","1996","Single parent ","East Germany","100","0.595280532701052","0.520836868248338","0.669724197153765"
"Some worries","1996","Couple + C. LE 16 ","West Germany","1194","0.549772150749578","0.528863500105796","0.570680801393361"
"Some worries","1996","Couple + C. LE 16 ","East Germany","467","0.552840348430329","0.518747111760092","0.586933585100566"
"Some worries","1996","Couple + C. GT 16 ","West Germany","919","0.552103783292993","0.528268022789694","0.575939543796292"
"Some worries","1996","Couple + C. GT 16 ","East Germany","337","0.509858016129145","0.471977088090764","0.547738944167525"
"Some worries","1996","Couple + C. LE and GT 16","West Germany","443","0.55476153936736","0.521152356278449","0.588370722456271"
"Some worries","1996","Couple + C. LE and GT 16","East Germany","218","0.541864326248655","0.493219360359714","0.590509292137597"
"No worries","1996","1-pers.-HH","West Germany","206","0.182068823520434","0.159284640119401","0.204853006921467"
"No worries","1996","1-pers.-HH","East Germany","93","0.295948008044006","0.247989181811743","0.343906834276268"
"No worries","1996","(Married) couple without C. ","West Germany","398","0.164115400657938","0.149561790631662","0.178669010684215"
"No worries","1996","(Married) couple without C. ","East Germany","182","0.178833888995631","0.155419608155662","0.202248169835601"
"No worries","1996","Single parent ","West Germany","97","0.185105816857938","0.150288541290014","0.219923092425863"
"No worries","1996","Single parent ","East Germany","25","","",""
"No worries","1996","Couple + C. LE 16 ","West Germany","319","0.161941799514846","0.146459515473727","0.177424083555964"
"No worries","1996","Couple + C. LE 16 ","East Germany","164","0.212437901411113","0.184390316737132","0.240485486085094"
"No worries","1996","Couple + C. GT 16 ","West Germany","240","0.14829162127938","0.131256951426034","0.165326291132726"
"No worries","1996","Couple + C. GT 16 ","East Germany","135","0.179609208289811","0.150521485683242","0.20869693089638"
"No worries","1996","Couple + C. LE and GT 16","West Germany","122","0.140551362636733","0.11704767850942","0.164055046764046"
"No worries","1996","Couple + C. LE and GT 16","East Germany","85","0.210332139750713","0.170542443924552","0.250121835576875"
"Big worries","1997","1-pers.-HH","West Germany","323","0.30754834188832","0.280076683672279","0.335020000104361"
"Big worries","1997","1-pers.-HH","East Germany","92","0.243690387104286","0.198649764348535","0.288731009860037"
"Big worries","1997","(Married) couple without C. ","West Germany","838","0.334831791422764","0.316402310953194","0.353261271892335"
"Big worries","1997","(Married) couple without C. ","East Germany","343","0.320331926474533","0.292175961971646","0.348487890977419"
"Big worries","1997","Single parent ","West Germany","138","0.321767899118654","0.2787014166268","0.364834381610509"
"Big worries","1997","Single parent ","East Germany","57","0.323434303453974","0.254713834158523","0.392154772749424"
"Big worries","1997","Couple + C. LE 16 ","West Germany","680","0.313604784185641","0.293873775014893","0.333335793356388"
"Big worries","1997","Couple + C. LE 16 ","East Germany","176","0.253714079300625","0.221661988055334","0.285766170545915"
"Big worries","1997","Couple + C. GT 16 ","West Germany","484","0.298698680723562","0.276390607505694","0.32100675394143"
"Big worries","1997","Couple + C. GT 16 ","East Germany","193","0.26927414810405","0.237314146121701","0.301234150086399"
"Big worries","1997","Couple + C. LE and GT 16","West Germany","263","0.297310207363608","0.266063884594239","0.328556530132978"
"Big worries","1997","Couple + C. LE and GT 16","East Germany","88","0.221220085222334","0.179813054605979","0.262627115838689"
"Some worries","1997","1-pers.-HH","West Germany","563","0.502709952631784","0.472945556535074","0.532474348728495"
"Some worries","1997","1-pers.-HH","East Germany","188","0.546418551712899","0.494187864841554","0.598649238584244"
"Some worries","1997","(Married) couple without C. ","West Germany","1258","0.481120187999914","0.461608529576599","0.500631846423228"
"Some worries","1997","(Married) couple without C. ","East Germany","517","0.506721533167432","0.476553109389485","0.536889956945378"
"Some worries","1997","Single parent ","West Germany","238","0.502102722502294","0.456008654573762","0.548196790430826"
"Some worries","1997","Single parent ","East Germany","85","0.466721904683146","0.393432017273583","0.54001179209271"
"Some worries","1997","Couple + C. LE 16 ","West Germany","1105","0.524391608713067","0.503153127543051","0.545630089883083"
"Some worries","1997","Couple + C. LE 16 ","East Germany","367","0.515752279139273","0.478940582638389","0.552563975640158"
"Some worries","1997","Couple + C. GT 16 ","West Germany","837","0.509949908004873","0.485584309845952","0.534315506163795"
"Some worries","1997","Couple + C. GT 16 ","East Germany","403","0.557680041191445","0.521895698000438","0.593464384382453"
"Some worries","1997","Couple + C. LE and GT 16","West Germany","427","0.539757075096424","0.505684503355069","0.57382964683778"
"Some worries","1997","Couple + C. LE and GT 16","East Germany","211","0.555722331979705","0.506153280885911","0.6052913830735"
"No worries","1997","1-pers.-HH","West Germany","198","0.189741705479896","0.166400322061299","0.213083088898492"
"No worries","1997","1-pers.-HH","East Germany","69","0.209891061182815","0.167166674527665","0.252615447837965"
"No worries","1997","(Married) couple without C. ","West Germany","423","0.184048020577322","0.168914781857214","0.199181259297429"
"No worries","1997","(Married) couple without C. ","East Germany","195","0.172946540358035","0.150125019033003","0.195768061683067"
"No worries","1997","Single parent ","West Germany","76","0.176129378379051","0.141011822422902","0.211246934335201"
"No worries","1997","Single parent ","East Germany","36","0.20984379186288","0.150024312223757","0.269663271502003"
"No worries","1997","Couple + C. LE 16 ","West Germany","339","0.162003607101292","0.146334139106954","0.177673075095631"
"No worries","1997","Couple + C. LE 16 ","East Germany","165","0.230533641560102","0.199509952717839","0.261557330402366"
"No worries","1997","Couple + C. GT 16 ","West Germany","296","0.191351411271565","0.172178466010794","0.210524356532336"
"No worries","1997","Couple + C. GT 16 ","East Germany","144","0.173045810704504","0.145790351599673","0.200301269809335"
"No worries","1997","Couple + C. LE and GT 16","West Germany","132","0.162932717539968","0.137686488579939","0.188178946499996"
"No worries","1997","Couple + C. LE and GT 16","East Germany","87","0.223057582797961","0.181528020804953","0.264587144790968"
"Big worries","1998","1-pers.-HH","West Germany","357","0.276042427924049","0.251778909811433","0.300305946036665"
"Big worries","1998","1-pers.-HH","East Germany","109","0.28645573697542","0.242260620167956","0.330650853782884"
"Big worries","1998","(Married) couple without C. ","West Germany","987","0.335764436001278","0.318742818071983","0.352786053930572"
"Big worries","1998","(Married) couple without C. ","East Germany","365","0.31920101883346","0.292187779785513","0.346214257881407"
"Big worries","1998","Single parent ","West Germany","172","0.340543658081872","0.299851694008692","0.381235622155053"
"Big worries","1998","Single parent ","East Germany","54","0.320862678979173","0.252668039201617","0.389057318756729"
"Big worries","1998","Couple + C. LE 16 ","West Germany","710","0.310743879588519","0.29197651551106","0.329511243665978"
"Big worries","1998","Couple + C. LE 16 ","East Germany","197","0.272281727487529","0.240403213341565","0.304160241633493"
"Big worries","1998","Couple + C. GT 16 ","West Germany","556","0.319081480861694","0.297273879332891","0.340889082390497"
"Big worries","1998","Couple + C. GT 16 ","East Germany","195","0.258057774300562","0.227310840669246","0.288804707931879"
"Big worries","1998","Couple + C. LE and GT 16","West Germany","265","0.305131585605319","0.274321045214917","0.335942125995722"
"Big worries","1998","Couple + C. LE and GT 16","East Germany","90","0.225086736527888","0.183205653001721","0.266967820054056"
"Some worries","1998","1-pers.-HH","West Germany","702","0.531152926104189","0.504067561293838","0.55823829091454"
"Some worries","1998","1-pers.-HH","East Germany","196","0.466378971949262","0.41761253647977","0.515145407418753"
"Some worries","1998","(Married) couple without C. ","West Germany","1462","0.490902040821866","0.472883462345198","0.508920619298533"
"Some worries","1998","(Married) couple without C. ","East Germany","563","0.49503116792587","0.46605882365142","0.52400351220032"
"Some worries","1998","Single parent ","West Germany","248","0.490732839361858","0.447806423733833","0.533659254989883"
"Some worries","1998","Single parent ","East Germany","92","0.496510994555606","0.423469227870581","0.569552761240632"
"Some worries","1998","Couple + C. LE 16 ","West Germany","1250","0.527661573552718","0.507416654475564","0.547906492629872"
"Some worries","1998","Couple + C. LE 16 ","East Germany","370","0.48744632176522","0.451649847102776","0.523242796427664"
"Some worries","1998","Couple + C. GT 16 ","West Germany","876","0.49126189751684","0.467872814023864","0.514650981009817"
"Some worries","1998","Couple + C. GT 16 ","East Germany","393","0.517624659966819","0.48251243741827","0.552736882515368"
"Some worries","1998","Couple + C. LE and GT 16","West Germany","444","0.52466266863763","0.491247358917839","0.558077978357421"
"Some worries","1998","Couple + C. LE and GT 16","East Germany","206","0.53712367444544","0.487121828076126","0.587125520814754"
"No worries","1998","1-pers.-HH","West Germany","245","0.192804645971762","0.171392639326138","0.214216652617385"
"No worries","1998","1-pers.-HH","East Germany","97","0.247165291075318","0.204997716357465","0.289332865793172"
"No worries","1998","(Married) couple without C. ","West Germany","508","0.173333523176857","0.15968992644857","0.186977119905143"
"No worries","1998","(Married) couple without C. ","East Germany","216","0.18576781324067","0.16323089930119","0.208304727180151"
"No worries","1998","Single parent ","West Germany","101","0.168723502556269","0.13656544771235","0.200881557400189"
"No worries","1998","Single parent ","East Germany","34","0.18262632646522","0.126184136910974","0.239068516019467"
"No worries","1998","Couple + C. LE 16 ","West Germany","376","0.161594546858763","0.146668250179828","0.176520843537698"
"No worries","1998","Couple + C. LE 16 ","East Germany","182","0.240271950747251","0.209674319959858","0.270869581534643"
"No worries","1998","Couple + C. GT 16 ","West Germany","323","0.189656621621466","0.171315407561653","0.207997835681278"
"No worries","1998","Couple + C. GT 16 ","East Germany","190","0.224317565732619","0.195006479537952","0.253628651927285"
"No worries","1998","Couple + C. LE and GT 16","West Germany","149","0.17020574575705","0.145059290888459","0.195352200625642"
"No worries","1998","Couple + C. LE and GT 16","East Germany","86","0.237789589026672","0.195097218899375","0.280481959153968"
"Big worries","1999","1-pers.-HH","West Germany","346","0.280858203407243","0.256043239918586","0.3056731668959"
"Big worries","1999","1-pers.-HH","East Germany","135","0.331752327540727","0.286935523881354","0.376569131200099"
"Big worries","1999","(Married) couple without C. ","West Germany","848","0.285221196267033","0.268935996185117","0.301506396348949"
"Big worries","1999","(Married) couple without C. ","East Germany","379","0.320363288173904","0.293717091314072","0.347009485033737"
"Big worries","1999","Single parent ","West Germany","133","0.28170956361763","0.242241242255032","0.321177884980229"
"Big worries","1999","Single parent ","East Germany","62","0.278412894525305","0.218077908670242","0.338747880380368"
"Big worries","1999","Couple + C. LE 16 ","West Germany","767","0.347406985717064","0.327968917140441","0.366845054293687"
"Big worries","1999","Couple + C. LE 16 ","East Germany","167","0.229820256970063","0.199068223074281","0.260572290865846"
"Big worries","1999","Couple + C. GT 16 ","West Germany","533","0.3004603679056","0.278919002566997","0.322001733244203"
"Big worries","1999","Couple + C. GT 16 ","East Germany","222","0.293673074918078","0.26133564120163","0.326010508634527"
"Big worries","1999","Couple + C. LE and GT 16","West Germany","257","0.349297343635441","0.316031501617504","0.382563185653377"
"Big worries","1999","Couple + C. LE and GT 16","East Germany","103","0.276714441239222","0.231191328982408","0.322237553496036"
"Some worries","1999","1-pers.-HH","West Germany","670","0.529313584264737","0.501753206210006","0.556873962319468"
"Some worries","1999","1-pers.-HH","East Germany","219","0.489860734838569","0.442278388511596","0.537443081165543"
"Some worries","1999","(Married) couple without C. ","West Germany","1622","0.548439758028523","0.530490823171422","0.566388692885623"
"Some worries","1999","(Married) couple without C. ","East Germany","654","0.547546510372849","0.519123313409613","0.575969707336085"
"Some worries","1999","Single parent ","West Germany","292","0.560546290359088","0.516999101277656","0.604093479440521"
"Some worries","1999","Single parent ","East Germany","119","0.601663820897424","0.535764341171626","0.667563300623221"
"Some worries","1999","Couple + C. LE 16 ","West Germany","1267","0.541412146470341","0.521070415917061","0.561753877023622"
"Some worries","1999","Couple + C. LE 16 ","East Germany","441","0.60186428103078","0.566083608280194","0.637644953781365"
"Some worries","1999","Couple + C. GT 16 ","West Germany","935","0.536187611925689","0.512755953551111","0.559619270300267"
"Some worries","1999","Couple + C. GT 16 ","East Germany","443","0.581528012934559","0.546502127647466","0.616553898221651"
"Some worries","1999","Couple + C. LE and GT 16","West Germany","409","0.496433201636761","0.461545806570277","0.531320596703245"
"Some worries","1999","Couple + C. LE and GT 16","East Germany","222","0.597542571185942","0.547641997781419","0.647443144590464"
"No worries","1999","1-pers.-HH","West Germany","244","0.18982821232802","0.168174530290717","0.211481894365322"
"No worries","1999","1-pers.-HH","East Germany","70","0.178386937620704","0.141946770894392","0.214827104347015"
"No worries","1999","(Married) couple without C. ","West Germany","483","0.166339045704445","0.152908050287317","0.179770041121572"
"No worries","1999","(Married) couple without C. ","East Germany","145","0.132090201453247","0.112755029318399","0.151425373588094"
"No worries","1999","Single parent ","West Germany","74","0.157744146023282","0.125762820275934","0.189725471770629"
"No worries","1999","Single parent ","East Germany","31","0.119923284577271","0.0761920051586505","0.163654563995891"
"No worries","1999","Couple + C. LE 16 ","West Germany","271","0.111180867812595","0.0983476858223706","0.124014049802819"
"No worries","1999","Couple + C. LE 16 ","East Germany","111","0.168315461999157","0.140967500090135","0.195663423908179"
"No worries","1999","Couple + C. GT 16 ","West Germany","272","0.16335202016871","0.145981728728957","0.180722311608464"
"No worries","1999","Couple + C. GT 16 ","East Germany","97","0.124798912147363","0.101333405822685","0.148264418472041"
"No worries","1999","Couple + C. LE and GT 16","West Germany","123","0.154269454727798","0.129065681126439","0.179473228329157"
"No worries","1999","Couple + C. LE and GT 16","East Germany","46","0.125742987574836","0.0920047349506054","0.159481240199067"
"Big worries","2000","1-pers.-HH","West Germany","767","0.299378974834874","0.281627478852679","0.31713047081707"
"Big worries","2000","1-pers.-HH","East Germany","251","0.327105292026643","0.293837900206889","0.360372683846397"
"Big worries","2000","(Married) couple without C. ","West Germany","1685","0.294057898344441","0.282179770899206","0.305936025789675"
"Big worries","2000","(Married) couple without C. ","East Germany","601","0.317642254111851","0.296501675914047","0.338782832309655"
"Big worries","2000","Single parent ","West Germany","247","0.306429306947923","0.275830790895034","0.337027823000812"
"Big worries","2000","Single parent ","East Germany","103","0.323291443072977","0.271639013635083","0.374943872510871"
"Big worries","2000","Couple + C. LE 16 ","West Germany","1435","0.368412906062306","0.35379839126938","0.383027420855232"
"Big worries","2000","Couple + C. LE 16 ","East Germany","311","0.30006433918645","0.272144419211999","0.327984259160901"
"Big worries","2000","Couple + C. GT 16 ","West Germany","865","0.322954344164061","0.305615727960948","0.340292960367175"
"Big worries","2000","Couple + C. GT 16 ","East Germany","357","0.317460567147097","0.290296030051942","0.344625104242252"
"Big worries","2000","Couple + C. LE and GT 16","West Germany","477","0.341123017971716","0.316395050364404","0.365850985579027"
"Big worries","2000","Couple + C. LE and GT 16","East Germany","160","0.318496728345577","0.278259233245595","0.358734223445559"
"Some worries","2000","1-pers.-HH","West Germany","1233","0.483166197471814","0.463797230718917","0.502535164224712"
"Some worries","2000","1-pers.-HH","East Germany","373","0.484733507986809","0.449295534141055","0.520171481832563"
"Some worries","2000","(Married) couple without C. ","West Germany","2897","0.509018004886174","0.49598494563117","0.522051064141178"
