"plj0047","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1995","Part Time","no degree/no degree yet","35","0.483913857695166","0.375083336262365","0.592744379127967"
"Big worries","1995","Not Working","lower secondary degree","38","0.476096546361994","0.371151580419426","0.581041512304562"
"Big worries","1995","Not Working","secondary school degree","11","","",""
"Big worries","1995","Not Working","college entrance qualification","17","","",""
"Big worries","1995","Not Working","Other degree","101","0.514551201970967","0.449101134977116","0.580001268964819"
"Big worries","1995","Not Working","no degree/no degree yet","124","0.507628974350176","0.447092532500087","0.568165416200266"
"Some worries","1995","Full Time","lower secondary degree","106","0.455871738085937","0.389605822895816","0.522137653276058"
"Some worries","1995","Full Time","secondary school degree","29","","",""
"Some worries","1995","Full Time","college entrance qualification","13","","",""
"Some worries","1995","Full Time","Other degree","166","0.398213105623078","0.348265572310828","0.448160638935328"
"Some worries","1995","Full Time","no degree/no degree yet","87","0.518148267241658","0.441440732324975","0.594855802158341"
"Some worries","1995","Part Time","lower secondary degree","38","0.43724818854862","0.329222251582105","0.545274125515135"
"Some worries","1995","Part Time","secondary school degree","17","","",""
"Some worries","1995","Part Time","college entrance qualification","13","","",""
"Some worries","1995","Part Time","Other degree","55","0.472618492889448","0.384389090161277","0.560847895617618"
"Some worries","1995","Part Time","no degree/no degree yet","34","0.376194564400908","0.270698461442741","0.481690667359076"
"Some worries","1995","Not Working","lower secondary degree","41","0.465624883606161","0.360808379979336","0.570441387232985"
"Some worries","1995","Not Working","secondary school degree","14","","",""
"Some worries","1995","Not Working","college entrance qualification","9","","",""
"Some worries","1995","Not Working","Other degree","94","0.362949090953722","0.299979045289967","0.425919136617476"
"Some worries","1995","Not Working","no degree/no degree yet","111","0.406879590073388","0.347395361684498","0.466363818462278"
"No worries","1995","Full Time","lower secondary degree","24","","",""
"No worries","1995","Full Time","secondary school degree","5","","",""
"No worries","1995","Full Time","college entrance qualification","5","","",""
"No worries","1995","Full Time","Other degree","65","0.197506354527173","0.156885762800427","0.238126946253918"
"No worries","1995","Full Time","no degree/no degree yet","24","","",""
"No worries","1995","Part Time","lower secondary degree","8","","",""
"No worries","1995","Part Time","secondary school degree","5","","",""
"No worries","1995","Part Time","college entrance qualification","3","","",""
"No worries","1995","Part Time","Other degree","25","","",""
"No worries","1995","Part Time","no degree/no degree yet","12","","",""
"No worries","1995","Not Working","lower secondary degree","8","","",""
"No worries","1995","Not Working","secondary school degree","3","","",""
"No worries","1995","Not Working","college entrance qualification","4","","",""
"No worries","1995","Not Working","Other degree","29","","",""
"No worries","1995","Not Working","no degree/no degree yet","27","","",""
"Big worries","1996","Full Time","lower secondary degree","608","0.311765588122332","0.290981011317164","0.3325501649275"
"Big worries","1996","Full Time","secondary school degree","497","0.232622552927906","0.214045381791535","0.251199724064276"
"Big worries","1996","Full Time","college entrance qualification","212","0.194690946873136","0.170295318773885","0.219086574972386"
"Big worries","1996","Full Time","Other degree","164","0.351762364642341","0.308453035399026","0.395071693885655"
"Big worries","1996","Full Time","no degree/no degree yet","54","0.439420016574487","0.36051856224309","0.518321470905884"
"Big worries","1996","Part Time","lower secondary degree","301","0.311662442685419","0.282255856579724","0.341069028791114"
"Big worries","1996","Part Time","secondary school degree","213","0.280068543051324","0.248776235466915","0.311360850635733"
"Big worries","1996","Part Time","college entrance qualification","119","0.280855862561261","0.238911025146229","0.322800699976292"
"Big worries","1996","Part Time","Other degree","77","0.322020661782084","0.26455858327439","0.379482740289777"
"Big worries","1996","Part Time","no degree/no degree yet","46","0.3549503361182","0.273933353501784","0.435967318734616"
"Big worries","1996","Not Working","lower secondary degree","763","0.333748765843045","0.314719897205858","0.352777634480232"
"Big worries","1996","Not Working","secondary school degree","216","0.294550316126176","0.262311413598832","0.32678921865352"
"Big worries","1996","Not Working","college entrance qualification","112","0.270695865867464","0.228989725969941","0.312402005764988"
"Big worries","1996","Not Working","Other degree","158","0.454614105169128","0.403808888018908","0.505419322319348"
"Big worries","1996","Not Working","no degree/no degree yet","186","0.347405881871724","0.306715161350515","0.388096602392933"
"Some worries","1996","Full Time","lower secondary degree","976","0.52335780774785","0.500947155255918","0.545768460239782"
"Some worries","1996","Full Time","secondary school degree","1105","0.565917688189167","0.544124948248208","0.587710428130126"
"Some worries","1996","Full Time","college entrance qualification","615","0.615581104503028","0.585609993765252","0.645552215240804"
"Some worries","1996","Full Time","Other degree","248","0.525615594354533","0.480326986216488","0.570904202492577"
"Some worries","1996","Full Time","no degree/no degree yet","75","0.411522979232398","0.333290319233568","0.489755639231227"
"Some worries","1996","Part Time","lower secondary degree","507","0.532825888588168","0.501149644288824","0.564502132887511"
"Some worries","1996","Part Time","secondary school degree","469","0.580961261887293","0.546576935285461","0.615345588489125"
"Some worries","1996","Part Time","college entrance qualification","263","0.589486140359257","0.543573791917324","0.63539848880119"
"Some worries","1996","Part Time","Other degree","140","0.518325738732788","0.456877514009886","0.57977396345569"
"Some worries","1996","Part Time","no degree/no degree yet","68","0.475879509188309","0.391320523690028","0.560438494686589"
"Some worries","1996","Not Working","lower secondary degree","1141","0.470046166272492","0.449905520228743","0.490186812316242"
"Some worries","1996","Not Working","secondary school degree","417","0.532593976150188","0.497307136930041","0.567880815370335"
"Some worries","1996","Not Working","college entrance qualification","249","0.584065874218659","0.537801356483694","0.630330391953625"
"Some worries","1996","Not Working","Other degree","170","0.452884325996134","0.402095504975991","0.503673147016278"
"Some worries","1996","Not Working","no degree/no degree yet","260","0.496062732036035","0.453334811435889","0.538790652636182"
"No worries","1996","Full Time","lower secondary degree","324","0.164876604129818","0.14822662290606","0.181526585353576"
"No worries","1996","Full Time","secondary school degree","385","0.201459758882927","0.183824098953984","0.21909541881187"
"No worries","1996","Full Time","college entrance qualification","185","0.189727948623837","0.165571175536753","0.21388472171092"
"No worries","1996","Full Time","Other degree","55","0.122622041003127","0.0928733897071305","0.152370692299123"
"No worries","1996","Full Time","no degree/no degree yet","23","","",""
"No worries","1996","Part Time","lower secondary degree","145","0.155511668726413","0.132503611015094","0.178519726437732"
"No worries","1996","Part Time","secondary school degree","109","0.138970195061383","0.114863938449482","0.163076451673285"
"No worries","1996","Part Time","college entrance qualification","59","0.129657997079483","0.0983054071580011","0.161010587000964"
"No worries","1996","Part Time","Other degree","37","0.159653599485128","0.114608270613591","0.204698928356666"
"No worries","1996","Part Time","no degree/no degree yet","20","","",""
"No worries","1996","Not Working","lower secondary degree","455","0.196205067884462","0.180179557762627","0.212230578006298"
"No worries","1996","Not Working","secondary school degree","135","0.172855707723636","0.146113332266257","0.199598083181015"
"No worries","1996","Not Working","college entrance qualification","75","0.145238259913876","0.112165693126098","0.178310826701654"
"No worries","1996","Not Working","Other degree","41","0.0925015688347376","0.062939665085472","0.122063472584003"
"No worries","1996","Not Working","no degree/no degree yet","80","0.156531386092241","0.125479327438476","0.187583444746005"
"Big worries","1997","Full Time","lower secondary degree","635","0.341177579902987","0.319437895029929","0.362917264776044"
"Big worries","1997","Full Time","secondary school degree","531","0.270226249122853","0.250495909601336","0.28995658864437"
"Big worries","1997","Full Time","college entrance qualification","220","0.22191646885974","0.196971821605563","0.246861116113917"
"Big worries","1997","Full Time","Other degree","136","0.36689800244895","0.320472411987554","0.413323592910345"
"Big worries","1997","Full Time","no degree/no degree yet","53","0.416037018132126","0.334096380877633","0.497977655386619"
"Big worries","1997","Part Time","lower secondary degree","319","0.353450394019769","0.322759799910088","0.384140988129449"
"Big worries","1997","Part Time","secondary school degree","215","0.284893523050921","0.252782521851494","0.317004524250348"
"Big worries","1997","Part Time","college entrance qualification","78","0.205743014110344","0.166324479154059","0.245161549066629"
"Big worries","1997","Part Time","Other degree","85","0.371116339316397","0.30785122817615","0.434381450456645"
"Big worries","1997","Part Time","no degree/no degree yet","40","0.317083032366182","0.233122044372013","0.40104402036035"
"Big worries","1997","Not Working","lower secondary degree","790","0.329560450153735","0.310571881970368","0.348549018337102"
"Big worries","1997","Not Working","secondary school degree","232","0.309794277160569","0.278125440250966","0.341463114070172"
"Big worries","1997","Not Working","college entrance qualification","105","0.255343654933027","0.215364788728133","0.29532252113792"
"Big worries","1997","Not Working","Other degree","148","0.376542418148035","0.327568530837214","0.425516305458856"
"Big worries","1997","Not Working","no degree/no degree yet","171","0.288507988057979","0.250882301887983","0.326133674227976"
"Some worries","1997","Full Time","lower secondary degree","873","0.472759181054105","0.449866149011457","0.495652213096753"
"Some worries","1997","Full Time","secondary school degree","1001","0.512143030398939","0.489934564310639","0.53435149648724"
"Some worries","1997","Full Time","college entrance qualification","654","0.59868728536492","0.569262658387989","0.628111912341851"
"Some worries","1997","Full Time","Other degree","211","0.453373326315706","0.405419715622497","0.501326937008916"
"Some worries","1997","Full Time","no degree/no degree yet","65","0.443401999265302","0.360815256956271","0.525988741574333"
"Some worries","1997","Part Time","lower secondary degree","464","0.486302881345381","0.454214550918476","0.518391211772287"
"Some worries","1997","Part Time","secondary school degree","411","0.560717510710298","0.525409665952168","0.596025355468428"
"Some worries","1997","Part Time","college entrance qualification","263","0.64130434397563","0.594535939081137","0.688072748870123"
"Some worries","1997","Part Time","Other degree","113","0.484101358368296","0.418656666892195","0.549546049844398"
"Some worries","1997","Part Time","no degree/no degree yet","58","0.500957453627053","0.410742964221779","0.591171943032327"
"Some worries","1997","Not Working","lower secondary degree","1131","0.482175872945201","0.461990408786571","0.502361337103832"
"Some worries","1997","Not Working","secondary school degree","427","0.479830845727157","0.445615375003698","0.514046316450615"
"Some worries","1997","Not Working","college entrance qualification","263","0.56239540374477","0.516912120213862","0.607878687275678"
"Some worries","1997","Not Working","Other degree","168","0.446922272016434","0.396669126308832","0.497175417724037"
"Some worries","1997","Not Working","no degree/no degree yet","287","0.528910203261804","0.487456501838617","0.570363904684991"
"No worries","1997","Full Time","lower secondary degree","319","0.186063239042909","0.16821873682277","0.203907741263047"
"No worries","1997","Full Time","secondary school degree","414","0.217630720478208","0.19929733510542","0.235964105850995"
"No worries","1997","Full Time","college entrance qualification","192","0.179396245775339","0.156363648523053","0.202428843027626"
"No worries","1997","Full Time","Other degree","67","0.179728671235344","0.142742841325941","0.216714501144746"
"No worries","1997","Full Time","no degree/no degree yet","21","","",""
"No worries","1997","Part Time","lower secondary degree","149","0.16024672463485","0.136695658673516","0.183797790596184"
"No worries","1997","Part Time","secondary school degree","133","0.154388966238781","0.128683786007134","0.180094146470428"
"No worries","1997","Part Time","college entrance qualification","63","0.152952641914026","0.11785404577888","0.188051238049171"
"No worries","1997","Part Time","Other degree","26","","",""
"No worries","1997","Part Time","no degree/no degree yet","20","","",""
"No worries","1997","Not Working","lower secondary degree","433","0.188263676901064","0.172471732002757","0.204055621799371"
"No worries","1997","Not Working","secondary school degree","160","0.210374877112275","0.182461424572004","0.238288329652545"
"No worries","1997","Not Working","college entrance qualification","89","0.182260941322203","0.146865757964158","0.217656124680249"
"No worries","1997","Not Working","Other degree","60","0.17653530983553","0.137997018866578","0.215073600804483"
"No worries","1997","Not Working","no degree/no degree yet","99","0.182581808680217","0.150499072860409","0.214664544500024"
"Big worries","1998","Full Time","lower secondary degree","651","0.34782573825084","0.326353373577105","0.369298102924574"
"Big worries","1998","Full Time","secondary school degree","556","0.269107240143966","0.249974253620122","0.28824022666781"
"Big worries","1998","Full Time","college entrance qualification","225","0.19669669874181","0.173642323881457","0.219751073602164"
"Big worries","1998","Full Time","Other degree","135","0.3497162464226","0.302265659967776","0.397166832877424"
"Big worries","1998","Full Time","no degree/no degree yet","39","0.351801308340657","0.269395839227659","0.434206777453654"
"Big worries","1998","Part Time","lower secondary degree","339","0.378435386348282","0.348193517255603","0.408677255440961"
"Big worries","1998","Part Time","secondary school degree","237","0.26179382040784","0.232598883089046","0.290988757726633"
"Big worries","1998","Part Time","college entrance qualification","119","0.247896072182384","0.209065388477246","0.286726755887523"
"Big worries","1998","Part Time","Other degree","82","0.398476599078429","0.334927654496041","0.462025543660818"
"Big worries","1998","Part Time","no degree/no degree yet","47","0.497453219344853","0.405670687031297","0.589235751658408"
"Big worries","1998","Not Working","lower secondary degree","905","0.341216062633446","0.323252549705194","0.359179575561697"
"Big worries","1998","Not Working","secondary school degree","250","0.285853117234854","0.256301914498709","0.315404319970998"
"Big worries","1998","Not Working","college entrance qualification","132","0.259618070982452","0.223110026328599","0.296126115636304"
"Big worries","1998","Not Working","Other degree","141","0.400228091063288","0.350170375526347","0.450285806600229"
"Big worries","1998","Not Working","no degree/no degree yet","177","0.303802710856947","0.265541070447784","0.34206435126611"
"Some worries","1998","Full Time","lower secondary degree","903","0.47886576680514","0.456344185206489","0.501387348403791"
"Some worries","1998","Full Time","secondary school degree","1046","0.50872612818734","0.487158762613518","0.530293493761163"
"Some worries","1998","Full Time","college entrance qualification","681","0.599395586382248","0.570975219871649","0.627815952892848"
"Some worries","1998","Full Time","Other degree","188","0.463479132331086","0.41386097521271","0.513097289449461"
"Some worries","1998","Full Time","no degree/no degree yet","73","0.460949131440531","0.374930087468876","0.546968175412187"
"Some worries","1998","Part Time","lower secondary degree","487","0.453066858370681","0.422027131836567","0.484106584904796"
"Some worries","1998","Part Time","secondary school degree","478","0.5656565541026","0.532738658651966","0.598574449553233"
"Some worries","1998","Part Time","college entrance qualification","260","0.551717071612529","0.506993590761617","0.596440552463442"
"Some worries","1998","Part Time","Other degree","103","0.366481381380472","0.303937285784109","0.429025476976836"
"Some worries","1998","Part Time","no degree/no degree yet","47","0.376725844640443","0.287775439108899","0.465676250171987"
"Some worries","1998","Not Working","lower secondary degree","1279","0.476615433189108","0.457692016908595","0.495538849469621"
"Some worries","1998","Not Working","secondary school degree","493","0.549983504996434","0.517444896892642","0.582522113100226"
"Some worries","1998","Not Working","college entrance qualification","326","0.599605285655076","0.558804351854401","0.640406219455752"
"Some worries","1998","Not Working","Other degree","168","0.440173763199236","0.389455674122472","0.490891852276001"
"Some worries","1998","Not Working","no degree/no degree yet","264","0.464409058906412","0.422916659269684","0.505901458543139"
"No worries","1998","Full Time","lower secondary degree","336","0.173308494944021","0.156243787319366","0.190373202568675"
"No worries","1998","Full Time","secondary school degree","462","0.222166631668694","0.204232682070758","0.240100581266629"
"No worries","1998","Full Time","college entrance qualification","236","0.203907714875941","0.180540143628865","0.227275286123018"
"No worries","1998","Full Time","Other degree","65","0.186804621246314","0.148023220877819","0.225586021614809"
"No worries","1998","Full Time","no degree/no degree yet","17","","",""
"No worries","1998","Part Time","lower secondary degree","162","0.168497755281037","0.1451578874974","0.191837623064674"
"No worries","1998","Part Time","secondary school degree","156","0.172549625489561","0.147455792545799","0.197643458433322"
"No worries","1998","Part Time","college entrance qualification","96","0.200386856205086","0.164389064117357","0.236384648292815"
"No worries","1998","Part Time","Other degree","43","0.235042019541098","0.180002806910061","0.290081232172135"
"No worries","1998","Part Time","no degree/no degree yet","20","","",""
"No worries","1998","Not Working","lower secondary degree","492","0.182168504177446","0.167544254317431","0.196792754037462"
"No worries","1998","Not Working","secondary school degree","155","0.164163377768713","0.139935868949866","0.188390886587559"
"No worries","1998","Not Working","college entrance qualification","96","0.140776643362472","0.111815777066098","0.169737509658846"
"No worries","1998","Not Working","Other degree","59","0.159598145737475","0.122180056766391","0.19701623470856"
"No worries","1998","Not Working","no degree/no degree yet","114","0.231788230236641","0.196681711348814","0.266894749124468"
"Big worries","1999","Full Time","lower secondary degree","582","0.333862273854383","0.312459288143612","0.355265259565153"
"Big worries","1999","Full Time","secondary school degree","576","0.295086390827027","0.275415202287107","0.314757579366948"
"Big worries","1999","Full Time","college entrance qualification","400","0.335660223777575","0.30883028521778","0.362490162337369"
"Big worries","1999","Full Time","Other degree","132","0.352805103680601","0.306381819843528","0.399228387517674"
"Big worries","1999","Full Time","no degree/no degree yet","37","0.329406026935819","0.248613348091433","0.410198705780205"
"Big worries","1999","Part Time","lower secondary degree","324","0.310670151864817","0.282186713068984","0.33915359066065"
"Big worries","1999","Part Time","secondary school degree","299","0.345397824701117","0.315129217084642","0.375666432317592"
"Big worries","1999","Part Time","college entrance qualification","158","0.301969008907557","0.263029004019615","0.3409090137955"
"Big worries","1999","Part Time","Other degree","47","0.295930022587972","0.230507134173868","0.361352911002075"
"Big worries","1999","Part Time","no degree/no degree yet","44","0.317113250374281","0.237425057040947","0.396801443707614"
"Big worries","1999","Not Working","lower secondary degree","680","0.255201817398322","0.238501510373359","0.271902124423285"
"Big worries","1999","Not Working","secondary school degree","255","0.292683298554831","0.26189589690279","0.323470700206872"
"Big worries","1999","Not Working","college entrance qualification","141","0.276846402409293","0.237744416382916","0.31594838843567"
"Big worries","1999","Not Working","Other degree","109","0.327516482604647","0.27748456558608","0.377548399623214"
"Big worries","1999","Not Working","no degree/no degree yet","175","0.315328595493338","0.275120622311432","0.355536568675245"
"Some worries","1999","Full Time","lower secondary degree","1009","0.51689204224347","0.494212687633283","0.539571396853656"
"Some worries","1999","Full Time","secondary school degree","1208","0.557548986910426","0.536126880342063","0.578971093478789"
"Some worries","1999","Full Time","college entrance qualification","670","0.549171368273376","0.52090081561101","0.577441920935742"
"Some worries","1999","Full Time","Other degree","207","0.468984181450488","0.420501825816711","0.517466537084265"
