"plj0047","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No worries","1998","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"No worries","1998","Mecklenburg-Western Pomerania","Other degree","","","",""
"No worries","1998","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"No worries","1998","Saxony","lower secondary degree","91","0.246879116763571","0.204884356914389","0.288873876612753"
"No worries","1998","Saxony","secondary school degree","137","0.26036055303607","0.222642953554344","0.298078152517797"
"No worries","1998","Saxony","college entrance qualification","37","0.184448174783427","0.125268975878455","0.243627373688399"
"No worries","1998","Saxony","Other degree","","","",""
"No worries","1998","Saxony","no degree/no degree yet","","","",""
"No worries","1998","Saxony-Anhalt","lower secondary degree","61","0.199235015031843","0.149722674415407","0.248747355648279"
"No worries","1998","Saxony-Anhalt","secondary school degree","73","0.244334294141274","0.195133586256213","0.293535002026336"
"No worries","1998","Saxony-Anhalt","college entrance qualification","","","",""
"No worries","1998","Saxony-Anhalt","Other degree","","","",""
"No worries","1998","Saxony-Anhalt","no degree/no degree yet","","","",""
"No worries","1998","Thuringia","lower secondary degree","33","0.122898263267002","0.0829133583781218","0.162883168155882"
"No worries","1998","Thuringia","secondary school degree","70","0.176248303391665","0.13586557373708","0.216631033046249"
"No worries","1998","Thuringia","college entrance qualification","","","",""
"No worries","1998","Thuringia","Other degree","","","",""
"No worries","1998","Thuringia","no degree/no degree yet","","","",""
"Big worries","1999","Schleswig-Holstein","lower secondary degree","31","0.231962083634084","0.162539024050086","0.301385143218082"
"Big worries","1999","Schleswig-Holstein","secondary school degree","","","",""
"Big worries","1999","Schleswig-Holstein","college entrance qualification","","","",""
"Big worries","1999","Schleswig-Holstein","Other degree","","","",""
"Big worries","1999","Schleswig-Holstein","no degree/no degree yet","","","",""
"Big worries","1999","Hamburg","lower secondary degree","","","",""
"Big worries","1999","Hamburg","secondary school degree","","","",""
"Big worries","1999","Hamburg","college entrance qualification","","","",""
"Big worries","1999","Hamburg","Other degree","","","",""
"Big worries","1999","Hamburg","no degree/no degree yet","","","",""
"Big worries","1999","Lower Saxony","lower secondary degree","153","0.328377115592168","0.285965304129773","0.370788927054563"
"Big worries","1999","Lower Saxony","secondary school degree","108","0.33334950480041","0.282487891542747","0.384211118058074"
"Big worries","1999","Lower Saxony","college entrance qualification","81","0.425086393916317","0.354231935403818","0.495940852428817"
"Big worries","1999","Lower Saxony","Other degree","","","",""
"Big worries","1999","Lower Saxony","no degree/no degree yet","","","",""
"Big worries","1999","Bremen","lower secondary degree","","","",""
"Big worries","1999","Bremen","secondary school degree","","","",""
"Big worries","1999","Bremen","college entrance qualification","","","",""
"Big worries","1999","Bremen","Other degree","","","",""
"Big worries","1999","Bremen","no degree/no degree yet","","","",""
"Big worries","1999","North Rhine-Westphalia","lower secondary degree","348","0.314602040551036","0.287098208803579","0.342105872298492"
"Big worries","1999","North Rhine-Westphalia","secondary school degree","175","0.325447814105234","0.286290291915101","0.364605336295368"
"Big worries","1999","North Rhine-Westphalia","college entrance qualification","166","0.315004027171327","0.274570076818589","0.355437977524064"
"Big worries","1999","North Rhine-Westphalia","Other degree","72","0.274758032454641","0.218399946858668","0.331116118050615"
"Big worries","1999","North Rhine-Westphalia","no degree/no degree yet","68","0.327307887663081","0.26369262109952","0.390923154226643"
"Big worries","1999","Hesse","lower secondary degree","95","0.25520774566827","0.209662687545805","0.300752803790735"
"Big worries","1999","Hesse","secondary school degree","60","0.327452024176559","0.25792325501149","0.396980793341627"
"Big worries","1999","Hesse","college entrance qualification","44","0.225903276715648","0.164642788262528","0.287163765168768"
"Big worries","1999","Hesse","Other degree","","","",""
"Big worries","1999","Hesse","no degree/no degree yet","","","",""
"Big worries","1999","Rhineland-Palatinate,Saarland","lower secondary degree","95","0.234929484504874","0.194480151833199","0.27537881717655"
"Big worries","1999","Rhineland-Palatinate,Saarland","secondary school degree","44","0.359731380280624","0.277860135029861","0.441602625531386"
"Big worries","1999","Rhineland-Palatinate,Saarland","college entrance qualification","33","0.348009309032261","0.246144406005448","0.449874212059073"
"Big worries","1999","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Big worries","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Big worries","1999","Baden-Württemberg","lower secondary degree","222","0.301934767977613","0.269121934289053","0.334747601666174"
"Big worries","1999","Baden-Württemberg","secondary school degree","96","0.316307447844837","0.262785214695327","0.369829680994346"
"Big worries","1999","Baden-Württemberg","college entrance qualification","80","0.354960200709368","0.295526673666362","0.414393727752375"
"Big worries","1999","Baden-Württemberg","Other degree","75","0.427466141966393","0.3603964369731","0.494535846959687"
"Big worries","1999","Baden-Württemberg","no degree/no degree yet","56","0.340838388465005","0.268733575934693","0.412943200995317"
"Big worries","1999","Bavaria","lower secondary degree","194","0.232386273568286","0.203618283200197","0.261154263936375"
"Big worries","1999","Bavaria","secondary school degree","114","0.301847723396798","0.257466812498808","0.346228634294789"
"Big worries","1999","Bavaria","college entrance qualification","70","0.228311300518887","0.178970014200101","0.277652586837673"
"Big worries","1999","Bavaria","Other degree","30","0.231619339029504","0.161986491309123","0.301252186749885"
"Big worries","1999","Bavaria","no degree/no degree yet","","","",""
"Big worries","1999","Berlin","lower secondary degree","41","0.308729405204729","0.226416402317055","0.391042408092403"
"Big worries","1999","Berlin","secondary school degree","61","0.257568782236247","0.194892675353777","0.320244889118717"
"Big worries","1999","Berlin","college entrance qualification","50","0.3874141062851","0.305838742658112","0.468989469912087"
"Big worries","1999","Berlin","Other degree","","","",""
"Big worries","1999","Berlin","no degree/no degree yet","","","",""
"Big worries","1999","Brandenburg","lower secondary degree","67","0.347239973225709","0.280245518166491","0.414234428284926"
"Big worries","1999","Brandenburg","secondary school degree","72","0.264807183815321","0.212562955547197","0.317051412083445"
"Big worries","1999","Brandenburg","college entrance qualification","","","",""
"Big worries","1999","Brandenburg","Other degree","","","",""
"Big worries","1999","Brandenburg","no degree/no degree yet","","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","secondary school degree","46","0.227972206113148","0.1695372240952","0.286407188131096"
"Big worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Big worries","1999","Saxony","lower secondary degree","135","0.333426199774308","0.286637630142801","0.380214769405815"
"Big worries","1999","Saxony","secondary school degree","136","0.278880932129141","0.240593549033803","0.317168315224478"
"Big worries","1999","Saxony","college entrance qualification","51","0.304586043230466","0.236202725456167","0.372969361004764"
"Big worries","1999","Saxony","Other degree","","","",""
"Big worries","1999","Saxony","no degree/no degree yet","","","",""
"Big worries","1999","Saxony-Anhalt","lower secondary degree","68","0.279060332389131","0.223123466561137","0.334997198217126"
"Big worries","1999","Saxony-Anhalt","secondary school degree","93","0.316406941799647","0.263954411533806","0.368859472065489"
"Big worries","1999","Saxony-Anhalt","college entrance qualification","35","0.396418345261796","0.297533656241266","0.495303034282326"
"Big worries","1999","Saxony-Anhalt","Other degree","","","",""
"Big worries","1999","Saxony-Anhalt","no degree/no degree yet","","","",""
"Big worries","1999","Thuringia","lower secondary degree","74","0.275049844393498","0.22168789009981","0.328411798687186"
"Big worries","1999","Thuringia","secondary school degree","87","0.271518909899718","0.224035453692788","0.319002366106648"
"Big worries","1999","Thuringia","college entrance qualification","","","",""
"Big worries","1999","Thuringia","Other degree","","","",""
"Big worries","1999","Thuringia","no degree/no degree yet","","","",""
"Some worries","1999","Schleswig-Holstein","lower secondary degree","78","0.584385145353616","0.503326557494049","0.665443733213183"
"Some worries","1999","Schleswig-Holstein","secondary school degree","60","0.589944401854171","0.490515858021888","0.689372945686453"
"Some worries","1999","Schleswig-Holstein","college entrance qualification","40","0.613076821592049","0.491843482155144","0.734310161028954"
"Some worries","1999","Schleswig-Holstein","Other degree","","","",""
"Some worries","1999","Schleswig-Holstein","no degree/no degree yet","","","",""
"Some worries","1999","Hamburg","lower secondary degree","","","",""
"Some worries","1999","Hamburg","secondary school degree","","","",""
"Some worries","1999","Hamburg","college entrance qualification","","","",""
"Some worries","1999","Hamburg","Other degree","","","",""
"Some worries","1999","Hamburg","no degree/no degree yet","","","",""
"Some worries","1999","Lower Saxony","lower secondary degree","251","0.513278698342141","0.468139438370925","0.558417958313356"
"Some worries","1999","Lower Saxony","secondary school degree","185","0.528355818077747","0.474496405942954","0.58221523021254"
"Some worries","1999","Lower Saxony","college entrance qualification","88","0.458710336999011","0.387291722952545","0.530128951045477"
"Some worries","1999","Lower Saxony","Other degree","44","0.442879684138683","0.339097183184664","0.546662185092703"
"Some worries","1999","Lower Saxony","no degree/no degree yet","","","",""
"Some worries","1999","Bremen","lower secondary degree","","","",""
"Some worries","1999","Bremen","secondary school degree","","","",""
"Some worries","1999","Bremen","college entrance qualification","","","",""
"Some worries","1999","Bremen","Other degree","","","",""
"Some worries","1999","Bremen","no degree/no degree yet","","","",""
"Some worries","1999","North Rhine-Westphalia","lower secondary degree","580","0.541264718945022","0.511750794403256","0.570778643486788"
"Some worries","1999","North Rhine-Westphalia","secondary school degree","298","0.510905646104081","0.469129014347639","0.552682277860523"
"Some worries","1999","North Rhine-Westphalia","college entrance qualification","305","0.615082931937378","0.5727289220339","0.657436941840856"
"Some worries","1999","North Rhine-Westphalia","Other degree","134","0.590917433444009","0.528843615638419","0.652991251249599"
"Some worries","1999","North Rhine-Westphalia","no degree/no degree yet","109","0.516915909138873","0.44916794250387","0.584663875773875"
"Some worries","1999","Hesse","lower secondary degree","188","0.510909175107928","0.458688393456595","0.563129956759262"
"Some worries","1999","Hesse","secondary school degree","104","0.616829421406578","0.544800371833022","0.688858470980134"
"Some worries","1999","Hesse","college entrance qualification","110","0.596278029022976","0.524401487577295","0.668154570468658"
"Some worries","1999","Hesse","Other degree","44","0.468404694301852","0.364734413292134","0.57207497531157"
"Some worries","1999","Hesse","no degree/no degree yet","35","0.492063583934816","0.374948088780954","0.609179079088677"
"Some worries","1999","Rhineland-Palatinate,Saarland","lower secondary degree","226","0.533000440136713","0.48539968033239","0.580601199941036"
"Some worries","1999","Rhineland-Palatinate,Saarland","secondary school degree","76","0.567692611397841","0.483181448954861","0.65220377384082"
"Some worries","1999","Rhineland-Palatinate,Saarland","college entrance qualification","40","0.499718974747998","0.392794190225598","0.606643759270398"
"Some worries","1999","Rhineland-Palatinate,Saarland","Other degree","44","0.681825868955257","0.572714942921757","0.790936794988757"
"Some worries","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Some worries","1999","Baden-Württemberg","lower secondary degree","421","0.546236859332207","0.510653718501803","0.581820000162611"
"Some worries","1999","Baden-Württemberg","secondary school degree","163","0.574594139456329","0.517691629633003","0.631496649279655"
"Some worries","1999","Baden-Württemberg","college entrance qualification","138","0.533621354737299","0.471658082242406","0.595584627232192"
"Some worries","1999","Baden-Württemberg","Other degree","95","0.399177087762548","0.332782757612644","0.465571417912452"
"Some worries","1999","Baden-Württemberg","no degree/no degree yet","76","0.499753988423294","0.423692643781707","0.575815333064882"
"Some worries","1999","Bavaria","lower secondary degree","470","0.552493874299978","0.518625359804581","0.586362388795374"
"Some worries","1999","Bavaria","secondary school degree","233","0.552449369700041","0.504377113249433","0.600521626150649"
"Some worries","1999","Bavaria","college entrance qualification","164","0.617308916000787","0.56017405963322","0.674443772368355"
"Some worries","1999","Bavaria","Other degree","71","0.454802223561539","0.372610731909551","0.536993715213527"
"Some worries","1999","Bavaria","no degree/no degree yet","36","0.472512938532468","0.357195602518037","0.587830274546898"
"Some worries","1999","Berlin","lower secondary degree","63","0.556881522087517","0.46837062552077","0.645392418654264"
"Some worries","1999","Berlin","secondary school degree","98","0.534718340380921","0.463227929213008","0.606208751548834"
"Some worries","1999","Berlin","college entrance qualification","78","0.541830489397557","0.458398496044088","0.625262482751026"
"Some worries","1999","Berlin","Other degree","","","",""
"Some worries","1999","Berlin","no degree/no degree yet","","","",""
"Some worries","1999","Brandenburg","lower secondary degree","102","0.534760631426472","0.464572259525206","0.604949003327738"
"Some worries","1999","Brandenburg","secondary school degree","169","0.632470957173119","0.575383731822338","0.6895581825239"
"Some worries","1999","Brandenburg","college entrance qualification","52","0.539119159661522","0.434972950837017","0.643265368486027"
"Some worries","1999","Brandenburg","Other degree","","","",""
"Some worries","1999","Brandenburg","no degree/no degree yet","","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","76","0.609551377764128","0.519997835005555","0.699104920522701"
"Some worries","1999","Mecklenburg-Western Pomerania","secondary school degree","129","0.642975442839922","0.576239202956278","0.709711682723566"
"Some worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","41","0.551367575224488","0.433156116812252","0.669579033636725"
"Some worries","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Some worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Some worries","1999","Saxony","lower secondary degree","199","0.489298578477344","0.439686628415505","0.538910528539183"
"Some worries","1999","Saxony","secondary school degree","316","0.580592606794205","0.538462110514696","0.622723103073713"
"Some worries","1999","Saxony","college entrance qualification","102","0.528886857601763","0.454718704532138","0.603055010671388"
"Some worries","1999","Saxony","Other degree","","","",""
"Some worries","1999","Saxony","no degree/no degree yet","","","",""
"Some worries","1999","Saxony-Anhalt","lower secondary degree","130","0.508620958510408","0.446275466759256","0.570966450261561"
"Some worries","1999","Saxony-Anhalt","secondary school degree","168","0.559300059712797","0.503306439379639","0.615293680045954"
"Some worries","1999","Saxony-Anhalt","college entrance qualification","46","0.446811928270544","0.346308020774218","0.54731583576687"
"Some worries","1999","Saxony-Anhalt","Other degree","","","",""
"Some worries","1999","Saxony-Anhalt","no degree/no degree yet","","","",""
"Some worries","1999","Thuringia","lower secondary degree","164","0.60072650419391","0.542200942713846","0.659252065673975"
"Some worries","1999","Thuringia","secondary school degree","205","0.57226578943501","0.519443280393356","0.625088298476663"
"Some worries","1999","Thuringia","college entrance qualification","52","0.648347662181214","0.543715830863863","0.752979493498565"
"Some worries","1999","Thuringia","Other degree","","","",""
"Some worries","1999","Thuringia","no degree/no degree yet","","","",""
"No worries","1999","Schleswig-Holstein","lower secondary degree","33","0.1836527710123","0.119967335505096","0.247338206519505"
"No worries","1999","Schleswig-Holstein","secondary school degree","","","",""
"No worries","1999","Schleswig-Holstein","college entrance qualification","","","",""
"No worries","1999","Schleswig-Holstein","Other degree","","","",""
"No worries","1999","Schleswig-Holstein","no degree/no degree yet","","","",""
"No worries","1999","Hamburg","lower secondary degree","","","",""
"No worries","1999","Hamburg","secondary school degree","","","",""
"No worries","1999","Hamburg","college entrance qualification","","","",""
"No worries","1999","Hamburg","Other degree","","","",""
"No worries","1999","Hamburg","no degree/no degree yet","","","",""
"No worries","1999","Lower Saxony","lower secondary degree","67","0.158344186065691","0.125375171809326","0.191313200322056"
"No worries","1999","Lower Saxony","secondary school degree","37","0.138294677121843","0.101049225795585","0.175540128448101"
"No worries","1999","Lower Saxony","college entrance qualification","","","",""
"No worries","1999","Lower Saxony","Other degree","","","",""
"No worries","1999","Lower Saxony","no degree/no degree yet","","","",""
"No worries","1999","Bremen","lower secondary degree","","","",""
"No worries","1999","Bremen","secondary school degree","","","",""
"No worries","1999","Bremen","college entrance qualification","","","",""
"No worries","1999","Bremen","Other degree","","","",""
"No worries","1999","Bremen","no degree/no degree yet","","","",""
"No worries","1999","North Rhine-Westphalia","lower secondary degree","167","0.144133240503942","0.123330230086304","0.16493625092158"
"No worries","1999","North Rhine-Westphalia","secondary school degree","77","0.163646539790685","0.132728276676012","0.194564802905358"
"No worries","1999","North Rhine-Westphalia","college entrance qualification","36","0.0699130408912953","0.047716516058889","0.0921095657237015"
"No worries","1999","North Rhine-Westphalia","Other degree","35","0.134324534101349","0.09127238894741","0.177376679255289"
"No worries","1999","North Rhine-Westphalia","no degree/no degree yet","32","0.155776203198046","0.1066114005673","0.204941005828792"
"No worries","1999","Hesse","lower secondary degree","69","0.233883079223802","0.18966257523561","0.278103583211993"
"No worries","1999","Hesse","secondary school degree","","","",""
"No worries","1999","Hesse","college entrance qualification","","","",""
"No worries","1999","Hesse","Other degree","","","",""
"No worries","1999","Hesse","no degree/no degree yet","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","lower secondary degree","101","0.232070075358413","0.191792600714669","0.272347550002156"
"No worries","1999","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","Other degree","","","",""
"No worries","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"No worries","1999","Baden-Württemberg","lower secondary degree","109","0.15182837269018","0.126180136190592","0.177476609189768"
"No worries","1999","Baden-Württemberg","secondary school degree","31","0.109098412698835","0.0732166991832451","0.144980126214424"
"No worries","1999","Baden-Württemberg","college entrance qualification","31","0.111418444553333","0.0723365498588553","0.150500339247811"
"No worries","1999","Baden-Württemberg","Other degree","39","0.173356770271058","0.122034671495666","0.224678869046451"
"No worries","1999","Baden-Württemberg","no degree/no degree yet","34","0.159407623111701","0.103722226953123","0.215093019270278"
"No worries","1999","Bavaria","lower secondary degree","164","0.215119852131736","0.187131660408226","0.243108043855246"
"No worries","1999","Bavaria","secondary school degree","64","0.145702906903161","0.111594160932667","0.179811652873655"
"No worries","1999","Bavaria","college entrance qualification","44","0.154379783480325","0.111907209114767","0.196852357845883"
"No worries","1999","Bavaria","Other degree","40","0.313578437408957","0.236999896138267","0.390156978679647"
"No worries","1999","Bavaria","no degree/no degree yet","","","",""
"No worries","1999","Berlin","lower secondary degree","","","",""
"No worries","1999","Berlin","secondary school degree","","","",""
"No worries","1999","Berlin","college entrance qualification","","","",""
"No worries","1999","Berlin","Other degree","","","",""
"No worries","1999","Berlin","no degree/no degree yet","","","",""
"No worries","1999","Brandenburg","lower secondary degree","","","",""
"No worries","1999","Brandenburg","secondary school degree","33","0.10272185901156","0.0667744338071548","0.138669284215965"
"No worries","1999","Brandenburg","college entrance qualification","","","",""
"No worries","1999","Brandenburg","Other degree","","","",""
"No worries","1999","Brandenburg","no degree/no degree yet","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"No worries","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"No worries","1999","Saxony","lower secondary degree","56","0.177275221748348","0.139372788217903","0.215177655278792"
"No worries","1999","Saxony","secondary school degree","75","0.140526461076655","0.110855057320245","0.170197864833064"
"No worries","1999","Saxony","college entrance qualification","","","",""
"No worries","1999","Saxony","Other degree","","","",""
"No worries","1999","Saxony","no degree/no degree yet","","","",""
"No worries","1999","Saxony-Anhalt","lower secondary degree","49","0.212318709100461","0.161318845804078","0.263318572396844"
"No worries","1999","Saxony-Anhalt","secondary school degree","41","0.124292998487556","0.0870840529145098","0.161501944060602"
"No worries","1999","Saxony-Anhalt","college entrance qualification","","","",""
"No worries","1999","Saxony-Anhalt","Other degree","","","",""
"No worries","1999","Saxony-Anhalt","no degree/no degree yet","","","",""
"No worries","1999","Thuringia","lower secondary degree","31","0.124223651412591","0.0848078190184636","0.163639483806719"
"No worries","1999","Thuringia","secondary school degree","45","0.156215300665272","0.117452892703565","0.194977708626979"
"No worries","1999","Thuringia","college entrance qualification","","","",""
"No worries","1999","Thuringia","Other degree","","","",""
"No worries","1999","Thuringia","no degree/no degree yet","","","",""
"Big worries","2000","Schleswig-Holstein","lower secondary degree","77","0.253423757180508","0.206278830972029","0.300568683388988"
"Big worries","2000","Schleswig-Holstein","secondary school degree","36","0.225845842282861","0.164590869571523","0.287100814994199"
"Big worries","2000","Schleswig-Holstein","college entrance qualification","","","",""
"Big worries","2000","Schleswig-Holstein","Other degree","","","",""
"Big worries","2000","Schleswig-Holstein","no degree/no degree yet","","","",""
"Big worries","2000","Hamburg","lower secondary degree","33","0.365481766781288","0.271565176859058","0.459398356703517"
"Big worries","2000","Hamburg","secondary school degree","42","0.478304146731521","0.372110290040721","0.584498003422321"
"Big worries","2000","Hamburg","college entrance qualification","42","0.460844036131865","0.35842950350817","0.563258568755559"
"Big worries","2000","Hamburg","Other degree","","","",""
"Big worries","2000","Hamburg","no degree/no degree yet","","","",""
"Big worries","2000","Lower Saxony","lower secondary degree","268","0.301236506983889","0.271111431478571","0.331361582489207"
"Big worries","2000","Lower Saxony","secondary school degree","212","0.367170784096642","0.327873594624658","0.406467973568625"
"Big worries","2000","Lower Saxony","college entrance qualification","148","0.420673145265025","0.370235081501882","0.471111209028168"
"Big worries","2000","Lower Saxony","Other degree","42","0.363796892763424","0.275484215487221","0.452109570039627"
"Big worries","2000","Lower Saxony","no degree/no degree yet","","","",""
"Big worries","2000","Bremen","lower secondary degree","31","0.436590814843964","0.325086787505181","0.548094842182748"
"Big worries","2000","Bremen","secondary school degree","","","",""
"Big worries","2000","Bremen","college entrance qualification","","","",""
"Big worries","2000","Bremen","Other degree","","","",""
"Big worries","2000","Bremen","no degree/no degree yet","","","",""
"Big worries","2000","North Rhine-Westphalia","lower secondary degree","757","0.336116982699066","0.31643592693977","0.355798038458361"
"Big worries","2000","North Rhine-Westphalia","secondary school degree","400","0.375345773328397","0.346639711468868","0.404051835187926"
"Big worries","2000","North Rhine-Westphalia","college entrance qualification","395","0.356066813888255","0.328073707899047","0.384059919877463"
"Big worries","2000","North Rhine-Westphalia","Other degree","136","0.334920206334936","0.288841198465924","0.380999214203948"
"Big worries","2000","North Rhine-Westphalia","no degree/no degree yet","87","0.330425589687227","0.27336134175089","0.387489837623565"
"Big worries","2000","Hesse","lower secondary degree","175","0.268341876568198","0.233986399183429","0.302697353952967"
"Big worries","2000","Hesse","secondary school degree","153","0.353609910179939","0.308049516719393","0.399170303640486"
"Big worries","2000","Hesse","college entrance qualification","115","0.317893764813071","0.269317093365939","0.366470436260204"
"Big worries","2000","Hesse","Other degree","48","0.273254865515732","0.207604601631053","0.33890512940041"
"Big worries","2000","Hesse","no degree/no degree yet","","","",""
"Big worries","2000","Rhineland-Palatinate,Saarland","lower secondary degree","154","0.198996288191091","0.170741623273375","0.227250953108807"
"Big worries","2000","Rhineland-Palatinate,Saarland","secondary school degree","106","0.355872744831753","0.302403268001848","0.409342221661657"
"Big worries","2000","Rhineland-Palatinate,Saarland","college entrance qualification","86","0.425370799295217","0.358661781570243","0.492079817020191"
"Big worries","2000","Rhineland-Palatinate,Saarland","Other degree","39","0.368709772188754","0.280532628179242","0.456886916198266"
"Big worries","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Big worries","2000","Baden-Württemberg","lower secondary degree","315","0.267586065220941","0.24281550347428","0.292356626967603"
"Big worries","2000","Baden-Württemberg","secondary school degree","198","0.313473068116013","0.276927756175037","0.350018380056989"
"Big worries","2000","Baden-Württemberg","college entrance qualification","190","0.325152897488141","0.286798312485687","0.363507482490595"
"Big worries","2000","Baden-Württemberg","Other degree","106","0.341627494298116","0.291799808199045","0.391455180397188"
"Big worries","2000","Baden-Württemberg","no degree/no degree yet","47","0.348417950182359","0.272671704260827","0.424164196103891"
"Big worries","2000","Bavaria","lower secondary degree","364","0.226960385235659","0.206694307436773","0.247226463034546"
"Big worries","2000","Bavaria","secondary school degree","254","0.295644554957434","0.26441095486778","0.326878155047087"
"Big worries","2000","Bavaria","college entrance qualification","194","0.328059932986456","0.291132921965258","0.364986944007654"
"Big worries","2000","Bavaria","Other degree","50","0.261755016049153","0.198410359515639","0.325099672582667"
"Big worries","2000","Bavaria","no degree/no degree yet","","","",""
"Big worries","2000","Berlin","lower secondary degree","87","0.450162031927567","0.379420724067816","0.520903339787319"
"Big worries","2000","Berlin","secondary school degree","123","0.412680959897584","0.356501011078968","0.468860908716201"
"Big worries","2000","Berlin","college entrance qualification","120","0.464505424745196","0.403765934618954","0.525244914871437"
"Big worries","2000","Berlin","Other degree","","","",""
"Big worries","2000","Berlin","no degree/no degree yet","","","",""
"Big worries","2000","Brandenburg","lower secondary degree","118","0.377782168892096","0.323984587887855","0.431579749896338"
"Big worries","2000","Brandenburg","secondary school degree","144","0.318823267233247","0.276647151892717","0.360999382573776"
"Big worries","2000","Brandenburg","college entrance qualification","82","0.439904032058254","0.369137586357614","0.510670477758895"
"Big worries","2000","Brandenburg","Other degree","","","",""
"Big worries","2000","Brandenburg","no degree/no degree yet","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","lower secondary degree","52","0.3061544927933","0.235829802587955","0.376479182998646"
"Big worries","2000","Mecklenburg-Western Pomerania","secondary school degree","69","0.261251637148812","0.208654940373781","0.313848333923843"
"Big worries","2000","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Big worries","2000","Saxony","lower secondary degree","155","0.280477802389238","0.242899836737753","0.318055768040723"
"Big worries","2000","Saxony","secondary school degree","237","0.275104063450316","0.244778287253162","0.30542983964747"
"Big worries","2000","Saxony","college entrance qualification","107","0.335948510194187","0.284036031190382","0.387860989197992"
"Big worries","2000","Saxony","Other degree","","","",""
"Big worries","2000","Saxony","no degree/no degree yet","","","",""
"Big worries","2000","Saxony-Anhalt","lower secondary degree","99","0.253418264710447","0.209569251135451","0.297267278285443"
"Big worries","2000","Saxony-Anhalt","secondary school degree","139","0.32923915948685","0.285229234527761","0.373249084445939"
"Big worries","2000","Saxony-Anhalt","college entrance qualification","85","0.468678093964372","0.397534896961616","0.539821290967128"
"Big worries","2000","Saxony-Anhalt","Other degree","","","",""
"Big worries","2000","Saxony-Anhalt","no degree/no degree yet","","","",""
"Big worries","2000","Thuringia","lower secondary degree","111","0.294297782168552","0.249068465824499","0.339527098512604"
"Big worries","2000","Thuringia","secondary school degree","117","0.250148886129869","0.211722903050658","0.28857486920908"
"Big worries","2000","Thuringia","college entrance qualification","51","0.384799918196166","0.303915220125152","0.46568461626718"
"Big worries","2000","Thuringia","Other degree","","","",""
"Big worries","2000","Thuringia","no degree/no degree yet","","","",""
"Some worries","2000","Schleswig-Holstein","lower secondary degree","140","0.464392235161448","0.410336706176814","0.518447764146082"
"Some worries","2000","Schleswig-Holstein","secondary school degree","94","0.496991019792183","0.423745053031836","0.57023698655253"
"Some worries","2000","Schleswig-Holstein","college entrance qualification","81","0.622122978304177","0.541519449789061","0.702726506819293"
"Some worries","2000","Schleswig-Holstein","Other degree","","","",""
"Some worries","2000","Schleswig-Holstein","no degree/no degree yet","","","",""
"Some worries","2000","Hamburg","lower secondary degree","52","0.467546073588488","0.370239847740021","0.564852299436955"
"Some worries","2000","Hamburg","secondary school degree","38","0.459140786680789","0.353202320384312","0.565079252977265"
"Some worries","2000","Hamburg","college entrance qualification","43","0.439741882859224","0.337760619124333","0.541723146594115"
"Some worries","2000","Hamburg","Other degree","","","",""
"Some worries","2000","Hamburg","no degree/no degree yet","","","",""
"Some worries","2000","Lower Saxony","lower secondary degree","464","0.517164182848815","0.484352900945088","0.549975464752542"
"Some worries","2000","Lower Saxony","secondary school degree","290","0.494117186615146","0.453358130858822","0.53487624237147"
"Some worries","2000","Lower Saxony","college entrance qualification","183","0.46168432029979","0.41074944359066","0.51261919700892"
"Some worries","2000","Lower Saxony","Other degree","49","0.449562369100173","0.358246827471521","0.540877910728825"
"Some worries","2000","Lower Saxony","no degree/no degree yet","36","0.581869465624222","0.462870044492061","0.700868886756383"
