"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","Couple + C. LE and GT 16","no migration background","256","0.32444756658515","0.292862728152746","0.356032405017554","1"
"Big worries","1999","Couple + C. LE and GT 16","direct migration background","68","0.3301698114358","0.267743038754994","0.392596584116606","1"
"Big worries","1999","Couple + C. LE and GT 16","indirect migration background","36","0.471220709319255","0.372391696691073","0.570049721947438","1"
"Big worries","1999","1-pers.-HH","no migration background","411","0.290726631257692","0.267417903799202","0.314035358716182","1"
"Big worries","1999","1-pers.-HH","direct migration background","43","0.246348231160179","0.180801032970786","0.311895429349572","1"
"Big worries","1999","1-pers.-HH","indirect migration background","27","","","","1"
"Big worries","1999","(Married) couple without C. ","no migration background","1021","0.291128850838729","0.276011621047031","0.306246080630427","1"
"No worries","1999","Couple + C. LE and GT 16","indirect migration background","14","","","","3"
"No worries","1999","Couple + C. LE and GT 16","direct migration background","39","0.207295002273508","0.153484126753936","0.26110587779308","3"
"No worries","1999","Couple + C. LE and GT 16","no migration background","116","0.139613338650499","0.116231042408338","0.16299563489266","3"
"No worries","1999","Couple + C. GT 16 ","indirect migration background","33","0.17801541518911","0.124048191230643","0.231982639147577","3"
"No worries","1999","1-pers.-HH","no migration background","269","0.18393522348102","0.164048460498996","0.203821986463044","3"
"No worries","1999","1-pers.-HH","direct migration background","41","0.264434261097488","0.197343355368556","0.331525166826421","3"
"No worries","1999","1-pers.-HH","indirect migration background","4","","","","3"
"No worries","1999","(Married) couple without C. ","no migration background","494","0.15210354720801","0.1401530211976","0.16405407321842","3"
"No worries","1999","(Married) couple without C. ","direct migration background","126","0.209593868457661","0.176412170263797","0.242775566651524","3"
"No worries","1999","(Married) couple without C. ","indirect migration background","8","","","","3"
"No worries","1999","Single parent ","no migration background","84","0.150354962584669","0.120672622311268","0.18003730285807","3"
"No worries","1999","Single parent ","direct migration background","14","","","","3"
"No worries","1999","Single parent ","indirect migration background","7","","","","3"
"No worries","1999","Couple + C. LE 16 ","no migration background","294","0.120944853397802","0.10774775593102","0.134141950864585","3"
"No worries","1999","Couple + C. LE 16 ","direct migration background","78","0.122496906192916","0.0958147462903878","0.149179066095445","3"
"No worries","1999","Couple + C. LE 16 ","indirect migration background","10","","","","3"
"No worries","1999","Couple + C. GT 16 ","no migration background","266","0.151924729015304","0.135660157277646","0.168189300752962","3"
"No worries","1999","Couple + C. GT 16 ","direct migration background","70","0.171190822555093","0.135914886165328","0.206466758944858","3"
"Some worries","1999","Single parent ","indirect migration background","28","","","","2"
"Some worries","1999","Single parent ","no migration background","329","0.584735208516507","0.543812660106088","0.625657756926926","2"
"Some worries","1999","Single parent ","direct migration background","54","0.497440496169261","0.400409091330575","0.594471901007948","2"
"Some worries","1999","Couple + C. LE 16 ","no migration background","1363","0.563747006477012","0.543675128786472","0.583818884167552","2"
"Some worries","1999","(Married) couple without C. ","indirect migration background","42","0.438269287114754","0.332162527570293","0.544376046659216","2"
"Some worries","1999","(Married) couple without C. ","direct migration background","280","0.501365194376788","0.460603469130677","0.542126919622899","2"
"Some worries","1999","Couple + C. LE and GT 16","indirect migration background","48","0.415816996489227","0.318237037700453","0.513396955278001","2"
"Some worries","1999","Couple + C. LE and GT 16","direct migration background","111","0.462535186290693","0.396349016193254","0.528721356388131","2"
"Some worries","1999","Couple + C. LE and GT 16","no migration background","472","0.535939094764351","0.502293975019213","0.569584214509488","2"
"Some worries","1999","Couple + C. GT 16 ","indirect migration background","96","0.506446611497703","0.435911827562066","0.576981395433339","2"
"Some worries","1999","1-pers.-HH","no migration background","778","0.525338145261288","0.499706235632253","0.550970054890323","2"
"Some worries","1999","1-pers.-HH","direct migration background","82","0.489217507742332","0.413173842062155","0.56526117342251","2"
"Some worries","1999","1-pers.-HH","indirect migration background","29","","","","2"
"Some worries","1999","(Married) couple without C. ","no migration background","1954","0.556767601953261","0.540236619386895","0.573298584519627","2"
"Some worries","1999","Couple + C. LE 16 ","direct migration background","294","0.49955970551344","0.45886818389226","0.540251227134621","2"
"Some worries","1999","Couple + C. LE 16 ","indirect migration background","51","0.51474850928439","0.416299470182281","0.613197548386499","2"
"Some worries","1999","Couple + C. GT 16 ","no migration background","1061","0.556590505172743","0.534080189349258","0.579100820996227","2"
"Some worries","1999","Couple + C. GT 16 ","direct migration background","221","0.492947519287666","0.446126826620666","0.539768211954666","2"
"Big worries","2000","(Married) couple without C. ","direct migration background","231","0.282401768564948","0.25136211992123","0.313441417208665","1"
"Big worries","2000","(Married) couple without C. ","indirect migration background","42","0.314355698245717","0.230589811280638","0.398121585210797","1"
"Big worries","2000","Single parent ","no migration background","294","0.314046820241155","0.284823427174106","0.343270213308204","1"
"Big worries","2000","Single parent ","direct migration background","35","0.266581377512671","0.19582048013502","0.337342274890322","1"
"Big worries","2000","Single parent ","indirect migration background","21","","","","1"
"Big worries","2000","Couple + C. LE 16 ","no migration background","1373","0.353257659965456","0.338690688594229","0.367824631336683","1"
"Big worries","2000","Couple + C. LE 16 ","direct migration background","314","0.362661461112239","0.331878238056922","0.393444684167555","1"
"Big worries","2000","Couple + C. LE 16 ","indirect migration background","59","0.457137706944027","0.376607691050792","0.537667722837262","1"
"Big worries","2000","Couple + C. GT 16 ","no migration background","953","0.311422873050019","0.295202602014797","0.32764314408524","1"
"Big worries","2000","Couple + C. GT 16 ","direct migration background","190","0.377065490244373","0.336744500105525","0.417386480383221","1"
"Big worries","2000","Couple + C. GT 16 ","indirect migration background","79","0.345361320309174","0.284697498313523","0.406025142304826","1"
"Big worries","2000","Couple + C. LE and GT 16","no migration background","463","0.324096864532745","0.299804601577728","0.348389127487762","1"
"Big worries","2000","Couple + C. LE and GT 16","direct migration background","130","0.383594724213628","0.334181168352089","0.433008280075166","1"
"Big worries","2000","Couple + C. LE and GT 16","indirect migration background","44","0.327450987826561","0.246469014001323","0.408432961651799","1"
"Big worries","2000","1-pers.-HH","no migration background","899","0.303348189878283","0.286734000075262","0.319962379681304","1"
"Big worries","2000","1-pers.-HH","direct migration background","87","0.297590313207906","0.244969963088667","0.350210663327145","1"
"Big worries","2000","1-pers.-HH","indirect migration background","32","0.391813309602008","0.290961223836622","0.492665395367393","1"
"Big worries","2000","(Married) couple without C. ","no migration background","2013","0.300512889319862","0.289442580214857","0.311583198424866","1"
"No worries","2000","Couple + C. LE and GT 16","indirect migration background","21","","","","3"
"No worries","2000","Couple + C. LE and GT 16","direct migration background","62","0.179150638520682","0.140181793545551","0.218119483495814","3"
"No worries","2000","Couple + C. GT 16 ","indirect migration background","54","0.185404824776327","0.135822884024562","0.234986765528092","3"
"No worries","2000","Couple + C. LE and GT 16","no migration background","231","0.166568679277902","0.147230307373168","0.185907051182635","3"
"No worries","2000","1-pers.-HH","no migration background","616","0.211717724512256","0.196953179493345","0.226482269531168","3"
"No worries","2000","1-pers.-HH","direct migration background","66","0.234778651230883","0.185995266159356","0.283562036302411","3"
"No worries","2000","1-pers.-HH","indirect migration background","15","","","","3"
"No worries","2000","(Married) couple without C. ","no migration background","1129","0.181095582976792","0.17179716909983","0.190393996853754","3"
"No worries","2000","(Married) couple without C. ","direct migration background","188","0.236968687935707","0.20764901828747","0.266288357583945","3"
"No worries","2000","(Married) couple without C. ","indirect migration background","18","","","","3"
"No worries","2000","Single parent ","no migration background","177","0.176101596674551","0.152118531927227","0.200084661421875","3"
"No worries","2000","Single parent ","direct migration background","32","0.207938056631847","0.142992562507731","0.272883550755963","3"
"No worries","2000","Single parent ","indirect migration background","18","","","","3"
"No worries","2000","Couple + C. LE 16 ","no migration background","533","0.126993860537351","0.11684638909486","0.137141331979842","3"
"No worries","2000","Couple + C. LE 16 ","direct migration background","191","0.192555105427482","0.167307961199128","0.217802249655836","3"
"No worries","2000","Couple + C. LE 16 ","indirect migration background","20","","","","3"
"No worries","2000","Couple + C. GT 16 ","no migration background","518","0.167923512248219","0.154830368470951","0.181016656025487","3"
"No worries","2000","Couple + C. GT 16 ","direct migration background","113","0.186633394122747","0.154218885275517","0.219047902969976","3"
"Some worries","2000","Single parent ","indirect migration background","29","","","","2"
"Some worries","2000","Single parent ","direct migration background","83","0.525480565855482","0.445569340004405","0.605391791706559","2"
"Some worries","2000","Single parent ","no migration background","498","0.509851583084294","0.478376137227709","0.541327028940879","2"
"Some worries","2000","(Married) couple without C. ","direct migration background","389","0.480629543499345","0.44617977856251","0.51507930843618","2"
"Some worries","2000","(Married) couple without C. ","indirect migration background","58","0.473486357653018","0.383398629108132","0.563574086197905","2"
"Some worries","2000","Couple + C. LE and GT 16","indirect migration background","64","0.498422466385081","0.412140292506353","0.584704640263809","2"
"Some worries","2000","Couple + C. LE 16 ","no migration background","2230","0.519748479497193","0.504522374721291","0.534974584273094","2"
"Some worries","2000","Couple + C. LE and GT 16","direct migration background","180","0.43725463726569","0.386846599084645","0.487662675446735","2"
"Some worries","2000","Couple + C. LE and GT 16","no migration background","732","0.509334456189353","0.483387725900224","0.535281186478482","2"
"Some worries","2000","Couple + C. GT 16 ","indirect migration background","103","0.469233854914499","0.405563339477664","0.532904370351334","2"
"Some worries","2000","1-pers.-HH","no migration background","1426","0.484934085609461","0.466871773614707","0.502996397604215","2"
"Some worries","2000","1-pers.-HH","direct migration background","137","0.467631035561211","0.410205226836285","0.525056844286137","2"
"Some worries","2000","1-pers.-HH","indirect migration background","43","0.482224923089283","0.37899104711638","0.585458799062185","2"
"Some worries","2000","(Married) couple without C. ","no migration background","3447","0.518391527703346","0.506326888355989","0.530456167050703","2"
"Some worries","2000","Couple + C. LE 16 ","direct migration background","432","0.44478343346028","0.412964632851841","0.476602234068719","2"
"Some worries","2000","Couple + C. LE 16 ","indirect migration background","68","0.404245427967177","0.324913926509166","0.483576929425188","2"
"Some worries","2000","Couple + C. GT 16 ","no migration background","1660","0.520653614701762","0.50315491696157","0.538152312441955","2"
"Some worries","2000","Couple + C. GT 16 ","direct migration background","252","0.43630111563288","0.395042148775225","0.477560082490535","2"
"Big worries","2001","(Married) couple without C. ","direct migration background","244","0.329461172050444","0.295912409706752","0.363009934394135","1"
"Big worries","2001","(Married) couple without C. ","indirect migration background","42","0.333505989619923","0.244588711937955","0.42242326730189","1"
"Big worries","2001","Single parent ","no migration background","315","0.3379759978905","0.307259712099408","0.368692283681592","1"
"Big worries","2001","Single parent ","direct migration background","46","0.321386454961351","0.246147582273181","0.396625327649522","1"
"Big worries","2001","Single parent ","indirect migration background","25","","","","1"
"Big worries","2001","Couple + C. LE 16 ","no migration background","1388","0.374232073579495","0.358700013842357","0.389764133316632","1"
"Big worries","2001","Couple + C. LE 16 ","direct migration background","328","0.387924926891063","0.354694627248161","0.421155226533965","1"
"Big worries","2001","Couple + C. LE 16 ","indirect migration background","72","0.507248411084163","0.430023126509928","0.584473695658398","1"
"Big worries","2001","Couple + C. GT 16 ","no migration background","1099","0.369040516163152","0.351550219830286","0.386530812496018","1"
"Big worries","2001","Couple + C. GT 16 ","direct migration background","161","0.364929246903131","0.321681846576714","0.408176647229549","1"
"Big worries","2001","Couple + C. GT 16 ","indirect migration background","86","0.423044648378054","0.356541169200261","0.489548127555848","1"
"Big worries","2001","Couple + C. LE and GT 16","no migration background","477","0.340096452446706","0.314588157245147","0.365604747648265","1"
"Big worries","2001","Couple + C. LE and GT 16","direct migration background","91","0.311913336153976","0.259921313452532","0.36390535885542","1"
"Big worries","2001","Couple + C. LE and GT 16","indirect migration background","35","0.277512154508339","0.192270585380698","0.36275372363598","1"
"Big worries","2001","1-pers.-HH","no migration background","887","0.334000097184218","0.316009047327543","0.351991147040893","1"
"Big worries","2001","(Married) couple without C. ","no migration background","2125","0.341009538120492","0.32900667050034","0.353012405740645","1"
"Big worries","2001","1-pers.-HH","direct migration background","79","0.327728886346039","0.268220424210245","0.387237348481833","1"
"Big worries","2001","1-pers.-HH","indirect migration background","44","0.544892763239589","0.445792544155191","0.643992982323987","1"
"No worries","2001","Couple + C. LE and GT 16","indirect migration background","23","","","","3"
"No worries","2001","Couple + C. LE and GT 16","direct migration background","72","0.262940226965437","0.213534414832051","0.312346039098823","3"
"No worries","2001","Couple + C. GT 16 ","indirect migration background","33","0.123556288103812","0.079259258842253","0.16785331736537","3"
"No worries","2001","Couple + C. LE and GT 16","no migration background","196","0.162342488669278","0.142486592408893","0.182198384929662","3"
"No worries","2001","1-pers.-HH","no migration background","498","0.193552425830122","0.178481722979974","0.208623128680269","3"
"No worries","2001","1-pers.-HH","direct migration background","47","0.213691369111129","0.161722992242378","0.26565974597988","3"
"No worries","2001","1-pers.-HH","indirect migration background","14","","","","3"
"No worries","2001","(Married) couple without C. ","no migration background","939","0.164558750204355","0.155170586883698","0.173946913525011","3"
"No worries","2001","(Married) couple without C. ","direct migration background","149","0.19548993907834","0.167183165991378","0.223796712165301","3"
"No worries","2001","(Married) couple without C. ","indirect migration background","19","","","","3"
"No worries","2001","Single parent ","no migration background","145","0.15483482471722","0.131344229417095","0.178325420017346","3"
"No worries","2001","Single parent ","direct migration background","32","0.241864560004381","0.172876052266381","0.31085306774238","3"
"No worries","2001","Single parent ","indirect migration background","11","","","","3"
"No worries","2001","Couple + C. LE 16 ","no migration background","427","0.115660669379249","0.105395781257408","0.125925557501089","3"
"No worries","2001","Couple + C. LE 16 ","direct migration background","131","0.143969833325132","0.120029050166781","0.167910616483483","3"
"No worries","2001","Couple + C. LE 16 ","indirect migration background","24","","","","3"
"No worries","2001","Couple + C. GT 16 ","no migration background","413","0.145055644764795","0.132291384574372","0.157819904955218","3"
"No worries","2001","Couple + C. GT 16 ","direct migration background","90","0.195419570091333","0.159797974087636","0.23104116609503","3"
"Some worries","2001","Single parent ","no migration background","451","0.50718917739228","0.474724281850165","0.539654072934396","2"
"Some worries","2001","Single parent ","indirect migration background","22","","","","2"
"Some worries","2001","Single parent ","direct migration background","70","0.436748985034268","0.356842104438487","0.516655865630049","2"
"Some worries","2001","(Married) couple without C. ","indirect migration background","47","0.462088941048473","0.368061582211474","0.556116299885471","2"
"Some worries","2001","(Married) couple without C. ","direct migration background","361","0.475048888871216","0.439404514118161","0.510693263624272","2"
"Some worries","2001","Couple + C. LE and GT 16","indirect migration background","48","0.48219945996937","0.387075533674026","0.577323386264715","2"
"Some worries","2001","Couple + C. LE and GT 16","no migration background","652","0.497561058884016","0.470639203351927","0.524482914416106","2"
"Some worries","2001","Couple + C. LE and GT 16","direct migration background","142","0.425146436880587","0.369665209908834","0.480627663852339","2"
"Some worries","2001","Couple + C. LE 16 ","no migration background","1914","0.510107257041257","0.494062499694939","0.526152014387574","2"
"Some worries","2001","Couple + C. GT 16 ","indirect migration background","93","0.453399063518134","0.386386588913093","0.520411538123175","2"
"Some worries","2001","1-pers.-HH","no migration background","1255","0.47244747698566","0.453403583366116","0.491491370605205","2"
"Some worries","2001","1-pers.-HH","direct migration background","113","0.458579744542832","0.395407861261162","0.521751627824502","2"
"Some worries","2001","1-pers.-HH","indirect migration background","39","0.346745622911816","0.252032777994263","0.441458467829369","2"
"Some worries","2001","(Married) couple without C. ","no migration background","2928","0.494431711675153","0.48177254085988","0.507090882490426","2"
"Some worries","2001","Couple + C. LE 16 ","direct migration background","367","0.468105239783805","0.434076750040274","0.502133729527336","2"
"Some worries","2001","Couple + C. LE 16 ","indirect migration background","65","0.359382312162374","0.285266142798271","0.433498481526477","2"
"Some worries","2001","Couple + C. GT 16 ","no migration background","1412","0.485903839072053","0.467788070980491","0.504019607163615","2"
"Some worries","2001","Couple + C. GT 16 ","direct migration background","225","0.439651183005536","0.395062158889728","0.484240207121344","2"
"Big worries","2002","(Married) couple without C. ","direct migration background","206","0.280436827242603","0.248830850446386","0.312042804038819","1"
"Big worries","2002","(Married) couple without C. ","indirect migration background","32","0.279204854557335","0.191715580457352","0.366694128657317","1"
"Big worries","2002","Single parent ","no migration background","268","0.29861262697195","0.269183777090813","0.328041476853087","1"
"Big worries","2002","Single parent ","direct migration background","27","","","","1"
"Big worries","2002","Single parent ","indirect migration background","17","","","","1"
"Big worries","2002","Couple + C. LE 16 ","no migration background","1079","0.2849315815586","0.27062134401974","0.299241819097461","1"
"Big worries","2002","Couple + C. LE 16 ","direct migration background","224","0.335739808721005","0.301783207330529","0.369696410111481","1"
"Big worries","2002","Couple + C. LE 16 ","indirect migration background","52","0.384296226542714","0.310959130948102","0.457633322137326","1"
"Big worries","2002","Couple + C. GT 16 ","no migration background","959","0.290274551468275","0.274890715981906","0.305658386954645","1"
"Big worries","2002","Couple + C. GT 16 ","direct migration background","127","0.301774305073704","0.258980983324059","0.344567626823349","1"
"Big worries","2002","Couple + C. GT 16 ","indirect migration background","58","0.262584572156318","0.201751356346053","0.323417787966582","1"
"Big worries","2002","Couple + C. LE and GT 16","no migration background","448","0.27781959399765","0.25527186652118","0.30036732147412","1"
"Big worries","2002","Couple + C. LE and GT 16","direct migration background","68","0.241250884840826","0.192917367657748","0.289584402023903","1"
"Big worries","2002","Couple + C. LE and GT 16","indirect migration background","36","0.278961856848441","0.201568306793681","0.3563554069032","1"
"Big worries","2002","(Married) couple without C. ","no migration background","1838","0.278848667647163","0.267997897493753","0.289699437800574","1"
"Big worries","2002","1-pers.-HH","indirect migration background","30","0.273727224376004","0.183592311455336","0.363862137296672","1"
"Big worries","2002","1-pers.-HH","direct migration background","57","0.264857048791267","0.208320170011504","0.321393927571031","1"
"Big worries","2002","1-pers.-HH","no migration background","711","0.261091631287162","0.244393711471294","0.277789551103029","1"
"No worries","2002","Couple + C. LE and GT 16","direct migration background","65","0.201603818194436","0.156280317615823","0.246927318773049","3"
"No worries","2002","Couple + C. LE and GT 16","indirect migration background","33","0.233116529354204","0.160153230926468","0.306079827781939","3"
"No worries","2002","Couple + C. LE and GT 16","no migration background","232","0.17245306132762","0.153436575560823","0.191469547094416","3"
"No worries","2002","Couple + C. GT 16 ","indirect migration background","42","0.168704462340361","0.11693292374039","0.220476000940332","3"
"No worries","2002","1-pers.-HH","no migration background","541","0.203904036125151","0.188587300193588","0.219220772056714","3"
"No worries","2002","1-pers.-HH","direct migration background","51","0.253327905400607","0.197603346578809","0.309052464222404","3"
"No worries","2002","1-pers.-HH","indirect migration background","14","","","","3"
"No worries","2002","(Married) couple without C. ","no migration background","1144","0.177815893526858","0.168563951581201","0.187067835472515","3"
"No worries","2002","(Married) couple without C. ","direct migration background","175","0.226078653839487","0.196648304149471","0.255509003529502","3"
"No worries","2002","(Married) couple without C. ","indirect migration background","15","","","","3"
"No worries","2002","Single parent ","no migration background","176","0.196172065637457","0.170636800953394","0.22170733032152","3"
"No worries","2002","Single parent ","direct migration background","40","0.31155931023023","0.234843000205565","0.388275620254896","3"
"No worries","2002","Single parent ","indirect migration background","10","","","","3"
"No worries","2002","Couple + C. LE 16 ","no migration background","540","0.142355764494545","0.131278210766407","0.153433318222682","3"
"No worries","2002","Couple + C. LE 16 ","direct migration background","124","0.15354321186111","0.127621039693686","0.179465384028534","3"
"No worries","2002","Couple + C. LE 16 ","indirect migration background","23","","","","3"
"No worries","2002","Couple + C. GT 16 ","no migration background","508","0.155092742368367","0.14282357150446","0.167361913232275","3"
"No worries","2002","Couple + C. GT 16 ","direct migration background","92","0.217902709424037","0.179417073934011","0.256388344914064","3"
"Some worries","2002","(Married) couple without C. ","direct migration background","395","0.493484518917911","0.45830820254023","0.528660835295591","2"
"Some worries","2002","Single parent ","no migration background","485","0.505215307390593","0.473064890262574","0.537365724518612","2"
"Some worries","2002","Single parent ","direct migration background","73","0.47528114835738","0.392558829260094","0.558003467454667","2"
"Some worries","2002","Single parent ","indirect migration background","27","","","","2"
"Some worries","2002","(Married) couple without C. ","indirect migration background","54","0.588864648547725","0.492905241388848","0.684824055706603","2"
"Some worries","2002","Couple + C. LE and GT 16","indirect migration background","60","0.487921613797355","0.401664189235081","0.57417903835963","2"
"Some worries","2002","Couple + C. LE and GT 16","direct migration background","168","0.557145296964738","0.501030201222916","0.61326039270656","2"
"Some worries","2002","Couple + C. LE and GT 16","no migration background","836","0.549727344674731","0.524682984137883","0.574771705211578","2"
"Some worries","2002","Couple + C. LE 16 ","no migration background","2203","0.572712653946855","0.557029581275936","0.588395726617774","2"
"Some worries","2002","Couple + C. GT 16 ","indirect migration background","101","0.568710965503322","0.500244158999571","0.637177772007073","2"
"Some worries","2002","(Married) couple without C. ","no migration background","3579","0.543335438825978","0.531282422536572","0.555388455115385","2"
"Some worries","2002","1-pers.-HH","indirect migration background","50","0.610977078596724","0.512420817718135","0.709533339475314","2"
"Some worries","2002","1-pers.-HH","no migration background","1406","0.535004332587688","0.516042788270149","0.553965876905226","2"
"Some worries","2002","1-pers.-HH","direct migration background","126","0.481815045808126","0.41779400348322","0.545836088133032","2"
"Some worries","2002","Couple + C. LE 16 ","direct migration background","395","0.510716979417885","0.474773186380789","0.546660772454981","2"
"Some worries","2002","Couple + C. LE 16 ","indirect migration background","94","0.48439237717746","0.409045882345325","0.559738872009595","2"
"Some worries","2002","Couple + C. GT 16 ","no migration background","1877","0.554632706163357","0.537787479656704","0.571477932670011","2"
"Some worries","2002","Couple + C. GT 16 ","direct migration background","223","0.480322985502259","0.433746105293638","0.526899865710879","2"
"Big worries","2003","(Married) couple without C. ","direct migration background","159","0.235614782520492","0.204955175004753","0.266274390036231","1"
"Big worries","2003","(Married) couple without C. ","indirect migration background","28","","","","1"
"Big worries","2003","Single parent ","no migration background","215","0.254429478096271","0.225974718930789","0.282884237261754","1"
"Big worries","2003","Single parent ","direct migration background","28","","","","1"
"Big worries","2003","Single parent ","indirect migration background","15","","","","1"
"Big worries","2003","Couple + C. LE 16 ","no migration background","766","0.235460491619973","0.221454059526264","0.249466923713682","1"
"Big worries","2003","Couple + C. LE 16 ","direct migration background","169","0.291755456721806","0.257049302203158","0.326461611240453","1"
"Big worries","2003","Couple + C. LE 16 ","indirect migration background","45","0.34989606964743","0.278619827357985","0.421172311936876","1"
"Big worries","2003","Couple + C. GT 16 ","no migration background","755","0.238362393278253","0.22386019333209","0.252864593224416","1"
"Big worries","2003","Couple + C. GT 16 ","direct migration background","95","0.255614784082622","0.214385507265902","0.296844060899342","1"
"Big worries","2003","Couple + C. GT 16 ","indirect migration background","46","0.263939310191158","0.200252715136633","0.327625905245683","1"
"Big worries","2003","Couple + C. LE and GT 16","no migration background","340","0.230955020827269","0.208980643143353","0.252929398511185","1"
"Big worries","2003","Couple + C. LE and GT 16","direct migration background","64","0.205357386519893","0.159102739556393","0.251612033483392","1"
"Big worries","2003","Couple + C. LE and GT 16","indirect migration background","31","0.269584943642778","0.192409540718033","0.346760346567522","1"
"Big worries","2003","(Married) couple without C. ","no migration background","1453","0.227376598380166","0.217114323315758","0.237638873444574","1"
"Big worries","2003","1-pers.-HH","indirect migration background","16","","","","1"
"Big worries","2003","1-pers.-HH","direct migration background","54","0.273262156036054","0.216164432206346","0.330359879865762","1"
"Big worries","2003","1-pers.-HH","no migration background","579","0.21062030806316","0.195066410870541","0.22617420525578","1"
"No worries","2003","Couple + C. LE and GT 16","indirect migration background","40","0.362063883451018","0.278479060219807","0.445648706682229","3"
"No worries","2003","Couple + C. LE and GT 16","no migration background","287","0.210927355674255","0.189655667504596","0.232199043843915","3"
"No worries","2003","Couple + C. LE and GT 16","direct migration background","91","0.283057837510252","0.231476341495599","0.334639333524906","3"
"No worries","2003","Couple + C. GT 16 ","indirect migration background","47","0.235079333738748","0.173808385383321","0.296350282094175","3"
"No worries","2003","1-pers.-HH","no migration background","598","0.232167527411952","0.216061808946533","0.24827324587737","3"
"No worries","2003","1-pers.-HH","direct migration background","63","0.245617887330034","0.190465305310449","0.300770469349618","3"
"No worries","2003","1-pers.-HH","indirect migration background","20","","","","3"
"No worries","2003","(Married) couple without C. ","no migration background","1345","0.209526228191187","0.199561859941135","0.219490596441239","3"
"No worries","2003","(Married) couple without C. ","direct migration background","200","0.247991135759701","0.216792274517488","0.279189997001915","3"
"No worries","2003","(Married) couple without C. ","indirect migration background","36","0.341531469198302","0.257382063918577","0.425680874478027","3"
"No worries","2003","Single parent ","no migration background","191","0.224112945234458","0.19686965477097","0.251356235697945","3"
"No worries","2003","Single parent ","direct migration background","46","0.352404692959856","0.273552963576036","0.431256422343677","3"
"No worries","2003","Single parent ","indirect migration background","12","","","","3"
"No worries","2003","Couple + C. LE 16 ","no migration background","650","0.188167284994317","0.175264785108733","0.2010697848799","3"
"No worries","2003","Couple + C. LE 16 ","direct migration background","163","0.207678160399847","0.176707418330781","0.238648902468913","3"
"No worries","2003","Couple + C. LE 16 ","indirect migration background","34","0.187181169181956","0.128888784310042","0.245473554053871","3"
"No worries","2003","Couple + C. GT 16 ","no migration background","661","0.200064092338904","0.186447983943531","0.213680200734277","3"
"No worries","2003","Couple + C. GT 16 ","direct migration background","125","0.310024123411367","0.266309316868469","0.353738929954266","3"
"Some worries","2003","(Married) couple without C. ","direct migration background","377","0.516394081719806","0.480290888512677","0.552497274926936","2"
"Some worries","2003","(Married) couple without C. ","indirect migration background","58","0.483025421422473","0.394353164252673","0.571697678592273","2"
"Some worries","2003","Single parent ","no migration background","494","0.521457576669271","0.48882160483992","0.554093548498622","2"
"Some worries","2003","Single parent ","direct migration background","67","0.414771314062846","0.333449755442321","0.496092872683371","2"
"Some worries","2003","Single parent ","indirect migration background","37","0.627388494318246","0.50893319088719","0.745843797749302","2"
"Some worries","2003","Couple + C. LE and GT 16","no migration background","786","0.558117623498476","0.532223976757061","0.58401127023989","2"
"Some worries","2003","Couple + C. LE and GT 16","direct migration background","138","0.511584775969855","0.454348985764157","0.568820566175554","2"
"Some worries","2003","Couple + C. LE and GT 16","indirect migration background","56","0.368351172906205","0.284460224137446","0.452242121674963","2"
"Some worries","2003","Couple + C. GT 16 ","indirect migration background","91","0.500981356070094","0.428736264254741","0.573226447885447","2"
"Some worries","2003","Couple + C. LE 16 ","no migration background","2109","0.57637222338571","0.560060033583483","0.592684413187938","2"
"Some worries","2003","1-pers.-HH","indirect migration background","47","0.573186371588214","0.466777922866596","0.679594820309831","2"
"Some worries","2003","(Married) couple without C. ","no migration background","3610","0.563097173428647","0.550952916678983","0.57524143017831","2"
"Some worries","2003","1-pers.-HH","direct migration background","117","0.481119956633912","0.417102217573072","0.545137695694753","2"
"Some worries","2003","1-pers.-HH","no migration background","1463","0.557212164524888","0.538264562132789","0.576159766916987","2"
"Some worries","2003","Couple + C. GT 16 ","direct migration background","210","0.434361092506011","0.387511161137413","0.481211023874609","2"
"Some worries","2003","Couple + C. GT 16 ","no migration background","1900","0.561573514382843","0.544684957939302","0.578462070826384","2"
"Some worries","2003","Couple + C. LE 16 ","direct migration background","327","0.500566382878347","0.462391728882548","0.538741036874146","2"
"Some worries","2003","Couple + C. LE 16 ","indirect migration background","93","0.462922761170613","0.388405564442759","0.537439957898468","2"
"Big worries","2004","(Married) couple without C. ","direct migration background","162","0.23195614423647","0.201147228900594","0.262765059572345","1"
"Big worries","2004","(Married) couple without C. ","indirect migration background","29","","","","1"
"Big worries","2004","Single parent ","no migration background","203","0.233561402902335","0.205654800780902","0.261468005023767","1"
"Big worries","2004","Single parent ","direct migration background","28","","","","1"
"Big worries","2004","Single parent ","indirect migration background","21","","","","1"
"Big worries","2004","Couple + C. LE 16 ","no migration background","785","0.246129016590566","0.231362755173587","0.260895278007544","1"
"Big worries","2004","Couple + C. LE 16 ","direct migration background","160","0.288296216672489","0.251899792565435","0.324692640779542","1"
"Big worries","2004","Couple + C. LE 16 ","indirect migration background","42","0.223421857715743","0.162230019389009","0.284613696042477","1"
"Big worries","2004","Couple + C. GT 16 ","no migration background","803","0.260986361911843","0.245949922674645","0.276022801149041","1"
"Big worries","2004","Couple + C. GT 16 ","direct migration background","92","0.239748834907168","0.198821190456051","0.280676479358284","1"
