"plj0047","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","1993","Couple + C. LE 16 ","Rural Area","36","0.549611351185792","0.432217564734474","0.66700513763711"
"Big worries","1993","Couple + C. GT 16 ","Urban Area","213","0.453831365668954","0.409292607470378","0.498370123867529"
"Big worries","1993","Couple + C. GT 16 ","Rural Area","16","","",""
"Big worries","1993","Couple + C. LE and GT 16","Urban Area","182","0.55373324488801","0.501876135464532","0.605590354311487"
"Big worries","1993","Couple + C. LE and GT 16","Rural Area","28","","",""
"Some worries","1993","1-pers.-HH","Urban Area","50","0.457613507956015","0.363216103639725","0.552010912272305"
"Some worries","1993","1-pers.-HH","Rural Area","5","","",""
"Some worries","1993","(Married) couple without C. ","Urban Area","120","0.396793473436409","0.3387595351576","0.454827411715218"
"Some worries","1993","(Married) couple without C. ","Rural Area","8","","",""
"Some worries","1993","Single parent ","Urban Area","31","0.345964984716551","0.238310027619781","0.453619941813321"
"Some worries","1993","Single parent ","Rural Area","9","","",""
"Some worries","1993","Couple + C. LE 16 ","Urban Area","187","0.39012517472087","0.345157418794253","0.435092930647487"
"Some worries","1993","Couple + C. LE 16 ","Rural Area","24","","",""
"Some worries","1993","Couple + C. GT 16 ","Urban Area","199","0.425186029295967","0.380959727733526","0.469412330858408"
"Some worries","1993","Couple + C. GT 16 ","Rural Area","27","","",""
"Some worries","1993","Couple + C. LE and GT 16","Urban Area","139","0.355352158913954","0.305423318042615","0.405280999785293"
"Some worries","1993","Couple + C. LE and GT 16","Rural Area","11","","",""
"No worries","1993","1-pers.-HH","Urban Area","18","","",""
"No worries","1993","1-pers.-HH","Rural Area","2","","",""
"No worries","1993","(Married) couple without C. ","Urban Area","34","0.13279427866927","0.0925394931688213","0.173049064169718"
"No worries","1993","(Married) couple without C. ","Rural Area","","","",""
"No worries","1993","Single parent ","Urban Area","10","","",""
"No worries","1993","Single parent ","Rural Area","","","",""
"No worries","1993","Couple + C. LE 16 ","Urban Area","37","0.0864409388436323","0.0605345472474384","0.112347330439826"
"No worries","1993","Couple + C. LE 16 ","Rural Area","9","","",""
"No worries","1993","Couple + C. GT 16 ","Urban Area","68","0.120982605035079","0.0918091629729758","0.150156047097183"
"No worries","1993","Couple + C. GT 16 ","Rural Area","10","","",""
"No worries","1993","Couple + C. LE and GT 16","Urban Area","32","0.0909145961980366","0.0609243598895066","0.120904832506567"
"No worries","1993","Couple + C. LE and GT 16","Rural Area","7","","",""
"Big worries","1994","1-pers.-HH","Urban Area","40","0.414255012323919","0.316226954040602","0.512283070607236"
"Big worries","1994","1-pers.-HH","Rural Area","6","","",""
"Big worries","1994","(Married) couple without C. ","Urban Area","128","0.440768442135733","0.384399349931012","0.497137534340454"
"Big worries","1994","(Married) couple without C. ","Rural Area","11","","",""
"Big worries","1994","Single parent ","Urban Area","34","0.520404967923498","0.403372294528068","0.637437641318929"
"Big worries","1994","Single parent ","Rural Area","2","","",""
"Big worries","1994","Couple + C. LE 16 ","Urban Area","231","0.562043944893662","0.515843449520964","0.608244440266359"
"Big worries","1994","Couple + C. LE 16 ","Rural Area","17","","",""
"Big worries","1994","Couple + C. GT 16 ","Urban Area","200","0.478729155715282","0.432929032410904","0.524529279019659"
"Big worries","1994","Couple + C. GT 16 ","Rural Area","19","","",""
"Big worries","1994","Couple + C. LE and GT 16","Urban Area","165","0.509357437453604","0.454669756075014","0.564045118832193"
"Big worries","1994","Couple + C. LE and GT 16","Rural Area","16","","",""
"Some worries","1994","1-pers.-HH","Urban Area","43","0.40699462301635","0.30922906682509","0.50476017920761"
"Some worries","1994","1-pers.-HH","Rural Area","7","","",""
"Some worries","1994","(Married) couple without C. ","Urban Area","131","0.428946765079855","0.372754057899194","0.485139472260517"
"Some worries","1994","(Married) couple without C. ","Rural Area","11","","",""
"Some worries","1994","Single parent ","Urban Area","28","","",""
"Some worries","1994","Single parent ","Rural Area","6","","",""
"Some worries","1994","Couple + C. LE 16 ","Urban Area","179","0.355251300291353","0.310684720753309","0.399817879829397"
"Some worries","1994","Couple + C. LE 16 ","Rural Area","32","0.599128388564455","0.478113051056075","0.720143726072835"
"Some worries","1994","Couple + C. GT 16 ","Urban Area","202","0.441136814803888","0.395613970076241","0.486659659531534"
"Some worries","1994","Couple + C. GT 16 ","Rural Area","29","","",""
"Some worries","1994","Couple + C. LE and GT 16","Urban Area","129","0.427914083858704","0.373788263322073","0.482039904395334"
"Some worries","1994","Couple + C. LE and GT 16","Rural Area","21","","",""
"No worries","1994","1-pers.-HH","Urban Area","14","","",""
"No worries","1994","1-pers.-HH","Rural Area","1","","",""
"No worries","1994","(Married) couple without C. ","Urban Area","39","0.130284792784411","0.0920661417422693","0.168503443826554"
"No worries","1994","(Married) couple without C. ","Rural Area","6","","",""
"No worries","1994","Single parent ","Urban Area","8","","",""
"No worries","1994","Single parent ","Rural Area","1","","",""
"No worries","1994","Couple + C. LE 16 ","Urban Area","33","0.0827047548149852","0.0570560146283179","0.108353495001653"
"No worries","1994","Couple + C. LE 16 ","Rural Area","14","","",""
"No worries","1994","Couple + C. GT 16 ","Urban Area","55","0.0801340294808307","0.0552419741221869","0.105026084839475"
"No worries","1994","Couple + C. GT 16 ","Rural Area","7","","",""
"No worries","1994","Couple + C. LE and GT 16","Urban Area","27","","",""
"No worries","1994","Couple + C. LE and GT 16","Rural Area","4","","",""
"Big worries","1995","1-pers.-HH","Urban Area","31","0.388593884966494","0.286169978756587","0.491017791176401"
"Big worries","1995","1-pers.-HH","Rural Area","6","","",""
"Big worries","1995","(Married) couple without C. ","Urban Area","118","0.456431365412609","0.398296259001663","0.514566471823556"
"Big worries","1995","(Married) couple without C. ","Rural Area","9","","",""
"Big worries","1995","Single parent ","Urban Area","24","","",""
"Big worries","1995","Single parent ","Rural Area","4","","",""
"Big worries","1995","Couple + C. LE 16 ","Urban Area","183","0.484490063169449","0.437899504948434","0.531080621390465"
"Big worries","1995","Couple + C. LE 16 ","Rural Area","18","","",""
"Big worries","1995","Couple + C. GT 16 ","Urban Area","172","0.454911992234227","0.407060175336065","0.50276380913239"
"Big worries","1995","Couple + C. GT 16 ","Rural Area","26","","",""
"Big worries","1995","Couple + C. LE and GT 16","Urban Area","130","0.524759099484102","0.465843480601093","0.583674718367112"
"Big worries","1995","Couple + C. LE and GT 16","Rural Area","10","","",""
"Some worries","1995","1-pers.-HH","Urban Area","40","0.360814753999283","0.259902483090482","0.461727024908083"
"Some worries","1995","1-pers.-HH","Rural Area","8","","",""
"Some worries","1995","(Married) couple without C. ","Urban Area","111","0.368299808414707","0.312003516804504","0.424596100024911"
"Some worries","1995","(Married) couple without C. ","Rural Area","10","","",""
"Some worries","1995","Single parent ","Urban Area","28","","",""
"Some worries","1995","Single parent ","Rural Area","5","","",""
"Some worries","1995","Couple + C. LE 16 ","Urban Area","215","0.410901512024788","0.365034570674137","0.45676845337544"
"Some worries","1995","Couple + C. LE 16 ","Rural Area","32","0.503587465769593","0.382963126177006","0.62421180536218"
"Some worries","1995","Couple + C. GT 16 ","Urban Area","183","0.443721072239074","0.395978836044357","0.491463308433791"
"Some worries","1995","Couple + C. GT 16 ","Rural Area","22","","",""
"Some worries","1995","Couple + C. LE and GT 16","Urban Area","126","0.383619288588348","0.32625147640356","0.440987100773136"
"Some worries","1995","Couple + C. LE and GT 16","Rural Area","20","","",""
"No worries","1995","1-pers.-HH","Urban Area","16","","",""
"No worries","1995","1-pers.-HH","Rural Area","2","","",""
"No worries","1995","(Married) couple without C. ","Urban Area","53","0.175268826172683","0.130894468334475","0.219643184010891"
"No worries","1995","(Married) couple without C. ","Rural Area","5","","",""
"No worries","1995","Single parent ","Urban Area","9","","",""
"No worries","1995","Single parent ","Rural Area","","","",""
"No worries","1995","Couple + C. LE 16 ","Urban Area","44","0.104608424805762","0.0760767812679485","0.133140068343576"
"No worries","1995","Couple + C. LE 16 ","Rural Area","16","","",""
"No worries","1995","Couple + C. GT 16 ","Urban Area","61","0.101366935526698","0.0723640785190212","0.130369792534376"
"No worries","1995","Couple + C. GT 16 ","Rural Area","17","","",""
"No worries","1995","Couple + C. LE and GT 16","Urban Area","20","","",""
"No worries","1995","Couple + C. LE and GT 16","Rural Area","4","","",""
"Big worries","1996","1-pers.-HH","Urban Area","294","0.282007493628694","0.254620207886751","0.309394779370637"
"Big worries","1996","1-pers.-HH","Rural Area","133","0.334875114685105","0.289358903750875","0.380391325619335"
"Big worries","1996","(Married) couple without C. ","Urban Area","717","0.284203614846123","0.266136218694138","0.302271010998107"
"Big worries","1996","(Married) couple without C. ","Rural Area","363","0.365739693076165","0.33757026512784","0.39390912102449"
"Big worries","1996","Single parent ","Urban Area","118","0.286867174048121","0.244605432064577","0.329128916031665"
"Big worries","1996","Single parent ","Rural Area","61","0.316179078456716","0.252527538225344","0.379830618688088"
"Big worries","1996","Couple + C. LE 16 ","Urban Area","569","0.276067173855822","0.256400797091055","0.295733550620588"
"Big worries","1996","Couple + C. LE 16 ","Rural Area","279","0.282276306022271","0.254476023447056","0.310076588597486"
"Big worries","1996","Couple + C. GT 16 ","Urban Area","442","0.286677034102723","0.263708128821722","0.309645939383724"
"Big worries","1996","Couple + C. GT 16 ","Rural Area","268","0.330343918431823","0.298762083429968","0.361925753433679"
"Big worries","1996","Couple + C. LE and GT 16","Urban Area","249","0.294535401161676","0.26219151607208","0.326879286251272"
"Big worries","1996","Couple + C. LE and GT 16","Rural Area","126","0.287916450315562","0.247409813277404","0.32842308735372"
"Some worries","1996","1-pers.-HH","Urban Area","543","0.522491034704508","0.492089962613068","0.552892106795949"
"Some worries","1996","1-pers.-HH","Rural Area","181","0.446120654951066","0.398179685085277","0.494061624816854"
"Some worries","1996","(Married) couple without C. ","Urban Area","1259","0.533118174818855","0.513133308559787","0.553103041077924"
"Some worries","1996","(Married) couple without C. ","Rural Area","598","0.506638054945778","0.477397208473654","0.535878901417901"
"Some worries","1996","Single parent ","Urban Area","234","0.526480563740452","0.479827321710561","0.573133805770343"
"Some worries","1996","Single parent ","Rural Area","110","0.537783592271021","0.469534384675982","0.606032799866061"
"Some worries","1996","Couple + C. LE 16 ","Urban Area","1106","0.555737801573299","0.533879194390105","0.577596408756494"
"Some worries","1996","Couple + C. LE 16 ","Rural Area","555","0.538077157777131","0.507284983712905","0.568869331841357"
"Some worries","1996","Couple + C. GT 16 ","Urban Area","822","0.561693496769225","0.536491242019622","0.586895751518829"
"Some worries","1996","Couple + C. GT 16 ","Rural Area","434","0.512554806982789","0.4789917627692","0.546117851196379"
"Some worries","1996","Couple + C. LE and GT 16","Urban Area","410","0.569898610111135","0.534769265785754","0.605027954436516"
"Some worries","1996","Couple + C. LE and GT 16","Rural Area","251","0.515005481980507","0.47029577607444","0.559715187886574"
"No worries","1996","1-pers.-HH","Urban Area","200","0.195501471666798","0.171363745543459","0.219639197790137"
"No worries","1996","1-pers.-HH","Rural Area","99","0.21900423036383","0.179117938954841","0.258890521772818"
"No worries","1996","(Married) couple without C. ","Urban Area","418","0.182678210335022","0.167199815144714","0.198156605525329"
"No worries","1996","(Married) couple without C. ","Rural Area","162","0.127622251978058","0.108107020613649","0.147137483342466"
"No worries","1996","Single parent ","Urban Area","88","0.186652262211426","0.150245964745244","0.223058559677609"
"No worries","1996","Single parent ","Rural Area","34","0.146037329272263","0.0976955595921069","0.194379098952418"
"No worries","1996","Couple + C. LE 16 ","Urban Area","310","0.168195024570879","0.15174050658635","0.184649542555407"
"No worries","1996","Couple + C. LE 16 ","Rural Area","173","0.179646536200598","0.155935895593348","0.203357176807848"
"No worries","1996","Couple + C. GT 16 ","Urban Area","225","0.151629469128052","0.133412113494642","0.169846824761462"
"No worries","1996","Couple + C. GT 16 ","Rural Area","150","0.157101274585387","0.132666640121666","0.181535909049108"
"No worries","1996","Couple + C. LE and GT 16","Urban Area","104","0.135565988727189","0.111276010923908","0.159855966530469"
"No worries","1996","Couple + C. LE and GT 16","Rural Area","103","0.197078067703931","0.161491731240762","0.2326644041671"
"Big worries","1997","1-pers.-HH","Urban Area","288","0.27369034282714","0.24640904311488","0.300971642539401"
"Big worries","1997","1-pers.-HH","Rural Area","126","0.359317518524636","0.312646670244393","0.405988366804878"
"Big worries","1997","(Married) couple without C. ","Urban Area","771","0.322243833517789","0.303605006833422","0.340882660202156"
"Big worries","1997","(Married) couple without C. ","Rural Area","410","0.355044675297149","0.32749524063146","0.382594109962837"
"Big worries","1997","Single parent ","Urban Area","140","0.34872086458102","0.303034931518595","0.394406797643446"
"Big worries","1997","Single parent ","Rural Area","55","0.258673969218557","0.199727044979539","0.317620893457576"
"Big worries","1997","Couple + C. LE 16 ","Urban Area","598","0.314947780645829","0.293928744889302","0.335966816402355"
"Big worries","1997","Couple + C. LE 16 ","Rural Area","258","0.274948907760343","0.246646104673536","0.30325171084715"
"Big worries","1997","Couple + C. GT 16 ","Urban Area","449","0.292325144381067","0.269238583728521","0.315411705033612"
"Big worries","1997","Couple + C. GT 16 ","Rural Area","228","0.294733625267347","0.264368115440906","0.325099135093787"
"Big worries","1997","Couple + C. LE and GT 16","Urban Area","236","0.28964506879675","0.257095184689272","0.322194952904229"
"Big worries","1997","Couple + C. LE and GT 16","Rural Area","115","0.267676930681775","0.22730458968295","0.308049271680601"
"Some worries","1997","1-pers.-HH","Urban Area","544","0.525727829734371","0.495173784656552","0.55628187481219"
"Some worries","1997","1-pers.-HH","Rural Area","207","0.467807772764276","0.4192729939669","0.516342551561652"
"Some worries","1997","(Married) couple without C. ","Urban Area","1193","0.480113715088955","0.460187915409777","0.500039514768133"
"Some worries","1997","(Married) couple without C. ","Rural Area","582","0.501615673393572","0.47283015135458","0.530401195432565"
"Some worries","1997","Single parent ","Urban Area","215","0.499512973607101","0.451580510304271","0.547445436909931"
"Some worries","1997","Single parent ","Rural Area","108","0.485863517101217","0.418584983578419","0.553142050624015"
"Some worries","1997","Couple + C. LE 16 ","Urban Area","974","0.51668803762468","0.494074961245095","0.539301114004265"
"Some worries","1997","Couple + C. LE 16 ","Rural Area","498","0.537299044613041","0.50569247394608","0.568905615280003"
"Some worries","1997","Couple + C. GT 16 ","Urban Area","777","0.524296529297102","0.498947232241474","0.54964582635273"
"Some worries","1997","Couple + C. GT 16 ","Rural Area","463","0.508306543538244","0.475009995616399","0.541603091460088"
"Some worries","1997","Couple + C. LE and GT 16","Urban Area","386","0.543045438815596","0.507298959799883","0.578791917831308"
"Some worries","1997","Couple + C. LE and GT 16","Rural Area","252","0.54246525851929","0.497037102750937","0.587893414287643"
"No worries","1997","1-pers.-HH","Urban Area","194","0.200581827438489","0.176079507252062","0.225084147624916"
"No worries","1997","1-pers.-HH","Rural Area","73","0.172874708711088","0.136092614265087","0.20965680315709"
"No worries","1997","(Married) couple without C. ","Urban Area","451","0.197642451393256","0.18176014350504","0.213524759281472"
"No worries","1997","(Married) couple without C. ","Rural Area","167","0.143339651309279","0.123165564851928","0.16351373776663"
"No worries","1997","Single parent ","Urban Area","63","0.151766161811879","0.117370377068892","0.186161946554865"
"No worries","1997","Single parent ","Rural Area","49","0.255462513680226","0.196755899268067","0.314169128092385"
"No worries","1997","Couple + C. LE 16 ","Urban Area","304","0.168364181729491","0.151431602399831","0.185296761059151"
"No worries","1997","Couple + C. LE 16 ","Rural Area","200","0.187752047626615","0.162997454158146","0.212506641095084"
"No worries","1997","Couple + C. GT 16 ","Urban Area","265","0.183378326321832","0.163735963775394","0.203020688868269"
"No worries","1997","Couple + C. GT 16 ","Rural Area","175","0.196959831194409","0.170471987100717","0.223447675288102"
"No worries","1997","Couple + C. LE and GT 16","Urban Area","124","0.167309492387654","0.140525163135142","0.194093821640166"
"No worries","1997","Couple + C. LE and GT 16","Rural Area","95","0.189857810798935","0.154095797342506","0.225619824255364"
"Big worries","1998","1-pers.-HH","Urban Area","334","0.271693839493108","0.246874661222032","0.296513017764185"
"Big worries","1998","1-pers.-HH","Rural Area","132","0.2960896739178","0.254903884877822","0.337275462957777"
"Big worries","1998","(Married) couple without C. ","Urban Area","880","0.325891089845183","0.308363587318332","0.343418592372033"
"Big worries","1998","(Married) couple without C. ","Rural Area","472","0.347438355797302","0.322076068887188","0.372800642707416"
"Big worries","1998","Single parent ","Urban Area","159","0.35409536156504","0.311087722056266","0.397103001073814"
"Big worries","1998","Single parent ","Rural Area","67","0.293382290147484","0.234021034673678","0.35274354562129"
"Big worries","1998","Couple + C. LE 16 ","Urban Area","620","0.309994593149457","0.289811001624112","0.330178184674801"
"Big worries","1998","Couple + C. LE 16 ","Rural Area","287","0.29008856183907","0.262872213551877","0.317304910126263"
"Big worries","1998","Couple + C. GT 16 ","Urban Area","480","0.298815396673868","0.276372579339789","0.321258214007948"
"Big worries","1998","Couple + C. GT 16 ","Rural Area","271","0.32608192497948","0.296034365677336","0.356129484281625"
"Big worries","1998","Couple + C. LE and GT 16","Urban Area","217","0.299668059439034","0.266321480755446","0.333014638122623"
"Big worries","1998","Couple + C. LE and GT 16","Rural Area","138","0.274528431413527","0.235985180759952","0.313071682067103"
"Some worries","1998","1-pers.-HH","Urban Area","650","0.522564876639847","0.494696106605615","0.550433646674079"
"Some worries","1998","1-pers.-HH","Rural Area","248","0.510165223032571","0.465067218630968","0.555263227434174"
"Some worries","1998","(Married) couple without C. ","Urban Area","1347","0.483653456604128","0.464965726797047","0.50234118641121"
"Some worries","1998","(Married) couple without C. ","Rural Area","678","0.510660746274555","0.484034495115353","0.537286997433757"
"Some worries","1998","Single parent ","Urban Area","223","0.467625320812625","0.422755018925823","0.512495622699427"
"Some worries","1998","Single parent ","Rural Area","117","0.552859430355423","0.488037304412945","0.617681556297901"
"Some worries","1998","Couple + C. LE 16 ","Urban Area","1056","0.523213419608973","0.501416426305591","0.545010412912355"
"Some worries","1998","Couple + C. LE 16 ","Rural Area","564","0.513977641817182","0.484002399501852","0.543952884132513"
"Some worries","1998","Couple + C. GT 16 ","Urban Area","799","0.499186937794861","0.474672093811433","0.523701781778288"
"Some worries","1998","Couple + C. GT 16 ","Rural Area","470","0.489945614369306","0.457903256549068","0.521987972189545"
"Some worries","1998","Couple + C. LE and GT 16","Urban Area","367","0.504125295457636","0.467730916752112","0.54051967416316"
"Some worries","1998","Couple + C. LE and GT 16","Rural Area","283","0.565468956974887","0.522657573301804","0.60828034064797"
"No worries","1998","1-pers.-HH","Urban Area","250","0.205741283867045","0.183186834511923","0.228295733222166"
"No worries","1998","1-pers.-HH","Rural Area","92","0.19374510304963","0.158089429764708","0.229400776334552"
"No worries","1998","(Married) couple without C. ","Urban Area","520","0.190455453550689","0.17577174203636","0.205139165065017"
"No worries","1998","(Married) couple without C. ","Rural Area","204","0.141900897928143","0.123314293572471","0.160487502283815"
"No worries","1998","Single parent ","Urban Area","93","0.178279317622334","0.143859078997355","0.212699556247314"
"No worries","1998","Single parent ","Rural Area","42","0.153758279497093","0.106729864368544","0.200786694625643"
"No worries","1998","Couple + C. LE 16 ","Urban Area","341","0.16679198724157","0.150523039940765","0.183060934542376"
"No worries","1998","Couple + C. LE 16 ","Rural Area","217","0.195933796343747","0.172129078098947","0.219738514588548"
"No worries","1998","Couple + C. GT 16 ","Urban Area","319","0.201997665531271","0.182312686358347","0.221682644704195"
"No worries","1998","Couple + C. GT 16 ","Rural Area","194","0.183972460651213","0.159137063922572","0.208807857379854"
"No worries","1998","Couple + C. LE and GT 16","Urban Area","141","0.19620664510333","0.167299303844995","0.225113986361665"
"No worries","1998","Couple + C. LE and GT 16","Rural Area","94","0.160002611611586","0.128339982035663","0.191665241187508"
"Big worries","1999","1-pers.-HH","Urban Area","333","0.281928606728246","0.25647139390427","0.307385819552222"
"Big worries","1999","1-pers.-HH","Rural Area","148","0.313598792869706","0.272265346260138","0.354932239479273"
"Big worries","1999","(Married) couple without C. ","Urban Area","812","0.297791328337072","0.280700195023647","0.314882461650497"
"Big worries","1999","(Married) couple without C. ","Rural Area","415","0.278778382043126","0.255129252171703","0.30242751191455"
"Big worries","1999","Single parent ","Urban Area","136","0.311012224467071","0.268431342506818","0.353593106427324"
"Big worries","1999","Single parent ","Rural Area","59","0.216888729504075","0.166502511787364","0.267274947220785"
"Big worries","1999","Couple + C. LE 16 ","Urban Area","652","0.338117030794925","0.317342675711648","0.358891385878203"
"Big worries","1999","Couple + C. LE 16 ","Rural Area","282","0.300858763467568","0.272877196286563","0.328840330648572"
"Big worries","1999","Couple + C. GT 16 ","Urban Area","490","0.291401159035326","0.269058647097947","0.313743670972705"
"Big worries","1999","Couple + C. GT 16 ","Rural Area","265","0.315919806545741","0.285765132541458","0.346074480550025"
"Big worries","1999","Couple + C. LE and GT 16","Urban Area","239","0.377472384938123","0.341302639780372","0.413642130095874"
"Big worries","1999","Couple + C. LE and GT 16","Rural Area","121","0.252405003931726","0.213133156197473","0.29167685166598"
"Some worries","1999","1-pers.-HH","Urban Area","645","0.536565651246668","0.508351758469738","0.564779544023598"
"Some worries","1999","1-pers.-HH","Rural Area","244","0.481688234869317","0.437173482361782","0.526202987376852"
"Some worries","1999","(Married) couple without C. ","Urban Area","1500","0.534781556935415","0.516139303124964","0.553423810745865"
"Some worries","1999","(Married) couple without C. ","Rural Area","776","0.580141515864428","0.554111784194998","0.606171247533858"
"Some worries","1999","Single parent ","Urban Area","254","0.541849153316388","0.496017701906771","0.587680604726004"
"Some worries","1999","Single parent ","Rural Area","157","0.627766611462099","0.568666500128142","0.686866722796057"
"Some worries","1999","Couple + C. LE 16 ","Urban Area","1096","0.544606254948923","0.522736784500511","0.566475725397335"
"Some worries","1999","Couple + C. LE 16 ","Rural Area","612","0.568863132270714","0.538648332707209","0.599077931834218"
"Some worries","1999","Couple + C. GT 16 ","Urban Area","870","0.556335266112684","0.531907604671591","0.580762927553776"
"Some worries","1999","Couple + C. GT 16 ","Rural Area","508","0.519521274441909","0.48711333250817","0.551929216375648"
"Some worries","1999","Couple + C. LE and GT 16","Urban Area","347","0.471582204807921","0.434335233252959","0.508829176362884"
"Some worries","1999","Couple + C. LE and GT 16","Rural Area","284","0.601570684801742","0.55730999921381","0.645831370389675"
"No worries","1999","1-pers.-HH","Urban Area","222","0.181505742025085","0.159698011557391","0.20331347249278"
"No worries","1999","1-pers.-HH","Rural Area","92","0.204712972260977","0.16876618831154","0.240659756210414"
"No worries","1999","(Married) couple without C. ","Urban Area","438","0.167427114727513","0.153472888095318","0.181381341359709"
"No worries","1999","(Married) couple without C. ","Rural Area","190","0.141080102092446","0.122720618293679","0.159439585891212"
"No worries","1999","Single parent ","Urban Area","64","0.147138622216541","0.114553246645147","0.179723997787935"
"No worries","1999","Single parent ","Rural Area","41","0.155344659033826","0.111058352807852","0.1996309652598"
"No worries","1999","Couple + C. LE 16 ","Urban Area","244","0.117276714256151","0.103147382889843","0.13140604562246"
"No worries","1999","Couple + C. LE 16 ","Rural Area","138","0.130278104261719","0.109741238733066","0.150814969790372"
"No worries","1999","Couple + C. GT 16 ","Urban Area","229","0.15226357485199","0.134598536873963","0.169928612830018"
"No worries","1999","Couple + C. GT 16 ","Rural Area","140","0.16455891901235","0.140508019231753","0.188609818792947"
"No worries","1999","Couple + C. LE and GT 16","Urban Area","104","0.150945410253956","0.124233723772492","0.177657096735419"
"No worries","1999","Couple + C. LE and GT 16","Rural Area","65","0.146024311266531","0.114099047144087","0.177949575388976"
"Big worries","2000","1-pers.-HH","Urban Area","741","0.316033837820944","0.297236417151247","0.334831258490642"
"Big worries","2000","1-pers.-HH","Rural Area","277","0.274226417761737","0.246166027986307","0.302286807537168"
"Big worries","2000","(Married) couple without C. ","Urban Area","1589","0.313845991341759","0.301025527999255","0.326666454684262"
"Big worries","2000","(Married) couple without C. ","Rural Area","697","0.26431311140518","0.246964965581672","0.281661257228689"
"Big worries","2000","Single parent ","Urban Area","249","0.318891836059584","0.286677453626948","0.351106218492219"
"Big worries","2000","Single parent ","Rural Area","101","0.289607121240464","0.244181317314879","0.335032925166049"
"Big worries","2000","Couple + C. LE 16 ","Urban Area","1208","0.37521505636939","0.35906803832714","0.39136207441164"
"Big worries","2000","Couple + C. LE 16 ","Rural Area","538","0.317337792095484","0.295629954200049","0.339045629990919"
