"plj0047","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","1992","Not Working","Couple + C. GT 16 ","36","0.167731279971406","0.113598371339079","0.221864188603732"
"No worries","1992","Not Working","Couple + C. LE 16 ","17","","",""
"No worries","1992","Not Working","Couple + C. LE and GT 16","17","","",""
"No worries","1992","Not Working","Single parent ","4","","",""
"No worries","1992","Part Time","(Married) couple without C. ","9","","",""
"No worries","1992","Part Time","1-pers.-HH","2","","",""
"No worries","1992","Part Time","Couple + C. GT 16 ","20","","",""
"No worries","1992","Part Time","Couple + C. LE 16 ","16","","",""
"No worries","1992","Part Time","Couple + C. LE and GT 16","11","","",""
"No worries","1992","Part Time","Single parent ","3","","",""
"Some worries","1992","Full Time","(Married) couple without C. ","75","0.431164735111025","0.355827631455567","0.506501838766482"
"Some worries","1992","Full Time","1-pers.-HH","37","0.326217326319653","0.227131326304119","0.425303326335186"
"Some worries","1992","Full Time","Couple + C. GT 16 ","121","0.459010341429822","0.399238287845965","0.51878239501368"
"Some worries","1992","Full Time","Couple + C. LE 16 ","135","0.41138329338769","0.35660520635972","0.46616138041566"
"Some worries","1992","Full Time","Couple + C. LE and GT 16","108","0.412192469304197","0.34773226446982","0.476652674138574"
"Some worries","1992","Full Time","Single parent ","17","","",""
"Some worries","1992","Not Working","(Married) couple without C. ","38","0.336678276142778","0.23376409108623","0.439592461199325"
"Some worries","1992","Not Working","1-pers.-HH","10","","",""
"Some worries","1992","Not Working","Couple + C. GT 16 ","74","0.426499955904394","0.354844581548438","0.498155330260351"
"Some worries","1992","Not Working","Couple + C. LE 16 ","55","0.30830779457498","0.231538175787098","0.385077413362862"
"Some worries","1992","Not Working","Couple + C. LE and GT 16","56","0.39765323713709","0.313523028424821","0.481783445849359"
"Some worries","1992","Not Working","Single parent ","11","","",""
"Some worries","1992","Part Time","(Married) couple without C. ","20","","",""
"Some worries","1992","Part Time","1-pers.-HH","5","","",""
"Some worries","1992","Part Time","Couple + C. GT 16 ","34","0.349572951625035","0.246989513090172","0.452156390159899"
"Some worries","1992","Part Time","Couple + C. LE 16 ","34","0.293152177218273","0.203027322531437","0.383277031905109"
"Some worries","1992","Part Time","Couple + C. LE and GT 16","30","0.353137242420443","0.241964901320109","0.464309583520777"
"Some worries","1992","Part Time","Single parent ","6","","",""
"Big worries","1993","Full Time","(Married) couple without C. ","80","0.522596386779047","0.445680396492951","0.599512377065143"
"Big worries","1993","Full Time","1-pers.-HH","31","0.376900901608141","0.275069759595001","0.47873204362128"
"Big worries","1993","Full Time","Couple + C. GT 16 ","93","0.41608092424185","0.353720694786358","0.478441153697343"
"Big worries","1993","Full Time","Couple + C. LE 16 ","128","0.445254551720864","0.387452935959832","0.503056167481896"
"Big worries","1993","Full Time","Couple + C. LE and GT 16","92","0.515015790600243","0.444869476253188","0.585162104947299"
"Big worries","1993","Full Time","Single parent ","12","","",""
"Big worries","1993","Not Working","(Married) couple without C. ","30","0.408505889495839","0.302112281142778","0.5148994978489"
"Big worries","1993","Not Working","1-pers.-HH","10","","",""
"Big worries","1993","Not Working","Couple + C. GT 16 ","93","0.460694338109451","0.390553467309606","0.530835208909296"
"Big worries","1993","Not Working","Couple + C. LE 16 ","79","0.58310760986993","0.500846439095124","0.665368780644736"
"Big worries","1993","Not Working","Couple + C. LE and GT 16","74","0.606396755794191","0.519347878315859","0.693445633272523"
"Big worries","1993","Not Working","Single parent ","16","","",""
"Big worries","1993","Part Time","(Married) couple without C. ","24","","",""
"Big worries","1993","Part Time","1-pers.-HH","7","","",""
"Big worries","1993","Part Time","Couple + C. GT 16 ","43","0.475836501516512","0.377459686542704","0.574213316490319"
"Big worries","1993","Part Time","Couple + C. LE 16 ","57","0.632817720029462","0.537864287995692","0.727771152063232"
"Big worries","1993","Part Time","Couple + C. LE and GT 16","44","0.588065426098898","0.48218004835545","0.693950803842346"
"Big worries","1993","Part Time","Single parent ","7","","",""
"No worries","1993","Full Time","(Married) couple without C. ","20","","",""
"No worries","1993","Full Time","1-pers.-HH","15","","",""
"No worries","1993","Full Time","Couple + C. GT 16 ","39","0.134736068252991","0.091538559082602","0.177933577423381"
"No worries","1993","Full Time","Couple + C. LE 16 ","29","","",""
"No worries","1993","Full Time","Couple + C. LE and GT 16","15","","",""
"No worries","1993","Full Time","Single parent ","6","","",""
"No worries","1993","Not Working","(Married) couple without C. ","7","","",""
"No worries","1993","Not Working","1-pers.-HH","3","","",""
"No worries","1993","Not Working","Couple + C. GT 16 ","25","","",""
"No worries","1993","Not Working","Couple + C. LE 16 ","12","","",""
"No worries","1993","Not Working","Couple + C. LE and GT 16","12","","",""
"No worries","1993","Not Working","Single parent ","2","","",""
"No worries","1993","Part Time","(Married) couple without C. ","7","","",""
"No worries","1993","Part Time","1-pers.-HH","2","","",""
"No worries","1993","Part Time","Couple + C. GT 16 ","14","","",""
"No worries","1993","Part Time","Couple + C. LE 16 ","5","","",""
"No worries","1993","Part Time","Couple + C. LE and GT 16","12","","",""
"No worries","1993","Part Time","Single parent ","2","","",""
"Some worries","1993","Full Time","(Married) couple without C. ","62","0.352923226378881","0.279334953544382","0.42651149921338"
"Some worries","1993","Full Time","1-pers.-HH","41","0.428403017612655","0.324420653060913","0.532385382164397"
"Some worries","1993","Full Time","Couple + C. GT 16 ","108","0.449183007505158","0.386252998443012","0.512113016567304"
"Some worries","1993","Full Time","Couple + C. LE 16 ","127","0.445715613024663","0.387908115740592","0.503523110308735"
"Some worries","1993","Full Time","Couple + C. LE and GT 16","88","0.411875562850918","0.342796186098788","0.480954939603048"
"Some worries","1993","Full Time","Single parent ","21","","",""
"Some worries","1993","Not Working","(Married) couple without C. ","45","0.474389916184916","0.366311061558785","0.582468770811046"
"Some worries","1993","Not Working","1-pers.-HH","11","","",""
"Some worries","1993","Not Working","Couple + C. GT 16 ","76","0.427847371848297","0.358225193257569","0.497469550439024"
"Some worries","1993","Not Working","Couple + C. LE 16 ","47","0.343640822849802","0.264403151505332","0.422878494194272"
"Some worries","1993","Not Working","Couple + C. LE and GT 16","35","0.256669156645877","0.178841612862713","0.334496700429042"
"Some worries","1993","Not Working","Single parent ","8","","",""
"Some worries","1993","Part Time","(Married) couple without C. ","21","","",""
"Some worries","1993","Part Time","1-pers.-HH","3","","",""
"Some worries","1993","Part Time","Couple + C. GT 16 ","42","0.39793382838106","0.301515846546157","0.494351810215963"
"Some worries","1993","Part Time","Couple + C. LE 16 ","37","0.306703062299216","0.215868905132658","0.397537219465775"
"Some worries","1993","Part Time","Couple + C. LE and GT 16","27","","",""
"Some worries","1993","Part Time","Single parent ","11","","",""
"Big worries","1994","Full Time","(Married) couple without C. ","71","0.440111828602551","0.364598048021221","0.51562560918388"
"Big worries","1994","Full Time","1-pers.-HH","28","","",""
"Big worries","1994","Full Time","Couple + C. GT 16 ","85","0.43292501913027","0.368891000382199","0.496959037878342"
"Big worries","1994","Full Time","Couple + C. LE 16 ","119","0.493341022707448","0.432453305067384","0.554228740347511"
"Big worries","1994","Full Time","Couple + C. LE and GT 16","81","0.49274932856957","0.418034259298889","0.56746439784025"
"Big worries","1994","Full Time","Single parent ","15","","",""
"Big worries","1994","Not Working","(Married) couple without C. ","35","0.291107619364689","0.199758738948951","0.382456499780427"
"Big worries","1994","Not Working","1-pers.-HH","12","","",""
"Big worries","1994","Not Working","Couple + C. GT 16 ","95","0.494034881780152","0.42368128238275","0.564388481177554"
"Big worries","1994","Not Working","Couple + C. LE 16 ","82","0.576464734737392","0.499173645859419","0.653755823615365"
"Big worries","1994","Not Working","Couple + C. LE and GT 16","61","0.574460660532791","0.482893639828715","0.666027681236866"
"Big worries","1994","Not Working","Single parent ","12","","",""
"Big worries","1994","Part Time","(Married) couple without C. ","33","0.675426173862505","0.561601319484731","0.789251028240279"
"Big worries","1994","Part Time","1-pers.-HH","6","","",""
"Big worries","1994","Part Time","Couple + C. GT 16 ","39","0.504081856909227","0.399618906730004","0.608544807088451"
"Big worries","1994","Part Time","Couple + C. LE 16 ","47","0.543659736244643","0.440755129839554","0.646564342649732"
"Big worries","1994","Part Time","Couple + C. LE and GT 16","39","0.478495700833659","0.367637262538628","0.58935413912869"
"Big worries","1994","Part Time","Single parent ","9","","",""
"No worries","1994","Full Time","(Married) couple without C. ","20","","",""
"No worries","1994","Full Time","1-pers.-HH","9","","",""
"No worries","1994","Full Time","Couple + C. GT 16 ","32","0.113834372545554","0.0727876644989053","0.154881080592203"
"No worries","1994","Full Time","Couple + C. LE 16 ","25","","",""
"No worries","1994","Full Time","Couple + C. LE and GT 16","20","","",""
"No worries","1994","Full Time","Single parent ","6","","",""
"No worries","1994","Not Working","(Married) couple without C. ","19","","",""
"No worries","1994","Not Working","1-pers.-HH","1","","",""
"No worries","1994","Not Working","Couple + C. GT 16 ","23","","",""
"No worries","1994","Not Working","Couple + C. LE 16 ","13","","",""
"No worries","1994","Not Working","Couple + C. LE and GT 16","6","","",""
"No worries","1994","Not Working","Single parent ","1","","",""
"No worries","1994","Part Time","(Married) couple without C. ","6","","",""
"No worries","1994","Part Time","1-pers.-HH","5","","",""
"No worries","1994","Part Time","Couple + C. GT 16 ","7","","",""
"No worries","1994","Part Time","Couple + C. LE 16 ","9","","",""
"No worries","1994","Part Time","Couple + C. LE and GT 16","5","","",""
"No worries","1994","Part Time","Single parent ","2","","",""
"Some worries","1994","Full Time","(Married) couple without C. ","75","0.447132187495451","0.37149721254795","0.522767162442952"
"Some worries","1994","Full Time","1-pers.-HH","31","0.36076047662746","0.246621251415249","0.474899701839671"
"Some worries","1994","Full Time","Couple + C. GT 16 ","113","0.453240608324176","0.388905697143543","0.517575519504809"
"Some worries","1994","Full Time","Couple + C. LE 16 ","115","0.428685798491558","0.368415232891628","0.488956364091489"
"Some worries","1994","Full Time","Couple + C. LE and GT 16","71","0.42460323985465","0.350734749155473","0.498471730553827"
"Some worries","1994","Full Time","Single parent ","23","","",""
"Some worries","1994","Not Working","(Married) couple without C. ","41","0.506858069869832","0.406323497163887","0.607392642575776"
"Some worries","1994","Not Working","1-pers.-HH","12","","",""
"Some worries","1994","Not Working","Couple + C. GT 16 ","76","0.437748025509447","0.367936871266204","0.50755917975269"
"Some worries","1994","Not Working","Couple + C. LE 16 ","62","0.33217931360484","0.258505272796352","0.405853354413327"
"Some worries","1994","Not Working","Couple + C. LE and GT 16","45","0.384742488718489","0.294636715696657","0.474848261740321"
"Some worries","1994","Not Working","Single parent ","8","","",""
"Some worries","1994","Part Time","(Married) couple without C. ","26","","",""
"Some worries","1994","Part Time","1-pers.-HH","7","","",""
"Some worries","1994","Part Time","Couple + C. GT 16 ","42","0.438218845133362","0.334552959275922","0.541884730990801"
"Some worries","1994","Part Time","Couple + C. LE 16 ","34","0.311719346244942","0.216023850648197","0.407414841841686"
"Some worries","1994","Part Time","Couple + C. LE and GT 16","34","0.475225144174082","0.364400331924557","0.586049956423607"
"Some worries","1994","Part Time","Single parent ","3","","",""
"Big worries","1995","Full Time","(Married) couple without C. ","62","0.450503332197822","0.371406729124136","0.529599935271509"
"Big worries","1995","Full Time","1-pers.-HH","22","","",""
"Big worries","1995","Full Time","Couple + C. GT 16 ","65","0.368506835785409","0.300972107571676","0.436041563999143"
"Big worries","1995","Full Time","Couple + C. LE 16 ","83","0.439774738140054","0.376313192792944","0.503236283487165"
"Big worries","1995","Full Time","Couple + C. LE and GT 16","57","0.487607067155994","0.405103049822107","0.570111084489881"
"Big worries","1995","Full Time","Single parent ","9","","",""
"Big worries","1995","Not Working","(Married) couple without C. ","39","0.438715182464373","0.338399889975565","0.539030474953181"
"Big worries","1995","Not Working","1-pers.-HH","7","","",""
"Big worries","1995","Not Working","Couple + C. GT 16 ","97","0.558452231828718","0.486896555777728","0.630007907879708"
"Big worries","1995","Not Working","Couple + C. LE 16 ","73","0.519615722727116","0.441712561411305","0.597518884042927"
"Big worries","1995","Not Working","Couple + C. LE and GT 16","55","0.522440339236779","0.428669670994262","0.616211007479297"
"Big worries","1995","Not Working","Single parent ","12","","",""
"Big worries","1995","Part Time","(Married) couple without C. ","26","","",""
"Big worries","1995","Part Time","1-pers.-HH","8","","",""
"Big worries","1995","Part Time","Couple + C. GT 16 ","36","0.386391986965865","0.290956991346192","0.481826982585537"
"Big worries","1995","Part Time","Couple + C. LE 16 ","45","0.401674671893554","0.312075274568374","0.491274069218735"
"Big worries","1995","Part Time","Couple + C. LE and GT 16","28","","",""
"Big worries","1995","Part Time","Single parent ","7","","",""
"No worries","1995","Full Time","(Married) couple without C. ","32","0.18484154453201","0.123132743224424","0.246550345839596"
"No worries","1995","Full Time","1-pers.-HH","12","","",""
"No worries","1995","Full Time","Couple + C. GT 16 ","38","0.162329600100338","0.110705142772342","0.213954057428334"
"No worries","1995","Full Time","Couple + C. LE 16 ","31","0.150813103750588","0.105058442873829","0.196567764627348"
"No worries","1995","Full Time","Couple + C. LE and GT 16","6","","",""
"No worries","1995","Full Time","Single parent ","3","","",""
"No worries","1995","Not Working","(Married) couple without C. ","16","","",""
"No worries","1995","Not Working","1-pers.-HH","3","","",""
"No worries","1995","Not Working","Couple + C. GT 16 ","25","","",""
"No worries","1995","Not Working","Couple + C. LE 16 ","16","","",""
"No worries","1995","Not Working","Couple + C. LE and GT 16","7","","",""
"No worries","1995","Not Working","Single parent ","5","","",""
"No worries","1995","Part Time","(Married) couple without C. ","10","","",""
"No worries","1995","Part Time","1-pers.-HH","3","","",""
"No worries","1995","Part Time","Couple + C. GT 16 ","15","","",""
"No worries","1995","Part Time","Couple + C. LE 16 ","13","","",""
"No worries","1995","Part Time","Couple + C. LE and GT 16","11","","",""
"No worries","1995","Part Time","Single parent ","1","","",""
"Some worries","1995","Full Time","(Married) couple without C. ","58","0.364655123270168","0.288135605755227","0.441174640785109"
"Some worries","1995","Full Time","1-pers.-HH","23","","",""
"Some worries","1995","Full Time","Couple + C. GT 16 ","93","0.469163564114253","0.399298098768141","0.539029029460364"
"Some worries","1995","Full Time","Couple + C. LE 16 ","121","0.409412158109357","0.34654312535741","0.472281190861304"
"Some worries","1995","Full Time","Couple + C. LE and GT 16","78","0.489132071969163","0.406622197927414","0.571641946010911"
"Some worries","1995","Full Time","Single parent ","17","","",""
"Some worries","1995","Not Working","(Married) couple without C. ","39","0.369803709593862","0.272213170491265","0.46739424869646"
"Some worries","1995","Not Working","1-pers.-HH","16","","",""
"Some worries","1995","Not Working","Couple + C. GT 16 ","63","0.368707439106613","0.299186038548833","0.438228839664392"
"Some worries","1995","Not Working","Couple + C. LE 16 ","69","0.390449514165202","0.314380667472931","0.466518360857474"
"Some worries","1995","Not Working","Couple + C. LE and GT 16","47","0.34747762386453","0.258086176719856","0.436869071009204"
"Some worries","1995","Not Working","Single parent ","11","","",""
"Some worries","1995","Part Time","(Married) couple without C. ","24","","",""
"Some worries","1995","Part Time","1-pers.-HH","9","","",""
"Some worries","1995","Part Time","Couple + C. GT 16 ","49","0.496586245051454","0.398590329938777","0.594582160164131"
"Some worries","1995","Part Time","Couple + C. LE 16 ","57","0.489481899714234","0.398118329630631","0.580845469797837"
"Some worries","1995","Part Time","Couple + C. LE and GT 16","21","","",""
"Some worries","1995","Part Time","Single parent ","5","","",""
"Big worries","1996","Full Time","(Married) couple without C. ","405","0.256807899637443","0.234061225938087","0.279554573336799"
"Big worries","1996","Full Time","1-pers.-HH","155","0.284157629299194","0.246499334372284","0.321815924226105"
"Big worries","1996","Full Time","Couple + C. GT 16 ","318","0.300930600363666","0.27320122703223","0.328659973695102"
"Big worries","1996","Full Time","Couple + C. LE 16 ","389","0.232498244091556","0.211536118466646","0.253460369716466"
"Big worries","1996","Full Time","Couple + C. LE and GT 16","161","0.259471996665999","0.223643370251534","0.295300623080463"
"Big worries","1996","Full Time","Single parent ","69","0.296650975446362","0.239915231674637","0.353386719218088"
"Big worries","1996","Not Working","(Married) couple without C. ","498","0.336724387656442","0.313151719442121","0.360297055870763"
"Big worries","1996","Not Working","1-pers.-HH","219","0.310102896513136","0.276247057153775","0.343958735872496"
"Big worries","1996","Not Working","Couple + C. GT 16 ","261","0.317546741466385","0.284835383120072","0.350258099812698"
"Big worries","1996","Not Working","Couple + C. LE 16 ","231","0.362647982766842","0.32610789520424","0.399188070329444"
"Big worries","1996","Not Working","Couple + C. LE and GT 16","106","0.293976164817472","0.246110487309578","0.341841842325367"
"Big worries","1996","Not Working","Single parent ","58","0.28547141786832","0.225926723130558","0.345016112606082"
"Big worries","1996","Part Time","(Married) couple without C. ","177","0.326770079504141","0.287783642934542","0.36575651607374"
"Big worries","1996","Part Time","1-pers.-HH","53","0.261267308950443","0.197441167232872","0.325093450668015"
"Big worries","1996","Part Time","Couple + C. GT 16 ","131","0.275818509109111","0.237106249265912","0.31453076895231"
"Big worries","1996","Part Time","Couple + C. LE 16 ","228","0.293123950712861","0.260909725153153","0.325338176272569"
"Big worries","1996","Part Time","Couple + C. LE and GT 16","108","0.347834929775371","0.29565079765876","0.400019061891982"
"Big worries","1996","Part Time","Single parent ","52","0.305218426567325","0.236991063387236","0.373445789747414"
"No worries","1996","Full Time","(Married) couple without C. ","233","0.169390400814995","0.149860230228586","0.188920571401403"
"No worries","1996","Full Time","1-pers.-HH","106","0.172365413405788","0.140828682677492","0.203902144134085"
"No worries","1996","Full Time","Couple + C. GT 16 ","162","0.151086368797376","0.129434712302293","0.17273802529246"
"No worries","1996","Full Time","Couple + C. LE 16 ","300","0.213659036388872","0.193318993013881","0.233999079763864"
"No worries","1996","Full Time","Couple + C. LE and GT 16","107","0.188332450225191","0.156375462291703","0.22028943815868"
"No worries","1996","Full Time","Single parent ","48","0.187111025403469","0.138669955864018","0.23555209494292"
"No worries","1996","Not Working","(Married) couple without C. ","263","0.174529111491071","0.155596554936825","0.193461668045318"
"No worries","1996","Not Working","1-pers.-HH","161","0.223956649127874","0.19344164136668","0.254471656889069"
"No worries","1996","Not Working","Couple + C. GT 16 ","139","0.168562373111822","0.142256455941436","0.194868290282207"
"No worries","1996","Not Working","Couple + C. LE 16 ","85","0.121110789202656","0.096313982762137","0.145907595643176"
"No worries","1996","Not Working","Couple + C. LE and GT 16","57","0.143672257151333","0.106819928669613","0.180524585633054"
"No worries","1996","Not Working","Single parent ","42","0.16987019908084","0.120361267464984","0.219379130696696"
"No worries","1996","Part Time","(Married) couple without C. ","84","0.136629165024974","0.108080809976921","0.165177520073026"
"No worries","1996","Part Time","1-pers.-HH","32","0.178305772782307","0.122696115704773","0.233915429859842"
"No worries","1996","Part Time","Couple + C. GT 16 ","74","0.133399126887678","0.103948186598169","0.162850067177186"
"No worries","1996","Part Time","Couple + C. LE 16 ","98","0.134523590197934","0.1103758079394","0.158671372456468"
"No worries","1996","Part Time","Couple + C. LE and GT 16","43","0.112721252692962","0.078071028837347","0.147371476548577"
"No worries","1996","Part Time","Single parent ","32","0.165419619398432","0.110369703371829","0.220469535425034"
"Some worries","1996","Full Time","(Married) couple without C. ","779","0.573801699547562","0.548053317894411","0.599550081200714"
"Some worries","1996","Full Time","1-pers.-HH","290","0.543476957295017","0.501886450653824","0.58506746393621"
"Some worries","1996","Full Time","Couple + C. GT 16 ","571","0.547983030838957","0.517894037545015","0.5780720241329"
"Some worries","1996","Full Time","Couple + C. LE 16 ","871","0.553842719519572","0.529175340349772","0.578510098689372"
"Some worries","1996","Full Time","Couple + C. LE and GT 16","307","0.55219555310881","0.511550768901737","0.592840337315884"
"Some worries","1996","Full Time","Single parent ","132","0.516237999150169","0.45416692259368","0.578309075706657"
"Some worries","1996","Not Working","(Married) couple without C. ","783","0.488746500852486","0.463812933444005","0.513680068260968"
"Some worries","1996","Not Working","1-pers.-HH","337","0.46594045435899","0.429427366380677","0.502453542337303"
"Some worries","1996","Not Working","Couple + C. GT 16 ","378","0.513890885421793","0.478770390120815","0.549011380722772"
"Some worries","1996","Not Working","Couple + C. LE 16 ","349","0.516241228030502","0.478259209831229","0.554223246229775"
"Some worries","1996","Not Working","Couple + C. LE and GT 16","185","0.562351578031194","0.510229093206914","0.614474062855474"
"Some worries","1996","Not Working","Single parent ","121","0.54465838305084","0.479001127851631","0.610315638250049"
"Some worries","1996","Part Time","(Married) couple without C. ","295","0.536600755470885","0.49515176132876","0.57804974961301"
"Some worries","1996","Part Time","1-pers.-HH","97","0.560426918267249","0.488318256573705","0.632535579960793"
"Some worries","1996","Part Time","Couple + C. GT 16 ","307","0.590782364003211","0.548192716778853","0.63337201122757"
"Some worries","1996","Part Time","Couple + C. LE 16 ","441","0.572352459089205","0.537339793554197","0.607365124624212"
"Some worries","1996","Part Time","Couple + C. LE and GT 16","169","0.539443817531667","0.484831888119692","0.594055746943643"
"Some worries","1996","Part Time","Single parent ","91","0.529361954034243","0.455410120675147","0.603313787393339"
"Big worries","1997","Full Time","(Married) couple without C. ","446","0.309722228716033","0.285765561168279","0.333678896263788"
"Big worries","1997","Full Time","1-pers.-HH","146","0.276056215631907","0.238245740477514","0.3138666907863"
"Big worries","1997","Full Time","Couple + C. GT 16 ","314","0.312718224147104","0.284690312312773","0.340746135981434"
"Big worries","1997","Full Time","Couple + C. LE 16 ","422","0.292022508814705","0.268618945883042","0.315426071746368"
"Big worries","1997","Full Time","Couple + C. LE and GT 16","153","0.254781513711734","0.218978653370393","0.290584374053074"
"Big worries","1997","Full Time","Single parent ","75","0.339360166566847","0.278950714060141","0.399769619073554"
"Big worries","1997","Not Working","(Married) couple without C. ","559","0.352797235098345","0.329514092351101","0.376080377845589"
"Big worries","1997","Not Working","1-pers.-HH","216","0.310225812211041","0.276436894809032","0.344014729613049"
"Big worries","1997","Not Working","Couple + C. GT 16 ","228","0.265545131743567","0.234904453509743","0.296185809977391"
"Big worries","1997","Not Working","Couple + C. LE 16 ","223","0.333683149121761","0.297627531254085","0.369738766989437"
"Big worries","1997","Not Working","Couple + C. LE and GT 16","109","0.28804894508613","0.241334337660574","0.334763552511686"
"Big worries","1997","Not Working","Single parent ","62","0.301443021800226","0.239817327629943","0.36306871597051"
"Big worries","1997","Part Time","(Married) couple without C. ","176","0.309402777831252","0.26986220496316","0.348943350699345"
"Big worries","1997","Part Time","1-pers.-HH","53","0.287995322564975","0.221095356479815","0.354895288650135"
"Big worries","1997","Part Time","Couple + C. GT 16 ","135","0.301843121317458","0.261923778118794","0.341762464516122"
"Big worries","1997","Part Time","Couple + C. LE 16 ","211","0.297742969684031","0.264458020871894","0.331027918496168"
"Big worries","1997","Part Time","Couple + C. LE and GT 16","89","0.33251516700301","0.277135272542841","0.387895061463179"
"Big worries","1997","Part Time","Single parent ","58","0.32451601700869","0.256308160787103","0.392723873230277"
"No worries","1997","Full Time","(Married) couple without C. ","240","0.189037549230107","0.168751256583727","0.209323841876486"
"No worries","1997","Full Time","1-pers.-HH","93","0.171111531297283","0.139258656390219","0.202964406204347"
"No worries","1997","Full Time","Couple + C. GT 16 ","197","0.183981174674499","0.160555963446516","0.207406385902482"
"No worries","1997","Full Time","Couple + C. LE 16 ","304","0.211085187678525","0.190080896775039","0.23208947858201"
"No worries","1997","Full Time","Couple + C. LE and GT 16","110","0.199293645943056","0.166470868995264","0.232116422890849"
"No worries","1997","Full Time","Single parent ","39","0.182351343069248","0.133087313007532","0.231615373130964"
"No worries","1997","Not Working","(Married) couple without C. ","286","0.173978211165787","0.155506717531318","0.192449704800257"
"No worries","1997","Not Working","1-pers.-HH","146","0.213937984942741","0.183984028189613","0.243891941695869"
"No worries","1997","Not Working","Couple + C. GT 16 ","150","0.202111832584399","0.174249753051261","0.229973912117537"
"No worries","1997","Not Working","Couple + C. LE 16 ","100","0.135657425479477","0.10947377805909","0.161841072899865"
"No worries","1997","Not Working","Couple + C. LE and GT 16","64","0.170307135010306","0.131530547280145","0.209083722740466"
"No worries","1997","Not Working","Single parent ","43","0.201732489820049","0.147840968886705","0.255624010753393"
"No worries","1997","Part Time","(Married) couple without C. ","92","0.192441700204743","0.158720348528702","0.226163051880783"
"No worries","1997","Part Time","1-pers.-HH","28","","",""
"No worries","1997","Part Time","Couple + C. GT 16 ","93","0.172031340780315","0.139212217828714","0.204850463731917"
"No worries","1997","Part Time","Couple + C. LE 16 ","100","0.136483364907116","0.111494052726846","0.161472677087386"
"No worries","1997","Part Time","Couple + C. LE and GT 16","45","0.129276767600011","0.0898377578904313","0.168715777309591"
"No worries","1997","Part Time","Single parent ","30","0.161903635463222","0.108239506779331","0.215567764147113"
"Some worries","1997","Full Time","(Married) couple without C. ","745","0.50124022205386","0.475334425983435","0.527146018124286"
"Some worries","1997","Full Time","1-pers.-HH","298","0.55283225307081","0.510779651336023","0.594884854805596"
"Some worries","1997","Full Time","Couple + C. GT 16 ","540","0.503300601178397","0.473072750043278","0.533528452313516"
"Some worries","1997","Full Time","Couple + C. LE 16 ","724","0.49689230350677","0.471157212674387","0.522627394339154"
"Some worries","1997","Full Time","Couple + C. LE and GT 16","306","0.54592484034521","0.505015520608769","0.586834160081651"
"Some worries","1997","Full Time","Single parent ","122","0.478288490363904","0.414557265769414","0.542019714958395"
"Some worries","1997","Not Working","(Married) couple without C. ","773","0.473224553735868","0.448896619709191","0.497552487762544"
"Some worries","1997","Not Working","1-pers.-HH","358","0.475836202846219","0.439357104583055","0.512315301109382"
"Some worries","1997","Not Working","Couple + C. GT 16 ","420","0.532343035672034","0.497724703811754","0.566961367532314"
"Some worries","1997","Not Working","Couple + C. LE 16 ","334","0.530659425398762","0.492498631799131","0.568820218998393"
"Some worries","1997","Not Working","Couple + C. LE and GT 16","188","0.541643919903565","0.490245126424351","0.593042713382778"
