"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1998","16-34 y.","(2a) intermediate vocational","348","0.302623415850999","0.276175508306648","0.32907132339535"
"Big worries","1998","16-34 y.","(2c_gen) general maturity certificate","103","0.280688538809328","0.235628948416197","0.325748129202459"
"Big worries","1998","16-34 y.","(2c_voc) vocational maturity certificate","98","0.329453241170302","0.279784826784046","0.379121655556558"
"Big worries","1998","16-34 y.","(3a) lower tertiary education","51","0.195971605135115","0.142788526680404","0.249154683589827"
"Big worries","1998","16-34 y.","(3b) higher tertiary education","37","0.1700027872262","0.120478493347721","0.219527081104678"
"Big worries","1998","35-65 y.","(0) in school","","","",""
"Big worries","1998","35-65 y.","(1a) inadequately completed","136","0.448399707313192","0.395614065588689","0.501185349037695"
"Big worries","1998","35-65 y.","(1b) general elementary school","377","0.381161331554494","0.350892679265325","0.411429983843662"
"Big worries","1998","35-65 y.","(1c) basic vocational qualification","876","0.357823888642612","0.339276554184206","0.376371223101017"
"Big worries","1998","35-65 y.","(2b) intermediate general qualification","","","",""
"Big worries","1998","35-65 y.","(2a) intermediate vocational","379","0.244505039174772","0.222819852543494","0.266190225806051"
"Big worries","1998","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","1998","35-65 y.","(2c_voc) vocational maturity certificate","66","0.236149195400624","0.186402231484798","0.28589615931645"
"Big worries","1998","35-65 y.","(3a) lower tertiary education","122","0.188602068663336","0.158151624198787","0.219052513127885"
"Big worries","1998","35-65 y.","(3b) higher tertiary education","139","0.197776845097764","0.168056156689906","0.227497533505622"
"Big worries","1998","66 and older","(0) in school","","","",""
"Big worries","1998","66 and older","(1a) inadequately completed","","","",""
"Big worries","1998","66 and older","(1b) general elementary school","160","0.319221577331999","0.278841967219381","0.359601187444616"
"Big worries","1998","66 and older","(1c) basic vocational qualification","254","0.341271227521462","0.30745090310767","0.375091551935254"
"Big worries","1998","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","1998","66 and older","(2a) intermediate vocational","60","0.375861636167233","0.299856974362672","0.451866297971794"
"Big worries","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1998","66 and older","(3a) lower tertiary education","31","0.306763973358014","0.216828682510543","0.396699264205486"
"Big worries","1998","66 and older","(3b) higher tertiary education","","","",""
"Some worries","1998","16-34 y.","(0) in school","171","0.493805740640968","0.439282268465961","0.548329212815976"
"Some worries","1998","16-34 y.","(1a) inadequately completed","55","0.547306784140782","0.447213786214305","0.647399782067259"
"Some worries","1998","16-34 y.","(1b) general elementary school","239","0.441549863915784","0.398704353750024","0.484395374081543"
"Some worries","1998","16-34 y.","(1c) basic vocational qualification","396","0.48194174837613","0.44731675733431","0.516566739417949"
"Some worries","1998","16-34 y.","(2b) intermediate general qualification","207","0.512887560076169","0.464446668251035","0.561328451901303"
"Some worries","1998","16-34 y.","(2a) intermediate vocational","579","0.499474071464809","0.470688415065442","0.528259727864176"
"Some worries","1998","16-34 y.","(2c_gen) general maturity certificate","199","0.536702576117103","0.486697603686156","0.586707548548049"
"Some worries","1998","16-34 y.","(2c_voc) vocational maturity certificate","194","0.543635326026546","0.490999830678141","0.596270821374951"
"Some worries","1998","16-34 y.","(3a) lower tertiary education","128","0.657578924700083","0.594002604026319","0.721155245373848"
"Some worries","1998","16-34 y.","(3b) higher tertiary education","136","0.586217873187392","0.521284592503042","0.651151153871742"
"Some worries","1998","35-65 y.","(0) in school","","","",""
"Some worries","1998","35-65 y.","(1a) inadequately completed","141","0.360366888342944","0.309409306552168","0.411324470133721"
"Some worries","1998","35-65 y.","(1b) general elementary school","450","0.460440394283363","0.429376466485133","0.491504322081594"
"Some worries","1998","35-65 y.","(1c) basic vocational qualification","1233","0.467323388664564","0.448018809535621","0.486627967793507"
"Some worries","1998","35-65 y.","(2b) intermediate general qualification","35","0.473506317990156","0.361983894242458","0.585028741737855"
"Some worries","1998","35-65 y.","(2a) intermediate vocational","811","0.558885618067373","0.533833725136414","0.583937510998331"
"Some worries","1998","35-65 y.","(2c_gen) general maturity certificate","39","0.492319300059827","0.382766910457234","0.60187168966242"
"Some worries","1998","35-65 y.","(2c_voc) vocational maturity certificate","163","0.599433600529414","0.54203822849588","0.656828972562947"
"Some worries","1998","35-65 y.","(3a) lower tertiary education","373","0.584287073471655","0.545924002457929","0.62265014448538"
"Some worries","1998","35-65 y.","(3b) higher tertiary education","406","0.590144068354326","0.553448114481946","0.626840022226707"
"Some worries","1998","66 and older","(0) in school","","","",""
"Some worries","1998","66 and older","(1a) inadequately completed","","","",""
"Some worries","1998","66 and older","(1b) general elementary school","250","0.4755283991048","0.432270808278345","0.518785989931256"
"Some worries","1998","66 and older","(1c) basic vocational qualification","363","0.477573120870761","0.441943819249332","0.513202422492189"
"Some worries","1998","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","1998","66 and older","(2a) intermediate vocational","73","0.454223597795783","0.376091764396576","0.532355431194991"
"Some worries","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1998","66 and older","(3a) lower tertiary education","51","0.494231661179752","0.396726297757869","0.591737024601635"
"Some worries","1998","66 and older","(3b) higher tertiary education","47","0.596900756726225","0.489412714272052","0.704388799180398"
"No worries","1998","16-34 y.","(0) in school","69","0.248343943695008","0.201226339774566","0.29546154761545"
"No worries","1998","16-34 y.","(1a) inadequately completed","","","",""
"No worries","1998","16-34 y.","(1b) general elementary school","99","0.206482164750354","0.171556646534029","0.241407682966679"
"No worries","1998","16-34 y.","(1c) basic vocational qualification","136","0.177562664561553","0.151081911405522","0.204043417717583"
"No worries","1998","16-34 y.","(2b) intermediate general qualification","75","0.181444475582255","0.144095182703895","0.218793768460616"
"No worries","1998","16-34 y.","(2a) intermediate vocational","232","0.197902512684192","0.174965037849953","0.220839987518432"
"No worries","1998","16-34 y.","(2c_gen) general maturity certificate","80","0.182608885073569","0.143865967882167","0.221351802264972"
"No worries","1998","16-34 y.","(2c_voc) vocational maturity certificate","52","0.126911432803152","0.0917352755580314","0.162087590048272"
"No worries","1998","16-34 y.","(3a) lower tertiary education","35","0.146449470164802","0.0990798693556947","0.193819070973909"
"No worries","1998","16-34 y.","(3b) higher tertiary education","48","0.243779339586408","0.187171748837592","0.300386930335225"
"No worries","1998","35-65 y.","(0) in school","","","",""
"No worries","1998","35-65 y.","(1a) inadequately completed","64","0.191233404343863","0.149492256997738","0.232974551689989"
"No worries","1998","35-65 y.","(1b) general elementary school","162","0.158398274162143","0.135643188402458","0.181153359921828"
"No worries","1998","35-65 y.","(1c) basic vocational qualification","457","0.174852722692824","0.160155959377407","0.189549486008242"
"No worries","1998","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","1998","35-65 y.","(2a) intermediate vocational","319","0.196609342757855","0.176556823813576","0.216661861702134"
"No worries","1998","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","1998","35-65 y.","(2c_voc) vocational maturity certificate","51","0.164417204069963","0.121002439577333","0.207831968562592"
"No worries","1998","35-65 y.","(3a) lower tertiary education","139","0.22711085786501","0.194498589004868","0.259723126725151"
"No worries","1998","35-65 y.","(3b) higher tertiary education","145","0.21207908654791","0.181578107376937","0.242580065718883"
"No worries","1998","66 and older","(0) in school","","","",""
"No worries","1998","66 and older","(1a) inadequately completed","","","",""
"No worries","1998","66 and older","(1b) general elementary school","102","0.205250023563201","0.170265982007529","0.240234065118873"
"No worries","1998","66 and older","(1c) basic vocational qualification","138","0.181155651607777","0.153682958364288","0.208628344851267"
"No worries","1998","66 and older","(2b) intermediate general qualification","","","",""
"No worries","1998","66 and older","(2a) intermediate vocational","","","",""
"No worries","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","1998","66 and older","(3a) lower tertiary education","","","",""
"No worries","1998","66 and older","(3b) higher tertiary education","","","",""
"Big worries","1999","16-34 y.","(0) in school","114","0.313390782872234","0.262245866369111","0.364535699375356"
"Big worries","1999","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","1999","16-34 y.","(1b) general elementary school","139","0.280070509162668","0.240473417483853","0.319667600841483"
"Big worries","1999","16-34 y.","(1c) basic vocational qualification","231","0.305603230948131","0.27317075861983","0.338035703276433"
"Big worries","1999","16-34 y.","(2b) intermediate general qualification","130","0.340618820423014","0.294689604560241","0.386548036285788"
"Big worries","1999","16-34 y.","(2a) intermediate vocational","329","0.300840193856666","0.273860143358815","0.327820244354516"
"Big worries","1999","16-34 y.","(2c_gen) general maturity certificate","121","0.311906299357163","0.26569051770783","0.358122081006497"
"Big worries","1999","16-34 y.","(2c_voc) vocational maturity certificate","120","0.36496471712402","0.313335061769956","0.416594372478084"
"Big worries","1999","16-34 y.","(3a) lower tertiary education","53","0.332492848629244","0.266370251812045","0.398615445446443"
"Big worries","1999","16-34 y.","(3b) higher tertiary education","63","0.307366563788628","0.2466717419147","0.368061385662557"
"Big worries","1999","35-65 y.","(0) in school","","","",""
"Big worries","1999","35-65 y.","(1a) inadequately completed","106","0.32834301284799","0.276890005956028","0.379796019739952"
"Big worries","1999","35-65 y.","(1b) general elementary school","295","0.323773364244334","0.293635720611282","0.353911007877386"
"Big worries","1999","35-65 y.","(1c) basic vocational qualification","759","0.312365304052701","0.294380606160435","0.330350001944968"
"Big worries","1999","35-65 y.","(2b) intermediate general qualification","30","0.392856868323043","0.289637408068764","0.496076328577322"
"Big worries","1999","35-65 y.","(2a) intermediate vocational","459","0.303852090432936","0.281188603628785","0.326515577237087"
"Big worries","1999","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","1999","35-65 y.","(2c_voc) vocational maturity certificate","107","0.335922333539987","0.282116283382287","0.389728383697686"
"Big worries","1999","35-65 y.","(3a) lower tertiary education","184","0.304058922593647","0.268586002243907","0.339531842943388"
"Big worries","1999","35-65 y.","(3b) higher tertiary education","224","0.325149482758869","0.290473050475173","0.359825915042564"
"Big worries","1999","66 and older","(0) in school","","","",""
"Big worries","1999","66 and older","(1a) inadequately completed","","","",""
"Big worries","1999","66 and older","(1b) general elementary school","119","0.225801771186771","0.189830633739654","0.261772908633887"
"Big worries","1999","66 and older","(1c) basic vocational qualification","202","0.236949415267381","0.206974164193133","0.26692466634163"
"Big worries","1999","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","1999","66 and older","(2a) intermediate vocational","44","0.29411860236397","0.222845546452589","0.36539165827535"
"Big worries","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1999","66 and older","(3a) lower tertiary education","33","0.298418278308795","0.212910899886073","0.383925656731518"
"Big worries","1999","66 and older","(3b) higher tertiary education","","","",""
"Some worries","1999","16-34 y.","(0) in school","152","0.513919333569782","0.458812405555401","0.569026261584164"
"Some worries","1999","16-34 y.","(1a) inadequately completed","52","0.480533686328786","0.376146457438263","0.58492091521931"
"Some worries","1999","16-34 y.","(1b) general elementary school","261","0.508464378911215","0.464379222974751","0.55254953484768"
"Some worries","1999","16-34 y.","(1c) basic vocational qualification","405","0.515774256084653","0.480589786528602","0.550958725640704"
"Some worries","1999","16-34 y.","(2b) intermediate general qualification","225","0.496905845466877","0.448449782444483","0.54536190848927"
"Some worries","1999","16-34 y.","(2a) intermediate vocational","625","0.553297915432602","0.524051334099513","0.582544496765692"
"Some worries","1999","16-34 y.","(2c_gen) general maturity certificate","216","0.568752692386471","0.519346729272295","0.618158655500648"
"Some worries","1999","16-34 y.","(2c_voc) vocational maturity certificate","179","0.549326380524228","0.495965725258295","0.602687035790161"
"Some worries","1999","16-34 y.","(3a) lower tertiary education","127","0.612722986952343","0.544351703542522","0.681094270362165"
"Some worries","1999","16-34 y.","(3b) higher tertiary education","138","0.56268889140897","0.497435809355808","0.627941973462132"
"Some worries","1999","35-65 y.","(0) in school","","","",""
"Some worries","1999","35-65 y.","(1a) inadequately completed","145","0.474700559551648","0.419988074271772","0.529413044831524"
"Some worries","1999","35-65 y.","(1b) general elementary school","466","0.519538520192327","0.487358911296232","0.551718129088422"
"Some worries","1999","35-65 y.","(1c) basic vocational qualification","1448","0.552165719894572","0.532868877525032","0.571462562264112"
"Some worries","1999","35-65 y.","(2b) intermediate general qualification","48","0.501739938086125","0.396066402004888","0.607413474167362"
"Some worries","1999","35-65 y.","(2a) intermediate vocational","920","0.562393276735979","0.537947327566383","0.586839225905575"
"Some worries","1999","35-65 y.","(2c_gen) general maturity certificate","39","0.53530654070613","0.426691458215391","0.643921623196869"
"Some worries","1999","35-65 y.","(2c_voc) vocational maturity certificate","157","0.531517204758982","0.474670182303586","0.588364227214378"
"Some worries","1999","35-65 y.","(3a) lower tertiary education","394","0.593772765053275","0.555900045911555","0.631645484194995"
"Some worries","1999","35-65 y.","(3b) higher tertiary education","408","0.55161754472247","0.514801898937123","0.588433190507817"
"Some worries","1999","66 and older","(0) in school","","","",""
"Some worries","1999","66 and older","(1a) inadequately completed","","","",""
"Some worries","1999","66 and older","(1b) general elementary school","269","0.5088051851916","0.465795420831534","0.551814949551666"
"Some worries","1999","66 and older","(1c) basic vocational qualification","405","0.528075638368134","0.492883746954763","0.563267529781504"
"Some worries","1999","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","1999","66 and older","(2a) intermediate vocational","89","0.563675824094368","0.486101570140138","0.641250078048598"
"Some worries","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1999","66 and older","(3a) lower tertiary education","66","0.597777406921813","0.506143811433916","0.689411002409711"
"Some worries","1999","66 and older","(3b) higher tertiary education","51","0.624270191949638","0.524212389379973","0.724327994519304"
"No worries","1999","16-34 y.","(0) in school","50","0.172689883557984","0.131015213945353","0.214364553170615"
"No worries","1999","16-34 y.","(1a) inadequately completed","","","",""
"No worries","1999","16-34 y.","(1b) general elementary school","94","0.211465111926117","0.175455832043822","0.247474391808411"
"No worries","1999","16-34 y.","(1c) basic vocational qualification","139","0.178622512967216","0.151655258399486","0.205589767534946"
"No worries","1999","16-34 y.","(2b) intermediate general qualification","54","0.162475334110109","0.126725094287825","0.198225573932393"
"No worries","1999","16-34 y.","(2a) intermediate vocational","156","0.145861890710732","0.125097386278427","0.166626395143038"
"No worries","1999","16-34 y.","(2c_gen) general maturity certificate","49","0.119341008256365","0.087000028176974","0.151681988335757"
"No worries","1999","16-34 y.","(2c_voc) vocational maturity certificate","35","0.0857089023517516","0.0556875625756269","0.115730242127876"
"No worries","1999","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","1999","16-34 y.","(3b) higher tertiary education","","","",""
"No worries","1999","35-65 y.","(0) in school","","","",""
"No worries","1999","35-65 y.","(1a) inadequately completed","69","0.196956427600362","0.153382396781594","0.240530458419129"
"No worries","1999","35-65 y.","(1b) general elementary school","165","0.156688115563339","0.133275241086034","0.180100990040644"
"No worries","1999","35-65 y.","(1c) basic vocational qualification","344","0.135468976052726","0.122188823095583","0.14874912900987"
"No worries","1999","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","1999","35-65 y.","(2a) intermediate vocational","203","0.133754632831084","0.116981285865957","0.150527979796212"
"No worries","1999","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","1999","35-65 y.","(2c_voc) vocational maturity certificate","32","0.132560461701031","0.0939300936137989","0.171190829788263"
"No worries","1999","35-65 y.","(3a) lower tertiary education","68","0.102168312353078","0.0788129071528815","0.125523717553274"
"No worries","1999","35-65 y.","(3b) higher tertiary education","69","0.123232972518661","0.0989000289654305","0.147565916071892"
"No worries","1999","66 and older","(0) in school","","","",""
"No worries","1999","66 and older","(1a) inadequately completed","","","",""
"No worries","1999","66 and older","(1b) general elementary school","131","0.26539304362163","0.227405894821764","0.303380192421496"
"No worries","1999","66 and older","(1c) basic vocational qualification","166","0.234974946364485","0.205086251409835","0.264863641319136"
"No worries","1999","66 and older","(2b) intermediate general qualification","","","",""
"No worries","1999","66 and older","(2a) intermediate vocational","","","",""
"No worries","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","66 and older","(3a) lower tertiary education","","","",""
"No worries","1999","66 and older","(3b) higher tertiary education","","","",""
"Big worries","2000","16-34 y.","(0) in school","167","0.346495441283491","0.30410201838183","0.388888864185152"
"Big worries","2000","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2000","16-34 y.","(1b) general elementary school","224","0.330574804450773","0.295701315008912","0.365448293892634"
"Big worries","2000","16-34 y.","(1c) basic vocational qualification","341","0.293639790075634","0.267610339806751","0.319669240344517"
"Big worries","2000","16-34 y.","(2b) intermediate general qualification","163","0.290586793737154","0.253636179236783","0.327537408237525"
"Big worries","2000","16-34 y.","(2a) intermediate vocational","635","0.334478139881161","0.313504925651087","0.355451354111235"
"Big worries","2000","16-34 y.","(2c_gen) general maturity certificate","246","0.375761476348993","0.339702542331961","0.411820410366025"
"Big worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","235","0.409835806352116","0.371998769291936","0.447672843412296"
"Big worries","2000","16-34 y.","(3a) lower tertiary education","110","0.368802168992271","0.316746191820414","0.420858146164127"
"Big worries","2000","16-34 y.","(3b) higher tertiary education","152","0.35269582766615","0.307534341263882","0.397857314068419"
"Big worries","2000","35-65 y.","(0) in school","","","",""
"Big worries","2000","35-65 y.","(1a) inadequately completed","83","0.332468368742753","0.275748365736119","0.389188371749387"
"Big worries","2000","35-65 y.","(1b) general elementary school","367","0.311541816714636","0.286220080254638","0.336863553174634"
"Big worries","2000","35-65 y.","(1c) basic vocational qualification","1528","0.322299024323823","0.309241225920169","0.335356822727478"
"Big worries","2000","35-65 y.","(2b) intermediate general qualification","42","0.455929549065656","0.358797210740169","0.553061887391143"
"Big worries","2000","35-65 y.","(2a) intermediate vocational","1071","0.345312231621716","0.328899772060267","0.361724691183164"
"Big worries","2000","35-65 y.","(2c_gen) general maturity certificate","47","0.392312219503225","0.304585724135716","0.480038714870734"
"Big worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","291","0.382817857276506","0.348440677050375","0.417195037502637"
"Big worries","2000","35-65 y.","(3a) lower tertiary education","402","0.352627902775413","0.325109125277128","0.380146680273698"
"Big worries","2000","35-65 y.","(3b) higher tertiary education","564","0.378066281672795","0.353336865249957","0.402795698095633"
"Big worries","2000","66 and older","(0) in school","","","",""
"Big worries","2000","66 and older","(1a) inadequately completed","","","",""
"Big worries","2000","66 and older","(1b) general elementary school","162","0.185772367399741","0.159763886578064","0.211780848221418"
"Big worries","2000","66 and older","(1c) basic vocational qualification","367","0.213032296236531","0.193335516598192","0.23272907587487"
"Big worries","2000","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2000","66 and older","(2a) intermediate vocational","98","0.234915157247438","0.191060957997668","0.278769356497208"
"Big worries","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","66 and older","(2c_voc) vocational maturity certificate","38","0.30769200016065","0.230123317785769","0.385260682535531"
"Big worries","2000","66 and older","(3a) lower tertiary education","70","0.311442143633964","0.248660330073653","0.374223957194275"
"Big worries","2000","66 and older","(3b) higher tertiary education","68","0.343763162442684","0.278903534713072","0.408622790172297"
"Some worries","2000","16-34 y.","(0) in school","223","0.45653043771611","0.412154464355666","0.500906411076553"
"Some worries","2000","16-34 y.","(1a) inadequately completed","38","0.424050514991126","0.312943292890962","0.53515773709129"
"Some worries","2000","16-34 y.","(1b) general elementary school","311","0.432748373537845","0.396018866445113","0.469477880630578"
"Some worries","2000","16-34 y.","(1c) basic vocational qualification","583","0.490665027976522","0.462093153665845","0.519236902287199"
"Some worries","2000","16-34 y.","(2b) intermediate general qualification","301","0.518966388476593","0.478304137053602","0.559628639899584"
"Some worries","2000","16-34 y.","(2a) intermediate vocational","993","0.500536951287402","0.478310521157825","0.522763381416979"
"Some worries","2000","16-34 y.","(2c_gen) general maturity certificate","355","0.495177003902304","0.457952298226227","0.53240170957838"
"Some worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","343","0.484883931674764","0.446433857006866","0.523334006342662"
"Some worries","2000","16-34 y.","(3a) lower tertiary education","195","0.55562157645067","0.502010175740135","0.609232977161205"
"Some worries","2000","16-34 y.","(3b) higher tertiary education","239","0.548975687764455","0.501944018252858","0.596007357276052"
"Some worries","2000","35-65 y.","(0) in school","","","",""
"Some worries","2000","35-65 y.","(1a) inadequately completed","110","0.389501933633082","0.330790577842436","0.448213289423727"
"Some worries","2000","35-65 y.","(1b) general elementary school","661","0.49380910205497","0.466473210784453","0.521144993325487"
"Some worries","2000","35-65 y.","(1c) basic vocational qualification","2510","0.498555484554873","0.484585703472947","0.512525265636799"
"Some worries","2000","35-65 y.","(2b) intermediate general qualification","43","0.386891662889306","0.291907609125551","0.48187571665306"
"Some worries","2000","35-65 y.","(2a) intermediate vocational","1732","0.523830132202514","0.506590548768893","0.541069715636135"
"Some worries","2000","35-65 y.","(2c_gen) general maturity certificate","53","0.467379988875942","0.377736570954944","0.55702340679694"
"Some worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","368","0.491679957876897","0.456322799768054","0.527037115985739"
"Some worries","2000","35-65 y.","(3a) lower tertiary education","620","0.529865383336691","0.501118702968405","0.558612063704978"
"Some worries","2000","35-65 y.","(3b) higher tertiary education","760","0.5071859607591","0.481689318477478","0.532682603040723"
"Some worries","2000","66 and older","(0) in school","","","",""
"Some worries","2000","66 and older","(1a) inadequately completed","34","0.471494936002819","0.357759623834424","0.585230248171213"
"Some worries","2000","66 and older","(1b) general elementary school","424","0.493596280522623","0.460162468855312","0.527030092189934"
"Some worries","2000","66 and older","(1c) basic vocational qualification","872","0.516882511893458","0.492843514765755","0.540921509021162"
"Some worries","2000","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2000","66 and older","(2a) intermediate vocational","182","0.551249791618703","0.499800734803386","0.60269884843402"
"Some worries","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2000","66 and older","(2c_voc) vocational maturity certificate","65","0.497161666190157","0.413130257590543","0.581193074789772"
"Some worries","2000","66 and older","(3a) lower tertiary education","99","0.499189625142214","0.431402942336276","0.566976307948152"
"Some worries","2000","66 and older","(3b) higher tertiary education","96","0.429575509008504","0.361977591116144","0.497173426900865"
"No worries","2000","16-34 y.","(0) in school","94","0.1969741210004","0.161542194492131","0.232406047508668"
"No worries","2000","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2000","16-34 y.","(1b) general elementary school","164","0.236676822011382","0.205167316145654","0.26818632787711"
"No worries","2000","16-34 y.","(1c) basic vocational qualification","252","0.215695181947844","0.192187646821382","0.239202717074306"
"No worries","2000","16-34 y.","(2b) intermediate general qualification","116","0.190446817786254","0.158491462790338","0.222402172782169"
"No worries","2000","16-34 y.","(2a) intermediate vocational","316","0.164984908831437","0.14848546771923","0.181484349943644"
"No worries","2000","16-34 y.","(2c_gen) general maturity certificate","92","0.129061519748703","0.104099851857879","0.154023187639527"
"No worries","2000","16-34 y.","(2c_voc) vocational maturity certificate","71","0.105280261973119","0.0816677206912878","0.128892803254951"
"No worries","2000","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2000","16-34 y.","(3b) higher tertiary education","39","0.098328484569395","0.070185010179761","0.126471958959029"
"No worries","2000","35-65 y.","(0) in school","","","",""
"No worries","2000","35-65 y.","(1a) inadequately completed","72","0.278029697624165","0.224087279066393","0.331972116181938"
"No worries","2000","35-65 y.","(1b) general elementary school","257","0.194649081230394","0.173001205535075","0.216296956925713"
"No worries","2000","35-65 y.","(1c) basic vocational qualification","883","0.179145491121304","0.16843134799836","0.189859634244248"
"No worries","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2000","35-65 y.","(2a) intermediate vocational","421","0.13085763617577","0.119216494645002","0.142498777706539"
"No worries","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2000","35-65 y.","(2c_voc) vocational maturity certificate","109","0.125502184846597","0.102072174055818","0.148932195637375"
"No worries","2000","35-65 y.","(3a) lower tertiary education","136","0.117506713887896","0.0989594070426077","0.136054020733183"
"No worries","2000","35-65 y.","(3b) higher tertiary education","153","0.114747757568105","0.0984936374551633","0.131001877681046"
"No worries","2000","66 and older","(0) in school","","","",""
"No worries","2000","66 and older","(1a) inadequately completed","","","",""
"No worries","2000","66 and older","(1b) general elementary school","273","0.320631352077636","0.289420383049009","0.351842321106262"
"No worries","2000","66 and older","(1c) basic vocational qualification","421","0.270085191870011","0.248726211284162","0.29144417245586"
"No worries","2000","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2000","66 and older","(2a) intermediate vocational","79","0.213835051133859","0.171422230818472","0.256247871449246"
"No worries","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2000","66 and older","(2c_voc) vocational maturity certificate","33","0.195146333649193","0.128539728569188","0.261752938729198"
"No worries","2000","66 and older","(3a) lower tertiary education","40","0.189368231223822","0.136250401891199","0.242486060556445"
"No worries","2000","66 and older","(3b) higher tertiary education","42","0.226661328548811","0.169488713140192","0.28383394395743"
"Big worries","2001","16-34 y.","(0) in school","224","0.381851067943583","0.340949306239576","0.422752829647591"
"Big worries","2001","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2001","16-34 y.","(1b) general elementary school","208","0.34578521101952","0.308377108725034","0.383193313314007"
"Big worries","2001","16-34 y.","(1c) basic vocational qualification","338","0.343177071900552","0.312777912122004","0.3735762316791"
"Big worries","2001","16-34 y.","(2b) intermediate general qualification","184","0.362292292835751","0.321562558203414","0.403022027468089"
"Big worries","2001","16-34 y.","(2a) intermediate vocational","608","0.365988689438727","0.342675134476644","0.389302244400809"
"Big worries","2001","16-34 y.","(2c_gen) general maturity certificate","290","0.443773162419413","0.406040498852965","0.481505825985861"
"Big worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","241","0.455253656194082","0.4135588753942","0.496948436993964"
"Big worries","2001","16-34 y.","(3a) lower tertiary education","101","0.340623902311479","0.284406480114207","0.396841324508752"
"Big worries","2001","16-34 y.","(3b) higher tertiary education","157","0.433170735426908","0.38162537262012","0.484716098233697"
"Big worries","2001","35-65 y.","(0) in school","","","",""
"Big worries","2001","35-65 y.","(1a) inadequately completed","58","0.276754496378718","0.213471404372944","0.340037588384491"
"Big worries","2001","35-65 y.","(1b) general elementary school","351","0.337987821173636","0.309592093402121","0.36638354894515"
"Big worries","2001","35-65 y.","(1c) basic vocational qualification","1470","0.337122250139147","0.323101639642894","0.3511428606354"
"Big worries","2001","35-65 y.","(2b) intermediate general qualification","31","0.315684006300819","0.216875743660697","0.414492268940942"
"Big worries","2001","35-65 y.","(2a) intermediate vocational","1181","0.379119791961024","0.361991111385629","0.39624847253642"
"Big worries","2001","35-65 y.","(2c_gen) general maturity certificate","44","0.361804380454561","0.271595631097129","0.452013129811993"
"Big worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","308","0.403849640588678","0.369147582181067","0.43855169899629"
"Big worries","2001","35-65 y.","(3a) lower tertiary education","443","0.403977583551096","0.374993180384023","0.432961986718169"
"Big worries","2001","35-65 y.","(3b) higher tertiary education","577","0.414517546545259","0.388563298702945","0.440471794387574"
"Big worries","2001","66 and older","(0) in school","","","",""
"Big worries","2001","66 and older","(1a) inadequately completed","","","",""
"Big worries","2001","66 and older","(1b) general elementary school","184","0.237942051051985","0.207865202594077","0.268018899509893"
"Big worries","2001","66 and older","(1c) basic vocational qualification","450","0.272955997467725","0.250948412071497","0.294963582863952"
"Big worries","2001","66 and older","(2b) intermediate general qualification","","","",""
