"plj0047","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","1993","Full Time","general elemantary","49","0.105899316816218","0.0764008297192127","0.135397803913224","3"
"No worries","1993","Full Time","middle vocational","51","0.138311653673039","0.104395151908223","0.172228155437855","3"
"No worries","1993","Part Time","in school","","","","","3"
"No worries","1993","Part Time","inadequately","9","","","","3"
"No worries","1993","Part Time","vocational + Abi","1","","","","3"
"No worries","1993","Part Time","higher vocational","","","","","3"
"No worries","1993","Part Time","higher education","","","","","3"
"No worries","1993","Not Working","general elemantary","26","","","","3"
"No worries","1993","Not Working","middle vocational","17","","","","3"
"No worries","1993","Not Working","vocational + Abi","","","","","3"
"No worries","1993","Not Working","higher vocational","","","","","3"
"No worries","1993","Not Working","higher education","","","","","3"
"No worries","1993","Full Time","in school","","","","","3"
"No worries","1993","Full Time","inadequately","28","","","","3"
"No worries","1993","Full Time","vocational + Abi","4","","","","3"
"No worries","1993","Full Time","higher vocational","","","","","3"
"No worries","1993","Full Time","higher education","4","","","","3"
"No worries","1993","Part Time","general elemantary","17","","","","3"
"No worries","1993","Part Time","middle vocational","12","","","","3"
"No worries","1993","Not Working","in school","","","","","3"
"No worries","1993","Not Working","inadequately","26","","","","3"
"Some worries","1993","Not Working","higher education","1","","","","2"
"Some worries","1993","Not Working","higher vocational","","","","","2"
"Some worries","1993","Full Time","inadequately","86","0.4008967749705","0.332805939524726","0.468987610416273","2"
"Some worries","1993","Full Time","general elemantary","179","0.423951436277867","0.376576618266236","0.471326254289498","2"
"Some worries","1993","Full Time","higher vocational","4","","","","2"
"Some worries","1993","Full Time","higher education","11","","","","2"
"Some worries","1993","Full Time","in school","","","","","2"
"Some worries","1993","Not Working","in school","19","","","","2"
"Some worries","1993","Not Working","inadequately","88","0.379407846911569","0.31669731747335","0.442118376349787","2"
"Some worries","1993","Not Working","general elemantary","70","0.26207039494853","0.203012938550057","0.321127851347003","2"
"Some worries","1993","Full Time","middle vocational","184","0.447543742038057","0.398692765685994","0.496394718390121","2"
"Some worries","1993","Full Time","vocational + Abi","21","","","","2"
"Some worries","1993","Not Working","middle vocational","58","0.425294496069191","0.344546007077319","0.506042985061062","2"
"Some worries","1993","Not Working","vocational + Abi","11","","","","2"
"Some worries","1993","Part Time","in school","1","","","","2"
"Some worries","1993","Part Time","inadequately","27","","","","2"
"Some worries","1993","Part Time","general elemantary","67","0.332783515396504","0.260445169274036","0.405121861518972","2"
"Some worries","1993","Part Time","middle vocational","39","0.313155564678228","0.2235904807138","0.402720648642656","2"
"Some worries","1993","Part Time","vocational + Abi","7","","","","2"
"Some worries","1993","Part Time","higher vocational","2","","","","2"
"Some worries","1993","Part Time","higher education","8","","","","2"
"Big worries","1994","Full Time","in school","","","","","1"
"Big worries","1994","Full Time","inadequately","63","0.407359037010793","0.33456202103364","0.480156052987946","1"
"Big worries","1994","Full Time","general elemantary","163","0.490744475733325","0.439175313728061","0.542313637738588","1"
"Big worries","1994","Full Time","middle vocational","151","0.420355764794495","0.371112855532908","0.469598674056082","1"
"Big worries","1994","Full Time","vocational + Abi","22","","","","1"
"Big worries","1994","Full Time","higher vocational","4","","","","1"
"Big worries","1994","Full Time","higher education","8","","","","1"
"Big worries","1994","Part Time","in school","","","","","1"
"Big worries","1994","Part Time","inadequately","44","0.447970882081853","0.342870389511376","0.553071374652331","1"
"Big worries","1994","Part Time","general elemantary","79","0.627182820671717","0.549540234637453","0.704825406705981","1"
"Big worries","1994","Part Time","middle vocational","46","0.541063614858166","0.439787501342934","0.642339728373399","1"
"Big worries","1994","Part Time","vocational + Abi","3","","","","1"
"Big worries","1994","Part Time","higher vocational","2","","","","1"
"Big worries","1994","Part Time","higher education","3","","","","1"
"Big worries","1994","Not Working","in school","26","","","","1"
"Big worries","1994","Not Working","inadequately","103","0.524114495645617","0.456406606927697","0.591822384363536","1"
"Big worries","1994","Not Working","general elemantary","106","0.511639260116529","0.444192799214237","0.57908572101882","1"
"Big worries","1994","Not Working","middle vocational","68","0.449525743246647","0.369383217743131","0.529668268750162","1"
"Big worries","1994","Not Working","vocational + Abi","15","","","","1"
"Big worries","1994","Not Working","higher vocational","3","","","","1"
"Big worries","1994","Not Working","higher education","2","","","","1"
"No worries","1994","Full Time","in school","","","","","3"
"No worries","1994","Full Time","inadequately","29","","","","3"
"No worries","1994","Full Time","general elemantary","47","0.109994971035271","0.0777191621491154","0.142270779921427","3"
"No worries","1994","Full Time","middle vocational","49","0.126296261392254","0.0931578425224265","0.159434680262081","3"
"No worries","1994","Full Time","vocational + Abi","3","","","","3"
"No worries","1994","Full Time","higher vocational","1","","","","3"
"No worries","1994","Full Time","higher education","3","","","","3"
"No worries","1994","Part Time","in school","","","","","3"
"No worries","1994","Part Time","inadequately","4","","","","3"
"No worries","1994","Part Time","general elemantary","15","","","","3"
"No worries","1994","Part Time","middle vocational","8","","","","3"
"No worries","1994","Part Time","vocational + Abi","5","","","","3"
"No worries","1994","Part Time","higher vocational","","","","","3"
"No worries","1994","Part Time","higher education","2","","","","3"
"No worries","1994","Not Working","in school","2","","","","3"
"No worries","1994","Not Working","inadequately","19","","","","3"
"No worries","1994","Not Working","general elemantary","30","0.164911453130334","0.11483903831966","0.214983867941008","3"
"No worries","1994","Not Working","middle vocational","18","","","","3"
"No worries","1994","Not Working","vocational + Abi","1","","","","3"
"No worries","1994","Not Working","higher vocational","","","","","3"
"No worries","1994","Not Working","higher education","1","","","","3"
"Some worries","1994","Not Working","higher education","4","","","","2"
"Some worries","1994","Full Time","higher education","17","","","","2"
"Some worries","1994","Not Working","higher vocational","","","","","2"
"Some worries","1994","Full Time","higher vocational","6","","","","2"
"Some worries","1994","Full Time","in school","","","","","2"
"Some worries","1994","Full Time","inadequately","83","0.491446347248844","0.417377512663962","0.565515181833727","2"
"Some worries","1994","Full Time","general elemantary","151","0.399260553231404","0.348740271089864","0.449780835372944","2"
"Some worries","1994","Full Time","middle vocational","186","0.453347973813251","0.403685796144819","0.503010151481684","2"
"Some worries","1994","Full Time","vocational + Abi","17","","","","2"
"Some worries","1994","Not Working","in school","19","","","","2"
"Some worries","1994","Not Working","inadequately","87","0.410545453096693","0.343852379554467","0.477238526638919","2"
"Some worries","1994","Not Working","general elemantary","75","0.323449286753137","0.260330282291539","0.386568291214735","2"
"Some worries","1994","Not Working","middle vocational","62","0.447007529405663","0.366907207466589","0.527107851344737","2"
"Some worries","1994","Not Working","vocational + Abi","10","","","","2"
"Some worries","1994","Part Time","in school","","","","","2"
"Some worries","1994","Part Time","inadequately","38","0.506873169878788","0.401208978628828","0.612537361128748","2"
"Some worries","1994","Part Time","general elemantary","55","0.271791477375885","0.200358170956453","0.343224783795316","2"
"Some worries","1994","Part Time","middle vocational","39","0.364234803060241","0.266433258813419","0.462036347307063","2"
"Some worries","1994","Part Time","vocational + Abi","6","","","","2"
"Some worries","1994","Part Time","higher vocational","2","","","","2"
"Some worries","1994","Part Time","higher education","3","","","","2"
"Big worries","1995","Full Time","in school","","","","","1"
"Big worries","1995","Full Time","inadequately","50","0.370067226760784","0.291480083017996","0.448654370503572","1"
"Big worries","1995","Full Time","general elemantary","124","0.453669712604411","0.397979812965632","0.50935961224319","1"
"Big worries","1995","Full Time","middle vocational","115","0.377691197693999","0.325063945532534","0.430318449855464","1"
"Big worries","1995","Full Time","vocational + Abi","11","","","","1"
"Big worries","1995","Full Time","higher vocational","5","","","","1"
"Big worries","1995","Full Time","higher education","8","","","","1"
"Big worries","1995","Part Time","in school","","","","","1"
"Big worries","1995","Part Time","inadequately","34","0.478135989378785","0.366563500941538","0.589708477816032","1"
"Big worries","1995","Part Time","general elemantary","50","0.472882199172651","0.385706960955939","0.560057437389364","1"
"Big worries","1995","Part Time","middle vocational","38","0.353210627137867","0.265853671712062","0.440567582563672","1"
"Big worries","1995","Part Time","vocational + Abi","6","","","","1"
"Big worries","1995","Part Time","higher vocational","3","","","","1"
"Big worries","1995","Part Time","higher education","4","","","","1"
"Big worries","1995","Not Working","in school","22","","","","1"
"Big worries","1995","Not Working","inadequately","92","0.499872918440053","0.430577729460765","0.56916810741934","1"
"Big worries","1995","Not Working","general elemantary","99","0.546147773726781","0.479287121596936","0.613008425856626","1"
"Big worries","1995","Not Working","middle vocational","67","0.421110680369631","0.343382564846928","0.498838795892333","1"
"Big worries","1995","Not Working","vocational + Abi","10","","","","1"
"Big worries","1995","Not Working","higher vocational","1","","","","1"
"Big worries","1995","Not Working","higher education","1","","","","1"
"No worries","1995","Full Time","in school","","","","","3"
"No worries","1995","Full Time","inadequately","22","","","","3"
"No worries","1995","Full Time","general elemantary","43","0.136228884288431","0.0978570251258749","0.174600743450987","3"
"No worries","1995","Full Time","middle vocational","45","0.133230384542851","0.0963417337565913","0.17011903532911","3"
"No worries","1995","Full Time","vocational + Abi","12","","","","3"
"No worries","1995","Full Time","higher vocational","","","","","3"
"No worries","1995","Full Time","higher education","3","","","","3"
"No worries","1995","Part Time","in school","","","","","3"
"No worries","1995","Part Time","inadequately","11","","","","3"
"No worries","1995","Part Time","general elemantary","19","","","","3"
"No worries","1995","Part Time","middle vocational","20","","","","3"
"No worries","1995","Part Time","vocational + Abi","3","","","","3"
"No worries","1995","Part Time","higher vocational","","","","","3"
"No worries","1995","Part Time","higher education","1","","","","3"
"No worries","1995","Not Working","in school","3","","","","3"
"No worries","1995","Not Working","inadequately","23","","","","3"
"No worries","1995","Not Working","general elemantary","24","","","","3"
"No worries","1995","Not Working","middle vocational","19","","","","3"
"No worries","1995","Not Working","vocational + Abi","1","","","","3"
"No worries","1995","Not Working","higher vocational","","","","","3"
"No worries","1995","Not Working","higher education","1","","","","3"
"Some worries","1995","Not Working","higher vocational","","","","","2"
"Some worries","1995","Not Working","higher education","2","","","","2"
"Some worries","1995","Full Time","higher vocational","5","","","","2"
"Some worries","1995","Full Time","higher education","14","","","","2"
"Some worries","1995","Full Time","in school","","","","","2"
"Some worries","1995","Full Time","inadequately","73","0.477424769840954","0.396124689669877","0.55872485001203","2"
"Some worries","1995","Full Time","general elemantary","140","0.410101403107158","0.355082337247401","0.465120468966915","2"
"Some worries","1995","Full Time","middle vocational","166","0.489078417763151","0.434815184883176","0.543341650643125","2"
"Some worries","1995","Full Time","vocational + Abi","15","","","","2"
"Some worries","1995","Not Working","in school","17","","","","2"
"Some worries","1995","Not Working","inadequately","85","0.399619016877936","0.331734672099812","0.46750336165606","2"
"Some worries","1995","Not Working","general elemantary","90","0.358528884493318","0.29412546645287","0.422932302533766","2"
"Some worries","1995","Not Working","middle vocational","69","0.424431796639047","0.346621943643229","0.502241649634865","2"
"Some worries","1995","Not Working","vocational + Abi","9","","","","2"
"Some worries","1995","Part Time","in school","","","","","2"
"Some worries","1995","Part Time","inadequately","32","0.372359673840537","0.264380632163236","0.480338715517838","2"
"Some worries","1995","Part Time","general elemantary","57","0.414613133050354","0.328591866412086","0.500634399688622","2"
"Some worries","1995","Part Time","middle vocational","57","0.489389904947594","0.398026690185629","0.58075311970956","2"
"Some worries","1995","Part Time","vocational + Abi","6","","","","2"
"Some worries","1995","Part Time","higher vocational","2","","","","2"
"Some worries","1995","Part Time","higher education","6","","","","2"
"Big worries","1996","Full Time","in school","2","","","","1"
"Big worries","1996","Full Time","inadequately","49","0.44503029772611","0.361198142163981","0.528862453288239","1"
"Big worries","1996","Full Time","general elemantary","243","0.348990431594535","0.31319109481885","0.38478976837022","1"
"Big worries","1996","Full Time","middle vocational","869","0.277999515195042","0.262023682924442","0.293975347465641","1"
"Big worries","1996","Full Time","vocational + Abi","55","0.205362118214499","0.155085385064078","0.25563885136492","1"
"Big worries","1996","Full Time","higher vocational","128","0.288355246059295","0.246076280695282","0.330634211423307","1"
"Big worries","1996","Full Time","higher education","213","0.175592270588867","0.152816429542535","0.1983681116352","1"
"Big worries","1996","Part Time","in school","3","","","","1"
"Big worries","1996","Part Time","inadequately","40","0.3747690026129","0.285518442297206","0.464019562928594","1"
"Big worries","1996","Part Time","general elemantary","163","0.325680569022377","0.285363108130632","0.365998029914123","1"
"Big worries","1996","Part Time","middle vocational","407","0.30125491673991","0.277057015155453","0.325452818324368","1"
"Big worries","1996","Part Time","vocational + Abi","29","","","","1"
"Big worries","1996","Part Time","higher vocational","40","0.270338697206492","0.197288955571678","0.343388438841306","1"
"Big worries","1996","Part Time","higher education","85","0.248156265114604","0.201552872255745","0.294759657973462","1"
"Big worries","1996","Not Working","in school","79","0.299627280399338","0.244985920949178","0.354268639849499","1"
"Big worries","1996","Not Working","inadequately","99","0.425681782962191","0.362996156698882","0.4883674092255","1"
"Big worries","1996","Not Working","general elemantary","400","0.338666171652702","0.311617825951257","0.365714517354147","1"
"Big worries","1996","Not Working","middle vocational","682","0.327008022121233","0.30718307521175","0.346832969030715","1"
"Big worries","1996","Not Working","vocational + Abi","44","0.367696504672161","0.280326430949038","0.455066578395285","1"
"Big worries","1996","Not Working","higher vocational","52","0.304755897149355","0.236751581723551","0.372760212575159","1"
"Big worries","1996","Not Working","higher education","83","0.272531030417325","0.225614568089434","0.319447492745216","1"
"No worries","1996","Not Working","general elemantary","235","0.211717695655827","0.188368931515958","0.235066459795696","3"
"No worries","1996","Not Working","inadequately","34","0.170773448133047","0.123064931433484","0.21848196483261","3"
"No worries","1996","Not Working","in school","47","0.16070536484891","0.116898858371348","0.204511871326473","3"
"No worries","1996","Not Working","higher vocational","21","","","","3"
"No worries","1996","Not Working","higher education","64","0.186105096356831","0.145096647801529","0.227113544912134","3"
"No worries","1996","Not Working","middle vocational","376","0.174263939546756","0.158233247355918","0.190294631737595","3"
"No worries","1996","Not Working","vocational + Abi","12","","","","3"
"No worries","1996","Full Time","in school","1","","","","3"
"No worries","1996","Full Time","inadequately","19","","","","3"
"No worries","1996","Full Time","general elemantary","93","0.161056057103715","0.133448400915924","0.188663713291506","3"
"No worries","1996","Full Time","middle vocational","550","0.179495429754712","0.165810583323351","0.193180276186073","3"
"No worries","1996","Full Time","vocational + Abi","33","0.104565351891469","0.0664821811560083","0.142648522626929","3"
"No worries","1996","Full Time","higher vocational","74","0.194566844546394","0.15761994789769","0.231513741195098","3"
"No worries","1996","Full Time","higher education","211","0.205723140716568","0.181525210149122","0.229921071284013","3"
"No worries","1996","Part Time","in school","1","","","","3"
"No worries","1996","Part Time","inadequately","15","","","","3"
"No worries","1996","Part Time","general elemantary","79","0.170125771789852","0.137799501104789","0.202452042474915","3"
"No worries","1996","Part Time","middle vocational","201","0.146519695047015","0.127868957676404","0.165170432417626","3"
"No worries","1996","Part Time","vocational + Abi","11","","","","3"
"No worries","1996","Part Time","higher vocational","20","","","","3"
"No worries","1996","Part Time","higher education","49","0.136607963043693","0.0995541293194883","0.173661796767898","3"
"Some worries","1996","Full Time","in school","3","","","","2"
"Some worries","1996","Full Time","inadequately","67","0.430599107616684","0.347072115716262","0.514126099517106","2"
"Some worries","1996","Full Time","general elemantary","345","0.48995351130175","0.452408101120226","0.527498921483273","2"
"Some worries","1996","Full Time","middle vocational","1602","0.542505055050246","0.524739950288438","0.560270159812055","2"
"Some worries","1996","Full Time","vocational + Abi","160","0.690072529894032","0.632515330234038","0.747629729554026","2"
"Some worries","1996","Full Time","higher vocational","239","0.517077909394311","0.470439328814401","0.563716489974221","2"
"Some worries","1996","Full Time","higher education","648","0.618684588694565","0.589609066297407","0.647760111091723","2"
"Some worries","1996","Not Working","in school","144","0.539667354751751","0.48021553256886","0.599119176934643","2"
"Some worries","1996","Not Working","inadequately","106","0.403544768904762","0.341345693708596","0.465743844100929","2"
"Some worries","1996","Not Working","general elemantary","541","0.449616132691472","0.421184734306347","0.478047531076597","2"
"Some worries","1996","Not Working","middle vocational","1093","0.498728038332011","0.477598184884622","0.519857891779401","2"
"Some worries","1996","Not Working","vocational + Abi","61","0.541117298525501","0.450824791380208","0.631409805670794","2"
"Some worries","1996","Not Working","higher vocational","103","0.585786789975854","0.513013247410443","0.658560332541265","2"
"Some worries","1996","Not Working","higher education","199","0.541363873225843","0.488860306478205","0.593867439973482","2"
"Some worries","1996","Part Time","in school","6","","","","2"
"Some worries","1996","Part Time","inadequately","58","0.487341560352888","0.395182158006481","0.579500962699294","2"
"Some worries","1996","Part Time","general elemantary","277","0.504193659187771","0.46117873713893","0.547208581236612","2"
"Some worries","1996","Part Time","middle vocational","773","0.552225388213074","0.525998958705054","0.578451817721095","2"
"Some worries","1996","Part Time","vocational + Abi","68","0.623379794741913","0.531997011344081","0.714762578139745","2"
"Some worries","1996","Part Time","higher vocational","82","0.566793667047104","0.485292502966481","0.648294831127727","2"
"Some worries","1996","Part Time","higher education","196","0.615235771841703","0.562741821658369","0.667729722025037","2"
"Big worries","1997","Full Time","in school","2","","","","1"
"Big worries","1997","Full Time","inadequately","46","0.390286332780252","0.303725223676835","0.476847441883669","1"
"Big worries","1997","Full Time","general elemantary","246","0.376175108477638","0.33979190691877","0.412558310036506","1"
"Big worries","1997","Full Time","middle vocational","910","0.313974480572775","0.297027443759781","0.330921517385769","1"
"Big worries","1997","Full Time","vocational + Abi","67","0.294178935416352","0.237003922483204","0.3513539483495","1"
"Big worries","1997","Full Time","higher vocational","132","0.333776900367167","0.289815153796702","0.377738646937633","1"
"Big worries","1997","Full Time","higher education","205","0.183345764768161","0.160426769130238","0.206264760406083","1"
"Big worries","1997","Part Time","in school","4","","","","1"
"Big worries","1997","Part Time","inadequately","34","0.304132211588488","0.21305082574428","0.395213597432696","1"
"Big worries","1997","Part Time","general elemantary","150","0.342550501280303","0.298606197624463","0.386494804936144","1"
"Big worries","1997","Part Time","middle vocational","437","0.323938683818209","0.29912180321393","0.348755564422487","1"
"Big worries","1997","Part Time","vocational + Abi","22","","","","1"
"Big worries","1997","Part Time","higher vocational","32","0.269576766113822","0.195808562112521","0.343344970115124","1"
"Big worries","1997","Part Time","higher education","63","0.207669969088665","0.16236846304371","0.252971475133619","1"
"Big worries","1997","Not Working","in school","72","0.225742459902804","0.178434217657734","0.273050702147873","1"
"Big worries","1997","Not Working","inadequately","87","0.328144983094409","0.268987311149","0.387302655039819","1"
"Big worries","1997","Not Working","general elemantary","403","0.326081959992691","0.299458828466866","0.352705091518515","1"
"Big worries","1997","Not Working","middle vocational","714","0.332046205746883","0.312371396007364","0.351721015486403","1"
"Big worries","1997","Not Working","vocational + Abi","34","0.287786948734609","0.203941481172454","0.371632416296763","1"
"Big worries","1997","Not Working","higher vocational","57","0.326409400790022","0.257331235273111","0.395487566306932","1"
"Big worries","1997","Not Working","higher education","85","0.251039442136895","0.20624776801295","0.29583111626084","1"
"No worries","1997","Not Working","in school","59","0.216508912263925","0.169902853000039","0.263114971527811","3"
"No worries","1997","Not Working","inadequately","42","0.167033997265735","0.12003847468299","0.21402951984848","3"
"No worries","1997","Not Working","general elemantary","242","0.211287065361644","0.188103077144188","0.234471053579101","3"
"No worries","1997","Not Working","higher vocational","25","","","","3"
"No worries","1997","Not Working","higher education","70","0.196085948030183","0.15507263179018","0.237099264270187","3"
"No worries","1997","Not Working","middle vocational","385","0.182280773109327","0.166151655623105","0.198409890595549","3"
"No worries","1997","Not Working","vocational + Abi","19","","","","3"
"No worries","1997","Full Time","in school","","","","","3"
"No worries","1997","Full Time","inadequately","21","","","","3"
"No worries","1997","Full Time","general elemantary","110","0.177825110217091","0.149107176901234","0.206543043532948","3"
"No worries","1997","Full Time","middle vocational","563","0.199701892558204","0.185103889605926","0.214299895510483","3"
"No worries","1997","Full Time","vocational + Abi","37","0.148675026715998","0.10403546959945","0.193314583832546","3"
"No worries","1997","Full Time","higher vocational","92","0.203936450249342","0.166373624675642","0.241499275823043","3"
"No worries","1997","Full Time","higher education","200","0.187675039420076","0.164548577897063","0.210801500943089","3"
"No worries","1997","Part Time","in school","3","","","","3"
"No worries","1997","Part Time","inadequately","16","","","","3"
"No worries","1997","Part Time","general elemantary","70","0.142379135153099","0.110021264958509","0.174737005347689","3"
"No worries","1997","Part Time","middle vocational","222","0.154125721589045","0.134978171587732","0.173273271590358","3"
"No worries","1997","Part Time","vocational + Abi","11","","","","3"
"No worries","1997","Part Time","higher vocational","29","","","","3"
"No worries","1997","Part Time","higher education","46","0.168620914770811","0.126806309565782","0.21043551997584","3"
"Some worries","1997","Full Time","in school","1","","","","2"
"Some worries","1997","Full Time","inadequately","55","0.424679791920777","0.336968847340061","0.512390736501493","2"
"Some worries","1997","Full Time","general elemantary","325","0.445999781305271","0.408666442979529","0.483333119631013","2"
"Some worries","1997","Full Time","middle vocational","1408","0.486323626869021","0.468072741315272","0.50457451242277","2"
"Some worries","1997","Full Time","vocational + Abi","140","0.55714603786765","0.494820222566708","0.619471853168592","2"
"Some worries","1997","Full Time","higher vocational","218","0.46228664938349","0.41580644363864","0.508766855128341","2"
"Some worries","1997","Full Time","higher education","690","0.628979195811764","0.600366531274872","0.657591860348656","2"
"Some worries","1997","Not Working","in school","169","0.557748627833272","0.50154798107772","0.613949274588823","2"
"Some worries","1997","Not Working","inadequately","113","0.504821019639856","0.441828319646203","0.567813719633509","2"
"Some worries","1997","Not Working","general elemantary","546","0.462630974645665","0.434314063474041","0.490947885817289","2"
"Some worries","1997","Not Working","middle vocational","1102","0.48567302114379","0.46479305874416","0.506552983543419","2"
"Some worries","1997","Not Working","vocational + Abi","59","0.533068147877158","0.440671291255545","0.62546500449877","2"
"Some worries","1997","Not Working","higher vocational","95","0.530910395621546","0.457391330354545","0.604429460888547","2"
"Some worries","1997","Not Working","higher education","205","0.552874609832922","0.501514631760079","0.604234587905764","2"
"Some worries","1997","Part Time","in school","4","","","","2"
"Some worries","1997","Part Time","inadequately","48","0.517793471005858","0.418863044510836","0.61672389750088","2"
"Some worries","1997","Part Time","general elemantary","228","0.515070363566598","0.468791602023162","0.561349125110033","2"
"Some worries","1997","Part Time","middle vocational","707","0.521935594592746","0.495446055382235","0.548425133803258","2"
