"plj0047","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1992","Not Employed","(0) in school","16","","",""
"Big worries","1992","Not Employed","(1a) inadequately completed","93","0.399715346866777","0.336547491424037","0.462883202309517"
"Big worries","1992","Not Employed","(1b) general elementary school","77","0.418894748668224","0.34836878575334","0.489420711583108"
"Big worries","1992","Not Employed","(1c) basic vocational qualification","25","","",""
"Big worries","1992","Not Employed","(2b) intermediate general qualification","16","","",""
"Big worries","1992","Not Employed","(2a) intermediate vocational","1","","",""
"Big worries","1992","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Big worries","1992","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"Big worries","1992","Not Employed","(3a) lower tertiary education","","","",""
"Big worries","1992","Not Employed","(3b) higher tertiary education","2","","",""
"Big worries","1992","Employed","(0) in school","2","","",""
"Big worries","1992","Employed","(1a) inadequately completed","117","0.387332114928912","0.335778948794654","0.438885281063169"
"Big worries","1992","Employed","(1b) general elementary school","218","0.417795120558156","0.377271190226022","0.45831905089029"
"Big worries","1992","Employed","(1c) basic vocational qualification","133","0.403194964774042","0.353076475571871","0.453313453976214"
"Big worries","1992","Employed","(2b) intermediate general qualification","19","","",""
"Big worries","1992","Employed","(2a) intermediate vocational","17","","",""
"Big worries","1992","Employed","(2c_gen) general maturity certificate","24","","",""
"Big worries","1992","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Big worries","1992","Employed","(3a) lower tertiary education","1","","",""
"Big worries","1992","Employed","(3b) higher tertiary education","14","","",""
"Some worries","1992","Not Employed","(0) in school","18","","",""
"Some worries","1992","Not Employed","(1a) inadequately completed","94","0.410764122252462","0.347321234287029","0.474207010217896"
"Some worries","1992","Not Employed","(1b) general elementary school","81","0.39657679098973","0.326649964566555","0.466503617412905"
"Some worries","1992","Not Employed","(1c) basic vocational qualification","32","0.376395559987669","0.262900772437225","0.489890347538112"
"Some worries","1992","Not Employed","(2b) intermediate general qualification","4","","",""
"Some worries","1992","Not Employed","(2a) intermediate vocational","1","","",""
"Some worries","1992","Not Employed","(2c_gen) general maturity certificate","24","","",""
"Some worries","1992","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Some worries","1992","Not Employed","(3a) lower tertiary education","2","","",""
"Some worries","1992","Not Employed","(3b) higher tertiary education","","","",""
"Some worries","1992","Employed","(0) in school","1","","",""
"Some worries","1992","Employed","(1a) inadequately completed","141","0.379650710010295","0.328292333835463","0.431009086185128"
"Some worries","1992","Employed","(1b) general elementary school","253","0.428287625610932","0.387629391021315","0.46894586020055"
"Some worries","1992","Employed","(1c) basic vocational qualification","156","0.37653988663062","0.327036602406903","0.426043170854337"
"Some worries","1992","Employed","(2b) intermediate general qualification","17","","",""
"Some worries","1992","Employed","(2a) intermediate vocational","11","","",""
"Some worries","1992","Employed","(2c_gen) general maturity certificate","25","","",""
"Some worries","1992","Employed","(2c_voc) vocational maturity certificate","34","0.471875816569738","0.351439348490337","0.592312284649138"
"Some worries","1992","Employed","(3a) lower tertiary education","4","","",""
"Some worries","1992","Employed","(3b) higher tertiary education","16","","",""
"No worries","1992","Not Employed","(0) in school","6","","",""
"No worries","1992","Not Employed","(1a) inadequately completed","44","0.189520530880761","0.138979832110053","0.240061229651468"
"No worries","1992","Not Employed","(1b) general elementary school","30","0.184528460342046","0.129077988027097","0.239978932656995"
"No worries","1992","Not Employed","(1c) basic vocational qualification","13","","",""
"No worries","1992","Not Employed","(2b) intermediate general qualification","5","","",""
"No worries","1992","Not Employed","(2a) intermediate vocational","1","","",""
"No worries","1992","Not Employed","(2c_gen) general maturity certificate","7","","",""
"No worries","1992","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1992","Not Employed","(3a) lower tertiary education","","","",""
"No worries","1992","Not Employed","(3b) higher tertiary education","","","",""
"No worries","1992","Employed","(0) in school","","","",""
"No worries","1992","Employed","(1a) inadequately completed","85","0.233017175060793","0.188278015973772","0.277756334147813"
"No worries","1992","Employed","(1b) general elementary school","98","0.153917253830912","0.124266070484383","0.18356843717744"
"No worries","1992","Employed","(1c) basic vocational qualification","79","0.220265148595338","0.177923228529413","0.262607068661262"
"No worries","1992","Employed","(2b) intermediate general qualification","8","","",""
"No worries","1992","Employed","(2a) intermediate vocational","8","","",""
"No worries","1992","Employed","(2c_gen) general maturity certificate","2","","",""
"No worries","1992","Employed","(2c_voc) vocational maturity certificate","11","","",""
"No worries","1992","Employed","(3a) lower tertiary education","1","","",""
"No worries","1992","Employed","(3b) higher tertiary education","3","","",""
"Big worries","1993","Not Employed","(0) in school","21","","",""
"Big worries","1993","Not Employed","(1a) inadequately completed","125","0.546374189416809","0.48428820370524","0.608460175128377"
"Big worries","1993","Not Employed","(1b) general elementary school","98","0.588170081723675","0.516667321259015","0.659672842188336"
"Big worries","1993","Not Employed","(1c) basic vocational qualification","35","0.436588338809018","0.323587618271794","0.549589059346242"
"Big worries","1993","Not Employed","(2b) intermediate general qualification","19","","",""
"Big worries","1993","Not Employed","(2a) intermediate vocational","1","","",""
"Big worries","1993","Not Employed","(2c_gen) general maturity certificate","21","","",""
"Big worries","1993","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"Big worries","1993","Not Employed","(3a) lower tertiary education","","","",""
"Big worries","1993","Not Employed","(3b) higher tertiary education","2","","",""
"Big worries","1993","Employed","(0) in school","","","",""
"Big worries","1993","Employed","(1a) inadequately completed","138","0.477359594617847","0.421846911913858","0.532872277321837"
"Big worries","1993","Employed","(1b) general elementary school","257","0.513253392749158","0.471174352212708","0.555332433285609"
"Big worries","1993","Employed","(1c) basic vocational qualification","141","0.437081566678651","0.38533700421655","0.488826129140753"
"Big worries","1993","Employed","(2b) intermediate general qualification","14","","",""
"Big worries","1993","Employed","(2a) intermediate vocational","23","","",""
"Big worries","1993","Employed","(2c_gen) general maturity certificate","35","0.563023890463187","0.439558707348961","0.686489073577413"
"Big worries","1993","Employed","(2c_voc) vocational maturity certificate","32","0.411419568107846","0.291790479430399","0.531048656785292"
"Big worries","1993","Employed","(3a) lower tertiary education","3","","",""
"Big worries","1993","Employed","(3b) higher tertiary education","13","","",""
"Some worries","1993","Not Employed","(0) in school","19","","",""
"Some worries","1993","Not Employed","(1a) inadequately completed","94","0.36640773334581","0.306319855799871","0.426495610891749"
"Some worries","1993","Not Employed","(1b) general elementary school","62","0.261386983673169","0.197551397008592","0.325222570337746"
"Some worries","1993","Not Employed","(1c) basic vocational qualification","27","","",""
"Some worries","1993","Not Employed","(2b) intermediate general qualification","9","","",""
"Some worries","1993","Not Employed","(2a) intermediate vocational","2","","",""
"Some worries","1993","Not Employed","(2c_gen) general maturity certificate","21","","",""
"Some worries","1993","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"Some worries","1993","Not Employed","(3a) lower tertiary education","","","",""
"Some worries","1993","Not Employed","(3b) higher tertiary education","1","","",""
"Some worries","1993","Employed","(0) in school","1","","",""
"Some worries","1993","Employed","(1a) inadequately completed","125","0.395049301149302","0.340717570772965","0.449381031525638"
"Some worries","1993","Employed","(1b) general elementary school","225","0.392206438926976","0.351102460893156","0.433310416960796"
"Some worries","1993","Employed","(1c) basic vocational qualification","171","0.440833401750408","0.389040696533749","0.492626106967066"
"Some worries","1993","Employed","(2b) intermediate general qualification","21","","",""
"Some worries","1993","Employed","(2a) intermediate vocational","15","","",""
"Some worries","1993","Employed","(2c_gen) general maturity certificate","21","","",""
"Some worries","1993","Employed","(2c_voc) vocational maturity certificate","28","","",""
"Some worries","1993","Employed","(3a) lower tertiary education","4","","",""
"Some worries","1993","Employed","(3b) higher tertiary education","15","","",""
"No worries","1993","Not Employed","(0) in school","","","",""
"No worries","1993","Not Employed","(1a) inadequately completed","28","","",""
"No worries","1993","Not Employed","(1b) general elementary school","22","","",""
"No worries","1993","Not Employed","(1c) basic vocational qualification","12","","",""
"No worries","1993","Not Employed","(2b) intermediate general qualification","4","","",""
"No worries","1993","Not Employed","(2a) intermediate vocational","2","","",""
"No worries","1993","Not Employed","(2c_gen) general maturity certificate","1","","",""
"No worries","1993","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No worries","1993","Not Employed","(3a) lower tertiary education","","","",""
"No worries","1993","Not Employed","(3b) higher tertiary education","","","",""
"No worries","1993","Employed","(0) in school","","","",""
"No worries","1993","Employed","(1a) inadequately completed","48","0.127591104232851","0.0905112398396123","0.16467096862609"
"No worries","1993","Employed","(1b) general elementary school","60","0.0945401683238655","0.0699086474760376","0.119171689171693"
"No worries","1993","Employed","(1c) basic vocational qualification","41","0.122085031570941","0.0879328716720675","0.156237191469814"
"No worries","1993","Employed","(2b) intermediate general qualification","6","","",""
"No worries","1993","Employed","(2a) intermediate vocational","5","","",""
"No worries","1993","Employed","(2c_gen) general maturity certificate","6","","",""
"No worries","1993","Employed","(2c_voc) vocational maturity certificate","5","","",""
"No worries","1993","Employed","(3a) lower tertiary education","1","","",""
"No worries","1993","Employed","(3b) higher tertiary education","3","","",""
"Big worries","1994","Not Employed","(0) in school","26","","",""
"Big worries","1994","Not Employed","(1a) inadequately completed","113","0.532592280837521","0.467686924816333","0.597497636858709"
"Big worries","1994","Not Employed","(1b) general elementary school","91","0.494205687638242","0.422927273390471","0.565484101886014"
"Big worries","1994","Not Employed","(1c) basic vocational qualification","31","0.426804278433662","0.314864791630105","0.53874376523722"
"Big worries","1994","Not Employed","(2b) intermediate general qualification","15","","",""
"Big worries","1994","Not Employed","(2a) intermediate vocational","2","","",""
"Big worries","1994","Not Employed","(2c_gen) general maturity certificate","23","","",""
"Big worries","1994","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"Big worries","1994","Not Employed","(3a) lower tertiary education","1","","",""
"Big worries","1994","Not Employed","(3b) higher tertiary education","1","","",""
"Big worries","1994","Employed","(0) in school","","","",""
"Big worries","1994","Employed","(1a) inadequately completed","121","0.437432606338999","0.380728138316234","0.494137074361764"
"Big worries","1994","Employed","(1b) general elementary school","225","0.517309130710268","0.472276519059001","0.562341742361534"
"Big worries","1994","Employed","(1c) basic vocational qualification","136","0.443162301130445","0.390437297179103","0.495887305081787"
"Big worries","1994","Employed","(2b) intermediate general qualification","17","","",""
"Big worries","1994","Employed","(2a) intermediate vocational","23","","",""
"Big worries","1994","Employed","(2c_gen) general maturity certificate","20","","",""
"Big worries","1994","Employed","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","1994","Employed","(3a) lower tertiary education","3","","",""
"Big worries","1994","Employed","(3b) higher tertiary education","8","","",""
"Some worries","1994","Not Employed","(0) in school","19","","",""
"Some worries","1994","Not Employed","(1a) inadequately completed","92","0.398190270476707","0.334509239357629","0.461871301595784"
"Some worries","1994","Not Employed","(1b) general elementary school","69","0.328824949343344","0.261849216858217","0.395800681828471"
"Some worries","1994","Not Employed","(1c) basic vocational qualification","33","0.439626841483301","0.327296204419481","0.551957478547122"
"Some worries","1994","Not Employed","(2b) intermediate general qualification","7","","",""
"Some worries","1994","Not Employed","(2a) intermediate vocational","3","","",""
"Some worries","1994","Not Employed","(2c_gen) general maturity certificate","20","","",""
"Some worries","1994","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Some worries","1994","Not Employed","(3a) lower tertiary education","1","","",""
"Some worries","1994","Not Employed","(3b) higher tertiary education","3","","",""
"Some worries","1994","Employed","(0) in school","","","",""
"Some worries","1994","Employed","(1a) inadequately completed","134","0.465616374824089","0.408597962617808","0.52263478703037"
"Some worries","1994","Employed","(1b) general elementary school","192","0.379297895087547","0.335570928966313","0.42302486120878"
"Some worries","1994","Employed","(1c) basic vocational qualification","159","0.430692204177108","0.378135518213327","0.483248890140889"
"Some worries","1994","Employed","(2b) intermediate general qualification","16","","",""
"Some worries","1994","Employed","(2a) intermediate vocational","18","","",""
"Some worries","1994","Employed","(2c_gen) general maturity certificate","30","0.555077497616965","0.420005471123112","0.690149524110818"
"Some worries","1994","Employed","(2c_voc) vocational maturity certificate","24","","",""
"Some worries","1994","Employed","(3a) lower tertiary education","5","","",""
"Some worries","1994","Employed","(3b) higher tertiary education","15","","",""
"No worries","1994","Not Employed","(0) in school","2","","",""
"No worries","1994","Not Employed","(1a) inadequately completed","22","","",""
"No worries","1994","Not Employed","(1b) general elementary school","29","","",""
"No worries","1994","Not Employed","(1c) basic vocational qualification","11","","",""
"No worries","1994","Not Employed","(2b) intermediate general qualification","1","","",""
"No worries","1994","Not Employed","(2a) intermediate vocational","1","","",""
"No worries","1994","Not Employed","(2c_gen) general maturity certificate","3","","",""
"No worries","1994","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1994","Not Employed","(3a) lower tertiary education","","","",""
"No worries","1994","Not Employed","(3b) higher tertiary education","1","","",""
"No worries","1994","Employed","(0) in school","","","",""
"No worries","1994","Employed","(1a) inadequately completed","39","0.0969510188369117","0.0631284750278917","0.130773562645932"
"No worries","1994","Employed","(1b) general elementary school","56","0.103392974202186","0.0759542380427779","0.130831710361594"
"No worries","1994","Employed","(1c) basic vocational qualification","46","0.126145494692447","0.0909062705151811","0.161384718869713"
"No worries","1994","Employed","(2b) intermediate general qualification","6","","",""
"No worries","1994","Employed","(2a) intermediate vocational","3","","",""
"No worries","1994","Employed","(2c_gen) general maturity certificate","2","","",""
"No worries","1994","Employed","(2c_voc) vocational maturity certificate","8","","",""
"No worries","1994","Employed","(3a) lower tertiary education","2","","",""
"No worries","1994","Employed","(3b) higher tertiary education","3","","",""
"Big worries","1995","Not Employed","(0) in school","22","","",""
"Big worries","1995","Not Employed","(1a) inadequately completed","102","0.514132306632228","0.447937717295395","0.58032689596906"
