"plj0047","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","1995","West Germany","Male","144","0.14141928870438","0.120118463835596","0.162720113573164","3"
"No worries","1995","West Germany","Female","121","0.117838676654404","0.0971945635197462","0.138482789789062","3"
"No worries","1995","East Germany","Male","","","","","3"
"No worries","1995","East Germany","Female","","","","","3"
"Some worries","1995","West Germany","Male","481","0.422186042082934","0.391993652723514","0.452378431442353","2"
"Some worries","1995","West Germany","Female","419","0.408811523371778","0.377333834374312","0.440289212369244","2"
"Some worries","1995","East Germany","Male","","","","","2"
"Some worries","1995","East Germany","Female","","","","","2"
"Big worries","1996","West Germany","Male","1355","0.289508821691571","0.276263602614747","0.302754040768395","1"
"Big worries","1996","West Germany","Female","1529","0.318830495113134","0.305631733113025","0.332029257113243","1"
"Big worries","1996","East Germany","Male","465","0.264472743691891","0.243719394319043","0.28522609306474","1"
"Big worries","1996","East Germany","Female","514","0.272264154928955","0.252312162817784","0.292216147040125","1"
"No worries","1996","West Germany","Male","779","0.178585746265452","0.167400297472665","0.189771195058239","3"
"No worries","1996","West Germany","Female","692","0.15360261255572","0.143390581407013","0.163814643704427","3"
"No worries","1996","East Germany","Male","399","0.232852035752915","0.212964638930435","0.252739432575394","3"
"No worries","1996","East Germany","Female","330","0.187516126875717","0.170020446589646","0.205011807161788","3"
"Some worries","1996","West Germany","Male","2370","0.531905432042977","0.517332970645516","0.546477893440439","2"
"Some worries","1996","West Germany","Female","2568","0.527566892331146","0.5134273744428","0.541706410219492","2"
"Some worries","1996","East Germany","Male","871","0.502675220555194","0.479148459624591","0.526201981485797","2"
"Some worries","1996","East Germany","Female","1068","0.540219718195328","0.517880676736621","0.562558759654036","2"
"Big worries","1997","West Germany","Male","1382","0.312170906320518","0.298542527783824","0.325799284857213","1"
"Big worries","1997","West Germany","Female","1524","0.320193233929861","0.306891751380722","0.333494716478999","1"
"Big worries","1997","East Germany","Male","451","0.257440452413026","0.236879074280515","0.278001830545538","1"
"Big worries","1997","East Germany","Female","546","0.289191721672634","0.268697174201334","0.309686269143934","1"
"No worries","1997","West Germany","Male","841","0.197863049781953","0.186146106838995","0.209579992724912","3"
"No worries","1997","West Germany","Female","715","0.1639370668584","0.153382041104334","0.174492092612467","3"
"No worries","1997","East Germany","Male","418","0.227719731592444","0.207998411465665","0.247441051719224","3"
"No worries","1997","East Germany","Female","323","0.173833946944844","0.156703443170659","0.190964450719029","3"
"Some worries","1997","West Germany","Male","2218","0.489966043897528","0.47526357594665","0.504668511848407","2"
"Some worries","1997","West Germany","Female","2487","0.515869699211739","0.501621749466978","0.5301176489565","2"
"Some worries","1997","East Germany","Male","868","0.514839815994529","0.491336625474099","0.538343006514959","2"
"Some worries","1997","East Germany","Female","1011","0.536974331382521","0.514434614164291","0.559514048600752","2"
"Big worries","1998","West Germany","Male","1541","0.316545794803727","0.303600140037501","0.329491449569953","1"
"Big worries","1998","West Germany","Female","1681","0.31365200240816","0.30115011947191","0.32615388534441","1"
"Big worries","1998","East Germany","Male","508","0.279430472810875","0.258994165319306","0.299866780302443","1"
"Big worries","1998","East Germany","Female","541","0.290498486631833","0.270491414054183","0.310505559209483","1"
"No worries","1998","West Germany","Male","976","0.195035180139826","0.184007200262835","0.206063160016818","3"
"No worries","1998","West Germany","Female","817","0.161398775098654","0.151485730189503","0.171311820007806","3"
"No worries","1998","East Germany","Male","467","0.246893640819715","0.227255032464553","0.266532249174876","3"
"No worries","1998","East Germany","Female","388","0.194271039115096","0.17683557686152","0.211706501368672","3"
"Some worries","1998","West Germany","Male","2442","0.488419025056447","0.474506546252455","0.502331503860439","2"
"Some worries","1998","West Germany","Female","2793","0.524949222493186","0.511493473556245","0.538404971430127","2"
"Some worries","1998","East Germany","Male","877","0.47367588636941","0.450935655373189","0.496416117365631","2"
"Some worries","1998","East Germany","Female","1049","0.515230474253071","0.493206110363615","0.537254838142528","2"
"Big worries","1999","West Germany","Male","1369","0.289369622990121","0.276534437818298","0.302204808161945","1"
"Big worries","1999","West Germany","Female","1620","0.31638068373053","0.303633262483681","0.32912810497738","1"
"Big worries","1999","East Germany","Male","470","0.259905830896001","0.239778454107572","0.280033207684429","1"
"Big worries","1999","East Germany","Female","625","0.330432525659079","0.309661710197447","0.351203341120711","1"
"No worries","1999","West Germany","Male","847","0.180546889241277","0.169659823524715","0.191433954957839","3"
"No worries","1999","West Germany","Female","696","0.138247743094198","0.128786887047044","0.147708599141352","3"
"No worries","1999","East Germany","Male","295","0.162762075362516","0.145821165578523","0.179702985146508","3"
"No worries","1999","East Germany","Female","222","0.130201320969961","0.115340868087878","0.145061773852044","3"
"Some worries","1999","West Germany","Male","2579","0.530083487768602","0.515956932394035","0.544210043143169","2"
"Some worries","1999","West Germany","Female","2797","0.545371573175272","0.531723079053665","0.559020067296879","2"
"Some worries","1999","East Germany","Male","1059","0.577332093741484","0.55466226911059","0.600001918372377","2"
"Some worries","1999","East Germany","Female","1123","0.53936615337096","0.517355408194287","0.561376898547633","2"
"Big worries","2000","West Germany","Male","2516","0.300153917543451","0.290552881593775","0.309754953493127","1"
"Big worries","2000","West Germany","Female","3177","0.334565540388062","0.32503925255156","0.344091828224564","1"
"Big worries","2000","East Germany","Male","834","0.301865005950111","0.28480018319625","0.318929828703971","1"
"Big worries","2000","East Germany","Female","1021","0.334505806302243","0.317736548299829","0.351275064304657","1"
"No worries","2000","West Germany","Male","1756","0.20105770470549","0.192661889201556","0.209453520209423","3"
"No worries","2000","West Germany","Female","1553","0.17044451566537","0.162852716904225","0.178036314426515","3"
"No worries","2000","East Germany","Male","485","0.172661011195614","0.158611391175176","0.186710631216052","3"
"No worries","2000","East Germany","Female","390","0.144881339452642","0.132371282147929","0.157391396757355","3"
"Some worries","2000","West Germany","Male","4482","0.49878837775106","0.488314354127315","0.509262401374804","2"
"Some worries","2000","West Germany","Female","4694","0.494989943946568","0.484895587101677","0.505084300791458","2"
"Some worries","2000","East Germany","Male","1461","0.525473982854275","0.506911702977824","0.544036262730727","2"
"Some worries","2000","East Germany","Female","1630","0.520612854245115","0.502857043114933","0.538368665375297","2"
"Big worries","2001","West Germany","Male","2541","0.324879858691143","0.31453027105879","0.335229446323497","1"
"Big worries","2001","West Germany","Female","3162","0.361058870029796","0.350866679066704","0.371251060992889","1"
"Big worries","2001","East Germany","Male","964","0.355933189895494","0.337546907317637","0.374319472473352","1"
"Big worries","2001","East Germany","Female","1184","0.418506788600487","0.400276782963118","0.436736794237855","1"
"No worries","2001","West Germany","Male","1444","0.1854213708023","0.176832866852634","0.194009874751967","3"
"No worries","2001","West Germany","Female","1252","0.152029491674536","0.144410413742217","0.159648569606855","3"
"No worries","2001","East Germany","Male","389","0.158401964400591","0.144381032972302","0.172422895828879","3"
"No worries","2001","East Germany","Female","315","0.130792157623006","0.118332219227904","0.143252096018108","3"
"Some worries","2001","West Germany","Male","3881","0.489698770506556","0.478651654002487","0.500745887010626","2"
"Some worries","2001","West Germany","Female","4117","0.486911638295668","0.476305207086904","0.497518069504431","2"
"Some worries","2001","East Germany","Male","1252","0.485664845703915","0.46647216377462","0.50485752763321","2"
"Some worries","2001","East Germany","Female","1314","0.450701053776507","0.432314010653657","0.469088096899358","2"
"Big worries","2002","West Germany","Male","2120","0.259031352526533","0.249704087431527","0.268358617621539","1"
"Big worries","2002","West Germany","Female","2661","0.291445473250468","0.282099026225355","0.300791920275581","1"
"Big worries","2002","East Germany","Male","764","0.286350060576625","0.269076617097059","0.303623504056191","1"
"Big worries","2002","East Germany","Female","898","0.317880790525442","0.300599104280172","0.335162476770712","1"
"No worries","2002","West Germany","Male","1762","0.207939273509679","0.199299034850886","0.216579512168471","3"
"No worries","2002","West Germany","Female","1436","0.162317752995451","0.154733655279381","0.169901850711521","3"
"No worries","2002","East Germany","Male","440","0.185737416326559","0.170877389054744","0.200597443598373","3"
"No worries","2002","East Germany","Female","327","0.130349897211857","0.117854459995725","0.142845334427989","3"
"Some worries","2002","West Germany","Male","4593","0.533029373963788","0.522407562454217","0.54365118547336","2"
"Some worries","2002","West Germany","Female","4984","0.546236773754081","0.53599709412805","0.556476453380113","2"
"Some worries","2002","East Germany","Male","1427","0.527912523096817","0.508836849211328","0.546988196982305","2"
"Some worries","2002","East Germany","Female","1564","0.551769312262701","0.533312640077982","0.57022598444742","2"
"Big worries","2003","West Germany","Male","1591","0.209049627821539","0.200178949490467","0.217920306152611","1"
"Big worries","2003","West Germany","Female","2098","0.250219690420174","0.241104491748655","0.259334889091694","1"
"Big worries","2003","East Germany","Male","574","0.217653774553765","0.201724748160885","0.233582800946646","1"
"Big worries","2003","East Germany","Female","729","0.264678328822262","0.248219784373549","0.281136873270974","1"
"No worries","2003","West Germany","Male","2059","0.250054254262104","0.240607348975674","0.259501159548534","3"
"No worries","2003","West Germany","Female","1781","0.201924555040906","0.193476535227658","0.210372574854154","3"
"No worries","2003","East Germany","Male","507","0.20732967521057","0.191680780515604","0.222978569905535","3"
"No worries","2003","East Germany","Female","402","0.161234890154663","0.147515233548028","0.174954546761298","3"
"Some worries","2003","West Germany","Male","4422","0.540896117916357","0.530025107066843","0.551767128765871","2"
"Some worries","2003","West Germany","Female","4795","0.547855754538919","0.537381816511975","0.558329692565864","2"
"Some worries","2003","East Germany","Male","1497","0.575016550235665","0.55593415812176","0.59409894234957","2"
"Some worries","2003","East Germany","Female","1629","0.574086781023075","0.555639053171016","0.592534508875135","2"
"Big worries","2004","West Germany","Male","1668","0.221289781698341","0.212104498390272","0.23047506500641","1"
"Big worries","2004","West Germany","Female","2106","0.252121714641597","0.242864316661128","0.261379112622067","1"
"Big worries","2004","East Germany","Male","549","0.216276759595522","0.200144666183558","0.232408853007486","1"
"Big worries","2004","East Germany","Female","694","0.260269264637303","0.243776564549055","0.276761964725551","1"
"No worries","2004","West Germany","Male","2012","0.25964234505526","0.249940988061813","0.269343702048707","3"
"No worries","2004","West Germany","Female","1716","0.20091813086325","0.192375855836019","0.20946040589048","3"
"No worries","2004","East Germany","Male","551","0.23374759930636","0.217164567183037","0.250330631429684","3"
"No worries","2004","East Germany","Female","440","0.182589903320186","0.168068724769969","0.197111081870402","3"
"Some worries","2004","West Germany","Male","4166","0.519067873246399","0.508012385470236","0.530123361022561","2"
"Some worries","2004","West Germany","Female","4630","0.546960154495153","0.536347735412394","0.557572573577912","2"
"Some worries","2004","East Germany","Male","1402","0.549975641098118","0.530481945656869","0.569469336539366","2"
"Some worries","2004","East Germany","Female","1585","0.557140832042511","0.538470209402442","0.57581145468258","2"
"Big worries","2005","West Germany","Male","2000","0.281520984749009","0.271313956139582","0.291728013358437","1"
"Big worries","2005","West Germany","Female","2568","0.329384048818809","0.319183481418663","0.339584616218955","1"
"Big worries","2005","East Germany","Male","726","0.294172789196418","0.276021764654384","0.312323813738451","1"
"Big worries","2005","East Germany","Female","910","0.343316495118007","0.325114428972928","0.361518561263086","1"
"No worries","2005","West Germany","Male","1641","0.215419427919483","0.206089074154643","0.224749781684323","3"
"No worries","2005","West Germany","Female","1386","0.170864234016124","0.162695128323075","0.179033339709172","3"
"No worries","2005","East Germany","Male","414","0.191373859850498","0.175703971838569","0.207043747862427","3"
"No worries","2005","East Germany","Female","288","0.118225001592035","0.105847617899147","0.130602385284923","3"
"Some worries","2005","West Germany","Male","3817","0.503059587331508","0.491712124346499","0.514407050316516","2"
"Some worries","2005","West Germany","Female","4201","0.499751717165068","0.488899810267795","0.510603624062341","2"
"Some worries","2005","East Germany","Male","1281","0.514453350953085","0.494544821723023","0.534361880183147","2"
"Some worries","2005","East Germany","Female","1416","0.538458503289958","0.519347794432121","0.557569212147796","2"
"Big worries","2006","West Germany","Male","2001","0.26826757303179","0.258506213503996","0.278028932559583","1"
"Big worries","2006","West Germany","Female","2622","0.309729946599226","0.30000719254706","0.319452700651393","1"
"Big worries","2006","East Germany","Male","640","0.263151784732204","0.245952420011561","0.280351149452847","1"
"Big worries","2006","East Germany","Female","808","0.304175377470165","0.286968195609256","0.321382559331075","1"
"No worries","2006","West Germany","Male","1723","0.219193924158511","0.210079359797092","0.22830848851993","3"
"No worries","2006","West Germany","Female","1437","0.172246121172123","0.16430624878104","0.180185993563207","3"
"No worries","2006","East Germany","Male","508","0.219617472976825","0.203447568974732","0.235787376978918","3"
"No worries","2006","East Germany","Female","394","0.146056978394599","0.132847872331518","0.15926608445768","3"
"Some worries","2006","West Germany","Male","4190","0.512538502809699","0.501526064842781","0.523550940776618","2"
"Some worries","2006","West Germany","Female","4629","0.51802393222865","0.507517002344843","0.528530862112458","2"
"Some worries","2006","East Germany","Male","1370","0.517230742290971","0.497712882382755","0.536748602199188","2"
"Some worries","2006","East Germany","Female","1544","0.549767644135235","0.531159384203653","0.568375904066818","2"
"Big worries","2007","West Germany","Male","1787","0.251010966464324","0.241091595359088","0.260930337569561","1"
"Big worries","2007","West Germany","Female","2360","0.296996777739262","0.28703485441895","0.306958701059573","1"
"Big worries","2007","East Germany","Male","636","0.270984297875514","0.253220695011029","0.28874790074","1"
"Big worries","2007","East Germany","Female","766","0.298470282293632","0.280864594561397","0.316075970025867","1"
"No worries","2007","West Germany","Male","1626","0.222621874712358","0.213104873233534","0.232138876191182","3"
"No worries","2007","West Germany","Female","1394","0.173361888822256","0.165108673134188","0.181615104510324","3"
"No worries","2007","East Germany","Male","511","0.226092784766706","0.20937501461161","0.242810554921802","3"
"No worries","2007","East Germany","Female","417","0.180727689283914","0.165922775029903","0.195532603537925","3"
"Some worries","2007","West Germany","Male","3927","0.526367158823318","0.514944548596595","0.53778976905004","2"
"Some worries","2007","West Germany","Female","4328","0.529641333438482","0.518759697837743","0.540522969039222","2"
"Some worries","2007","East Germany","Male","1258","0.50292291735778","0.482940264944888","0.522905569770672","2"
"Some worries","2007","East Germany","Female","1412","0.520802028422454","0.501581150119904","0.540022906725004","2"
"Big worries","2008","West Germany","Male","1501","0.222726744026216","0.212908630145738","0.232544857906693","1"
"Big worries","2008","West Germany","Female","1918","0.261612253992244","0.251752371447146","0.271472136537342","1"
"Big worries","2008","East Germany","Male","485","0.214541139618534","0.197768292253694","0.231313986983374","1"
"Big worries","2008","East Germany","Female","599","0.248965405918196","0.231895186523991","0.2660356253124","1"
"No worries","2008","West Germany","Male","1701","0.24294214989883","0.232822371853894","0.253061927943767","3"
"No worries","2008","West Germany","Female","1442","0.18578917155678","0.177063897117409","0.19451444599615","3"
"No worries","2008","East Germany","Male","547","0.240474811312931","0.223012743572685","0.257936879053177","3"
"No worries","2008","East Germany","Female","419","0.188398481188181","0.172961948624214","0.203835013752148","3"
"Some worries","2008","West Germany","Male","3697","0.534331106074954","0.522560499023025","0.546101713126883","2"
"Some worries","2008","West Germany","Female","4273","0.552598574450976","0.541443973925392","0.56375317497656","2"
"Some worries","2008","East Germany","Male","1269","0.544984049068535","0.524637301922241","0.565330796214828","2"
"Some worries","2008","East Germany","Female","1447","0.562636112893624","0.543053308244612","0.582218917542635","2"
"Big worries","2009","West Germany","Male","1152","0.189259801715467","0.179664463221643","0.198855140209291","1"
"Big worries","2009","West Germany","Female","1427","0.216805432147063","0.207179746501098","0.226431117793028","1"
"Big worries","2009","East Germany","Male","414","0.205214304002889","0.188299971282948","0.22212863672283","1"
"Big worries","2009","East Germany","Female","516","0.222472168855433","0.205674521820502","0.239269815890363","1"
"No worries","2009","West Germany","Male","1758","0.259318771905997","0.248583256408642","0.270054287403352","3"
"No worries","2009","West Germany","Female","1517","0.203150179982964","0.193751678666194","0.212548681299734","3"
"No worries","2009","East Germany","Male","484","0.233754288223675","0.216029140819911","0.251479435627438","3"
"No worries","2009","East Germany","Female","410","0.188288122005811","0.172498743066849","0.204077500944773","3"
"Some worries","2009","West Germany","Male","3492","0.551421426378537","0.539238507915707","0.563604344841366","2"
"Some worries","2009","West Germany","Female","4096","0.580044387869973","0.568515323320453","0.591573452419492","2"
"Some worries","2009","East Germany","Male","1292","0.561031407773437","0.540247062663527","0.581815752883347","2"
"Some worries","2009","East Germany","Female","1429","0.589239709138756","0.569369938001485","0.609109480276028","2"
"Big worries","2010","West Germany","Male","1605","0.185181577602891","0.176864297924996","0.193498857280786","1"
"Big worries","2010","West Germany","Female","2420","0.223783854289605","0.215637104813128","0.231930603766082","1"
"Big worries","2010","East Germany","Male","469","0.186478777609409","0.171207895893483","0.201749659325335","1"
"Big worries","2010","East Germany","Female","653","0.245415302526158","0.229896876801118","0.260933728251197","1"
"No worries","2010","West Germany","Male","2205","0.271646292641543","0.262122168347177","0.281170416935908","3"
"No worries","2010","West Germany","Female","1943","0.207956055466201","0.200023025859529","0.215889085072872","3"
"No worries","2010","East Germany","Male","606","0.230259389990167","0.213753238080631","0.246765541899704","3"
"No worries","2010","East Germany","Female","543","0.184599452035963","0.17060861980687","0.198590284265056","3"
"Some worries","2010","West Germany","Male","4569","0.543172129755566","0.532506241467913","0.553838018043219","2"
"Some worries","2010","West Germany","Female","5691","0.568260090244194","0.558578129292364","0.577942051196024","2"
"Some worries","2010","East Germany","Male","1424","0.583261832400424","0.563931986989","0.602591677811847","2"
"Some worries","2010","East Germany","Female","1758","0.56998524543788","0.552132034715393","0.587838456160366","2"
"Big worries","2011","West Germany","Male","1222","0.164922460424626","0.156467033602425","0.173377887246826","1"
"Big worries","2011","West Germany","Female","1719","0.211678099670889","0.20288780408137","0.220468395260408","1"
"Big worries","2011","East Germany","Male","406","0.197619413987562","0.181359738887647","0.213879089087476","1"
"Big worries","2011","East Germany","Female","514","0.217026533768726","0.201017557605276","0.233035509932176","1"
"No worries","2011","West Germany","Male","2222","0.301608565184724","0.291151651608456","0.312065478760992","3"
"No worries","2011","West Germany","Female","1934","0.235748902175216","0.226614994984149","0.244882809366282","3"
"No worries","2011","East Germany","Male","632","0.276262507422743","0.258004290439305","0.294520724406181","3"
"No worries","2011","East Germany","Female","546","0.231359134556943","0.214981971265641","0.247736297848246","3"
"Some worries","2011","West Germany","Male","3956","0.53346897439065","0.52210246592002","0.544835482861281","2"
"Some worries","2011","West Germany","Female","4643","0.552572998153895","0.54187334637494","0.56327264993285","2"
"Some worries","2011","East Germany","Male","1266","0.526118078589696","0.505729660221856","0.546506496957536","2"
"Some worries","2011","East Germany","Female","1487","0.551614331674331","0.532300108267264","0.570928555081398","2"
"Big worries","2012","West Germany","Male","1384","0.19268960252654","0.183663558546789","0.201715646506291","1"
"Big worries","2012","West Germany","Female","1891","0.232495370760402","0.22338398140742","0.241606760113385","1"
"Big worries","2012","East Germany","Male","377","0.182691705410718","0.166892856456096","0.19849055436534","1"
"Big worries","2012","East Germany","Female","544","0.225579828279195","0.209370086231924","0.241789570326466","1"
"No worries","2012","West Germany","Male","1944","0.274695463634277","0.264480567088955","0.284910360179599","3"
"No worries","2012","West Germany","Female","1611","0.195414739461444","0.1868620708691","0.203967408053789","3"
"No worries","2012","East Germany","Male","627","0.272417275504352","0.254214752407116","0.290619798601589","3"
"No worries","2012","East Germany","Female","539","0.2142997956319","0.198385883490537","0.230213707773263","3"
"Some worries","2012","West Germany","Male","4007","0.532614933839183","0.521196879185511","0.544032988492856","2"
"Some worries","2012","West Germany","Female","4755","0.572089889778153","0.561417901023306","0.582761878533001","2"
"Some worries","2012","East Germany","Male","1294","0.54489101908493","0.524530651865035","0.565251386304825","2"
"Some worries","2012","East Germany","Female","1471","0.560120376088905","0.540869732521673","0.579371019656136","2"
"Big worries","2013","West Germany","Male","1412","0.163183080454124","0.155510566992872","0.170855593915376","1"
"Big worries","2013","West Germany","Female","1979","0.207617036705905","0.199682068559515","0.215552004852296","1"
"Big worries","2013","East Germany","Male","350","0.160479779709847","0.145420090436849","0.175539468982845","1"
"Big worries","2013","East Germany","Female","497","0.204401869636131","0.188771399683712","0.220032339588549","1"
"No worries","2013","West Germany","Male","3152","0.315380481569932","0.305732712190942","0.325028250948922","3"
"No worries","2013","West Germany","Female","2814","0.241536517337641","0.233163058940734","0.249909975734547","3"
"No worries","2013","East Germany","Male","672","0.293935967273285","0.275244702862844","0.312627231683727","3"
"No worries","2013","East Germany","Female","579","0.217596131456977","0.20160335721955","0.233588905694405","3"
"Some worries","2013","West Germany","Male","4347","0.521436437975944","0.511064608413907","0.531808267537981","2"
"Some worries","2013","West Germany","Female","5244","0.550846445956454","0.541115415651697","0.560577476261211","2"
"Some worries","2013","East Germany","Male","1260","0.545584253016867","0.525155217155322","0.566013288878412","2"
"Some worries","2013","East Germany","Female","1481","0.578001998906892","0.55885932531581","0.597144672497974","2"
"Big worries","2014","West Germany","Male","1859","0.178287079463225","0.170736756810599","0.185837402115851","1"
"Big worries","2014","West Germany","Female","2830","0.237258278521228","0.229506530995747","0.245010026046709","1"
"Big worries","2014","East Germany","Male","486","0.189683626652917","0.174475878455204","0.20489137485063","1"
"Big worries","2014","East Germany","Female","732","0.263554710263914","0.247873155173011","0.279236265354817","1"
"No worries","2014","West Germany","Male","2685","0.285712925876958","0.276801507008019","0.294624344745896","3"
"No worries","2014","West Germany","Female","2326","0.196503649804615","0.189263001633266","0.203744297975963","3"
"No worries","2014","East Germany","Male","634","0.261737747657216","0.244686302376118","0.278789192938314","3"
"No worries","2014","East Germany","Female","605","0.187902005605451","0.173997568264551","0.201806442946351","3"
"Some worries","2014","West Germany","Male","5328","0.535999994659817","0.526162445782624","0.54583754353701","2"
"Some worries","2014","West Germany","Female","6413","0.566238071674157","0.557207288209849","0.575268855138465","2"
"Some worries","2014","East Germany","Male","1433","0.548578625689866","0.529275253519158","0.567881997860575","2"
"Some worries","2014","East Germany","Female","1695","0.548543284130635","0.530830085093165","0.566256483168105","2"
"Big worries","2015","West Germany","Male","2837","0.30339033344838","0.294300049914065","0.312480616982695","1"
"Big worries","2015","West Germany","Female","4046","0.363684746895852","0.354888715171355","0.372480778620348","1"
"Big worries","2015","East Germany","Male","723","0.29975304624557","0.281710721124886","0.317795371366254","1"
"Big worries","2015","East Germany","Female","1081","0.391799921227029","0.374136556183395","0.409463286270664","1"
"No worries","2015","West Germany","Male","2068","0.194890953516095","0.187058370528849","0.202723536503341","3"
"No worries","2015","West Germany","Female","1720","0.128434445330358","0.122316876520658","0.134552014140058","3"
"No worries","2015","East Germany","Male","490","0.19431413488583","0.178732244077337","0.209896025694323","3"
"No worries","2015","East Germany","Female","411","0.123517092459248","0.111611437502952","0.135422747415544","3"
"Some worries","2015","West Germany","Male","4920","0.501718713035525","0.491832060982658","0.511605365088392","2"
"Some worries","2015","West Germany","Female","5724","0.50788080777379","0.498739588455955","0.517022027091626","2"
"Some worries","2015","East Germany","Male","1264","0.505932818868601","0.486243779968589","0.525621857768612","2"
"Some worries","2015","East Germany","Female","1442","0.484682986313723","0.466599416610985","0.502766556016461","2"
"Big worries","2016","West Germany","Male","3905","0.415859970838056","0.406667824377916","0.425052117298195","1"
"Big worries","2016","West Germany","Female","5437","0.52014030681948","0.511108925796027","0.529171687842932","1"
"Big worries","2016","East Germany","Male","986","0.405081568461252","0.38681998999452","0.423343146927983","1"
"Big worries","2016","East Germany","Female","1381","0.492717885620949","0.474898975531182","0.510536795710716","1"
"No worries","2016","West Germany","Male","2825","0.147517250006399","0.140903479885243","0.154131020127556","3"
"No worries","2016","West Germany","Female","1911","0.0854175592196468","0.0803648793537967","0.0904702390854968","3"
"No worries","2016","East Germany","Male","678","0.163120143510774","0.149375809052154","0.176864477969394","3"
"No worries","2016","East Germany","Female","436","0.0977724335772669","0.0871866391409415","0.108358228013592","3"
"Some worries","2016","West Germany","Male","4314","0.436622779155545","0.427372864443188","0.445872693867902","2"
"Some worries","2016","West Germany","Female","4407","0.394442133960874","0.385607140160816","0.403277127760931","2"
"Some worries","2016","East Germany","Male","1112","0.431798288027975","0.413372329593237","0.450224246462713","2"
"Some worries","2016","East Germany","Female","1207","0.409509680801784","0.391983161516901","0.427036200086667","2"
"Big worries","2017","West Germany","Male","3782","0.372592894742175","0.364130538120173","0.381055251364178","1"
"Big worries","2017","West Germany","Female","5127","0.452543251883569","0.444027235663723","0.461059268103415","1"
"Big worries","2017","East Germany","Male","981","0.373224788142898","0.355980629592704","0.390468946693091","1"
"Big worries","2017","East Germany","Female","1357","0.455598050174183","0.43862927592803","0.472566824420337","1"
"No worries","2017","West Germany","Male","3507","0.144986591187206","0.13882419373663","0.151148988637782","3"
"No worries","2017","West Germany","Female","2508","0.0975917892692166","0.0925144090591025","0.102669169479331","3"
"No worries","2017","East Germany","Male","697","0.181864784842304","0.168112093031485","0.195617476653122","3"
"No worries","2017","East Germany","Female","498","0.106137113366693","0.095642443143137","0.116631783590249","3"
"Some worries","2017","West Germany","Male","5251","0.482420514070619","0.473674690062927","0.491166338078311","2"
"Some worries","2017","West Germany","Female","5488","0.449864958847214","0.441353436104576","0.458376481589852","2"
"Some worries","2017","East Germany","Male","1344","0.444910427014799","0.427192264215276","0.462628589814321","2"
"Some worries","2017","East Germany","Female","1454","0.438264836459124","0.421359110440468","0.455170562477779","2"
