"plj0047","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","(3b) higher tertiary education","","","",""
"Some worries","1994","(0) in school","","","",""
"Some worries","1994","(1a) inadequately completed","226","0.435630533711572","0.393054015794591","0.478207051628554"
"Some worries","1994","(1b) general elementary school","261","0.365300192191637","0.328620284838034","0.401980099545241"
"Some worries","1994","(1c) basic vocational qualification","192","0.432299066519467","0.384693977812871","0.479904155226063"
"Some worries","1994","(2b) intermediate general qualification","","","",""
"Some worries","1994","(2a) intermediate vocational","","","",""
"Some worries","1994","(2c_gen) general maturity certificate","50","0.524117696976218","0.425239795071873","0.622995598880562"
"Some worries","1994","(2c_voc) vocational maturity certificate","34","0.493262386044441","0.386978065887545","0.599546706201338"
"Some worries","1994","(3a) lower tertiary education","","","",""
"Some worries","1994","(3b) higher tertiary education","","","",""
"No worries","1994","(0) in school","","","",""
"No worries","1994","(1a) inadequately completed","61","0.0846173027475113","0.0607193791831225","0.1085152263119"
"No worries","1994","(1b) general elementary school","85","0.123797973665126","0.0987092833376298","0.148886663992622"
"No worries","1994","(1c) basic vocational qualification","57","0.1274805638204","0.0954318231797471","0.159529304461053"
"No worries","1994","(2b) intermediate general qualification","","","",""
"No worries","1994","(2a) intermediate vocational","","","",""
"No worries","1994","(2c_gen) general maturity certificate","","","",""
"No worries","1994","(2c_voc) vocational maturity certificate","","","",""
"No worries","1994","(3a) lower tertiary education","","","",""
"No worries","1994","(3b) higher tertiary education","","","",""
"Big worries","1995","(0) in school","","","",""
"Big worries","1995","(1a) inadequately completed","193","0.446626511272141","0.401633703771126","0.491619318773157"
"Big worries","1995","(1b) general elementary school","253","0.493756024346456","0.453448095022629","0.534063953670283"
"Big worries","1995","(1c) basic vocational qualification","142","0.391669720970552","0.342784405728582","0.440555036212522"
"Big worries","1995","(2b) intermediate general qualification","","","",""
"Big worries","1995","(2a) intermediate vocational","","","",""
"Big worries","1995","(2c_gen) general maturity certificate","42","0.409313084303611","0.312454752913061","0.506171415694161"
"Big worries","1995","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","(3a) lower tertiary education","","","",""
"Big worries","1995","(3b) higher tertiary education","","","",""
"Some worries","1995","(0) in school","","","",""
"Some worries","1995","(1a) inadequately completed","216","0.429678600840139","0.384877017181571","0.474480184498708"
"Some worries","1995","(1b) general elementary school","259","0.385143434857652","0.345910345491207","0.424376524224097"
"Some worries","1995","(1c) basic vocational qualification","182","0.470007375996447","0.420022806782209","0.519991945210684"
"Some worries","1995","(2b) intermediate general qualification","","","",""
"Some worries","1995","(2a) intermediate vocational","","","",""
"Some worries","1995","(2c_gen) general maturity certificate","44","0.438784832159958","0.341033879857459","0.536535784462457"
"Some worries","1995","(2c_voc) vocational maturity certificate","31","0.307928043766813","0.204141382316168","0.411714705217458"
"Some worries","1995","(3a) lower tertiary education","","","",""
"Some worries","1995","(3b) higher tertiary education","","","",""
"No worries","1995","(0) in school","","","",""
"No worries","1995","(1a) inadequately completed","60","0.123694887887719","0.0938983903165308","0.153491385458908"
"No worries","1995","(1b) general elementary school","79","0.121100540795892","0.0947980431449999","0.147403038446784"
"No worries","1995","(1c) basic vocational qualification","59","0.138322903033002","0.103747438283922","0.172898367782081"
"No worries","1995","(2b) intermediate general qualification","","","",""
"No worries","1995","(2a) intermediate vocational","","","",""
"No worries","1995","(2c_gen) general maturity certificate","","","",""
"No worries","1995","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","(3a) lower tertiary education","","","",""
"No worries","1995","(3b) higher tertiary education","","","",""
"Big worries","1996","(0) in school","79","0.287295489840987","0.234199081203036","0.340391898478938"
"Big worries","1996","(1a) inadequately completed","218","0.446134578344685","0.404591199587432","0.487677957101938"
"Big worries","1996","(1b) general elementary school","671","0.346816562670934","0.325609764503291","0.368023360838577"
"Big worries","1996","(1c) basic vocational qualification","1263","0.319331575770642","0.304825464864586","0.333837686676697"
"Big worries","1996","(2b) intermediate general qualification","143","0.296137261095514","0.254773913486014","0.337500608705014"
"Big worries","1996","(2a) intermediate vocational","695","0.264002206716761","0.247097659635229","0.280906753798293"
"Big worries","1996","(2c_gen) general maturity certificate","126","0.30839074807065","0.264991267671063","0.351790228470237"
"Big worries","1996","(2c_voc) vocational maturity certificate","163","0.273879875110318","0.238077712680823","0.309682037539812"
"Big worries","1996","(3a) lower tertiary education","187","0.207506982259987","0.180529444567722","0.234484519952251"
"Big worries","1996","(3b) higher tertiary education","194","0.216844383094816","0.189617064257143","0.244071701932489"
"Some worries","1996","(0) in school","151","0.548225103957027","0.489828647310052","0.606621560604002"
"Some worries","1996","(1a) inadequately completed","258","0.406694921297686","0.365642369874273","0.447747472721099"
"Some worries","1996","(1b) general elementary school","912","0.454063191046599","0.431879339858594","0.476247042234603"
"Some worries","1996","(1c) basic vocational qualification","2044","0.512489706903537","0.49693733160735","0.528042082199724"
"Some worries","1996","(2b) intermediate general qualification","263","0.537567160488528","0.49239551995411","0.582738801022947"
"Some worries","1996","(2a) intermediate vocational","1449","0.558429626869489","0.53938617406951","0.577473079669467"
"Some worries","1996","(2c_gen) general maturity certificate","241","0.524929867133423","0.478001767442982","0.571857966823865"
"Some worries","1996","(2c_voc) vocational maturity certificate","360","0.62363408103928","0.58473896902263","0.662529193055931"
"Some worries","1996","(3a) lower tertiary education","517","0.599283864364889","0.566683463827643","0.631884264902135"
"Some worries","1996","(3b) higher tertiary education","526","0.600684626422013","0.568326152690201","0.633043100153825"
"No worries","1996","(0) in school","49","0.164479406201986","0.120980299987793","0.207978512416178"
"No worries","1996","(1a) inadequately completed","74","0.147170500357629","0.117562557313864","0.176778443401394"
"No worries","1996","(1b) general elementary school","352","0.199120246282467","0.181327254665868","0.216913237899066"
"No worries","1996","(1c) basic vocational qualification","661","0.168178717325821","0.156541134333172","0.17981630031847"
"No worries","1996","(2b) intermediate general qualification","62","0.166295578415957","0.132561288894247","0.200029867937668"
"No worries","1996","(2a) intermediate vocational","468","0.17756816641375","0.162912889941722","0.192223442885779"
"No worries","1996","(2c_gen) general maturity certificate","68","0.166679384795926","0.131656616586504","0.201702153005349"
"No worries","1996","(2c_voc) vocational maturity certificate","73","0.102486043850402","0.0781372231949111","0.126834864505893"
"No worries","1996","(3a) lower tertiary education","164","0.193209153375125","0.166943841721827","0.219474465028422"
"No worries","1996","(3b) higher tertiary education","160","0.182470990483171","0.156952483829391","0.20798949713695"
"Big worries","1997","(0) in school","75","0.224493854616437","0.178121115764463","0.270866593468411"
"Big worries","1997","(1a) inadequately completed","197","0.402307470253129","0.360160692070261","0.444454248435997"
"Big worries","1997","(1b) general elementary school","656","0.338441358715009","0.317029342566915","0.359853374863102"
"Big worries","1997","(1c) basic vocational qualification","1324","0.339003114311111","0.324089113611395","0.353917115010828"
"Big worries","1997","(2b) intermediate general qualification","147","0.33444137739583","0.29187857149642","0.377004183295239"
"Big worries","1997","(2a) intermediate vocational","744","0.289671093617369","0.272218429380346","0.307123757854391"
"Big worries","1997","(2c_gen) general maturity certificate","108","0.27326543298706","0.231144874453608","0.315385991520512"
"Big worries","1997","(2c_voc) vocational maturity certificate","169","0.312881656911589","0.275499860041768","0.350263453781411"
"Big worries","1997","(3a) lower tertiary education","177","0.204961910318949","0.178138189966957","0.231785630670941"
"Big worries","1997","(3b) higher tertiary education","176","0.202296917792092","0.175949525998975","0.228644309585209"
"Some worries","1997","(0) in school","174","0.554339274613283","0.499098736244574","0.609579812981991"
"Some worries","1997","(1a) inadequately completed","243","0.46236674899948","0.419513596466868","0.505219901532091"
"Some worries","1997","(1b) general elementary school","874","0.462659125010604","0.440096627092875","0.485221622928333"
"Some worries","1997","(1c) basic vocational qualification","1886","0.482060134118161","0.466317301166811","0.497802967069512"
"Some worries","1997","(2b) intermediate general qualification","238","0.481357324125384","0.436281361671863","0.526433286578904"
"Some worries","1997","(2a) intermediate vocational","1325","0.506777905650449","0.487542138662539","0.526013672638358"
"Some worries","1997","(2c_gen) general maturity certificate","241","0.555836014601045","0.508872685496653","0.602799343705436"
"Some worries","1997","(2c_voc) vocational maturity certificate","331","0.549011756543628","0.50889481799861","0.589128695088646"
"Some worries","1997","(3a) lower tertiary education","527","0.599693008615688","0.567135621370453","0.632250395860923"
"Some worries","1997","(3b) higher tertiary education","567","0.619267169861288","0.587419947991233","0.651114391731342"
"No worries","1997","(0) in school","62","0.22116687077028","0.175040409088771","0.26729333245179"
"No worries","1997","(1a) inadequately completed","80","0.135325780747391","0.105924723675591","0.16472683781919"
"No worries","1997","(1b) general elementary school","346","0.198899516274387","0.180836426747513","0.216962605801262"
"No worries","1997","(1c) basic vocational qualification","660","0.178936751570727","0.166860540655799","0.191012962485655"
"No worries","1997","(2b) intermediate general qualification","87","0.184201298478786","0.149229743743686","0.219172853213887"
"No worries","1997","(2a) intermediate vocational","526","0.203551000732182","0.188059445622311","0.219042555842054"
"No worries","1997","(2c_gen) general maturity certificate","81","0.170898552411895","0.135320113213277","0.206476991610514"
"No worries","1997","(2c_voc) vocational maturity certificate","91","0.138106586544782","0.110290993282695","0.16592217980687"
"No worries","1997","(3a) lower tertiary education","166","0.195345081065363","0.169000303269201","0.221689858861526"
"No worries","1997","(3b) higher tertiary education","150","0.178435912346621","0.15332374377669","0.203548080916552"
"Big worries","1998","(0) in school","84","0.258678553837731","0.211069461164434","0.306287646511028"
"Big worries","1998","(1a) inadequately completed","183","0.394143862638566","0.350832105672231","0.437455619604901"
"Big worries","1998","(1b) general elementary school","715","0.352316531452285","0.331469555813278","0.373163507091291"
"Big worries","1998","(1c) basic vocational qualification","1398","0.351407188602474","0.336831194969012","0.365983182235937"
"Big worries","1998","(2b) intermediate general qualification","171","0.316578884683999","0.276978872002109","0.35617889736589"
"Big worries","1998","(2a) intermediate vocational","787","0.279612736861495","0.263059717125496","0.296165756597493"
"Big worries","1998","(2c_gen) general maturity certificate","131","0.276232619436271","0.236022230848885","0.316443008023656"
"Big worries","1998","(2c_voc) vocational maturity certificate","172","0.283994303838476","0.249591869343217","0.318396738333735"
"Big worries","1998","(3a) lower tertiary education","204","0.206463839338728","0.180711283038005","0.232216395639451"
"Big worries","1998","(3b) higher tertiary education","201","0.205149565808139","0.180008176516857","0.23029095509942"
"Some worries","1998","(0) in school","172","0.495237604335423","0.440880449847635","0.549594758823211"
"Some worries","1998","(1a) inadequately completed","223","0.422316224056146","0.37853805139412","0.466094396718171"
"Some worries","1998","(1b) general elementary school","939","0.462978150423493","0.44121752527891","0.484738775568075"
"Some worries","1998","(1c) basic vocational qualification","1992","0.471835489123934","0.456594024813685","0.487076953434184"
"Some worries","1998","(2b) intermediate general qualification","266","0.512249842976582","0.469694922611945","0.55480476334122"
"Some worries","1998","(2a) intermediate vocational","1463","0.526172878278428","0.507757106167333","0.544588650389522"
"Some worries","1998","(2c_gen) general maturity certificate","247","0.54004265413435","0.49522242243051","0.58486288583819"
"Some worries","1998","(2c_voc) vocational maturity certificate","379","0.576475508207562","0.538778592483507","0.614172423931617"
"Some worries","1998","(3a) lower tertiary education","552","0.587964722393685","0.556649332735196","0.619280112052175"
"Some worries","1998","(3b) higher tertiary education","589","0.590187467581468","0.55956791269945","0.620807022463485"
"No worries","1998","(0) in school","69","0.246083841826846","0.199255423927641","0.29291225972605"
"No worries","1998","(1a) inadequately completed","83","0.183539913305288","0.149229464264912","0.217850362345664"
"No worries","1998","(1b) general elementary school","363","0.184705318124223","0.167770047280373","0.201640588968072"
"No worries","1998","(1c) basic vocational qualification","731","0.176757322273591","0.165110715061029","0.188403929486153"
"No worries","1998","(2b) intermediate general qualification","93","0.171171272339418","0.13910429732376","0.203238247355076"
"No worries","1998","(2a) intermediate vocational","574","0.194214384860078","0.179624018511838","0.208804751208318"
"No worries","1998","(2c_gen) general maturity certificate","97","0.18372472642938","0.148898741201548","0.218550711657212"
"No worries","1998","(2c_voc) vocational maturity certificate","109","0.139530187953962","0.113095266024373","0.165965109883551"
"No worries","1998","(3a) lower tertiary education","193","0.205571438267587","0.179860152408423","0.231282724126751"
"No worries","1998","(3b) higher tertiary education","201","0.204662966610394","0.179543726413593","0.229782206807194"
"Big worries","1999","(0) in school","116","0.31974334331631","0.268484159468311","0.37100252716431"
"Big worries","1999","(1a) inadequately completed","144","0.316493773149191","0.274489694777308","0.358497851521074"
"Big worries","1999","(1b) general elementary school","553","0.277247352690213","0.257322838729463","0.297171866650963"
"Big worries","1999","(1c) basic vocational qualification","1192","0.292989789854582","0.279056674978564","0.3069229047306"
"Big worries","1999","(2b) intermediate general qualification","167","0.339383720573911","0.299147941586047","0.379619499561776"
"Big worries","1999","(2a) intermediate vocational","832","0.30176255827402","0.284907272913343","0.318617843634697"
"Big worries","1999","(2c_gen) general maturity certificate","147","0.299561993872057","0.258497889930071","0.340626097814043"
"Big worries","1999","(2c_voc) vocational maturity certificate","237","0.348449738113073","0.312424447944466","0.384475028281681"
"Big worries","1999","(3a) lower tertiary education","270","0.308421652224239","0.279068756205806","0.337774548242671"
"Big worries","1999","(3b) higher tertiary education","313","0.309110352492679","0.280652345215294","0.337568359770064"
"Some worries","1999","(0) in school","152","0.509164512998718","0.454219083593476","0.56410994240396"
"Some worries","1999","(1a) inadequately completed","225","0.469981998426092","0.424908262143803","0.515055734708382"
"Some worries","1999","(1b) general elementary school","996","0.513377354890254","0.491130239980368","0.535624469800139"
"Some worries","1999","(1c) basic vocational qualification","2258","0.541278306682769","0.526023943496844","0.556532669868694"
"Some worries","1999","(2b) intermediate general qualification","295","0.505482949262051","0.462997896153464","0.547968002370637"
"Some worries","1999","(2a) intermediate vocational","1634","0.559468274106319","0.54123862985058","0.577697918362057"
"Some worries","1999","(2c_gen) general maturity certificate","262","0.56618264867851","0.521753716045091","0.61061158131193"
"Some worries","1999","(2c_voc) vocational maturity certificate","358","0.53738774215812","0.499689951317234","0.575085532999006"
"Some worries","1999","(3a) lower tertiary education","587","0.597958982799733","0.566796739692259","0.629121225907206"
"Some worries","1999","(3b) higher tertiary education","597","0.563085019410242","0.53254081462229","0.593629224198193"
"No worries","1999","(0) in school","50","0.171092143684972","0.129701451156952","0.212482836212992"
"No worries","1999","(1a) inadequately completed","102","0.213524228424717","0.176515523126034","0.2505329337234"
"No worries","1999","(1b) general elementary school","390","0.209375292419533","0.19126576600876","0.227484818830306"
"No worries","1999","(1c) basic vocational qualification","649","0.165731903462648","0.154348686618644","0.177115120306653"
"No worries","1999","(2b) intermediate general qualification","70","0.155133330164038","0.124369605109164","0.185897055218912"
"No worries","1999","(2a) intermediate vocational","383","0.138769167619661","0.126074885593918","0.151463449645405"
"No worries","1999","(2c_gen) general maturity certificate","69","0.134255357449433","0.103692436251451","0.164818278647414"
"No worries","1999","(2c_voc) vocational maturity certificate","77","0.114162519728806","0.0901187669892209","0.138206272468392"
"No worries","1999","(3a) lower tertiary education","94","0.0936193649760286","0.0751055471022666","0.112133182849791"
"No worries","1999","(3b) higher tertiary education","103","0.127804628097079","0.107244607390106","0.148364648804052"
"Big worries","2000","(0) in school","168","0.343780542406771","0.301853924617663","0.385707160195878"
"Big worries","2000","(1a) inadequately completed","125","0.313467494462235","0.268835031695766","0.358099957228704"
"Big worries","2000","(1b) general elementary school","753","0.266264161213519","0.250016685934917","0.282511636492121"
"Big worries","2000","(1c) basic vocational qualification","2236","0.289991066408597","0.279893297873253","0.300088834943941"
"Big worries","2000","(2b) intermediate general qualification","214","0.303769777022877","0.270271110070497","0.337268443975256"
"Big worries","2000","(2a) intermediate vocational","1804","0.33044828474418","0.318047556987898","0.342849012500462"
"Big worries","2000","(2c_gen) general maturity certificate","296","0.373212875812104","0.34024934843885","0.406176403185359"
"Big worries","2000","(2c_voc) vocational maturity certificate","564","0.38497280374164","0.360772292066537","0.409173315416744"
"Big worries","2000","(3a) lower tertiary education","582","0.349036768253554","0.326357920328589","0.371715616178519"
"Big worries","2000","(3b) higher tertiary education","785","0.368702408074931","0.348141231696798","0.389263584453064"
"Some worries","2000","(0) in school","229","0.460238078706084","0.416241690349688","0.504234467062479"
"Some worries","2000","(1a) inadequately completed","182","0.414567538674243","0.367169530766585","0.461965546581902"
"Some worries","2000","(1b) general elementary school","1396","0.481443816503993","0.463077148471597","0.499810484536389"
"Some worries","2000","(1c) basic vocational qualification","3965","0.502289709419529","0.491163002576603","0.513416416262455"
"Some worries","2000","(2b) intermediate general qualification","367","0.500371920214911","0.463951186376588","0.536792654053233"
"Some worries","2000","(2a) intermediate vocational","2907","0.518903780551436","0.505731446127229","0.532076114975642"
"Some worries","2000","(2c_gen) general maturity certificate","416","0.491824902305408","0.457752144746464","0.525897659864353"
"Some worries","2000","(2c_voc) vocational maturity certificate","776","0.489570172559101","0.464708069596168","0.514432275522033"
"Some worries","2000","(3a) lower tertiary education","914","0.529763947057301","0.50601707944208","0.553510814672521"
"Some worries","2000","(3b) higher tertiary education","1096","0.505654160777782","0.484346531143626","0.526961790411938"
"No worries","2000","(0) in school","96","0.195981378887146","0.160941298855045","0.231021458919246"
"No worries","2000","(1a) inadequately completed","108","0.271964966863522","0.229153839568965","0.314776094158078"
"No worries","2000","(1b) general elementary school","694","0.252292022282488","0.236326709648805","0.268257334916171"
"No worries","2000","(1c) basic vocational qualification","1556","0.207719224171874","0.19869148297746","0.216746965366288"
"No worries","2000","(2b) intermediate general qualification","143","0.195858302762213","0.166950432802598","0.224766172721827"
"No worries","2000","(2a) intermediate vocational","816","0.150647934704385","0.141217562733118","0.160078306675651"
"No worries","2000","(2c_gen) general maturity certificate","115","0.134962221882487","0.111674930185096","0.158249513579878"
"No worries","2000","(2c_voc) vocational maturity certificate","213","0.125457023699259","0.108982971741178","0.14193107565734"
"No worries","2000","(3a) lower tertiary education","201","0.121199284689146","0.105671753900199","0.136726815478092"
"No worries","2000","(3b) higher tertiary education","234","0.125643431147286","0.111517825173504","0.139769037121069"
"Big worries","2001","(0) in school","225","0.382305844836951","0.341432480071831","0.423179209602071"
"Big worries","2001","(1a) inadequately completed","97","0.302907572613266","0.252162595383665","0.353652549842867"
"Big worries","2001","(1b) general elementary school","743","0.299519325884294","0.28140775931335","0.317630892455238"
"Big worries","2001","(1c) basic vocational qualification","2258","0.320474285047009","0.309445782520199","0.331502787573819"
"Big worries","2001","(2b) intermediate general qualification","225","0.356839666619087","0.320179675143977","0.393499658094198"
"Big worries","2001","(2a) intermediate vocational","1888","0.360232164864078","0.347035999018563","0.373428330709592"
"Big worries","2001","(2c_gen) general maturity certificate","336","0.419661346834634","0.385248168967748","0.454074524701521"
"Big worries","2001","(2c_voc) vocational maturity certificate","586","0.401402647772814","0.376198454800592","0.426606840745035"
"Big worries","2001","(3a) lower tertiary education","636","0.395376759979124","0.371329210379985","0.419424309578262"
"Big worries","2001","(3b) higher tertiary education","811","0.412000294927501","0.390132046916949","0.433868542938053"
"Some worries","2001","(0) in school","223","0.428671481224441","0.387046560098437","0.470296402350446"
"Some worries","2001","(1a) inadequately completed","153","0.493758486491845","0.438547058659992","0.548969914323697"
"Some worries","2001","(1b) general elementary school","1156","0.468722237677606","0.44899055552778","0.488453919827432"
"Some worries","2001","(1c) basic vocational qualification","3373","0.493457347689882","0.481641909697383","0.505272785682381"
"Some worries","2001","(2b) intermediate general qualification","329","0.484223762550302","0.445980944681573","0.522466580419031"
"Some worries","2001","(2a) intermediate vocational","2517","0.498500326610915","0.484756319507962","0.512244333713868"
"Some worries","2001","(2c_gen) general maturity certificate","362","0.452292423507162","0.417585303610234","0.486999543404089"
"Some worries","2001","(2c_voc) vocational maturity certificate","699","0.480818336455725","0.455128255817735","0.506508417093715"
"Some worries","2001","(3a) lower tertiary education","794","0.491212046430814","0.4666239019465","0.515800190915129"
"Some worries","2001","(3b) higher tertiary education","915","0.462674919671374","0.440521885963705","0.484827953379044"
"No worries","2001","(0) in school","95","0.189022673938608","0.15609132782351","0.221954020053707"
"No worries","2001","(1a) inadequately completed","65","0.203333940894889","0.158887610467348","0.247780271322431"
"No worries","2001","(1b) general elementary school","558","0.2317584364381","0.215073975143857","0.248442897732344"
"No worries","2001","(1c) basic vocational qualification","1247","0.186068367263109","0.176871344904434","0.195265389621785"
"No worries","2001","(2b) intermediate general qualification","102","0.158936570830611","0.130958197211055","0.186914944450166"
"No worries","2001","(2a) intermediate vocational","679","0.141267508525008","0.131693464710087","0.150841552339928"
"No worries","2001","(2c_gen) general maturity certificate","92","0.128046229658204","0.104745760113825","0.151346699202583"
"No worries","2001","(2c_voc) vocational maturity certificate","168","0.117779015771461","0.101204611179668","0.134353420363254"
"No worries","2001","(3a) lower tertiary education","158","0.113411193590062","0.0978152403476446","0.12900714683248"
"No worries","2001","(3b) higher tertiary education","220","0.125324785401124","0.110614585721442","0.140034985080807"
"Big worries","2002","(0) in school","222","0.363650300984501","0.325413090776117","0.401887511192886"
"Big worries","2002","(1a) inadequately completed","65","0.266610944930386","0.215718268449878","0.317503621410894"
"Big worries","2002","(1b) general elementary school","541","0.252284769645968","0.234390274753948","0.270179264537989"
"Big worries","2002","(1c) basic vocational qualification","1755","0.269039706183463","0.258354753410457","0.279724658956469"
"Big worries","2002","(2b) intermediate general qualification","199","0.315096501613262","0.279519943956287","0.350673059270237"
"Big worries","2002","(2a) intermediate vocational","1465","0.275723699920666","0.263716530251178","0.287730869590155"
"Big worries","2002","(2c_gen) general maturity certificate","269","0.311626322167949","0.281231832309997","0.342020812025901"
"Big worries","2002","(2c_voc) vocational maturity certificate","465","0.306294746836762","0.283608964263443","0.328980529410082"
"Big worries","2002","(3a) lower tertiary education","541","0.295169735485391","0.274080917551125","0.316258553419657"
"Big worries","2002","(3b) higher tertiary education","871","0.308283112458246","0.291042704382681","0.325523520533811"
"Some worries","2002","(0) in school","283","0.456810089354045","0.417215121709823","0.496405056998267"
"Some worries","2002","(1a) inadequately completed","166","0.539271391480746","0.481902643370804","0.596640139590688"
"Some worries","2002","(1b) general elementary school","1188","0.52180499213167","0.501224182863101","0.542385801400239"
"Some worries","2002","(1c) basic vocational qualification","3600","0.537840054780677","0.525827365425979","0.549852744135375"
"Some worries","2002","(2b) intermediate general qualification","328","0.467772218478324","0.429560776780787","0.505983660175861"
"Some worries","2002","(2a) intermediate vocational","2960","0.54956158587933","0.536193249774434","0.562929921984226"
"Some worries","2002","(2c_gen) general maturity certificate","483","0.534639739150818","0.501906353359765","0.567373124941871"
"Some worries","2002","(2c_voc) vocational maturity certificate","888","0.562881099856029","0.538469028811604","0.587293170900455"
"Some worries","2002","(3a) lower tertiary education","1030","0.568096913333954","0.545194649091427","0.590999177576481"
"Some worries","2002","(3b) higher tertiary education","1549","0.552182228455709","0.533616997377402","0.570747459534015"
