"plj0589","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","2016","(1c) basic vocational qualification","East Germany","12","","",""
"Never","2016","(2b) intermediate general qualification","West Germany","10","","",""
"Never","2016","(2b) intermediate general qualification","East Germany","","","",""
"Never","2016","(2a) intermediate vocational","West Germany","","","",""
"Never","2016","(2a) intermediate vocational","East Germany","","","",""
"Never","2016","(2c_gen) general maturity certificate","West Germany","208","0.358963541722893","0.317969404093328","0.399957679352458"
"Never","2016","(2c_gen) general maturity certificate","East Germany","29","","",""
"Never","2016","(2c_voc) vocational maturity certificate","West Germany","37","0.299408038855791","0.203717046565391","0.395099031146192"
"Never","2016","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"Never","2016","(3a) lower tertiary education","West Germany","","","",""
"Never","2016","(3a) lower tertiary education","East Germany","","","",""
"Never","2016","(3b) higher tertiary education","West Germany","264","0.402211337594547","0.363769063267635","0.440653611921458"
"Never","2016","(3b) higher tertiary education","East Germany","41","0.33483465279931","0.251091716900353","0.418577588698267"
"Very often","2017","(0) in school","West Germany","2","","",""
"Very often","2017","(0) in school","East Germany","","","",""
"Very often","2017","(1a) inadequately completed","West Germany","108","0.040691062655862","0.0309087316520095","0.0504733936597145"
"Very often","2017","(1a) inadequately completed","East Germany","13","","",""
"Very often","2017","(1b) general elementary school","West Germany","65","0.0194535683807835","0.0137378980183577","0.0251692387432093"
"Very often","2017","(1b) general elementary school","East Germany","13","","",""
"Very often","2017","(1c) basic vocational qualification","West Germany","54","0.0115497800407557","0.00837970182350563","0.0147198582580058"
"Very often","2017","(1c) basic vocational qualification","East Germany","18","","",""
"Very often","2017","(2b) intermediate general qualification","West Germany","8","","",""
"Very often","2017","(2b) intermediate general qualification","East Germany","4","","",""
"Very often","2017","(2a) intermediate vocational","West Germany","30","0.00883236032272532","0.00596559445664414","0.0116991261888065"
"Very often","2017","(2a) intermediate vocational","East Germany","25","","",""
"Very often","2017","(2c_gen) general maturity certificate","West Germany","39","0.0154868740572241","0.00954149600653563","0.0214322521079126"
"Very often","2017","(2c_gen) general maturity certificate","East Germany","3","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","West Germany","31","0.00991562343292147","0.0058924732328541","0.0139387736329888"
"Very often","2017","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Very often","2017","(3a) lower tertiary education","West Germany","6","","",""
"Very often","2017","(3a) lower tertiary education","East Germany","1","","",""
"Very often","2017","(3b) higher tertiary education","West Germany","49","0.00706899226116145","0.00448075885444625","0.00965722566787665"
"Very often","2017","(3b) higher tertiary education","East Germany","4","","",""
"Often","2017","(0) in school","West Germany","12","","",""
"Often","2017","(0) in school","East Germany","3","","",""
"Often","2017","(1a) inadequately completed","West Germany","222","0.146343127712912","0.128842991476913","0.163843263948911"
"Often","2017","(1a) inadequately completed","East Germany","24","","",""
"Often","2017","(1b) general elementary school","West Germany","177","0.0703522635539037","0.0597687054131365","0.0809358216946709"
"Often","2017","(1b) general elementary school","East Germany","25","","",""
"Often","2017","(1c) basic vocational qualification","West Germany","160","0.0337098239133729","0.0283550918574451","0.0390645559693007"
"Often","2017","(1c) basic vocational qualification","East Germany","54","0.0633565412936476","0.0472064397525966","0.0795066428346987"
"Often","2017","(2b) intermediate general qualification","West Germany","40","0.0594082526272446","0.041414767131138","0.0774017381233511"
"Often","2017","(2b) intermediate general qualification","East Germany","15","","",""
"Often","2017","(2a) intermediate vocational","West Germany","106","0.0233705385614613","0.0187416199008116","0.027999457222111"
"Often","2017","(2a) intermediate vocational","East Germany","81","0.0447329951480789","0.035771426769672","0.0536945635264857"
"Often","2017","(2c_gen) general maturity certificate","West Germany","94","0.0339817948167229","0.0252580561131881","0.0427055335202578"
"Often","2017","(2c_gen) general maturity certificate","East Germany","10","","",""
"Often","2017","(2c_voc) vocational maturity certificate","West Germany","81","0.0361000036981121","0.0285257518247508","0.0436742555714734"
"Often","2017","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Often","2017","(3a) lower tertiary education","West Germany","24","","",""
"Often","2017","(3a) lower tertiary education","East Germany","15","","",""
"Often","2017","(3b) higher tertiary education","West Germany","128","0.0211543491570896","0.0167088340490144","0.0255998642651647"
"Often","2017","(3b) higher tertiary education","East Germany","30","0.0294099311158939","0.018480648012792","0.0403392142189958"
"Sometimes","2017","(0) in school","West Germany","41","0.108185349481666","0.0760991434327073","0.140271555530625"
"Sometimes","2017","(0) in school","East Germany","9","","",""
"Sometimes","2017","(1a) inadequately completed","West Germany","343","0.218614726874914","0.198150944387283","0.239078509362545"
"Sometimes","2017","(1a) inadequately completed","East Germany","44","0.163641314036988","0.106138076920363","0.221144551153612"
"Sometimes","2017","(1b) general elementary school","West Germany","424","0.168362282777303","0.152876864312874","0.183847701241731"
"Sometimes","2017","(1b) general elementary school","East Germany","54","0.208656120248931","0.161888283726392","0.255423956771469"
"Sometimes","2017","(1c) basic vocational qualification","West Germany","470","0.113660698347884","0.104243734923569","0.1230776617722"
"Sometimes","2017","(1c) basic vocational qualification","East Germany","113","0.120963612579697","0.0993452311360814","0.142581994023313"
"Sometimes","2017","(2b) intermediate general qualification","West Germany","83","0.1085378746223","0.0848605062163705","0.13221524302823"
"Sometimes","2017","(2b) intermediate general qualification","East Germany","16","","",""
"Sometimes","2017","(2a) intermediate vocational","West Germany","329","0.0812719963221485","0.0728997071623409","0.0896442854819562"
"Sometimes","2017","(2a) intermediate vocational","East Germany","218","0.107641158257639","0.0942052635433123","0.121077052971966"
"Sometimes","2017","(2c_gen) general maturity certificate","West Germany","237","0.10862239450948","0.0936401326837093","0.123604656335251"
"Sometimes","2017","(2c_gen) general maturity certificate","East Germany","33","0.129640120398941","0.0864162907281927","0.17286395006969"
"Sometimes","2017","(2c_voc) vocational maturity certificate","West Germany","220","0.100307324983393","0.0881094677161242","0.112505182250662"
"Sometimes","2017","(2c_voc) vocational maturity certificate","East Germany","51","0.125703689464937","0.0935358905967903","0.157871488333084"
"Sometimes","2017","(3a) lower tertiary education","West Germany","82","0.0609686741048255","0.048757835351442","0.073179512858209"
"Sometimes","2017","(3a) lower tertiary education","East Germany","58","0.102407673535107","0.0776050306385259","0.127210316431689"
"Sometimes","2017","(3b) higher tertiary education","West Germany","384","0.0733380807606258","0.0652844710919781","0.0813916904292735"
"Sometimes","2017","(3b) higher tertiary education","East Germany","88","0.0972154793984091","0.0780514638977879","0.11637949489903"
"Rarely ","2017","(0) in school","West Germany","85","0.207205921902827","0.165338316627983","0.249073527177671"
"Rarely ","2017","(0) in school","East Germany","17","","",""
"Rarely ","2017","(1a) inadequately completed","West Germany","285","0.242611848660751","0.221387769847739","0.263835927473764"
"Rarely ","2017","(1a) inadequately completed","East Germany","21","","",""
"Rarely ","2017","(1b) general elementary school","West Germany","579","0.272836077429812","0.254402886792866","0.291269268066757"
"Rarely ","2017","(1b) general elementary school","East Germany","77","0.284769612061032","0.232827585152971","0.336711638969093"
"Rarely ","2017","(1c) basic vocational qualification","West Germany","1164","0.26610470281719","0.252993303409486","0.279216102224895"
"Rarely ","2017","(1c) basic vocational qualification","East Germany","262","0.302801632568401","0.27234024645081","0.333263018685993"
"Rarely ","2017","(2b) intermediate general qualification","West Germany","177","0.276539117555842","0.242492251667521","0.310585983444164"
"Rarely ","2017","(2b) intermediate general qualification","East Germany","46","0.315971661860973","0.243018031881033","0.388925291840912"
"Rarely ","2017","(2a) intermediate vocational","West Germany","1104","0.281684652404183","0.267902423969204","0.295466880839162"
"Rarely ","2017","(2a) intermediate vocational","East Germany","604","0.30923797363529","0.289201638737656","0.329274308532923"
"Rarely ","2017","(2c_gen) general maturity certificate","West Germany","428","0.269083886938354","0.247730614010113","0.290437159866595"
"Rarely ","2017","(2c_gen) general maturity certificate","East Germany","57","0.257248891856498","0.201001484494706","0.313496299218291"
"Rarely ","2017","(2c_voc) vocational maturity certificate","West Germany","601","0.261561925031898","0.243717012082105","0.279406837981691"
"Rarely ","2017","(2c_voc) vocational maturity certificate","East Germany","115","0.270007707102489","0.226928745392841","0.313086668812137"
"Rarely ","2017","(3a) lower tertiary education","West Germany","381","0.254719142617101","0.232483849638366","0.276954435595836"
"Rarely ","2017","(3a) lower tertiary education","East Germany","151","0.242866118169759","0.207785927017368","0.27794630932215"
"Rarely ","2017","(3b) higher tertiary education","West Germany","956","0.236158006720377","0.223036966968442","0.249279046472311"
"Rarely ","2017","(3b) higher tertiary education","East Germany","225","0.233569491006751","0.206199717740814","0.260939264272689"
"Never","2017","(0) in school","West Germany","220","0.656502506512925","0.607448236068636","0.705556776957215"
"Never","2017","(0) in school","East Germany","43","0.424796730265463","0.310618554888344","0.538974905642583"
"Never","2017","(1a) inadequately completed","West Germany","609","0.351739234095561","0.328096436266003","0.375382031925119"
"Never","2017","(1a) inadequately completed","East Germany","57","0.516761406015211","0.439087459711991","0.594435352318431"
"Never","2017","(1b) general elementary school","West Germany","998","0.468995807858199","0.448343579930348","0.489648035786049"
"Never","2017","(1b) general elementary school","East Germany","121","0.375838352627732","0.320094346131837","0.431582359123626"
"Never","2017","(1c) basic vocational qualification","West Germany","2516","0.574974994880797","0.560308124979063","0.58964186478253"
"Never","2017","(1c) basic vocational qualification","East Germany","427","0.497856992561996","0.464708911667504","0.531005073456489"
"Never","2017","(2b) intermediate general qualification","West Germany","355","0.544260554883159","0.506350617553485","0.582170492212833"
"Never","2017","(2b) intermediate general qualification","East Germany","75","0.457524458665633","0.379346733207336","0.53570218412393"
"Never","2017","(2a) intermediate vocational","West Germany","2523","0.604840452389482","0.589861310554338","0.619819594224626"
"Never","2017","(2a) intermediate vocational","East Germany","1116","0.52002028789054","0.498361745302108","0.541678830478972"
"Never","2017","(2c_gen) general maturity certificate","West Germany","859","0.572825049678219","0.549007300012782","0.596642799343656"
"Never","2017","(2c_gen) general maturity certificate","East Germany","129","0.597560623376822","0.534458304607228","0.660662942146417"
"Never","2017","(2c_voc) vocational maturity certificate","West Germany","1397","0.592115122853676","0.572160569610132","0.61206967609722"
"Never","2017","(2c_voc) vocational maturity certificate","East Germany","231","0.583042908926709","0.53520039957521","0.630885418278209"
"Never","2017","(3a) lower tertiary education","West Germany","982","0.660093227506051","0.635920000622504","0.684266454389598"
"Never","2017","(3a) lower tertiary education","East Germany","349","0.629752480234864","0.59025010890903","0.669254851560698"
"Never","2017","(3b) higher tertiary education","West Germany","2508","0.662280571100747","0.647670101362585","0.676891040838908"
"Never","2017","(3b) higher tertiary education","East Germany","571","0.635180776763824","0.604041087064189","0.666320466463459"
"Very often","2018","(0) in school","West Germany","","","",""
"Very often","2018","(0) in school","East Germany","","","",""
"Very often","2018","(1a) inadequately completed","West Germany","10","","",""
"Very often","2018","(1a) inadequately completed","East Germany","","","",""
"Very often","2018","(1b) general elementary school","West Germany","11","","",""
"Very often","2018","(1b) general elementary school","East Germany","","","",""
"Very often","2018","(1c) basic vocational qualification","West Germany","","","",""
"Very often","2018","(1c) basic vocational qualification","East Germany","","","",""
"Very often","2018","(2b) intermediate general qualification","West Germany","","","",""
"Very often","2018","(2b) intermediate general qualification","East Germany","","","",""
"Very often","2018","(2a) intermediate vocational","West Germany","","","",""
"Very often","2018","(2a) intermediate vocational","East Germany","","","",""
"Very often","2018","(2c_gen) general maturity certificate","West Germany","2","","",""
"Very often","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Very often","2018","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Very often","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very often","2018","(3a) lower tertiary education","West Germany","","","",""
"Very often","2018","(3a) lower tertiary education","East Germany","","","",""
"Very often","2018","(3b) higher tertiary education","West Germany","2","","",""
"Very often","2018","(3b) higher tertiary education","East Germany","","","",""
"Often","2018","(0) in school","West Germany","","","",""
"Often","2018","(0) in school","East Germany","","","",""
"Often","2018","(1a) inadequately completed","West Germany","16","","",""
"Often","2018","(1a) inadequately completed","East Germany","2","","",""
"Often","2018","(1b) general elementary school","West Germany","3","","",""
"Often","2018","(1b) general elementary school","East Germany","1","","",""
"Often","2018","(1c) basic vocational qualification","West Germany","","","",""
"Often","2018","(1c) basic vocational qualification","East Germany","","","",""
"Often","2018","(2b) intermediate general qualification","West Germany","","","",""
"Often","2018","(2b) intermediate general qualification","East Germany","","","",""
"Often","2018","(2a) intermediate vocational","West Germany","","","",""
"Often","2018","(2a) intermediate vocational","East Germany","","","",""
"Often","2018","(2c_gen) general maturity certificate","West Germany","8","","",""
"Often","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Often","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Often","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Often","2018","(3a) lower tertiary education","West Germany","","","",""
"Often","2018","(3a) lower tertiary education","East Germany","","","",""
"Often","2018","(3b) higher tertiary education","West Germany","5","","",""
"Often","2018","(3b) higher tertiary education","East Germany","1","","",""
"Sometimes","2018","(0) in school","West Germany","2","","",""
"Sometimes","2018","(0) in school","East Germany","","","",""
"Sometimes","2018","(1a) inadequately completed","West Germany","42","0.276493541946569","0.205390202385384","0.347596881507755"
"Sometimes","2018","(1a) inadequately completed","East Germany","3","","",""
"Sometimes","2018","(1b) general elementary school","West Germany","15","","",""
"Sometimes","2018","(1b) general elementary school","East Germany","2","","",""
"Sometimes","2018","(1c) basic vocational qualification","West Germany","","","",""
"Sometimes","2018","(1c) basic vocational qualification","East Germany","","","",""
"Sometimes","2018","(2b) intermediate general qualification","West Germany","","","",""
"Sometimes","2018","(2b) intermediate general qualification","East Germany","","","",""
"Sometimes","2018","(2a) intermediate vocational","West Germany","","","",""
"Sometimes","2018","(2a) intermediate vocational","East Germany","","","",""
"Sometimes","2018","(2c_gen) general maturity certificate","West Germany","13","","",""
"Sometimes","2018","(2c_gen) general maturity certificate","East Germany","2","","",""
"Sometimes","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Sometimes","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Sometimes","2018","(3a) lower tertiary education","West Germany","","","",""
"Sometimes","2018","(3a) lower tertiary education","East Germany","","","",""
"Sometimes","2018","(3b) higher tertiary education","West Germany","5","","",""
"Sometimes","2018","(3b) higher tertiary education","East Germany","2","","",""
"Rarely ","2018","(0) in school","West Germany","3","","",""
"Rarely ","2018","(0) in school","East Germany","","","",""
"Rarely ","2018","(1a) inadequately completed","West Germany","25","","",""
"Rarely ","2018","(1a) inadequately completed","East Germany","2","","",""
"Rarely ","2018","(1b) general elementary school","West Germany","14","","",""
"Rarely ","2018","(1b) general elementary school","East Germany","3","","",""
"Rarely ","2018","(1c) basic vocational qualification","West Germany","1","","",""
"Rarely ","2018","(1c) basic vocational qualification","East Germany","","","",""
"Rarely ","2018","(2b) intermediate general qualification","West Germany","","","",""
"Rarely ","2018","(2b) intermediate general qualification","East Germany","","","",""
"Rarely ","2018","(2a) intermediate vocational","West Germany","","","",""
"Rarely ","2018","(2a) intermediate vocational","East Germany","","","",""
"Rarely ","2018","(2c_gen) general maturity certificate","West Germany","11","","",""
"Rarely ","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely ","2018","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Rarely ","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely ","2018","(3a) lower tertiary education","West Germany","","","",""
"Rarely ","2018","(3a) lower tertiary education","East Germany","","","",""
"Rarely ","2018","(3b) higher tertiary education","West Germany","10","","",""
"Rarely ","2018","(3b) higher tertiary education","East Germany","","","",""
"Never","2018","(0) in school","West Germany","3","","",""
"Never","2018","(0) in school","East Germany","","","",""
"Never","2018","(1a) inadequately completed","West Germany","59","0.396065752779398","0.318314969741699","0.473816535817098"
"Never","2018","(1a) inadequately completed","East Germany","6","","",""
"Never","2018","(1b) general elementary school","West Germany","35","0.372954707779325","0.265635293868346","0.480274121690304"
"Never","2018","(1b) general elementary school","East Germany","12","","",""
"Never","2018","(1c) basic vocational qualification","West Germany","","","",""
"Never","2018","(1c) basic vocational qualification","East Germany","","","",""
"Never","2018","(2b) intermediate general qualification","West Germany","3","","",""
"Never","2018","(2b) intermediate general qualification","East Germany","","","",""
"Never","2018","(2a) intermediate vocational","West Germany","1","","",""
"Never","2018","(2a) intermediate vocational","East Germany","","","",""
"Never","2018","(2c_gen) general maturity certificate","West Germany","16","","",""
"Never","2018","(2c_gen) general maturity certificate","East Germany","3","","",""
"Never","2018","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Never","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Never","2018","(3a) lower tertiary education","West Germany","","","",""
"Never","2018","(3a) lower tertiary education","East Germany","","","",""
"Never","2018","(3b) higher tertiary education","West Germany","17","","",""
"Never","2018","(3b) higher tertiary education","East Germany","7","","",""
"Very often","2019","(0) in school","West Germany","","","",""
"Very often","2019","(0) in school","East Germany","","","",""
"Very often","2019","(1a) inadequately completed","West Germany","5","","",""
"Very often","2019","(1a) inadequately completed","East Germany","","","",""
"Very often","2019","(1b) general elementary school","West Germany","1","","",""
"Very often","2019","(1b) general elementary school","East Germany","","","",""
"Very often","2019","(1c) basic vocational qualification","West Germany","","","",""
"Very often","2019","(1c) basic vocational qualification","East Germany","","","",""
"Very often","2019","(2b) intermediate general qualification","West Germany","","","",""
"Very often","2019","(2b) intermediate general qualification","East Germany","","","",""
"Very often","2019","(2a) intermediate vocational","West Germany","","","",""
"Very often","2019","(2a) intermediate vocational","East Germany","","","",""
"Very often","2019","(2c_gen) general maturity certificate","West Germany","1","","",""
"Very often","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Very often","2019","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very often","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very often","2019","(3a) lower tertiary education","West Germany","","","",""
"Very often","2019","(3a) lower tertiary education","East Germany","","","",""
"Very often","2019","(3b) higher tertiary education","West Germany","","","",""
"Very often","2019","(3b) higher tertiary education","East Germany","","","",""
"Often","2019","(0) in school","West Germany","","","",""
"Often","2019","(0) in school","East Germany","","","",""
"Often","2019","(1a) inadequately completed","West Germany","9","","",""
"Often","2019","(1a) inadequately completed","East Germany","4","","",""
"Often","2019","(1b) general elementary school","West Germany","3","","",""
"Often","2019","(1b) general elementary school","East Germany","","","",""
"Often","2019","(1c) basic vocational qualification","West Germany","","","",""
"Often","2019","(1c) basic vocational qualification","East Germany","","","",""
"Often","2019","(2b) intermediate general qualification","West Germany","1","","",""
"Often","2019","(2b) intermediate general qualification","East Germany","","","",""
"Often","2019","(2a) intermediate vocational","West Germany","","","",""
"Often","2019","(2a) intermediate vocational","East Germany","","","",""
"Often","2019","(2c_gen) general maturity certificate","West Germany","1","","",""
"Often","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Often","2019","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Often","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Often","2019","(3a) lower tertiary education","West Germany","","","",""
"Often","2019","(3a) lower tertiary education","East Germany","","","",""
"Often","2019","(3b) higher tertiary education","West Germany","1","","",""
"Often","2019","(3b) higher tertiary education","East Germany","","","",""
"Sometimes","2019","(0) in school","West Germany","","","",""
"Sometimes","2019","(0) in school","East Germany","","","",""
"Sometimes","2019","(1a) inadequately completed","West Germany","31","0.246571811888724","0.171012893923641","0.322130729853806"
"Sometimes","2019","(1a) inadequately completed","East Germany","4","","",""
"Sometimes","2019","(1b) general elementary school","West Germany","8","","",""
"Sometimes","2019","(1b) general elementary school","East Germany","1","","",""
"Sometimes","2019","(1c) basic vocational qualification","West Germany","","","",""
"Sometimes","2019","(1c) basic vocational qualification","East Germany","","","",""
"Sometimes","2019","(2b) intermediate general qualification","West Germany","","","",""
"Sometimes","2019","(2b) intermediate general qualification","East Germany","","","",""
"Sometimes","2019","(2a) intermediate vocational","West Germany","","","",""
"Sometimes","2019","(2a) intermediate vocational","East Germany","","","",""
"Sometimes","2019","(2c_gen) general maturity certificate","West Germany","5","","",""
"Sometimes","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Sometimes","2019","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Sometimes","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Sometimes","2019","(3a) lower tertiary education","West Germany","","","",""
"Sometimes","2019","(3a) lower tertiary education","East Germany","","","",""
"Sometimes","2019","(3b) higher tertiary education","West Germany","7","","",""
"Sometimes","2019","(3b) higher tertiary education","East Germany","","","",""
"Rarely ","2019","(0) in school","West Germany","1","","",""
"Rarely ","2019","(0) in school","East Germany","","","",""
"Rarely ","2019","(1a) inadequately completed","West Germany","23","","",""
"Rarely ","2019","(1a) inadequately completed","East Germany","2","","",""
"Rarely ","2019","(1b) general elementary school","West Germany","7","","",""
"Rarely ","2019","(1b) general elementary school","East Germany","","","",""
"Rarely ","2019","(1c) basic vocational qualification","West Germany","","","",""
"Rarely ","2019","(1c) basic vocational qualification","East Germany","","","",""
"Rarely ","2019","(2b) intermediate general qualification","West Germany","2","","",""
"Rarely ","2019","(2b) intermediate general qualification","East Germany","","","",""
"Rarely ","2019","(2a) intermediate vocational","West Germany","","","",""
"Rarely ","2019","(2a) intermediate vocational","East Germany","","","",""
"Rarely ","2019","(2c_gen) general maturity certificate","West Germany","5","","",""
"Rarely ","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely ","2019","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely ","2019","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely ","2019","(3a) lower tertiary education","West Germany","","","",""
"Rarely ","2019","(3a) lower tertiary education","East Germany","","","",""
"Rarely ","2019","(3b) higher tertiary education","West Germany","7","","",""
"Rarely ","2019","(3b) higher tertiary education","East Germany","1","","",""
"Never","2019","(0) in school","West Germany","1","","",""
"Never","2019","(0) in school","East Germany","","","",""
"Never","2019","(1a) inadequately completed","West Germany","57","0.48650893545788","0.398888594176783","0.574129276738976"
"Never","2019","(1a) inadequately completed","East Germany","2","","",""
"Never","2019","(1b) general elementary school","West Germany","24","","",""
"Never","2019","(1b) general elementary school","East Germany","2","","",""
"Never","2019","(1c) basic vocational qualification","West Germany","3","","",""
"Never","2019","(1c) basic vocational qualification","East Germany","","","",""
"Never","2019","(2b) intermediate general qualification","West Germany","2","","",""
"Never","2019","(2b) intermediate general qualification","East Germany","","","",""
"Never","2019","(2a) intermediate vocational","West Germany","","","",""
"Never","2019","(2a) intermediate vocational","East Germany","","","",""
"Never","2019","(2c_gen) general maturity certificate","West Germany","12","","",""
"Never","2019","(2c_gen) general maturity certificate","East Germany","","","",""
"Never","2019","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Never","2019","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Never","2019","(3a) lower tertiary education","West Germany","","","",""
"Never","2019","(3a) lower tertiary education","East Germany","","","",""
"Never","2019","(3b) higher tertiary education","West Germany","9","","",""
"Never","2019","(3b) higher tertiary education","East Germany","1","","",""
