"plj0589","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Employed","Couple + C. LE 16 ","3353","0.623053088829703","0.610157213055837","0.63594896460357","5"
"Never","2013","Not Employed","Single parent ","297","0.402966815117429","0.366288987966565","0.439644642268293","5"
"Never","2013","Not Employed","Couple + C. LE 16 ","491","0.52211286913817","0.491942628639789","0.55228310963655","5"
"Never","2013","Employed","Single parent ","1048","0.566292807660651","0.544119553317547","0.588466062003755","5"
"Never","2013","Not Employed","(Married) couple without C. ","2403","0.586787692872301","0.571373095701891","0.602202290042711","5"
"Never","2013","Not Employed","Couple + C. GT 16 ","374","0.580412215501632","0.542904815639173","0.617919615364092","5"
"Never","2013","Not Employed","Couple + C. LE and GT 16","269","0.547168958274246","0.503625285947953","0.590712630600539","5"
"Never","2013","Employed","1-pers.-HH","949","0.527761822391896","0.504718252520275","0.550805392263516","5"
"Never","2013","Employed","(Married) couple without C. ","2286","0.608542364189924","0.592849651212544","0.624235077167304","5"
"Never","2013","Not Employed","1-pers.-HH","905","0.494113116599335","0.470860784813037","0.517365448385634","5"
"Never","2013","Employed","Couple + C. GT 16 ","1261","0.556378180982044","0.535210087068737","0.57754627489535","5"
"Never","2013","Employed","Couple + C. LE and GT 16","912","0.606751681636142","0.58215476291683","0.631348600355454","5"
"Often","2013","Not Employed","Single parent ","66","0.0945184527076632","0.0726424571559912","0.116394448259335","2"
"Often","2013","Not Employed","Couple + C. GT 16 ","35","0.0455901469973924","0.0297360970632135","0.0614441969315712","2"
"Often","2013","Not Employed","Couple + C. LE and GT 16","23","","","","2"
"Often","2013","Not Employed","Couple + C. LE 16 ","61","0.0698881206732114","0.0544887425795321","0.0852874987668906","2"
"Often","2013","Not Employed","(Married) couple without C. ","108","0.0334119337290441","0.027786233616533","0.0390376338415552","2"
"Often","2013","Employed","(Married) couple without C. ","69","0.0222293431578323","0.0174891935026675","0.0269694928129971","2"
"Often","2013","Not Employed","1-pers.-HH","123","0.072900177132275","0.0608094018045237","0.0849909524600263","2"
"Often","2013","Employed","1-pers.-HH","87","0.0500007930729443","0.0399407394546452","0.0600608466912435","2"
"Often","2013","Employed","Single parent ","96","0.0441873971736843","0.0349925145385833","0.0533822798087852","2"
"Often","2013","Employed","Couple + C. LE 16 ","125","0.0213561464571975","0.0175091480948269","0.0252031448195682","2"
"Often","2013","Employed","Couple + C. GT 16 ","53","0.0287732497090869","0.0216505434479107","0.0358959559702632","2"
"Often","2013","Employed","Couple + C. LE and GT 16","48","0.0356931259119487","0.0263510864400332","0.0450351653838642","2"
"Rarely ","2013","Not Employed","Single parent ","177","0.289193838251199","0.255290705347274","0.323096971155124","4"
"Rarely ","2013","Not Employed","(Married) couple without C. ","1034","0.278753304115048","0.264716863657057","0.292789744573038","4"
"Rarely ","2013","Not Employed","Couple + C. LE 16 ","306","0.241710572093137","0.21585231618861","0.267568827997664","4"
"Rarely ","2013","Not Employed","1-pers.-HH","432","0.246670650732729","0.226622339586977","0.266718961878481","4"
"Rarely ","2013","Not Employed","Couple + C. GT 16 ","168","0.255120859316613","0.221988439225391","0.288253279407836","4"
"Rarely ","2013","Not Employed","Couple + C. LE and GT 16","141","0.254775383305053","0.216658396620178","0.292892369989928","4"
"Rarely ","2013","Employed","1-pers.-HH","542","0.301838951657254","0.28064969716318","0.323028206151328","4"
"Rarely ","2013","Employed","(Married) couple without C. ","1042","0.285629507374344","0.27110593251538","0.300153082233307","4"
"Rarely ","2013","Employed","Single parent ","504","0.25270559938671","0.233262571447932","0.272148627325489","4"
"Rarely ","2013","Employed","Couple + C. LE 16 ","1482","0.277403272005983","0.26548942538266","0.289317118629306","4"
"Rarely ","2013","Employed","Couple + C. GT 16 ","612","0.320522823009305","0.300638666364735","0.340406979653874","4"
"Rarely ","2013","Employed","Couple + C. LE and GT 16","426","0.279347434491349","0.256754268831098","0.301940600151599","4"
"Sometimes","2013","Employed","Couple + C. LE 16 ","445","0.0752500337793178","0.0682304116982098","0.0822696558604259","3"
"Sometimes","2013","Not Employed","Couple + C. LE 16 ","169","0.148213985817616","0.126753292358614","0.169674679276619","3"
"Sometimes","2013","Not Employed","1-pers.-HH","264","0.163248534851717","0.146059578960662","0.180437490742772","3"
"Sometimes","2013","Employed","Couple + C. GT 16 ","183","0.0913017826898119","0.0790290937732578","0.103574471606366","3"
"Sometimes","2013","Not Employed","Single parent ","107","0.16544631918535","0.137660358575005","0.193232279795696","3"
"Sometimes","2013","Not Employed","Couple + C. GT 16 ","81","0.104170966996481","0.0809530538153762","0.127388880177587","3"
"Sometimes","2013","Not Employed","Couple + C. LE and GT 16","62","0.13765308295193","0.107513987686372","0.167792178217487","3"
"Sometimes","2013","Employed","1-pers.-HH","196","0.101848535736884","0.0878879894278649","0.115809082045904","3"
"Sometimes","2013","Employed","(Married) couple without C. ","300","0.0786704835188315","0.0700143561037981","0.0873266109338648","3"
