"plj0589","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","Single parent ","Male","50","0.10096467853307","0.0754826464045606","0.12644671066158"
"Sometimes","2013","Single parent ","Female","297","0.151810587166003","0.136348600325066","0.16727257400694"
"Sometimes","2013","Couple + C. LE 16 ","Male","252","0.0686345282041844","0.0597112938455529","0.077557762562816"
"Sometimes","2013","Couple + C. LE 16 ","Female","362","0.101453864179897","0.0912961343147016","0.111611594045092"
"Sometimes","2013","Couple + C. GT 16 ","Male","135","0.0918437096559438","0.0770447585895857","0.106642660722302"
"Sometimes","2013","Couple + C. GT 16 ","Female","129","0.0971863145298385","0.0811947111704974","0.11317791788918"
"Sometimes","2013","Couple + C. LE and GT 16","Male","84","0.0832761481293972","0.0659862208179937","0.100566075440801"
"Sometimes","2013","Couple + C. LE and GT 16","Female","101","0.0922812529283008","0.0746574102638076","0.109905095592794"
"Rarely ","2013","1-pers.-HH","Male","449","0.299061027739434","0.275968066222618","0.322153989256249"
"Rarely ","2013","1-pers.-HH","Female","525","0.255759033130886","0.236959800482119","0.274558265779652"
"Rarely ","2013","(Married) couple without C. ","Male","1081","0.295880490730405","0.281358586949723","0.310402394511087"
"Rarely ","2013","(Married) couple without C. ","Female","995","0.268288653658743","0.254276755076986","0.2823005522405"
"Rarely ","2013","Single parent ","Male","159","0.294465306789777","0.255914168796879","0.333016444782674"
"Rarely ","2013","Single parent ","Female","522","0.250242174806979","0.23157800821751","0.268906341396449"
"Rarely ","2013","Couple + C. LE 16 ","Male","883","0.275590209650918","0.259820817455826","0.291359601846009"
"Rarely ","2013","Couple + C. LE 16 ","Female","905","0.2697272222488","0.254795939560197","0.284658504937404"
"Rarely ","2013","Couple + C. GT 16 ","Male","426","0.313063687865681","0.28930072914891","0.336826646582452"
"Rarely ","2013","Couple + C. GT 16 ","Female","354","0.296466287281863","0.27181040772607","0.321122166837655"
"Rarely ","2013","Couple + C. LE and GT 16","Male","298","0.299884497093406","0.271211344757713","0.328557649429099"
"Rarely ","2013","Couple + C. LE and GT 16","Female","269","0.247151014055919","0.220884445140189","0.273417582971649"
"Never","2013","1-pers.-HH","Male","748","0.481781487598419","0.45657913211005","0.506983843086787"
"Never","2013","1-pers.-HH","Female","1106","0.534498775685372","0.513005549113724","0.555992002257019"
"Never","2013","(Married) couple without C. ","Male","2313","0.595387757342298","0.579772050016577","0.611003464668019"
"Never","2013","(Married) couple without C. ","Female","2376","0.600413323939453","0.584923139198529","0.615903508680378"
"Never","2013","Single parent ","Male","298","0.55364811344471","0.511602901337775","0.595693325551644"
"Never","2013","Single parent ","Female","1047","0.502897200586482","0.48135299130587","0.524441409867094"
"Never","2013","Couple + C. LE 16 ","Male","1865","0.628113204785197","0.611055710002906","0.645170699567488"
"Never","2013","Couple + C. LE 16 ","Female","1979","0.590969472067011","0.574428822646427","0.607510121487596"
"Never","2013","Couple + C. GT 16 ","Male","846","0.561629221802893","0.536203600495876","0.58705484310991"
"Never","2013","Couple + C. GT 16 ","Female","789","0.562098311573051","0.535313731857134","0.588882891288968"
"Never","2013","Couple + C. LE and GT 16","Male","559","0.581483207257116","0.550613065757056","0.612353348757175"
"Never","2013","Couple + C. LE and GT 16","Female","622","0.607592816671127","0.577859524178382","0.637326109163872"
"Very often","2014","1-pers.-HH","Male","","","",""
"Very often","2014","1-pers.-HH","Female","","","",""
"Very often","2014","(Married) couple without C. ","Male","","","",""
"Very often","2014","(Married) couple without C. ","Female","","","",""
"Very often","2014","Single parent ","Male","","","",""
"Very often","2014","Single parent ","Female","","","",""
"Very often","2014","Couple + C. LE 16 ","Male","","","",""
"Very often","2014","Couple + C. LE 16 ","Female","","","",""
"Very often","2014","Couple + C. GT 16 ","Male","","","",""
"Very often","2014","Couple + C. GT 16 ","Female","","","",""
"Very often","2014","Couple + C. LE and GT 16","Male","","","",""
"Very often","2014","Couple + C. LE and GT 16","Female","","","",""
"Often","2014","1-pers.-HH","Male","","","",""
"Often","2014","1-pers.-HH","Female","","","",""
"Often","2014","(Married) couple without C. ","Male","","","",""
"Often","2014","(Married) couple without C. ","Female","","","",""
"Often","2014","Single parent ","Male","","","",""
"Often","2014","Single parent ","Female","","","",""
"Often","2014","Couple + C. LE 16 ","Male","","","",""
"Often","2014","Couple + C. LE 16 ","Female","","","",""
"Often","2014","Couple + C. GT 16 ","Male","","","",""
"Often","2014","Couple + C. GT 16 ","Female","","","",""
"Often","2014","Couple + C. LE and GT 16","Male","","","",""
"Often","2014","Couple + C. LE and GT 16","Female","","","",""
"Sometimes","2014","1-pers.-HH","Male","","","",""
"Sometimes","2014","1-pers.-HH","Female","","","",""
"Sometimes","2014","(Married) couple without C. ","Male","","","",""
"Sometimes","2014","(Married) couple without C. ","Female","","","",""
"Sometimes","2014","Single parent ","Male","","","",""
"Sometimes","2014","Single parent ","Female","","","",""
"Sometimes","2014","Couple + C. LE 16 ","Male","","","",""
"Sometimes","2014","Couple + C. LE 16 ","Female","","","",""
"Sometimes","2014","Couple + C. GT 16 ","Male","","","",""
"Sometimes","2014","Couple + C. GT 16 ","Female","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","Male","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","Female","","","",""
"Rarely ","2014","1-pers.-HH","Male","","","",""
"Rarely ","2014","1-pers.-HH","Female","","","",""
"Rarely ","2014","(Married) couple without C. ","Male","","","",""
"Rarely ","2014","(Married) couple without C. ","Female","","","",""
"Rarely ","2014","Single parent ","Male","","","",""
"Rarely ","2014","Single parent ","Female","","","",""
"Rarely ","2014","Couple + C. LE 16 ","Male","","","",""
"Rarely ","2014","Couple + C. LE 16 ","Female","","","",""
"Rarely ","2014","Couple + C. GT 16 ","Male","","","",""
"Rarely ","2014","Couple + C. GT 16 ","Female","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","Male","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","Female","","","",""
"Never","2014","1-pers.-HH","Male","","","",""
"Never","2014","1-pers.-HH","Female","","","",""
"Never","2014","(Married) couple without C. ","Male","","","",""
"Never","2014","(Married) couple without C. ","Female","","","",""
"Never","2014","Single parent ","Male","","","",""
"Never","2014","Single parent ","Female","","","",""
"Never","2014","Couple + C. LE 16 ","Male","","","",""
"Never","2014","Couple + C. LE 16 ","Female","","","",""
"Never","2014","Couple + C. GT 16 ","Male","","","",""
"Never","2014","Couple + C. GT 16 ","Female","","","",""
"Never","2014","Couple + C. LE and GT 16","Male","","","",""
"Never","2014","Couple + C. LE and GT 16","Female","","","",""
"Very often","2015","1-pers.-HH","Male","","","",""
"Very often","2015","1-pers.-HH","Female","","","",""
"Very often","2015","(Married) couple without C. ","Male","","","",""
"Very often","2015","(Married) couple without C. ","Female","","","",""
"Very often","2015","Single parent ","Male","","","",""
"Very often","2015","Single parent ","Female","","","",""
"Very often","2015","Couple + C. LE 16 ","Male","","","",""
"Very often","2015","Couple + C. LE 16 ","Female","","","",""
"Very often","2015","Couple + C. GT 16 ","Male","","","",""
"Very often","2015","Couple + C. GT 16 ","Female","","","",""
"Very often","2015","Couple + C. LE and GT 16","Male","","","",""
"Very often","2015","Couple + C. LE and GT 16","Female","","","",""
"Often","2015","1-pers.-HH","Male","","","",""
"Often","2015","1-pers.-HH","Female","","","",""
"Often","2015","(Married) couple without C. ","Male","","","",""
"Often","2015","(Married) couple without C. ","Female","","","",""
"Often","2015","Single parent ","Male","","","",""
"Often","2015","Single parent ","Female","","","",""
"Often","2015","Couple + C. LE 16 ","Male","","","",""
"Often","2015","Couple + C. LE 16 ","Female","","","",""
"Often","2015","Couple + C. GT 16 ","Male","","","",""
"Often","2015","Couple + C. GT 16 ","Female","","","",""
"Often","2015","Couple + C. LE and GT 16","Male","","","",""
"Often","2015","Couple + C. LE and GT 16","Female","","","",""
"Sometimes","2015","1-pers.-HH","Male","","","",""
"Sometimes","2015","1-pers.-HH","Female","","","",""
"Sometimes","2015","(Married) couple without C. ","Male","","","",""
"Sometimes","2015","(Married) couple without C. ","Female","","","",""
"Sometimes","2015","Single parent ","Male","","","",""
"Sometimes","2015","Single parent ","Female","","","",""
"Sometimes","2015","Couple + C. LE 16 ","Male","","","",""
"Sometimes","2015","Couple + C. LE 16 ","Female","","","",""
"Sometimes","2015","Couple + C. GT 16 ","Male","","","",""
"Sometimes","2015","Couple + C. GT 16 ","Female","","","",""
"Sometimes","2015","Couple + C. LE and GT 16","Male","","","",""
"Sometimes","2015","Couple + C. LE and GT 16","Female","","","",""
"Rarely ","2015","1-pers.-HH","Male","","","",""
"Rarely ","2015","1-pers.-HH","Female","","","",""
"Rarely ","2015","(Married) couple without C. ","Male","","","",""
"Rarely ","2015","(Married) couple without C. ","Female","","","",""
"Rarely ","2015","Single parent ","Male","","","",""
"Rarely ","2015","Single parent ","Female","","","",""
"Rarely ","2015","Couple + C. LE 16 ","Male","","","",""
"Rarely ","2015","Couple + C. LE 16 ","Female","","","",""
"Rarely ","2015","Couple + C. GT 16 ","Male","","","",""
"Rarely ","2015","Couple + C. GT 16 ","Female","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","Male","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","Female","","","",""
"Never","2015","1-pers.-HH","Male","","","",""
"Never","2015","1-pers.-HH","Female","","","",""
"Never","2015","(Married) couple without C. ","Male","","","",""
"Never","2015","(Married) couple without C. ","Female","","","",""
"Never","2015","Single parent ","Male","","","",""
"Never","2015","Single parent ","Female","","","",""
"Never","2015","Couple + C. LE 16 ","Male","","","",""
"Never","2015","Couple + C. LE 16 ","Female","","","",""
"Never","2015","Couple + C. GT 16 ","Male","","","",""
"Never","2015","Couple + C. GT 16 ","Female","","","",""
"Never","2015","Couple + C. LE and GT 16","Male","","","",""
"Never","2015","Couple + C. LE and GT 16","Female","","","",""
"Very often","2016","1-pers.-HH","Male","86","0.104880270428482","0.0845553696928571","0.125205171164108"
"Very often","2016","1-pers.-HH","Female","11","","",""
"Very often","2016","(Married) couple without C. ","Male","5","","",""
"Very often","2016","(Married) couple without C. ","Female","7","","",""
"Very often","2016","Single parent ","Male","7","","",""
"Very often","2016","Single parent ","Female","21","","",""
"Very often","2016","Couple + C. LE 16 ","Male","69","0.0669478440542241","0.0514572044763447","0.0824384836321035"
"Very often","2016","Couple + C. LE 16 ","Female","45","0.0531637757177596","0.0377320172438044","0.0685955341917149"
"Very often","2016","Couple + C. GT 16 ","Male","","","",""
"Very often","2016","Couple + C. GT 16 ","Female","1","","",""
"Very often","2016","Couple + C. LE and GT 16","Male","13","","",""
"Very often","2016","Couple + C. LE and GT 16","Female","10","","",""
"Often","2016","1-pers.-HH","Male","162","0.218846311604053","0.191419278622136","0.24627334458597"
"Often","2016","1-pers.-HH","Female","13","","",""
"Often","2016","(Married) couple without C. ","Male","9","","",""
"Often","2016","(Married) couple without C. ","Female","10","","",""
"Often","2016","Single parent ","Male","12","","",""
"Often","2016","Single parent ","Female","37","0.125065096832776","0.0843041969671864","0.165825996698365"
"Often","2016","Couple + C. LE 16 ","Male","109","0.117312914931542","0.0973683581239694","0.137257471739115"
"Often","2016","Couple + C. LE 16 ","Female","105","0.130270629605139","0.107118795566654","0.153422463643624"
"Often","2016","Couple + C. GT 16 ","Male","","","",""
"Often","2016","Couple + C. GT 16 ","Female","5","","",""
"Often","2016","Couple + C. LE and GT 16","Male","27","","",""
"Often","2016","Couple + C. LE and GT 16","Female","19","","",""
"Sometimes","2016","1-pers.-HH","Male","206","0.2264079928645","0.198646498913148","0.254169486815852"
"Sometimes","2016","1-pers.-HH","Female","22","","",""
"Sometimes","2016","(Married) couple without C. ","Male","16","","",""
"Sometimes","2016","(Married) couple without C. ","Female","19","","",""
"Sometimes","2016","Single parent ","Male","29","","",""
"Sometimes","2016","Single parent ","Female","64","0.265737957850723","0.211307728292162","0.320168187409284"
"Sometimes","2016","Couple + C. LE 16 ","Male","217","0.229503230937831","0.203440020899773","0.255566440975889"
"Sometimes","2016","Couple + C. LE 16 ","Female","202","0.280519593716718","0.249619402806593","0.311419784626844"
"Sometimes","2016","Couple + C. GT 16 ","Male","8","","",""
"Sometimes","2016","Couple + C. GT 16 ","Female","7","","",""
"Sometimes","2016","Couple + C. LE and GT 16","Male","36","0.200760115399477","0.148185881611815","0.253334349187138"
"Sometimes","2016","Couple + C. LE and GT 16","Female","26","","",""
"Rarely ","2016","1-pers.-HH","Male","153","0.175838327825541","0.150585852899635","0.201090802751446"
"Rarely ","2016","1-pers.-HH","Female","17","","",""
"Rarely ","2016","(Married) couple without C. ","Male","14","","",""
"Rarely ","2016","(Married) couple without C. ","Female","11","","",""
"Rarely ","2016","Single parent ","Male","12","","",""
"Rarely ","2016","Single parent ","Female","32","0.167709955505617","0.121673211281224","0.213746699730011"
"Rarely ","2016","Couple + C. LE 16 ","Male","171","0.173439662637805","0.149972554102675","0.196906771172935"
"Rarely ","2016","Couple + C. LE 16 ","Female","140","0.144699925223444","0.120502816006094","0.168897034440795"
"Rarely ","2016","Couple + C. GT 16 ","Male","8","","",""
"Rarely ","2016","Couple + C. GT 16 ","Female","8","","",""
"Rarely ","2016","Couple + C. LE and GT 16","Male","41","0.139708813337223","0.0942068330145705","0.185210793659875"
"Rarely ","2016","Couple + C. LE and GT 16","Female","37","0.153713928037713","0.101169821622903","0.206258034452523"
"Never","2016","1-pers.-HH","Male","266","0.274027097277424","0.244440301793508","0.30361389276134"
"Never","2016","1-pers.-HH","Female","16","","",""
"Never","2016","(Married) couple without C. ","Male","31","0.403798278145058","0.292753969728625","0.514842586561491"
"Never","2016","(Married) couple without C. ","Female","22","","",""
"Never","2016","Single parent ","Male","30","0.296079958594607","0.201762300848018","0.390397616341196"
"Never","2016","Single parent ","Female","99","0.354935824510096","0.29597491012115","0.413896738899042"
"Never","2016","Couple + C. LE 16 ","Male","434","0.412796347438598","0.382281557256653","0.443311137620542"
"Never","2016","Couple + C. LE 16 ","Female","320","0.391346075736938","0.357777278468864","0.424914873005012"
"Never","2016","Couple + C. GT 16 ","Male","16","","",""
"Never","2016","Couple + C. GT 16 ","Female","16","","",""
"Never","2016","Couple + C. LE and GT 16","Male","106","0.42746831325246","0.362538016596768","0.492398609908152"
"Never","2016","Couple + C. LE and GT 16","Female","89","0.479930395291621","0.407147610622858","0.552713179960384"
"Very often","2017","1-pers.-HH","Male","87","0.0223046899189056","0.0161933939756828","0.0284159858621284"
"Very often","2017","1-pers.-HH","Female","57","0.0207042109944173","0.0148452969167546","0.0265631250720801"
"Very often","2017","(Married) couple without C. ","Male","24","","",""
"Very often","2017","(Married) couple without C. ","Female","27","","",""
"Very often","2017","Single parent ","Male","13","","",""
"Very often","2017","Single parent ","Female","58","0.0259525616417108","0.0186136713158544","0.0332914519675672"
"Very often","2017","Couple + C. LE 16 ","Male","45","0.00484445429417553","0.00248085288714708","0.00720805570120397"
"Very often","2017","Couple + C. LE 16 ","Female","62","0.0113155244848832","0.00789863144561505","0.0147324175241514"
"Very often","2017","Couple + C. GT 16 ","Male","12","","",""
"Very often","2017","Couple + C. GT 16 ","Female","15","","",""
"Very often","2017","Couple + C. LE and GT 16","Male","16","","",""
"Very often","2017","Couple + C. LE and GT 16","Female","20","","",""
"Often","2017","1-pers.-HH","Male","179","0.0505357262271186","0.0414706382412182","0.059600814213019"
"Often","2017","1-pers.-HH","Female","125","0.0481414814680905","0.0393334923597975","0.0569494705763836"
"Often","2017","(Married) couple without C. ","Male","86","0.0208964168176784","0.016541939278192","0.0252508943571648"
"Often","2017","(Married) couple without C. ","Female","117","0.0273453975111009","0.022424851364835","0.0322659436573668"
"Often","2017","Single parent ","Male","49","0.0854724868501179","0.0631572761000915","0.107787697600144"
"Often","2017","Single parent ","Female","149","0.0777872525215742","0.0654243625429786","0.0901501425001697"
"Often","2017","Couple + C. LE 16 ","Male","135","0.0280910847395972","0.0224663329504297","0.0337158365287647"
"Often","2017","Couple + C. LE 16 ","Female","172","0.0340593408112026","0.0281998682480262","0.0399188133743791"
"Often","2017","Couple + C. GT 16 ","Male","63","0.0388602162884041","0.029654332341118","0.0480661002356901"
"Often","2017","Couple + C. GT 16 ","Female","52","0.0340418324852227","0.0251978585838169","0.0428858063866285"
"Often","2017","Couple + C. LE and GT 16","Male","57","0.0323148494916624","0.0224444516070733","0.0421852473762515"
"Often","2017","Couple + C. LE and GT 16","Female","74","0.041859458058414","0.0309477594463013","0.0527711566705267"
"Sometimes","2017","1-pers.-HH","Male","340","0.115227445459795","0.102013660270611","0.12844123064898"
"Sometimes","2017","1-pers.-HH","Female","309","0.134791468893957","0.120739976824315","0.148842960963598"
"Sometimes","2017","(Married) couple without C. ","Male","322","0.078203393134695","0.0700297405460364","0.0863770457233537"
"Sometimes","2017","(Married) couple without C. ","Female","359","0.0890639483682435","0.0804701178847022","0.0976577788517848"
"Sometimes","2017","Single parent ","Male","75","0.099932382780544","0.0759948092815226","0.123869956279565"
"Sometimes","2017","Single parent ","Female","305","0.180744666691471","0.162982636172737","0.198506697210204"
"Sometimes","2017","Couple + C. LE 16 ","Male","396","0.0975969465792078","0.0874945429091056","0.10769935024931"
"Sometimes","2017","Couple + C. LE 16 ","Female","480","0.120862770153549","0.110332493279645","0.131393047027453"
"Sometimes","2017","Couple + C. GT 16 ","Male","165","0.097277209100462","0.0831615108278378","0.111392907373086"
"Sometimes","2017","Couple + C. GT 16 ","Female","181","0.0907809197047552","0.0767691372041212","0.104792702205389"
"Sometimes","2017","Couple + C. LE and GT 16","Male","113","0.0766987743692656","0.0618451488416973","0.091552399896834"
"Sometimes","2017","Couple + C. LE and GT 16","Female","165","0.136029437249339","0.117350727385445","0.154708147113232"
"Rarely ","2017","1-pers.-HH","Male","613","0.300756211867919","0.281778009829776","0.319734413906063"
"Rarely ","2017","1-pers.-HH","Female","562","0.243355919966823","0.225699704499429","0.261012135434216"
"Rarely ","2017","(Married) couple without C. ","Male","1172","0.29146096035253","0.277626637343759","0.305295283361302"
"Rarely ","2017","(Married) couple without C. ","Female","1104","0.261545962011031","0.248286447893651","0.274805476128411"
"Rarely ","2017","Single parent ","Male","172","0.298575656890337","0.262049241795379","0.335102071985296"
"Rarely ","2017","Single parent ","Female","464","0.226842102627804","0.207511465966779","0.246172739288828"
"Rarely ","2017","Couple + C. LE 16 ","Male","774","0.228483856603437","0.214191409489745","0.242776303717129"
"Rarely ","2017","Couple + C. LE 16 ","Female","911","0.254528367330576","0.240456593731328","0.268600140929824"
"Rarely ","2017","Couple + C. GT 16 ","Male","478","0.297175386707697","0.275405833721149","0.318944939694245"
"Rarely ","2017","Couple + C. GT 16 ","Female","399","0.256638516693823","0.235336399320408","0.277940634067237"
"Rarely ","2017","Couple + C. LE and GT 16","Male","315","0.271855613459479","0.247021740327364","0.296689486591593"
"Rarely ","2017","Couple + C. LE and GT 16","Female","316","0.245294633145029","0.22185160574395","0.268737660546109"
"Never","2017","1-pers.-HH","Male","1024","0.511175926526261","0.490489048987757","0.531862804064766"
"Never","2017","1-pers.-HH","Female","1216","0.553006918676713","0.532549702899556","0.573464134453869"
"Never","2017","(Married) couple without C. ","Male","2541","0.605679800505135","0.590802234658852","0.620557366351419"
"Never","2017","(Married) couple without C. ","Female","2613","0.617982835085677","0.603323255676596","0.632642414494758"
"Never","2017","Single parent ","Male","294","0.483065831878684","0.44318077511257","0.522950888644799"
"Never","2017","Single parent ","Female","827","0.48867341651744","0.465600166564609","0.511746666470271"
"Never","2017","Couple + C. LE 16 ","Male","1965","0.640983657783582","0.624653630432787","0.657313685134378"
"Never","2017","Couple + C. LE 16 ","Female","2056","0.579233997219789","0.563285765926226","0.595182228513352"
"Never","2017","Couple + C. GT 16 ","Male","975","0.556452525103444","0.532787676723096","0.580117373483792"
"Never","2017","Couple + C. GT 16 ","Female","968","0.606740586234783","0.582917231646969","0.630563940822597"
"Never","2017","Couple + C. LE and GT 16","Male","732","0.613164726969761","0.585980426089506","0.640349027850015"
"Never","2017","Couple + C. LE and GT 16","Female","719","0.570023495138303","0.543049225541456","0.596997764735149"
"Very often","2018","1-pers.-HH","Male","1","","",""
"Very often","2018","1-pers.-HH","Female","1","","",""
"Very often","2018","(Married) couple without C. ","Male","","","",""
"Very often","2018","(Married) couple without C. ","Female","","","",""
"Very often","2018","Single parent ","Male","2","","",""
"Very often","2018","Single parent ","Female","1","","",""
"Very often","2018","Couple + C. LE 16 ","Male","3","","",""
"Very often","2018","Couple + C. LE 16 ","Female","7","","",""
"Very often","2018","Couple + C. GT 16 ","Male","1","","",""
"Very often","2018","Couple + C. GT 16 ","Female","","","",""
"Very often","2018","Couple + C. LE and GT 16","Male","2","","",""
"Very often","2018","Couple + C. LE and GT 16","Female","3","","",""
"Often","2018","1-pers.-HH","Male","1","","",""
"Often","2018","1-pers.-HH","Female","","","",""
"Often","2018","(Married) couple without C. ","Male","1","","",""
"Often","2018","(Married) couple without C. ","Female","","","",""
"Often","2018","Single parent ","Male","1","","",""
"Often","2018","Single parent ","Female","3","","",""
"Often","2018","Couple + C. LE 16 ","Male","6","","",""
"Often","2018","Couple + C. LE 16 ","Female","13","","",""
"Often","2018","Couple + C. GT 16 ","Male","2","","",""
"Often","2018","Couple + C. GT 16 ","Female","","","",""
"Often","2018","Couple + C. LE and GT 16","Male","4","","",""
"Often","2018","Couple + C. LE and GT 16","Female","2","","",""
"Sometimes","2018","1-pers.-HH","Male","3","","",""
"Sometimes","2018","1-pers.-HH","Female","","","",""
"Sometimes","2018","(Married) couple without C. ","Male","2","","",""
"Sometimes","2018","(Married) couple without C. ","Female","3","","",""
"Sometimes","2018","Single parent ","Male","4","","",""
"Sometimes","2018","Single parent ","Female","3","","",""
"Sometimes","2018","Couple + C. LE 16 ","Male","12","","",""
"Sometimes","2018","Couple + C. LE 16 ","Female","25","","",""
"Sometimes","2018","Couple + C. GT 16 ","Male","","","",""
"Sometimes","2018","Couple + C. GT 16 ","Female","3","","",""
"Sometimes","2018","Couple + C. LE and GT 16","Male","12","","",""
"Sometimes","2018","Couple + C. LE and GT 16","Female","8","","",""
"Rarely ","2018","1-pers.-HH","Male","1","","",""
"Rarely ","2018","1-pers.-HH","Female","","","",""
"Rarely ","2018","(Married) couple without C. ","Male","","","",""
"Rarely ","2018","(Married) couple without C. ","Female","2","","",""
"Rarely ","2018","Single parent ","Male","2","","",""
"Rarely ","2018","Single parent ","Female","3","","",""
"Rarely ","2018","Couple + C. LE 16 ","Male","6","","",""
"Rarely ","2018","Couple + C. LE 16 ","Female","10","","",""
"Rarely ","2018","Couple + C. GT 16 ","Male","4","","",""
"Rarely ","2018","Couple + C. GT 16 ","Female","2","","",""
"Rarely ","2018","Couple + C. LE and GT 16","Male","15","","",""
"Rarely ","2018","Couple + C. LE and GT 16","Female","7","","",""
"Never","2018","1-pers.-HH","Male","1","","",""
"Never","2018","1-pers.-HH","Female","","","",""
"Never","2018","(Married) couple without C. ","Male","5","","",""
"Never","2018","(Married) couple without C. ","Female","7","","",""
"Never","2018","Single parent ","Male","2","","",""
"Never","2018","Single parent ","Female","4","","",""
"Never","2018","Couple + C. LE 16 ","Male","28","","",""
"Never","2018","Couple + C. LE 16 ","Female","41","0.440173296507547","0.340872867284045","0.539473725731048"
"Never","2018","Couple + C. GT 16 ","Male","4","","",""
"Never","2018","Couple + C. GT 16 ","Female","3","","",""
"Never","2018","Couple + C. LE and GT 16","Male","28","","",""
"Never","2018","Couple + C. LE and GT 16","Female","26","","",""
"Very often","2019","1-pers.-HH","Male","","","",""
"Very often","2019","1-pers.-HH","Female","","","",""
"Very often","2019","(Married) couple without C. ","Male","","","",""
"Very often","2019","(Married) couple without C. ","Female","","","",""
"Very often","2019","Single parent ","Male","","","",""
"Very often","2019","Single parent ","Female","1","","",""
"Very often","2019","Couple + C. LE 16 ","Male","1","","",""
"Very often","2019","Couple + C. LE 16 ","Female","1","","",""
"Very often","2019","Couple + C. GT 16 ","Male","","","",""
"Very often","2019","Couple + C. GT 16 ","Female","","","",""
"Very often","2019","Couple + C. LE and GT 16","Male","2","","",""
"Very often","2019","Couple + C. LE and GT 16","Female","","","",""
"Often","2019","1-pers.-HH","Male","1","","",""
"Often","2019","1-pers.-HH","Female","","","",""
"Often","2019","(Married) couple without C. ","Male","","","",""
"Often","2019","(Married) couple without C. ","Female","","","",""
"Often","2019","Single parent ","Male","","","",""
"Often","2019","Single parent ","Female","2","","",""
"Often","2019","Couple + C. LE 16 ","Male","1","","",""
"Often","2019","Couple + C. LE 16 ","Female","3","","",""
"Often","2019","Couple + C. GT 16 ","Male","1","","",""
"Often","2019","Couple + C. GT 16 ","Female","1","","",""
"Often","2019","Couple + C. LE and GT 16","Male","4","","",""
"Often","2019","Couple + C. LE and GT 16","Female","4","","",""
"Sometimes","2019","1-pers.-HH","Male","","","",""
"Sometimes","2019","1-pers.-HH","Female","","","",""
"Sometimes","2019","(Married) couple without C. ","Male","3","","",""
"Sometimes","2019","(Married) couple without C. ","Female","2","","",""
"Sometimes","2019","Single parent ","Male","1","","",""
"Sometimes","2019","Single parent ","Female","2","","",""
"Sometimes","2019","Couple + C. LE 16 ","Male","10","","",""
"Sometimes","2019","Couple + C. LE 16 ","Female","18","","",""
"Sometimes","2019","Couple + C. GT 16 ","Male","3","","",""
