"plj0589","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Very often","2016","Rhineland-Palatinate,Saarland","Male","17","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","Female","8","","",""
"Very often","2016","Baden-Württemberg","Male","31","0.101334824789002","0.0706689796818156","0.132000669896189"
"Very often","2016","Baden-Württemberg","Female","15","","",""
"Very often","2016","Bavaria","Male","25","","",""
"Very often","2016","Bavaria","Female","13","","",""
"Very often","2016","Berlin","Male","17","","",""
"Very often","2016","Berlin","Female","12","","",""
"Very often","2016","Brandenburg","Male","20","","",""
"Very often","2016","Brandenburg","Female","5","","",""
"Very often","2016","Mecklenburg-Western Pomerania","Male","2","","",""
"Very often","2016","Mecklenburg-Western Pomerania","Female","1","","",""
"Very often","2016","Saxony","Male","7","","",""
"Very often","2016","Saxony","Female","4","","",""
"Very often","2016","Saxony-Anhalt","Male","1","","",""
"Very often","2016","Saxony-Anhalt","Female","1","","",""
"Very often","2016","Thuringia","Male","3","","",""
"Very often","2016","Thuringia","Female","5","","",""
"Often","2016","Schleswig-Holstein","Male","15","","",""
"Often","2016","Schleswig-Holstein","Female","10","","",""
"Often","2016","Hamburg","Male","12","","",""
"Often","2016","Hamburg","Female","5","","",""
"Often","2016","Lower Saxony","Male","27","","",""
"Often","2016","Lower Saxony","Female","16","","",""
"Often","2016","Bremen","Male","6","","",""
"Often","2016","Bremen","Female","2","","",""
"Often","2016","North Rhine-Westphalia","Male","64","0.232297699438413","0.194440104674695","0.270155294202131"
"Often","2016","North Rhine-Westphalia","Female","34","0.158944299120781","0.117570793476481","0.200317804765081"
"Often","2016","Hesse","Male","25","","",""
"Often","2016","Hesse","Female","8","","",""
"Often","2016","Rhineland-Palatinate,Saarland","Male","25","","",""
"Often","2016","Rhineland-Palatinate,Saarland","Female","14","","",""
"Often","2016","Baden-Württemberg","Male","45","0.17494388117696","0.136336731045846","0.213551031308075"
"Often","2016","Baden-Württemberg","Female","27","","",""
"Often","2016","Bavaria","Male","47","0.115993033370511","0.0849215629475776","0.147064503793443"
"Often","2016","Bavaria","Female","37","0.1277075060092","0.0831972087200863","0.172217803298313"
"Often","2016","Berlin","Male","18","","",""
"Often","2016","Berlin","Female","17","","",""
"Often","2016","Brandenburg","Male","23","","",""
"Often","2016","Brandenburg","Female","13","","",""
"Often","2016","Mecklenburg-Western Pomerania","Male","10","","",""
"Often","2016","Mecklenburg-Western Pomerania","Female","5","","",""
"Often","2016","Saxony","Male","9","","",""
"Often","2016","Saxony","Female","10","","",""
"Often","2016","Saxony-Anhalt","Male","17","","",""
"Often","2016","Saxony-Anhalt","Female","11","","",""
"Often","2016","Thuringia","Male","17","","",""
"Often","2016","Thuringia","Female","3","","",""
"Sometimes","2016","Schleswig-Holstein","Male","22","","",""
"Sometimes","2016","Schleswig-Holstein","Female","15","","",""
"Sometimes","2016","Hamburg","Male","19","","",""
"Sometimes","2016","Hamburg","Female","14","","",""
"Sometimes","2016","Lower Saxony","Male","34","0.168700756024915","0.118874823988634","0.218526688061197"
"Sometimes","2016","Lower Saxony","Female","31","0.172006486142934","0.111613244561501","0.232399727724368"
"Sometimes","2016","Bremen","Male","15","","",""
"Sometimes","2016","Bremen","Female","13","","",""
"Sometimes","2016","North Rhine-Westphalia","Male","86","0.157475014365615","0.124821392025925","0.190128636705305"
"Sometimes","2016","North Rhine-Westphalia","Female","66","0.210660160932659","0.164516645201862","0.256803676663456"
"Sometimes","2016","Hesse","Male","29","","",""
"Sometimes","2016","Hesse","Female","25","","",""
"Sometimes","2016","Rhineland-Palatinate,Saarland","Male","44","0.238657258297236","0.177233037451745","0.300081479142726"
"Sometimes","2016","Rhineland-Palatinate,Saarland","Female","26","","",""
"Sometimes","2016","Baden-Württemberg","Male","81","0.237268785823321","0.194039039708547","0.280498531938096"
"Sometimes","2016","Baden-Württemberg","Female","45","0.179448204182718","0.130387167785348","0.228509240580089"
"Sometimes","2016","Bavaria","Male","103","0.261382449919119","0.218747472932573","0.304017426905666"
"Sometimes","2016","Bavaria","Female","62","0.332382447426177","0.269561551001105","0.39520334385125"
"Sometimes","2016","Berlin","Male","38","0.218025103631452","0.155401289954315","0.280648917308589"
"Sometimes","2016","Berlin","Female","17","","",""
"Sometimes","2016","Brandenburg","Male","37","0.257192689157525","0.185302220756238","0.329083157558813"
"Sometimes","2016","Brandenburg","Female","14","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","Male","13","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","Female","5","","",""
"Sometimes","2016","Saxony","Male","35","0.386778992302457","0.290845457984154","0.48271252662076"
"Sometimes","2016","Saxony","Female","28","","",""
"Sometimes","2016","Saxony-Anhalt","Male","15","","",""
"Sometimes","2016","Saxony-Anhalt","Female","13","","",""
"Sometimes","2016","Thuringia","Male","17","","",""
"Sometimes","2016","Thuringia","Female","5","","",""
"Rarely ","2016","Schleswig-Holstein","Male","24","","",""
"Rarely ","2016","Schleswig-Holstein","Female","14","","",""
"Rarely ","2016","Hamburg","Male","15","","",""
"Rarely ","2016","Hamburg","Female","8","","",""
"Rarely ","2016","Lower Saxony","Male","41","0.175724011270621","0.125086762351927","0.226361260189316"
"Rarely ","2016","Lower Saxony","Female","22","","",""
"Rarely ","2016","Bremen","Male","5","","",""
"Rarely ","2016","Bremen","Female","1","","",""
"Rarely ","2016","North Rhine-Westphalia","Male","89","0.19954014668072","0.163712435565858","0.235367857795582"
"Rarely ","2016","North Rhine-Westphalia","Female","61","0.219732570416017","0.172877518755098","0.266587622076936"
"Rarely ","2016","Hesse","Male","30","0.1921539363113","0.1344360358503","0.2498718367723"
"Rarely ","2016","Hesse","Female","18","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","Male","41","0.264640796878613","0.201072527126357","0.328209066630869"
"Rarely ","2016","Rhineland-Palatinate,Saarland","Female","13","","",""
"Rarely ","2016","Baden-Württemberg","Male","63","0.144322726336107","0.108611975462203","0.180033477210012"
"Rarely ","2016","Baden-Württemberg","Female","42","0.151503773654439","0.105663115680862","0.197344431628016"
"Rarely ","2016","Bavaria","Male","84","0.208447735041433","0.169033200909414","0.247862269173451"
"Rarely ","2016","Bavaria","Female","36","0.217147890152249","0.162163566706716","0.272132213597781"
"Rarely ","2016","Berlin","Male","32","0.236623108148473","0.172163458982327","0.301082757314619"
"Rarely ","2016","Berlin","Female","16","","",""
"Rarely ","2016","Brandenburg","Male","21","","",""
"Rarely ","2016","Brandenburg","Female","8","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","Male","8","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","Female","4","","",""
"Rarely ","2016","Saxony","Male","14","","",""
"Rarely ","2016","Saxony","Female","14","","",""
"Rarely ","2016","Saxony-Anhalt","Male","6","","",""
"Rarely ","2016","Saxony-Anhalt","Female","4","","",""
"Rarely ","2016","Thuringia","Male","9","","",""
"Rarely ","2016","Thuringia","Female","5","","",""
"Never","2016","Schleswig-Holstein","Male","70","0.388686862013809","0.309071176221355","0.468302547806264"
"Never","2016","Schleswig-Holstein","Female","32","0.33028917739871","0.223131556851292","0.437446797946127"
"Never","2016","Hamburg","Male","14","","",""
"Never","2016","Hamburg","Female","9","","",""
"Never","2016","Lower Saxony","Male","99","0.382445072484233","0.31778434973858","0.447105795229887"
"Never","2016","Lower Saxony","Female","71","0.43729863429737","0.357915086101104","0.516682182493636"
"Never","2016","Bremen","Male","5","","",""
"Never","2016","Bremen","Female","5","","",""
"Never","2016","North Rhine-Westphalia","Male","194","0.294490715357139","0.253628556017016","0.335352874697261"
"Never","2016","North Rhine-Westphalia","Female","122","0.356420965417224","0.302224616670153","0.410617314164295"
"Never","2016","Hesse","Male","88","0.446084331235827","0.373264128261085","0.518904534210569"
"Never","2016","Hesse","Female","64","0.384486837541907","0.300861896313328","0.468111778770485"
"Never","2016","Rhineland-Palatinate,Saarland","Male","58","0.264719815406521","0.201145471993584","0.328294158819458"
"Never","2016","Rhineland-Palatinate,Saarland","Female","31","0.322621149779835","0.227096289542861","0.418146010016809"
"Never","2016","Baden-Württemberg","Male","152","0.342129781874608","0.293919222061808","0.390340341687409"
"Never","2016","Baden-Württemberg","Female","106","0.475529596122037","0.411679224588321","0.539379967655752"
"Never","2016","Bavaria","Male","149","0.353125052163197","0.306749142628","0.399500961698394"
"Never","2016","Bavaria","Female","68","0.278031053296505","0.218282536745409","0.337779569847601"
"Never","2016","Berlin","Male","62","0.29588461183064","0.226658018081458","0.365111205579822"
"Never","2016","Berlin","Female","50","0.45035383563947","0.358211840130389","0.54249583114855"
"Never","2016","Brandenburg","Male","41","0.227943134788546","0.158944289672619","0.296941979904473"
"Never","2016","Brandenburg","Female","25","","",""
"Never","2016","Mecklenburg-Western Pomerania","Male","18","","",""
"Never","2016","Mecklenburg-Western Pomerania","Female","15","","",""
"Never","2016","Saxony","Male","34","0.250395068699196","0.165053701334869","0.335736436063523"
"Never","2016","Saxony","Female","17","","",""
"Never","2016","Saxony-Anhalt","Male","19","","",""
"Never","2016","Saxony-Anhalt","Female","14","","",""
"Never","2016","Thuringia","Male","18","","",""
"Never","2016","Thuringia","Female","8","","",""
"Very often","2017","Schleswig-Holstein","Male","8","","",""
"Very often","2017","Schleswig-Holstein","Female","9","","",""
"Very often","2017","Hamburg","Male","1","","",""
"Very often","2017","Hamburg","Female","4","","",""
"Very often","2017","Lower Saxony","Male","33","0.0193479119323478","0.0123278889542849","0.0263679349104107"
"Very often","2017","Lower Saxony","Female","30","0.00864247597229924","0.00409990217709054","0.013185049767508"
"Very often","2017","Bremen","Male","4","","",""
"Very often","2017","Bremen","Female","5","","",""
"Very often","2017","North Rhine-Westphalia","Male","52","0.00777155677265783","0.00464743041107159","0.0108956831342441"
"Very often","2017","North Rhine-Westphalia","Female","62","0.0139698327285517","0.00997696274426656","0.0179627027128368"
"Very often","2017","Hesse","Male","29","","",""
"Very often","2017","Hesse","Female","33","0.0228697713024017","0.0140155949709013","0.0317239476339022"
"Very often","2017","Rhineland-Palatinate,Saarland","Male","13","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","Female","9","","",""
"Very often","2017","Baden-Württemberg","Male","23","","",""
"Very often","2017","Baden-Württemberg","Female","27","","",""
"Very often","2017","Bavaria","Male","27","","",""
"Very often","2017","Bavaria","Female","36","0.0144251312972606","0.00967946805038179","0.0191707945441394"
"Very often","2017","Berlin","Male","7","","",""
"Very often","2017","Berlin","Female","12","","",""
"Very often","2017","Brandenburg","Male","10","","",""
"Very often","2017","Brandenburg","Female","8","","",""
"Very often","2017","Mecklenburg-Western Pomerania","Male","5","","",""
"Very often","2017","Mecklenburg-Western Pomerania","Female","4","","",""
"Very often","2017","Saxony","Male","3","","",""
"Very often","2017","Saxony","Female","8","","",""
"Very often","2017","Saxony-Anhalt","Male","7","","",""
"Very often","2017","Saxony-Anhalt","Female","4","","",""
"Very often","2017","Thuringia","Male","10","","",""
"Very often","2017","Thuringia","Female","18","","",""
"Often","2017","Schleswig-Holstein","Male","25","","",""
"Often","2017","Schleswig-Holstein","Female","21","","",""
"Often","2017","Hamburg","Male","16","","",""
"Often","2017","Hamburg","Female","16","","",""
"Often","2017","Lower Saxony","Male","66","0.0330538997632669","0.0239426806709321","0.0421651188556017"
"Often","2017","Lower Saxony","Female","105","0.0517651301529997","0.0408922559500544","0.062638004355945"
"Often","2017","Bremen","Male","6","","",""
"Often","2017","Bremen","Female","12","","",""
"Often","2017","North Rhine-Westphalia","Male","152","0.0351988707626054","0.0286426735279127","0.0417550679972982"
"Often","2017","North Rhine-Westphalia","Female","166","0.0407777924706527","0.0340493284741718","0.0475062564671336"
"Often","2017","Hesse","Male","67","0.0402647311209394","0.0283231768886687","0.0522062853532101"
"Often","2017","Hesse","Female","51","0.0400283554151801","0.0284177702709742","0.051638940559386"
"Often","2017","Rhineland-Palatinate,Saarland","Male","37","0.0447258026237251","0.0303483834455643","0.0591032218018858"
"Often","2017","Rhineland-Palatinate,Saarland","Female","49","0.047234562910113","0.033242212045184","0.061226913775042"
"Often","2017","Baden-Württemberg","Male","47","0.0268057464232588","0.0187126242593171","0.0348988685872006"
"Often","2017","Baden-Württemberg","Female","68","0.0354096719658301","0.0267876695666622","0.0440316743649979"
"Often","2017","Bavaria","Male","71","0.0291549517277221","0.0220202045208457","0.0362896989345985"
"Often","2017","Bavaria","Female","91","0.0275116270213325","0.0210014534768271","0.0340218005658378"
"Often","2017","Berlin","Male","27","","",""
"Often","2017","Berlin","Female","27","","",""
"Often","2017","Brandenburg","Male","21","","",""
"Often","2017","Brandenburg","Female","39","0.067181027165174","0.0469642255776283","0.0873978287527198"
"Often","2017","Mecklenburg-Western Pomerania","Male","18","","",""
"Often","2017","Mecklenburg-Western Pomerania","Female","16","","",""
"Often","2017","Saxony","Male","29","","",""
"Often","2017","Saxony","Female","30","0.0271381306605891","0.0165926536965251","0.0376836076246531"
"Often","2017","Saxony-Anhalt","Male","20","","",""
"Often","2017","Saxony-Anhalt","Female","27","","",""
"Often","2017","Thuringia","Male","21","","",""
"Often","2017","Thuringia","Female","31","0.0434822295867594","0.0266957747865831","0.0602686843869357"
"Sometimes","2017","Schleswig-Holstein","Male","47","0.092355282789132","0.0670029433204316","0.117707622257832"
"Sometimes","2017","Schleswig-Holstein","Female","66","0.11473658704836","0.088457450681503","0.141015723415218"
"Sometimes","2017","Hamburg","Male","27","","",""
"Sometimes","2017","Hamburg","Female","33","0.0816500981700959","0.0505076812933805","0.112792515046811"
"Sometimes","2017","Lower Saxony","Male","170","0.0715329203805415","0.0583988228550515","0.0846670179060315"
"Sometimes","2017","Lower Saxony","Female","213","0.121408983736735","0.105380717843189","0.137437249630281"
"Sometimes","2017","Bremen","Male","18","","",""
"Sometimes","2017","Bremen","Female","14","","",""
"Sometimes","2017","North Rhine-Westphalia","Male","355","0.106596637448603","0.0956175994723993","0.117575675424806"
"Sometimes","2017","North Rhine-Westphalia","Female","399","0.102143502940472","0.0918407495766677","0.112446256304277"
"Sometimes","2017","Hesse","Male","125","0.100468088974728","0.0822062258088391","0.118729952140616"
"Sometimes","2017","Hesse","Female","140","0.116730090834168","0.0977114638402798","0.135748717828055"
"Sometimes","2017","Rhineland-Palatinate,Saarland","Male","91","0.101245233190093","0.0802632886042209","0.122227177775965"
"Sometimes","2017","Rhineland-Palatinate,Saarland","Female","121","0.130888251898341","0.108642049549501","0.153134454247181"
"Sometimes","2017","Baden-Württemberg","Male","154","0.0744408000523703","0.0612882491079623","0.0875933509967784"
"Sometimes","2017","Baden-Württemberg","Female","206","0.115822527101369","0.10089314005735","0.130751914145388"
"Sometimes","2017","Bavaria","Male","214","0.0895381046744068","0.077429828932613","0.1016463804162"
"Sometimes","2017","Bavaria","Female","271","0.117771864352887","0.104942550001885","0.130601178703889"
"Sometimes","2017","Berlin","Male","57","0.109403105148968","0.0822324866910313","0.136573723606905"
"Sometimes","2017","Berlin","Female","56","0.101052970424456","0.0756319602790988","0.126473980569813"
"Sometimes","2017","Brandenburg","Male","67","0.159185178219099","0.12733985913899","0.191030497299209"
"Sometimes","2017","Brandenburg","Female","93","0.142608943523438","0.114369684341076","0.170848202705801"
"Sometimes","2017","Mecklenburg-Western Pomerania","Male","28","","",""
"Sometimes","2017","Mecklenburg-Western Pomerania","Female","42","0.158307355879643","0.118560489083121","0.198054222676165"
"Sometimes","2017","Saxony","Male","84","0.0942669884586602","0.0743038835830751","0.114230093334245"
"Sometimes","2017","Saxony","Female","116","0.123241698455773","0.101907837872577","0.144575559038969"
"Sometimes","2017","Saxony-Anhalt","Male","38","0.0866091403218415","0.0600865209842324","0.113131759659451"
"Sometimes","2017","Saxony-Anhalt","Female","59","0.112485085019537","0.0855855076422858","0.139384662396787"
"Sometimes","2017","Thuringia","Male","56","0.102761112511937","0.0756533910391339","0.129868833984739"
"Sometimes","2017","Thuringia","Female","78","0.129233797271007","0.101621954202661","0.156845640339354"
"Rarely ","2017","Schleswig-Holstein","Male","148","0.310231905188245","0.269725471413267","0.350738338963223"
"Rarely ","2017","Schleswig-Holstein","Female","170","0.28484185442612","0.247626101126026","0.322057607726213"
"Rarely ","2017","Hamburg","Male","59","0.166016995754167","0.120788067954595","0.211245923553739"
"Rarely ","2017","Hamburg","Female","74","0.180392966400277","0.136662661556144","0.22412327124441"
"Rarely ","2017","Lower Saxony","Male","386","0.271864017458996","0.249189079062386","0.294538955855606"
"Rarely ","2017","Lower Saxony","Female","398","0.239918587286787","0.218961556508547","0.260875618065026"
"Rarely ","2017","Bremen","Male","34","0.226748110029804","0.153343148139236","0.300153071920373"
"Rarely ","2017","Bremen","Female","43","0.252386225724027","0.179648573486725","0.325123877961329"
"Rarely ","2017","North Rhine-Westphalia","Male","739","0.273414886890101","0.257557812277351","0.289271961502851"
"Rarely ","2017","North Rhine-Westphalia","Female","820","0.263925390574195","0.248930407845484","0.278920373302907"
"Rarely ","2017","Hesse","Male","261","0.291767595677717","0.264153606436797","0.319381584918638"
"Rarely ","2017","Hesse","Female","240","0.229567948295331","0.20465851604805","0.254477380542612"
"Rarely ","2017","Rhineland-Palatinate,Saarland","Male","222","0.296580103825364","0.264810180234523","0.328350027416205"
"Rarely ","2017","Rhineland-Palatinate,Saarland","Female","215","0.237491464141828","0.209423294250563","0.265559634033093"
"Rarely ","2017","Baden-Württemberg","Male","393","0.274135546842637","0.251783730680512","0.296487363004762"
"Rarely ","2017","Baden-Württemberg","Female","418","0.247760203312024","0.227619730422412","0.267900676201636"
"Rarely ","2017","Bavaria","Male","550","0.280244350410144","0.261198145992755","0.299290554827533"
"Rarely ","2017","Bavaria","Female","616","0.237227016722005","0.220296432504929","0.254157600939082"
"Rarely ","2017","Berlin","Male","164","0.347225115109678","0.305784003621994","0.388666226597362"
"Rarely ","2017","Berlin","Female","142","0.283910166212547","0.24588024399365","0.321940088431444"
"Rarely ","2017","Brandenburg","Male","150","0.337556428047811","0.296394875452443","0.378717980643179"
"Rarely ","2017","Brandenburg","Female","171","0.295567079178455","0.258717011012477","0.332417147344433"
"Rarely ","2017","Mecklenburg-Western Pomerania","Male","80","0.316053746337474","0.261002865986201","0.371104626688746"
"Rarely ","2017","Mecklenburg-Western Pomerania","Female","89","0.263375496894577","0.215414704422539","0.311336289366615"
"Rarely ","2017","Saxony","Male","239","0.298042219902362","0.266792756514366","0.329291683290359"
"Rarely ","2017","Saxony","Female","238","0.272018641200003","0.243137780315521","0.300899502084485"
"Rarely ","2017","Saxony-Anhalt","Male","134","0.327829883063316","0.283563902657095","0.372095863469538"
"Rarely ","2017","Saxony-Anhalt","Female","144","0.277109927534251","0.239005773081566","0.315214081986936"
"Rarely ","2017","Thuringia","Male","128","0.261329794973458","0.222106477185387","0.30055311276153"
"Rarely ","2017","Thuringia","Female","128","0.224518045626875","0.190172688528711","0.258863402725038"
"Never","2017","Schleswig-Holstein","Male","273","0.554257633197989","0.510733811055362","0.597781455340616"
"Never","2017","Schleswig-Holstein","Female","299","0.560484158542193","0.519558770616465","0.601409546467922"
"Never","2017","Hamburg","Male","157","0.694824694211781","0.638852319392818","0.750797069030745"
"Never","2017","Hamburg","Female","170","0.666677465169869","0.613065701801458","0.72028922853828"
"Never","2017","Lower Saxony","Male","824","0.604201250464848","0.579278726470237","0.629123774459459"
"Never","2017","Lower Saxony","Female","849","0.57826482285118","0.554029375088712","0.602500270613647"
"Never","2017","Bremen","Male","63","0.621360420076422","0.536329303458809","0.706391536694035"
"Never","2017","Bremen","Female","63","0.542090364544942","0.458662036049718","0.625518693040166"
"Never","2017","North Rhine-Westphalia","Male","1737","0.577018048126033","0.559441873433278","0.594594222818789"
"Never","2017","North Rhine-Westphalia","Female","1872","0.579183481286128","0.562387749220068","0.595979213352188"
"Never","2017","Hesse","Male","559","0.553865666626955","0.523669085689381","0.58406224756453"
"Never","2017","Hesse","Female","631","0.59080383415292","0.561681347033757","0.619926321272082"
"Never","2017","Rhineland-Palatinate,Saarland","Male","431","0.547724949454729","0.513105479266642","0.582344419642817"
"Never","2017","Rhineland-Palatinate,Saarland","Female","489","0.57421894992593","0.54160528057105","0.60683261928081"
"Never","2017","Baden-Württemberg","Male","913","0.609979658928714","0.585539519404827","0.634419798452601"
"Never","2017","Baden-Württemberg","Female","1046","0.593181776162466","0.570264139180073","0.616099413144858"
"Never","2017","Bavaria","Male","1274","0.595085916860648","0.574268888009952","0.615902945711344"
"Never","2017","Bavaria","Female","1411","0.603064360606515","0.583591305244167","0.622537415968862"
"Never","2017","Berlin","Male","252","0.464314071482879","0.420902535393276","0.507725607572483"
"Never","2017","Berlin","Female","303","0.561984188270052","0.52013778331185","0.603830593228254"
"Never","2017","Brandenburg","Male","259","0.471936880839497","0.428482958024706","0.515390803654289"
"Never","2017","Brandenburg","Female","278","0.483820770477765","0.443462461537083","0.524179079418448"
"Never","2017","Mecklenburg-Western Pomerania","Male","143","0.510330520455728","0.451140280765966","0.569520760145489"
"Never","2017","Mecklenburg-Western Pomerania","Female","173","0.533023326592507","0.478698757875147","0.587347895309867"
"Never","2017","Saxony","Male","468","0.56716301246831","0.533312573371018","0.601013451565602"
"Never","2017","Saxony","Female","520","0.56268372196596","0.530489297239106","0.594878146692814"
"Never","2017","Saxony-Anhalt","Male","233","0.513953036513716","0.466821993276967","0.561084079750466"
"Never","2017","Saxony-Anhalt","Female","296","0.545809670706623","0.503421008458054","0.588198332955192"
"Never","2017","Thuringia","Male","267","0.565973054852516","0.521726364025023","0.610219745680009"
"Never","2017","Thuringia","Female","312","0.568733341881306","0.527968679665262","0.609498004097349"
"Very often","2018","Schleswig-Holstein","Male","1","","",""
"Very often","2018","Schleswig-Holstein","Female","1","","",""
"Very often","2018","Hamburg","Male","","","",""
"Very often","2018","Hamburg","Female","","","",""
"Very often","2018","Lower Saxony","Male","","","",""
"Very often","2018","Lower Saxony","Female","2","","",""
"Very often","2018","Bremen","Male","","","",""
"Very often","2018","Bremen","Female","","","",""
"Very often","2018","North Rhine-Westphalia","Male","3","","",""
"Very often","2018","North Rhine-Westphalia","Female","2","","",""
"Very often","2018","Hesse","Male","3","","",""
"Very often","2018","Hesse","Female","7","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","Female","2","","",""
"Very often","2018","Baden-Württemberg","Male","2","","",""
"Very often","2018","Baden-Württemberg","Female","","","",""
"Very often","2018","Bavaria","Male","3","","",""
"Very often","2018","Bavaria","Female","1","","",""
"Very often","2018","Berlin","Male","","","",""
"Very often","2018","Berlin","Female","","","",""
"Very often","2018","Brandenburg","Male","","","",""
"Very often","2018","Brandenburg","Female","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Very often","2018","Saxony","Male","","","",""
"Very often","2018","Saxony","Female","","","",""
"Very often","2018","Saxony-Anhalt","Male","","","",""
"Very often","2018","Saxony-Anhalt","Female","","","",""
"Very often","2018","Thuringia","Male","","","",""
"Very often","2018","Thuringia","Female","","","",""
"Often","2018","Schleswig-Holstein","Male","","","",""
"Often","2018","Schleswig-Holstein","Female","1","","",""
"Often","2018","Hamburg","Male","","","",""
"Often","2018","Hamburg","Female","2","","",""
"Often","2018","Lower Saxony","Male","6","","",""
"Often","2018","Lower Saxony","Female","5","","",""
"Often","2018","Bremen","Male","","","",""
"Often","2018","Bremen","Female","1","","",""
"Often","2018","North Rhine-Westphalia","Male","6","","",""
"Often","2018","North Rhine-Westphalia","Female","1","","",""
"Often","2018","Hesse","Male","4","","",""
"Often","2018","Hesse","Female","","","",""
"Often","2018","Rhineland-Palatinate,Saarland","Male","1","","",""
"Often","2018","Rhineland-Palatinate,Saarland","Female","3","","",""
"Often","2018","Baden-Württemberg","Male","1","","",""
"Often","2018","Baden-Württemberg","Female","3","","",""
"Often","2018","Bavaria","Male","1","","",""
"Often","2018","Bavaria","Female","1","","",""
"Often","2018","Berlin","Male","","","",""
"Often","2018","Berlin","Female","","","",""
"Often","2018","Brandenburg","Male","","","",""
"Often","2018","Brandenburg","Female","","","",""
"Often","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Often","2018","Mecklenburg-Western Pomerania","Female","1","","",""
"Often","2018","Saxony","Male","","","",""
"Often","2018","Saxony","Female","3","","",""
"Often","2018","Saxony-Anhalt","Male","","","",""
"Often","2018","Saxony-Anhalt","Female","","","",""
"Often","2018","Thuringia","Male","","","",""
"Often","2018","Thuringia","Female","","","",""
"Sometimes","2018","Schleswig-Holstein","Male","2","","",""
"Sometimes","2018","Schleswig-Holstein","Female","2","","",""
"Sometimes","2018","Hamburg","Male","","","",""
"Sometimes","2018","Hamburg","Female","3","","",""
"Sometimes","2018","Lower Saxony","Male","8","","",""
"Sometimes","2018","Lower Saxony","Female","12","","",""
"Sometimes","2018","Bremen","Male","","","",""
"Sometimes","2018","Bremen","Female","3","","",""
"Sometimes","2018","North Rhine-Westphalia","Male","10","","",""
"Sometimes","2018","North Rhine-Westphalia","Female","8","","",""
"Sometimes","2018","Hesse","Male","7","","",""
"Sometimes","2018","Hesse","Female","5","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","Male","5","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","Female","1","","",""
"Sometimes","2018","Baden-Württemberg","Male","1","","",""
"Sometimes","2018","Baden-Württemberg","Female","5","","",""
"Sometimes","2018","Bavaria","Male","6","","",""
"Sometimes","2018","Bavaria","Female","4","","",""
"Sometimes","2018","Berlin","Male","1","","",""
"Sometimes","2018","Berlin","Female","1","","",""
"Sometimes","2018","Brandenburg","Male","2","","",""
"Sometimes","2018","Brandenburg","Female","4","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Sometimes","2018","Saxony","Male","","","",""
"Sometimes","2018","Saxony","Female","","","",""
"Sometimes","2018","Saxony-Anhalt","Male","1","","",""
"Sometimes","2018","Saxony-Anhalt","Female","1","","",""
"Sometimes","2018","Thuringia","Male","","","",""
"Sometimes","2018","Thuringia","Female","1","","",""
"Rarely ","2018","Schleswig-Holstein","Male","","","",""
"Rarely ","2018","Schleswig-Holstein","Female","1","","",""
"Rarely ","2018","Hamburg","Male","","","",""
"Rarely ","2018","Hamburg","Female","1","","",""
"Rarely ","2018","Lower Saxony","Male","11","","",""
"Rarely ","2018","Lower Saxony","Female","4","","",""
"Rarely ","2018","Bremen","Male","1","","",""
"Rarely ","2018","Bremen","Female","2","","",""
"Rarely ","2018","North Rhine-Westphalia","Male","6","","",""
"Rarely ","2018","North Rhine-Westphalia","Female","13","","",""
"Rarely ","2018","Hesse","Male","4","","",""
"Rarely ","2018","Hesse","Female","6","","",""
"Rarely ","2018","Rhineland-Palatinate,Saarland","Male","6","","",""
"Rarely ","2018","Rhineland-Palatinate,Saarland","Female","1","","",""
"Rarely ","2018","Baden-Württemberg","Male","1","","",""
"Rarely ","2018","Baden-Württemberg","Female","4","","",""
"Rarely ","2018","Bavaria","Male","3","","",""
"Rarely ","2018","Bavaria","Female","1","","",""
"Rarely ","2018","Berlin","Male","1","","",""
"Rarely ","2018","Berlin","Female","","","",""
"Rarely ","2018","Brandenburg","Male","1","","",""
"Rarely ","2018","Brandenburg","Female","1","","",""
"Rarely ","2018","Mecklenburg-Western Pomerania","Male","1","","",""
"Rarely ","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely ","2018","Saxony","Male","","","",""
"Rarely ","2018","Saxony","Female","1","","",""
"Rarely ","2018","Saxony-Anhalt","Male","","","",""
"Rarely ","2018","Saxony-Anhalt","Female","","","",""
"Rarely ","2018","Thuringia","Male","","","",""
"Rarely ","2018","Thuringia","Female","1","","",""
