"plj0589","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","vocational + Abi","26","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Sometimes","2016","(3a) lower tertiary education","in school","","","",""
"Sometimes","2016","(3a) lower tertiary education","inadequately","","","",""
"Sometimes","2016","(3a) lower tertiary education","general elemantary","","","",""
"Sometimes","2016","(3a) lower tertiary education","middle vocational","","","",""
"Sometimes","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Sometimes","2016","(3a) lower tertiary education","higher vocational","","","",""
"Sometimes","2016","(3a) lower tertiary education","higher education","","","",""
"Sometimes","2016","(3b) higher tertiary education","in school","","","",""
"Sometimes","2016","(3b) higher tertiary education","inadequately","","","",""
"Sometimes","2016","(3b) higher tertiary education","general elemantary","","","",""
"Sometimes","2016","(3b) higher tertiary education","middle vocational","","","",""
"Sometimes","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Sometimes","2016","(3b) higher tertiary education","higher vocational","","","",""
"Sometimes","2016","(3b) higher tertiary education","higher education","146","0.188287043329643","0.160252128106529","0.216321958552757"
"Rarely ","2016","(0) in school","in school","5","","",""
"Rarely ","2016","(0) in school","inadequately","","","",""
"Rarely ","2016","(0) in school","general elemantary","","","",""
"Rarely ","2016","(0) in school","middle vocational","","","",""
"Rarely ","2016","(0) in school","vocational + Abi","","","",""
"Rarely ","2016","(0) in school","higher vocational","","","",""
"Rarely ","2016","(0) in school","higher education","","","",""
"Rarely ","2016","(1a) inadequately completed","in school","","","",""
"Rarely ","2016","(1a) inadequately completed","inadequately","252","0.159855503399657","0.141438275014223","0.178272731785091"
"Rarely ","2016","(1a) inadequately completed","general elemantary","","","",""
"Rarely ","2016","(1a) inadequately completed","middle vocational","2","","",""
"Rarely ","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely ","2016","(1a) inadequately completed","higher vocational","","","",""
"Rarely ","2016","(1a) inadequately completed","higher education","","","",""
"Rarely ","2016","(1b) general elementary school","in school","","","",""
"Rarely ","2016","(1b) general elementary school","inadequately","1","","",""
"Rarely ","2016","(1b) general elementary school","general elemantary","124","0.160102093620194","0.134659674637163","0.185544512603225"
"Rarely ","2016","(1b) general elementary school","middle vocational","","","",""
"Rarely ","2016","(1b) general elementary school","vocational + Abi","","","",""
"Rarely ","2016","(1b) general elementary school","higher vocational","","","",""
"Rarely ","2016","(1b) general elementary school","higher education","","","",""
"Rarely ","2016","(1c) basic vocational qualification","in school","","","",""
"Rarely ","2016","(1c) basic vocational qualification","inadequately","","","",""
"Rarely ","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely ","2016","(1c) basic vocational qualification","middle vocational","14","","",""
"Rarely ","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely ","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely ","2016","(1c) basic vocational qualification","higher education","","","",""
"Rarely ","2016","(2b) intermediate general qualification","in school","","","",""
"Rarely ","2016","(2b) intermediate general qualification","inadequately","","","",""
"Rarely ","2016","(2b) intermediate general qualification","general elemantary","1","","",""
"Rarely ","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely ","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely ","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely ","2016","(2b) intermediate general qualification","higher education","","","",""
"Rarely ","2016","(2a) intermediate vocational","in school","","","",""
"Rarely ","2016","(2a) intermediate vocational","inadequately","","","",""
"Rarely ","2016","(2a) intermediate vocational","general elemantary","","","",""
"Rarely ","2016","(2a) intermediate vocational","middle vocational","","","",""
"Rarely ","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely ","2016","(2a) intermediate vocational","higher vocational","","","",""
"Rarely ","2016","(2a) intermediate vocational","higher education","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","in school","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","middle vocational","113","0.186071923664321","0.155586350617399","0.216557496711244"
"Rarely ","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely ","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","vocational + Abi","19","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely ","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely ","2016","(3a) lower tertiary education","in school","","","",""
"Rarely ","2016","(3a) lower tertiary education","inadequately","","","",""
"Rarely ","2016","(3a) lower tertiary education","general elemantary","","","",""
"Rarely ","2016","(3a) lower tertiary education","middle vocational","","","",""
"Rarely ","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely ","2016","(3a) lower tertiary education","higher vocational","","","",""
"Rarely ","2016","(3a) lower tertiary education","higher education","","","",""
"Rarely ","2016","(3b) higher tertiary education","in school","","","",""
"Rarely ","2016","(3b) higher tertiary education","inadequately","","","",""
"Rarely ","2016","(3b) higher tertiary education","general elemantary","","","",""
"Rarely ","2016","(3b) higher tertiary education","middle vocational","","","",""
"Rarely ","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely ","2016","(3b) higher tertiary education","higher vocational","","","",""
"Rarely ","2016","(3b) higher tertiary education","higher education","163","0.23153862046948","0.20128965446261","0.261787586476349"
"Never","2016","(0) in school","in school","8","","",""
"Never","2016","(0) in school","inadequately","","","",""
"Never","2016","(0) in school","general elemantary","","","",""
"Never","2016","(0) in school","middle vocational","1","","",""
"Never","2016","(0) in school","vocational + Abi","","","",""
"Never","2016","(0) in school","higher vocational","","","",""
"Never","2016","(0) in school","higher education","","","",""
"Never","2016","(1a) inadequately completed","in school","","","",""
"Never","2016","(1a) inadequately completed","inadequately","547","0.272199995814253","0.249831665469056","0.294568326159451"
"Never","2016","(1a) inadequately completed","general elemantary","","","",""
"Never","2016","(1a) inadequately completed","middle vocational","10","","",""
"Never","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Never","2016","(1a) inadequately completed","higher vocational","","","",""
"Never","2016","(1a) inadequately completed","higher education","","","",""
"Never","2016","(1b) general elementary school","in school","","","",""
"Never","2016","(1b) general elementary school","inadequately","2","","",""
"Never","2016","(1b) general elementary school","general elemantary","344","0.360445714407187","0.327133363304292","0.393758065510083"
"Never","2016","(1b) general elementary school","middle vocational","","","",""
"Never","2016","(1b) general elementary school","vocational + Abi","","","",""
"Never","2016","(1b) general elementary school","higher vocational","","","",""
"Never","2016","(1b) general elementary school","higher education","","","",""
"Never","2016","(1c) basic vocational qualification","in school","","","",""
"Never","2016","(1c) basic vocational qualification","inadequately","","","",""
"Never","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Never","2016","(1c) basic vocational qualification","middle vocational","37","0.436677915617029","0.338481857043598","0.53487397419046"
"Never","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","2016","(1c) basic vocational qualification","higher vocational","","","",""
"Never","2016","(1c) basic vocational qualification","higher education","","","",""
"Never","2016","(2b) intermediate general qualification","in school","","","",""
"Never","2016","(2b) intermediate general qualification","inadequately","","","",""
"Never","2016","(2b) intermediate general qualification","general elemantary","10","","",""
"Never","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Never","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Never","2016","(2b) intermediate general qualification","higher education","","","",""
"Never","2016","(2a) intermediate vocational","in school","","","",""
"Never","2016","(2a) intermediate vocational","inadequately","","","",""
"Never","2016","(2a) intermediate vocational","general elemantary","","","",""
"Never","2016","(2a) intermediate vocational","middle vocational","","","",""
"Never","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","2016","(2a) intermediate vocational","higher vocational","","","",""
"Never","2016","(2a) intermediate vocational","higher education","","","",""
"Never","2016","(2c_gen) general maturity certificate","in school","","","",""
"Never","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","2016","(2c_gen) general maturity certificate","middle vocational","237","0.342161991410931","0.304996807337755","0.379327175484106"
"Never","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","vocational + Abi","44","0.294076622920017","0.207745928269965","0.380407317570068"
"Never","2016","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","2016","(3a) lower tertiary education","in school","","","",""
"Never","2016","(3a) lower tertiary education","inadequately","","","",""
"Never","2016","(3a) lower tertiary education","general elemantary","","","",""
"Never","2016","(3a) lower tertiary education","middle vocational","","","",""
"Never","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","2016","(3a) lower tertiary education","higher vocational","","","",""
"Never","2016","(3a) lower tertiary education","higher education","","","",""
"Never","2016","(3b) higher tertiary education","in school","","","",""
"Never","2016","(3b) higher tertiary education","inadequately","","","",""
"Never","2016","(3b) higher tertiary education","general elemantary","","","",""
"Never","2016","(3b) higher tertiary education","middle vocational","","","",""
"Never","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","2016","(3b) higher tertiary education","higher vocational","","","",""
"Never","2016","(3b) higher tertiary education","higher education","305","0.390180674358088","0.355200557234003","0.425160791482173"
"Very often","2017","(0) in school","in school","2","","",""
"Very often","2017","(0) in school","inadequately","","","",""
"Very often","2017","(0) in school","general elemantary","","","",""
"Very often","2017","(0) in school","middle vocational","","","",""
"Very often","2017","(0) in school","vocational + Abi","","","",""
"Very often","2017","(0) in school","higher vocational","","","",""
"Very often","2017","(0) in school","higher education","","","",""
"Very often","2017","(1a) inadequately completed","in school","","","",""
"Very often","2017","(1a) inadequately completed","inadequately","118","0.0479983246086728","0.0374813331009203","0.0585153161164253"
"Very often","2017","(1a) inadequately completed","general elemantary","","","",""
"Very often","2017","(1a) inadequately completed","middle vocational","3","","",""
"Very often","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Very often","2017","(1a) inadequately completed","higher vocational","","","",""
"Very often","2017","(1a) inadequately completed","higher education","","","",""
"Very often","2017","(1b) general elementary school","in school","","","",""
"Very often","2017","(1b) general elementary school","inadequately","2","","",""
"Very often","2017","(1b) general elementary school","general elemantary","76","0.0228613934086517","0.0169719035504134","0.02875088326689"
"Very often","2017","(1b) general elementary school","middle vocational","","","",""
"Very often","2017","(1b) general elementary school","vocational + Abi","","","",""
"Very often","2017","(1b) general elementary school","higher vocational","","","",""
"Very often","2017","(1b) general elementary school","higher education","","","",""
"Very often","2017","(1c) basic vocational qualification","in school","","","",""
"Very often","2017","(1c) basic vocational qualification","inadequately","","","",""
"Very often","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Very often","2017","(1c) basic vocational qualification","middle vocational","69","0.0114983477030032","0.00851174013404318","0.0144849552719633"
"Very often","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very often","2017","(1c) basic vocational qualification","higher vocational","3","","",""
"Very often","2017","(1c) basic vocational qualification","higher education","","","",""
"Very often","2017","(2b) intermediate general qualification","in school","","","",""
"Very often","2017","(2b) intermediate general qualification","inadequately","","","",""
"Very often","2017","(2b) intermediate general qualification","general elemantary","12","","",""
"Very often","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Very often","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very often","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Very often","2017","(2b) intermediate general qualification","higher education","","","",""
"Very often","2017","(2a) intermediate vocational","in school","","","",""
"Very often","2017","(2a) intermediate vocational","inadequately","","","",""
"Very often","2017","(2a) intermediate vocational","general elemantary","","","",""
"Very often","2017","(2a) intermediate vocational","middle vocational","52","0.0121269538068804","0.00921224547199099","0.0150416621417698"
"Very often","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Very often","2017","(2a) intermediate vocational","higher vocational","3","","",""
"Very often","2017","(2a) intermediate vocational","higher education","","","",""
"Very often","2017","(2c_gen) general maturity certificate","in school","","","",""
"Very often","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Very often","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very often","2017","(2c_gen) general maturity certificate","middle vocational","42","0.0140308088800371","0.00872678905298614","0.0193348287070881"
"Very often","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very often","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very often","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","vocational + Abi","30","0.0106193808228272","0.00642119510412611","0.0148175665415283"
"Very often","2017","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very often","2017","(3a) lower tertiary education","in school","","","",""
"Very often","2017","(3a) lower tertiary education","inadequately","","","",""
"Very often","2017","(3a) lower tertiary education","general elemantary","","","",""
"Very often","2017","(3a) lower tertiary education","middle vocational","","","",""
"Very often","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Very often","2017","(3a) lower tertiary education","higher vocational","","","",""
"Very often","2017","(3a) lower tertiary education","higher education","7","","",""
"Very often","2017","(3b) higher tertiary education","in school","","","",""
"Very often","2017","(3b) higher tertiary education","inadequately","","","",""
"Very often","2017","(3b) higher tertiary education","general elemantary","","","",""
"Very often","2017","(3b) higher tertiary education","middle vocational","","","",""
"Very often","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Very often","2017","(3b) higher tertiary education","higher vocational","","","",""
"Very often","2017","(3b) higher tertiary education","higher education","53","0.00668010010599907","0.0044092480606541","0.00895095215134403"
"Often","2017","(0) in school","in school","14","","",""
"Often","2017","(0) in school","inadequately","","","",""
"Often","2017","(0) in school","general elemantary","","","",""
"Often","2017","(0) in school","middle vocational","1","","",""
"Often","2017","(0) in school","vocational + Abi","","","",""
"Often","2017","(0) in school","higher vocational","","","",""
"Often","2017","(0) in school","higher education","","","",""
"Often","2017","(1a) inadequately completed","in school","","","",""
"Often","2017","(1a) inadequately completed","inadequately","228","0.154422361040334","0.136644010434972","0.172200711645696"
"Often","2017","(1a) inadequately completed","general elemantary","","","",""
"Often","2017","(1a) inadequately completed","middle vocational","18","","",""
"Often","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Often","2017","(1a) inadequately completed","higher vocational","","","",""
"Often","2017","(1a) inadequately completed","higher education","","","",""
"Often","2017","(1b) general elementary school","in school","","","",""
"Often","2017","(1b) general elementary school","inadequately","5","","",""
"Often","2017","(1b) general elementary school","general elemantary","197","0.0698253382381695","0.0597829497043501","0.079867726771989"
"Often","2017","(1b) general elementary school","middle vocational","","","",""
"Often","2017","(1b) general elementary school","vocational + Abi","","","",""
"Often","2017","(1b) general elementary school","higher vocational","","","",""
"Often","2017","(1b) general elementary school","higher education","","","",""
"Often","2017","(1c) basic vocational qualification","in school","","","",""
"Often","2017","(1c) basic vocational qualification","inadequately","","","",""
"Often","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Often","2017","(1c) basic vocational qualification","middle vocational","208","0.0388055322568243","0.0333951967623865","0.0442158677512621"
"Often","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Often","2017","(1c) basic vocational qualification","higher vocational","6","","",""
"Often","2017","(1c) basic vocational qualification","higher education","","","",""
"Often","2017","(2b) intermediate general qualification","in school","","","",""
"Often","2017","(2b) intermediate general qualification","inadequately","","","",""
"Often","2017","(2b) intermediate general qualification","general elemantary","55","0.0690693385577415","0.0517030322865606","0.0864356448289224"
"Often","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Often","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Often","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Often","2017","(2b) intermediate general qualification","higher education","","","",""
"Often","2017","(2a) intermediate vocational","in school","","","",""
"Often","2017","(2a) intermediate vocational","inadequately","","","",""
"Often","2017","(2a) intermediate vocational","general elemantary","","","",""
"Often","2017","(2a) intermediate vocational","middle vocational","176","0.0317751419838246","0.0271042423296091","0.0364460416380401"
"Often","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Often","2017","(2a) intermediate vocational","higher vocational","11","","",""
"Often","2017","(2a) intermediate vocational","higher education","","","",""
"Often","2017","(2c_gen) general maturity certificate","in school","","","",""
"Often","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Often","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Often","2017","(2c_gen) general maturity certificate","middle vocational","104","0.0313575223269477","0.0234982065732703","0.0392168380806251"
"Often","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Often","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Often","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","vocational + Abi","83","0.0387001093908795","0.0308003130971392","0.0465999056846199"
"Often","2017","(2c_voc) vocational maturity certificate","higher vocational","8","","",""
"Often","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Often","2017","(3a) lower tertiary education","in school","","","",""
"Often","2017","(3a) lower tertiary education","inadequately","","","",""
"Often","2017","(3a) lower tertiary education","general elemantary","","","",""
"Often","2017","(3a) lower tertiary education","middle vocational","","","",""
"Often","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Often","2017","(3a) lower tertiary education","higher vocational","","","",""
"Often","2017","(3a) lower tertiary education","higher education","39","0.0201955410238315","0.0141047378742343","0.0262863441734288"
"Often","2017","(3b) higher tertiary education","in school","","","",""
"Often","2017","(3b) higher tertiary education","inadequately","","","",""
"Often","2017","(3b) higher tertiary education","general elemantary","","","",""
"Often","2017","(3b) higher tertiary education","middle vocational","","","",""
"Often","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Often","2017","(3b) higher tertiary education","higher vocational","","","",""
"Often","2017","(3b) higher tertiary education","higher education","158","0.0224676267540566","0.0183362294619295","0.0265990240461836"
"Sometimes","2017","(0) in school","in school","49","0.133566186988762","0.101375117526764","0.165757256450761"
"Sometimes","2017","(0) in school","inadequately","","","",""
"Sometimes","2017","(0) in school","general elemantary","","","",""
"Sometimes","2017","(0) in school","middle vocational","1","","",""
"Sometimes","2017","(0) in school","vocational + Abi","","","",""
"Sometimes","2017","(0) in school","higher vocational","","","",""
"Sometimes","2017","(0) in school","higher education","","","",""
"Sometimes","2017","(1a) inadequately completed","in school","","","",""
"Sometimes","2017","(1a) inadequately completed","inadequately","363","0.231803882012321","0.211042510778566","0.252565253246076"
"Sometimes","2017","(1a) inadequately completed","general elemantary","","","",""
"Sometimes","2017","(1a) inadequately completed","middle vocational","23","","",""
"Sometimes","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Sometimes","2017","(1a) inadequately completed","higher vocational","1","","",""
"Sometimes","2017","(1a) inadequately completed","higher education","","","",""
"Sometimes","2017","(1b) general elementary school","in school","","","",""
"Sometimes","2017","(1b) general elementary school","inadequately","8","","",""
"Sometimes","2017","(1b) general elementary school","general elemantary","470","0.171706331900071","0.156845826858146","0.186566836941996"
"Sometimes","2017","(1b) general elementary school","middle vocational","","","",""
"Sometimes","2017","(1b) general elementary school","vocational + Abi","","","",""
"Sometimes","2017","(1b) general elementary school","higher vocational","","","",""
"Sometimes","2017","(1b) general elementary school","higher education","","","",""
"Sometimes","2017","(1c) basic vocational qualification","in school","","","",""
"Sometimes","2017","(1c) basic vocational qualification","inadequately","","","",""
"Sometimes","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Sometimes","2017","(1c) basic vocational qualification","middle vocational","554","0.116375008499764","0.107391714752092","0.125358302247436"
"Sometimes","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Sometimes","2017","(1c) basic vocational qualification","higher vocational","29","","",""
"Sometimes","2017","(1c) basic vocational qualification","higher education","","","",""
"Sometimes","2017","(2b) intermediate general qualification","in school","","","",""
"Sometimes","2017","(2b) intermediate general qualification","inadequately","","","",""
"Sometimes","2017","(2b) intermediate general qualification","general elemantary","99","0.105261235014031","0.0842433748804569","0.126279095147606"
"Sometimes","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Sometimes","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Sometimes","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Sometimes","2017","(2b) intermediate general qualification","higher education","","","",""
"Sometimes","2017","(2a) intermediate vocational","in school","","","",""
"Sometimes","2017","(2a) intermediate vocational","inadequately","","","",""
"Sometimes","2017","(2a) intermediate vocational","general elemantary","","","",""
"Sometimes","2017","(2a) intermediate vocational","middle vocational","488","0.0919998410177238","0.0843031301209014","0.0996965519145463"
"Sometimes","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"Sometimes","2017","(2a) intermediate vocational","higher vocational","59","0.0662282731944712","0.0480511261010424","0.0844054202879001"
"Sometimes","2017","(2a) intermediate vocational","higher education","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","in school","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","middle vocational","270","0.111150805639375","0.096976478202118","0.125325133076632"
"Sometimes","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","higher education","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","vocational + Abi","232","0.104343481184959","0.0918226328096399","0.116864329560277"
"Sometimes","2017","(2c_voc) vocational maturity certificate","higher vocational","39","0.100134448061208","0.0723379777296678","0.127930918392748"
"Sometimes","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"Sometimes","2017","(3a) lower tertiary education","in school","","","",""
"Sometimes","2017","(3a) lower tertiary education","inadequately","","","",""
"Sometimes","2017","(3a) lower tertiary education","general elemantary","","","",""
"Sometimes","2017","(3a) lower tertiary education","middle vocational","","","",""
"Sometimes","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"Sometimes","2017","(3a) lower tertiary education","higher vocational","","","",""
"Sometimes","2017","(3a) lower tertiary education","higher education","140","0.0699897281002516","0.0589428862222584","0.0810365699782448"
"Sometimes","2017","(3b) higher tertiary education","in school","","","",""
"Sometimes","2017","(3b) higher tertiary education","inadequately","","","",""
"Sometimes","2017","(3b) higher tertiary education","general elemantary","","","",""
"Sometimes","2017","(3b) higher tertiary education","middle vocational","","","",""
"Sometimes","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"Sometimes","2017","(3b) higher tertiary education","higher vocational","","","",""
"Sometimes","2017","(3b) higher tertiary education","higher education","472","0.0771364383883893","0.0696985214133597","0.0845743553634189"
"Rarely ","2017","(0) in school","in school","102","0.216105723086834","0.177158067043445","0.255053379130222"
"Rarely ","2017","(0) in school","inadequately","","","",""
"Rarely ","2017","(0) in school","general elemantary","","","",""
"Rarely ","2017","(0) in school","middle vocational","","","",""
"Rarely ","2017","(0) in school","vocational + Abi","","","",""
"Rarely ","2017","(0) in school","higher vocational","","","",""
"Rarely ","2017","(0) in school","higher education","","","",""
"Rarely ","2017","(1a) inadequately completed","in school","","","",""
"Rarely ","2017","(1a) inadequately completed","inadequately","268","0.20798629918704","0.18801789593233","0.227954702441749"
"Rarely ","2017","(1a) inadequately completed","general elemantary","","","",""
"Rarely ","2017","(1a) inadequately completed","middle vocational","35","0.328195877219887","0.248394540981439","0.407997213458335"
"Rarely ","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely ","2017","(1a) inadequately completed","higher vocational","3","","",""
"Rarely ","2017","(1a) inadequately completed","higher education","","","",""
"Rarely ","2017","(1b) general elementary school","in school","","","",""
"Rarely ","2017","(1b) general elementary school","inadequately","19","","",""
"Rarely ","2017","(1b) general elementary school","general elemantary","637","0.274970733267556","0.257376544460643","0.292564922074469"
"Rarely ","2017","(1b) general elementary school","middle vocational","","","",""
"Rarely ","2017","(1b) general elementary school","vocational + Abi","","","",""
"Rarely ","2017","(1b) general elementary school","higher vocational","","","",""
"Rarely ","2017","(1b) general elementary school","higher education","","","",""
"Rarely ","2017","(1c) basic vocational qualification","in school","","","",""
"Rarely ","2017","(1c) basic vocational qualification","inadequately","","","",""
"Rarely ","2017","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely ","2017","(1c) basic vocational qualification","middle vocational","1328","0.271159995355518","0.258706230741358","0.283613759969679"
"Rarely ","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely ","2017","(1c) basic vocational qualification","higher vocational","98","0.264867399870382","0.218169416488097","0.311565383252668"
"Rarely ","2017","(1c) basic vocational qualification","higher education","","","",""
"Rarely ","2017","(2b) intermediate general qualification","in school","","","",""
"Rarely ","2017","(2b) intermediate general qualification","inadequately","","","",""
"Rarely ","2017","(2b) intermediate general qualification","general elemantary","223","0.282721446385498","0.251880376174582","0.313562516596413"
"Rarely ","2017","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely ","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely ","2017","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely ","2017","(2b) intermediate general qualification","higher education","","","",""
"Rarely ","2017","(2a) intermediate vocational","in school","","","",""
"Rarely ","2017","(2a) intermediate vocational","inadequately","","","",""
"Rarely ","2017","(2a) intermediate vocational","general elemantary","","","",""
"Rarely ","2017","(2a) intermediate vocational","middle vocational","1479","0.279066877424262","0.267122313217151","0.291011441631374"
"Rarely ","2017","(2a) intermediate vocational","vocational + Abi","","","",""
