"plj0589","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2016","Not Employed","(2c_gen) general maturity certificate","237","0.343555244728849","0.306264466180846","0.380846023276851"
"Never","2016","Not Employed","(2c_voc) vocational maturity certificate","44","0.294678296627533","0.207889661684246","0.38146693157082"
"Never","2016","Not Employed","(3a) lower tertiary education","","","",""
"Never","2016","Not Employed","(3b) higher tertiary education","301","0.386410014006648","0.351398007368034","0.421422020645263"
"Never","2016","Employed","(0) in school","","","",""
"Never","2016","Employed","(1a) inadequately completed","","","",""
"Never","2016","Employed","(1b) general elementary school","","","",""
"Never","2016","Employed","(1c) basic vocational qualification","","","",""
"Never","2016","Employed","(2b) intermediate general qualification","","","",""
"Never","2016","Employed","(2a) intermediate vocational","","","",""
"Never","2016","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2016","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Employed","(3a) lower tertiary education","","","",""
"Never","2016","Employed","(3b) higher tertiary education","","","",""
"Very often","2017","Not Employed","(0) in school","2","","",""
"Very often","2017","Not Employed","(1a) inadequately completed","118","0.0599311553178239","0.0478097528217221","0.0720525578139257"
"Very often","2017","Not Employed","(1b) general elementary school","62","0.0314528194633169","0.0227497183179723","0.0401559206086614"
"Very often","2017","Not Employed","(1c) basic vocational qualification","46","0.0179722799592166","0.0126270956738031","0.0233174642446301"
"Very often","2017","Not Employed","(2b) intermediate general qualification","9","","",""
"Very often","2017","Not Employed","(2a) intermediate vocational","26","","",""
"Very often","2017","Not Employed","(2c_gen) general maturity certificate","29","","",""
"Very often","2017","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"Very often","2017","Not Employed","(3a) lower tertiary education","2","","",""
"Very often","2017","Not Employed","(3b) higher tertiary education","37","0.0153133697286837","0.00907832803986307","0.0215484114175044"
"Very often","2017","Employed","(0) in school","","","",""
"Very often","2017","Employed","(1a) inadequately completed","3","","",""
"Very often","2017","Employed","(1b) general elementary school","16","","",""
"Very often","2017","Employed","(1c) basic vocational qualification","26","","",""
"Very often","2017","Employed","(2b) intermediate general qualification","3","","",""
"Very often","2017","Employed","(2a) intermediate vocational","29","","",""
"Very often","2017","Employed","(2c_gen) general maturity certificate","13","","",""
"Very often","2017","Employed","(2c_voc) vocational maturity certificate","13","","",""
"Very often","2017","Employed","(3a) lower tertiary education","5","","",""
"Very often","2017","Employed","(3b) higher tertiary education","16","","",""
"Often","2017","Not Employed","(0) in school","11","","",""
"Often","2017","Not Employed","(1a) inadequately completed","218","0.166495203068739","0.14747121205504","0.185519194082437"
"Often","2017","Not Employed","(1b) general elementary school","151","0.087204248255511","0.0731360177506951","0.101272478760327"
"Often","2017","Not Employed","(1c) basic vocational qualification","116","0.0428916029806559","0.0347395700790298","0.0510436358822821"
"Often","2017","Not Employed","(2b) intermediate general qualification","24","","",""
"Often","2017","Not Employed","(2a) intermediate vocational","82","0.0488773895453578","0.0377642645524436","0.059990514538272"
"Often","2017","Not Employed","(2c_gen) general maturity certificate","74","0.0505667396924213","0.0362834391903811","0.0648500401944616"
"Often","2017","Not Employed","(2c_voc) vocational maturity certificate","33","0.0851471713101362","0.0617579826025765","0.108536360017696"
"Often","2017","Not Employed","(3a) lower tertiary education","17","","",""
"Often","2017","Not Employed","(3b) higher tertiary education","99","0.0422990864487134","0.032079451058709","0.0525187218387178"
"Often","2017","Employed","(0) in school","4","","",""
"Often","2017","Employed","(1a) inadequately completed","28","","",""
"Often","2017","Employed","(1b) general elementary school","51","0.0462263588287536","0.0331334205742804","0.0593192970832269"
"Often","2017","Employed","(1c) basic vocational qualification","98","0.0321499734121863","0.0256907527683914","0.0386091940559812"
"Often","2017","Employed","(2b) intermediate general qualification","31","0.0659567556483482","0.0437058712699274","0.0882076400267689"
"Often","2017","Employed","(2a) intermediate vocational","105","0.0223841336517613","0.0181504740606472","0.0266177932428754"
"Often","2017","Employed","(2c_gen) general maturity certificate","30","0.0213808573945695","0.0123474959522208","0.0304142188369182"
"Often","2017","Employed","(2c_voc) vocational maturity certificate","58","0.0211613834515717","0.0151350316923282","0.0271877352108152"
"Often","2017","Employed","(3a) lower tertiary education","22","","",""
"Often","2017","Employed","(3b) higher tertiary education","59","0.0158878477944958","0.0117171892569763","0.0200585063320153"
"Sometimes","2017","Not Employed","(0) in school","44","0.146131250964406","0.109018292155994","0.183244209772818"
"Sometimes","2017","Not Employed","(1a) inadequately completed","340","0.225337366258079","0.204001040737123","0.246673691779035"
"Sometimes","2017","Not Employed","(1b) general elementary school","329","0.18519263512488","0.165822922486656","0.204562347763103"
"Sometimes","2017","Not Employed","(1c) basic vocational qualification","260","0.120525084576219","0.107425736787915","0.133624432364522"
"Sometimes","2017","Not Employed","(2b) intermediate general qualification","47","0.124253201524345","0.0892414389676808","0.159264964081008"
"Sometimes","2017","Not Employed","(2a) intermediate vocational","152","0.109069254019606","0.0930021690926973","0.125136338946515"
"Sometimes","2017","Not Employed","(2c_gen) general maturity certificate","165","0.118905062240095","0.0978054049623435","0.140004719517846"
"Sometimes","2017","Not Employed","(2c_voc) vocational maturity certificate","85","0.154483919757198","0.124196867714678","0.184770971799718"
"Sometimes","2017","Not Employed","(3a) lower tertiary education","59","0.108344624050908","0.0821778220978837","0.134511426003932"
"Sometimes","2017","Not Employed","(3b) higher tertiary education","217","0.102266217389532","0.0868813117356515","0.117651123043413"
"Sometimes","2017","Employed","(0) in school","6","","",""
"Sometimes","2017","Employed","(1a) inadequately completed","47","0.194867155628842","0.146059165382185","0.243675145875499"
"Sometimes","2017","Employed","(1b) general elementary school","149","0.155116906508669","0.132543479543317","0.17769033347402"
"Sometimes","2017","Employed","(1c) basic vocational qualification","323","0.108755148273581","0.0973550339294632","0.120155262617698"
"Sometimes","2017","Employed","(2b) intermediate general qualification","52","0.0919573027939996","0.0660524940659784","0.117862111522021"
"Sometimes","2017","Employed","(2a) intermediate vocational","395","0.0814029822785571","0.0735769011942577","0.0892290633628565"
"Sometimes","2017","Employed","(2c_gen) general maturity certificate","105","0.107123488001535","0.087809674759531","0.12643730124354"
"Sometimes","2017","Employed","(2c_voc) vocational maturity certificate","186","0.0905568060894241","0.0785403822245167","0.102573229954331"
"Sometimes","2017","Employed","(3a) lower tertiary education","81","0.0540034978401331","0.0425918811560866","0.0654151145241796"
"Sometimes","2017","Employed","(3b) higher tertiary education","255","0.06879875706407","0.0603564358645171","0.0772410782636229"
"Rarely ","2017","Not Employed","(0) in school","85","0.226739717688976","0.182746561388149","0.270732873989803"
"Rarely ","2017","Not Employed","(1a) inadequately completed","239","0.210791421139015","0.189962389375736","0.231620452902294"
"Rarely ","2017","Not Employed","(1b) general elementary school","367","0.257825965198743","0.236013735953985","0.279638194443502"
"Rarely ","2017","Not Employed","(1c) basic vocational qualification","640","0.265911533830756","0.24813520768441","0.283687859977101"
"Rarely ","2017","Not Employed","(2b) intermediate general qualification","92","0.239953590230283","0.194626839912299","0.285280340548267"
"Rarely ","2017","Not Employed","(2a) intermediate vocational","407","0.300012342958927","0.276392408025838","0.323632277892016"
"Rarely ","2017","Not Employed","(2c_gen) general maturity certificate","226","0.306420018989388","0.27636820319647","0.336471834782305"
"Rarely ","2017","Not Employed","(2c_voc) vocational maturity certificate","120","0.217245397765139","0.182687880379683","0.251802915150595"
"Rarely ","2017","Not Employed","(3a) lower tertiary education","152","0.261632349504058","0.224629897931801","0.298634801076314"
"Rarely ","2017","Not Employed","(3b) higher tertiary education","349","0.233044119733817","0.21157771951171","0.254510519955924"
"Rarely ","2017","Employed","(0) in school","17","","",""
"Rarely ","2017","Employed","(1a) inadequately completed","67","0.277159473213388","0.222005863584212","0.332313082842564"
"Rarely ","2017","Employed","(1b) general elementary school","289","0.296118286841567","0.26765060693081","0.324585966752324"
"Rarely ","2017","Employed","(1c) basic vocational qualification","786","0.275528144184068","0.259168286524001","0.291888001844135"
"Rarely ","2017","Employed","(2b) intermediate general qualification","131","0.312680464014139","0.271121581546729","0.354239346481549"
"Rarely ","2017","Employed","(2a) intermediate vocational","1301","0.285741076518719","0.272811751724388","0.298670401313051"
"Rarely ","2017","Employed","(2c_gen) general maturity certificate","259","0.247529488404147","0.220577662636362","0.274481314171933"
"Rarely ","2017","Employed","(2c_voc) vocational maturity certificate","596","0.274190081841404","0.255510625930288","0.292869537752521"
"Rarely ","2017","Employed","(3a) lower tertiary education","380","0.248181912395104","0.226373054974452","0.269990769815756"
"Rarely ","2017","Employed","(3b) higher tertiary education","832","0.236642752101386","0.222466536086708","0.250818968116065"
"Never","2017","Not Employed","(0) in school","206","0.594906077809963","0.54332854836768","0.646483607252247"
"Never","2017","Not Employed","(1a) inadequately completed","558","0.337444854216343","0.313298079059864","0.361591629372821"
"Never","2017","Not Employed","(1b) general elementary school","636","0.438324331957549","0.41358292207297","0.463065741842128"
"Never","2017","Not Employed","(1c) basic vocational qualification","1311","0.552699498653153","0.532694273219109","0.572704724087197"
"Never","2017","Not Employed","(2b) intermediate general qualification","169","0.539069696957856","0.486162958226607","0.591976435689105"
"Never","2017","Not Employed","(2a) intermediate vocational","779","0.520537928525841","0.494788519680054","0.546287337371628"
"Never","2017","Not Employed","(2c_gen) general maturity certificate","410","0.503356999789011","0.470764018195184","0.535949981382839"
"Never","2017","Not Employed","(2c_voc) vocational maturity certificate","290","0.516891906681868","0.475014821005082","0.558768992358654"
"Never","2017","Not Employed","(3a) lower tertiary education","312","0.586955511612059","0.545503133021748","0.62840789020237"
"Never","2017","Not Employed","(3b) higher tertiary education","788","0.607077206699254","0.582278414366177","0.63187599903233"
"Never","2017","Employed","(0) in school","57","0.747528523999669","0.654625790612572","0.840431257386765"
"Never","2017","Employed","(1a) inadequately completed","108","0.414846109308346","0.354135248652082","0.475556969964609"
"Never","2017","Employed","(1b) general elementary school","483","0.488407700295476","0.457238700259052","0.5195767003319"
"Never","2017","Employed","(1c) basic vocational qualification","1632","0.577452500547896","0.559364869985426","0.595540131110366"
"Never","2017","Employed","(2b) intermediate general qualification","261","0.524772146820279","0.480003860114528","0.56954043352603"
"Never","2017","Employed","(2a) intermediate vocational","2860","0.602549893014903","0.588544365030941","0.616555420998865"
"Never","2017","Employed","(2c_gen) general maturity certificate","578","0.613425706901211","0.5830149347734","0.643836479029023"
"Never","2017","Employed","(2c_voc) vocational maturity certificate","1338","0.609823365214622","0.589398482955209","0.630248247474035"
"Never","2017","Employed","(3a) lower tertiary education","1019","0.681218874992064","0.657691086858564","0.704746663125564"
"Never","2017","Employed","(3b) higher tertiary education","2291","0.674854931470756","0.659230882176816","0.690478980764696"
"Very often","2018","Not Employed","(0) in school","","","",""
"Very often","2018","Not Employed","(1a) inadequately completed","10","","",""
"Very often","2018","Not Employed","(1b) general elementary school","11","","",""
"Very often","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Very often","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Very often","2018","Not Employed","(2a) intermediate vocational","","","",""
"Very often","2018","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Very often","2018","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2018","Not Employed","(3a) lower tertiary education","","","",""
"Very often","2018","Not Employed","(3b) higher tertiary education","2","","",""
"Very often","2018","Employed","(0) in school","","","",""
"Very often","2018","Employed","(1a) inadequately completed","","","",""
"Very often","2018","Employed","(1b) general elementary school","","","",""
"Very often","2018","Employed","(1c) basic vocational qualification","","","",""
"Very often","2018","Employed","(2b) intermediate general qualification","","","",""
"Very often","2018","Employed","(2a) intermediate vocational","","","",""
"Very often","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Very often","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","Employed","(3a) lower tertiary education","","","",""
"Very often","2018","Employed","(3b) higher tertiary education","","","",""
"Often","2018","Not Employed","(0) in school","","","",""
"Often","2018","Not Employed","(1a) inadequately completed","18","","",""
"Often","2018","Not Employed","(1b) general elementary school","4","","",""
"Often","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Often","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Often","2018","Not Employed","(2a) intermediate vocational","","","",""
"Often","2018","Not Employed","(2c_gen) general maturity certificate","8","","",""
"Often","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","Not Employed","(3a) lower tertiary education","","","",""
"Often","2018","Not Employed","(3b) higher tertiary education","6","","",""
"Often","2018","Employed","(0) in school","","","",""
"Often","2018","Employed","(1a) inadequately completed","","","",""
"Often","2018","Employed","(1b) general elementary school","","","",""
"Often","2018","Employed","(1c) basic vocational qualification","","","",""
"Often","2018","Employed","(2b) intermediate general qualification","","","",""
"Often","2018","Employed","(2a) intermediate vocational","","","",""
"Often","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Often","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","Employed","(3a) lower tertiary education","","","",""
"Often","2018","Employed","(3b) higher tertiary education","","","",""
"Sometimes","2018","Not Employed","(0) in school","2","","",""
"Sometimes","2018","Not Employed","(1a) inadequately completed","45","0.269119890135673","0.201448968878702","0.336790811392643"
"Sometimes","2018","Not Employed","(1b) general elementary school","17","","",""
"Sometimes","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Sometimes","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Sometimes","2018","Not Employed","(2a) intermediate vocational","","","",""
"Sometimes","2018","Not Employed","(2c_gen) general maturity certificate","15","","",""
"Sometimes","2018","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","Not Employed","(3a) lower tertiary education","","","",""
"Sometimes","2018","Not Employed","(3b) higher tertiary education","7","","",""
"Sometimes","2018","Employed","(0) in school","","","",""
"Sometimes","2018","Employed","(1a) inadequately completed","","","",""
"Sometimes","2018","Employed","(1b) general elementary school","","","",""
"Sometimes","2018","Employed","(1c) basic vocational qualification","","","",""
"Sometimes","2018","Employed","(2b) intermediate general qualification","","","",""
"Sometimes","2018","Employed","(2a) intermediate vocational","","","",""
"Sometimes","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","Employed","(3a) lower tertiary education","","","",""
"Sometimes","2018","Employed","(3b) higher tertiary education","","","",""
"Rarely ","2018","Not Employed","(0) in school","3","","",""
"Rarely ","2018","Not Employed","(1a) inadequately completed","27","","",""
"Rarely ","2018","Not Employed","(1b) general elementary school","17","","",""
"Rarely ","2018","Not Employed","(1c) basic vocational qualification","1","","",""
"Rarely ","2018","Not Employed","(2b) intermediate general qualification","","","",""
"Rarely ","2018","Not Employed","(2a) intermediate vocational","","","",""
"Rarely ","2018","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Rarely ","2018","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2018","Not Employed","(3a) lower tertiary education","","","",""
"Rarely ","2018","Not Employed","(3b) higher tertiary education","10","","",""
"Rarely ","2018","Employed","(0) in school","","","",""
"Rarely ","2018","Employed","(1a) inadequately completed","","","",""
"Rarely ","2018","Employed","(1b) general elementary school","","","",""
"Rarely ","2018","Employed","(1c) basic vocational qualification","","","",""
"Rarely ","2018","Employed","(2b) intermediate general qualification","","","",""
"Rarely ","2018","Employed","(2a) intermediate vocational","","","",""
"Rarely ","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","Employed","(3a) lower tertiary education","","","",""
"Rarely ","2018","Employed","(3b) higher tertiary education","","","",""
"Never","2018","Not Employed","(0) in school","3","","",""
"Never","2018","Not Employed","(1a) inadequately completed","65","0.409047870370325","0.334029204239391","0.484066536501258"
"Never","2018","Not Employed","(1b) general elementary school","47","0.44906207600068","0.349563469480761","0.548560682520599"
"Never","2018","Not Employed","(1c) basic vocational qualification","","","",""
"Never","2018","Not Employed","(2b) intermediate general qualification","3","","",""
"Never","2018","Not Employed","(2a) intermediate vocational","1","","",""
"Never","2018","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Never","2018","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Never","2018","Not Employed","(3a) lower tertiary education","","","",""
"Never","2018","Not Employed","(3b) higher tertiary education","24","","",""
"Never","2018","Employed","(0) in school","","","",""
"Never","2018","Employed","(1a) inadequately completed","","","",""
"Never","2018","Employed","(1b) general elementary school","","","",""
"Never","2018","Employed","(1c) basic vocational qualification","","","",""
"Never","2018","Employed","(2b) intermediate general qualification","","","",""
"Never","2018","Employed","(2a) intermediate vocational","","","",""
"Never","2018","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2018","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","Employed","(3a) lower tertiary education","","","",""
"Never","2018","Employed","(3b) higher tertiary education","","","",""
"Very often","2019","Not Employed","(0) in school","","","",""
"Very often","2019","Not Employed","(1a) inadequately completed","5","","",""
"Very often","2019","Not Employed","(1b) general elementary school","1","","",""
"Very often","2019","Not Employed","(1c) basic vocational qualification","","","",""
"Very often","2019","Not Employed","(2b) intermediate general qualification","","","",""
"Very often","2019","Not Employed","(2a) intermediate vocational","","","",""
"Very often","2019","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Very often","2019","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","Not Employed","(3a) lower tertiary education","","","",""
"Very often","2019","Not Employed","(3b) higher tertiary education","","","",""
"Very often","2019","Employed","(0) in school","","","",""
"Very often","2019","Employed","(1a) inadequately completed","","","",""
"Very often","2019","Employed","(1b) general elementary school","","","",""
"Very often","2019","Employed","(1c) basic vocational qualification","","","",""
"Very often","2019","Employed","(2b) intermediate general qualification","","","",""
"Very often","2019","Employed","(2a) intermediate vocational","","","",""
"Very often","2019","Employed","(2c_gen) general maturity certificate","","","",""
"Very often","2019","Employed","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","Employed","(3a) lower tertiary education","","","",""
"Very often","2019","Employed","(3b) higher tertiary education","","","",""
"Often","2019","Not Employed","(0) in school","","","",""
"Often","2019","Not Employed","(1a) inadequately completed","13","","",""
"Often","2019","Not Employed","(1b) general elementary school","3","","",""
"Often","2019","Not Employed","(1c) basic vocational qualification","","","",""
"Often","2019","Not Employed","(2b) intermediate general qualification","1","","",""
"Often","2019","Not Employed","(2a) intermediate vocational","","","",""
"Often","2019","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Often","2019","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","Not Employed","(3a) lower tertiary education","","","",""
"Often","2019","Not Employed","(3b) higher tertiary education","1","","",""
"Often","2019","Employed","(0) in school","","","",""
"Often","2019","Employed","(1a) inadequately completed","","","",""
"Often","2019","Employed","(1b) general elementary school","","","",""
"Often","2019","Employed","(1c) basic vocational qualification","","","",""
"Often","2019","Employed","(2b) intermediate general qualification","","","",""
"Often","2019","Employed","(2a) intermediate vocational","","","",""
"Often","2019","Employed","(2c_gen) general maturity certificate","","","",""
"Often","2019","Employed","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","Employed","(3a) lower tertiary education","","","",""
"Often","2019","Employed","(3b) higher tertiary education","","","",""
"Sometimes","2019","Not Employed","(0) in school","","","",""
"Sometimes","2019","Not Employed","(1a) inadequately completed","35","0.249537535192622","0.177073880193127","0.322001190192117"
"Sometimes","2019","Not Employed","(1b) general elementary school","9","","",""
"Sometimes","2019","Not Employed","(1c) basic vocational qualification","","","",""
"Sometimes","2019","Not Employed","(2b) intermediate general qualification","","","",""
"Sometimes","2019","Not Employed","(2a) intermediate vocational","","","",""
"Sometimes","2019","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Sometimes","2019","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","Not Employed","(3a) lower tertiary education","","","",""
"Sometimes","2019","Not Employed","(3b) higher tertiary education","7","","",""
"Sometimes","2019","Employed","(0) in school","","","",""
"Sometimes","2019","Employed","(1a) inadequately completed","","","",""
"Sometimes","2019","Employed","(1b) general elementary school","","","",""
"Sometimes","2019","Employed","(1c) basic vocational qualification","","","",""
"Sometimes","2019","Employed","(2b) intermediate general qualification","","","",""
"Sometimes","2019","Employed","(2a) intermediate vocational","","","",""
"Sometimes","2019","Employed","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","Employed","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","Employed","(3a) lower tertiary education","","","",""
"Sometimes","2019","Employed","(3b) higher tertiary education","","","",""
"Rarely ","2019","Not Employed","(0) in school","1","","",""
"Rarely ","2019","Not Employed","(1a) inadequately completed","25","","",""
"Rarely ","2019","Not Employed","(1b) general elementary school","7","","",""
"Rarely ","2019","Not Employed","(1c) basic vocational qualification","","","",""
"Rarely ","2019","Not Employed","(2b) intermediate general qualification","2","","",""
"Rarely ","2019","Not Employed","(2a) intermediate vocational","","","",""
"Rarely ","2019","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Rarely ","2019","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","Not Employed","(3a) lower tertiary education","","","",""
"Rarely ","2019","Not Employed","(3b) higher tertiary education","8","","",""
"Rarely ","2019","Employed","(0) in school","","","",""
"Rarely ","2019","Employed","(1a) inadequately completed","","","",""
"Rarely ","2019","Employed","(1b) general elementary school","","","",""
"Rarely ","2019","Employed","(1c) basic vocational qualification","","","",""
"Rarely ","2019","Employed","(2b) intermediate general qualification","","","",""
"Rarely ","2019","Employed","(2a) intermediate vocational","","","",""
"Rarely ","2019","Employed","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","Employed","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","Employed","(3a) lower tertiary education","","","",""
"Rarely ","2019","Employed","(3b) higher tertiary education","","","",""
"Never","2019","Not Employed","(0) in school","1","","",""
"Never","2019","Not Employed","(1a) inadequately completed","59","0.459735315244652","0.376281723967851","0.543188906521453"
"Never","2019","Not Employed","(1b) general elementary school","26","","",""
"Never","2019","Not Employed","(1c) basic vocational qualification","3","","",""
"Never","2019","Not Employed","(2b) intermediate general qualification","2","","",""
"Never","2019","Not Employed","(2a) intermediate vocational","","","",""
"Never","2019","Not Employed","(2c_gen) general maturity certificate","12","","",""
"Never","2019","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Never","2019","Not Employed","(3a) lower tertiary education","","","",""
"Never","2019","Not Employed","(3b) higher tertiary education","10","","",""
"Never","2019","Employed","(0) in school","","","",""
"Never","2019","Employed","(1a) inadequately completed","","","",""
"Never","2019","Employed","(1b) general elementary school","","","",""
"Never","2019","Employed","(1c) basic vocational qualification","","","",""
"Never","2019","Employed","(2b) intermediate general qualification","","","",""
"Never","2019","Employed","(2a) intermediate vocational","","","",""
"Never","2019","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2019","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","Employed","(3a) lower tertiary education","","","",""
"Never","2019","Employed","(3b) higher tertiary education","","","",""
