"plj0589","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Never","2015","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2015","Baden-Württemberg","Not Employed","","","",""
"Never","2015","Baden-Württemberg","Employed","","","",""
"Never","2015","Bavaria","Not Employed","","","",""
"Never","2015","Bavaria","Employed","","","",""
"Never","2015","Berlin","Not Employed","","","",""
"Never","2015","Berlin","Employed","","","",""
"Never","2015","Brandenburg","Not Employed","","","",""
"Never","2015","Brandenburg","Employed","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2015","Saxony","Not Employed","","","",""
"Never","2015","Saxony","Employed","","","",""
"Never","2015","Saxony-Anhalt","Not Employed","","","",""
"Never","2015","Saxony-Anhalt","Employed","","","",""
"Never","2015","Thuringia","Not Employed","","","",""
"Never","2015","Thuringia","Employed","","","",""
"Very often","2016","Schleswig-Holstein","Not Employed","16","","",""
"Very often","2016","Schleswig-Holstein","Employed","","","",""
"Very often","2016","Hamburg","Not Employed","2","","",""
"Very often","2016","Hamburg","Employed","","","",""
"Very often","2016","Lower Saxony","Not Employed","26","","",""
"Very often","2016","Lower Saxony","Employed","","","",""
"Very often","2016","Bremen","Not Employed","","","",""
"Very often","2016","Bremen","Employed","","","",""
"Very often","2016","North Rhine-Westphalia","Not Employed","61","0.100042918058245","0.0789176944511253","0.121168141665366"
"Very often","2016","North Rhine-Westphalia","Employed","","","",""
"Very often","2016","Hesse","Not Employed","21","","",""
"Very often","2016","Hesse","Employed","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","Not Employed","24","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very often","2016","Baden-Württemberg","Not Employed","46","0.0965580508397549","0.073042446187265","0.120073655492245"
"Very often","2016","Baden-Württemberg","Employed","","","",""
"Very often","2016","Bavaria","Not Employed","38","0.0570369232637636","0.038811472111185","0.0752623744163422"
"Very often","2016","Bavaria","Employed","","","",""
"Very often","2016","Berlin","Not Employed","29","","",""
"Very often","2016","Berlin","Employed","","","",""
"Very often","2016","Brandenburg","Not Employed","25","","",""
"Very often","2016","Brandenburg","Employed","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Very often","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Very often","2016","Saxony","Not Employed","11","","",""
"Very often","2016","Saxony","Employed","","","",""
"Very often","2016","Saxony-Anhalt","Not Employed","2","","",""
"Very often","2016","Saxony-Anhalt","Employed","","","",""
"Very often","2016","Thuringia","Not Employed","8","","",""
"Very often","2016","Thuringia","Employed","","","",""
"Often","2016","Schleswig-Holstein","Not Employed","25","","",""
"Often","2016","Schleswig-Holstein","Employed","","","",""
"Often","2016","Hamburg","Not Employed","17","","",""
"Often","2016","Hamburg","Employed","","","",""
"Often","2016","Lower Saxony","Not Employed","43","0.158969879553432","0.121560693721292","0.196379065385572"
"Often","2016","Lower Saxony","Employed","","","",""
"Often","2016","Bremen","Not Employed","8","","",""
"Often","2016","Bremen","Employed","","","",""
"Often","2016","North Rhine-Westphalia","Not Employed","98","0.213871718439216","0.185003457011654","0.242739979866777"
"Often","2016","North Rhine-Westphalia","Employed","","","",""
"Often","2016","Hesse","Not Employed","33","0.114077789484056","0.0780439250487301","0.150111653919382"
"Often","2016","Hesse","Employed","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","Not Employed","39","0.138202778213786","0.0974138141284346","0.178991742299137"
"Often","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Often","2016","Baden-Württemberg","Not Employed","72","0.160090846176239","0.13089566422337","0.189286028129109"
"Often","2016","Baden-Württemberg","Employed","","","",""
"Often","2016","Bavaria","Not Employed","84","0.118967535453636","0.0935248419084802","0.144410228998792"
"Often","2016","Bavaria","Employed","","","",""
"Often","2016","Berlin","Not Employed","35","0.140692555179966","0.0998196470751816","0.181565463284751"
"Often","2016","Berlin","Employed","","","",""
"Often","2016","Brandenburg","Not Employed","36","0.197355702547473","0.143136975067347","0.251574430027599"
"Often","2016","Brandenburg","Employed","","","",""
"Often","2016","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Often","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Often","2016","Saxony","Not Employed","19","","",""
"Often","2016","Saxony","Employed","","","",""
"Often","2016","Saxony-Anhalt","Not Employed","28","","",""
"Often","2016","Saxony-Anhalt","Employed","","","",""
"Often","2016","Thuringia","Not Employed","20","","",""
"Often","2016","Thuringia","Employed","","","",""
"Sometimes","2016","Schleswig-Holstein","Not Employed","37","0.165019825110084","0.115631492147072","0.214408158073096"
"Sometimes","2016","Schleswig-Holstein","Employed","","","",""
"Sometimes","2016","Hamburg","Not Employed","33","0.41717991004143","0.319554245527061","0.514805574555799"
"Sometimes","2016","Hamburg","Employed","","","",""
"Sometimes","2016","Lower Saxony","Not Employed","65","0.169872326344458","0.131453081693943","0.208291570994974"
"Sometimes","2016","Lower Saxony","Employed","","","",""
"Sometimes","2016","Bremen","Not Employed","28","","",""
"Sometimes","2016","Bremen","Employed","","","",""
"Sometimes","2016","North Rhine-Westphalia","Not Employed","152","0.171358629331201","0.144828856231797","0.197888402430604"
"Sometimes","2016","North Rhine-Westphalia","Employed","","","",""
"Sometimes","2016","Hesse","Not Employed","52","0.212902887576775","0.166502946151857","0.259302829001694"
"Sometimes","2016","Hesse","Employed","","","",""
"Sometimes","2016","Rhineland-Palatinate,Saarland","Not Employed","70","0.229290588168789","0.179606172150342","0.278975004187236"
"Sometimes","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Sometimes","2016","Baden-Württemberg","Not Employed","126","0.223587540642283","0.190414763856224","0.256760317428342"
"Sometimes","2016","Baden-Württemberg","Employed","","","",""
"Sometimes","2016","Bavaria","Not Employed","164","0.279079574900887","0.243829455684085","0.314329694117689"
"Sometimes","2016","Bavaria","Employed","","","",""
"Sometimes","2016","Berlin","Not Employed","55","0.187898000706185","0.141979038686371","0.233816962726"
"Sometimes","2016","Berlin","Employed","","","",""
"Sometimes","2016","Brandenburg","Not Employed","51","0.264479735070357","0.204396066710154","0.324563403430559"
"Sometimes","2016","Brandenburg","Employed","","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","Not Employed","18","","",""
"Sometimes","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Sometimes","2016","Saxony","Not Employed","63","0.395989770545079","0.322901447399789","0.469078093690368"
"Sometimes","2016","Saxony","Employed","","","",""
"Sometimes","2016","Saxony-Anhalt","Not Employed","27","","",""
"Sometimes","2016","Saxony-Anhalt","Employed","","","",""
"Sometimes","2016","Thuringia","Not Employed","22","","",""
"Sometimes","2016","Thuringia","Employed","","","",""
"Rarely ","2016","Schleswig-Holstein","Not Employed","38","0.173888778216683","0.123460601866902","0.224316954566465"
"Rarely ","2016","Schleswig-Holstein","Employed","","","",""
"Rarely ","2016","Hamburg","Not Employed","23","","",""
"Rarely ","2016","Hamburg","Employed","","","",""
"Rarely ","2016","Lower Saxony","Not Employed","63","0.154740749327918","0.117739842081012","0.191741656574823"
"Rarely ","2016","Lower Saxony","Employed","","","",""
"Rarely ","2016","Bremen","Not Employed","6","","",""
"Rarely ","2016","Bremen","Employed","","","",""
"Rarely ","2016","North Rhine-Westphalia","Not Employed","148","0.203890959176477","0.175525977836538","0.232255940516416"
"Rarely ","2016","North Rhine-Westphalia","Employed","","","",""
"Rarely ","2016","Hesse","Not Employed","47","0.183685090159399","0.139793803303779","0.227576377015019"
"Rarely ","2016","Hesse","Employed","","","",""
"Rarely ","2016","Rhineland-Palatinate,Saarland","Not Employed","54","0.225935543075686","0.176508732637809","0.275362353513562"
"Rarely ","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely ","2016","Baden-Württemberg","Not Employed","105","0.146152069668023","0.118026292680524","0.174277846655523"
"Rarely ","2016","Baden-Württemberg","Employed","","","",""
"Rarely ","2016","Bavaria","Not Employed","120","0.210727861187969","0.178677917959477","0.24277780441646"
"Rarely ","2016","Bavaria","Employed","","","",""
"Rarely ","2016","Berlin","Not Employed","48","0.21474753884635","0.166475633216974","0.263019444475727"
"Rarely ","2016","Berlin","Employed","","","",""
"Rarely ","2016","Brandenburg","Not Employed","29","","",""
"Rarely ","2016","Brandenburg","Employed","","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","Not Employed","12","","",""
"Rarely ","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely ","2016","Saxony","Not Employed","28","","",""
"Rarely ","2016","Saxony","Employed","","","",""
"Rarely ","2016","Saxony-Anhalt","Not Employed","10","","",""
"Rarely ","2016","Saxony-Anhalt","Employed","","","",""
"Rarely ","2016","Thuringia","Not Employed","13","","",""
"Rarely ","2016","Thuringia","Employed","","","",""
"Never","2016","Schleswig-Holstein","Not Employed","101","0.371446362226346","0.307157246694833","0.435735477757858"
"Never","2016","Schleswig-Holstein","Employed","","","",""
"Never","2016","Hamburg","Not Employed","23","","",""
"Never","2016","Hamburg","Employed","","","",""
"Never","2016","Lower Saxony","Not Employed","170","0.401885499454116","0.351725399537797","0.452045599370436"
"Never","2016","Lower Saxony","Employed","","","",""
"Never","2016","Bremen","Not Employed","10","","",""
"Never","2016","Bremen","Employed","","","",""
"Never","2016","North Rhine-Westphalia","Not Employed","316","0.310835774994861","0.27825029664207","0.343421253347653"
"Never","2016","North Rhine-Westphalia","Employed","","","",""
"Never","2016","Hesse","Not Employed","146","0.421663521130675","0.36568959044785","0.4776374518135"
"Never","2016","Hesse","Employed","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Not Employed","88","0.276456920870923","0.223596858128435","0.32931698361341"
"Never","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2016","Baden-Württemberg","Not Employed","257","0.3736114926737","0.335095261653333","0.412127723694066"
"Never","2016","Baden-Württemberg","Employed","","","",""
"Never","2016","Bavaria","Not Employed","216","0.334188105193744","0.297117970209077","0.371258240178412"
"Never","2016","Bavaria","Employed","","","",""
"Never","2016","Berlin","Not Employed","111","0.33895184608129","0.283308755596523","0.394594936566058"
"Never","2016","Berlin","Employed","","","",""
"Never","2016","Brandenburg","Not Employed","66","0.249286108526255","0.190354379468902","0.308217837583608"
"Never","2016","Brandenburg","Employed","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Not Employed","33","0.487568273521362","0.378715047157549","0.596421499885174"
"Never","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2016","Saxony","Not Employed","51","0.235963735289773","0.17250908059603","0.299418389983516"
"Never","2016","Saxony","Employed","","","",""
"Never","2016","Saxony-Anhalt","Not Employed","33","0.334755828666461","0.242264141024103","0.427247516308819"
"Never","2016","Saxony-Anhalt","Employed","","","",""
"Never","2016","Thuringia","Not Employed","26","","",""
"Never","2016","Thuringia","Employed","","","",""
"Very often","2017","Schleswig-Holstein","Not Employed","15","","",""
"Very often","2017","Schleswig-Holstein","Employed","2","","",""
"Very often","2017","Hamburg","Not Employed","4","","",""
"Very often","2017","Hamburg","Employed","1","","",""
"Very often","2017","Lower Saxony","Not Employed","41","0.0150154943071573","0.00829513819847878","0.0217358504158359"
"Very often","2017","Lower Saxony","Employed","22","","",""
"Very often","2017","Bremen","Not Employed","7","","",""
"Very often","2017","Bremen","Employed","2","","",""
"Very often","2017","North Rhine-Westphalia","Not Employed","94","0.0221365807180216","0.0165652863734465","0.0277078750625967"
"Very often","2017","North Rhine-Westphalia","Employed","20","","",""
"Very often","2017","Hesse","Not Employed","52","0.0293620096691764","0.0181182727254558","0.0406057466128969"
"Very often","2017","Hesse","Employed","10","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","Employed","9","","",""
"Very often","2017","Baden-Württemberg","Not Employed","33","0.0248157276060381","0.0156476690500819","0.0339837861619942"
"Very often","2017","Baden-Württemberg","Employed","17","","",""
"Very often","2017","Bavaria","Not Employed","44","0.0226487681894623","0.015213141989539","0.0300843943893856"
"Very often","2017","Bavaria","Employed","19","","",""
"Very often","2017","Berlin","Not Employed","13","","",""
"Very often","2017","Berlin","Employed","6","","",""
"Very often","2017","Brandenburg","Not Employed","15","","",""
"Very often","2017","Brandenburg","Employed","3","","",""
"Very often","2017","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Very often","2017","Mecklenburg-Western Pomerania","Employed","4","","",""
"Very often","2017","Saxony","Not Employed","9","","",""
"Very often","2017","Saxony","Employed","2","","",""
"Very often","2017","Saxony-Anhalt","Not Employed","6","","",""
"Very often","2017","Saxony-Anhalt","Employed","5","","",""
"Very often","2017","Thuringia","Not Employed","21","","",""
"Very often","2017","Thuringia","Employed","7","","",""
"Often","2017","Schleswig-Holstein","Not Employed","24","","",""
"Often","2017","Schleswig-Holstein","Employed","22","","",""
"Often","2017","Hamburg","Not Employed","24","","",""
"Often","2017","Hamburg","Employed","8","","",""
"Often","2017","Lower Saxony","Not Employed","106","0.0620832131374527","0.0487487044737913","0.0754177218011141"
"Often","2017","Lower Saxony","Employed","65","0.0308657901515433","0.0229111446404987","0.0388204356625879"
"Often","2017","Bremen","Not Employed","13","","",""
"Often","2017","Bremen","Employed","5","","",""
"Often","2017","North Rhine-Westphalia","Not Employed","196","0.052993799339005","0.0445107757628517","0.0614768229151582"
"Often","2017","North Rhine-Westphalia","Employed","122","0.0292561674165728","0.0238076235020193","0.0347047113311263"
"Often","2017","Hesse","Not Employed","80","0.0723173624636892","0.0550665263867841","0.0895681985405942"
"Often","2017","Hesse","Employed","38","0.0235237009653311","0.0151882344960069","0.0318591674346553"
"Often","2017","Rhineland-Palatinate,Saarland","Not Employed","53","0.0486923863769411","0.0323712318815421","0.06501354087234"
"Often","2017","Rhineland-Palatinate,Saarland","Employed","33","0.0444178638715113","0.031705820865329","0.0571299068776936"
"Often","2017","Baden-Württemberg","Not Employed","62","0.0457105618262261","0.0334016725300798","0.0580194511223723"
"Often","2017","Baden-Württemberg","Employed","53","0.0237710534347838","0.0173895168278565","0.0301525900417112"
"Often","2017","Bavaria","Not Employed","94","0.0495924810829545","0.0387424052590639","0.0604425569068451"
"Often","2017","Bavaria","Employed","68","0.0182043042262811","0.0134386050867014","0.0229700033658609"
"Often","2017","Berlin","Not Employed","37","0.0875356820058167","0.0592315911869565","0.115839772824677"
"Often","2017","Berlin","Employed","17","","",""
"Often","2017","Brandenburg","Not Employed","45","0.0744903259072996","0.0510499274197226","0.0979307243948765"
"Often","2017","Brandenburg","Employed","15","","",""
"Often","2017","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"Often","2017","Mecklenburg-Western Pomerania","Employed","13","","",""
"Often","2017","Saxony","Not Employed","40","0.0657846757428226","0.0465783643130632","0.084990987172582"
"Often","2017","Saxony","Employed","19","","",""
"Often","2017","Saxony-Anhalt","Not Employed","33","0.0752533755064627","0.0489708570287122","0.101535893984213"
"Often","2017","Saxony-Anhalt","Employed","14","","",""
"Often","2017","Thuringia","Not Employed","27","","",""
"Often","2017","Thuringia","Employed","25","","",""
"Sometimes","2017","Schleswig-Holstein","Not Employed","56","0.0919816055941013","0.0645057362632373","0.119457474924965"
"Sometimes","2017","Schleswig-Holstein","Employed","57","0.111410266790524","0.0870527882323663","0.135767745348682"
"Sometimes","2017","Hamburg","Not Employed","36","0.132176568739654","0.089238543863093","0.175114593616215"
"Sometimes","2017","Hamburg","Employed","24","","",""
"Sometimes","2017","Lower Saxony","Not Employed","202","0.115422791121209","0.0977656076653865","0.133079974577032"
"Sometimes","2017","Lower Saxony","Employed","181","0.0856409550629457","0.0727706363237829","0.0985112738021084"
"Sometimes","2017","Bremen","Not Employed","21","","",""
"Sometimes","2017","Bremen","Employed","11","","",""
"Sometimes","2017","North Rhine-Westphalia","Not Employed","439","0.132799635855376","0.119949139520771","0.14565013218998"
"Sometimes","2017","North Rhine-Westphalia","Employed","315","0.0878036082973613","0.0786536360643465","0.096953580530376"
"Sometimes","2017","Hesse","Not Employed","136","0.109984657093429","0.0891467573445026","0.130822556842356"
"Sometimes","2017","Hesse","Employed","129","0.108006355907644","0.0909356387298202","0.125077073085468"
"Sometimes","2017","Rhineland-Palatinate,Saarland","Not Employed","106","0.157001069204744","0.129412785926705","0.184589352482784"
"Sometimes","2017","Rhineland-Palatinate,Saarland","Employed","106","0.0922303457820854","0.0743766859170558","0.110084005647115"
"Sometimes","2017","Baden-Württemberg","Not Employed","181","0.135899958192552","0.115704105134524","0.156095811250579"
"Sometimes","2017","Baden-Württemberg","Employed","179","0.0751875544312557","0.0641410461473817","0.0862340627151296"
"Sometimes","2017","Bavaria","Not Employed","217","0.131055341762353","0.114190069916653","0.147920613608053"
"Sometimes","2017","Bavaria","Employed","268","0.0913942902099125","0.0811217871231627","0.101666793296662"
"Sometimes","2017","Berlin","Not Employed","44","0.109990656385087","0.0786560759502567","0.141325236819917"
"Sometimes","2017","Berlin","Employed","69","0.102490726810217","0.0794218839870946","0.12555956963334"
"Sometimes","2017","Brandenburg","Not Employed","100","0.211459791812596","0.175005354960421","0.247914228664771"
"Sometimes","2017","Brandenburg","Employed","60","0.104746538763251","0.0805247199933797","0.128968357533122"
"Sometimes","2017","Mecklenburg-Western Pomerania","Not Employed","32","0.108649890300944","0.0694414817157406","0.147858298886147"
"Sometimes","2017","Mecklenburg-Western Pomerania","Employed","38","0.126951441755515","0.0923685655162523","0.161534317994777"
"Sometimes","2017","Saxony","Not Employed","95","0.13663376906173","0.110024395083225","0.163243143040236"
"Sometimes","2017","Saxony","Employed","105","0.0928775187751999","0.0756854041178433","0.110069633432557"
"Sometimes","2017","Saxony-Anhalt","Not Employed","48","0.123618883991066","0.0908258557332959","0.156411912248835"
"Sometimes","2017","Saxony-Anhalt","Employed","49","0.0829085002007062","0.0603702584877463","0.105446741913666"
"Sometimes","2017","Thuringia","Not Employed","59","0.154503934619092","0.118770284304625","0.190237584933558"
"Sometimes","2017","Thuringia","Employed","75","0.0960264895300559","0.0734804870851153","0.118572491974997"
"Rarely ","2017","Schleswig-Holstein","Not Employed","122","0.334173150362178","0.289327528094751","0.379018772629605"
"Rarely ","2017","Schleswig-Holstein","Employed","196","0.274135190667108","0.239602585596267","0.308667795737949"
"Rarely ","2017","Hamburg","Not Employed","65","0.201352364849181","0.150512415067052","0.252192314631311"
"Rarely ","2017","Hamburg","Employed","68","0.15381404239667","0.114162011945448","0.193466072847892"
"Rarely ","2017","Lower Saxony","Not Employed","284","0.250951157792272","0.22699277823695","0.274909537347595"
"Rarely ","2017","Lower Saxony","Employed","500","0.258541754534887","0.238404564692779","0.278678944376995"
"Rarely ","2017","Bremen","Not Employed","34","0.224229027164617","0.151404864874012","0.297053189455221"
"Rarely ","2017","Bremen","Employed","43","0.253395284868824","0.180294293676787","0.32649627606086"
"Rarely ","2017","North Rhine-Westphalia","Not Employed","625","0.251617458380422","0.23518532529604","0.268049591464804"
"Rarely ","2017","North Rhine-Westphalia","Employed","934","0.278588949322001","0.264094799127773","0.293083099516229"
"Rarely ","2017","Hesse","Not Employed","185","0.280812936412407","0.250882115120564","0.310743757704249"
"Rarely ","2017","Hesse","Employed","316","0.249788861311958","0.225980773336963","0.273596949286953"
"Rarely ","2017","Rhineland-Palatinate,Saarland","Not Employed","146","0.217309019269011","0.186034265412088","0.248583773125934"
"Rarely ","2017","Rhineland-Palatinate,Saarland","Employed","291","0.295270966741273","0.267124494965422","0.323417438517125"
"Rarely ","2017","Baden-Württemberg","Not Employed","264","0.27845442893195","0.25203767352135","0.30487118434255"
"Rarely ","2017","Baden-Württemberg","Employed","547","0.251014562393967","0.232850568138168","0.269178556649766"
"Rarely ","2017","Bavaria","Not Employed","374","0.257224853442097","0.235379701519531","0.279070005364662"
"Rarely ","2017","Bavaria","Employed","792","0.258326765354304","0.242723337268405","0.273930193440203"
"Rarely ","2017","Berlin","Not Employed","109","0.318192194247489","0.271545115730499","0.36483927276448"
"Rarely ","2017","Berlin","Employed","197","0.314528215588276","0.279210821753016","0.349845609423536"
"Rarely ","2017","Brandenburg","Not Employed","145","0.306955265898144","0.265779399129268","0.34813113266702"
"Rarely ","2017","Brandenburg","Employed","176","0.322714397070703","0.285735070516255","0.35969372362515"
"Rarely ","2017","Mecklenburg-Western Pomerania","Not Employed","65","0.311101867309655","0.252774923541194","0.369428811078115"
"Rarely ","2017","Mecklenburg-Western Pomerania","Employed","104","0.27825753691149","0.231705607142653","0.324809466680327"
"Rarely ","2017","Saxony","Not Employed","184","0.298334089976836","0.262887477801531","0.333780702152141"
"Rarely ","2017","Saxony","Employed","293","0.278219297894786","0.251677075133172","0.3047615206564"
"Rarely ","2017","Saxony-Anhalt","Not Employed","103","0.25127749903002","0.208062963315016","0.294492034745023"
"Rarely ","2017","Saxony-Anhalt","Employed","175","0.338086842177054","0.299420881019821","0.376752803334287"
"Rarely ","2017","Thuringia","Not Employed","95","0.235249569767121","0.193314622643397","0.277184516890844"
"Rarely ","2017","Thuringia","Employed","161","0.24635841102738","0.213385119923511","0.279331702131248"
"Never","2017","Schleswig-Holstein","Not Employed","208","0.516795454875261","0.469286172106532","0.564304737643989"
"Never","2017","Schleswig-Holstein","Employed","364","0.582561056181396","0.544385420080973","0.620736692281818"
"Never","2017","Hamburg","Not Employed","110","0.594691699001416","0.532449084341459","0.656934313661373"
"Never","2017","Hamburg","Employed","217","0.740175065119575","0.691975605430468","0.788374524808683"
"Never","2017","Lower Saxony","Not Employed","625","0.556527343641908","0.529074682610399","0.583980004673418"
"Never","2017","Lower Saxony","Employed","1048","0.611661345277269","0.589245712788193","0.634076977766345"
"Never","2017","Bremen","Not Employed","51","0.530987839658256","0.443851932360644","0.618123746955867"
"Never","2017","Bremen","Employed","75","0.629506122199214","0.548341058493037","0.710671185905391"
"Never","2017","North Rhine-Westphalia","Not Employed","1325","0.540452525707176","0.521581056995002","0.559323994419349"
"Never","2017","North Rhine-Westphalia","Employed","2284","0.600033567198734","0.584194887915892","0.615872246481576"
"Never","2017","Hesse","Not Employed","413","0.507523034361299","0.474225660292856","0.540820408429741"
"Never","2017","Hesse","Employed","777","0.606099379429564","0.579226668358624","0.632972090500504"
"Never","2017","Rhineland-Palatinate,Saarland","Not Employed","350","0.564098371637623","0.526494589445657","0.60170215382959"
"Never","2017","Rhineland-Palatinate,Saarland","Employed","570","0.55990851162574","0.529279532118526","0.590537491132954"
"Never","2017","Baden-Württemberg","Not Employed","566","0.515119323443234","0.485665485914437","0.544573160972031"
"Never","2017","Baden-Württemberg","Employed","1393","0.64607886884368","0.62604701119446","0.666110726492901"
"Never","2017","Bavaria","Not Employed","809","0.539478555523134","0.514568084164237","0.564389026882031"
"Never","2017","Bavaria","Employed","1876","0.627558283394055","0.610324318241607","0.644792248546503"
"Never","2017","Berlin","Not Employed","180","0.453768983137757","0.403908752155961","0.503629214119552"
"Never","2017","Berlin","Employed","375","0.547329257166653","0.509469345516046","0.585189168817261"
"Never","2017","Brandenburg","Not Employed","177","0.387523664750827","0.344030767111171","0.431016562390484"
"Never","2017","Brandenburg","Employed","360","0.546395800054907","0.507017576953265","0.585774023156548"
"Never","2017","Mecklenburg-Western Pomerania","Not Employed","119","0.499114496786179","0.436118967198479","0.56211002637388"
"Never","2017","Mecklenburg-Western Pomerania","Employed","197","0.53388923796867","0.482069735305766","0.585708740631573"
"Never","2017","Saxony","Not Employed","312","0.479195564489982","0.440491922309576","0.517899206670388"
"Never","2017","Saxony","Employed","676","0.612119277613368","0.583258491396362","0.640980063830374"
"Never","2017","Saxony-Anhalt","Not Employed","197","0.513997279574638","0.464201519146061","0.563793040003215"
"Never","2017","Saxony-Anhalt","Employed","332","0.543498404551756","0.502785277987419","0.584211531116093"
"Never","2017","Thuringia","Not Employed","191","0.525418368775771","0.476048735174668","0.574788002376874"
"Never","2017","Thuringia","Employed","388","0.589648904931473","0.552007075895889","0.627290733967057"
"Very often","2018","Schleswig-Holstein","Not Employed","2","","",""
"Very often","2018","Schleswig-Holstein","Employed","","","",""
"Very often","2018","Hamburg","Not Employed","","","",""
"Very often","2018","Hamburg","Employed","","","",""
"Very often","2018","Lower Saxony","Not Employed","2","","",""
"Very often","2018","Lower Saxony","Employed","","","",""
"Very often","2018","Bremen","Not Employed","","","",""
"Very often","2018","Bremen","Employed","","","",""
"Very often","2018","North Rhine-Westphalia","Not Employed","5","","",""
"Very often","2018","North Rhine-Westphalia","Employed","","","",""
"Very often","2018","Hesse","Not Employed","10","","",""
"Very often","2018","Hesse","Employed","","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","Not Employed","2","","",""
"Very often","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very often","2018","Baden-Württemberg","Not Employed","2","","",""
"Very often","2018","Baden-Württemberg","Employed","","","",""
"Very often","2018","Bavaria","Not Employed","4","","",""
"Very often","2018","Bavaria","Employed","","","",""
"Very often","2018","Berlin","Not Employed","","","",""
"Very often","2018","Berlin","Employed","","","",""
"Very often","2018","Brandenburg","Not Employed","","","",""
"Very often","2018","Brandenburg","Employed","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very often","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Very often","2018","Saxony","Not Employed","","","",""
"Very often","2018","Saxony","Employed","","","",""
"Very often","2018","Saxony-Anhalt","Not Employed","","","",""
"Very often","2018","Saxony-Anhalt","Employed","","","",""
"Very often","2018","Thuringia","Not Employed","","","",""
"Very often","2018","Thuringia","Employed","","","",""
"Often","2018","Schleswig-Holstein","Not Employed","1","","",""
"Often","2018","Schleswig-Holstein","Employed","","","",""
"Often","2018","Hamburg","Not Employed","2","","",""
"Often","2018","Hamburg","Employed","","","",""
"Often","2018","Lower Saxony","Not Employed","11","","",""
"Often","2018","Lower Saxony","Employed","","","",""
"Often","2018","Bremen","Not Employed","1","","",""
"Often","2018","Bremen","Employed","","","",""
"Often","2018","North Rhine-Westphalia","Not Employed","7","","",""
"Often","2018","North Rhine-Westphalia","Employed","","","",""
"Often","2018","Hesse","Not Employed","4","","",""
"Often","2018","Hesse","Employed","","","",""
"Often","2018","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Often","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Often","2018","Baden-Württemberg","Not Employed","4","","",""
"Often","2018","Baden-Württemberg","Employed","","","",""
"Often","2018","Bavaria","Not Employed","2","","",""
"Often","2018","Bavaria","Employed","","","",""
"Often","2018","Berlin","Not Employed","","","",""
"Often","2018","Berlin","Employed","","","",""
"Often","2018","Brandenburg","Not Employed","","","",""
"Often","2018","Brandenburg","Employed","","","",""
"Often","2018","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Often","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Often","2018","Saxony","Not Employed","3","","",""
"Often","2018","Saxony","Employed","","","",""
"Often","2018","Saxony-Anhalt","Not Employed","","","",""
"Often","2018","Saxony-Anhalt","Employed","","","",""
"Often","2018","Thuringia","Not Employed","","","",""
"Often","2018","Thuringia","Employed","","","",""
"Sometimes","2018","Schleswig-Holstein","Not Employed","4","","",""
"Sometimes","2018","Schleswig-Holstein","Employed","","","",""
"Sometimes","2018","Hamburg","Not Employed","3","","",""
"Sometimes","2018","Hamburg","Employed","","","",""
"Sometimes","2018","Lower Saxony","Not Employed","20","","",""
"Sometimes","2018","Lower Saxony","Employed","","","",""
"Sometimes","2018","Bremen","Not Employed","3","","",""
"Sometimes","2018","Bremen","Employed","","","",""
"Sometimes","2018","North Rhine-Westphalia","Not Employed","18","","",""
"Sometimes","2018","North Rhine-Westphalia","Employed","","","",""
