"plj0589","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Sometimes","2017","Part Time","higher vocational","30","0.0804855705388234","0.0506323604426658","0.110338780634981"
"Sometimes","2017","Part Time","higher education","159","0.0871969433524973","0.0743860080765599","0.100007878628435"
"Sometimes","2017","Not Working","in school","43","0.145839746738177","0.108650475191731","0.183029018284623"
"Sometimes","2017","Not Working","inadequately","336","0.240195658104238","0.21812317689037","0.262268139318106"
"Sometimes","2017","Not Working","general elemantary","371","0.174478988650719","0.157180216883675","0.191777760417763"
"Sometimes","2017","Not Working","middle vocational","558","0.116854809513166","0.107470880891868","0.126238738134465"
"Sometimes","2017","Not Working","vocational + Abi","76","0.1629621416933","0.129137651125278","0.196786632261321"
"Sometimes","2017","Not Working","higher vocational","44","0.105825241055947","0.0764411081648683","0.135209373947026"
"Sometimes","2017","Not Working","higher education","276","0.104476174242639","0.0911767315575107","0.117775616927768"
"Rarely ","2017","Full Time","in school","","","",""
"Rarely ","2017","Full Time","inadequately","28","","",""
"Rarely ","2017","Full Time","general elemantary","201","0.317253872145413","0.283020316809633","0.351487427481192"
"Rarely ","2017","Full Time","middle vocational","1192","0.269999228993171","0.257053756712302","0.28294470127404"
"Rarely ","2017","Full Time","vocational + Abi","278","0.296693072644636","0.268451348229366","0.324934797059906"
"Rarely ","2017","Full Time","higher vocational","230","0.298560794265551","0.266889025807236","0.330232562723866"
"Rarely ","2017","Full Time","higher education","751","0.238738991550166","0.223724661486661","0.253753321613671"
"Rarely ","2017","Part Time","in school","17","","",""
"Rarely ","2017","Part Time","inadequately","30","0.247046862118069","0.168896894045202","0.325196830190936"
"Rarely ","2017","Part Time","general elemantary","212","0.290718980359027","0.257868182371658","0.323569778346397"
"Rarely ","2017","Part Time","middle vocational","998","0.281044902989864","0.266203707649502","0.295886098330225"
"Rarely ","2017","Part Time","vocational + Abi","219","0.231210526688292","0.20247607913699","0.259944974239594"
"Rarely ","2017","Part Time","higher vocational","90","0.272909025013494","0.224026224883","0.321791825143989"
"Rarely ","2017","Part Time","higher education","461","0.243045514417506","0.223568591201375","0.262522437633637"
"Rarely ","2017","Not Working","in school","85","0.227352748453882","0.183190540543043","0.271514956364721"
"Rarely ","2017","Not Working","inadequately","229","0.191390382092442","0.171064603050419","0.211716161134466"
"Rarely ","2017","Not Working","general elemantary","447","0.252935451096352","0.233121843790033","0.272749058402672"
"Rarely ","2017","Not Working","middle vocational","1191","0.272971495572501","0.259958427113601","0.2859845640314"
"Rarely ","2017","Not Working","vocational + Abi","100","0.217185337004747","0.179422894374439","0.254947779635056"
"Rarely ","2017","Not Working","higher vocational","136","0.362082966857452","0.31617445766764","0.407991476047264"
"Rarely ","2017","Not Working","higher education","501","0.24343808608365","0.224778468495895","0.262097703671406"
"Never","2017","Full Time","in school","2","","",""
"Never","2017","Full Time","inadequately","40","0.446702076259031","0.343991458316359","0.549412694201704"
"Never","2017","Full Time","general elemantary","378","0.514199265629896","0.477436030137778","0.550962501122014"
"Never","2017","Full Time","middle vocational","2771","0.610104262008332","0.595882570590286","0.624325953426378"
"Never","2017","Full Time","vocational + Abi","629","0.596135412073405","0.565799615185279","0.626471208961531"
"Never","2017","Full Time","higher vocational","504","0.622041188711762","0.588483447898432","0.655598929525091"
"Never","2017","Full Time","higher education","2113","0.690893107027437","0.6746174974588","0.707168716596073"
"Never","2017","Part Time","in school","54","0.731527864567473","0.635018239836992","0.828037489297953"
"Never","2017","Part Time","inadequately","47","0.415159473594176","0.3258738849651","0.504445062223253"
"Never","2017","Part Time","general elemantary","356","0.484057175364965","0.447903772497783","0.520210578232147"
"Never","2017","Part Time","middle vocational","1975","0.563315037370865","0.546939712225139","0.579690362516592"
"Never","2017","Part Time","vocational + Abi","487","0.631443176693191","0.598564471844996","0.664321881541386"
"Never","2017","Part Time","higher vocational","191","0.621864265045516","0.568650448167395","0.675078081923637"
"Never","2017","Part Time","higher education","1197","0.650849604394321","0.629203076000804","0.672496132787839"
"Never","2017","Not Working","in school","206","0.596514511178604","0.544821181345045","0.648207841012163"
"Never","2017","Not Working","inadequately","548","0.323203034818115","0.299038156622464","0.347367913013766"
"Never","2017","Not Working","general elemantary","790","0.460436256341795","0.437717436263909","0.483155076419682"
"Never","2017","Not Working","middle vocational","2372","0.541788863432749","0.527234500423782","0.556343226441716"
"Never","2017","Not Working","vocational + Abi","232","0.49315367908106","0.447366420696949","0.53894093746517"
"Never","2017","Not Working","higher vocational","228","0.492587836525382","0.444831684970206","0.540343988080558"
"Never","2017","Not Working","higher education","1100","0.59976146090741","0.578458745307485","0.621064176507335"
"Very often","2018","Full Time","in school","","","",""
"Very often","2018","Full Time","inadequately","","","",""
"Very often","2018","Full Time","general elemantary","","","",""
"Very often","2018","Full Time","middle vocational","","","",""
"Very often","2018","Full Time","vocational + Abi","","","",""
"Very often","2018","Full Time","higher vocational","","","",""
"Very often","2018","Full Time","higher education","","","",""
"Very often","2018","Part Time","in school","","","",""
"Very often","2018","Part Time","inadequately","","","",""
"Very often","2018","Part Time","general elemantary","","","",""
"Very often","2018","Part Time","middle vocational","","","",""
"Very often","2018","Part Time","vocational + Abi","","","",""
"Very often","2018","Part Time","higher vocational","","","",""
"Very often","2018","Part Time","higher education","","","",""
"Very often","2018","Not Working","in school","","","",""
"Very often","2018","Not Working","inadequately","10","","",""
"Very often","2018","Not Working","general elemantary","11","","",""
"Very often","2018","Not Working","middle vocational","2","","",""
"Very often","2018","Not Working","vocational + Abi","1","","",""
"Very often","2018","Not Working","higher vocational","","","",""
"Very often","2018","Not Working","higher education","2","","",""
"Often","2018","Full Time","in school","","","",""
"Often","2018","Full Time","inadequately","","","",""
"Often","2018","Full Time","general elemantary","","","",""
"Often","2018","Full Time","middle vocational","","","",""
"Often","2018","Full Time","vocational + Abi","","","",""
"Often","2018","Full Time","higher vocational","","","",""
"Often","2018","Full Time","higher education","","","",""
"Often","2018","Part Time","in school","","","",""
"Often","2018","Part Time","inadequately","","","",""
"Often","2018","Part Time","general elemantary","","","",""
"Often","2018","Part Time","middle vocational","","","",""
"Often","2018","Part Time","vocational + Abi","","","",""
"Often","2018","Part Time","higher vocational","","","",""
"Often","2018","Part Time","higher education","","","",""
"Often","2018","Not Working","in school","","","",""
"Often","2018","Not Working","inadequately","18","","",""
"Often","2018","Not Working","general elemantary","4","","",""
"Often","2018","Not Working","middle vocational","8","","",""
"Often","2018","Not Working","vocational + Abi","","","",""
"Often","2018","Not Working","higher vocational","","","",""
"Often","2018","Not Working","higher education","6","","",""
"Sometimes","2018","Full Time","in school","","","",""
"Sometimes","2018","Full Time","inadequately","","","",""
"Sometimes","2018","Full Time","general elemantary","","","",""
"Sometimes","2018","Full Time","middle vocational","","","",""
"Sometimes","2018","Full Time","vocational + Abi","","","",""
"Sometimes","2018","Full Time","higher vocational","","","",""
"Sometimes","2018","Full Time","higher education","","","",""
"Sometimes","2018","Part Time","in school","","","",""
"Sometimes","2018","Part Time","inadequately","","","",""
"Sometimes","2018","Part Time","general elemantary","","","",""
"Sometimes","2018","Part Time","middle vocational","","","",""
"Sometimes","2018","Part Time","vocational + Abi","","","",""
"Sometimes","2018","Part Time","higher vocational","","","",""
"Sometimes","2018","Part Time","higher education","","","",""
"Sometimes","2018","Not Working","in school","2","","",""
"Sometimes","2018","Not Working","inadequately","43","0.264412688244755","0.196708965508029","0.332116410981481"
"Sometimes","2018","Not Working","general elemantary","17","","",""
"Sometimes","2018","Not Working","middle vocational","17","","",""
"Sometimes","2018","Not Working","vocational + Abi","","","",""
"Sometimes","2018","Not Working","higher vocational","","","",""
"Sometimes","2018","Not Working","higher education","7","","",""
"Rarely ","2018","Full Time","in school","","","",""
"Rarely ","2018","Full Time","inadequately","","","",""
"Rarely ","2018","Full Time","general elemantary","","","",""
"Rarely ","2018","Full Time","middle vocational","","","",""
"Rarely ","2018","Full Time","vocational + Abi","","","",""
"Rarely ","2018","Full Time","higher vocational","","","",""
"Rarely ","2018","Full Time","higher education","","","",""
"Rarely ","2018","Part Time","in school","","","",""
"Rarely ","2018","Part Time","inadequately","","","",""
"Rarely ","2018","Part Time","general elemantary","","","",""
"Rarely ","2018","Part Time","middle vocational","","","",""
"Rarely ","2018","Part Time","vocational + Abi","","","",""
"Rarely ","2018","Part Time","higher vocational","","","",""
"Rarely ","2018","Part Time","higher education","","","",""
"Rarely ","2018","Not Working","in school","3","","",""
"Rarely ","2018","Not Working","inadequately","27","","",""
"Rarely ","2018","Not Working","general elemantary","17","","",""
"Rarely ","2018","Not Working","middle vocational","12","","",""
"Rarely ","2018","Not Working","vocational + Abi","1","","",""
"Rarely ","2018","Not Working","higher vocational","","","",""
"Rarely ","2018","Not Working","higher education","10","","",""
"Never","2018","Full Time","in school","","","",""
"Never","2018","Full Time","inadequately","","","",""
"Never","2018","Full Time","general elemantary","","","",""
"Never","2018","Full Time","middle vocational","","","",""
"Never","2018","Full Time","vocational + Abi","","","",""
"Never","2018","Full Time","higher vocational","","","",""
"Never","2018","Full Time","higher education","","","",""
"Never","2018","Part Time","in school","","","",""
"Never","2018","Part Time","inadequately","","","",""
"Never","2018","Part Time","general elemantary","","","",""
"Never","2018","Part Time","middle vocational","","","",""
"Never","2018","Part Time","vocational + Abi","","","",""
"Never","2018","Part Time","higher vocational","","","",""
"Never","2018","Part Time","higher education","","","",""
"Never","2018","Not Working","in school","3","","",""
"Never","2018","Not Working","inadequately","65","0.411682325574258","0.336131128868853","0.487233522279662"
"Never","2018","Not Working","general elemantary","50","0.478021460873103","0.379624765070521","0.576418156675684"
"Never","2018","Not Working","middle vocational","20","","",""
"Never","2018","Not Working","vocational + Abi","4","","",""
"Never","2018","Not Working","higher vocational","","","",""
"Never","2018","Not Working","higher education","24","","",""
"Very often","2019","Full Time","in school","","","",""
"Very often","2019","Full Time","inadequately","","","",""
"Very often","2019","Full Time","general elemantary","","","",""
"Very often","2019","Full Time","middle vocational","","","",""
"Very often","2019","Full Time","vocational + Abi","","","",""
"Very often","2019","Full Time","higher vocational","","","",""
"Very often","2019","Full Time","higher education","","","",""
"Very often","2019","Part Time","in school","","","",""
"Very often","2019","Part Time","inadequately","","","",""
"Very often","2019","Part Time","general elemantary","","","",""
"Very often","2019","Part Time","middle vocational","","","",""
"Very often","2019","Part Time","vocational + Abi","","","",""
"Very often","2019","Part Time","higher vocational","","","",""
"Very often","2019","Part Time","higher education","","","",""
"Very often","2019","Not Working","in school","","","",""
"Very often","2019","Not Working","inadequately","5","","",""
"Very often","2019","Not Working","general elemantary","1","","",""
"Very often","2019","Not Working","middle vocational","1","","",""
"Very often","2019","Not Working","vocational + Abi","","","",""
"Very often","2019","Not Working","higher vocational","","","",""
"Very often","2019","Not Working","higher education","","","",""
"Often","2019","Full Time","in school","","","",""
"Often","2019","Full Time","inadequately","","","",""
"Often","2019","Full Time","general elemantary","","","",""
"Often","2019","Full Time","middle vocational","","","",""
"Often","2019","Full Time","vocational + Abi","","","",""
"Often","2019","Full Time","higher vocational","","","",""
"Often","2019","Full Time","higher education","","","",""
"Often","2019","Part Time","in school","","","",""
"Often","2019","Part Time","inadequately","","","",""
"Often","2019","Part Time","general elemantary","","","",""
"Often","2019","Part Time","middle vocational","","","",""
"Often","2019","Part Time","vocational + Abi","","","",""
"Often","2019","Part Time","higher vocational","","","",""
"Often","2019","Part Time","higher education","","","",""
"Often","2019","Not Working","in school","","","",""
"Often","2019","Not Working","inadequately","13","","",""
"Often","2019","Not Working","general elemantary","4","","",""
"Often","2019","Not Working","middle vocational","1","","",""
"Often","2019","Not Working","vocational + Abi","","","",""
"Often","2019","Not Working","higher vocational","","","",""
"Often","2019","Not Working","higher education","1","","",""
"Sometimes","2019","Full Time","in school","","","",""
"Sometimes","2019","Full Time","inadequately","","","",""
"Sometimes","2019","Full Time","general elemantary","","","",""
"Sometimes","2019","Full Time","middle vocational","","","",""
"Sometimes","2019","Full Time","vocational + Abi","","","",""
"Sometimes","2019","Full Time","higher vocational","","","",""
"Sometimes","2019","Full Time","higher education","","","",""
"Sometimes","2019","Part Time","in school","","","",""
"Sometimes","2019","Part Time","inadequately","","","",""
"Sometimes","2019","Part Time","general elemantary","","","",""
"Sometimes","2019","Part Time","middle vocational","","","",""
"Sometimes","2019","Part Time","vocational + Abi","","","",""
"Sometimes","2019","Part Time","higher vocational","","","",""
"Sometimes","2019","Part Time","higher education","","","",""
"Sometimes","2019","Not Working","in school","","","",""
"Sometimes","2019","Not Working","inadequately","34","0.246195657730379","0.172982054322622","0.319409261138136"
"Sometimes","2019","Not Working","general elemantary","9","","",""
"Sometimes","2019","Not Working","middle vocational","7","","",""
"Sometimes","2019","Not Working","vocational + Abi","","","",""
"Sometimes","2019","Not Working","higher vocational","","","",""
"Sometimes","2019","Not Working","higher education","7","","",""
"Rarely ","2019","Full Time","in school","","","",""
"Rarely ","2019","Full Time","inadequately","","","",""
"Rarely ","2019","Full Time","general elemantary","","","",""
"Rarely ","2019","Full Time","middle vocational","","","",""
"Rarely ","2019","Full Time","vocational + Abi","","","",""
"Rarely ","2019","Full Time","higher vocational","","","",""
"Rarely ","2019","Full Time","higher education","","","",""
"Rarely ","2019","Part Time","in school","","","",""
"Rarely ","2019","Part Time","inadequately","","","",""
"Rarely ","2019","Part Time","general elemantary","","","",""
"Rarely ","2019","Part Time","middle vocational","","","",""
"Rarely ","2019","Part Time","vocational + Abi","","","",""
"Rarely ","2019","Part Time","higher vocational","","","",""
"Rarely ","2019","Part Time","higher education","","","",""
"Rarely ","2019","Not Working","in school","1","","",""
"Rarely ","2019","Not Working","inadequately","25","","",""
"Rarely ","2019","Not Working","general elemantary","9","","",""
"Rarely ","2019","Not Working","middle vocational","5","","",""
"Rarely ","2019","Not Working","vocational + Abi","","","",""
"Rarely ","2019","Not Working","higher vocational","","","",""
"Rarely ","2019","Not Working","higher education","8","","",""
"Never","2019","Full Time","in school","","","",""
"Never","2019","Full Time","inadequately","","","",""
"Never","2019","Full Time","general elemantary","","","",""
"Never","2019","Full Time","middle vocational","","","",""
"Never","2019","Full Time","vocational + Abi","","","",""
"Never","2019","Full Time","higher vocational","","","",""
"Never","2019","Full Time","higher education","","","",""
"Never","2019","Part Time","in school","","","",""
"Never","2019","Part Time","inadequately","","","",""
"Never","2019","Part Time","general elemantary","","","",""
"Never","2019","Part Time","middle vocational","","","",""
"Never","2019","Part Time","vocational + Abi","","","",""
"Never","2019","Part Time","higher vocational","","","",""
"Never","2019","Part Time","higher education","","","",""
"Never","2019","Not Working","in school","1","","",""
"Never","2019","Not Working","inadequately","56","0.45465491038754","0.370029864533276","0.539279956241803"
"Never","2019","Not Working","general elemantary","28","","",""
"Never","2019","Not Working","middle vocational","19","","",""
"Never","2019","Not Working","vocational + Abi","2","","",""
"Never","2019","Not Working","higher vocational","","","",""
"Never","2019","Not Working","higher education","10","","",""
